113,-,-,False,-,False,-,False,-,-,False,True,-
114,-,-,False,-,True,-,False,-,-,False,True,-
115,-,-,False,-,True,-,False,-,-,False,True,-
116,-,-,False,-,False,-,False,-,-,False,True,-
117,-,-,False,-,False,-,False,-,-,False,True,-
118,-,-,False,-,False,-,False,-,-,False,True,-
119,-,-,False,-,False,-,False,-,-,False,True,-
120,-,-,False,-,True,-,False,-,-,False,True,-
121,-,-,False,-,True,-,False,-,-,False,True,-
122,-,-,False,-,True,-,False,-,-,False,True,-
123,-,-,False,-,False,-,False,-,-,False,True,-
124,-,-,False,-,True,-,False,-,-,False,True,-
125,-,-,False,-,True,-,False,-,-,False,True,-
126,-,-,False,-,True,-,False,-,-,False,True,-
127,-,-,False,-,True,-,False,-,-,False,True,-
128,-,-,False,-,True,-,False,-,-,False,True,-
129,-,-,False,-,True,-,False,-,-,False,True,-
130,-,-,False,-,False,-,False,-,-,False,True,-
131,-,-,False,-,False,-,False,-,-,False,True,-
132,-,-,False,-,False,-,False,-,-,False,True,-
133,-,-,False,-,False,-,False,-,-,False,True,-
134,-,-,False,-,False,-,False,-,-,False,True,-
135,-,-,False,-,False,-,False,-,-,False,True,-
136,-,-,False,-,False,-,False,-,-,False,True,-
137,-,-,False,-,False,-,False,-,-,False,True,-
138,-,-,False,-,False,-,False,-,-,False,True,-
139,-,-,False,-,False,-,False,-,-,False,True,-
140,-,-,False,-,False,-,False,-,-,False,True,-
141,-,-,False,-,False,-,False,-,-,False,True,-
142,-,-,False,-,False,-,False,-,-,False,True,-
143,-,-,False,-,False,-,False,-,-,False,True,-
144,-,-,False,-,False,-,False,-,-,False,True,-
145,-,-,False,-,False,-,False,-,-,False,True,-
146,-,-,False,-,False,-,False,-,-,False,True,-
147,-,-,False,-,False,-,False,-,-,False,True,-
148,-,-,False,-,False,-,False,-,-,False,True,-
149,-,-,False,-,False,-,False,-,-,False,True,-
150,-,-,False,-,False,-,False,-,-,False,True,-
151,-,-,False,-,False,-,False,-,-,False,True,-
152,-,-,False,-,False,-,False,-,-,False,True,-
153,-,-,False,-,False,-,False,-,-,False,True,-
154,-,-,False,-,False,-,False,-,-,False,True,-
155,-,-,False,-,False,-,False,-,-,False,True,-
156,-,-,False,-,False,-,False,-,-,False,True,-
157,-,-,False,-,False,-,False,-,-,False,True,-
158,-,-,False,-,False,-,False,-,-,False,True,-
159,-,-,False,-,False,-,False,-,-,False,True,-
160,-,-,False,-,False,-,False,-,-,False,True,-
161,-,-,False,-,False,-,False,-,-,False,True,-
162,-,-,False,-,False,-,False,-,-,False,True,-
163,-,-,False,-,False,-,False,-,-,False,True,-
164,-,-,False,-,False,-,False,-,-,False,True,-
165,-,-,False,-,False,-,False,-,-,False,True,-
166,-,-,False,-,False,-,False,-,-,False,True,-
167,-,-,False,-,False,-,False,-,-,False,True,-
168,-,-,False,-,False,-,False,-,-,False,True,-
169,-,-,False,-,False,-,False,-,-,False,True,-
170,-,-,False,-,False,-,False,-,-,False,True,-
171,-,-,False,-,False,-,False,-,-,False,True,-
172,-,-,False,-,False,-,False,-,-,False,True,-
173,-,-,False,-,False,-,False,-,-,False,True,-
174,-,-,False,-,False,-,False,-,-,False,True,-
175,-,-,False,-,False,-,False,-,-,False,True,-
176,-,-,False,-,False,-,False,-,-,False,True,-
177,-,-,False,-,False,-,False,-,-,False,True,-
178,-,-,False,-,False,-,False,-,-,False,True,-
179,-,-,False,-,False,-,False,-,-,False,True,-
180,-,-,False,-,False,-,False,-,-,False,True,-
181,-,-,False,-,False,-,False,-,-,False,True,-
182,-,-,False,-,False,-,False,-,-,False,True,-
183,-,-,False,-,False,-,False,-,-,False,True,-
184,-,-,False,-,False,-,False,-,-,False,True,-
185,-,-,False,-,False,-,False,-,-,False,True,-
186,-,-,False,-,False,-,False,-,-,False,True,-
187,-,-,False,-,False,-,False,-,-,False,True,-
188,-,-,False,-,False,-,False,-,-,False,True,-
189,-,-,False,-,False,-,False,-,-,False,True,-
190,-,-,False,-,False,-,False,-,-,False,True,-
191,-,-,False,-,False,-,False,-,-,False,True,-
192,-,-,False,-,False,-,False,-,-,False,True,-
193,-,-,False,-,False,-,False,-,-,False,True,-
194,-,-,False,-,False,-,False,-,-,False,True,-
195,-,-,True,-,False,-,False,-,-,False,True,-
196,-,-,False,-,False,-,False,-,-,False,True,-
197,-,-,True,-,False,-,False,-,-,False,True,-
198,-,-,False,-,False,-,False,-,-,False,True,-
199,-,-,True,-,False,-,False,-,-,False,True,-
200,-,-,False,-,False,-,False,-,-,False,True,-
201,-,-,True,-,False,-,False,-,-,False,True,-
202,-,-,False,-,False,-,False,-,-,False,True,-
203,-,-,True,-,False,-,False,-,-,False,True,-
204,-,-,True,-,False,-,False,-,-,False,True,-
205,-,-,True,-,False,-,False,-,-,False,False,-
206,-,-,True,-,False,-,False,-,-,False,True,-
207,-,-,True,-,False,-,False,-,-,False,True,-
208,-,-,False,-,False,-,False,-,-,False,True,-
209,-,-,True,-,False,-,False,-,-,False,True,-
210,-,-,False,-,False,-,False,-,-,False,True,-
211,-,-,True,-,False,-,False,-,-,False,True,-
212,-,-,False,-,False,-,False,-,-,False,True,-
213,-,-,True,-,False,-,False,-,-,False,True,-
214,-,-,False,-,False,-,False,-,-,False,True,-
215,-,-,True,-,False,-,False,-,-,False,True,-
216,-,-,False,-,False,-,False,-,-,False,True,-
217,-,-,True,-,False,-,False,-,-,False,True,-
218,-,-,False,-,False,-,False,-,-,False,True,-
219,-,-,True,-,False,-,False,-,-,False,True,-
220,-,-,False,-,False,-,False,-,-,False,True,-
221,-,-,True,-,False,-,False,-,-,False,True,-
222,-,-,False,-,False,-,False,-,-,False,True,-
223,-,-,True,-,False,-,False,-,-,False,True,-
224,-,-,False,-,False,-,False,-,-,False,True,-
225,-,-,True,-,False,-,False,-,-,False,True,-
226,-,-,False,-,False,-,False,-,-,False,True,-
227,-,-,True,-,False,-,False,-,-,False,True,-
228,-,-,False,-,False,-,False,-,-,False,True,-
229,-,-,True,-,False,-,False,-,-,False,True,-
230,-,-,False,-,False,-,False,-,-,False,True,-
231,-,-,True,-,False,-,False,-,-,False,True,-
232,-,-,False,-,False,-,False,-,-,False,True,-
233,-,-,True,-,False,-,False,-,-,False,True,-
234,-,-,False,-,False,-,False,-,-,False,True,-
235,-,-,True,-,False,-,False,-,-,False,True,-
236,-,-,False,-,False,-,False,-,-,False,True,-
237,-,-,True,-,False,-,False,-,-,False,True,-
238,-,-,False,-,False,-,False,-,-,False,True,-
239,-,-,True,-,False,-,False,-,-,False,True,-
240,-,-,False,-,False,-,False,-,-,False,True,-
241,-,-,True,-,False,-,False,-,-,False,True,-
242,-,-,False,-,False,-,False,-,-,False,True,-
243,-,-,True,-,False,-,False,-,-,False,True,-
244,-,-,False,-,False,-,False,-,-,False,True,-
245,-,-,True,-,False,-,False,-,-,False,False,-
246,-,-,False,-,False,-,False,-,-,False,True,-
247,-,-,True,-,False,-,False,-,-,False,True,-
248,-,-,False,-,False,-,False,-,-,False,True,-
249,-,-,True,-,False,-,False,-,-,False,True,-
250,-,-,False,-,False,-,False,-,-,False,True,-
251,-,-,True,-,False,-,False,-,-,False,False,-
252,-,-,False,-,False,-,False,-,-,False,True,-
253,-,-,True,-,False,-,False,-,-,False,True,-
254,-,-,False,-,False,-,False,-,-,False,True,-
255,-,-,True,-,False,-,False,-,-,False,True,-
256,-,-,False,-,False,-,False,-,-,False,True,-
257,-,-,True,-,False,-,False,-,-,False,True,-
258,-,-,False,-,False,-,False,-,-,False,True,-
259,-,-,True,-,False,-,False,-,-,False,True,-
260,-,-,False,-,False,-,False,-,-,False,True,-
261,-,-,True,-,False,-,False,-,-,False,True,-
262,-,-,False,-,False,-,False,-,-,False,True,-
263,-,-,True,-,False,-,False,-,-,False,True,-
264,-,-,False,-,False,-,False,-,-,False,True,-
265,-,-,True,-,False,-,False,-,-,False,True,-
266,-,-,False,-,False,-,False,-,-,False,True,-
267,-,-,True,-,False,-,False,-,-,False,True,-
268,-,-,True,-,False,-,False,-,-,False,True,-
269,-,-,True,-,False,-,False,-,-,False,True,-
270,-,-,True,-,False,-,False,-,-,False,True,-
271,-,-,True,-,False,-,False,-,-,False,True,-
272,-,-,True,-,False,-,False,-,-,False,True,-
273,-,-,True,-,False,-,False,-,-,False,False,-
274,-,-,True,-,False,-,False,-,-,False,True,-
275,-,-,True,-,False,-,False,-,-,False,False,-
276,-,-,False,-,False,-,False,-,-,False,True,-
277,-,-,True,-,False,-,False,-,-,False,False,-
278,-,-,False,-,False,-,False,-,-,False,True,-
279,-,-,True,-,False,-,False,-,-,False,False,-
280,-,-,False,-,False,-,False,-,-,False,True,-
281,-,-,True,-,False,-,False,-,-,False,True,-
282,-,-,False,-,False,-,False,-,-,False,True,-
283,-,-,True,-,False,-,False,-,-,False,True,-
284,-,-,False,-,False,-,False,-,-,False,True,-
285,-,-,True,-,False,-,False,-,-,False,True,-
286,-,-,True,-,False,-,False,-,-,False,True,-
287,-,-,True,-,False,-,False,-,-,False,False,-
288,-,-,True,-,False,-,False,-,-,False,True,-
289,-,-,True,-,False,-,False,-,-,False,False,-
290,-,-,False,-,False,-,False,-,-,False,True,-
291,-,-,True,-,False,-,False,-,-,False,False,-
292,-,-,True,-,False,-,False,-,-,False,True,-
293,-,-,True,-,False,-,False,-,-,False,False,-
294,-,-,True,-,False,-,False,-,-,False,True,-
295,-,-,True,-,False,-,False,-,-,False,False,-
296,-,-,False,-,False,-,False,-,-,False,True,-
297,-,-,True,-,False,-,False,-,-,False,False,-
298,-,-,False,-,False,-,False,-,-,False,True,-
299,-,-,True,-,False,-,False,-,-,False,False,-
300,-,-,False,-,False,-,False,-,-,False,True,-
301,-,-,True,-,False,-,False,-,-,False,False,-
302,-,-,False,-,False,-,False,-,-,False,True,-
303,-,-,True,-,False,-,False,-,-,False,False,-
304,-,-,False,-,False,-,False,-,-,False,True,-
305,-,-,True,-,False,-,False,-,-,False,False,-
306,-,-,False,-,False,-,False,-,-,False,True,-
307,-,-,True,-,False,-,False,-,-,False,False,-
308,-,-,True,-,False,-,False,-,-,False,True,-
309,-,-,True,-,False,-,False,-,-,False,False,-
310,-,-,False,-,False,-,False,-,-,False,True,-
311,-,-,True,-,False,-,False,-,-,False,False,-
312,-,-,False,-,False,-,False,-,-,False,True,-
313,-,-,True,-,False,-,False,-,-,False,False,-
314,-,-,False,-,False,-,False,-,-,False,True,-
315,-,-,True,-,False,-,False,-,-,False,False,-
316,-,-,False,-,False,-,False,-,-,False,True,-
317,-,-,True,-,False,-,False,-,-,False,False,-
318,-,-,True,-,False,-,False,-,-,False,True,-
319,-,-,True,-,False,-,False,-,-,False,False,-
320,-,-,False,-,False,-,False,-,-,False,True,-
321,-,-,True,-,False,-,False,-,-,False,False,-
322,-,-,False,-,False,-,False,-,-,False,True,-
323,-,-,True,-,False,-,False,-,-,False,False,-
324,-,-,False,-,False,-,False,-,-,False,True,-
325,-,-,True,-,False,-,False,-,-,False,False,-
326,-,-,False,-,False,-,False,-,-,False,True,-
327,-,-,True,-,False,-,False,-,-,False,False,-
328,-,-,False,-,False,-,False,-,-,False,True,-
329,-,-,True,-,False,-,False,-,-,False,False,-
330,-,-,True,-,False,-,False,-,-,False,True,-
331,-,-,True,-,False,-,False,-,-,False,False,-
332,-,-,False,-,False,-,False,-,-,False,True,-
333,-,-,True,-,False,-,False,-,-,False,False,-
334,-,-,False,-,False,-,False,-,-,False,True,-
335,-,-,True,-,False,-,False,-,-,False,False,-
336,-,-,False,-,False,-,False,-,-,False,True,-
337,-,-,True,-,False,-,False,-,-,False,False,-
338,-,-,True,-,False,-,False,-,-,False,True,-
339,-,-,True,-,False,-,False,-,-,False,False,-
340,-,-,True,-,False,-,False,-,-,False,True,-
341,-,-,True,-,False,-,False,-,-,False,False,-
342,-,-,False,-,False,-,False,-,-,False,True,-
343,-,-,True,-,False,-,False,-,-,False,False,-
344,-,-,False,-,False,-,False,-,-,False,True,-
345,-,-,True,-,False,-,False,-,-,False,False,-
346,-,-,False,-,False,-,False,-,-,False,True,-
347,-,-,True,-,False,-,False,-,-,False,False,-
348,-,-,False,-,False,-,False,-,-,False,True,-
349,-,-,True,-,False,-,False,-,-,False,False,-
350,-,-,False,-,False,-,False,-,-,False,True,-
351,-,-,True,-,False,-,False,-,-,False,False,-
352,-,-,False,-,False,-,False,-,-,False,True,-
353,-,-,True,-,False,-,False,-,-,False,False,-
354,-,-,False,-,False,-,False,-,-,False,True,-
355,-,-,True,-,False,-,False,-,-,False,False,-
356,-,-,True,-,False,-,False,-,-,False,True,-
357,-,-,True,-,False,-,False,-,-,False,False,-
358,-,-,True,-,False,-,False,-,-,False,True,-
359,-,-,True,-,False,-,False,-,-,False,False,-
360,-,-,False,-,False,-,False,-,-,False,True,-
361,-,-,True,-,False,-,False,-,-,False,False,-
362,-,-,True,-,False,-,False,-,-,False,False,-
363,-,-,True,-,False,-,False,-,-,False,False,-
364,-,-,True,-,False,-,False,-,-,False,True,-
365,-,-,True,-,False,-,False,-,-,False,False,-
366,-,-,False,-,False,-,False,-,-,False,True,-
367,-,-,True,-,False,-,False,-,-,False,False,-
368,-,-,False,-,False,-,False,-,-,False,True,-
369,-,-,True,-,False,-,False,-,-,False,False,-
370,-,-,False,-,False,-,False,-,-,False,True,-
371,-,-,True,-,False,-,False,-,-,False,False,-
372,-,-,False,-,False,-,False,-,-,False,True,-
373,-,-,True,-,False,-,False,-,-,False,False,-
374,-,-,False,-,False,-,False,-,-,False,False,-
375,-,-,True,-,False,-,False,-,-,False,False,-
376,-,-,False,-,False,-,False,-,-,False,True,-
377,-,-,True,-,False,-,False,-,-,False,False,-
378,-,-,True,-,False,-,False,-,-,False,True,-
379,-,-,True,-,False,-,False,-,-,False,False,-
380,-,-,False,-,False,-,False,-,-,False,True,-
381,-,-,True,-,False,-,False,-,-,False,False,-
382,-,-,False,-,True,-,False,-,-,False,True,-
383,-,-,True,-,False,-,False,-,-,False,False,-
384,-,-,False,-,False,-,False,-,-,False,True,-
385,-,-,True,-,False,-,False,-,-,False,False,-
386,-,-,False,-,False,-,False,-,-,False,True,-
387,-,-,True,-,False,-,False,-,-,False,False,-
388,-,-,False,-,False,-,False,-,-,False,True,-
389,-,-,True,-,False,-,False,-,-,False,False,-
390,-,-,False,-,False,-,False,-,-,False,True,-
391,-,-,True,-,False,-,False,-,-,False,False,-
392,-,-,False,-,False,-,False,-,-,False,True,-
393,-,-,True,-,False,-,False,-,-,False,False,-
394,-,-,False,-,False,-,False,-,-,False,True,-
395,-,-,True,-,False,-,False,-,-,False,False,-
396,-,-,False,-,False,-,False,-,-,False,True,-
397,-,-,True,-,False,-,False,-,-,False,False,-
398,-,-,False,-,False,-,False,-,-,False,True,-
399,-,-,True,-,False,-,False,-,-,False,False,-
400,-,-,False,-,False,-,False,-,-,False,True,-
401,-,-,True,-,False,-,False,-,-,False,False,-
402,-,-,False,-,False,-,False,-,-,False,True,-
403,-,-,True,-,False,-,False,-,-,False,False,-
404,-,-,True,-,False,-,False,-,-,False,True,-
405,-,-,True,-,False,-,False,-,-,False,False,-
406,-,-,True,-,False,-,False,-,-,False,True,-
407,-,-,True,-,False,-,False,-,-,False,False,-
408,-,-,True,-,False,-,False,-,-,False,True,-
409,-,-,True,-,False,-,False,-,-,False,False,-
410,-,-,False,-,False,-,False,-,-,False,True,-
411,-,-,True,-,False,-,False,-,-,False,False,-
412,-,-,False,-,False,-,False,-,-,False,True,-
413,-,-,True,-,False,-,False,-,-,False,False,-
414,-,-,True,-,False,-,False,-,-,False,True,-
415,-,-,True,-,False,-,False,-,-,False,False,-
416,-,-,True,-,False,-,False,-,-,False,True,-
417,-,-,True,-,False,-,False,-,-,False,False,-
418,-,-,False,-,False,-,False,-,-,False,True,-
419,-,-,True,-,False,-,False,-,-,False,False,-
420,-,-,True,-,False,-,False,-,-,False,True,-
421,-,-,True,-,False,-,False,-,-,False,False,-
422,-,-,False,-,False,-,False,-,-,False,True,-
423,-,-,True,-,False,-,False,-,-,False,False,-
424,-,-,False,-,False,-,False,-,-,False,True,-
425,-,-,True,-,False,-,False,-,-,False,False,-
426,-,-,True,-,False,-,False,-,-,False,True,-
427,-,-,True,-,False,-,False,-,-,False,False,-
428,-,-,False,-,False,-,False,-,-,False,True,-
429,-,-,True,-,False,-,False,-,-,False,False,-
430,-,-,False,-,False,-,False,-,-,False,True,-
431,-,-,True,-,False,-,False,-,-,False,False,-
432,-,-,False,-,False,-,False,-,-,False,True,-
433,-,-,True,-,False,-,False,-,-,False,False,-
434,-,-,False,-,False,-,False,-,-,False,True,-
435,-,-,True,-,False,-,False,-,-,False,False,-
436,-,-,False,-,False,-,False,-,-,False,True,-
437,-,-,True,-,False,-,False,-,-,False,False,-
438,-,-,False,-,False,-,False,-,-,False,True,-
439,-,-,True,-,False,-,False,-,-,False,False,-
440,-,-,False,-,False,-,False,-,-,False,True,-
441,-,-,True,-,False,-,False,-,-,False,False,-
442,-,-,False,-,False,-,False,-,-,False,True,-
443,-,-,True,-,False,-,False,-,-,False,False,-
444,-,-,False,-,False,-,False,-,-,False,True,-
445,-,-,True,-,False,-,False,-,-,False,False,-
446,-,-,False,-,False,-,False,-,-,False,True,-
447,-,-,True,-,False,-,False,-,-,False,False,-
448,-,-,False,-,False,-,False,-,-,False,True,-
449,-,-,True,-,False,-,False,-,-,False,False,-
450,-,-,False,-,False,-,False,-,-,False,True,-
451,-,-,True,-,False,-,False,-,-,False,False,-
452,-,-,False,-,False,-,False,-,-,False,True,-
453,-,-,True,-,False,-,False,-,-,False,False,-
454,-,-,False,-,False,-,False,-,-,False,True,-
455,-,-,True,-,False,-,False,-,-,False,False,-
456,-,-,False,-,False,-,False,-,-,False,True,-
457,-,-,True,-,False,-,False,-,-,False,False,-
458,-,-,False,-,False,-,False,-,-,False,True,-
459,-,-,True,-,False,-,False,-,-,False,False,-
460,-,-,False,-,False,-,False,-,-,False,True,-
461,-,-,True,-,False,-,False,-,-,False,False,-
462,-,-,False,-,False,-,False,-,-,False,True,-
463,-,-,True,-,False,-,False,-,-,False,False,-
464,-,-,False,-,False,-,False,-,-,False,True,-
465,-,-,True,-,False,-,False,-,-,False,False,-
466,-,-,False,-,False,-,False,-,-,False,True,-
467,-,-,True,-,False,-,False,-,-,False,False,-
468,-,-,False,-,False,-,False,-,-,False,True,-
469,-,-,True,-,False,-,False,-,-,False,False,-
470,-,-,False,-,False,-,False,-,-,False,True,-
471,-,-,True,-,False,-,False,-,-,False,False,-
472,-,-,False,-,False,-,False,-,-,False,True,-
473,-,-,True,-,False,-,False,-,-,False,False,-
474,-,-,False,-,False,-,False,-,-,False,True,-
475,-,-,True,-,False,-,False,-,-,False,False,-
476,-,-,False,-,False,-,False,-,-,False,True,-
477,-,-,True,-,False,-,False,-,-,False,False,-
478,-,-,False,-,False,-,False,-,-,False,True,-
479,-,-,True,-,False,-,False,-,-,False,False,-
480,-,-,False,-,False,-,False,-,-,False,False,-
481,-,-,True,-,False,-,False,-,-,False,False,-
482,-,-,False,-,False,-,False,-,-,False,True,-
483,-,-,True,-,False,-,False,-,-,False,False,-
484,-,-,False,-,False,-,False,-,-,False,True,-
485,-,-,True,-,False,-,False,-,-,False,False,-
486,-,-,True,-,False,-,False,-,-,False,True,-
487,-,-,True,-,False,-,False,-,-,False,False,-
488,-,-,False,-,False,-,False,-,-,False,True,-
489,-,-,True,-,False,-,False,-,-,False,False,-
490,-,-,False,-,False,-,False,-,-,False,True,-
491,-,-,True,-,False,-,False,-,-,False,False,-
492,-,-,True,-,False,-,False,-,-,False,True,-
493,-,-,True,-,False,-,False,-,-,False,False,-
494,-,-,False,-,False,-,False,-,-,False,True,-
495,-,-,True,-,False,-,False,-,-,False,False,-
496,-,-,False,-,False,-,False,-,-,False,True,-
497,-,-,True,-,False,-,False,-,-,False,False,-
498,-,-,False,-,False,-,False,-,-,False,True,-
499,-,-,True,-,False,-,False,-,-,False,False,-
500,-,-,False,-,False,-,False,-,-,False,True,-
501,-,-,True,-,False,-,False,-,-,False,False,-
502,-,-,True,-,False,-,False,-,-,False,True,-
503,-,-,True,-,False,-,False,-,-,False,False,-
504,-,-,False,-,False,-,False,-,-,False,True,-
505,-,-,True,-,False,-,False,-,-,False,False,-
506,-,-,False,-,False,-,False,-,-,False,True,-
507,-,-,True,-,False,-,False,-,-,False,False,-
508,-,-,False,-,False,-,False,-,-,False,True,-
509,-,-,True,-,False,-,False,-,-,False,False,-
510,-,-,False,-,False,-,False,-,-,False,True,-
511,-,-,True,-,False,-,False,-,-,False,False,-
512,-,-,True,-,False,-,False,-,-,False,True,-
513,-,-,True,-,False,-,False,-,-,False,False,-
514,-,-,True,-,False,-,False,-,-,False,True,-
515,-,-,True,-,False,-,False,-,-,False,False,-
516,-,-,False,-,False,-,False,-,-,False,True,-
517,-,-,True,-,False,-,False,-,-,False,False,-
518,-,-,False,-,False,-,False,-,-,False,True,-
519,-,-,True,-,False,-,False,-,-,False,False,-
520,-,-,False,-,False,-,False,-,-,False,True,-
521,-,-,True,-,False,-,False,-,-,False,False,-
522,-,-,False,-,False,-,False,-,-,False,True,-
523,-,-,True,-,False,-,False,-,-,False,False,-
524,-,-,False,-,False,-,False,-,-,False,True,-
525,-,-,True,-,False,-,False,-,-,False,False,-
526,-,-,False,-,False,-,False,-,-,False,True,-
527,-,-,True,-,False,-,False,-,-,False,False,-
528,-,-,False,-,False,-,False,-,-,False,True,-
529,-,-,True,-,False,-,False,-,-,False,False,-
530,-,-,False,-,False,-,False,-,-,False,True,-
531,-,-,True,-,False,-,False,-,-,False,False,-
532,-,-,False,-,False,-,False,-,-,False,True,-
533,-,-,True,-,False,-,False,-,-,False,False,-
534,-,-,False,-,False,-,False,-,-,False,True,-
535,-,-,True,-,False,-,False,-,-,False,False,-
536,-,-,False,-,False,-,False,-,-,False,True,-
537,-,-,True,-,False,-,False,-,-,False,False,-
