77,-,-,-,False,True,-,-,-,False,-,-,-
78,-,-,-,True,True,-,-,-,True,-,-,-
79,-,-,-,False,True,-,-,-,True,-,-,-
80,-,-,-,False,True,-,-,-,False,-,-,-
81,-,-,-,False,True,-,-,-,False,-,-,-
82,-,-,-,False,True,-,-,-,True,-,-,-
83,-,-,-,False,True,-,-,-,False,-,-,-
84,-,-,-,True,False,-,-,-,False,-,-,-
85,-,-,-,False,True,-,-,-,False,-,-,-
86,-,-,-,True,True,-,-,-,False,-,-,-
87,-,-,-,True,True,-,-,-,False,-,-,-
88,-,-,-,False,True,-,-,-,True,-,-,-
89,-,-,-,True,True,-,-,-,False,-,-,-
90,-,-,-,False,True,-,-,-,False,-,-,-
91,-,-,-,False,True,-,-,-,False,-,-,-
92,-,-,-,True,True,-,-,-,False,-,-,-
93,-,-,-,False,True,-,-,-,False,-,-,-
94,-,-,-,True,True,-,-,-,True,-,-,-
95,-,-,-,True,True,-,-,-,True,-,-,-
96,-,-,-,False,True,-,-,-,True,-,-,-
97,-,-,-,True,True,-,-,-,True,-,-,-
98,-,-,-,False,True,-,-,-,False,-,-,-
99,-,-,-,True,True,-,-,-,True,-,-,-
100,-,-,-,False,True,-,-,-,True,-,-,-
101,-,-,-,False,True,-,-,-,True,-,-,-
102,-,-,-,False,True,-,-,-,False,-,-,-
103,-,-,-,False,True,-,-,-,True,-,-,-
104,-,-,-,True,True,-,-,-,True,-,-,-
105,-,-,-,True,True,-,-,-,True,-,-,-
106,-,-,-,False,True,-,-,-,True,-,-,-
107,-,-,-,True,True,-,-,-,True,-,-,-
108,-,-,-,False,True,-,-,-,False,-,-,-
109,-,-,-,True,True,-,-,-,True,-,-,-
110,-,-,-,False,True,-,-,-,True,-,-,-
111,-,-,-,True,True,-,-,-,True,-,-,-
112,-,-,-,False,True,-,-,-,True,-,-,-
113,-,-,-,True,True,-,-,-,True,-,-,-
114,-,-,-,False,True,-,-,-,True,-,-,-
115,-,-,-,True,True,-,-,-,True,-,-,-
116,-,-,-,False,True,-,-,-,True,-,-,-
117,-,-,-,True,True,-,-,-,True,-,-,-
118,-,-,-,True,True,-,-,-,True,-,-,-
119,-,-,-,True,True,-,-,-,True,-,-,-
120,-,-,-,True,True,-,-,-,True,-,-,-
121,-,-,-,True,True,-,-,-,True,-,-,-
122,-,-,-,True,True,-,-,-,False,-,-,-
123,-,-,-,True,True,-,-,-,True,-,-,-
124,-,-,-,True,True,-,-,-,False,-,-,-
125,-,-,-,True,True,-,-,-,False,-,-,-
126,-,-,-,False,True,-,-,-,False,-,-,-
127,-,-,-,True,True,-,-,-,False,-,-,-
128,-,-,-,False,True,-,-,-,True,-,-,-
129,-,-,-,True,True,-,-,-,True,-,-,-
130,-,-,-,False,True,-,-,-,False,-,-,-
131,-,-,-,True,True,-,-,-,True,-,-,-
132,-,-,-,False,True,-,-,-,False,-,-,-
133,-,-,-,False,True,-,-,-,False,-,-,-
134,-,-,-,True,True,-,-,-,True,-,-,-
135,-,-,-,False,True,-,-,-,False,-,-,-
136,-,-,-,True,True,-,-,-,True,-,-,-
137,-,-,-,False,True,-,-,-,False,-,-,-
138,-,-,-,False,True,-,-,-,True,-,-,-
139,-,-,-,True,True,-,-,-,True,-,-,-
140,-,-,-,True,True,-,-,-,True,-,-,-
141,-,-,-,True,True,-,-,-,True,-,-,-
142,-,-,-,True,True,-,-,-,True,-,-,-
143,-,-,-,True,True,-,-,-,True,-,-,-
144,-,-,-,True,True,-,-,-,True,-,-,-
145,-,-,-,True,True,-,-,-,True,-,-,-
146,-,-,-,True,True,-,-,-,True,-,-,-
147,-,-,-,True,True,-,-,-,True,-,-,-
148,-,-,-,True,True,-,-,-,True,-,-,-
149,-,-,-,True,True,-,-,-,True,-,-,-
150,-,-,-,True,True,-,-,-,False,-,-,-
151,-,-,-,True,True,-,-,-,True,-,-,-
152,-,-,-,True,True,-,-,-,True,-,-,-
153,-,-,-,True,True,-,-,-,True,-,-,-
154,-,-,-,True,True,-,-,-,True,-,-,-
155,-,-,-,True,True,-,-,-,True,-,-,-
156,-,-,-,True,True,-,-,-,True,-,-,-
157,-,-,-,True,True,-,-,-,True,-,-,-
158,-,-,-,True,True,-,-,-,False,-,-,-
159,-,-,-,True,True,-,-,-,True,-,-,-
160,-,-,-,True,True,-,-,-,False,-,-,-
161,-,-,-,True,True,-,-,-,True,-,-,-
162,-,-,-,False,True,-,-,-,False,-,-,-
163,-,-,-,False,True,-,-,-,True,-,-,-
164,-,-,-,True,True,-,-,-,True,-,-,-
165,-,-,-,False,True,-,-,-,True,-,-,-
166,-,-,-,True,True,-,-,-,True,-,-,-
167,-,-,-,True,True,-,-,-,True,-,-,-
168,-,-,-,True,True,-,-,-,True,-,-,-
169,-,-,-,True,True,-,-,-,True,-,-,-
170,-,-,-,False,True,-,-,-,False,-,-,-
171,-,-,-,True,True,-,-,-,True,-,-,-
172,-,-,-,False,True,-,-,-,False,-,-,-
173,-,-,-,False,True,-,-,-,False,-,-,-
174,-,-,-,True,True,-,-,-,False,-,-,-
175,-,-,-,False,True,-,-,-,False,-,-,-
176,-,-,-,False,True,-,-,-,True,-,-,-
177,-,-,-,False,True,-,-,-,False,-,-,-
178,-,-,-,False,True,-,-,-,True,-,-,-
179,-,-,-,False,True,-,-,-,False,-,-,-
180,-,-,-,False,False,-,-,-,False,-,-,-
181,-,-,-,False,True,-,-,-,False,-,-,-
182,-,-,-,True,True,-,-,-,True,-,-,-
183,-,-,-,False,True,-,-,-,False,-,-,-
184,-,-,-,False,True,-,-,-,True,-,-,-
185,-,-,-,False,True,-,-,-,False,-,-,-
186,-,-,-,True,True,-,-,-,False,-,-,-
187,-,-,-,False,True,-,-,-,False,-,-,-
188,-,-,-,True,True,-,-,-,False,-,-,-
189,-,-,-,True,True,-,-,-,True,-,-,-
190,-,-,-,False,False,-,-,-,False,-,-,-
191,-,-,-,True,True,-,-,-,True,-,-,-
192,-,-,-,True,True,-,-,-,False,-,-,-
193,-,-,-,True,True,-,-,-,True,-,-,-
194,-,-,-,True,True,-,-,-,True,-,-,-
195,-,-,-,True,True,-,-,-,True,-,-,-
196,-,-,-,True,True,-,-,-,False,-,-,-
197,-,-,-,True,True,-,-,-,False,-,-,-
198,-,-,-,False,True,-,-,-,False,-,-,-
199,-,-,-,True,True,-,-,-,False,-,-,-
200,-,-,-,True,True,-,-,-,True,-,-,-
201,-,-,-,True,True,-,-,-,True,-,-,-
202,-,-,-,False,True,-,-,-,True,-,-,-
203,-,-,-,True,True,-,-,-,True,-,-,-
204,-,-,-,False,False,-,-,-,True,-,-,-
205,-,-,-,True,True,-,-,-,True,-,-,-
206,-,-,-,True,True,-,-,-,True,-,-,-
207,-,-,-,True,True,-,-,-,True,-,-,-
208,-,-,-,True,True,-,-,-,False,-,-,-
209,-,-,-,True,True,-,-,-,True,-,-,-
210,-,-,-,True,True,-,-,-,False,-,-,-
211,-,-,-,True,True,-,-,-,True,-,-,-
212,-,-,-,True,False,-,-,-,False,-,-,-
213,-,-,-,True,True,-,-,-,True,-,-,-
214,-,-,-,True,True,-,-,-,False,-,-,-
215,-,-,-,True,True,-,-,-,True,-,-,-
216,-,-,-,True,True,-,-,-,True,-,-,-
217,-,-,-,True,True,-,-,-,True,-,-,-
218,-,-,-,False,True,-,-,-,False,-,-,-
219,-,-,-,False,False,-,-,-,True,-,-,-
220,-,-,-,False,True,-,-,-,True,-,-,-
221,-,-,-,False,False,-,-,-,True,-,-,-
222,-,-,-,False,True,-,-,-,False,-,-,-
223,-,-,-,True,True,-,-,-,True,-,-,-
224,-,-,-,False,False,-,-,-,False,-,-,-
225,-,-,-,True,True,-,-,-,True,-,-,-
226,-,-,-,False,False,-,-,-,False,-,-,-
227,-,-,-,True,True,-,-,-,True,-,-,-
228,-,-,-,True,True,-,-,-,True,-,-,-
229,-,-,-,True,True,-,-,-,True,-,-,-
230,-,-,-,True,True,-,-,-,True,-,-,-
231,-,-,-,True,True,-,-,-,True,-,-,-
232,-,-,-,False,False,-,-,-,True,-,-,-
233,-,-,-,True,True,-,-,-,True,-,-,-
234,-,-,-,True,True,-,-,-,False,-,-,-
235,-,-,-,True,True,-,-,-,True,-,-,-
236,-,-,-,False,True,-,-,-,False,-,-,-
237,-,-,-,True,True,-,-,-,True,-,-,-
238,-,-,-,False,True,-,-,-,False,-,-,-
239,-,-,-,True,True,-,-,-,True,-,-,-
240,-,-,-,False,True,-,-,-,False,-,-,-
241,-,-,-,True,True,-,-,-,True,-,-,-
242,-,-,-,False,True,-,-,-,False,-,-,-
243,-,-,-,False,True,-,-,-,True,-,-,-
244,-,-,-,False,True,-,-,-,False,-,-,-
245,-,-,-,False,True,-,-,-,True,-,-,-
246,-,-,-,False,True,-,-,-,False,-,-,-
247,-,-,-,False,True,-,-,-,True,-,-,-
248,-,-,-,False,False,-,-,-,False,-,-,-
249,-,-,-,False,True,-,-,-,False,-,-,-
250,-,-,-,False,True,-,-,-,False,-,-,-
251,-,-,-,False,True,-,-,-,False,-,-,-
252,-,-,-,False,True,-,-,-,False,-,-,-
253,-,-,-,False,True,-,-,-,False,-,-,-
254,-,-,-,True,True,-,-,-,True,-,-,-
255,-,-,-,True,True,-,-,-,True,-,-,-
256,-,-,-,True,True,-,-,-,False,-,-,-
257,-,-,-,True,True,-,-,-,True,-,-,-
258,-,-,-,False,False,-,-,-,False,-,-,-
259,-,-,-,True,True,-,-,-,True,-,-,-
260,-,-,-,True,True,-,-,-,True,-,-,-
261,-,-,-,True,True,-,-,-,True,-,-,-
262,-,-,-,False,True,-,-,-,True,-,-,-
263,-,-,-,True,True,-,-,-,True,-,-,-
264,-,-,-,False,True,-,-,-,False,-,-,-
265,-,-,-,True,True,-,-,-,True,-,-,-
266,-,-,-,False,True,-,-,-,False,-,-,-
267,-,-,-,True,True,-,-,-,True,-,-,-
268,-,-,-,True,True,-,-,-,True,-,-,-
269,-,-,-,True,True,-,-,-,True,-,-,-
270,-,-,-,True,True,-,-,-,False,-,-,-
271,-,-,-,True,True,-,-,-,True,-,-,-
272,-,-,-,True,True,-,-,-,True,-,-,-
273,-,-,-,True,True,-,-,-,True,-,-,-
274,-,-,-,True,True,-,-,-,True,-,-,-
275,-,-,-,True,True,-,-,-,True,-,-,-
276,-,-,-,True,True,-,-,-,True,-,-,-
277,-,-,-,True,True,-,-,-,True,-,-,-
278,-,-,-,False,True,-,-,-,True,-,-,-
279,-,-,-,True,True,-,-,-,False,-,-,-
280,-,-,-,True,True,-,-,-,False,-,-,-
281,-,-,-,True,True,-,-,-,False,-,-,-
282,-,-,-,False,False,-,-,-,False,-,-,-
283,-,-,-,True,True,-,-,-,False,-,-,-
284,-,-,-,True,True,-,-,-,True,-,-,-
285,-,-,-,True,True,-,-,-,True,-,-,-
286,-,-,-,False,False,-,-,-,False,-,-,-
287,-,-,-,True,True,-,-,-,True,-,-,-
288,-,-,-,True,False,-,-,-,False,-,-,-
289,-,-,-,True,True,-,-,-,True,-,-,-
290,-,-,-,True,True,-,-,-,False,-,-,-
291,-,-,-,True,True,-,-,-,True,-,-,-
292,-,-,-,False,False,-,-,-,False,-,-,-
293,-,-,-,True,True,-,-,-,True,-,-,-
294,-,-,-,True,True,-,-,-,True,-,-,-
295,-,-,-,True,True,-,-,-,True,-,-,-
296,-,-,-,True,True,-,-,-,True,-,-,-
297,-,-,-,True,True,-,-,-,True,-,-,-
298,-,-,-,True,False,-,-,-,True,-,-,-
299,-,-,-,True,False,-,-,-,True,-,-,-
300,-,-,-,False,False,-,-,-,False,-,-,-
301,-,-,-,True,False,-,-,-,True,-,-,-
302,-,-,-,True,True,-,-,-,True,-,-,-
303,-,-,-,True,False,-,-,-,True,-,-,-
304,-,-,-,False,True,-,-,-,True,-,-,-
305,-,-,-,True,False,-,-,-,False,-,-,-
306,-,-,-,True,True,-,-,-,True,-,-,-
307,-,-,-,True,True,-,-,-,True,-,-,-
308,-,-,-,True,False,-,-,-,True,-,-,-
309,-,-,-,True,True,-,-,-,True,-,-,-
310,-,-,-,True,False,-,-,-,False,-,-,-
311,-,-,-,True,True,-,-,-,True,-,-,-
312,-,-,-,False,False,-,-,-,False,-,-,-
313,-,-,-,True,True,-,-,-,True,-,-,-
314,-,-,-,True,False,-,-,-,True,-,-,-
315,-,-,-,True,True,-,-,-,True,-,-,-
316,-,-,-,True,False,-,-,-,False,-,-,-
317,-,-,-,True,False,-,-,-,False,-,-,-
318,-,-,-,False,False,-,-,-,True,-,-,-
319,-,-,-,True,False,-,-,-,True,-,-,-
320,-,-,-,True,True,-,-,-,True,-,-,-
321,-,-,-,True,False,-,-,-,True,-,-,-
322,-,-,-,True,True,-,-,-,True,-,-,-
323,-,-,-,True,False,-,-,-,True,-,-,-
324,-,-,-,False,True,-,-,-,True,-,-,-
325,-,-,-,False,True,-,-,-,True,-,-,-
326,-,-,-,True,True,-,-,-,False,-,-,-
327,-,-,-,False,True,-,-,-,True,-,-,-
328,-,-,-,False,False,-,-,-,False,-,-,-
329,-,-,-,False,True,-,-,-,True,-,-,-
330,-,-,-,False,True,-,-,-,True,-,-,-
331,-,-,-,False,True,-,-,-,True,-,-,-
332,-,-,-,True,True,-,-,-,False,-,-,-
333,-,-,-,True,True,-,-,-,True,-,-,-
334,-,-,-,True,True,-,-,-,True,-,-,-
335,-,-,-,True,True,-,-,-,True,-,-,-
336,-,-,-,False,False,-,-,-,False,-,-,-
337,-,-,-,True,True,-,-,-,True,-,-,-
338,-,-,-,True,True,-,-,-,True,-,-,-
339,-,-,-,True,True,-,-,-,True,-,-,-
340,-,-,-,False,False,-,-,-,False,-,-,-
341,-,-,-,True,True,-,-,-,False,-,-,-
342,-,-,-,True,True,-,-,-,True,-,-,-
343,-,-,-,True,True,-,-,-,False,-,-,-
344,-,-,-,False,True,-,-,-,True,-,-,-
345,-,-,-,True,True,-,-,-,True,-,-,-
346,-,-,-,True,True,-,-,-,False,-,-,-
347,-,-,-,True,True,-,-,-,True,-,-,-
348,-,-,-,True,True,-,-,-,True,-,-,-
349,-,-,-,True,True,-,-,-,True,-,-,-
350,-,-,-,True,True,-,-,-,True,-,-,-
351,-,-,-,True,True,-,-,-,True,-,-,-
352,-,-,-,True,True,-,-,-,True,-,-,-
353,-,-,-,True,True,-,-,-,True,-,-,-
354,-,-,-,True,True,-,-,-,True,-,-,-
355,-,-,-,True,True,-,-,-,True,-,-,-
356,-,-,-,True,True,-,-,-,False,-,-,-
357,-,-,-,True,True,-,-,-,True,-,-,-
358,-,-,-,True,True,-,-,-,True,-,-,-
359,-,-,-,True,True,-,-,-,True,-,-,-
360,-,-,-,True,True,-,-,-,True,-,-,-
361,-,-,-,True,True,-,-,-,True,-,-,-
362,-,-,-,False,True,-,-,-,False,-,-,-
363,-,-,-,True,True,-,-,-,True,-,-,-
364,-,-,-,True,True,-,-,-,True,-,-,-
365,-,-,-,True,True,-,-,-,True,-,-,-
366,-,-,-,True,True,-,-,-,True,-,-,-
367,-,-,-,True,True,-,-,-,True,-,-,-
368,-,-,-,False,True,-,-,-,False,-,-,-
369,-,-,-,True,True,-,-,-,True,-,-,-
370,-,-,-,True,True,-,-,-,False,-,-,-
371,-,-,-,True,True,-,-,-,False,-,-,-
372,-,-,-,True,True,-,-,-,False,-,-,-
373,-,-,-,True,True,-,-,-,False,-,-,-
374,-,-,-,True,True,-,-,-,True,-,-,-
375,-,-,-,True,True,-,-,-,False,-,-,-
376,-,-,-,False,True,-,-,-,False,-,-,-
377,-,-,-,False,True,-,-,-,False,-,-,-
378,-,-,-,True,True,-,-,-,False,-,-,-
379,-,-,-,False,True,-,-,-,False,-,-,-
380,-,-,-,True,True,-,-,-,True,-,-,-
381,-,-,-,False,True,-,-,-,False,-,-,-
382,-,-,-,False,False,-,-,-,False,-,-,-
383,-,-,-,False,True,-,-,-,False,-,-,-
384,-,-,-,False,True,-,-,-,False,-,-,-
385,-,-,-,True,True,-,-,-,True,-,-,-
386,-,-,-,False,False,-,-,-,False,-,-,-
387,-,-,-,True,True,-,-,-,True,-,-,-
388,-,-,-,False,True,-,-,-,False,-,-,-
389,-,-,-,True,True,-,-,-,True,-,-,-
390,-,-,-,True,True,-,-,-,False,-,-,-
391,-,-,-,True,True,-,-,-,True,-,-,-
392,-,-,-,False,True,-,-,-,False,-,-,-
393,-,-,-,True,True,-,-,-,True,-,-,-
394,-,-,-,False,True,-,-,-,True,-,-,-
395,-,-,-,True,True,-,-,-,True,-,-,-
396,-,-,-,False,True,-,-,-,False,-,-,-
397,-,-,-,True,True,-,-,-,True,-,-,-
398,-,-,-,False,False,-,-,-,False,-,-,-
399,-,-,-,True,True,-,-,-,True,-,-,-
400,-,-,-,True,True,-,-,-,True,-,-,-
401,-,-,-,True,True,-,-,-,True,-,-,-
402,-,-,-,True,True,-,-,-,False,-,-,-
403,-,-,-,True,True,-,-,-,True,-,-,-
404,-,-,-,True,True,-,-,-,False,-,-,-
405,-,-,-,True,True,-,-,-,True,-,-,-
406,-,-,-,True,True,-,-,-,True,-,-,-
407,-,-,-,True,True,-,-,-,True,-,-,-
408,-,-,-,True,True,-,-,-,False,-,-,-
409,-,-,-,True,True,-,-,-,True,-,-,-
410,-,-,-,True,True,-,-,-,False,-,-,-
411,-,-,-,True,True,-,-,-,True,-,-,-
412,-,-,-,True,True,-,-,-,True,-,-,-
413,-,-,-,True,True,-,-,-,True,-,-,-
414,-,-,-,False,True,-,-,-,True,-,-,-
415,-,-,-,False,True,-,-,-,True,-,-,-
416,-,-,-,True,True,-,-,-,False,-,-,-
417,-,-,-,True,True,-,-,-,True,-,-,-
418,-,-,-,True,True,-,-,-,False,-,-,-
419,-,-,-,True,True,-,-,-,False,-,-,-
420,-,-,-,True,False,-,-,-,False,-,-,-
421,-,-,-,True,True,-,-,-,False,-,-,-
422,-,-,-,True,False,-,-,-,False,-,-,-
423,-,-,-,True,True,-,-,-,True,-,-,-
424,-,-,-,True,True,-,-,-,False,-,-,-
425,-,-,-,True,True,-,-,-,True,-,-,-
426,-,-,-,True,False,-,-,-,True,-,-,-
427,-,-,-,True,True,-,-,-,True,-,-,-
428,-,-,-,True,True,-,-,-,False,-,-,-
429,-,-,-,True,True,-,-,-,True,-,-,-
430,-,-,-,False,False,-,-,-,False,-,-,-
431,-,-,-,True,True,-,-,-,True,-,-,-
432,-,-,-,True,True,-,-,-,False,-,-,-
433,-,-,-,True,True,-,-,-,True,-,-,-
434,-,-,-,True,True,-,-,-,True,-,-,-
435,-,-,-,True,True,-,-,-,True,-,-,-
436,-,-,-,True,True,-,-,-,True,-,-,-
437,-,-,-,True,True,-,-,-,True,-,-,-
438,-,-,-,True,True,-,-,-,False,-,-,-
439,-,-,-,True,True,-,-,-,True,-,-,-
440,-,-,-,True,True,-,-,-,True,-,-,-
441,-,-,-,True,True,-,-,-,True,-,-,-
442,-,-,-,True,True,-,-,-,True,-,-,-
443,-,-,-,True,True,-,-,-,True,-,-,-
444,-,-,-,False,True,-,-,-,False,-,-,-
445,-,-,-,False,True,-,-,-,True,-,-,-
446,-,-,-,True,True,-,-,-,True,-,-,-
447,-,-,-,False,True,-,-,-,True,-,-,-
448,-,-,-,True,True,-,-,-,True,-,-,-
449,-,-,-,False,True,-,-,-,True,-,-,-
450,-,-,-,True,True,-,-,-,True,-,-,-
451,-,-,-,False,True,-,-,-,True,-,-,-
452,-,-,-,False,True,-,-,-,False,-,-,-
453,-,-,-,False,True,-,-,-,True,-,-,-
454,-,-,-,True,True,-,-,-,True,-,-,-
455,-,-,-,False,True,-,-,-,True,-,-,-
456,-,-,-,True,True,-,-,-,True,-,-,-
457,-,-,-,False,True,-,-,-,True,-,-,-
458,-,-,-,True,True,-,-,-,False,-,-,-
459,-,-,-,True,True,-,-,-,True,-,-,-
460,-,-,-,True,True,-,-,-,True,-,-,-
461,-,-,-,True,True,-,-,-,True,-,-,-
462,-,-,-,False,False,-,-,-,False,-,-,-
463,-,-,-,True,True,-,-,-,True,-,-,-
464,-,-,-,True,True,-,-,-,False,-,-,-
465,-,-,-,True,True,-,-,-,True,-,-,-
466,-,-,-,True,True,-,-,-,True,-,-,-
467,-,-,-,True,True,-,-,-,True,-,-,-
468,-,-,-,True,False,-,-,-,False,-,-,-
469,-,-,-,True,True,-,-,-,True,-,-,-
470,-,-,-,True,False,-,-,-,True,-,-,-
471,-,-,-,True,True,-,-,-,True,-,-,-
472,-,-,-,True,True,-,-,-,True,-,-,-
473,-,-,-,True,True,-,-,-,True,-,-,-
474,-,-,-,True,False,-,-,-,False,-,-,-
475,-,-,-,True,False,-,-,-,False,-,-,-
476,-,-,-,True,True,-,-,-,True,-,-,-
477,-,-,-,True,False,-,-,-,False,-,-,-
478,-,-,-,True,False,-,-,-,False,-,-,-
479,-,-,-,True,True,-,-,-,False,-,-,-
480,-,-,-,True,False,-,-,-,True,-,-,-
481,-,-,-,True,False,-,-,-,False,-,-,-
482,-,-,-,True,False,-,-,-,False,-,-,-
483,-,-,-,True,True,-,-,-,True,-,-,-
484,-,-,-,True,False,-,-,-,True,-,-,-
485,-,-,-,True,True,-,-,-,False,-,-,-
486,-,-,-,True,True,-,-,-,False,-,-,-
487,-,-,-,True,True,-,-,-,True,-,-,-
488,-,-,-,True,True,-,-,-,True,-,-,-
489,-,-,-,True,True,-,-,-,True,-,-,-
490,-,-,-,True,True,-,-,-,False,-,-,-
491,-,-,-,True,True,-,-,-,True,-,-,-
492,-,-,-,True,True,-,-,-,True,-,-,-
493,-,-,-,True,True,-,-,-,True,-,-,-
494,-,-,-,True,True,-,-,-,False,-,-,-
495,-,-,-,True,True,-,-,-,True,-,-,-
496,-,-,-,True,True,-,-,-,True,-,-,-
497,-,-,-,True,True,-,-,-,True,-,-,-
498,-,-,-,True,True,-,-,-,False,-,-,-
499,-,-,-,True,True,-,-,-,True,-,-,-
500,-,-,-,True,False,-,-,-,False,-,-,-
501,-,-,-,True,True,-,-,-,True,-,-,-
502,-,-,-,True,True,-,-,-,False,-,-,-
503,-,-,-,True,True,-,-,-,True,-,-,-
504,-,-,-,True,True,-,-,-,True,-,-,-
505,-,-,-,True,True,-,-,-,True,-,-,-
506,-,-,-,True,True,-,-,-,False,-,-,-
507,-,-,-,True,True,-,-,-,True,-,-,-
508,-,-,-,True,True,-,-,-,False,-,-,-
509,-,-,-,True,True,-,-,-,True,-,-,-
510,-,-,-,True,False,-,-,-,False,-,-,-
511,-,-,-,True,True,-,-,-,True,-,-,-
512,-,-,-,True,True,-,-,-,False,-,-,-
513,-,-,-,True,True,-,-,-,True,-,-,-
514,-,-,-,True,True,-,-,-,True,-,-,-
515,-,-,-,True,True,-,-,-,True,-,-,-
516,-,-,-,True,True,-,-,-,False,-,-,-
517,-,-,-,True,True,-,-,-,True,-,-,-
518,-,-,-,True,True,-,-,-,True,-,-,-
519,-,-,-,True,True,-,-,-,True,-,-,-
520,-,-,-,True,True,-,-,-,True,-,-,-
521,-,-,-,True,True,-,-,-,True,-,-,-
522,-,-,-,True,False,-,-,-,False,-,-,-
523,-,-,-,True,False,-,-,-,True,-,-,-
524,-,-,-,True,True,-,-,-,True,-,-,-
525,-,-,-,True,False,-,-,-,True,-,-,-
526,-,-,-,True,False,-,-,-,False,-,-,-
527,-,-,-,True,False,-,-,-,True,-,-,-
528,-,-,-,True,True,-,-,-,True,-,-,-
529,-,-,-,True,False,-,-,-,True,-,-,-
530,-,-,-,True,True,-,-,-,False,-,-,-
531,-,-,-,True,True,-,-,-,True,-,-,-
532,-,-,-,True,True,-,-,-,False,-,-,-
533,-,-,-,True,True,-,-,-,True,-,-,-
534,-,-,-,True,True,-,-,-,False,-,-,-
535,-,-,-,True,True,-,-,-,True,-,-,-
536,-,-,-,True,False,-,-,-,False,-,-,-
537,-,-,-,True,True,-,-,-,True,-,-,-
