81,False,False,False,False,False,-,True,-,-,-,-,-
82,False,False,False,True,True,-,True,-,-,-,-,-
83,False,False,False,False,False,-,True,-,-,-,-,-
84,False,False,False,False,False,-,True,-,-,-,-,-
85,False,False,False,False,False,-,True,-,-,-,-,-
86,False,False,False,True,False,-,True,-,-,-,-,-
87,False,False,False,False,False,-,True,-,-,-,-,-
88,False,False,False,True,True,-,True,-,-,-,-,-
89,False,False,False,False,False,-,True,-,-,-,-,-
90,False,False,False,True,True,-,True,-,-,-,-,-
91,False,False,False,False,False,-,True,-,-,-,-,-
92,False,False,False,True,True,-,True,-,-,-,-,-
93,False,False,False,False,False,-,True,-,-,-,-,-
94,False,False,False,True,True,-,True,-,-,-,-,-
95,False,False,False,False,False,-,True,-,-,-,-,-
96,False,False,False,True,False,-,True,-,-,-,-,-
97,False,False,False,False,False,-,True,-,-,-,-,-
98,False,False,False,True,False,-,True,-,-,-,-,-
99,False,False,False,False,False,-,True,-,-,-,-,-
100,False,False,False,True,False,-,True,-,-,-,-,-
101,False,False,False,False,False,-,True,-,-,-,-,-
102,False,False,False,True,False,-,True,-,-,-,-,-
103,False,False,False,False,False,-,True,-,-,-,-,-
104,False,False,False,False,False,-,True,-,-,-,-,-
105,False,False,False,False,False,-,True,-,-,-,-,-
106,False,False,False,True,False,-,True,-,-,-,-,-
107,False,False,False,False,False,-,True,-,-,-,-,-
108,False,False,False,True,True,-,True,-,-,-,-,-
109,False,False,False,False,False,-,True,-,-,-,-,-
110,False,False,False,True,False,-,True,-,-,-,-,-
111,False,False,False,False,False,-,True,-,-,-,-,-
112,False,False,False,False,False,-,True,-,-,-,-,-
113,False,False,False,False,False,-,True,-,-,-,-,-
114,False,False,False,True,True,-,True,-,-,-,-,-
115,False,False,False,False,False,-,True,-,-,-,-,-
116,False,False,False,False,False,-,True,-,-,-,-,-
117,False,False,False,False,False,-,True,-,-,-,-,-
118,False,False,False,False,False,-,True,-,-,-,-,-
119,False,False,False,False,False,-,True,-,-,-,-,-
120,False,False,False,False,False,-,True,-,-,-,-,-
121,False,False,False,False,False,-,True,-,-,-,-,-
122,False,False,False,False,False,-,True,-,-,-,-,-
123,False,False,False,False,False,-,True,-,-,-,-,-
124,False,False,False,True,False,-,False,-,-,-,-,-
125,False,False,False,False,False,-,True,-,-,-,-,-
126,False,False,False,True,False,-,True,-,-,-,-,-
127,False,False,False,False,False,-,True,-,-,-,-,-
128,False,False,False,False,False,-,False,-,-,-,-,-
129,False,False,False,False,False,-,True,-,-,-,-,-
130,False,False,False,False,False,-,False,-,-,-,-,-
131,False,False,False,False,False,-,True,-,-,-,-,-
132,False,False,False,False,False,-,False,-,-,-,-,-
133,False,False,False,False,False,-,True,-,-,-,-,-
134,False,False,False,False,False,-,True,-,-,-,-,-
135,False,False,False,False,False,-,True,-,-,-,-,-
136,False,False,False,False,False,-,False,-,-,-,-,-
137,False,False,False,False,False,-,True,-,-,-,-,-
138,False,False,False,True,False,-,False,-,-,-,-,-
139,False,False,False,False,False,-,True,-,-,-,-,-
140,False,False,False,False,False,-,False,-,-,-,-,-
141,False,False,False,False,False,-,True,-,-,-,-,-
142,False,False,False,True,False,-,False,-,-,-,-,-
143,False,False,False,False,False,-,True,-,-,-,-,-
144,False,False,False,True,False,-,False,-,-,-,-,-
145,False,False,False,False,False,-,True,-,-,-,-,-
146,False,False,False,False,False,-,True,-,-,-,-,-
147,False,False,False,False,False,-,True,-,-,-,-,-
148,False,False,False,False,False,-,True,-,-,-,-,-
149,False,False,False,False,False,-,True,-,-,-,-,-
150,False,False,False,False,False,-,True,-,-,-,-,-
151,False,False,False,False,False,-,True,-,-,-,-,-
152,False,False,False,False,False,-,True,-,-,-,-,-
153,False,False,False,False,False,-,True,-,-,-,-,-
154,False,False,False,True,False,-,True,-,-,-,-,-
155,False,False,False,False,False,-,True,-,-,-,-,-
156,False,False,False,True,False,-,False,-,-,-,-,-
157,False,False,False,False,False,-,True,-,-,-,-,-
158,False,False,False,True,False,-,False,-,-,-,-,-
159,False,False,False,False,False,-,True,-,-,-,-,-
160,False,False,False,True,False,-,False,-,-,-,-,-
161,False,False,False,False,False,-,True,-,-,-,-,-
162,False,False,False,False,False,-,False,-,-,-,-,-
163,False,False,False,False,False,-,True,-,-,-,-,-
164,False,False,False,False,False,-,False,-,-,-,-,-
165,False,False,False,False,False,-,True,-,-,-,-,-
166,False,False,False,False,False,-,False,-,-,-,-,-
167,False,False,False,False,False,-,True,-,-,-,-,-
168,False,False,False,True,False,-,False,-,-,-,-,-
169,False,False,False,False,False,-,True,-,-,-,-,-
170,False,False,False,False,False,-,False,-,-,-,-,-
171,False,False,False,False,False,-,True,-,-,-,-,-
172,False,False,False,True,False,-,True,-,-,-,-,-
173,False,False,False,False,False,-,True,-,-,-,-,-
174,False,False,False,True,False,-,False,-,-,-,-,-
175,False,False,False,False,False,-,True,-,-,-,-,-
176,False,False,False,False,False,-,True,-,-,-,-,-
177,False,False,False,False,False,-,True,-,-,-,-,-
178,False,False,False,False,False,-,False,-,-,-,-,-
179,False,False,False,False,False,-,True,-,-,-,-,-
180,False,False,False,True,False,-,True,-,-,-,-,-
181,False,False,False,False,False,-,True,-,-,-,-,-
182,False,False,False,True,False,-,False,-,-,-,-,-
183,False,False,False,False,False,-,True,-,-,-,-,-
184,False,False,False,True,False,-,False,-,-,-,-,-
185,False,False,False,False,False,-,True,-,-,-,-,-
186,False,False,False,False,False,-,False,-,-,-,-,-
187,False,False,False,False,False,-,True,-,-,-,-,-
188,False,False,False,False,False,-,True,-,-,-,-,-
189,False,False,False,False,False,-,True,-,-,-,-,-
190,False,False,False,True,True,-,False,-,-,-,-,-
191,False,False,False,False,False,-,True,-,-,-,-,-
192,False,False,False,False,False,-,True,-,-,-,-,-
193,False,False,False,False,False,-,True,-,-,-,-,-
194,False,False,False,False,False,-,True,-,-,-,-,-
195,False,False,False,False,False,-,True,-,-,-,-,-
196,False,False,False,True,False,-,False,-,-,-,-,-
197,False,False,False,False,False,-,True,-,-,-,-,-
198,False,False,False,False,False,-,False,-,-,-,-,-
199,False,False,False,False,False,-,True,-,-,-,-,-
200,False,False,False,False,False,-,False,-,-,-,-,-
201,False,False,False,False,False,-,True,-,-,-,-,-
202,False,False,False,True,False,-,False,-,-,-,-,-
203,False,False,False,False,False,-,True,-,-,-,-,-
204,False,False,False,False,False,-,True,-,-,-,-,-
205,False,False,False,False,False,-,True,-,-,-,-,-
206,False,False,False,False,False,-,False,-,-,-,-,-
207,False,False,False,False,False,-,True,-,-,-,-,-
208,False,False,False,False,False,-,True,-,-,-,-,-
209,False,False,False,False,False,-,True,-,-,-,-,-
210,False,False,False,False,False,-,True,-,-,-,-,-
211,False,False,False,False,False,-,True,-,-,-,-,-
212,False,False,False,True,False,-,False,-,-,-,-,-
213,False,False,False,False,False,-,True,-,-,-,-,-
214,False,False,False,False,False,-,True,-,-,-,-,-
215,False,False,False,False,False,-,False,-,-,-,-,-
216,False,False,False,True,False,-,True,-,-,-,-,-
217,False,False,False,False,False,-,True,-,-,-,-,-
218,False,False,False,False,False,-,True,-,-,-,-,-
219,False,False,False,False,False,-,True,-,-,-,-,-
220,False,False,False,True,False,-,False,-,-,-,-,-
221,False,False,False,False,False,-,True,-,-,-,-,-
222,False,False,False,True,False,-,False,-,-,-,-,-
223,False,False,False,False,False,-,True,-,-,-,-,-
224,False,False,False,True,False,-,False,-,-,-,-,-
225,False,False,False,False,False,-,True,-,-,-,-,-
226,False,False,False,False,False,-,False,-,-,-,-,-
227,False,False,False,False,False,-,True,-,-,-,-,-
228,False,False,False,True,False,-,False,-,-,-,-,-
229,False,False,False,False,False,-,True,-,-,-,-,-
230,False,False,False,True,False,-,False,-,-,-,-,-
231,False,False,False,False,False,-,True,-,-,-,-,-
232,False,False,False,False,False,-,False,-,-,-,-,-
233,False,False,False,False,False,-,True,-,-,-,-,-
234,False,False,False,True,True,-,False,-,-,-,-,-
235,False,False,False,False,False,-,True,-,-,-,-,-
236,False,False,False,False,False,-,False,-,-,-,-,-
237,False,False,False,False,False,-,True,-,-,-,-,-
238,False,False,False,False,False,-,True,-,-,-,-,-
239,False,False,False,False,False,-,True,-,-,-,-,-
240,False,False,False,False,False,-,True,-,-,-,-,-
241,False,False,False,False,False,-,True,-,-,-,-,-
242,False,False,False,True,False,-,False,-,-,-,-,-
243,False,False,False,False,False,-,True,-,-,-,-,-
244,False,False,False,False,False,-,False,-,-,-,-,-
245,False,False,False,False,False,-,True,-,-,-,-,-
246,False,False,False,False,False,-,True,-,-,-,-,-
247,False,False,False,False,False,-,True,-,-,-,-,-
248,False,False,False,True,False,-,True,-,-,-,-,-
249,False,False,False,False,False,-,True,-,-,-,-,-
250,False,False,False,False,False,-,True,-,-,-,-,-
251,False,False,False,False,False,-,True,-,-,-,-,-
252,False,False,False,False,False,-,True,-,-,-,-,-
253,False,False,False,False,False,-,True,-,-,-,-,-
254,False,False,False,False,False,-,True,-,-,-,-,-
255,False,False,False,False,False,-,True,-,-,-,-,-
256,False,False,False,False,False,-,True,-,-,-,-,-
257,False,False,False,False,False,-,True,-,-,-,-,-
258,False,False,False,False,False,-,False,-,-,-,-,-
259,False,False,False,False,False,-,True,-,-,-,-,-
260,False,False,False,False,False,-,False,-,-,-,-,-
261,False,False,False,False,False,-,True,-,-,-,-,-
262,False,False,False,False,False,-,False,-,-,-,-,-
263,False,False,False,False,False,-,True,-,-,-,-,-
264,False,False,False,True,False,-,False,-,-,-,-,-
265,False,False,False,False,False,-,True,-,-,-,-,-
266,False,False,False,False,False,-,True,-,-,-,-,-
267,False,False,False,False,False,-,True,-,-,-,-,-
268,False,False,False,False,False,-,True,-,-,-,-,-
269,False,False,False,False,False,-,True,-,-,-,-,-
270,False,False,False,False,False,-,False,-,-,-,-,-
271,False,False,False,False,False,-,True,-,-,-,-,-
272,False,False,False,False,False,-,True,-,-,-,-,-
273,False,False,False,False,False,-,True,-,-,-,-,-
274,False,False,False,False,False,-,True,-,-,-,-,-
275,False,False,False,False,False,-,True,-,-,-,-,-
276,False,False,False,False,False,-,False,-,-,-,-,-
277,False,False,False,False,False,-,True,-,-,-,-,-
278,False,False,False,False,False,-,True,-,-,-,-,-
279,False,False,False,False,False,-,True,-,-,-,-,-
280,False,False,False,False,False,-,True,-,-,-,-,-
281,False,False,False,False,False,-,True,-,-,-,-,-
282,False,False,False,True,False,-,False,-,-,-,-,-
283,False,False,False,False,False,-,True,-,-,-,-,-
284,False,False,False,True,False,-,False,-,-,-,-,-
285,False,False,False,False,False,-,True,-,-,-,-,-
286,False,False,False,False,False,-,False,-,-,-,-,-
287,False,False,False,False,False,-,True,-,-,-,-,-
288,False,False,False,False,False,-,False,-,-,-,-,-
289,False,False,False,False,False,-,True,-,-,-,-,-
290,False,False,False,True,False,-,False,-,-,-,-,-
291,False,False,False,False,False,-,True,-,-,-,-,-
292,False,False,False,False,False,-,False,-,-,-,-,-
293,False,False,False,False,False,-,True,-,-,-,-,-
294,False,False,False,True,False,-,False,-,-,-,-,-
295,False,False,False,False,False,-,True,-,-,-,-,-
296,False,False,False,False,False,-,False,-,-,-,-,-
297,False,False,False,False,False,-,True,-,-,-,-,-
298,False,False,False,False,False,-,False,-,-,-,-,-
299,False,False,False,False,False,-,True,-,-,-,-,-
300,False,False,False,True,False,-,False,-,-,-,-,-
301,False,False,False,False,False,-,True,-,-,-,-,-
302,False,False,False,True,False,-,False,-,-,-,-,-
303,False,False,False,False,False,-,True,-,-,-,-,-
304,False,False,False,True,False,-,False,-,-,-,-,-
305,False,False,False,False,False,-,True,-,-,-,-,-
306,False,False,False,False,False,-,True,-,-,-,-,-
307,False,False,False,False,False,-,True,-,-,-,-,-
308,False,False,False,False,False,-,True,-,-,-,-,-
309,False,False,False,False,False,-,True,-,-,-,-,-
310,False,False,False,False,False,-,True,-,-,-,-,-
311,False,False,False,False,False,-,True,-,-,-,-,-
312,False,False,False,True,False,-,True,-,-,-,-,-
313,False,False,False,False,False,-,True,-,-,-,-,-
314,False,False,False,False,False,-,True,-,-,-,-,-
315,False,False,False,False,False,-,True,-,-,-,-,-
316,False,False,False,False,False,-,False,-,-,-,-,-
317,False,False,False,False,False,-,True,-,-,-,-,-
318,False,False,False,False,False,-,False,-,-,-,-,-
319,False,False,False,False,False,-,True,-,-,-,-,-
320,False,False,False,True,False,-,False,-,-,-,-,-
321,False,False,False,False,False,-,True,-,-,-,-,-
322,False,False,False,False,False,-,False,-,-,-,-,-
323,False,False,False,False,False,-,True,-,-,-,-,-
324,False,False,False,False,False,-,False,-,-,-,-,-
325,False,False,False,False,False,-,True,-,-,-,-,-
326,False,False,False,False,False,-,False,-,-,-,-,-
327,False,False,False,False,False,-,True,-,-,-,-,-
328,False,False,False,False,False,-,False,-,-,-,-,-
329,False,False,False,False,False,-,True,-,-,-,-,-
330,False,False,False,False,False,-,True,-,-,-,-,-
331,False,False,False,False,False,-,True,-,-,-,-,-
332,False,False,False,True,False,-,False,-,-,-,-,-
333,False,False,False,False,False,-,True,-,-,-,-,-
334,False,False,False,True,False,-,False,-,-,-,-,-
335,False,False,False,False,False,-,True,-,-,-,-,-
336,False,False,False,True,False,-,False,-,-,-,-,-
337,False,False,False,False,False,-,True,-,-,-,-,-
338,False,False,False,True,False,-,False,-,-,-,-,-
339,False,False,False,False,False,-,True,-,-,-,-,-
340,False,False,False,False,False,-,True,-,-,-,-,-
341,False,False,False,False,False,-,True,-,-,-,-,-
342,False,False,False,False,False,-,True,-,-,-,-,-
343,False,False,False,False,False,-,True,-,-,-,-,-
344,False,False,False,False,False,-,True,-,-,-,-,-
345,False,False,False,False,False,-,True,-,-,-,-,-
346,False,False,False,True,False,-,False,-,-,-,-,-
347,False,False,False,False,False,-,True,-,-,-,-,-
348,False,False,False,True,False,-,False,-,-,-,-,-
349,False,False,False,False,False,-,True,-,-,-,-,-
350,False,False,False,False,False,-,False,-,-,-,-,-
351,False,False,False,False,False,-,True,-,-,-,-,-
352,False,False,False,False,False,-,False,-,-,-,-,-
353,False,False,False,False,False,-,True,-,-,-,-,-
354,False,False,False,False,False,-,False,-,-,-,-,-
355,False,False,False,False,False,-,True,-,-,-,-,-
356,False,False,False,False,False,-,False,-,-,-,-,-
357,False,False,False,False,False,-,True,-,-,-,-,-
358,False,False,False,False,False,-,True,-,-,-,-,-
359,False,False,False,False,False,-,True,-,-,-,-,-
360,False,False,False,False,False,-,False,-,-,-,-,-
361,False,False,False,False,False,-,True,-,-,-,-,-
362,False,False,False,False,False,-,False,-,-,-,-,-
363,False,False,False,False,False,-,True,-,-,-,-,-
364,False,False,False,False,False,-,False,-,-,-,-,-
365,False,False,False,False,False,-,True,-,-,-,-,-
366,False,False,False,False,False,-,False,-,-,-,-,-
367,False,False,False,False,False,-,True,-,-,-,-,-
368,False,False,False,False,False,-,True,-,-,-,-,-
369,False,False,False,False,False,-,True,-,-,-,-,-
370,False,False,False,False,False,-,True,-,-,-,-,-
371,False,False,False,False,False,-,True,-,-,-,-,-
372,False,False,False,True,False,-,False,-,-,-,-,-
373,False,False,False,False,False,-,True,-,-,-,-,-
374,False,False,False,False,False,-,True,-,-,-,-,-
375,False,False,False,False,False,-,True,-,-,-,-,-
376,False,False,False,False,False,-,False,-,-,-,-,-
377,False,False,False,False,False,-,True,-,-,-,-,-
378,False,False,False,False,False,-,False,-,-,-,-,-
379,False,False,False,False,False,-,True,-,-,-,-,-
380,False,False,False,False,False,-,False,-,-,-,-,-
381,False,False,False,False,False,-,True,-,-,-,-,-
382,False,False,False,True,False,-,False,-,-,-,-,-
383,False,False,False,False,False,-,True,-,-,-,-,-
384,False,False,False,True,False,-,False,-,-,-,-,-
385,False,False,False,False,False,-,True,-,-,-,-,-
386,False,False,False,False,False,-,False,-,-,-,-,-
387,False,False,False,False,False,-,True,-,-,-,-,-
388,False,False,False,True,False,-,False,-,-,-,-,-
389,False,False,False,False,False,-,True,-,-,-,-,-
390,False,False,False,False,False,-,True,-,-,-,-,-
391,False,False,False,False,False,-,True,-,-,-,-,-
392,False,False,False,False,False,-,True,-,-,-,-,-
393,False,False,False,False,False,-,True,-,-,-,-,-
394,False,False,False,False,False,-,True,-,-,-,-,-
395,False,False,False,False,False,-,True,-,-,-,-,-
396,False,False,False,False,False,-,False,-,-,-,-,-
397,False,False,False,False,False,-,True,-,-,-,-,-
398,False,False,False,False,False,-,True,-,-,-,-,-
399,False,False,False,False,False,-,False,-,-,-,-,-
400,False,False,False,False,False,-,False,-,-,-,-,-
401,False,False,False,False,False,-,False,-,-,-,-,-
402,False,False,False,False,False,-,False,-,-,-,-,-
403,False,False,False,False,False,-,False,-,-,-,-,-
404,False,False,False,False,False,-,False,-,-,-,-,-
405,False,False,False,False,False,-,False,-,-,-,-,-
406,False,False,False,True,False,-,False,-,-,-,-,-
407,False,False,False,False,False,-,False,-,-,-,-,-
408,False,False,False,False,False,-,False,-,-,-,-,-
409,False,False,False,False,False,-,False,-,-,-,-,-
410,False,False,False,True,False,-,False,-,-,-,-,-
411,False,False,False,False,False,-,False,-,-,-,-,-
412,False,False,False,False,False,-,False,-,-,-,-,-
413,False,False,False,False,False,-,False,-,-,-,-,-
414,False,False,False,False,False,-,True,-,-,-,-,-
415,False,False,False,False,False,-,True,-,-,-,-,-
416,False,False,False,True,False,-,False,-,-,-,-,-
417,False,False,False,False,False,-,True,-,-,-,-,-
418,False,False,False,False,False,-,True,-,-,-,-,-
419,False,False,False,False,False,-,True,-,-,-,-,-
420,False,False,False,True,False,-,False,-,-,-,-,-
421,False,False,False,False,False,-,True,-,-,-,-,-
422,False,False,False,True,False,-,True,-,-,-,-,-
423,False,False,False,False,False,-,True,-,-,-,-,-
424,False,False,False,True,False,-,False,-,-,-,-,-
425,False,False,False,False,False,-,True,-,-,-,-,-
426,False,False,False,False,False,-,True,-,-,-,-,-
427,False,False,False,False,False,-,True,-,-,-,-,-
428,False,False,False,False,False,-,False,-,-,-,-,-
429,False,False,False,False,False,-,True,-,-,-,-,-
430,False,False,False,True,False,-,False,-,-,-,-,-
431,False,False,False,False,False,-,True,-,-,-,-,-
432,False,False,False,False,False,-,False,-,-,-,-,-
433,False,False,False,False,False,-,True,-,-,-,-,-
434,False,False,False,False,False,-,True,-,-,-,-,-
435,False,False,False,False,False,-,True,-,-,-,-,-
436,False,False,False,True,False,-,True,-,-,-,-,-
437,False,False,False,False,False,-,True,-,-,-,-,-
438,False,False,False,False,False,-,True,-,-,-,-,-
439,False,False,False,False,False,-,True,-,-,-,-,-
440,False,False,False,False,False,-,True,-,-,-,-,-
441,False,False,False,False,False,-,True,-,-,-,-,-
442,False,False,False,False,False,-,True,-,-,-,-,-
443,False,False,False,False,False,-,True,-,-,-,-,-
444,False,False,False,True,False,-,True,-,-,-,-,-
445,False,False,False,False,False,-,True,-,-,-,-,-
446,False,False,False,False,False,-,True,-,-,-,-,-
447,False,False,False,False,False,-,True,-,-,-,-,-
448,False,False,False,True,False,-,False,-,-,-,-,-
449,False,False,False,False,False,-,True,-,-,-,-,-
450,False,False,False,False,False,-,True,-,-,-,-,-
451,False,False,False,False,False,-,True,-,-,-,-,-
452,False,False,False,False,False,-,False,-,-,-,-,-
453,False,False,False,False,False,-,True,-,-,-,-,-
454,False,False,False,False,False,-,True,-,-,-,-,-
455,False,False,False,False,False,-,True,-,-,-,-,-
456,False,False,False,False,False,-,False,-,-,-,-,-
457,False,False,False,False,False,-,True,-,-,-,-,-
458,False,False,False,True,False,-,False,-,-,-,-,-
459,False,False,False,False,False,-,True,-,-,-,-,-
460,False,False,False,False,False,-,False,-,-,-,-,-
461,False,False,False,False,False,-,True,-,-,-,-,-
462,False,False,False,False,False,-,False,-,-,-,-,-
463,False,False,False,False,False,-,True,-,-,-,-,-
464,False,False,False,False,False,-,False,-,-,-,-,-
465,False,False,False,False,False,-,True,-,-,-,-,-
466,False,False,False,False,False,-,False,-,-,-,-,-
467,False,False,False,False,False,-,True,-,-,-,-,-
468,False,False,False,False,False,-,True,-,-,-,-,-
469,False,False,False,False,False,-,True,-,-,-,-,-
470,False,False,False,False,False,-,True,-,-,-,-,-
471,False,False,False,False,False,-,True,-,-,-,-,-
472,False,False,False,False,False,-,False,-,-,-,-,-
473,False,False,False,False,False,-,True,-,-,-,-,-
474,False,False,False,False,False,-,False,-,-,-,-,-
475,False,False,False,False,False,-,True,-,-,-,-,-
476,False,False,False,True,False,-,False,-,-,-,-,-
477,False,False,False,False,False,-,True,-,-,-,-,-
478,False,False,False,False,False,-,True,-,-,-,-,-
479,False,False,False,False,False,-,True,-,-,-,-,-
480,False,False,False,False,False,-,True,-,-,-,-,-
481,False,False,False,False,False,-,True,-,-,-,-,-
482,False,False,False,False,False,-,True,-,-,-,-,-
483,False,False,False,False,False,-,False,-,-,-,-,-
484,False,False,False,False,False,-,False,-,-,-,-,-
485,False,False,False,False,False,-,False,-,-,-,-,-
486,False,False,False,False,False,-,False,-,-,-,-,-
487,False,False,False,False,False,-,True,-,-,-,-,-
488,False,False,False,False,False,-,False,-,-,-,-,-
489,False,False,False,False,False,-,True,-,-,-,-,-
490,False,False,False,False,False,-,False,-,-,-,-,-
491,False,False,False,False,False,-,True,-,-,-,-,-
492,False,False,False,False,False,-,True,-,-,-,-,-
493,False,False,False,False,False,-,True,-,-,-,-,-
494,False,False,False,False,False,-,False,-,-,-,-,-
495,False,False,False,False,False,-,True,-,-,-,-,-
496,False,False,False,False,False,-,True,-,-,-,-,-
497,False,False,False,False,False,-,True,-,-,-,-,-
498,False,False,False,True,False,-,True,-,-,-,-,-
499,False,False,False,False,False,-,True,-,-,-,-,-
500,False,False,False,False,False,-,True,-,-,-,-,-
501,False,False,False,False,False,-,True,-,-,-,-,-
502,False,False,False,False,False,-,True,-,-,-,-,-
503,False,False,False,False,False,-,True,-,-,-,-,-
504,False,False,False,True,False,-,False,-,-,-,-,-
505,False,False,False,False,False,-,True,-,-,-,-,-
506,False,False,False,False,False,-,False,-,-,-,-,-
507,False,False,False,False,False,-,True,-,-,-,-,-
508,False,False,False,False,False,-,True,-,-,-,-,-
509,False,False,False,False,False,-,True,-,-,-,-,-
510,False,False,False,False,False,-,False,-,-,-,-,-
511,False,False,False,False,False,-,True,-,-,-,-,-
512,False,False,False,False,False,-,False,-,-,-,-,-
513,False,False,False,False,False,-,True,-,-,-,-,-
514,False,False,False,False,False,-,False,-,-,-,-,-
515,False,False,False,False,False,-,True,-,-,-,-,-
516,False,False,False,True,True,-,False,-,-,-,-,-
517,False,False,False,False,False,-,True,-,-,-,-,-
518,False,False,False,False,False,-,False,-,-,-,-,-
519,False,False,False,False,False,-,True,-,-,-,-,-
520,False,False,False,True,False,-,False,-,-,-,-,-
521,False,False,False,False,False,-,True,-,-,-,-,-
522,False,False,False,False,False,-,True,-,-,-,-,-
523,False,False,False,False,False,-,True,-,-,-,-,-
524,False,False,False,False,False,-,True,-,-,-,-,-
525,False,False,False,False,False,-,True,-,-,-,-,-
526,False,False,False,False,False,-,False,-,-,-,-,-
527,False,False,False,False,False,-,True,-,-,-,-,-
528,False,False,False,False,False,-,False,-,-,-,-,-
529,False,False,False,False,False,-,True,-,-,-,-,-
530,False,False,False,False,False,-,False,-,-,-,-,-
531,False,False,False,False,False,-,True,-,-,-,-,-
532,False,False,False,False,False,-,False,-,-,-,-,-
533,False,False,False,False,False,-,True,-,-,-,-,-
534,False,False,False,True,False,-,False,-,-,-,-,-
535,False,False,False,False,False,-,True,-,-,-,-,-
536,False,False,False,False,False,-,False,-,-,-,-,-
537,False,False,False,False,False,-,True,-,-,-,-,-
