113,-,-,False,True,False,-,True,-,True,-,-,-
114,-,-,False,True,False,-,False,-,False,-,-,-
115,-,-,False,True,False,-,True,-,True,-,-,-
116,-,-,False,True,False,-,False,-,False,-,-,-
117,-,-,False,True,False,-,True,-,False,-,-,-
118,-,-,False,True,True,-,True,-,True,-,-,-
119,-,-,False,True,False,-,True,-,True,-,-,-
120,-,-,False,True,False,-,False,-,False,-,-,-
121,-,-,False,True,False,-,True,-,True,-,-,-
122,-,-,False,True,False,-,False,-,False,-,-,-
123,-,-,False,True,False,-,True,-,True,-,-,-
124,-,-,False,True,False,-,True,-,True,-,-,-
125,-,-,False,True,False,-,True,-,True,-,-,-
126,-,-,False,True,False,-,True,-,True,-,-,-
127,-,-,False,True,False,-,True,-,False,-,-,-
128,-,-,False,True,True,-,True,-,True,-,-,-
129,-,-,False,True,False,-,True,-,False,-,-,-
130,-,-,False,True,False,-,False,-,False,-,-,-
131,-,-,False,True,False,-,True,-,False,-,-,-
132,-,-,False,True,False,-,True,-,False,-,-,-
133,-,-,False,True,False,-,True,-,False,-,-,-
134,-,-,False,True,False,-,True,-,False,-,-,-
135,-,-,False,True,False,-,True,-,False,-,-,-
136,-,-,False,False,True,-,True,-,True,-,-,-
137,-,-,False,True,False,-,True,-,False,-,-,-
138,-,-,False,True,False,-,True,-,False,-,-,-
139,-,-,False,True,False,-,True,-,False,-,-,-
140,-,-,False,True,False,-,True,-,True,-,-,-
141,-,-,False,False,True,-,True,-,True,-,-,-
142,-,-,True,True,False,-,True,-,True,-,-,-
143,-,-,True,True,False,-,True,-,True,-,-,-
144,-,-,True,True,False,-,True,-,True,-,-,-
145,-,-,True,True,False,-,True,-,True,-,-,-
146,-,-,True,True,False,-,True,-,False,-,-,-
147,-,-,True,True,False,-,True,-,True,-,-,-
148,-,-,False,False,True,-,True,-,True,-,-,-
149,-,-,True,True,False,-,True,-,True,-,-,-
150,-,-,False,False,True,-,True,-,True,-,-,-
151,-,-,True,True,False,-,True,-,True,-,-,-
152,-,-,True,True,True,-,True,-,False,-,-,-
153,-,-,True,True,True,-,True,-,False,-,-,-
154,-,-,True,True,False,-,True,-,True,-,-,-
155,-,-,True,True,True,-,True,-,False,-,-,-
156,-,-,True,True,True,-,False,-,True,-,-,-
157,-,-,True,True,True,-,True,-,False,-,-,-
158,-,-,False,False,True,-,True,-,True,-,-,-
159,-,-,True,True,True,-,True,-,False,-,-,-
160,-,-,True,True,False,-,False,-,True,-,-,-
161,-,-,True,True,True,-,True,-,True,-,-,-
162,-,-,True,True,False,-,False,-,True,-,-,-
163,-,-,True,True,True,-,True,-,True,-,-,-
164,-,-,True,True,True,-,False,-,True,-,-,-
165,-,-,True,True,True,-,True,-,True,-,-,-
166,-,-,True,True,False,-,False,-,True,-,-,-
167,-,-,True,True,True,-,True,-,True,-,-,-
168,-,-,True,True,False,-,False,-,True,-,-,-
169,-,-,True,True,True,-,True,-,True,-,-,-
170,-,-,True,True,False,-,False,-,False,-,-,-
171,-,-,True,True,False,-,True,-,True,-,-,-
172,-,-,True,True,False,-,False,-,True,-,-,-
173,-,-,True,True,False,-,True,-,True,-,-,-
174,-,-,True,True,True,-,False,-,True,-,-,-
175,-,-,True,True,False,-,True,-,True,-,-,-
176,-,-,True,True,True,-,False,-,True,-,-,-
177,-,-,True,True,True,-,True,-,True,-,-,-
178,-,-,True,True,False,-,True,-,True,-,-,-
179,-,-,True,True,True,-,True,-,True,-,-,-
180,-,-,True,True,False,-,False,-,True,-,-,-
181,-,-,True,True,True,-,True,-,True,-,-,-
182,-,-,True,False,True,-,True,-,True,-,-,-
183,-,-,True,True,True,-,True,-,True,-,-,-
184,-,-,True,False,True,-,True,-,True,-,-,-
185,-,-,True,True,True,-,False,-,True,-,-,-
186,-,-,True,False,True,-,True,-,True,-,-,-
187,-,-,True,True,False,-,False,-,True,-,-,-
188,-,-,True,True,True,-,True,-,True,-,-,-
189,-,-,True,True,True,-,True,-,True,-,-,-
190,-,-,True,True,False,-,True,-,False,-,-,-
191,-,-,True,False,True,-,True,-,True,-,-,-
192,-,-,True,False,True,-,True,-,True,-,-,-
193,-,-,True,False,True,-,True,-,True,-,-,-
194,-,-,True,True,False,-,True,-,True,-,-,-
195,-,-,True,True,False,-,True,-,True,-,-,-
196,-,-,True,True,False,-,True,-,False,-,-,-
197,-,-,True,True,False,-,True,-,True,-,-,-
198,-,-,True,False,True,-,True,-,True,-,-,-
199,-,-,True,True,False,-,True,-,False,-,-,-
200,-,-,True,False,True,-,False,-,True,-,-,-
201,-,-,True,True,False,-,True,-,True,-,-,-
202,-,-,True,True,True,-,False,-,False,-,-,-
203,-,-,True,True,True,-,True,-,True,-,-,-
204,-,-,True,True,False,-,True,-,True,-,-,-
205,-,-,True,False,True,-,True,-,True,-,-,-
206,-,-,True,False,True,-,True,-,True,-,-,-
207,-,-,True,False,True,-,True,-,True,-,-,-
208,-,-,True,False,True,-,True,-,True,-,-,-
209,-,-,True,False,True,-,True,-,True,-,-,-
210,-,-,True,True,True,-,False,-,True,-,-,-
211,-,-,True,True,True,-,False,-,True,-,-,-
212,-,-,True,False,True,-,False,-,False,-,-,-
213,-,-,True,True,True,-,False,-,True,-,-,-
214,-,-,True,True,True,-,False,-,True,-,-,-
215,-,-,True,True,False,-,False,-,True,-,-,-
216,-,-,True,False,True,-,False,-,False,-,-,-
217,-,-,True,True,False,-,False,-,False,-,-,-
218,-,-,True,True,False,-,True,-,False,-,-,-
219,-,-,True,True,False,-,True,-,False,-,-,-
220,-,-,True,True,False,-,False,-,False,-,-,-
221,-,-,True,True,False,-,True,-,False,-,-,-
222,-,-,True,True,True,-,True,-,True,-,-,-
223,-,-,True,True,True,-,True,-,True,-,-,-
224,-,-,True,True,True,-,True,-,True,-,-,-
225,-,-,True,True,True,-,True,-,True,-,-,-
226,-,-,True,True,False,-,True,-,False,-,-,-
227,-,-,True,True,True,-,True,-,True,-,-,-
228,-,-,True,True,True,-,True,-,True,-,-,-
229,-,-,True,True,True,-,True,-,True,-,-,-
230,-,-,True,True,True,-,True,-,False,-,-,-
231,-,-,True,True,True,-,True,-,True,-,-,-
232,-,-,True,True,True,-,False,-,False,-,-,-
233,-,-,True,True,True,-,True,-,True,-,-,-
234,-,-,True,True,True,-,True,-,True,-,-,-
235,-,-,True,True,True,-,True,-,True,-,-,-
236,-,-,True,True,False,-,True,-,False,-,-,-
237,-,-,True,True,True,-,True,-,True,-,-,-
238,-,-,True,True,True,-,True,-,True,-,-,-
239,-,-,True,True,True,-,True,-,True,-,-,-
240,-,-,True,True,True,-,True,-,True,-,-,-
241,-,-,True,True,True,-,True,-,True,-,-,-
242,-,-,True,True,False,-,True,-,True,-,-,-
243,-,-,True,True,True,-,True,-,True,-,-,-
244,-,-,True,True,False,-,True,-,True,-,-,-
245,-,-,True,True,True,-,True,-,True,-,-,-
246,-,-,True,True,False,-,True,-,True,-,-,-
247,-,-,True,True,False,-,True,-,True,-,-,-
248,-,-,True,True,True,-,True,-,True,-,-,-
249,-,-,True,True,True,-,True,-,True,-,-,-
250,-,-,True,True,False,-,False,-,True,-,-,-
251,-,-,True,True,True,-,True,-,True,-,-,-
252,-,-,True,True,False,-,False,-,True,-,-,-
253,-,-,True,True,True,-,True,-,True,-,-,-
254,-,-,True,True,False,-,True,-,True,-,-,-
255,-,-,True,True,True,-,True,-,True,-,-,-
256,-,-,True,True,False,-,False,-,False,-,-,-
257,-,-,True,True,True,-,True,-,True,-,-,-
258,-,-,True,True,False,-,True,-,True,-,-,-
259,-,-,True,True,True,-,True,-,True,-,-,-
260,-,-,True,True,False,-,False,-,True,-,-,-
261,-,-,True,True,True,-,True,-,True,-,-,-
262,-,-,True,True,False,-,True,-,True,-,-,-
263,-,-,True,True,True,-,True,-,True,-,-,-
264,-,-,True,True,False,-,True,-,True,-,-,-
265,-,-,True,True,True,-,True,-,True,-,-,-
266,-,-,True,True,False,-,True,-,True,-,-,-
267,-,-,True,True,True,-,True,-,True,-,-,-
268,-,-,True,True,True,-,True,-,True,-,-,-
269,-,-,True,True,True,-,True,-,True,-,-,-
270,-,-,True,True,False,-,True,-,False,-,-,-
271,-,-,True,True,True,-,True,-,True,-,-,-
272,-,-,True,True,False,-,True,-,False,-,-,-
273,-,-,True,True,True,-,True,-,True,-,-,-
274,-,-,True,True,True,-,False,-,True,-,-,-
275,-,-,True,True,True,-,False,-,True,-,-,-
276,-,-,True,True,False,-,True,-,True,-,-,-
277,-,-,True,True,True,-,True,-,True,-,-,-
278,-,-,True,True,False,-,True,-,True,-,-,-
279,-,-,True,True,True,-,True,-,True,-,-,-
280,-,-,True,True,False,-,True,-,True,-,-,-
281,-,-,True,True,True,-,True,-,True,-,-,-
282,-,-,True,True,False,-,True,-,True,-,-,-
283,-,-,True,True,True,-,True,-,True,-,-,-
284,-,-,True,True,True,-,True,-,True,-,-,-
285,-,-,True,True,True,-,True,-,True,-,-,-
286,-,-,True,True,False,-,False,-,True,-,-,-
287,-,-,True,True,True,-,True,-,True,-,-,-
288,-,-,True,True,False,-,False,-,True,-,-,-
289,-,-,True,True,True,-,True,-,True,-,-,-
290,-,-,True,True,True,-,True,-,True,-,-,-
291,-,-,True,True,True,-,True,-,True,-,-,-
292,-,-,True,True,False,-,True,-,False,-,-,-
293,-,-,True,True,True,-,True,-,True,-,-,-
294,-,-,True,True,False,-,True,-,False,-,-,-
295,-,-,True,True,True,-,True,-,True,-,-,-
296,-,-,True,True,True,-,True,-,True,-,-,-
297,-,-,True,True,True,-,True,-,True,-,-,-
298,-,-,True,True,True,-,True,-,True,-,-,-
299,-,-,True,True,True,-,True,-,True,-,-,-
300,-,-,True,True,False,-,True,-,True,-,-,-
301,-,-,True,True,True,-,True,-,True,-,-,-
302,-,-,True,True,True,-,True,-,True,-,-,-
303,-,-,True,True,True,-,True,-,True,-,-,-
304,-,-,True,True,True,-,True,-,False,-,-,-
305,-,-,True,True,True,-,True,-,False,-,-,-
306,-,-,True,True,False,-,True,-,False,-,-,-
307,-,-,True,True,True,-,True,-,True,-,-,-
308,-,-,True,True,True,-,False,-,True,-,-,-
309,-,-,True,True,True,-,False,-,True,-,-,-
310,-,-,True,True,True,-,True,-,False,-,-,-
311,-,-,True,True,True,-,False,-,True,-,-,-
312,-,-,True,True,True,-,False,-,False,-,-,-
313,-,-,True,True,False,-,False,-,True,-,-,-
314,-,-,True,True,True,-,True,-,False,-,-,-
315,-,-,True,True,False,-,True,-,True,-,-,-
316,-,-,True,True,True,-,False,-,False,-,-,-
317,-,-,True,True,True,-,True,-,True,-,-,-
318,-,-,True,True,False,-,True,-,True,-,-,-
319,-,-,True,True,False,-,True,-,True,-,-,-
320,-,-,True,True,True,-,True,-,True,-,-,-
321,-,-,True,True,False,-,True,-,True,-,-,-
322,-,-,True,True,True,-,True,-,True,-,-,-
323,-,-,True,True,False,-,True,-,True,-,-,-
324,-,-,True,True,False,-,True,-,True,-,-,-
325,-,-,True,True,True,-,True,-,True,-,-,-
326,-,-,True,True,False,-,True,-,True,-,-,-
327,-,-,True,True,True,-,True,-,True,-,-,-
328,-,-,True,True,True,-,True,-,True,-,-,-
329,-,-,True,True,True,-,True,-,True,-,-,-
330,-,-,True,True,False,-,True,-,True,-,-,-
331,-,-,True,True,True,-,True,-,True,-,-,-
332,-,-,True,True,False,-,True,-,False,-,-,-
333,-,-,True,True,True,-,True,-,True,-,-,-
334,-,-,True,True,False,-,True,-,True,-,-,-
335,-,-,True,True,True,-,True,-,True,-,-,-
336,-,-,True,True,False,-,True,-,True,-,-,-
337,-,-,True,True,True,-,True,-,True,-,-,-
338,-,-,True,True,False,-,True,-,True,-,-,-
339,-,-,True,True,False,-,True,-,True,-,-,-
340,-,-,True,True,False,-,True,-,False,-,-,-
341,-,-,True,True,False,-,True,-,True,-,-,-
342,-,-,True,True,True,-,False,-,False,-,-,-
343,-,-,True,True,True,-,False,-,True,-,-,-
344,-,-,True,True,True,-,True,-,True,-,-,-
345,-,-,True,True,True,-,False,-,True,-,-,-
346,-,-,True,True,False,-,False,-,True,-,-,-
347,-,-,True,True,True,-,True,-,True,-,-,-
348,-,-,True,True,True,-,False,-,True,-,-,-
349,-,-,True,True,True,-,True,-,True,-,-,-
350,-,-,True,True,True,-,False,-,True,-,-,-
351,-,-,True,True,True,-,True,-,True,-,-,-
352,-,-,True,True,False,-,False,-,True,-,-,-
353,-,-,True,True,True,-,True,-,True,-,-,-
354,-,-,True,True,True,-,True,-,True,-,-,-
355,-,-,True,True,True,-,True,-,True,-,-,-
356,-,-,True,True,False,-,False,-,True,-,-,-
357,-,-,True,True,True,-,True,-,True,-,-,-
358,-,-,True,True,False,-,False,-,True,-,-,-
359,-,-,True,True,True,-,True,-,True,-,-,-
360,-,-,True,True,True,-,True,-,True,-,-,-
361,-,-,True,True,True,-,True,-,True,-,-,-
362,-,-,True,True,True,-,True,-,True,-,-,-
363,-,-,True,True,True,-,True,-,True,-,-,-
364,-,-,True,True,False,-,True,-,False,-,-,-
365,-,-,True,True,True,-,True,-,True,-,-,-
366,-,-,True,True,False,-,True,-,False,-,-,-
367,-,-,True,True,True,-,True,-,True,-,-,-
368,-,-,True,True,False,-,True,-,True,-,-,-
369,-,-,True,True,True,-,True,-,True,-,-,-
370,-,-,True,True,False,-,True,-,True,-,-,-
371,-,-,True,True,True,-,True,-,True,-,-,-
372,-,-,True,True,False,-,True,-,True,-,-,-
373,-,-,True,True,True,-,True,-,True,-,-,-
374,-,-,True,True,True,-,True,-,True,-,-,-
375,-,-,True,True,True,-,True,-,True,-,-,-
376,-,-,True,True,True,-,False,-,True,-,-,-
377,-,-,True,True,True,-,False,-,True,-,-,-
378,-,-,True,True,False,-,True,-,True,-,-,-
379,-,-,True,True,True,-,True,-,True,-,-,-
380,-,-,True,True,False,-,True,-,True,-,-,-
381,-,-,True,True,False,-,True,-,True,-,-,-
382,-,-,True,True,True,-,True,-,True,-,-,-
383,-,-,True,True,True,-,True,-,True,-,-,-
384,-,-,True,True,True,-,True,-,True,-,-,-
385,-,-,True,True,True,-,True,-,True,-,-,-
386,-,-,True,True,True,-,True,-,True,-,-,-
387,-,-,True,True,True,-,True,-,True,-,-,-
388,-,-,True,True,True,-,True,-,True,-,-,-
389,-,-,True,True,True,-,True,-,True,-,-,-
390,-,-,True,True,False,-,False,-,True,-,-,-
391,-,-,True,True,True,-,True,-,True,-,-,-
392,-,-,True,True,True,-,False,-,True,-,-,-
393,-,-,True,True,True,-,True,-,True,-,-,-
394,-,-,True,True,False,-,False,-,True,-,-,-
395,-,-,True,True,True,-,True,-,True,-,-,-
396,-,-,True,True,False,-,True,-,True,-,-,-
397,-,-,True,True,True,-,True,-,True,-,-,-
398,-,-,True,True,False,-,False,-,True,-,-,-
399,-,-,True,True,True,-,True,-,True,-,-,-
400,-,-,True,True,True,-,True,-,True,-,-,-
401,-,-,True,True,True,-,True,-,True,-,-,-
402,-,-,True,True,False,-,True,-,True,-,-,-
403,-,-,True,True,True,-,True,-,True,-,-,-
404,-,-,True,True,True,-,True,-,True,-,-,-
405,-,-,True,True,True,-,True,-,True,-,-,-
406,-,-,True,True,True,-,True,-,True,-,-,-
407,-,-,True,True,True,-,True,-,True,-,-,-
408,-,-,True,True,True,-,True,-,True,-,-,-
409,-,-,True,True,True,-,True,-,True,-,-,-
410,-,-,True,True,True,-,True,-,True,-,-,-
411,-,-,True,True,True,-,True,-,True,-,-,-
412,-,-,True,True,False,-,True,-,True,-,-,-
413,-,-,True,True,True,-,True,-,True,-,-,-
414,-,-,True,True,True,-,True,-,True,-,-,-
415,-,-,True,True,True,-,True,-,True,-,-,-
416,-,-,True,False,True,-,False,-,False,-,-,-
417,-,-,True,True,True,-,True,-,True,-,-,-
418,-,-,True,False,False,-,True,-,False,-,-,-
419,-,-,True,True,True,-,True,-,True,-,-,-
420,-,-,True,True,True,-,True,-,True,-,-,-
421,-,-,True,True,True,-,True,-,True,-,-,-
422,-,-,True,True,True,-,True,-,False,-,-,-
423,-,-,True,True,True,-,True,-,True,-,-,-
424,-,-,True,True,True,-,False,-,True,-,-,-
425,-,-,True,True,True,-,True,-,True,-,-,-
426,-,-,True,True,True,-,True,-,True,-,-,-
427,-,-,True,True,True,-,True,-,True,-,-,-
428,-,-,True,True,True,-,True,-,True,-,-,-
429,-,-,True,True,True,-,True,-,True,-,-,-
430,-,-,True,True,True,-,False,-,True,-,-,-
431,-,-,True,True,True,-,False,-,True,-,-,-
432,-,-,True,True,True,-,True,-,True,-,-,-
433,-,-,True,True,True,-,False,-,True,-,-,-
434,-,-,True,True,True,-,False,-,False,-,-,-
435,-,-,True,True,True,-,True,-,True,-,-,-
436,-,-,True,True,False,-,True,-,False,-,-,-
437,-,-,True,True,True,-,True,-,True,-,-,-
438,-,-,True,True,True,-,True,-,False,-,-,-
439,-,-,True,True,True,-,True,-,True,-,-,-
440,-,-,True,True,True,-,True,-,False,-,-,-
441,-,-,True,True,True,-,True,-,True,-,-,-
442,-,-,True,True,True,-,True,-,True,-,-,-
443,-,-,True,True,True,-,True,-,True,-,-,-
444,-,-,True,True,True,-,True,-,True,-,-,-
445,-,-,True,True,True,-,True,-,True,-,-,-
446,-,-,True,True,True,-,True,-,False,-,-,-
447,-,-,True,True,True,-,True,-,True,-,-,-
448,-,-,True,True,True,-,True,-,True,-,-,-
449,-,-,True,True,True,-,True,-,True,-,-,-
450,-,-,True,True,True,-,False,-,True,-,-,-
451,-,-,True,True,True,-,True,-,True,-,-,-
452,-,-,True,True,False,-,False,-,True,-,-,-
453,-,-,True,True,True,-,True,-,True,-,-,-
454,-,-,True,True,False,-,False,-,True,-,-,-
455,-,-,True,True,True,-,True,-,True,-,-,-
456,-,-,True,True,False,-,True,-,True,-,-,-
457,-,-,True,True,True,-,True,-,True,-,-,-
458,-,-,True,True,True,-,True,-,True,-,-,-
459,-,-,True,True,True,-,True,-,True,-,-,-
460,-,-,True,True,True,-,True,-,True,-,-,-
461,-,-,True,True,True,-,True,-,True,-,-,-
462,-,-,True,True,False,-,True,-,True,-,-,-
463,-,-,True,True,True,-,True,-,True,-,-,-
464,-,-,True,True,True,-,False,-,True,-,-,-
465,-,-,True,True,True,-,True,-,True,-,-,-
466,-,-,True,True,False,-,False,-,True,-,-,-
467,-,-,True,True,True,-,True,-,True,-,-,-
468,-,-,True,True,True,-,True,-,True,-,-,-
469,-,-,True,True,True,-,True,-,True,-,-,-
470,-,-,True,True,False,-,True,-,True,-,-,-
471,-,-,True,True,True,-,True,-,True,-,-,-
472,-,-,True,True,True,-,True,-,True,-,-,-
473,-,-,True,True,True,-,True,-,True,-,-,-
474,-,-,True,False,False,-,False,-,False,-,-,-
475,-,-,True,True,True,-,True,-,True,-,-,-
476,-,-,True,True,True,-,True,-,True,-,-,-
477,-,-,True,True,True,-,True,-,True,-,-,-
478,-,-,True,True,True,-,True,-,True,-,-,-
479,-,-,True,True,True,-,True,-,True,-,-,-
480,-,-,True,True,False,-,True,-,True,-,-,-
481,-,-,True,True,True,-,True,-,True,-,-,-
482,-,-,True,True,True,-,True,-,True,-,-,-
483,-,-,True,True,True,-,True,-,True,-,-,-
484,-,-,True,True,True,-,True,-,True,-,-,-
485,-,-,True,True,True,-,True,-,True,-,-,-
486,-,-,True,True,False,-,True,-,True,-,-,-
487,-,-,True,True,True,-,True,-,True,-,-,-
488,-,-,True,False,False,-,True,-,True,-,-,-
489,-,-,True,True,True,-,True,-,True,-,-,-
490,-,-,True,True,True,-,True,-,True,-,-,-
491,-,-,True,True,True,-,True,-,True,-,-,-
492,-,-,True,True,False,-,True,-,True,-,-,-
493,-,-,True,True,True,-,True,-,True,-,-,-
494,-,-,True,False,False,-,True,-,False,-,-,-
495,-,-,True,True,True,-,True,-,True,-,-,-
496,-,-,True,True,True,-,True,-,True,-,-,-
497,-,-,True,True,True,-,True,-,True,-,-,-
498,-,-,True,True,False,-,True,-,False,-,-,-
499,-,-,True,True,True,-,True,-,True,-,-,-
500,-,-,True,True,False,-,False,-,False,-,-,-
501,-,-,True,True,True,-,True,-,True,-,-,-
502,-,-,True,True,False,-,True,-,True,-,-,-
503,-,-,True,True,True,-,True,-,True,-,-,-
504,-,-,True,True,True,-,True,-,True,-,-,-
505,-,-,True,True,True,-,True,-,True,-,-,-
506,-,-,True,True,True,-,True,-,True,-,-,-
507,-,-,True,True,True,-,True,-,True,-,-,-
508,-,-,True,True,True,-,True,-,True,-,-,-
509,-,-,True,True,True,-,True,-,True,-,-,-
510,-,-,True,False,False,-,True,-,True,-,-,-
511,-,-,True,True,True,-,True,-,True,-,-,-
512,-,-,True,True,False,-,True,-,True,-,-,-
513,-,-,True,True,True,-,True,-,True,-,-,-
514,-,-,True,True,False,-,True,-,True,-,-,-
515,-,-,True,True,True,-,True,-,True,-,-,-
516,-,-,True,True,False,-,True,-,True,-,-,-
517,-,-,True,True,True,-,True,-,True,-,-,-
518,-,-,True,True,True,-,True,-,True,-,-,-
519,-,-,True,True,True,-,True,-,True,-,-,-
520,-,-,True,True,False,-,True,-,True,-,-,-
521,-,-,True,True,True,-,True,-,True,-,-,-
522,-,-,True,True,True,-,False,-,True,-,-,-
523,-,-,True,True,True,-,True,-,True,-,-,-
524,-,-,True,False,False,-,False,-,True,-,-,-
525,-,-,True,True,True,-,True,-,True,-,-,-
526,-,-,True,True,False,-,True,-,True,-,-,-
527,-,-,True,True,True,-,True,-,True,-,-,-
528,-,-,True,True,True,-,True,-,True,-,-,-
529,-,-,True,True,True,-,True,-,True,-,-,-
530,-,-,True,True,False,-,True,-,True,-,-,-
531,-,-,True,True,False,-,True,-,True,-,-,-
532,-,-,True,False,True,-,True,-,True,-,-,-
533,-,-,True,True,False,-,True,-,True,-,-,-
534,-,-,True,True,True,-,True,-,True,-,-,-
535,-,-,True,True,False,-,True,-,True,-,-,-
536,-,-,True,False,True,-,True,-,True,-,-,-
537,-,-,True,True,False,-,True,-,True,-,-,-
