Step,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12
0,True,True,False,True,True,True,True,False,True,True,True,False
1,True,True,False,True,True,True,True,False,True,True,True,False
2,True,True,False,True,True,True,True,False,True,True,True,False
3,True,True,False,True,True,True,True,False,True,True,True,False
4,True,True,False,True,True,True,True,False,True,True,True,False
5,True,True,False,True,True,True,True,False,True,True,True,False
6,True,True,False,True,True,True,True,False,True,True,True,False
7,True,True,False,True,True,True,True,False,True,True,True,False
8,True,True,False,True,True,True,True,False,True,True,True,False
9,True,True,False,True,True,True,True,False,True,True,True,False
10,True,True,False,True,True,True,True,False,True,True,True,False
11,True,True,False,True,True,True,True,False,True,True,True,False
12,True,True,False,True,True,True,True,False,True,True,True,False
13,True,True,False,True,True,True,True,False,True,True,True,False
14,True,True,False,True,True,True,True,False,True,True,True,False
15,True,True,False,True,True,True,True,False,True,True,True,False
16,True,True,False,True,True,True,True,False,True,True,True,False
17,True,True,False,True,True,True,True,False,True,True,True,False
18,True,True,False,True,True,True,True,False,True,True,True,False
19,True,True,False,True,True,True,True,False,True,True,True,False
20,True,True,False,True,True,True,True,False,True,True,True,False
21,True,True,False,True,True,True,True,False,True,True,True,False
22,True,True,False,True,True,True,True,False,True,True,True,False
23,True,True,False,True,True,True,True,False,True,True,True,False
24,True,True,False,True,True,True,True,False,True,True,True,False
25,True,True,False,True,True,True,True,False,True,True,True,False
26,True,True,False,True,True,True,True,False,True,True,True,False
27,True,True,False,True,True,True,True,False,True,True,True,False
28,True,True,False,True,True,True,True,False,True,True,True,False
29,True,True,False,True,True,True,True,False,True,True,True,False
30,True,True,False,True,True,True,True,False,True,True,True,False
31,True,True,False,True,True,True,True,False,True,True,True,False
32,True,True,False,True,True,True,True,False,True,True,True,False
33,True,True,False,True,True,True,True,False,True,True,True,False
34,True,True,False,True,True,True,True,False,True,True,True,False
35,True,True,False,True,True,True,True,False,True,True,True,False
36,True,True,False,True,True,True,True,False,True,True,True,False
37,True,True,False,True,True,True,True,False,True,True,True,False
38,True,True,False,True,True,True,True,False,True,True,True,False
39,True,True,False,True,True,True,True,False,True,True,True,False
40,True,True,False,True,True,True,True,False,True,True,True,False
41,True,True,False,True,True,True,True,False,True,True,True,False
42,True,True,False,True,True,True,True,False,True,True,True,False
43,True,True,False,True,True,True,True,False,True,True,True,False
44,True,True,False,True,True,True,True,False,True,True,True,False
45,True,True,False,True,True,True,True,False,True,True,True,False
46,True,True,False,True,True,True,True,False,True,True,True,False
47,True,True,False,True,True,True,True,False,True,True,True,False
48,True,True,False,True,True,True,True,False,True,True,True,False
49,True,True,False,True,True,True,True,False,True,True,True,False
50,True,True,False,True,True,True,True,False,True,True,True,False
51,True,True,False,True,True,True,True,False,True,True,True,False
52,True,True,False,True,True,True,True,False,True,True,True,False
53,True,True,False,True,True,True,True,False,True,True,True,False
54,True,True,False,True,True,True,True,False,True,True,True,False
55,True,True,False,True,True,True,True,False,True,True,True,False
56,True,True,False,True,True,True,True,False,True,True,True,False
57,True,True,False,True,True,True,True,False,True,True,True,False
58,True,True,False,True,True,True,True,False,True,True,True,False
59,True,True,False,True,True,True,True,False,True,True,True,False
60,True,True,False,True,True,True,True,False,True,True,True,False
61,True,True,False,True,True,True,True,False,True,True,True,False
62,True,True,False,True,True,True,True,False,True,True,True,False
63,True,True,False,True,True,True,True,False,True,True,True,False
64,True,True,False,True,True,True,True,False,True,True,True,False
65,True,True,False,True,True,True,True,False,True,True,True,False
66,True,True,False,True,True,True,True,False,True,True,True,False
67,True,True,False,True,True,True,True,False,True,True,True,False
68,True,True,False,True,True,True,True,False,True,True,True,False
69,True,True,False,True,True,True,True,False,True,True,True,False
70,True,True,False,True,True,True,True,False,True,True,True,False
71,True,True,False,True,True,True,True,False,True,True,True,False
72,True,True,False,True,True,True,True,False,True,True,True,False
73,True,True,False,True,True,True,True,False,True,True,True,False
74,True,True,False,True,True,True,True,False,True,True,True,False
75,True,True,False,True,True,True,True,False,True,True,True,False
76,True,True,False,True,True,True,True,False,True,True,True,False
77,True,True,False,True,True,True,True,False,True,True,True,False
78,True,True,False,True,True,True,True,False,True,True,True,False
79,True,True,False,True,True,True,True,False,True,True,True,False
80,True,True,False,True,True,True,True,False,True,True,True,False
81,True,True,False,True,True,True,True,False,True,True,True,False
82,True,True,False,True,True,True,True,False,True,True,True,False
83,True,True,False,True,True,True,True,False,True,True,True,False
84,True,True,False,True,True,True,True,False,True,True,True,False
85,True,True,False,True,True,True,True,False,True,True,True,False
86,True,True,False,True,True,True,True,False,True,True,True,False
87,True,True,False,True,True,True,True,False,True,True,True,False
88,True,True,False,True,True,True,True,False,True,True,True,False
89,True,True,False,True,True,True,True,False,True,True,True,False
90,True,True,False,True,True,True,True,False,True,True,True,False
91,True,True,False,True,True,True,True,False,True,True,True,False
92,True,True,False,True,True,True,True,False,True,True,True,False
93,True,True,False,True,True,True,True,False,True,True,True,False
94,True,True,False,True,True,True,True,False,True,True,True,False
95,True,True,False,True,True,True,True,False,True,True,True,False
96,True,True,False,True,True,True,True,False,True,True,True,False
97,True,True,False,True,True,True,True,False,True,True,True,False
98,True,True,False,True,True,True,True,False,True,True,True,False
99,True,True,False,True,True,True,True,False,True,True,True,False
100,True,True,False,True,True,True,True,False,True,True,True,False
101,True,True,False,True,True,True,True,False,True,True,True,False
102,True,True,False,True,True,True,True,False,True,True,True,False
103,True,True,False,True,True,True,True,False,True,True,True,False
104,True,True,False,True,True,True,True,False,True,True,True,False
105,True,True,False,True,True,True,True,False,True,True,True,False
106,True,True,False,True,True,True,True,False,True,True,True,False
107,True,True,False,True,True,True,True,False,True,True,True,False
108,True,True,False,True,True,True,True,False,True,True,True,False
109,True,True,False,True,True,True,True,False,True,True,True,False
110,True,True,False,True,True,True,True,False,True,True,True,False
111,True,True,False,True,True,True,True,False,True,True,True,False
112,True,True,False,True,True,True,True,False,True,True,True,False
113,True,True,False,True,True,True,True,False,True,True,True,False
114,True,True,False,True,True,True,True,False,True,True,True,False
115,True,True,False,True,True,True,True,False,True,True,True,False
116,True,True,False,True,True,True,True,False,True,True,True,False
117,True,True,False,True,True,True,True,False,True,True,True,False
118,True,True,False,True,True,True,True,False,True,True,True,False
119,True,True,False,True,True,True,True,False,True,True,True,False
120,True,True,False,True,True,True,True,False,True,True,True,False
121,True,True,False,True,True,True,True,False,True,True,True,False
122,True,True,False,True,True,True,True,False,True,True,True,False
123,True,True,False,True,True,True,True,False,True,True,True,False
124,True,True,False,True,True,True,True,False,True,True,True,False
125,True,True,False,True,True,True,True,False,True,True,True,False
126,True,True,False,True,True,True,True,False,True,True,True,False
127,True,True,False,True,True,True,True,False,True,True,True,False
128,True,True,False,True,True,True,True,False,True,True,True,False
129,True,True,False,True,True,True,True,False,True,True,True,False
130,True,True,False,True,True,True,True,False,True,True,True,False
131,True,True,False,True,True,True,True,False,True,True,True,False
132,True,True,False,True,True,True,True,False,True,True,True,False
133,True,True,False,True,True,True,True,False,True,True,True,False
134,True,True,False,True,True,True,True,False,True,True,True,False
135,True,True,False,True,True,True,True,False,True,True,True,False
136,True,True,False,True,True,True,True,False,True,True,True,False
137,True,True,False,True,True,True,True,False,True,True,True,False
138,True,True,False,True,True,True,True,False,True,True,True,False
139,True,True,False,True,True,True,True,False,True,True,True,False
140,True,True,False,True,True,True,True,False,True,True,True,False
141,True,True,False,True,True,True,True,False,True,True,True,False
142,True,True,False,True,True,True,True,False,True,True,True,False
143,True,True,False,True,True,True,True,False,True,True,True,False
144,True,True,False,True,True,True,True,False,True,True,True,False
145,True,True,False,True,True,True,True,False,True,True,True,False
146,True,True,False,True,True,True,True,False,True,True,True,False
147,True,True,False,True,True,True,True,False,True,True,True,False
148,True,True,False,True,True,True,True,False,True,True,True,False
149,True,True,False,True,True,True,True,False,True,True,True,False
150,True,True,False,True,True,True,True,False,True,True,True,False
151,True,True,False,True,True,True,True,False,True,True,True,False
152,True,True,False,True,True,True,True,False,True,True,True,False
153,True,True,False,True,True,True,True,False,True,True,True,False
154,True,True,False,True,True,True,True,False,True,True,True,False
155,True,True,False,True,True,True,True,False,True,True,True,False
156,True,True,False,True,True,True,True,False,True,True,True,False
157,True,True,False,True,True,True,True,False,True,True,True,False
158,True,True,False,True,True,True,True,False,True,True,True,False
159,True,True,False,True,True,True,True,False,True,True,True,False
160,True,True,False,True,True,True,True,False,True,True,True,False
161,True,True,False,True,True,True,True,False,True,True,True,False
162,True,True,False,True,True,True,True,False,True,True,True,False
163,True,True,False,True,True,True,True,False,True,True,True,False
164,True,True,False,True,True,True,True,False,True,True,True,False
165,True,True,False,True,True,True,True,False,True,True,True,False
166,True,True,False,True,True,True,True,False,True,True,True,False
167,True,True,False,True,True,True,True,False,True,True,True,False
168,True,True,False,True,True,True,True,False,True,True,True,False
169,True,True,False,True,True,True,True,False,True,True,True,False
170,True,True,False,True,True,True,True,False,True,True,True,False
171,True,True,False,True,True,True,True,False,True,True,True,False
172,True,True,False,True,True,True,True,False,True,True,True,False
173,True,True,False,True,True,True,True,False,True,True,True,False
174,True,True,False,True,True,True,True,False,True,True,True,False
175,True,True,False,True,True,True,True,False,True,True,True,False
176,True,True,False,True,True,True,True,False,True,True,True,False
177,True,True,False,True,True,True,True,False,True,True,True,False
178,True,True,False,True,True,True,True,False,True,True,True,False
179,True,True,False,True,True,True,True,False,True,True,True,False
180,True,True,False,True,True,True,True,False,True,True,True,False
181,True,True,False,True,True,True,True,False,True,True,True,False
182,True,True,False,True,True,True,True,False,True,True,True,False
183,True,True,False,True,True,True,True,False,True,True,True,False
184,True,True,False,True,True,True,True,False,True,True,True,False
185,True,True,False,True,True,True,True,False,True,True,True,False
186,True,True,False,True,True,True,True,False,True,True,True,False
187,True,True,False,True,True,True,True,False,True,True,True,False
188,True,True,False,True,True,True,True,False,True,True,True,False
189,True,True,False,True,True,True,True,False,True,True,True,False
190,True,True,False,True,True,True,True,False,True,True,True,False
191,True,True,False,True,True,True,True,False,True,True,True,False
192,True,True,False,True,True,True,True,False,True,True,True,False
193,True,True,False,True,True,True,True,False,True,True,True,False
194,True,True,False,True,True,True,True,False,True,True,True,False
195,True,True,False,True,True,True,True,False,True,True,True,False
196,True,True,False,True,True,True,True,False,True,True,True,False
197,True,True,False,True,True,True,True,False,True,True,True,False
198,True,True,False,True,True,True,True,False,True,True,True,False
199,True,True,False,True,True,True,True,False,True,True,True,False
200,True,True,False,True,True,True,True,False,True,True,True,False
201,True,True,False,True,True,True,True,False,True,True,True,False
202,True,True,False,True,True,True,True,False,True,True,True,False
203,True,True,False,True,True,True,True,False,True,True,True,False
204,True,True,False,True,True,True,True,False,True,True,True,False
205,True,True,False,True,True,True,True,False,True,True,True,False
206,True,True,False,True,True,True,True,False,True,True,True,False
207,True,True,False,True,True,True,True,False,True,True,True,False
208,True,True,False,True,True,True,True,False,True,True,True,False
209,True,True,False,True,True,True,True,False,True,True,True,False
210,True,True,False,True,True,True,True,False,True,True,True,False
211,True,True,False,True,True,True,True,False,True,True,True,False
212,True,True,False,True,True,True,True,False,True,True,True,False
213,True,True,False,True,True,True,True,False,True,True,True,False
214,True,True,False,True,True,True,True,False,True,True,True,False
215,True,True,False,True,True,True,True,False,True,True,True,False
216,True,True,False,True,True,True,True,False,True,True,True,False
217,True,True,False,True,True,True,True,False,True,True,True,False
218,True,True,False,True,True,True,True,False,True,True,True,False
219,True,True,False,True,True,True,True,False,True,True,True,False
220,True,True,False,True,True,True,True,False,True,True,True,False
221,True,True,False,True,True,True,True,False,True,True,True,False
222,True,True,False,True,True,True,True,False,True,True,True,False
223,True,True,False,True,True,True,True,False,True,True,True,False
224,True,True,False,True,True,True,True,False,True,True,True,False
