0,-,-,False,False,False,-,-,-,False,-,-,-
1,-,-,False,False,False,-,-,-,False,-,-,-
2,-,-,False,False,False,-,-,-,False,-,-,-
3,-,-,False,False,False,-,-,-,False,-,-,-
4,-,-,False,False,False,-,-,-,False,-,-,-
5,-,-,False,False,False,-,-,-,False,-,-,-
6,-,-,False,False,False,-,-,-,False,-,-,-
7,-,-,False,False,False,-,-,-,False,-,-,-
8,-,-,False,False,False,-,-,-,False,-,-,-
9,-,-,False,False,False,-,-,-,False,-,-,-
10,-,-,False,False,False,-,-,-,False,-,-,-
11,-,-,False,False,False,-,-,-,False,-,-,-
12,-,-,False,False,False,-,-,-,False,-,-,-
13,-,-,False,False,False,-,-,-,False,-,-,-
14,-,-,False,False,False,-,-,-,False,-,-,-
15,-,-,False,False,False,-,-,-,False,-,-,-
16,-,-,False,False,False,-,-,-,False,-,-,-
17,-,-,False,False,False,-,-,-,False,-,-,-
18,-,-,False,False,False,-,-,-,False,-,-,-
19,-,-,False,False,False,-,-,-,False,-,-,-
20,-,-,False,False,False,-,-,-,False,-,-,-
21,-,-,False,False,False,-,-,-,False,-,-,-
22,-,-,True,False,False,-,-,-,False,-,-,-
23,-,-,True,False,False,-,-,-,False,-,-,-
24,-,-,True,False,False,-,-,-,False,-,-,-
25,-,-,True,False,False,-,-,-,False,-,-,-
26,-,-,True,False,False,-,-,-,False,-,-,-
27,-,-,True,False,False,-,-,-,False,-,-,-
28,-,-,True,False,False,-,-,-,False,-,-,-
29,-,-,True,False,False,-,-,-,False,-,-,-
30,-,-,True,False,False,-,-,-,False,-,-,-
31,-,-,True,False,False,-,-,-,False,-,-,-
32,-,-,False,False,False,-,-,-,False,-,-,-
33,-,-,False,False,False,-,-,-,False,-,-,-
34,-,-,False,False,False,-,-,-,False,-,-,-
35,-,-,False,False,False,-,-,-,False,-,-,-
36,-,-,False,False,False,-,-,-,False,-,-,-
37,-,-,False,False,False,-,-,-,False,-,-,-
38,-,-,False,False,False,-,-,-,False,-,-,-
39,-,-,False,False,False,-,-,-,False,-,-,-
40,-,-,False,False,False,-,-,-,False,-,-,-
41,-,-,False,False,False,-,-,-,False,-,-,-
42,-,-,False,False,False,-,-,-,False,-,-,-
43,-,-,False,False,False,-,-,-,False,-,-,-
44,-,-,False,False,False,-,-,-,False,-,-,-
45,-,-,False,False,False,-,-,-,False,-,-,-
46,-,-,False,False,False,-,-,-,False,-,-,-
47,-,-,False,False,False,-,-,-,False,-,-,-
48,-,-,False,False,True,-,-,-,False,-,-,-
49,-,-,False,False,False,-,-,-,False,-,-,-
50,-,-,False,False,True,-,-,-,False,-,-,-
51,-,-,False,False,True,-,-,-,False,-,-,-
52,-,-,False,False,True,-,-,-,False,-,-,-
53,-,-,False,False,True,-,-,-,False,-,-,-
54,-,-,False,False,True,-,-,-,False,-,-,-
55,-,-,False,False,True,-,-,-,False,-,-,-
56,-,-,False,False,True,-,-,-,False,-,-,-
57,-,-,False,False,True,-,-,-,False,-,-,-
58,-,-,False,False,True,-,-,-,False,-,-,-
59,-,-,False,False,True,-,-,-,False,-,-,-
60,-,-,False,False,True,-,-,-,False,-,-,-
61,-,-,False,False,True,-,-,-,False,-,-,-
62,-,-,False,False,True,-,-,-,True,-,-,-
63,-,-,False,False,True,-,-,-,True,-,-,-
64,-,-,False,True,True,-,-,-,True,-,-,-
65,-,-,False,True,True,-,-,-,True,-,-,-
66,-,-,False,True,True,-,-,-,True,-,-,-
67,-,-,False,True,True,-,-,-,True,-,-,-
68,-,-,False,True,True,-,-,-,True,-,-,-
69,-,-,False,True,True,-,-,-,True,-,-,-
70,-,-,False,False,True,-,-,-,False,-,-,-
71,-,-,False,False,True,-,-,-,True,-,-,-
72,-,-,False,True,True,-,-,-,False,-,-,-
73,-,-,False,True,True,-,-,-,True,-,-,-
74,-,-,False,True,True,-,-,-,False,-,-,-
75,-,-,False,True,True,-,-,-,False,-,-,-
76,-,-,False,False,True,-,-,-,False,-,-,-
77,-,-,False,True,True,-,-,-,False,-,-,-
78,-,-,False,True,True,-,-,-,False,-,-,-
79,-,-,False,True,True,-,-,-,False,-,-,-
80,-,-,False,True,True,-,-,-,True,-,-,-
81,-,-,False,True,True,-,-,-,True,-,-,-
82,-,-,False,True,True,-,-,-,True,-,-,-
83,-,-,False,True,True,-,-,-,True,-,-,-
84,-,-,False,True,True,-,-,-,True,-,-,-
85,-,-,False,True,True,-,-,-,True,-,-,-
86,-,-,False,False,True,-,-,-,True,-,-,-
87,-,-,False,True,True,-,-,-,True,-,-,-
88,-,-,False,True,True,-,-,-,True,-,-,-
89,-,-,False,True,True,-,-,-,True,-,-,-
90,-,-,False,False,True,-,-,-,True,-,-,-
91,-,-,False,False,True,-,-,-,True,-,-,-
92,-,-,False,True,True,-,-,-,True,-,-,-
93,-,-,False,False,True,-,-,-,True,-,-,-
94,-,-,False,True,True,-,-,-,True,-,-,-
95,-,-,False,False,True,-,-,-,True,-,-,-
96,-,-,False,True,True,-,-,-,True,-,-,-
97,-,-,False,False,True,-,-,-,False,-,-,-
98,-,-,False,True,True,-,-,-,False,-,-,-
99,-,-,False,True,True,-,-,-,False,-,-,-
100,-,-,False,True,False,-,-,-,False,-,-,-
101,-,-,False,True,True,-,-,-,False,-,-,-
102,-,-,False,True,False,-,-,-,True,-,-,-
103,-,-,False,True,False,-,-,-,True,-,-,-
104,-,-,False,True,False,-,-,-,False,-,-,-
105,-,-,False,True,False,-,-,-,True,-,-,-
106,-,-,False,True,False,-,-,-,True,-,-,-
107,-,-,False,True,False,-,-,-,True,-,-,-
108,-,-,False,True,False,-,-,-,True,-,-,-
109,-,-,False,True,False,-,-,-,True,-,-,-
110,-,-,False,False,False,-,-,-,True,-,-,-
111,-,-,False,False,False,-,-,-,True,-,-,-
112,-,-,False,True,True,-,-,-,True,-,-,-
113,-,-,False,True,False,-,-,-,True,-,-,-
114,-,-,False,True,True,-,-,-,True,-,-,-
115,-,-,False,True,True,-,-,-,True,-,-,-
116,-,-,False,True,False,-,-,-,True,-,-,-
117,-,-,False,True,False,-,-,-,True,-,-,-
118,-,-,False,True,False,-,-,-,False,-,-,-
119,-,-,False,True,False,-,-,-,True,-,-,-
120,-,-,False,True,False,-,-,-,False,-,-,-
121,-,-,False,True,False,-,-,-,True,-,-,-
122,-,-,False,True,True,-,-,-,False,-,-,-
123,-,-,False,True,True,-,-,-,True,-,-,-
124,-,-,False,True,True,-,-,-,True,-,-,-
125,-,-,False,True,True,-,-,-,True,-,-,-
126,-,-,False,True,False,-,-,-,False,-,-,-
127,-,-,False,True,False,-,-,-,True,-,-,-
128,-,-,False,True,False,-,-,-,False,-,-,-
129,-,-,False,True,False,-,-,-,True,-,-,-
130,-,-,False,True,False,-,-,-,False,-,-,-
131,-,-,False,True,False,-,-,-,True,-,-,-
132,-,-,False,True,False,-,-,-,True,-,-,-
133,-,-,False,True,False,-,-,-,True,-,-,-
134,-,-,False,True,False,-,-,-,False,-,-,-
135,-,-,False,True,False,-,-,-,True,-,-,-
136,-,-,False,False,True,-,-,-,False,-,-,-
137,-,-,False,True,False,-,-,-,True,-,-,-
138,-,-,False,True,False,-,-,-,False,-,-,-
139,-,-,False,True,False,-,-,-,False,-,-,-
140,-,-,False,True,False,-,-,-,False,-,-,-
141,-,-,False,True,False,-,-,-,False,-,-,-
142,-,-,False,True,False,-,-,-,True,-,-,-
143,-,-,False,True,False,-,-,-,False,-,-,-
144,-,-,False,True,False,-,-,-,False,-,-,-
145,-,-,False,True,False,-,-,-,False,-,-,-
146,-,-,False,True,False,-,-,-,False,-,-,-
147,-,-,False,True,False,-,-,-,False,-,-,-
148,-,-,False,True,False,-,-,-,True,-,-,-
149,-,-,False,True,False,-,-,-,True,-,-,-
150,-,-,False,True,False,-,-,-,True,-,-,-
151,-,-,False,True,False,-,-,-,True,-,-,-
152,-,-,False,True,False,-,-,-,True,-,-,-
153,-,-,False,True,False,-,-,-,True,-,-,-
154,-,-,False,True,False,-,-,-,True,-,-,-
155,-,-,False,True,False,-,-,-,True,-,-,-
156,-,-,False,True,False,-,-,-,True,-,-,-
157,-,-,False,True,False,-,-,-,True,-,-,-
158,-,-,False,True,False,-,-,-,True,-,-,-
159,-,-,False,True,False,-,-,-,True,-,-,-
160,-,-,False,True,True,-,-,-,True,-,-,-
161,-,-,False,False,False,-,-,-,True,-,-,-
162,-,-,False,True,True,-,-,-,True,-,-,-
163,-,-,False,True,True,-,-,-,True,-,-,-
164,-,-,False,True,False,-,-,-,True,-,-,-
165,-,-,False,True,False,-,-,-,True,-,-,-
166,-,-,False,False,True,-,-,-,False,-,-,-
167,-,-,False,True,False,-,-,-,True,-,-,-
168,-,-,False,False,True,-,-,-,True,-,-,-
169,-,-,False,True,False,-,-,-,True,-,-,-
170,-,-,False,True,False,-,-,-,True,-,-,-
171,-,-,False,True,False,-,-,-,True,-,-,-
172,-,-,False,False,False,-,-,-,False,-,-,-
173,-,-,False,True,False,-,-,-,True,-,-,-
174,-,-,False,False,False,-,-,-,True,-,-,-
175,-,-,False,True,False,-,-,-,True,-,-,-
176,-,-,False,True,False,-,-,-,True,-,-,-
177,-,-,False,True,False,-,-,-,True,-,-,-
178,-,-,False,True,False,-,-,-,False,-,-,-
179,-,-,False,True,False,-,-,-,True,-,-,-
180,-,-,False,True,False,-,-,-,False,-,-,-
181,-,-,False,True,False,-,-,-,True,-,-,-
182,-,-,False,True,False,-,-,-,True,-,-,-
183,-,-,False,True,False,-,-,-,True,-,-,-
184,-,-,False,False,False,-,-,-,False,-,-,-
185,-,-,False,True,False,-,-,-,True,-,-,-
186,-,-,False,True,False,-,-,-,False,-,-,-
187,-,-,False,True,False,-,-,-,True,-,-,-
188,-,-,False,True,False,-,-,-,True,-,-,-
189,-,-,False,True,False,-,-,-,True,-,-,-
190,-,-,False,True,False,-,-,-,True,-,-,-
191,-,-,False,True,False,-,-,-,True,-,-,-
192,-,-,False,True,False,-,-,-,True,-,-,-
193,-,-,False,True,False,-,-,-,True,-,-,-
194,-,-,False,True,False,-,-,-,True,-,-,-
195,-,-,False,True,False,-,-,-,True,-,-,-
196,-,-,False,True,False,-,-,-,True,-,-,-
197,-,-,False,True,False,-,-,-,True,-,-,-
198,-,-,False,False,False,-,-,-,True,-,-,-
199,-,-,False,True,False,-,-,-,True,-,-,-
200,-,-,False,False,False,-,-,-,True,-,-,-
201,-,-,False,True,False,-,-,-,True,-,-,-
202,-,-,False,False,False,-,-,-,True,-,-,-
203,-,-,False,True,False,-,-,-,True,-,-,-
204,-,-,False,True,False,-,-,-,True,-,-,-
205,-,-,False,True,False,-,-,-,True,-,-,-
206,-,-,False,False,False,-,-,-,True,-,-,-
207,-,-,False,True,False,-,-,-,True,-,-,-
208,-,-,False,True,False,-,-,-,True,-,-,-
209,-,-,False,True,False,-,-,-,True,-,-,-
210,-,-,False,True,False,-,-,-,True,-,-,-
211,-,-,False,True,False,-,-,-,True,-,-,-
212,-,-,False,True,False,-,-,-,True,-,-,-
213,-,-,False,True,False,-,-,-,True,-,-,-
214,-,-,False,True,False,-,-,-,True,-,-,-
215,-,-,False,True,False,-,-,-,True,-,-,-
216,-,-,False,False,False,-,-,-,True,-,-,-
217,-,-,False,True,False,-,-,-,True,-,-,-
218,-,-,False,False,False,-,-,-,True,-,-,-
219,-,-,False,True,False,-,-,-,True,-,-,-
220,-,-,False,False,True,-,-,-,True,-,-,-
221,-,-,False,True,False,-,-,-,True,-,-,-
222,-,-,False,False,True,-,-,-,True,-,-,-
223,-,-,False,True,False,-,-,-,True,-,-,-
224,-,-,False,False,False,-,-,-,True,-,-,-
225,-,-,False,True,False,-,-,-,True,-,-,-
226,-,-,False,False,True,-,-,-,True,-,-,-
227,-,-,False,True,False,-,-,-,True,-,-,-
228,-,-,False,True,False,-,-,-,True,-,-,-
229,-,-,False,True,False,-,-,-,True,-,-,-
230,-,-,False,False,True,-,-,-,True,-,-,-
231,-,-,False,True,False,-,-,-,True,-,-,-
232,-,-,False,False,False,-,-,-,True,-,-,-
233,-,-,False,True,False,-,-,-,True,-,-,-
234,-,-,False,True,False,-,-,-,True,-,-,-
235,-,-,False,True,False,-,-,-,True,-,-,-
236,-,-,False,False,True,-,-,-,True,-,-,-
237,-,-,False,True,False,-,-,-,True,-,-,-
238,-,-,False,False,False,-,-,-,True,-,-,-
239,-,-,False,True,False,-,-,-,True,-,-,-
240,-,-,False,True,False,-,-,-,True,-,-,-
241,-,-,False,True,False,-,-,-,True,-,-,-
242,-,-,False,False,False,-,-,-,True,-,-,-
243,-,-,False,True,False,-,-,-,True,-,-,-
244,-,-,False,True,False,-,-,-,True,-,-,-
245,-,-,False,True,False,-,-,-,True,-,-,-
246,-,-,False,False,False,-,-,-,True,-,-,-
247,-,-,False,True,False,-,-,-,True,-,-,-
248,-,-,False,False,False,-,-,-,True,-,-,-
249,-,-,False,True,False,-,-,-,True,-,-,-
250,-,-,False,True,False,-,-,-,True,-,-,-
251,-,-,False,True,False,-,-,-,True,-,-,-
252,-,-,False,False,False,-,-,-,True,-,-,-
253,-,-,False,True,False,-,-,-,True,-,-,-
254,-,-,False,True,False,-,-,-,True,-,-,-
