113,False,-,True,-,-,-,True,-,-,-,False,False
114,True,-,True,-,-,-,True,-,-,-,False,False
115,True,-,True,-,-,-,True,-,-,-,False,False
116,False,-,True,-,-,-,True,-,-,-,False,False
117,True,-,True,-,-,-,True,-,-,-,False,False
118,True,-,True,-,-,-,True,-,-,-,False,False
119,True,-,True,-,-,-,True,-,-,-,False,False
120,True,-,True,-,-,-,True,-,-,-,False,True
121,True,-,True,-,-,-,True,-,-,-,False,False
122,False,-,True,-,-,-,True,-,-,-,False,False
123,True,-,True,-,-,-,True,-,-,-,False,False
124,True,-,True,-,-,-,False,-,-,-,False,False
125,True,-,True,-,-,-,True,-,-,-,False,False
126,False,-,True,-,-,-,False,-,-,-,False,False
127,True,-,True,-,-,-,True,-,-,-,False,False
128,False,-,True,-,-,-,False,-,-,-,False,False
129,True,-,True,-,-,-,True,-,-,-,False,False
130,False,-,True,-,-,-,True,-,-,-,False,True
131,True,-,True,-,-,-,False,-,-,-,False,True
132,True,-,True,-,-,-,True,-,-,-,False,True
133,True,-,True,-,-,-,False,-,-,-,False,True
134,False,-,True,-,-,-,True,-,-,-,False,True
135,True,-,True,-,-,-,True,-,-,-,False,True
136,True,-,True,-,-,-,True,-,-,-,False,True
137,True,-,True,-,-,-,True,-,-,-,False,False
138,True,-,True,-,-,-,True,-,-,-,False,True
139,True,-,True,-,-,-,True,-,-,-,False,False
140,False,-,True,-,-,-,True,-,-,-,False,False
141,True,-,True,-,-,-,True,-,-,-,False,False
142,True,-,True,-,-,-,True,-,-,-,False,True
143,True,-,True,-,-,-,True,-,-,-,False,False
144,True,-,True,-,-,-,True,-,-,-,False,True
145,True,-,True,-,-,-,True,-,-,-,False,False
146,False,-,True,-,-,-,True,-,-,-,False,False
147,False,-,True,-,-,-,True,-,-,-,False,False
148,False,-,False,-,-,-,False,-,-,-,False,False
149,False,-,True,-,-,-,False,-,-,-,False,False
150,False,-,True,-,-,-,True,-,-,-,False,False
151,False,-,False,-,-,-,True,-,-,-,False,False
152,False,-,True,-,-,-,True,-,-,-,False,False
153,False,-,False,-,-,-,True,-,-,-,False,False
154,True,-,True,-,-,-,True,-,-,-,False,False
155,False,-,False,-,-,-,True,-,-,-,False,False
156,False,-,True,-,-,-,True,-,-,-,False,False
157,False,-,False,-,-,-,True,-,-,-,False,False
158,True,-,True,-,-,-,True,-,-,-,False,False
159,True,-,True,-,-,-,True,-,-,-,False,False
160,False,-,True,-,-,-,True,-,-,-,False,False
161,True,-,True,-,-,-,True,-,-,-,False,False
162,False,-,True,-,-,-,True,-,-,-,False,False
163,True,-,True,-,-,-,True,-,-,-,False,False
164,True,-,True,-,-,-,True,-,-,-,False,True
165,True,-,True,-,-,-,True,-,-,-,False,False
166,True,-,True,-,-,-,True,-,-,-,False,False
167,True,-,True,-,-,-,True,-,-,-,False,False
168,False,-,True,-,-,-,True,-,-,-,False,False
169,True,-,True,-,-,-,True,-,-,-,False,False
170,True,-,True,-,-,-,True,-,-,-,False,False
171,True,-,True,-,-,-,True,-,-,-,False,False
172,False,-,True,-,-,-,True,-,-,-,False,False
173,True,-,True,-,-,-,True,-,-,-,False,False
174,True,-,True,-,-,-,True,-,-,-,False,True
175,True,-,True,-,-,-,True,-,-,-,False,False
176,False,-,True,-,-,-,True,-,-,-,False,True
177,True,-,True,-,-,-,True,-,-,-,False,False
178,True,-,True,-,-,-,True,-,-,-,False,True
179,True,-,True,-,-,-,True,-,-,-,False,False
180,False,-,True,-,-,-,True,-,-,-,False,False
181,True,-,True,-,-,-,True,-,-,-,False,False
182,False,-,True,-,-,-,False,-,-,-,False,False
183,False,-,True,-,-,-,False,-,-,-,False,False
184,True,-,True,-,-,-,True,-,-,-,False,True
185,False,-,True,-,-,-,False,-,-,-,False,False
186,False,-,True,-,-,-,True,-,-,-,False,False
187,False,-,True,-,-,-,True,-,-,-,False,False
188,True,-,True,-,-,-,False,-,-,-,False,False
189,False,-,True,-,-,-,True,-,-,-,False,False
190,True,-,True,-,-,-,True,-,-,-,False,True
191,False,-,True,-,-,-,True,-,-,-,False,False
192,False,-,True,-,-,-,True,-,-,-,False,False
193,False,-,True,-,-,-,True,-,-,-,False,False
194,True,-,True,-,-,-,False,-,-,-,False,False
195,False,-,True,-,-,-,True,-,-,-,False,False
196,True,-,True,-,-,-,True,-,-,-,False,False
197,False,-,True,-,-,-,True,-,-,-,False,False
198,False,-,True,-,-,-,True,-,-,-,False,False
199,False,-,True,-,-,-,True,-,-,-,False,False
200,False,-,True,-,-,-,False,-,-,-,False,False
201,False,-,True,-,-,-,True,-,-,-,False,False
202,False,-,True,-,-,-,False,-,-,-,False,False
203,False,-,True,-,-,-,False,-,-,-,False,False
204,False,-,True,-,-,-,True,-,-,-,False,False
205,True,-,True,-,-,-,True,-,-,-,False,False
206,False,-,True,-,-,-,True,-,-,-,False,False
207,True,-,True,-,-,-,True,-,-,-,False,False
208,True,-,True,-,-,-,True,-,-,-,False,False
209,True,-,True,-,-,-,True,-,-,-,False,False
210,False,-,True,-,-,-,True,-,-,-,False,True
211,True,-,True,-,-,-,True,-,-,-,False,False
212,True,-,True,-,-,-,True,-,-,-,False,False
213,True,-,True,-,-,-,True,-,-,-,False,False
214,True,-,True,-,-,-,True,-,-,-,False,False
215,True,-,True,-,-,-,True,-,-,-,False,False
216,True,-,True,-,-,-,True,-,-,-,False,False
217,True,-,True,-,-,-,True,-,-,-,False,False
218,True,-,True,-,-,-,True,-,-,-,False,False
219,True,-,True,-,-,-,True,-,-,-,False,False
220,True,-,True,-,-,-,True,-,-,-,False,False
221,True,-,True,-,-,-,True,-,-,-,False,False
222,True,-,True,-,-,-,True,-,-,-,False,False
223,True,-,True,-,-,-,True,-,-,-,False,False
224,True,-,True,-,-,-,True,-,-,-,False,False
225,True,-,True,-,-,-,True,-,-,-,False,False
226,True,-,True,-,-,-,True,-,-,-,False,False
227,True,-,True,-,-,-,True,-,-,-,False,False
228,True,-,False,-,-,-,True,-,-,-,False,False
229,True,-,True,-,-,-,True,-,-,-,False,False
230,True,-,True,-,-,-,True,-,-,-,False,False
231,True,-,True,-,-,-,True,-,-,-,False,False
232,True,-,True,-,-,-,True,-,-,-,False,False
233,True,-,True,-,-,-,True,-,-,-,False,False
234,False,-,False,-,-,-,True,-,-,-,False,False
235,True,-,True,-,-,-,True,-,-,-,False,False
236,False,-,False,-,-,-,True,-,-,-,False,False
237,True,-,True,-,-,-,True,-,-,-,False,False
238,True,-,True,-,-,-,True,-,-,-,False,False
239,True,-,True,-,-,-,True,-,-,-,False,False
240,True,-,True,-,-,-,True,-,-,-,False,False
241,True,-,True,-,-,-,True,-,-,-,False,False
242,False,-,True,-,-,-,True,-,-,-,False,False
243,True,-,True,-,-,-,True,-,-,-,False,False
244,False,-,True,-,-,-,False,-,-,-,False,False
245,True,-,True,-,-,-,True,-,-,-,False,False
246,True,-,True,-,-,-,True,-,-,-,False,False
247,True,-,True,-,-,-,True,-,-,-,False,False
248,True,-,True,-,-,-,False,-,-,-,False,False
249,True,-,True,-,-,-,False,-,-,-,False,False
250,True,-,True,-,-,-,True,-,-,-,False,True
251,True,-,True,-,-,-,False,-,-,-,False,False
252,True,-,True,-,-,-,False,-,-,-,False,False
253,True,-,True,-,-,-,False,-,-,-,False,False
254,True,-,True,-,-,-,True,-,-,-,False,False
255,True,-,True,-,-,-,True,-,-,-,False,False
256,True,-,True,-,-,-,True,-,-,-,False,False
257,True,-,True,-,-,-,True,-,-,-,False,False
258,True,-,True,-,-,-,True,-,-,-,False,False
259,True,-,True,-,-,-,True,-,-,-,False,False
260,True,-,True,-,-,-,True,-,-,-,False,False
261,True,-,True,-,-,-,True,-,-,-,False,False
262,True,-,True,-,-,-,False,-,-,-,False,False
263,True,-,True,-,-,-,True,-,-,-,False,False
264,True,-,False,-,-,-,True,-,-,-,False,False
265,True,-,True,-,-,-,True,-,-,-,False,False
266,False,-,False,-,-,-,True,-,-,-,False,False
267,True,-,True,-,-,-,True,-,-,-,False,False
268,True,-,True,-,-,-,True,-,-,-,False,False
269,True,-,True,-,-,-,True,-,-,-,False,False
270,True,-,True,-,-,-,True,-,-,-,False,False
271,True,-,True,-,-,-,True,-,-,-,False,False
272,True,-,False,-,-,-,False,-,-,-,False,False
273,True,-,True,-,-,-,False,-,-,-,False,False
274,True,-,True,-,-,-,True,-,-,-,False,False
275,True,-,True,-,-,-,True,-,-,-,False,False
276,False,-,False,-,-,-,False,-,-,-,False,False
277,True,-,True,-,-,-,True,-,-,-,False,False
278,True,-,True,-,-,-,True,-,-,-,False,False
279,True,-,True,-,-,-,True,-,-,-,False,False
280,True,-,True,-,-,-,True,-,-,-,False,False
281,True,-,True,-,-,-,True,-,-,-,False,False
282,True,-,True,-,-,-,True,-,-,-,False,False
283,True,-,True,-,-,-,True,-,-,-,False,False
284,False,-,True,-,-,-,False,-,-,-,False,False
285,True,-,True,-,-,-,True,-,-,-,False,False
286,True,-,False,-,-,-,True,-,-,-,False,False
287,True,-,True,-,-,-,True,-,-,-,False,False
288,True,-,True,-,-,-,True,-,-,-,False,False
289,True,-,False,-,-,-,True,-,-,-,False,False
290,True,-,True,-,-,-,True,-,-,-,False,False
291,True,-,False,-,-,-,True,-,-,-,False,False
292,False,-,True,-,-,-,True,-,-,-,False,False
293,True,-,True,-,-,-,False,-,-,-,False,False
294,True,-,True,-,-,-,True,-,-,-,False,False
295,True,-,False,-,-,-,False,-,-,-,False,False
296,True,-,False,-,-,-,True,-,-,-,False,False
297,True,-,False,-,-,-,True,-,-,-,False,False
298,True,-,False,-,-,-,True,-,-,-,False,False
299,True,-,False,-,-,-,True,-,-,-,False,False
300,True,-,False,-,-,-,True,-,-,-,False,False
301,True,-,False,-,-,-,True,-,-,-,False,False
302,False,-,False,-,-,-,True,-,-,-,False,False
303,True,-,False,-,-,-,True,-,-,-,False,False
304,True,-,False,-,-,-,True,-,-,-,False,False
305,True,-,False,-,-,-,True,-,-,-,False,False
306,True,-,True,-,-,-,True,-,-,-,False,False
307,True,-,False,-,-,-,True,-,-,-,False,False
308,True,-,True,-,-,-,True,-,-,-,False,True
309,True,-,True,-,-,-,True,-,-,-,False,False
310,True,-,False,-,-,-,True,-,-,-,False,False
311,True,-,True,-,-,-,True,-,-,-,False,False
312,True,-,False,-,-,-,True,-,-,-,False,False
313,True,-,True,-,-,-,True,-,-,-,False,False
314,True,-,True,-,-,-,True,-,-,-,False,False
315,True,-,True,-,-,-,True,-,-,-,False,False
316,True,-,True,-,-,-,True,-,-,-,False,False
317,True,-,True,-,-,-,True,-,-,-,False,False
318,True,-,True,-,-,-,True,-,-,-,False,False
319,True,-,True,-,-,-,True,-,-,-,False,False
320,False,-,False,-,-,-,True,-,-,-,False,False
321,True,-,False,-,-,-,True,-,-,-,False,False
322,True,-,True,-,-,-,True,-,-,-,False,False
323,True,-,True,-,-,-,True,-,-,-,False,False
324,False,-,True,-,-,-,True,-,-,-,False,False
325,True,-,True,-,-,-,True,-,-,-,False,False
326,True,-,True,-,-,-,True,-,-,-,False,False
327,True,-,True,-,-,-,True,-,-,-,False,False
328,False,-,True,-,-,-,True,-,-,-,False,False
329,True,-,True,-,-,-,True,-,-,-,False,False
330,True,-,True,-,-,-,True,-,-,-,False,False
331,True,-,True,-,-,-,True,-,-,-,False,False
332,True,-,True,-,-,-,True,-,-,-,False,False
333,True,-,True,-,-,-,True,-,-,-,False,False
334,True,-,True,-,-,-,True,-,-,-,False,False
335,True,-,True,-,-,-,True,-,-,-,False,False
336,False,-,True,-,-,-,True,-,-,-,False,False
337,True,-,True,-,-,-,True,-,-,-,False,False
338,False,-,False,-,-,-,True,-,-,-,False,False
339,True,-,True,-,-,-,True,-,-,-,False,False
340,True,-,True,-,-,-,True,-,-,-,False,False
341,True,-,True,-,-,-,True,-,-,-,False,False
342,True,-,False,-,-,-,True,-,-,-,False,False
343,False,-,False,-,-,-,True,-,-,-,False,False
344,False,-,False,-,-,-,False,-,-,-,False,False
345,False,-,False,-,-,-,True,-,-,-,False,False
346,True,-,True,-,-,-,True,-,-,-,False,False
347,False,-,False,-,-,-,True,-,-,-,False,False
348,True,-,False,-,-,-,True,-,-,-,False,False
349,False,-,False,-,-,-,False,-,-,-,False,False
350,True,-,True,-,-,-,True,-,-,-,False,False
351,True,-,True,-,-,-,False,-,-,-,False,False
352,True,-,True,-,-,-,True,-,-,-,False,False
353,True,-,True,-,-,-,True,-,-,-,False,False
354,False,-,True,-,-,-,True,-,-,-,False,False
355,True,-,True,-,-,-,True,-,-,-,False,False
356,True,-,False,-,-,-,True,-,-,-,False,False
357,True,-,True,-,-,-,True,-,-,-,False,False
358,True,-,True,-,-,-,True,-,-,-,False,False
359,True,-,True,-,-,-,True,-,-,-,False,False
360,True,-,True,-,-,-,True,-,-,-,False,False
361,True,-,True,-,-,-,True,-,-,-,False,False
362,True,-,True,-,-,-,True,-,-,-,False,False
363,True,-,True,-,-,-,True,-,-,-,False,False
364,False,-,True,-,-,-,True,-,-,-,False,False
365,True,-,True,-,-,-,True,-,-,-,False,False
366,True,-,True,-,-,-,True,-,-,-,False,False
367,True,-,True,-,-,-,True,-,-,-,False,False
368,True,-,True,-,-,-,True,-,-,-,False,False
369,True,-,True,-,-,-,True,-,-,-,False,False
370,True,-,False,-,-,-,True,-,-,-,False,False
371,True,-,True,-,-,-,True,-,-,-,False,False
372,True,-,True,-,-,-,True,-,-,-,False,False
373,True,-,True,-,-,-,True,-,-,-,False,False
374,True,-,True,-,-,-,True,-,-,-,False,False
375,True,-,True,-,-,-,True,-,-,-,False,False
376,True,-,True,-,-,-,True,-,-,-,False,False
377,True,-,True,-,-,-,True,-,-,-,False,False
378,True,-,True,-,-,-,True,-,-,-,False,False
379,True,-,True,-,-,-,True,-,-,-,False,False
380,False,-,True,-,-,-,True,-,-,-,False,False
381,True,-,True,-,-,-,True,-,-,-,False,False
382,True,-,True,-,-,-,True,-,-,-,False,False
383,True,-,True,-,-,-,True,-,-,-,False,False
384,True,-,True,-,-,-,True,-,-,-,False,False
385,True,-,True,-,-,-,True,-,-,-,False,False
386,False,-,True,-,-,-,True,-,-,-,False,False
387,True,-,True,-,-,-,True,-,-,-,False,False
388,True,-,True,-,-,-,True,-,-,-,False,False
389,True,-,True,-,-,-,True,-,-,-,False,False
390,True,-,True,-,-,-,True,-,-,-,False,False
391,True,-,True,-,-,-,True,-,-,-,False,False
392,True,-,True,-,-,-,True,-,-,-,False,False
393,True,-,True,-,-,-,True,-,-,-,False,False
394,True,-,True,-,-,-,True,-,-,-,False,False
395,True,-,True,-,-,-,True,-,-,-,False,False
396,True,-,True,-,-,-,True,-,-,-,False,False
397,True,-,True,-,-,-,True,-,-,-,False,False
398,False,-,False,-,-,-,True,-,-,-,False,False
399,True,-,True,-,-,-,True,-,-,-,False,False
400,True,-,True,-,-,-,True,-,-,-,False,False
401,True,-,True,-,-,-,True,-,-,-,False,False
402,True,-,True,-,-,-,True,-,-,-,False,False
403,True,-,True,-,-,-,True,-,-,-,False,False
404,True,-,True,-,-,-,True,-,-,-,False,False
405,True,-,True,-,-,-,True,-,-,-,False,False
406,False,-,False,-,-,-,False,-,-,-,False,False
407,True,-,True,-,-,-,True,-,-,-,False,False
408,False,-,True,-,-,-,True,-,-,-,False,False
409,True,-,True,-,-,-,True,-,-,-,False,False
410,True,-,True,-,-,-,True,-,-,-,False,False
411,True,-,True,-,-,-,True,-,-,-,False,False
412,True,-,True,-,-,-,True,-,-,-,False,True
413,True,-,True,-,-,-,True,-,-,-,False,False
414,True,-,True,-,-,-,True,-,-,-,False,True
415,True,-,True,-,-,-,True,-,-,-,False,False
416,False,-,True,-,-,-,True,-,-,-,False,False
417,True,-,True,-,-,-,True,-,-,-,False,False
418,False,-,True,-,-,-,True,-,-,-,False,True
419,True,-,True,-,-,-,True,-,-,-,False,False
420,False,-,True,-,-,-,True,-,-,-,False,True
421,True,-,True,-,-,-,True,-,-,-,False,False
422,True,-,False,-,-,-,True,-,-,-,False,False
423,True,-,True,-,-,-,True,-,-,-,False,False
424,False,-,False,-,-,-,False,-,-,-,False,False
425,True,-,False,-,-,-,False,-,-,-,False,False
426,True,-,True,-,-,-,True,-,-,-,False,True
427,False,-,False,-,-,-,False,-,-,-,False,False
428,False,-,True,-,-,-,True,-,-,-,False,False
429,True,-,False,-,-,-,True,-,-,-,False,False
430,True,-,True,-,-,-,True,-,-,-,False,False
431,True,-,True,-,-,-,True,-,-,-,False,False
432,False,-,True,-,-,-,True,-,-,-,False,False
433,True,-,True,-,-,-,True,-,-,-,False,False
434,True,-,True,-,-,-,True,-,-,-,False,False
435,True,-,True,-,-,-,True,-,-,-,False,False
436,False,-,False,-,-,-,True,-,-,-,False,False
437,True,-,True,-,-,-,True,-,-,-,False,False
438,False,-,True,-,-,-,True,-,-,-,False,False
439,True,-,True,-,-,-,True,-,-,-,False,False
440,True,-,True,-,-,-,True,-,-,-,False,False
441,True,-,True,-,-,-,True,-,-,-,False,False
442,True,-,True,-,-,-,True,-,-,-,False,False
443,True,-,True,-,-,-,True,-,-,-,False,False
444,True,-,True,-,-,-,True,-,-,-,False,False
445,True,-,True,-,-,-,True,-,-,-,False,False
446,True,-,True,-,-,-,True,-,-,-,False,False
447,True,-,True,-,-,-,True,-,-,-,False,False
448,False,-,False,-,-,-,True,-,-,-,False,False
449,False,-,False,-,-,-,True,-,-,-,False,False
450,False,-,False,-,-,-,False,-,-,-,False,False
451,False,-,False,-,-,-,False,-,-,-,False,False
452,True,-,True,-,-,-,True,-,-,-,False,True
453,True,-,False,-,-,-,False,-,-,-,False,False
454,True,-,True,-,-,-,False,-,-,-,False,False
455,True,-,False,-,-,-,False,-,-,-,False,False
456,True,-,True,-,-,-,True,-,-,-,False,False
457,True,-,True,-,-,-,True,-,-,-,False,False
458,True,-,True,-,-,-,True,-,-,-,False,False
459,True,-,True,-,-,-,True,-,-,-,False,False
460,True,-,True,-,-,-,True,-,-,-,False,False
461,True,-,True,-,-,-,True,-,-,-,False,False
462,False,-,True,-,-,-,True,-,-,-,False,False
463,True,-,True,-,-,-,True,-,-,-,False,False
464,True,-,True,-,-,-,True,-,-,-,False,False
465,True,-,True,-,-,-,True,-,-,-,False,False
466,True,-,True,-,-,-,True,-,-,-,False,False
467,True,-,True,-,-,-,True,-,-,-,False,False
468,False,-,True,-,-,-,False,-,-,-,False,False
469,True,-,True,-,-,-,False,-,-,-,False,False
470,True,-,True,-,-,-,True,-,-,-,False,False
471,True,-,True,-,-,-,True,-,-,-,False,False
472,False,-,True,-,-,-,True,-,-,-,False,False
473,True,-,True,-,-,-,True,-,-,-,False,False
474,False,-,False,-,-,-,True,-,-,-,False,False
475,True,-,True,-,-,-,True,-,-,-,False,False
476,True,-,True,-,-,-,True,-,-,-,False,False
477,True,-,True,-,-,-,True,-,-,-,False,False
478,False,-,True,-,-,-,True,-,-,-,False,False
479,True,-,True,-,-,-,True,-,-,-,False,False
480,True,-,True,-,-,-,True,-,-,-,False,False
481,True,-,True,-,-,-,True,-,-,-,False,False
482,True,-,True,-,-,-,True,-,-,-,False,False
483,False,-,True,-,-,-,True,-,-,-,False,False
484,True,-,True,-,-,-,True,-,-,-,False,False
485,False,-,False,-,-,-,True,-,-,-,False,False
486,True,-,True,-,-,-,True,-,-,-,False,False
487,False,-,False,-,-,-,True,-,-,-,False,False
488,True,-,True,-,-,-,True,-,-,-,False,False
489,True,-,True,-,-,-,True,-,-,-,False,False
490,True,-,True,-,-,-,True,-,-,-,False,False
491,True,-,True,-,-,-,True,-,-,-,False,False
492,True,-,True,-,-,-,True,-,-,-,False,False
493,True,-,True,-,-,-,True,-,-,-,False,False
494,True,-,True,-,-,-,True,-,-,-,False,False
495,True,-,True,-,-,-,True,-,-,-,False,False
496,True,-,True,-,-,-,True,-,-,-,False,False
497,True,-,True,-,-,-,True,-,-,-,False,False
498,False,-,True,-,-,-,True,-,-,-,False,False
499,True,-,True,-,-,-,True,-,-,-,False,False
500,True,-,True,-,-,-,True,-,-,-,False,False
501,True,-,True,-,-,-,True,-,-,-,False,False
502,True,-,True,-,-,-,True,-,-,-,False,False
503,True,-,True,-,-,-,True,-,-,-,False,False
504,False,-,True,-,-,-,True,-,-,-,False,False
505,True,-,True,-,-,-,True,-,-,-,False,False
506,True,-,False,-,-,-,True,-,-,-,False,False
507,True,-,True,-,-,-,True,-,-,-,False,False
508,False,-,True,-,-,-,False,-,-,-,False,False
509,True,-,False,-,-,-,True,-,-,-,False,False
510,False,-,True,-,-,-,True,-,-,-,False,False
511,True,-,False,-,-,-,True,-,-,-,False,False
512,True,-,True,-,-,-,True,-,-,-,False,False
513,True,-,False,-,-,-,True,-,-,-,False,False
514,True,-,True,-,-,-,True,-,-,-,False,False
515,True,-,True,-,-,-,True,-,-,-,False,False
516,True,-,True,-,-,-,True,-,-,-,False,False
517,True,-,False,-,-,-,True,-,-,-,False,False
518,True,-,True,-,-,-,True,-,-,-,False,False
519,True,-,False,-,-,-,True,-,-,-,False,False
520,True,-,False,-,-,-,True,-,-,-,False,False
521,False,-,False,-,-,-,False,-,-,-,False,False
522,True,-,True,-,-,-,False,-,-,-,False,False
523,True,-,True,-,-,-,False,-,-,-,False,False
524,False,-,True,-,-,-,True,-,-,-,False,False
525,False,-,True,-,-,-,False,-,-,-,False,False
526,True,-,True,-,-,-,True,-,-,-,False,False
527,True,-,True,-,-,-,False,-,-,-,False,False
528,False,-,True,-,-,-,False,-,-,-,False,False
529,True,-,True,-,-,-,False,-,-,-,False,False
530,True,-,True,-,-,-,True,-,-,-,False,False
531,True,-,True,-,-,-,False,-,-,-,False,False
532,True,-,True,-,-,-,True,-,-,-,False,False
533,False,-,True,-,-,-,False,-,-,-,False,False
534,True,-,True,-,-,-,True,-,-,-,False,False
535,True,-,True,-,-,-,True,-,-,-,False,False
536,False,-,True,-,-,-,False,-,-,-,False,False
537,True,-,True,-,-,-,True,-,-,-,False,False
