77,-,-,-,False,-,True,-,-,-,-,-,False
78,-,-,-,True,-,False,-,-,-,-,-,False
79,-,-,-,False,-,True,-,-,-,-,-,False
80,-,-,-,False,-,True,-,-,-,-,-,False
81,-,-,-,False,-,True,-,-,-,-,-,False
82,-,-,-,True,-,True,-,-,-,-,-,False
83,-,-,-,True,-,True,-,-,-,-,-,False
84,-,-,-,False,-,True,-,-,-,-,-,False
85,-,-,-,True,-,True,-,-,-,-,-,False
86,-,-,-,True,-,True,-,-,-,-,-,False
87,-,-,-,True,-,True,-,-,-,-,-,False
88,-,-,-,True,-,True,-,-,-,-,-,False
89,-,-,-,True,-,True,-,-,-,-,-,False
90,-,-,-,False,-,True,-,-,-,-,-,False
91,-,-,-,True,-,True,-,-,-,-,-,False
92,-,-,-,True,-,True,-,-,-,-,-,False
93,-,-,-,True,-,False,-,-,-,-,-,False
94,-,-,-,False,-,False,-,-,-,-,-,False
95,-,-,-,True,-,False,-,-,-,-,-,False
96,-,-,-,True,-,False,-,-,-,-,-,False
97,-,-,-,True,-,True,-,-,-,-,-,False
98,-,-,-,False,-,True,-,-,-,-,-,False
99,-,-,-,True,-,True,-,-,-,-,-,False
100,-,-,-,True,-,True,-,-,-,-,-,False
101,-,-,-,True,-,True,-,-,-,-,-,False
102,-,-,-,True,-,True,-,-,-,-,-,False
103,-,-,-,True,-,False,-,-,-,-,-,False
104,-,-,-,True,-,True,-,-,-,-,-,False
105,-,-,-,True,-,True,-,-,-,-,-,False
106,-,-,-,True,-,True,-,-,-,-,-,False
107,-,-,-,True,-,True,-,-,-,-,-,False
108,-,-,-,False,-,True,-,-,-,-,-,False
109,-,-,-,True,-,True,-,-,-,-,-,False
110,-,-,-,True,-,True,-,-,-,-,-,False
111,-,-,-,True,-,True,-,-,-,-,-,False
112,-,-,-,False,-,True,-,-,-,-,-,False
113,-,-,-,True,-,True,-,-,-,-,-,False
114,-,-,-,True,-,True,-,-,-,-,-,False
115,-,-,-,True,-,True,-,-,-,-,-,False
116,-,-,-,True,-,True,-,-,-,-,-,False
117,-,-,-,True,-,True,-,-,-,-,-,False
118,-,-,-,False,-,True,-,-,-,-,-,False
119,-,-,-,True,-,True,-,-,-,-,-,False
120,-,-,-,True,-,True,-,-,-,-,-,False
121,-,-,-,True,-,True,-,-,-,-,-,False
122,-,-,-,True,-,True,-,-,-,-,-,False
123,-,-,-,True,-,True,-,-,-,-,-,False
124,-,-,-,True,-,True,-,-,-,-,-,False
125,-,-,-,True,-,True,-,-,-,-,-,False
126,-,-,-,True,-,True,-,-,-,-,-,False
127,-,-,-,True,-,True,-,-,-,-,-,False
128,-,-,-,True,-,True,-,-,-,-,-,False
129,-,-,-,True,-,True,-,-,-,-,-,False
130,-,-,-,False,-,True,-,-,-,-,-,False
131,-,-,-,True,-,True,-,-,-,-,-,False
132,-,-,-,True,-,True,-,-,-,-,-,False
133,-,-,-,True,-,True,-,-,-,-,-,False
134,-,-,-,True,-,True,-,-,-,-,-,False
135,-,-,-,True,-,True,-,-,-,-,-,False
136,-,-,-,False,-,True,-,-,-,-,-,False
137,-,-,-,True,-,True,-,-,-,-,-,False
138,-,-,-,True,-,True,-,-,-,-,-,False
139,-,-,-,True,-,True,-,-,-,-,-,False
140,-,-,-,True,-,True,-,-,-,-,-,False
141,-,-,-,True,-,True,-,-,-,-,-,False
142,-,-,-,True,-,True,-,-,-,-,-,False
143,-,-,-,True,-,False,-,-,-,-,-,False
144,-,-,-,True,-,False,-,-,-,-,-,False
145,-,-,-,True,-,False,-,-,-,-,-,False
146,-,-,-,True,-,False,-,-,-,-,-,False
147,-,-,-,True,-,False,-,-,-,-,-,False
148,-,-,-,True,-,False,-,-,-,-,-,False
149,-,-,-,True,-,False,-,-,-,-,-,False
150,-,-,-,True,-,False,-,-,-,-,-,False
151,-,-,-,True,-,False,-,-,-,-,-,False
152,-,-,-,True,-,False,-,-,-,-,-,False
153,-,-,-,True,-,False,-,-,-,-,-,False
154,-,-,-,True,-,False,-,-,-,-,-,False
155,-,-,-,True,-,False,-,-,-,-,-,False
156,-,-,-,True,-,False,-,-,-,-,-,False
157,-,-,-,True,-,False,-,-,-,-,-,False
158,-,-,-,True,-,False,-,-,-,-,-,False
159,-,-,-,True,-,False,-,-,-,-,-,False
160,-,-,-,True,-,False,-,-,-,-,-,False
161,-,-,-,True,-,False,-,-,-,-,-,False
162,-,-,-,True,-,True,-,-,-,-,-,False
163,-,-,-,True,-,True,-,-,-,-,-,False
164,-,-,-,False,-,True,-,-,-,-,-,False
165,-,-,-,True,-,True,-,-,-,-,-,False
166,-,-,-,False,-,True,-,-,-,-,-,False
167,-,-,-,False,-,True,-,-,-,-,-,False
168,-,-,-,False,-,True,-,-,-,-,-,False
169,-,-,-,False,-,True,-,-,-,-,-,False
170,-,-,-,True,-,True,-,-,-,-,-,False
171,-,-,-,True,-,True,-,-,-,-,-,False
172,-,-,-,True,-,True,-,-,-,-,-,False
173,-,-,-,True,-,True,-,-,-,-,-,False
174,-,-,-,True,-,True,-,-,-,-,-,False
175,-,-,-,True,-,True,-,-,-,-,-,False
176,-,-,-,False,-,True,-,-,-,-,-,False
177,-,-,-,True,-,True,-,-,-,-,-,False
178,-,-,-,True,-,True,-,-,-,-,-,False
179,-,-,-,True,-,True,-,-,-,-,-,False
180,-,-,-,False,-,True,-,-,-,-,-,False
181,-,-,-,False,-,True,-,-,-,-,-,False
182,-,-,-,False,-,True,-,-,-,-,-,False
183,-,-,-,False,-,True,-,-,-,-,-,False
184,-,-,-,False,-,True,-,-,-,-,-,False
185,-,-,-,False,-,True,-,-,-,-,-,False
186,-,-,-,False,-,True,-,-,-,-,-,False
187,-,-,-,False,-,True,-,-,-,-,-,False
188,-,-,-,True,-,True,-,-,-,-,-,False
189,-,-,-,False,-,True,-,-,-,-,-,False
190,-,-,-,False,-,True,-,-,-,-,-,False
191,-,-,-,False,-,True,-,-,-,-,-,False
192,-,-,-,True,-,True,-,-,-,-,-,False
193,-,-,-,True,-,True,-,-,-,-,-,False
194,-,-,-,True,-,True,-,-,-,-,-,False
195,-,-,-,True,-,True,-,-,-,-,-,False
196,-,-,-,True,-,True,-,-,-,-,-,False
197,-,-,-,True,-,True,-,-,-,-,-,False
198,-,-,-,True,-,True,-,-,-,-,-,False
199,-,-,-,True,-,True,-,-,-,-,-,False
200,-,-,-,True,-,True,-,-,-,-,-,False
201,-,-,-,True,-,True,-,-,-,-,-,False
202,-,-,-,False,-,True,-,-,-,-,-,False
203,-,-,-,True,-,True,-,-,-,-,-,False
204,-,-,-,False,-,True,-,-,-,-,-,False
205,-,-,-,True,-,True,-,-,-,-,-,False
206,-,-,-,True,-,True,-,-,-,-,-,False
207,-,-,-,True,-,True,-,-,-,-,-,False
208,-,-,-,True,-,True,-,-,-,-,-,False
209,-,-,-,True,-,True,-,-,-,-,-,False
210,-,-,-,True,-,True,-,-,-,-,-,False
211,-,-,-,True,-,True,-,-,-,-,-,False
212,-,-,-,True,-,True,-,-,-,-,-,False
213,-,-,-,True,-,True,-,-,-,-,-,False
214,-,-,-,True,-,True,-,-,-,-,-,False
215,-,-,-,True,-,True,-,-,-,-,-,False
216,-,-,-,True,-,True,-,-,-,-,-,False
217,-,-,-,True,-,True,-,-,-,-,-,False
218,-,-,-,True,-,True,-,-,-,-,-,True
219,-,-,-,True,-,True,-,-,-,-,-,True
220,-,-,-,True,-,True,-,-,-,-,-,False
221,-,-,-,True,-,True,-,-,-,-,-,False
222,-,-,-,True,-,True,-,-,-,-,-,False
223,-,-,-,True,-,True,-,-,-,-,-,False
224,-,-,-,True,-,True,-,-,-,-,-,False
225,-,-,-,True,-,True,-,-,-,-,-,False
226,-,-,-,True,-,True,-,-,-,-,-,False
227,-,-,-,True,-,True,-,-,-,-,-,False
228,-,-,-,True,-,True,-,-,-,-,-,False
229,-,-,-,True,-,True,-,-,-,-,-,False
230,-,-,-,True,-,True,-,-,-,-,-,False
231,-,-,-,True,-,True,-,-,-,-,-,False
232,-,-,-,True,-,True,-,-,-,-,-,False
233,-,-,-,True,-,True,-,-,-,-,-,False
234,-,-,-,True,-,True,-,-,-,-,-,False
235,-,-,-,True,-,True,-,-,-,-,-,False
236,-,-,-,True,-,True,-,-,-,-,-,True
237,-,-,-,True,-,True,-,-,-,-,-,False
238,-,-,-,True,-,True,-,-,-,-,-,False
239,-,-,-,True,-,True,-,-,-,-,-,False
240,-,-,-,True,-,True,-,-,-,-,-,False
241,-,-,-,True,-,True,-,-,-,-,-,False
242,-,-,-,True,-,True,-,-,-,-,-,False
243,-,-,-,True,-,True,-,-,-,-,-,True
244,-,-,-,True,-,True,-,-,-,-,-,True
245,-,-,-,True,-,True,-,-,-,-,-,True
246,-,-,-,True,-,True,-,-,-,-,-,False
247,-,-,-,True,-,True,-,-,-,-,-,True
248,-,-,-,True,-,True,-,-,-,-,-,False
249,-,-,-,True,-,True,-,-,-,-,-,True
250,-,-,-,True,-,True,-,-,-,-,-,False
251,-,-,-,True,-,True,-,-,-,-,-,True
252,-,-,-,True,-,True,-,-,-,-,-,True
253,-,-,-,True,-,True,-,-,-,-,-,True
254,-,-,-,True,-,True,-,-,-,-,-,False
255,-,-,-,True,-,True,-,-,-,-,-,True
256,-,-,-,True,-,True,-,-,-,-,-,False
257,-,-,-,True,-,True,-,-,-,-,-,True
258,-,-,-,True,-,True,-,-,-,-,-,False
259,-,-,-,True,-,True,-,-,-,-,-,True
260,-,-,-,True,-,True,-,-,-,-,-,False
261,-,-,-,True,-,True,-,-,-,-,-,True
262,-,-,-,True,-,True,-,-,-,-,-,False
263,-,-,-,True,-,True,-,-,-,-,-,True
264,-,-,-,True,-,True,-,-,-,-,-,False
265,-,-,-,True,-,True,-,-,-,-,-,True
266,-,-,-,True,-,True,-,-,-,-,-,False
267,-,-,-,True,-,True,-,-,-,-,-,True
268,-,-,-,True,-,True,-,-,-,-,-,False
269,-,-,-,True,-,True,-,-,-,-,-,True
270,-,-,-,True,-,True,-,-,-,-,-,False
271,-,-,-,True,-,True,-,-,-,-,-,True
272,-,-,-,True,-,True,-,-,-,-,-,True
273,-,-,-,True,-,True,-,-,-,-,-,True
274,-,-,-,True,-,True,-,-,-,-,-,False
275,-,-,-,True,-,True,-,-,-,-,-,True
276,-,-,-,True,-,True,-,-,-,-,-,False
277,-,-,-,True,-,True,-,-,-,-,-,True
278,-,-,-,True,-,True,-,-,-,-,-,True
279,-,-,-,True,-,True,-,-,-,-,-,True
280,-,-,-,True,-,True,-,-,-,-,-,False
281,-,-,-,True,-,True,-,-,-,-,-,True
282,-,-,-,True,-,True,-,-,-,-,-,False
283,-,-,-,True,-,True,-,-,-,-,-,True
284,-,-,-,True,-,True,-,-,-,-,-,False
285,-,-,-,True,-,True,-,-,-,-,-,True
286,-,-,-,True,-,True,-,-,-,-,-,True
287,-,-,-,True,-,True,-,-,-,-,-,True
288,-,-,-,True,-,True,-,-,-,-,-,False
289,-,-,-,True,-,True,-,-,-,-,-,True
290,-,-,-,True,-,True,-,-,-,-,-,False
291,-,-,-,True,-,True,-,-,-,-,-,False
292,-,-,-,True,-,True,-,-,-,-,-,False
293,-,-,-,True,-,True,-,-,-,-,-,False
294,-,-,-,False,-,True,-,-,-,-,-,False
295,-,-,-,True,-,True,-,-,-,-,-,True
296,-,-,-,False,-,True,-,-,-,-,-,False
297,-,-,-,True,-,True,-,-,-,-,-,True
298,-,-,-,False,-,True,-,-,-,-,-,False
299,-,-,-,True,-,True,-,-,-,-,-,True
300,-,-,-,False,-,True,-,-,-,-,-,False
301,-,-,-,True,-,True,-,-,-,-,-,True
302,-,-,-,True,-,True,-,-,-,-,-,False
303,-,-,-,True,-,True,-,-,-,-,-,True
304,-,-,-,True,-,True,-,-,-,-,-,False
305,-,-,-,True,-,True,-,-,-,-,-,True
306,-,-,-,False,-,True,-,-,-,-,-,True
307,-,-,-,True,-,True,-,-,-,-,-,True
308,-,-,-,True,-,True,-,-,-,-,-,True
309,-,-,-,True,-,True,-,-,-,-,-,True
310,-,-,-,True,-,True,-,-,-,-,-,False
311,-,-,-,True,-,True,-,-,-,-,-,True
312,-,-,-,True,-,True,-,-,-,-,-,True
313,-,-,-,True,-,True,-,-,-,-,-,True
314,-,-,-,True,-,True,-,-,-,-,-,False
315,-,-,-,True,-,True,-,-,-,-,-,True
316,-,-,-,False,-,True,-,-,-,-,-,False
317,-,-,-,True,-,True,-,-,-,-,-,True
318,-,-,-,False,-,True,-,-,-,-,-,True
319,-,-,-,True,-,True,-,-,-,-,-,True
320,-,-,-,False,-,True,-,-,-,-,-,True
321,-,-,-,False,-,True,-,-,-,-,-,True
322,-,-,-,True,-,True,-,-,-,-,-,False
323,-,-,-,True,-,True,-,-,-,-,-,True
324,-,-,-,True,-,True,-,-,-,-,-,True
325,-,-,-,True,-,True,-,-,-,-,-,True
326,-,-,-,True,-,True,-,-,-,-,-,False
327,-,-,-,True,-,True,-,-,-,-,-,True
328,-,-,-,True,-,True,-,-,-,-,-,True
329,-,-,-,True,-,True,-,-,-,-,-,True
330,-,-,-,True,-,True,-,-,-,-,-,False
331,-,-,-,True,-,True,-,-,-,-,-,True
332,-,-,-,True,-,True,-,-,-,-,-,False
333,-,-,-,True,-,True,-,-,-,-,-,True
334,-,-,-,True,-,True,-,-,-,-,-,False
335,-,-,-,True,-,True,-,-,-,-,-,True
336,-,-,-,True,-,True,-,-,-,-,-,False
337,-,-,-,True,-,True,-,-,-,-,-,True
338,-,-,-,True,-,True,-,-,-,-,-,True
339,-,-,-,True,-,True,-,-,-,-,-,True
340,-,-,-,True,-,True,-,-,-,-,-,False
341,-,-,-,True,-,True,-,-,-,-,-,True
342,-,-,-,True,-,True,-,-,-,-,-,False
343,-,-,-,True,-,True,-,-,-,-,-,True
344,-,-,-,True,-,True,-,-,-,-,-,False
345,-,-,-,True,-,True,-,-,-,-,-,True
346,-,-,-,True,-,True,-,-,-,-,-,False
347,-,-,-,True,-,True,-,-,-,-,-,True
348,-,-,-,False,-,True,-,-,-,-,-,False
349,-,-,-,True,-,True,-,-,-,-,-,False
350,-,-,-,False,-,True,-,-,-,-,-,False
351,-,-,-,True,-,True,-,-,-,-,-,False
352,-,-,-,True,-,True,-,-,-,-,-,False
353,-,-,-,True,-,True,-,-,-,-,-,False
354,-,-,-,True,-,True,-,-,-,-,-,False
355,-,-,-,True,-,True,-,-,-,-,-,False
356,-,-,-,False,-,True,-,-,-,-,-,False
357,-,-,-,True,-,True,-,-,-,-,-,False
358,-,-,-,True,-,True,-,-,-,-,-,False
359,-,-,-,True,-,True,-,-,-,-,-,False
360,-,-,-,True,-,True,-,-,-,-,-,False
361,-,-,-,True,-,True,-,-,-,-,-,False
362,-,-,-,True,-,True,-,-,-,-,-,True
363,-,-,-,True,-,True,-,-,-,-,-,False
364,-,-,-,True,-,True,-,-,-,-,-,False
365,-,-,-,True,-,True,-,-,-,-,-,False
366,-,-,-,True,-,True,-,-,-,-,-,True
367,-,-,-,True,-,True,-,-,-,-,-,True
368,-,-,-,False,-,True,-,-,-,-,-,False
369,-,-,-,True,-,True,-,-,-,-,-,True
370,-,-,-,True,-,True,-,-,-,-,-,False
371,-,-,-,True,-,True,-,-,-,-,-,True
372,-,-,-,False,-,True,-,-,-,-,-,False
373,-,-,-,False,-,True,-,-,-,-,-,True
374,-,-,-,True,-,True,-,-,-,-,-,False
375,-,-,-,False,-,True,-,-,-,-,-,True
376,-,-,-,True,-,True,-,-,-,-,-,False
377,-,-,-,True,-,True,-,-,-,-,-,True
378,-,-,-,True,-,True,-,-,-,-,-,False
379,-,-,-,True,-,True,-,-,-,-,-,True
380,-,-,-,True,-,True,-,-,-,-,-,False
381,-,-,-,True,-,True,-,-,-,-,-,True
382,-,-,-,True,-,True,-,-,-,-,-,False
383,-,-,-,True,-,True,-,-,-,-,-,True
384,-,-,-,True,-,True,-,-,-,-,-,False
385,-,-,-,True,-,True,-,-,-,-,-,True
386,-,-,-,True,-,True,-,-,-,-,-,False
387,-,-,-,True,-,True,-,-,-,-,-,True
388,-,-,-,True,-,True,-,-,-,-,-,False
389,-,-,-,True,-,True,-,-,-,-,-,True
390,-,-,-,False,-,True,-,-,-,-,-,False
391,-,-,-,True,-,True,-,-,-,-,-,True
392,-,-,-,False,-,True,-,-,-,-,-,True
393,-,-,-,True,-,True,-,-,-,-,-,True
394,-,-,-,True,-,True,-,-,-,-,-,True
395,-,-,-,True,-,True,-,-,-,-,-,True
396,-,-,-,True,-,True,-,-,-,-,-,False
397,-,-,-,True,-,True,-,-,-,-,-,True
398,-,-,-,False,-,True,-,-,-,-,-,True
399,-,-,-,True,-,True,-,-,-,-,-,True
400,-,-,-,False,-,True,-,-,-,-,-,True
401,-,-,-,False,-,True,-,-,-,-,-,True
402,-,-,-,False,-,True,-,-,-,-,-,False
403,-,-,-,False,-,True,-,-,-,-,-,True
404,-,-,-,False,-,True,-,-,-,-,-,True
405,-,-,-,False,-,True,-,-,-,-,-,True
406,-,-,-,True,-,True,-,-,-,-,-,True
407,-,-,-,False,-,True,-,-,-,-,-,True
408,-,-,-,True,-,True,-,-,-,-,-,True
409,-,-,-,False,-,True,-,-,-,-,-,True
410,-,-,-,True,-,True,-,-,-,-,-,True
411,-,-,-,False,-,True,-,-,-,-,-,True
412,-,-,-,True,-,True,-,-,-,-,-,False
413,-,-,-,True,-,True,-,-,-,-,-,True
414,-,-,-,True,-,True,-,-,-,-,-,False
415,-,-,-,True,-,True,-,-,-,-,-,True
416,-,-,-,True,-,True,-,-,-,-,-,True
417,-,-,-,True,-,True,-,-,-,-,-,True
418,-,-,-,True,-,True,-,-,-,-,-,False
419,-,-,-,True,-,True,-,-,-,-,-,True
420,-,-,-,True,-,True,-,-,-,-,-,False
421,-,-,-,True,-,True,-,-,-,-,-,True
422,-,-,-,True,-,True,-,-,-,-,-,True
423,-,-,-,True,-,True,-,-,-,-,-,True
424,-,-,-,True,-,True,-,-,-,-,-,True
425,-,-,-,True,-,True,-,-,-,-,-,True
426,-,-,-,True,-,False,-,-,-,-,-,False
427,-,-,-,True,-,True,-,-,-,-,-,True
428,-,-,-,False,-,True,-,-,-,-,-,False
429,-,-,-,True,-,True,-,-,-,-,-,True
430,-,-,-,True,-,True,-,-,-,-,-,False
431,-,-,-,True,-,True,-,-,-,-,-,True
432,-,-,-,True,-,True,-,-,-,-,-,True
433,-,-,-,True,-,True,-,-,-,-,-,True
434,-,-,-,True,-,True,-,-,-,-,-,False
435,-,-,-,True,-,True,-,-,-,-,-,True
436,-,-,-,True,-,False,-,-,-,-,-,False
437,-,-,-,True,-,True,-,-,-,-,-,True
438,-,-,-,True,-,True,-,-,-,-,-,False
439,-,-,-,True,-,True,-,-,-,-,-,True
440,-,-,-,True,-,True,-,-,-,-,-,False
441,-,-,-,True,-,True,-,-,-,-,-,True
442,-,-,-,True,-,False,-,-,-,-,-,False
443,-,-,-,True,-,True,-,-,-,-,-,True
444,-,-,-,True,-,True,-,-,-,-,-,True
445,-,-,-,True,-,True,-,-,-,-,-,True
446,-,-,-,True,-,False,-,-,-,-,-,False
447,-,-,-,True,-,True,-,-,-,-,-,True
448,-,-,-,True,-,True,-,-,-,-,-,False
449,-,-,-,True,-,True,-,-,-,-,-,True
450,-,-,-,True,-,True,-,-,-,-,-,False
451,-,-,-,True,-,True,-,-,-,-,-,True
452,-,-,-,True,-,True,-,-,-,-,-,False
453,-,-,-,True,-,True,-,-,-,-,-,True
454,-,-,-,True,-,True,-,-,-,-,-,False
455,-,-,-,True,-,True,-,-,-,-,-,True
456,-,-,-,True,-,False,-,-,-,-,-,False
457,-,-,-,True,-,True,-,-,-,-,-,True
458,-,-,-,False,-,False,-,-,-,-,-,False
459,-,-,-,True,-,True,-,-,-,-,-,True
460,-,-,-,True,-,False,-,-,-,-,-,False
461,-,-,-,True,-,True,-,-,-,-,-,True
462,-,-,-,True,-,True,-,-,-,-,-,False
463,-,-,-,True,-,True,-,-,-,-,-,True
464,-,-,-,True,-,True,-,-,-,-,-,False
465,-,-,-,True,-,True,-,-,-,-,-,False
466,-,-,-,True,-,True,-,-,-,-,-,False
467,-,-,-,True,-,True,-,-,-,-,-,False
468,-,-,-,True,-,True,-,-,-,-,-,True
469,-,-,-,True,-,True,-,-,-,-,-,False
470,-,-,-,True,-,True,-,-,-,-,-,True
471,-,-,-,True,-,True,-,-,-,-,-,False
472,-,-,-,True,-,True,-,-,-,-,-,False
473,-,-,-,True,-,True,-,-,-,-,-,True
474,-,-,-,True,-,False,-,-,-,-,-,False
475,-,-,-,True,-,True,-,-,-,-,-,False
476,-,-,-,True,-,True,-,-,-,-,-,False
477,-,-,-,True,-,True,-,-,-,-,-,False
478,-,-,-,True,-,True,-,-,-,-,-,False
479,-,-,-,True,-,True,-,-,-,-,-,False
480,-,-,-,True,-,False,-,-,-,-,-,False
481,-,-,-,True,-,True,-,-,-,-,-,False
482,-,-,-,True,-,True,-,-,-,-,-,False
483,-,-,-,True,-,True,-,-,-,-,-,False
484,-,-,-,True,-,False,-,-,-,-,-,False
485,-,-,-,True,-,True,-,-,-,-,-,False
486,-,-,-,True,-,False,-,-,-,-,-,False
487,-,-,-,True,-,True,-,-,-,-,-,False
488,-,-,-,True,-,True,-,-,-,-,-,False
489,-,-,-,False,-,True,-,-,-,-,-,False
490,-,-,-,True,-,True,-,-,-,-,-,True
491,-,-,-,False,-,True,-,-,-,-,-,False
492,-,-,-,False,-,True,-,-,-,-,-,False
493,-,-,-,False,-,True,-,-,-,-,-,False
494,-,-,-,False,-,True,-,-,-,-,-,True
495,-,-,-,False,-,True,-,-,-,-,-,True
496,-,-,-,True,-,True,-,-,-,-,-,False
497,-,-,-,True,-,True,-,-,-,-,-,True
498,-,-,-,True,-,False,-,-,-,-,-,False
499,-,-,-,True,-,True,-,-,-,-,-,True
500,-,-,-,False,-,True,-,-,-,-,-,True
501,-,-,-,True,-,True,-,-,-,-,-,True
502,-,-,-,False,-,False,-,-,-,-,-,False
503,-,-,-,True,-,True,-,-,-,-,-,True
504,-,-,-,False,-,True,-,-,-,-,-,False
505,-,-,-,True,-,True,-,-,-,-,-,True
506,-,-,-,False,-,True,-,-,-,-,-,False
507,-,-,-,True,-,True,-,-,-,-,-,True
508,-,-,-,True,-,True,-,-,-,-,-,True
509,-,-,-,True,-,True,-,-,-,-,-,True
510,-,-,-,False,-,False,-,-,-,-,-,False
511,-,-,-,True,-,True,-,-,-,-,-,True
512,-,-,-,False,-,False,-,-,-,-,-,True
513,-,-,-,True,-,True,-,-,-,-,-,True
514,-,-,-,False,-,False,-,-,-,-,-,False
515,-,-,-,True,-,True,-,-,-,-,-,True
516,-,-,-,True,-,True,-,-,-,-,-,False
517,-,-,-,True,-,True,-,-,-,-,-,True
518,-,-,-,True,-,False,-,-,-,-,-,True
519,-,-,-,True,-,True,-,-,-,-,-,True
520,-,-,-,False,-,False,-,-,-,-,-,False
521,-,-,-,False,-,False,-,-,-,-,-,False
522,-,-,-,False,-,False,-,-,-,-,-,False
523,-,-,-,False,-,False,-,-,-,-,-,False
524,-,-,-,True,-,True,-,-,-,-,-,False
525,-,-,-,True,-,True,-,-,-,-,-,True
526,-,-,-,False,-,False,-,-,-,-,-,False
527,-,-,-,True,-,True,-,-,-,-,-,True
528,-,-,-,False,-,False,-,-,-,-,-,False
529,-,-,-,True,-,True,-,-,-,-,-,True
530,-,-,-,True,-,True,-,-,-,-,-,True
531,-,-,-,True,-,True,-,-,-,-,-,True
532,-,-,-,False,-,False,-,-,-,-,-,False
533,-,-,-,True,-,True,-,-,-,-,-,True
534,-,-,-,True,-,True,-,-,-,-,-,False
535,-,-,-,True,-,True,-,-,-,-,-,True
536,-,-,-,False,-,False,-,-,-,-,-,False
537,-,-,-,True,-,True,-,-,-,-,-,True
