101,True,True,-,-,-,-,-,-,-,-,-,-
102,True,True,-,-,-,-,-,-,-,-,-,-
103,True,True,-,-,-,-,-,-,-,-,-,-
104,False,True,-,-,-,-,-,-,-,-,-,-
105,True,True,-,-,-,-,-,-,-,-,-,-
106,False,True,-,-,-,-,-,-,-,-,-,-
107,True,True,-,-,-,-,-,-,-,-,-,-
108,False,True,-,-,-,-,-,-,-,-,-,-
109,True,True,-,-,-,-,-,-,-,-,-,-
110,False,False,-,-,-,-,-,-,-,-,-,-
111,True,True,-,-,-,-,-,-,-,-,-,-
112,True,True,-,-,-,-,-,-,-,-,-,-
113,True,True,-,-,-,-,-,-,-,-,-,-
114,True,True,-,-,-,-,-,-,-,-,-,-
115,True,True,-,-,-,-,-,-,-,-,-,-
116,True,True,-,-,-,-,-,-,-,-,-,-
117,True,True,-,-,-,-,-,-,-,-,-,-
118,True,True,-,-,-,-,-,-,-,-,-,-
119,True,True,-,-,-,-,-,-,-,-,-,-
120,True,True,-,-,-,-,-,-,-,-,-,-
121,True,True,-,-,-,-,-,-,-,-,-,-
122,True,False,-,-,-,-,-,-,-,-,-,-
123,True,True,-,-,-,-,-,-,-,-,-,-
124,True,True,-,-,-,-,-,-,-,-,-,-
125,True,True,-,-,-,-,-,-,-,-,-,-
126,True,True,-,-,-,-,-,-,-,-,-,-
127,True,True,-,-,-,-,-,-,-,-,-,-
128,False,False,-,-,-,-,-,-,-,-,-,-
129,True,True,-,-,-,-,-,-,-,-,-,-
130,False,False,-,-,-,-,-,-,-,-,-,-
131,True,True,-,-,-,-,-,-,-,-,-,-
132,True,True,-,-,-,-,-,-,-,-,-,-
133,True,True,-,-,-,-,-,-,-,-,-,-
134,True,True,-,-,-,-,-,-,-,-,-,-
135,True,True,-,-,-,-,-,-,-,-,-,-
136,False,False,-,-,-,-,-,-,-,-,-,-
137,True,True,-,-,-,-,-,-,-,-,-,-
138,False,False,-,-,-,-,-,-,-,-,-,-
139,True,True,-,-,-,-,-,-,-,-,-,-
140,False,False,-,-,-,-,-,-,-,-,-,-
141,True,True,-,-,-,-,-,-,-,-,-,-
142,False,False,-,-,-,-,-,-,-,-,-,-
143,True,True,-,-,-,-,-,-,-,-,-,-
144,False,True,-,-,-,-,-,-,-,-,-,-
145,True,True,-,-,-,-,-,-,-,-,-,-
146,True,False,-,-,-,-,-,-,-,-,-,-
147,True,True,-,-,-,-,-,-,-,-,-,-
148,True,True,-,-,-,-,-,-,-,-,-,-
149,True,True,-,-,-,-,-,-,-,-,-,-
150,False,False,-,-,-,-,-,-,-,-,-,-
151,True,True,-,-,-,-,-,-,-,-,-,-
152,True,True,-,-,-,-,-,-,-,-,-,-
153,True,True,-,-,-,-,-,-,-,-,-,-
154,True,True,-,-,-,-,-,-,-,-,-,-
155,True,True,-,-,-,-,-,-,-,-,-,-
156,False,False,-,-,-,-,-,-,-,-,-,-
157,True,True,-,-,-,-,-,-,-,-,-,-
158,False,False,-,-,-,-,-,-,-,-,-,-
159,True,True,-,-,-,-,-,-,-,-,-,-
160,False,False,-,-,-,-,-,-,-,-,-,-
161,True,True,-,-,-,-,-,-,-,-,-,-
162,True,True,-,-,-,-,-,-,-,-,-,-
163,True,True,-,-,-,-,-,-,-,-,-,-
164,False,False,-,-,-,-,-,-,-,-,-,-
165,True,True,-,-,-,-,-,-,-,-,-,-
166,False,False,-,-,-,-,-,-,-,-,-,-
167,True,True,-,-,-,-,-,-,-,-,-,-
168,False,True,-,-,-,-,-,-,-,-,-,-
169,True,True,-,-,-,-,-,-,-,-,-,-
170,False,False,-,-,-,-,-,-,-,-,-,-
171,True,True,-,-,-,-,-,-,-,-,-,-
172,False,False,-,-,-,-,-,-,-,-,-,-
173,True,True,-,-,-,-,-,-,-,-,-,-
174,False,False,-,-,-,-,-,-,-,-,-,-
175,True,True,-,-,-,-,-,-,-,-,-,-
176,False,False,-,-,-,-,-,-,-,-,-,-
177,True,True,-,-,-,-,-,-,-,-,-,-
178,True,True,-,-,-,-,-,-,-,-,-,-
179,True,True,-,-,-,-,-,-,-,-,-,-
180,False,False,-,-,-,-,-,-,-,-,-,-
181,True,True,-,-,-,-,-,-,-,-,-,-
182,False,False,-,-,-,-,-,-,-,-,-,-
183,True,True,-,-,-,-,-,-,-,-,-,-
184,True,True,-,-,-,-,-,-,-,-,-,-
185,True,True,-,-,-,-,-,-,-,-,-,-
186,False,False,-,-,-,-,-,-,-,-,-,-
187,True,True,-,-,-,-,-,-,-,-,-,-
188,False,False,-,-,-,-,-,-,-,-,-,-
189,True,True,-,-,-,-,-,-,-,-,-,-
190,False,False,-,-,-,-,-,-,-,-,-,-
191,True,True,-,-,-,-,-,-,-,-,-,-
192,False,False,-,-,-,-,-,-,-,-,-,-
193,True,True,-,-,-,-,-,-,-,-,-,-
194,False,False,-,-,-,-,-,-,-,-,-,-
195,True,True,-,-,-,-,-,-,-,-,-,-
196,False,False,-,-,-,-,-,-,-,-,-,-
197,True,True,-,-,-,-,-,-,-,-,-,-
198,True,True,-,-,-,-,-,-,-,-,-,-
199,True,True,-,-,-,-,-,-,-,-,-,-
200,True,True,-,-,-,-,-,-,-,-,-,-
201,True,True,-,-,-,-,-,-,-,-,-,-
202,True,True,-,-,-,-,-,-,-,-,-,-
203,True,True,-,-,-,-,-,-,-,-,-,-
204,False,False,-,-,-,-,-,-,-,-,-,-
205,True,True,-,-,-,-,-,-,-,-,-,-
206,True,True,-,-,-,-,-,-,-,-,-,-
207,True,True,-,-,-,-,-,-,-,-,-,-
208,False,False,-,-,-,-,-,-,-,-,-,-
209,True,True,-,-,-,-,-,-,-,-,-,-
210,False,False,-,-,-,-,-,-,-,-,-,-
211,True,True,-,-,-,-,-,-,-,-,-,-
212,True,False,-,-,-,-,-,-,-,-,-,-
213,True,False,-,-,-,-,-,-,-,-,-,-
214,False,True,-,-,-,-,-,-,-,-,-,-
215,True,False,-,-,-,-,-,-,-,-,-,-
216,False,False,-,-,-,-,-,-,-,-,-,-
217,True,False,-,-,-,-,-,-,-,-,-,-
218,False,True,-,-,-,-,-,-,-,-,-,-
219,True,False,-,-,-,-,-,-,-,-,-,-
220,True,True,-,-,-,-,-,-,-,-,-,-
221,True,False,-,-,-,-,-,-,-,-,-,-
222,True,True,-,-,-,-,-,-,-,-,-,-
223,True,False,-,-,-,-,-,-,-,-,-,-
224,True,True,-,-,-,-,-,-,-,-,-,-
225,True,False,-,-,-,-,-,-,-,-,-,-
226,True,True,-,-,-,-,-,-,-,-,-,-
227,True,False,-,-,-,-,-,-,-,-,-,-
228,True,True,-,-,-,-,-,-,-,-,-,-
229,True,False,-,-,-,-,-,-,-,-,-,-
230,True,True,-,-,-,-,-,-,-,-,-,-
231,True,False,-,-,-,-,-,-,-,-,-,-
232,False,True,-,-,-,-,-,-,-,-,-,-
233,True,False,-,-,-,-,-,-,-,-,-,-
234,False,True,-,-,-,-,-,-,-,-,-,-
235,True,False,-,-,-,-,-,-,-,-,-,-
236,True,True,-,-,-,-,-,-,-,-,-,-
237,True,False,-,-,-,-,-,-,-,-,-,-
238,False,True,-,-,-,-,-,-,-,-,-,-
239,True,False,-,-,-,-,-,-,-,-,-,-
240,False,False,-,-,-,-,-,-,-,-,-,-
241,True,False,-,-,-,-,-,-,-,-,-,-
242,True,True,-,-,-,-,-,-,-,-,-,-
243,True,False,-,-,-,-,-,-,-,-,-,-
244,True,True,-,-,-,-,-,-,-,-,-,-
245,True,False,-,-,-,-,-,-,-,-,-,-
246,False,True,-,-,-,-,-,-,-,-,-,-
247,True,False,-,-,-,-,-,-,-,-,-,-
248,True,False,-,-,-,-,-,-,-,-,-,-
249,True,False,-,-,-,-,-,-,-,-,-,-
250,True,True,-,-,-,-,-,-,-,-,-,-
251,True,False,-,-,-,-,-,-,-,-,-,-
252,True,True,-,-,-,-,-,-,-,-,-,-
253,True,False,-,-,-,-,-,-,-,-,-,-
254,True,True,-,-,-,-,-,-,-,-,-,-
255,True,False,-,-,-,-,-,-,-,-,-,-
256,True,True,-,-,-,-,-,-,-,-,-,-
257,True,False,-,-,-,-,-,-,-,-,-,-
258,True,True,-,-,-,-,-,-,-,-,-,-
259,True,False,-,-,-,-,-,-,-,-,-,-
260,True,True,-,-,-,-,-,-,-,-,-,-
261,True,False,-,-,-,-,-,-,-,-,-,-
262,False,True,-,-,-,-,-,-,-,-,-,-
263,True,False,-,-,-,-,-,-,-,-,-,-
264,True,False,-,-,-,-,-,-,-,-,-,-
265,True,False,-,-,-,-,-,-,-,-,-,-
266,False,True,-,-,-,-,-,-,-,-,-,-
267,True,False,-,-,-,-,-,-,-,-,-,-
268,True,True,-,-,-,-,-,-,-,-,-,-
269,True,False,-,-,-,-,-,-,-,-,-,-
270,True,False,-,-,-,-,-,-,-,-,-,-
271,True,False,-,-,-,-,-,-,-,-,-,-
272,False,False,-,-,-,-,-,-,-,-,-,-
273,True,False,-,-,-,-,-,-,-,-,-,-
274,True,True,-,-,-,-,-,-,-,-,-,-
275,True,False,-,-,-,-,-,-,-,-,-,-
276,True,True,-,-,-,-,-,-,-,-,-,-
277,True,False,-,-,-,-,-,-,-,-,-,-
278,True,True,-,-,-,-,-,-,-,-,-,-
279,True,False,-,-,-,-,-,-,-,-,-,-
280,True,True,-,-,-,-,-,-,-,-,-,-
281,True,False,-,-,-,-,-,-,-,-,-,-
282,False,True,-,-,-,-,-,-,-,-,-,-
283,True,False,-,-,-,-,-,-,-,-,-,-
284,True,True,-,-,-,-,-,-,-,-,-,-
285,True,False,-,-,-,-,-,-,-,-,-,-
286,True,True,-,-,-,-,-,-,-,-,-,-
287,True,False,-,-,-,-,-,-,-,-,-,-
288,False,False,-,-,-,-,-,-,-,-,-,-
289,True,False,-,-,-,-,-,-,-,-,-,-
290,True,True,-,-,-,-,-,-,-,-,-,-
291,True,False,-,-,-,-,-,-,-,-,-,-
292,False,False,-,-,-,-,-,-,-,-,-,-
293,True,False,-,-,-,-,-,-,-,-,-,-
294,False,False,-,-,-,-,-,-,-,-,-,-
295,True,False,-,-,-,-,-,-,-,-,-,-
296,False,True,-,-,-,-,-,-,-,-,-,-
297,True,False,-,-,-,-,-,-,-,-,-,-
298,False,False,-,-,-,-,-,-,-,-,-,-
299,True,False,-,-,-,-,-,-,-,-,-,-
300,False,True,-,-,-,-,-,-,-,-,-,-
301,True,False,-,-,-,-,-,-,-,-,-,-
302,False,True,-,-,-,-,-,-,-,-,-,-
303,True,False,-,-,-,-,-,-,-,-,-,-
304,False,True,-,-,-,-,-,-,-,-,-,-
305,True,False,-,-,-,-,-,-,-,-,-,-
306,False,True,-,-,-,-,-,-,-,-,-,-
307,True,False,-,-,-,-,-,-,-,-,-,-
308,True,True,-,-,-,-,-,-,-,-,-,-
309,True,False,-,-,-,-,-,-,-,-,-,-
310,True,True,-,-,-,-,-,-,-,-,-,-
311,True,False,-,-,-,-,-,-,-,-,-,-
312,True,True,-,-,-,-,-,-,-,-,-,-
313,True,False,-,-,-,-,-,-,-,-,-,-
314,True,True,-,-,-,-,-,-,-,-,-,-
315,True,False,-,-,-,-,-,-,-,-,-,-
316,False,False,-,-,-,-,-,-,-,-,-,-
317,True,False,-,-,-,-,-,-,-,-,-,-
318,False,True,-,-,-,-,-,-,-,-,-,-
319,True,False,-,-,-,-,-,-,-,-,-,-
320,True,True,-,-,-,-,-,-,-,-,-,-
321,True,False,-,-,-,-,-,-,-,-,-,-
322,False,True,-,-,-,-,-,-,-,-,-,-
323,True,True,-,-,-,-,-,-,-,-,-,-
324,True,True,-,-,-,-,-,-,-,-,-,-
325,True,True,-,-,-,-,-,-,-,-,-,-
326,False,False,-,-,-,-,-,-,-,-,-,-
327,True,True,-,-,-,-,-,-,-,-,-,-
328,True,False,-,-,-,-,-,-,-,-,-,-
329,True,True,-,-,-,-,-,-,-,-,-,-
330,False,False,-,-,-,-,-,-,-,-,-,-
331,True,True,-,-,-,-,-,-,-,-,-,-
332,True,True,-,-,-,-,-,-,-,-,-,-
333,True,True,-,-,-,-,-,-,-,-,-,-
334,False,False,-,-,-,-,-,-,-,-,-,-
335,True,True,-,-,-,-,-,-,-,-,-,-
336,False,True,-,-,-,-,-,-,-,-,-,-
337,True,True,-,-,-,-,-,-,-,-,-,-
338,True,True,-,-,-,-,-,-,-,-,-,-
339,True,True,-,-,-,-,-,-,-,-,-,-
340,False,True,-,-,-,-,-,-,-,-,-,-
341,True,True,-,-,-,-,-,-,-,-,-,-
342,True,True,-,-,-,-,-,-,-,-,-,-
343,True,True,-,-,-,-,-,-,-,-,-,-
344,False,False,-,-,-,-,-,-,-,-,-,-
345,True,True,-,-,-,-,-,-,-,-,-,-
346,False,False,-,-,-,-,-,-,-,-,-,-
347,True,True,-,-,-,-,-,-,-,-,-,-
348,True,False,-,-,-,-,-,-,-,-,-,-
349,True,True,-,-,-,-,-,-,-,-,-,-
350,False,False,-,-,-,-,-,-,-,-,-,-
351,True,True,-,-,-,-,-,-,-,-,-,-
352,True,True,-,-,-,-,-,-,-,-,-,-
353,True,True,-,-,-,-,-,-,-,-,-,-
354,True,False,-,-,-,-,-,-,-,-,-,-
355,True,True,-,-,-,-,-,-,-,-,-,-
356,True,False,-,-,-,-,-,-,-,-,-,-
357,True,True,-,-,-,-,-,-,-,-,-,-
358,True,False,-,-,-,-,-,-,-,-,-,-
359,True,True,-,-,-,-,-,-,-,-,-,-
360,True,False,-,-,-,-,-,-,-,-,-,-
361,True,True,-,-,-,-,-,-,-,-,-,-
362,True,False,-,-,-,-,-,-,-,-,-,-
363,True,True,-,-,-,-,-,-,-,-,-,-
364,True,True,-,-,-,-,-,-,-,-,-,-
365,True,True,-,-,-,-,-,-,-,-,-,-
366,True,True,-,-,-,-,-,-,-,-,-,-
367,True,True,-,-,-,-,-,-,-,-,-,-
368,True,True,-,-,-,-,-,-,-,-,-,-
369,True,True,-,-,-,-,-,-,-,-,-,-
370,True,True,-,-,-,-,-,-,-,-,-,-
371,True,True,-,-,-,-,-,-,-,-,-,-
372,True,False,-,-,-,-,-,-,-,-,-,-
373,False,False,-,-,-,-,-,-,-,-,-,-
374,True,True,-,-,-,-,-,-,-,-,-,-
375,True,True,-,-,-,-,-,-,-,-,-,-
376,True,True,-,-,-,-,-,-,-,-,-,-
377,True,True,-,-,-,-,-,-,-,-,-,-
378,True,True,-,-,-,-,-,-,-,-,-,-
379,True,True,-,-,-,-,-,-,-,-,-,-
380,True,True,-,-,-,-,-,-,-,-,-,-
381,True,True,-,-,-,-,-,-,-,-,-,-
382,False,True,-,-,-,-,-,-,-,-,-,-
383,True,True,-,-,-,-,-,-,-,-,-,-
384,False,False,-,-,-,-,-,-,-,-,-,-
385,True,True,-,-,-,-,-,-,-,-,-,-
386,False,False,-,-,-,-,-,-,-,-,-,-
387,False,True,-,-,-,-,-,-,-,-,-,-
388,False,True,-,-,-,-,-,-,-,-,-,-
389,False,True,-,-,-,-,-,-,-,-,-,-
390,False,False,-,-,-,-,-,-,-,-,-,-
391,False,True,-,-,-,-,-,-,-,-,-,-
392,True,True,-,-,-,-,-,-,-,-,-,-
393,False,True,-,-,-,-,-,-,-,-,-,-
394,True,True,-,-,-,-,-,-,-,-,-,-
395,True,True,-,-,-,-,-,-,-,-,-,-
396,True,True,-,-,-,-,-,-,-,-,-,-
397,True,True,-,-,-,-,-,-,-,-,-,-
398,True,True,-,-,-,-,-,-,-,-,-,-
399,True,True,-,-,-,-,-,-,-,-,-,-
400,True,True,-,-,-,-,-,-,-,-,-,-
401,True,True,-,-,-,-,-,-,-,-,-,-
402,True,True,-,-,-,-,-,-,-,-,-,-
403,True,True,-,-,-,-,-,-,-,-,-,-
404,False,True,-,-,-,-,-,-,-,-,-,-
405,True,True,-,-,-,-,-,-,-,-,-,-
406,True,True,-,-,-,-,-,-,-,-,-,-
407,True,True,-,-,-,-,-,-,-,-,-,-
408,True,True,-,-,-,-,-,-,-,-,-,-
409,True,True,-,-,-,-,-,-,-,-,-,-
410,False,False,-,-,-,-,-,-,-,-,-,-
411,True,True,-,-,-,-,-,-,-,-,-,-
412,True,True,-,-,-,-,-,-,-,-,-,-
413,True,True,-,-,-,-,-,-,-,-,-,-
414,True,True,-,-,-,-,-,-,-,-,-,-
415,True,True,-,-,-,-,-,-,-,-,-,-
416,True,True,-,-,-,-,-,-,-,-,-,-
417,True,True,-,-,-,-,-,-,-,-,-,-
418,True,True,-,-,-,-,-,-,-,-,-,-
419,True,True,-,-,-,-,-,-,-,-,-,-
420,False,False,-,-,-,-,-,-,-,-,-,-
421,True,True,-,-,-,-,-,-,-,-,-,-
422,True,True,-,-,-,-,-,-,-,-,-,-
423,True,True,-,-,-,-,-,-,-,-,-,-
424,False,True,-,-,-,-,-,-,-,-,-,-
425,True,True,-,-,-,-,-,-,-,-,-,-
426,True,True,-,-,-,-,-,-,-,-,-,-
427,True,True,-,-,-,-,-,-,-,-,-,-
428,False,False,-,-,-,-,-,-,-,-,-,-
429,True,True,-,-,-,-,-,-,-,-,-,-
430,True,True,-,-,-,-,-,-,-,-,-,-
431,True,True,-,-,-,-,-,-,-,-,-,-
432,True,True,-,-,-,-,-,-,-,-,-,-
433,True,True,-,-,-,-,-,-,-,-,-,-
434,False,True,-,-,-,-,-,-,-,-,-,-
435,True,True,-,-,-,-,-,-,-,-,-,-
436,True,False,-,-,-,-,-,-,-,-,-,-
437,True,True,-,-,-,-,-,-,-,-,-,-
438,False,False,-,-,-,-,-,-,-,-,-,-
439,True,True,-,-,-,-,-,-,-,-,-,-
440,True,True,-,-,-,-,-,-,-,-,-,-
441,True,True,-,-,-,-,-,-,-,-,-,-
442,True,True,-,-,-,-,-,-,-,-,-,-
443,True,True,-,-,-,-,-,-,-,-,-,-
444,True,True,-,-,-,-,-,-,-,-,-,-
445,True,True,-,-,-,-,-,-,-,-,-,-
446,False,False,-,-,-,-,-,-,-,-,-,-
447,True,True,-,-,-,-,-,-,-,-,-,-
448,True,True,-,-,-,-,-,-,-,-,-,-
449,True,True,-,-,-,-,-,-,-,-,-,-
450,True,False,-,-,-,-,-,-,-,-,-,-
451,True,True,-,-,-,-,-,-,-,-,-,-
452,True,False,-,-,-,-,-,-,-,-,-,-
453,True,True,-,-,-,-,-,-,-,-,-,-
454,True,True,-,-,-,-,-,-,-,-,-,-
455,True,True,-,-,-,-,-,-,-,-,-,-
456,False,False,-,-,-,-,-,-,-,-,-,-
457,True,True,-,-,-,-,-,-,-,-,-,-
458,False,False,-,-,-,-,-,-,-,-,-,-
459,True,True,-,-,-,-,-,-,-,-,-,-
460,False,False,-,-,-,-,-,-,-,-,-,-
461,True,True,-,-,-,-,-,-,-,-,-,-
462,True,False,-,-,-,-,-,-,-,-,-,-
463,True,True,-,-,-,-,-,-,-,-,-,-
464,True,True,-,-,-,-,-,-,-,-,-,-
465,True,True,-,-,-,-,-,-,-,-,-,-
466,True,False,-,-,-,-,-,-,-,-,-,-
467,True,True,-,-,-,-,-,-,-,-,-,-
468,True,False,-,-,-,-,-,-,-,-,-,-
469,True,True,-,-,-,-,-,-,-,-,-,-
470,True,False,-,-,-,-,-,-,-,-,-,-
471,True,False,-,-,-,-,-,-,-,-,-,-
472,False,False,-,-,-,-,-,-,-,-,-,-
473,True,False,-,-,-,-,-,-,-,-,-,-
474,True,True,-,-,-,-,-,-,-,-,-,-
475,True,False,-,-,-,-,-,-,-,-,-,-
476,True,True,-,-,-,-,-,-,-,-,-,-
477,True,False,-,-,-,-,-,-,-,-,-,-
478,True,False,-,-,-,-,-,-,-,-,-,-
479,True,True,-,-,-,-,-,-,-,-,-,-
480,False,False,-,-,-,-,-,-,-,-,-,-
481,True,True,-,-,-,-,-,-,-,-,-,-
482,True,False,-,-,-,-,-,-,-,-,-,-
483,True,True,-,-,-,-,-,-,-,-,-,-
484,True,False,-,-,-,-,-,-,-,-,-,-
485,True,True,-,-,-,-,-,-,-,-,-,-
486,False,False,-,-,-,-,-,-,-,-,-,-
487,False,False,-,-,-,-,-,-,-,-,-,-
488,False,True,-,-,-,-,-,-,-,-,-,-
489,False,False,-,-,-,-,-,-,-,-,-,-
490,False,False,-,-,-,-,-,-,-,-,-,-
491,False,False,-,-,-,-,-,-,-,-,-,-
492,False,True,-,-,-,-,-,-,-,-,-,-
493,False,False,-,-,-,-,-,-,-,-,-,-
494,False,True,-,-,-,-,-,-,-,-,-,-
495,False,False,-,-,-,-,-,-,-,-,-,-
496,True,True,-,-,-,-,-,-,-,-,-,-
497,False,False,-,-,-,-,-,-,-,-,-,-
498,True,True,-,-,-,-,-,-,-,-,-,-
499,False,False,-,-,-,-,-,-,-,-,-,-
500,False,True,-,-,-,-,-,-,-,-,-,-
501,False,False,-,-,-,-,-,-,-,-,-,-
502,False,False,-,-,-,-,-,-,-,-,-,-
503,False,False,-,-,-,-,-,-,-,-,-,-
504,False,False,-,-,-,-,-,-,-,-,-,-
505,False,False,-,-,-,-,-,-,-,-,-,-
506,True,False,-,-,-,-,-,-,-,-,-,-
507,False,False,-,-,-,-,-,-,-,-,-,-
508,False,False,-,-,-,-,-,-,-,-,-,-
509,False,False,-,-,-,-,-,-,-,-,-,-
510,True,True,-,-,-,-,-,-,-,-,-,-
511,False,False,-,-,-,-,-,-,-,-,-,-
512,True,False,-,-,-,-,-,-,-,-,-,-
513,False,False,-,-,-,-,-,-,-,-,-,-
514,True,True,-,-,-,-,-,-,-,-,-,-
515,False,False,-,-,-,-,-,-,-,-,-,-
516,True,False,-,-,-,-,-,-,-,-,-,-
517,False,False,-,-,-,-,-,-,-,-,-,-
518,True,True,-,-,-,-,-,-,-,-,-,-
519,False,True,-,-,-,-,-,-,-,-,-,-
520,False,True,-,-,-,-,-,-,-,-,-,-
521,False,True,-,-,-,-,-,-,-,-,-,-
522,False,True,-,-,-,-,-,-,-,-,-,-
523,False,True,-,-,-,-,-,-,-,-,-,-
524,True,True,-,-,-,-,-,-,-,-,-,-
525,False,True,-,-,-,-,-,-,-,-,-,-
526,True,True,-,-,-,-,-,-,-,-,-,-
527,False,True,-,-,-,-,-,-,-,-,-,-
528,True,True,-,-,-,-,-,-,-,-,-,-
529,False,True,-,-,-,-,-,-,-,-,-,-
530,False,False,-,-,-,-,-,-,-,-,-,-
531,False,True,-,-,-,-,-,-,-,-,-,-
532,True,True,-,-,-,-,-,-,-,-,-,-
533,True,True,-,-,-,-,-,-,-,-,-,-
534,False,False,-,-,-,-,-,-,-,-,-,-
535,True,True,-,-,-,-,-,-,-,-,-,-
536,False,False,-,-,-,-,-,-,-,-,-,-
537,True,True,-,-,-,-,-,-,-,-,-,-
