113,False,-,-,-,False,False,True,-,-,-,-,True
114,False,-,-,-,False,False,True,-,-,-,-,True
115,True,-,-,-,False,False,True,-,-,-,-,True
116,True,-,-,-,False,False,True,-,-,-,-,True
117,True,-,-,-,False,False,True,-,-,-,-,True
118,True,-,-,-,False,False,True,-,-,-,-,True
119,True,-,-,-,False,False,True,-,-,-,-,True
120,False,-,-,-,False,False,True,-,-,-,-,True
121,True,-,-,-,False,False,True,-,-,-,-,True
122,True,-,-,-,False,False,True,-,-,-,-,True
123,True,-,-,-,False,False,True,-,-,-,-,True
124,True,-,-,-,False,False,True,-,-,-,-,True
125,False,-,-,-,False,False,True,-,-,-,-,True
126,False,-,-,-,False,False,True,-,-,-,-,True
127,True,-,-,-,False,False,True,-,-,-,-,True
128,False,-,-,-,False,False,True,-,-,-,-,True
129,True,-,-,-,False,False,True,-,-,-,-,True
130,True,-,-,-,False,False,True,-,-,-,-,False
131,True,-,-,-,False,False,True,-,-,-,-,True
132,True,-,-,-,False,False,True,-,-,-,-,False
133,True,-,-,-,False,False,True,-,-,-,-,True
134,True,-,-,-,False,False,True,-,-,-,-,False
135,True,-,-,-,False,False,True,-,-,-,-,True
136,True,-,-,-,False,False,True,-,-,-,-,False
137,True,-,-,-,False,False,True,-,-,-,-,False
138,True,-,-,-,False,False,True,-,-,-,-,True
139,True,-,-,-,False,False,True,-,-,-,-,True
140,False,-,-,-,False,False,True,-,-,-,-,True
141,True,-,-,-,False,False,True,-,-,-,-,True
142,False,-,-,-,False,False,True,-,-,-,-,True
143,True,-,-,-,False,False,True,-,-,-,-,True
144,False,-,-,-,False,False,True,-,-,-,-,True
145,True,-,-,-,False,False,True,-,-,-,-,True
146,False,-,-,-,False,False,True,-,-,-,-,True
147,True,-,-,-,False,False,True,-,-,-,-,True
148,True,-,-,-,False,False,True,-,-,-,-,False
149,True,-,-,-,False,False,True,-,-,-,-,True
150,False,-,-,-,False,False,True,-,-,-,-,True
151,True,-,-,-,False,False,True,-,-,-,-,True
152,False,-,-,-,False,False,True,-,-,-,-,True
153,True,-,-,-,False,False,True,-,-,-,-,True
154,True,-,-,-,False,False,True,-,-,-,-,False
155,True,-,-,-,False,False,True,-,-,-,-,True
156,True,-,-,-,False,False,True,-,-,-,-,True
157,True,-,-,-,False,False,True,-,-,-,-,True
158,False,-,-,-,False,False,True,-,-,-,-,True
159,True,-,-,-,False,False,True,-,-,-,-,True
160,True,-,-,-,False,False,True,-,-,-,-,True
161,True,-,-,-,False,False,True,-,-,-,-,True
162,False,-,-,-,False,False,True,-,-,-,-,True
163,True,-,-,-,False,False,True,-,-,-,-,True
164,True,-,-,-,False,False,True,-,-,-,-,True
165,True,-,-,-,False,False,True,-,-,-,-,True
166,True,-,-,-,False,False,True,-,-,-,-,True
167,True,-,-,-,False,False,True,-,-,-,-,True
168,False,-,-,-,False,False,True,-,-,-,-,True
169,True,-,-,-,False,False,True,-,-,-,-,True
170,False,-,-,-,False,False,True,-,-,-,-,True
171,True,-,-,-,False,False,True,-,-,-,-,True
172,True,-,-,-,False,False,True,-,-,-,-,True
173,True,-,-,-,False,False,True,-,-,-,-,True
174,True,-,-,-,False,False,True,-,-,-,-,True
175,True,-,-,-,False,False,True,-,-,-,-,True
176,True,-,-,-,False,False,True,-,-,-,-,True
177,True,-,-,-,False,False,True,-,-,-,-,True
178,True,-,-,-,False,False,True,-,-,-,-,True
179,True,-,-,-,False,False,True,-,-,-,-,True
180,False,-,-,-,False,False,True,-,-,-,-,True
181,True,-,-,-,False,False,True,-,-,-,-,True
182,False,-,-,-,False,False,True,-,-,-,-,True
183,True,-,-,-,False,False,True,-,-,-,-,True
184,True,-,-,-,False,False,True,-,-,-,-,True
185,True,-,-,-,False,False,True,-,-,-,-,True
186,True,-,-,-,False,False,True,-,-,-,-,True
187,True,-,-,-,False,False,True,-,-,-,-,True
188,True,-,-,-,False,False,True,-,-,-,-,True
189,True,-,-,-,False,False,True,-,-,-,-,True
190,True,-,-,-,False,False,True,-,-,-,-,True
191,True,-,-,-,False,False,True,-,-,-,-,True
192,True,-,-,-,False,False,True,-,-,-,-,True
193,True,-,-,-,False,False,True,-,-,-,-,True
194,True,-,-,-,False,False,True,-,-,-,-,False
195,True,-,-,-,False,False,True,-,-,-,-,False
196,True,-,-,-,False,False,True,-,-,-,-,False
197,True,-,-,-,False,False,True,-,-,-,-,False
198,True,-,-,-,False,False,True,-,-,-,-,False
199,True,-,-,-,False,False,True,-,-,-,-,False
200,True,-,-,-,False,False,True,-,-,-,-,True
201,True,-,-,-,False,False,True,-,-,-,-,True
202,False,-,-,-,False,False,True,-,-,-,-,True
203,True,-,-,-,False,False,True,-,-,-,-,True
204,True,-,-,-,False,False,True,-,-,-,-,True
205,True,-,-,-,False,False,True,-,-,-,-,True
206,True,-,-,-,False,False,True,-,-,-,-,True
207,True,-,-,-,False,False,True,-,-,-,-,True
208,False,-,-,-,False,False,True,-,-,-,-,True
209,True,-,-,-,False,False,True,-,-,-,-,True
210,True,-,-,-,False,False,True,-,-,-,-,True
211,True,-,-,-,False,False,True,-,-,-,-,True
212,True,-,-,-,False,False,True,-,-,-,-,False
213,True,-,-,-,False,False,True,-,-,-,-,True
214,True,-,-,-,False,False,True,-,-,-,-,True
215,True,-,-,-,False,False,True,-,-,-,-,True
216,True,-,-,-,False,False,True,-,-,-,-,True
217,True,-,-,-,False,False,True,-,-,-,-,True
218,True,-,-,-,False,False,True,-,-,-,-,True
219,False,-,-,-,False,False,True,-,-,-,-,True
220,False,-,-,-,False,False,True,-,-,-,-,True
221,True,-,-,-,False,False,True,-,-,-,-,True
222,False,-,-,-,False,False,True,-,-,-,-,True
223,True,-,-,-,False,False,True,-,-,-,-,True
224,False,-,-,-,False,False,True,-,-,-,-,True
225,True,-,-,-,False,False,True,-,-,-,-,True
226,False,-,-,-,False,False,True,-,-,-,-,True
227,True,-,-,-,False,False,True,-,-,-,-,True
228,True,-,-,-,False,False,True,-,-,-,-,True
229,True,-,-,-,False,False,True,-,-,-,-,True
230,True,-,-,-,False,False,True,-,-,-,-,False
231,True,-,-,-,False,False,True,-,-,-,-,True
232,False,-,-,-,False,False,True,-,-,-,-,True
233,True,-,-,-,False,False,True,-,-,-,-,True
234,True,-,-,-,False,False,True,-,-,-,-,True
235,True,-,-,-,False,False,True,-,-,-,-,True
236,False,-,-,-,True,False,True,-,-,-,-,True
237,True,-,-,-,False,False,True,-,-,-,-,True
238,True,-,-,-,False,False,True,-,-,-,-,False
239,True,-,-,-,False,False,True,-,-,-,-,False
240,True,-,-,-,False,False,True,-,-,-,-,True
241,True,-,-,-,False,False,True,-,-,-,-,True
242,True,-,-,-,False,False,True,-,-,-,-,False
243,True,-,-,-,False,False,True,-,-,-,-,False
244,True,-,-,-,False,False,True,-,-,-,-,True
245,True,-,-,-,False,False,True,-,-,-,-,False
246,True,-,-,-,False,False,True,-,-,-,-,True
247,True,-,-,-,False,False,True,-,-,-,-,True
248,True,-,-,-,False,False,True,-,-,-,-,True
249,True,-,-,-,False,False,True,-,-,-,-,True
250,True,-,-,-,False,False,True,-,-,-,-,True
251,True,-,-,-,False,False,True,-,-,-,-,True
252,True,-,-,-,False,False,True,-,-,-,-,False
253,True,-,-,-,False,False,True,-,-,-,-,True
254,True,-,-,-,False,False,True,-,-,-,-,False
255,True,-,-,-,False,False,True,-,-,-,-,True
256,True,-,-,-,False,False,True,-,-,-,-,True
257,True,-,-,-,False,False,True,-,-,-,-,True
258,True,-,-,-,False,False,True,-,-,-,-,False
259,True,-,-,-,False,False,True,-,-,-,-,True
260,True,-,-,-,False,False,True,-,-,-,-,False
261,True,-,-,-,False,False,True,-,-,-,-,True
262,True,-,-,-,False,False,True,-,-,-,-,False
263,True,-,-,-,False,False,True,-,-,-,-,True
264,True,-,-,-,False,False,True,-,-,-,-,False
265,True,-,-,-,False,False,True,-,-,-,-,False
266,True,-,-,-,False,False,True,-,-,-,-,True
267,True,-,-,-,False,False,True,-,-,-,-,False
268,True,-,-,-,False,False,False,-,-,-,-,False
269,True,-,-,-,False,False,True,-,-,-,-,True
270,True,-,-,-,False,False,False,-,-,-,-,False
271,True,-,-,-,False,False,True,-,-,-,-,True
272,True,-,-,-,False,False,False,-,-,-,-,False
273,True,-,-,-,False,False,True,-,-,-,-,False
274,True,-,-,-,False,False,True,-,-,-,-,False
275,True,-,-,-,False,False,True,-,-,-,-,False
276,True,-,-,-,False,False,True,-,-,-,-,False
277,True,-,-,-,False,False,True,-,-,-,-,False
278,True,-,-,-,False,False,True,-,-,-,-,True
279,True,-,-,-,False,False,True,-,-,-,-,False
280,True,-,-,-,False,False,True,-,-,-,-,False
281,True,-,-,-,False,False,True,-,-,-,-,False
282,True,-,-,-,False,False,False,-,-,-,-,False
283,True,-,-,-,False,False,True,-,-,-,-,False
284,False,-,-,-,False,False,True,-,-,-,-,False
285,True,-,-,-,False,False,True,-,-,-,-,False
286,True,-,-,-,False,False,True,-,-,-,-,False
287,True,-,-,-,False,False,True,-,-,-,-,True
288,True,-,-,-,False,False,True,-,-,-,-,True
289,True,-,-,-,False,False,True,-,-,-,-,True
290,True,-,-,-,False,False,False,-,-,-,-,False
291,True,-,-,-,False,False,True,-,-,-,-,True
292,True,-,-,-,False,False,True,-,-,-,-,False
293,True,-,-,-,False,False,True,-,-,-,-,False
294,True,-,-,-,False,False,True,-,-,-,-,True
295,True,-,-,-,False,False,True,-,-,-,-,True
296,False,-,-,-,False,False,True,-,-,-,-,False
297,True,-,-,-,False,False,True,-,-,-,-,True
298,True,-,-,-,False,False,True,-,-,-,-,False
299,True,-,-,-,False,False,True,-,-,-,-,True
300,True,-,-,-,False,False,True,-,-,-,-,True
301,True,-,-,-,False,False,True,-,-,-,-,True
302,True,-,-,-,False,False,False,-,-,-,-,False
303,True,-,-,-,False,False,True,-,-,-,-,True
304,False,-,-,-,False,False,True,-,-,-,-,False
305,True,-,-,-,False,False,True,-,-,-,-,True
306,False,-,-,-,False,False,True,-,-,-,-,True
307,True,-,-,-,False,False,True,-,-,-,-,True
308,True,-,-,-,False,False,True,-,-,-,-,False
309,True,-,-,-,False,False,True,-,-,-,-,True
310,False,-,-,-,False,False,True,-,-,-,-,True
311,True,-,-,-,False,False,True,-,-,-,-,True
312,True,-,-,-,False,False,True,-,-,-,-,True
313,True,-,-,-,False,False,True,-,-,-,-,True
314,True,-,-,-,False,False,False,-,-,-,-,False
315,True,-,-,-,False,False,True,-,-,-,-,True
316,False,-,-,-,False,False,True,-,-,-,-,True
317,True,-,-,-,False,False,True,-,-,-,-,True
318,True,-,-,-,False,False,True,-,-,-,-,False
319,True,-,-,-,False,False,True,-,-,-,-,True
320,False,-,-,-,False,False,True,-,-,-,-,True
321,True,-,-,-,False,False,True,-,-,-,-,True
322,False,-,-,-,False,False,True,-,-,-,-,True
323,True,-,-,-,False,False,True,-,-,-,-,True
324,False,-,-,-,False,False,True,-,-,-,-,True
325,True,-,-,-,False,False,True,-,-,-,-,True
326,False,-,-,-,False,False,True,-,-,-,-,False
327,True,-,-,-,False,False,True,-,-,-,-,True
328,False,-,-,-,True,False,True,-,-,-,-,True
329,True,-,-,-,False,False,True,-,-,-,-,True
330,False,-,-,-,False,False,True,-,-,-,-,False
331,True,-,-,-,False,False,True,-,-,-,-,False
332,True,-,-,-,False,False,False,-,-,-,-,False
333,True,-,-,-,False,False,True,-,-,-,-,False
334,True,-,-,-,False,False,False,-,-,-,-,False
335,True,-,-,-,False,False,True,-,-,-,-,False
336,False,-,-,-,False,False,True,-,-,-,-,False
337,True,-,-,-,False,False,True,-,-,-,-,False
338,False,-,-,-,False,False,True,-,-,-,-,False
339,True,-,-,-,False,False,True,-,-,-,-,False
340,False,-,-,-,False,False,False,-,-,-,-,False
341,True,-,-,-,False,False,True,-,-,-,-,False
342,True,-,-,-,False,False,True,-,-,-,-,False
343,True,-,-,-,False,False,True,-,-,-,-,False
344,True,-,-,-,False,False,True,-,-,-,-,False
345,True,-,-,-,False,False,True,-,-,-,-,False
346,False,-,-,-,False,False,True,-,-,-,-,True
347,True,-,-,-,False,False,True,-,-,-,-,False
348,False,-,-,-,False,False,True,-,-,-,-,False
349,True,-,-,-,False,False,True,-,-,-,-,False
350,False,-,-,-,False,False,True,-,-,-,-,True
351,True,-,-,-,False,False,True,-,-,-,-,True
352,False,-,-,-,False,False,True,-,-,-,-,True
353,True,-,-,-,False,False,True,-,-,-,-,True
354,True,-,-,-,False,False,False,-,-,-,-,False
355,True,-,-,-,False,False,True,-,-,-,-,False
356,True,-,-,-,False,False,True,-,-,-,-,True
357,True,-,-,-,False,False,True,-,-,-,-,False
358,True,-,-,-,False,False,False,-,-,-,-,False
359,True,-,-,-,False,False,True,-,-,-,-,False
360,True,-,-,-,False,False,True,-,-,-,-,False
361,True,-,-,-,False,False,True,-,-,-,-,False
362,False,-,-,-,False,False,False,-,-,-,-,False
363,True,-,-,-,False,False,True,-,-,-,-,False
364,True,-,-,-,False,False,False,-,-,-,-,False
365,True,-,-,-,False,False,True,-,-,-,-,False
366,True,-,-,-,False,False,True,-,-,-,-,True
367,True,-,-,-,False,False,True,-,-,-,-,True
368,True,-,-,-,False,False,True,-,-,-,-,False
369,True,-,-,-,False,False,True,-,-,-,-,False
370,False,-,-,-,False,False,True,-,-,-,-,False
371,True,-,-,-,False,False,True,-,-,-,-,False
372,False,-,-,-,False,False,True,-,-,-,-,False
373,True,-,-,-,False,False,True,-,-,-,-,False
374,False,-,-,-,False,False,True,-,-,-,-,True
375,True,-,-,-,False,False,True,-,-,-,-,False
376,True,-,-,-,False,False,True,-,-,-,-,True
377,True,-,-,-,False,False,True,-,-,-,-,False
378,False,-,-,-,False,False,True,-,-,-,-,True
379,True,-,-,-,False,False,True,-,-,-,-,False
380,False,-,-,-,False,False,True,-,-,-,-,True
381,True,-,-,-,False,False,True,-,-,-,-,True
382,True,-,-,-,False,False,True,-,-,-,-,True
383,True,-,-,-,False,False,True,-,-,-,-,True
384,True,-,-,-,False,False,True,-,-,-,-,True
385,False,-,-,-,False,False,True,-,-,-,-,True
386,False,-,-,-,False,False,True,-,-,-,-,False
387,False,-,-,-,False,False,True,-,-,-,-,True
388,False,-,-,-,False,False,True,-,-,-,-,False
389,False,-,-,-,False,False,True,-,-,-,-,True
390,False,-,-,-,False,False,False,-,-,-,-,False
391,False,-,-,-,False,False,True,-,-,-,-,True
392,True,-,-,-,False,False,True,-,-,-,-,False
393,True,-,-,-,False,False,True,-,-,-,-,True
394,True,-,-,-,False,False,False,-,-,-,-,False
395,True,-,-,-,False,False,True,-,-,-,-,True
396,True,-,-,-,False,False,True,-,-,-,-,True
397,True,-,-,-,False,False,True,-,-,-,-,False
398,True,-,-,-,False,False,True,-,-,-,-,True
399,True,-,-,-,False,False,True,-,-,-,-,False
400,True,-,-,-,False,False,True,-,-,-,-,False
401,True,-,-,-,False,False,True,-,-,-,-,False
402,True,-,-,-,False,False,False,-,-,-,-,False
403,True,-,-,-,False,False,False,-,-,-,-,False
404,True,-,-,-,False,False,True,-,-,-,-,True
405,True,-,-,-,False,False,False,-,-,-,-,True
406,True,-,-,-,False,False,True,-,-,-,-,True
407,True,-,-,-,False,False,True,-,-,-,-,True
408,True,-,-,-,False,False,True,-,-,-,-,True
409,True,-,-,-,False,False,True,-,-,-,-,True
410,True,-,-,-,False,False,False,-,-,-,-,True
411,True,-,-,-,False,False,True,-,-,-,-,True
412,True,-,-,-,False,False,True,-,-,-,-,True
413,True,-,-,-,False,False,True,-,-,-,-,True
414,True,-,-,-,False,False,True,-,-,-,-,True
415,True,-,-,-,False,False,False,-,-,-,-,True
416,True,-,-,-,False,False,True,-,-,-,-,True
417,True,-,-,-,False,False,True,-,-,-,-,True
418,True,-,-,-,False,False,True,-,-,-,-,True
419,True,-,-,-,False,False,True,-,-,-,-,True
420,True,-,-,-,False,False,True,-,-,-,-,True
421,True,-,-,-,False,False,True,-,-,-,-,True
422,True,-,-,-,False,False,True,-,-,-,-,True
423,True,-,-,-,False,False,True,-,-,-,-,True
424,True,-,-,-,False,False,True,-,-,-,-,False
425,True,-,-,-,False,False,True,-,-,-,-,False
426,True,-,-,-,False,False,True,-,-,-,-,False
427,True,-,-,-,False,False,False,-,-,-,-,False
428,True,-,-,-,False,False,True,-,-,-,-,True
429,True,-,-,-,False,False,True,-,-,-,-,True
430,True,-,-,-,False,False,False,-,-,-,-,True
431,True,-,-,-,False,False,False,-,-,-,-,True
432,True,-,-,-,False,False,True,-,-,-,-,True
433,True,-,-,-,False,False,True,-,-,-,-,True
434,True,-,-,-,False,False,True,-,-,-,-,True
435,True,-,-,-,False,False,True,-,-,-,-,True
436,True,-,-,-,False,False,True,-,-,-,-,True
437,True,-,-,-,False,False,True,-,-,-,-,True
438,True,-,-,-,False,False,False,-,-,-,-,True
439,True,-,-,-,False,False,True,-,-,-,-,True
440,True,-,-,-,False,False,True,-,-,-,-,False
441,True,-,-,-,False,False,True,-,-,-,-,True
442,True,-,-,-,False,False,False,-,-,-,-,False
443,True,-,-,-,False,False,True,-,-,-,-,True
444,True,-,-,-,False,False,True,-,-,-,-,False
445,True,-,-,-,False,False,True,-,-,-,-,True
446,True,-,-,-,False,False,True,-,-,-,-,True
447,True,-,-,-,False,False,True,-,-,-,-,True
448,True,-,-,-,False,False,True,-,-,-,-,True
449,True,-,-,-,False,False,True,-,-,-,-,True
450,True,-,-,-,False,False,True,-,-,-,-,True
451,True,-,-,-,False,False,True,-,-,-,-,True
452,True,-,-,-,False,False,True,-,-,-,-,True
453,True,-,-,-,False,False,True,-,-,-,-,True
454,True,-,-,-,False,False,True,-,-,-,-,True
455,True,-,-,-,False,False,True,-,-,-,-,True
456,True,-,-,-,False,False,True,-,-,-,-,True
457,True,-,-,-,False,False,True,-,-,-,-,False
458,False,-,-,-,False,False,True,-,-,-,-,True
459,True,-,-,-,False,False,True,-,-,-,-,True
460,False,-,-,-,False,False,True,-,-,-,-,True
461,True,-,-,-,False,False,True,-,-,-,-,True
462,False,-,-,-,False,False,True,-,-,-,-,True
463,True,-,-,-,False,False,True,-,-,-,-,True
464,True,-,-,-,False,False,True,-,-,-,-,False
465,True,-,-,-,False,False,True,-,-,-,-,True
466,True,-,-,-,False,False,True,-,-,-,-,True
467,True,-,-,-,False,False,False,-,-,-,-,True
468,True,-,-,-,False,False,False,-,-,-,-,True
469,False,-,-,-,False,False,True,-,-,-,-,True
470,True,-,-,-,False,False,True,-,-,-,-,True
471,True,-,-,-,False,False,False,-,-,-,-,True
472,False,-,-,-,False,False,True,-,-,-,-,True
473,True,-,-,-,False,False,False,-,-,-,-,True
474,False,-,-,-,False,False,True,-,-,-,-,True
475,True,-,-,-,False,False,False,-,-,-,-,True
476,False,-,-,-,False,False,False,-,-,-,-,False
477,True,-,-,-,False,False,False,-,-,-,-,False
478,False,-,-,-,False,False,False,-,-,-,-,True
479,True,-,-,-,False,False,False,-,-,-,-,False
480,False,-,-,-,False,False,True,-,-,-,-,True
481,True,-,-,-,False,False,True,-,-,-,-,True
482,False,-,-,-,False,False,False,-,-,-,-,False
483,True,-,-,-,False,False,True,-,-,-,-,True
484,False,-,-,-,False,False,False,-,-,-,-,False
485,True,-,-,-,False,False,False,-,-,-,-,False
486,False,-,-,-,False,False,True,-,-,-,-,True
487,False,-,-,-,False,False,True,-,-,-,-,True
488,False,-,-,-,False,False,True,-,-,-,-,True
489,True,-,-,-,False,False,True,-,-,-,-,True
490,False,-,-,-,False,False,True,-,-,-,-,True
491,False,-,-,-,False,False,True,-,-,-,-,True
492,False,-,-,-,False,False,True,-,-,-,-,True
493,False,-,-,-,False,False,True,-,-,-,-,True
494,False,-,-,-,False,False,True,-,-,-,-,False
495,False,-,-,-,False,False,True,-,-,-,-,True
496,False,-,-,-,False,False,True,-,-,-,-,True
497,True,-,-,-,False,False,True,-,-,-,-,True
498,False,-,-,-,False,False,True,-,-,-,-,True
499,True,-,-,-,False,False,True,-,-,-,-,True
500,False,-,-,-,False,False,True,-,-,-,-,False
501,True,-,-,-,False,False,True,-,-,-,-,True
502,False,-,-,-,False,False,True,-,-,-,-,True
503,True,-,-,-,False,False,True,-,-,-,-,True
504,False,-,-,-,False,False,True,-,-,-,-,True
505,True,-,-,-,False,False,True,-,-,-,-,True
506,False,-,-,-,False,False,True,-,-,-,-,True
507,True,-,-,-,False,False,True,-,-,-,-,True
508,True,-,-,-,False,False,True,-,-,-,-,True
509,True,-,-,-,False,False,True,-,-,-,-,True
510,True,-,-,-,False,False,True,-,-,-,-,False
511,True,-,-,-,False,False,True,-,-,-,-,True
512,True,-,-,-,False,False,True,-,-,-,-,False
513,True,-,-,-,False,False,True,-,-,-,-,True
514,True,-,-,-,False,False,True,-,-,-,-,False
515,True,-,-,-,False,False,True,-,-,-,-,True
516,True,-,-,-,False,False,True,-,-,-,-,False
517,True,-,-,-,False,False,True,-,-,-,-,True
518,True,-,-,-,False,False,True,-,-,-,-,False
519,True,-,-,-,False,False,True,-,-,-,-,True
520,False,-,-,-,False,False,True,-,-,-,-,True
521,True,-,-,-,False,False,True,-,-,-,-,True
522,True,-,-,-,False,False,True,-,-,-,-,False
523,False,-,-,-,False,False,True,-,-,-,-,True
524,True,-,-,-,False,False,True,-,-,-,-,False
525,False,-,-,-,False,False,True,-,-,-,-,True
526,True,-,-,-,False,False,True,-,-,-,-,False
527,True,-,-,-,False,False,True,-,-,-,-,False
528,False,-,-,-,False,False,True,-,-,-,-,True
529,True,-,-,-,False,False,True,-,-,-,-,False
530,True,-,-,-,False,False,True,-,-,-,-,False
531,True,-,-,-,False,False,True,-,-,-,-,False
532,False,-,-,-,True,False,True,-,-,-,-,True
533,True,-,-,-,False,False,True,-,-,-,-,True
534,True,-,-,-,False,False,True,-,-,-,-,True
535,True,-,-,-,False,False,True,-,-,-,-,True
536,True,-,-,-,False,False,True,-,-,-,-,False
537,True,-,-,-,False,False,True,-,-,-,-,True
