77,-,-,-,-,-,-,-,-,True,False,False,-
78,-,-,-,-,-,-,-,-,True,False,False,-
79,-,-,-,-,-,-,-,-,True,False,False,-
80,-,-,-,-,-,-,-,-,True,False,False,-
81,-,-,-,-,-,-,-,-,True,False,False,-
82,-,-,-,-,-,-,-,-,True,False,False,-
83,-,-,-,-,-,-,-,-,True,False,False,-
84,-,-,-,-,-,-,-,-,True,False,False,-
85,-,-,-,-,-,-,-,-,True,False,False,-
86,-,-,-,-,-,-,-,-,True,False,False,-
87,-,-,-,-,-,-,-,-,True,False,False,-
88,-,-,-,-,-,-,-,-,False,False,False,-
89,-,-,-,-,-,-,-,-,False,False,False,-
90,-,-,-,-,-,-,-,-,True,False,False,-
91,-,-,-,-,-,-,-,-,True,False,False,-
92,-,-,-,-,-,-,-,-,True,False,False,-
93,-,-,-,-,-,-,-,-,True,False,False,-
94,-,-,-,-,-,-,-,-,True,False,False,-
95,-,-,-,-,-,-,-,-,True,False,False,-
96,-,-,-,-,-,-,-,-,True,False,False,-
97,-,-,-,-,-,-,-,-,True,False,False,-
98,-,-,-,-,-,-,-,-,True,False,False,-
99,-,-,-,-,-,-,-,-,True,False,False,-
100,-,-,-,-,-,-,-,-,True,False,False,-
101,-,-,-,-,-,-,-,-,True,False,False,-
102,-,-,-,-,-,-,-,-,True,False,False,-
103,-,-,-,-,-,-,-,-,True,False,False,-
104,-,-,-,-,-,-,-,-,True,False,False,-
105,-,-,-,-,-,-,-,-,True,False,False,-
106,-,-,-,-,-,-,-,-,True,False,False,-
107,-,-,-,-,-,-,-,-,True,False,False,-
108,-,-,-,-,-,-,-,-,True,False,False,-
109,-,-,-,-,-,-,-,-,True,False,False,-
110,-,-,-,-,-,-,-,-,True,False,False,-
111,-,-,-,-,-,-,-,-,True,False,False,-
112,-,-,-,-,-,-,-,-,True,False,False,-
113,-,-,-,-,-,-,-,-,True,False,False,-
114,-,-,-,-,-,-,-,-,True,False,False,-
115,-,-,-,-,-,-,-,-,True,False,False,-
116,-,-,-,-,-,-,-,-,True,False,False,-
117,-,-,-,-,-,-,-,-,True,False,False,-
118,-,-,-,-,-,-,-,-,True,False,False,-
119,-,-,-,-,-,-,-,-,True,False,False,-
120,-,-,-,-,-,-,-,-,True,False,True,-
121,-,-,-,-,-,-,-,-,True,False,False,-
122,-,-,-,-,-,-,-,-,True,False,False,-
123,-,-,-,-,-,-,-,-,True,False,False,-
124,-,-,-,-,-,-,-,-,True,False,False,-
125,-,-,-,-,-,-,-,-,True,False,False,-
126,-,-,-,-,-,-,-,-,True,False,False,-
127,-,-,-,-,-,-,-,-,True,False,False,-
128,-,-,-,-,-,-,-,-,True,False,False,-
129,-,-,-,-,-,-,-,-,True,False,False,-
130,-,-,-,-,-,-,-,-,True,False,False,-
131,-,-,-,-,-,-,-,-,True,False,False,-
132,-,-,-,-,-,-,-,-,True,False,False,-
133,-,-,-,-,-,-,-,-,True,False,False,-
134,-,-,-,-,-,-,-,-,True,False,False,-
135,-,-,-,-,-,-,-,-,True,False,False,-
136,-,-,-,-,-,-,-,-,True,False,False,-
137,-,-,-,-,-,-,-,-,True,False,False,-
138,-,-,-,-,-,-,-,-,True,False,False,-
139,-,-,-,-,-,-,-,-,True,False,False,-
140,-,-,-,-,-,-,-,-,True,False,True,-
141,-,-,-,-,-,-,-,-,True,False,False,-
142,-,-,-,-,-,-,-,-,True,False,False,-
143,-,-,-,-,-,-,-,-,True,False,False,-
144,-,-,-,-,-,-,-,-,True,False,False,-
145,-,-,-,-,-,-,-,-,True,False,False,-
146,-,-,-,-,-,-,-,-,True,False,False,-
147,-,-,-,-,-,-,-,-,True,False,False,-
148,-,-,-,-,-,-,-,-,True,False,False,-
149,-,-,-,-,-,-,-,-,True,False,False,-
150,-,-,-,-,-,-,-,-,True,False,False,-
151,-,-,-,-,-,-,-,-,True,False,False,-
152,-,-,-,-,-,-,-,-,True,False,False,-
153,-,-,-,-,-,-,-,-,True,False,False,-
154,-,-,-,-,-,-,-,-,True,False,True,-
155,-,-,-,-,-,-,-,-,True,False,False,-
156,-,-,-,-,-,-,-,-,True,False,True,-
157,-,-,-,-,-,-,-,-,True,False,False,-
158,-,-,-,-,-,-,-,-,True,False,False,-
159,-,-,-,-,-,-,-,-,True,False,False,-
160,-,-,-,-,-,-,-,-,True,False,False,-
161,-,-,-,-,-,-,-,-,True,False,False,-
162,-,-,-,-,-,-,-,-,True,False,False,-
163,-,-,-,-,-,-,-,-,True,False,False,-
164,-,-,-,-,-,-,-,-,True,False,False,-
165,-,-,-,-,-,-,-,-,True,False,False,-
166,-,-,-,-,-,-,-,-,True,False,False,-
167,-,-,-,-,-,-,-,-,True,False,False,-
168,-,-,-,-,-,-,-,-,True,False,False,-
169,-,-,-,-,-,-,-,-,True,False,False,-
170,-,-,-,-,-,-,-,-,True,False,True,-
171,-,-,-,-,-,-,-,-,True,False,False,-
172,-,-,-,-,-,-,-,-,True,False,True,-
173,-,-,-,-,-,-,-,-,True,False,False,-
174,-,-,-,-,-,-,-,-,True,False,True,-
175,-,-,-,-,-,-,-,-,True,False,False,-
176,-,-,-,-,-,-,-,-,True,False,True,-
177,-,-,-,-,-,-,-,-,True,False,False,-
178,-,-,-,-,-,-,-,-,True,False,False,-
179,-,-,-,-,-,-,-,-,True,False,False,-
180,-,-,-,-,-,-,-,-,True,False,True,-
181,-,-,-,-,-,-,-,-,True,False,False,-
182,-,-,-,-,-,-,-,-,True,False,False,-
183,-,-,-,-,-,-,-,-,True,False,False,-
184,-,-,-,-,-,-,-,-,True,False,False,-
185,-,-,-,-,-,-,-,-,True,False,False,-
186,-,-,-,-,-,-,-,-,True,False,False,-
187,-,-,-,-,-,-,-,-,True,False,False,-
188,-,-,-,-,-,-,-,-,True,False,False,-
189,-,-,-,-,-,-,-,-,True,False,False,-
190,-,-,-,-,-,-,-,-,True,False,False,-
191,-,-,-,-,-,-,-,-,True,False,False,-
192,-,-,-,-,-,-,-,-,True,False,False,-
193,-,-,-,-,-,-,-,-,True,False,False,-
194,-,-,-,-,-,-,-,-,True,False,False,-
195,-,-,-,-,-,-,-,-,True,False,False,-
196,-,-,-,-,-,-,-,-,True,False,False,-
197,-,-,-,-,-,-,-,-,True,False,False,-
198,-,-,-,-,-,-,-,-,True,False,False,-
199,-,-,-,-,-,-,-,-,True,False,False,-
200,-,-,-,-,-,-,-,-,True,False,False,-
201,-,-,-,-,-,-,-,-,True,False,False,-
202,-,-,-,-,-,-,-,-,True,False,False,-
203,-,-,-,-,-,-,-,-,True,False,False,-
204,-,-,-,-,-,-,-,-,True,False,True,-
205,-,-,-,-,-,-,-,-,True,False,False,-
206,-,-,-,-,-,-,-,-,True,False,False,-
207,-,-,-,-,-,-,-,-,True,False,False,-
208,-,-,-,-,-,-,-,-,True,False,False,-
209,-,-,-,-,-,-,-,-,True,False,False,-
210,-,-,-,-,-,-,-,-,True,True,False,-
211,-,-,-,-,-,-,-,-,True,True,False,-
212,-,-,-,-,-,-,-,-,True,True,False,-
213,-,-,-,-,-,-,-,-,True,True,False,-
214,-,-,-,-,-,-,-,-,True,False,False,-
215,-,-,-,-,-,-,-,-,True,True,False,-
216,-,-,-,-,-,-,-,-,True,True,False,-
217,-,-,-,-,-,-,-,-,True,True,False,-
218,-,-,-,-,-,-,-,-,True,False,True,-
219,-,-,-,-,-,-,-,-,True,True,False,-
220,-,-,-,-,-,-,-,-,True,False,True,-
221,-,-,-,-,-,-,-,-,True,True,False,-
222,-,-,-,-,-,-,-,-,True,False,False,-
223,-,-,-,-,-,-,-,-,True,True,False,-
224,-,-,-,-,-,-,-,-,True,False,True,-
225,-,-,-,-,-,-,-,-,True,True,False,-
226,-,-,-,-,-,-,-,-,True,True,False,-
227,-,-,-,-,-,-,-,-,True,True,False,-
228,-,-,-,-,-,-,-,-,True,False,False,-
229,-,-,-,-,-,-,-,-,True,True,False,-
230,-,-,-,-,-,-,-,-,True,True,False,-
231,-,-,-,-,-,-,-,-,True,True,False,-
232,-,-,-,-,-,-,-,-,True,False,True,-
233,-,-,-,-,-,-,-,-,True,True,False,-
234,-,-,-,-,-,-,-,-,True,True,False,-
235,-,-,-,-,-,-,-,-,True,True,False,-
236,-,-,-,-,-,-,-,-,True,True,True,-
237,-,-,-,-,-,-,-,-,True,False,True,-
238,-,-,-,-,-,-,-,-,True,True,False,-
239,-,-,-,-,-,-,-,-,True,True,False,-
240,-,-,-,-,-,-,-,-,True,True,True,-
241,-,-,-,-,-,-,-,-,True,True,True,-
242,-,-,-,-,-,-,-,-,True,True,True,-
243,-,-,-,-,-,-,-,-,True,True,True,-
244,-,-,-,-,-,-,-,-,True,True,False,-
245,-,-,-,-,-,-,-,-,True,True,True,-
246,-,-,-,-,-,-,-,-,True,True,True,-
247,-,-,-,-,-,-,-,-,True,True,True,-
248,-,-,-,-,-,-,-,-,True,True,True,-
249,-,-,-,-,-,-,-,-,True,True,True,-
250,-,-,-,-,-,-,-,-,True,True,True,-
251,-,-,-,-,-,-,-,-,True,True,True,-
252,-,-,-,-,-,-,-,-,True,True,False,-
253,-,-,-,-,-,-,-,-,True,True,False,-
254,-,-,-,-,-,-,-,-,True,True,False,-
255,-,-,-,-,-,-,-,-,True,True,False,-
256,-,-,-,-,-,-,-,-,True,False,True,-
257,-,-,-,-,-,-,-,-,True,True,False,-
258,-,-,-,-,-,-,-,-,True,True,True,-
259,-,-,-,-,-,-,-,-,True,True,False,-
260,-,-,-,-,-,-,-,-,True,False,True,-
261,-,-,-,-,-,-,-,-,True,True,False,-
262,-,-,-,-,-,-,-,-,True,True,False,-
263,-,-,-,-,-,-,-,-,True,True,False,-
264,-,-,-,-,-,-,-,-,True,True,False,-
265,-,-,-,-,-,-,-,-,True,True,False,-
266,-,-,-,-,-,-,-,-,True,True,True,-
267,-,-,-,-,-,-,-,-,True,True,False,-
268,-,-,-,-,-,-,-,-,True,True,False,-
269,-,-,-,-,-,-,-,-,True,True,False,-
270,-,-,-,-,-,-,-,-,True,True,False,-
271,-,-,-,-,-,-,-,-,True,True,False,-
272,-,-,-,-,-,-,-,-,True,True,True,-
273,-,-,-,-,-,-,-,-,True,True,False,-
274,-,-,-,-,-,-,-,-,True,True,False,-
275,-,-,-,-,-,-,-,-,True,True,False,-
276,-,-,-,-,-,-,-,-,True,True,True,-
277,-,-,-,-,-,-,-,-,True,True,False,-
278,-,-,-,-,-,-,-,-,True,True,False,-
279,-,-,-,-,-,-,-,-,True,True,True,-
280,-,-,-,-,-,-,-,-,True,True,False,-
281,-,-,-,-,-,-,-,-,True,True,True,-
282,-,-,-,-,-,-,-,-,True,True,True,-
283,-,-,-,-,-,-,-,-,True,True,True,-
284,-,-,-,-,-,-,-,-,True,True,False,-
285,-,-,-,-,-,-,-,-,True,True,True,-
286,-,-,-,-,-,-,-,-,True,True,True,-
287,-,-,-,-,-,-,-,-,True,True,True,-
288,-,-,-,-,-,-,-,-,True,True,False,-
289,-,-,-,-,-,-,-,-,True,True,True,-
290,-,-,-,-,-,-,-,-,True,True,True,-
291,-,-,-,-,-,-,-,-,True,True,True,-
292,-,-,-,-,-,-,-,-,True,True,False,-
293,-,-,-,-,-,-,-,-,True,True,True,-
294,-,-,-,-,-,-,-,-,True,True,False,-
295,-,-,-,-,-,-,-,-,True,True,True,-
296,-,-,-,-,-,-,-,-,True,True,False,-
297,-,-,-,-,-,-,-,-,True,True,True,-
298,-,-,-,-,-,-,-,-,True,True,False,-
299,-,-,-,-,-,-,-,-,True,True,False,-
300,-,-,-,-,-,-,-,-,True,True,True,-
301,-,-,-,-,-,-,-,-,True,True,True,-
302,-,-,-,-,-,-,-,-,True,True,True,-
303,-,-,-,-,-,-,-,-,True,True,True,-
304,-,-,-,-,-,-,-,-,True,True,False,-
305,-,-,-,-,-,-,-,-,True,True,True,-
306,-,-,-,-,-,-,-,-,True,True,True,-
307,-,-,-,-,-,-,-,-,True,True,True,-
308,-,-,-,-,-,-,-,-,True,True,False,-
309,-,-,-,-,-,-,-,-,True,True,True,-
310,-,-,-,-,-,-,-,-,True,True,True,-
311,-,-,-,-,-,-,-,-,True,True,True,-
312,-,-,-,-,-,-,-,-,True,True,True,-
313,-,-,-,-,-,-,-,-,True,True,True,-
314,-,-,-,-,-,-,-,-,True,True,False,-
315,-,-,-,-,-,-,-,-,True,True,True,-
316,-,-,-,-,-,-,-,-,True,True,True,-
317,-,-,-,-,-,-,-,-,True,True,True,-
318,-,-,-,-,-,-,-,-,True,True,True,-
319,-,-,-,-,-,-,-,-,True,True,True,-
320,-,-,-,-,-,-,-,-,True,True,False,-
321,-,-,-,-,-,-,-,-,True,True,False,-
322,-,-,-,-,-,-,-,-,True,True,True,-
323,-,-,-,-,-,-,-,-,True,True,True,-
324,-,-,-,-,-,-,-,-,True,True,False,-
325,-,-,-,-,-,-,-,-,True,True,True,-
326,-,-,-,-,-,-,-,-,True,True,False,-
327,-,-,-,-,-,-,-,-,True,True,True,-
328,-,-,-,-,-,-,-,-,True,True,False,-
329,-,-,-,-,-,-,-,-,True,True,True,-
330,-,-,-,-,-,-,-,-,True,True,False,-
331,-,-,-,-,-,-,-,-,True,True,True,-
332,-,-,-,-,-,-,-,-,True,True,True,-
333,-,-,-,-,-,-,-,-,True,True,True,-
334,-,-,-,-,-,-,-,-,True,True,False,-
335,-,-,-,-,-,-,-,-,True,True,True,-
336,-,-,-,-,-,-,-,-,True,True,False,-
337,-,-,-,-,-,-,-,-,True,True,True,-
338,-,-,-,-,-,-,-,-,True,True,False,-
339,-,-,-,-,-,-,-,-,True,True,True,-
340,-,-,-,-,-,-,-,-,True,True,True,-
341,-,-,-,-,-,-,-,-,True,True,True,-
342,-,-,-,-,-,-,-,-,True,True,True,-
343,-,-,-,-,-,-,-,-,True,True,True,-
344,-,-,-,-,-,-,-,-,True,True,True,-
345,-,-,-,-,-,-,-,-,True,True,True,-
346,-,-,-,-,-,-,-,-,True,True,False,-
347,-,-,-,-,-,-,-,-,True,True,True,-
348,-,-,-,-,-,-,-,-,True,True,False,-
349,-,-,-,-,-,-,-,-,True,True,True,-
350,-,-,-,-,-,-,-,-,True,True,False,-
351,-,-,-,-,-,-,-,-,True,True,True,-
352,-,-,-,-,-,-,-,-,True,True,False,-
353,-,-,-,-,-,-,-,-,True,True,True,-
354,-,-,-,-,-,-,-,-,True,True,True,-
355,-,-,-,-,-,-,-,-,True,True,True,-
356,-,-,-,-,-,-,-,-,True,True,True,-
357,-,-,-,-,-,-,-,-,True,True,True,-
358,-,-,-,-,-,-,-,-,True,True,False,-
359,-,-,-,-,-,-,-,-,True,True,True,-
360,-,-,-,-,-,-,-,-,True,True,False,-
361,-,-,-,-,-,-,-,-,True,True,True,-
362,-,-,-,-,-,-,-,-,True,True,True,-
363,-,-,-,-,-,-,-,-,True,True,True,-
364,-,-,-,-,-,-,-,-,True,True,True,-
365,-,-,-,-,-,-,-,-,True,True,True,-
366,-,-,-,-,-,-,-,-,True,True,True,-
367,-,-,-,-,-,-,-,-,True,True,True,-
368,-,-,-,-,-,-,-,-,True,True,False,-
369,-,-,-,-,-,-,-,-,True,True,True,-
370,-,-,-,-,-,-,-,-,True,True,False,-
371,-,-,-,-,-,-,-,-,True,True,True,-
372,-,-,-,-,-,-,-,-,True,True,True,-
373,-,-,-,-,-,-,-,-,True,True,True,-
374,-,-,-,-,-,-,-,-,True,True,False,-
375,-,-,-,-,-,-,-,-,True,True,True,-
376,-,-,-,-,-,-,-,-,True,True,True,-
377,-,-,-,-,-,-,-,-,True,True,True,-
378,-,-,-,-,-,-,-,-,True,True,False,-
379,-,-,-,-,-,-,-,-,True,True,True,-
380,-,-,-,-,-,-,-,-,True,True,True,-
381,-,-,-,-,-,-,-,-,True,True,True,-
382,-,-,-,-,-,-,-,-,True,True,True,-
383,-,-,-,-,-,-,-,-,True,True,True,-
384,-,-,-,-,-,-,-,-,True,True,True,-
385,-,-,-,-,-,-,-,-,True,True,True,-
386,-,-,-,-,-,-,-,-,True,True,False,-
387,-,-,-,-,-,-,-,-,True,True,True,-
388,-,-,-,-,-,-,-,-,True,True,True,-
389,-,-,-,-,-,-,-,-,True,True,True,-
390,-,-,-,-,-,-,-,-,True,True,False,-
391,-,-,-,-,-,-,-,-,True,True,True,-
392,-,-,-,-,-,-,-,-,True,True,True,-
393,-,-,-,-,-,-,-,-,True,True,True,-
394,-,-,-,-,-,-,-,-,True,True,True,-
395,-,-,-,-,-,-,-,-,True,True,True,-
396,-,-,-,-,-,-,-,-,True,True,True,-
397,-,-,-,-,-,-,-,-,True,True,True,-
398,-,-,-,-,-,-,-,-,True,True,True,-
399,-,-,-,-,-,-,-,-,True,True,True,-
400,-,-,-,-,-,-,-,-,True,True,False,-
401,-,-,-,-,-,-,-,-,True,True,True,-
402,-,-,-,-,-,-,-,-,True,True,True,-
403,-,-,-,-,-,-,-,-,True,True,True,-
404,-,-,-,-,-,-,-,-,True,True,False,-
405,-,-,-,-,-,-,-,-,True,True,True,-
406,-,-,-,-,-,-,-,-,True,True,False,-
407,-,-,-,-,-,-,-,-,True,True,True,-
408,-,-,-,-,-,-,-,-,True,True,True,-
409,-,-,-,-,-,-,-,-,True,True,True,-
410,-,-,-,-,-,-,-,-,True,True,True,-
411,-,-,-,-,-,-,-,-,True,True,True,-
412,-,-,-,-,-,-,-,-,True,True,False,-
413,-,-,-,-,-,-,-,-,True,True,True,-
414,-,-,-,-,-,-,-,-,True,True,False,-
415,-,-,-,-,-,-,-,-,True,True,True,-
416,-,-,-,-,-,-,-,-,True,True,True,-
417,-,-,-,-,-,-,-,-,True,True,True,-
418,-,-,-,-,-,-,-,-,True,True,True,-
419,-,-,-,-,-,-,-,-,True,True,True,-
420,-,-,-,-,-,-,-,-,True,True,False,-
421,-,-,-,-,-,-,-,-,True,True,True,-
422,-,-,-,-,-,-,-,-,True,True,True,-
423,-,-,-,-,-,-,-,-,True,True,True,-
424,-,-,-,-,-,-,-,-,True,True,True,-
425,-,-,-,-,-,-,-,-,True,True,True,-
426,-,-,-,-,-,-,-,-,True,True,True,-
427,-,-,-,-,-,-,-,-,True,True,True,-
428,-,-,-,-,-,-,-,-,True,True,False,-
429,-,-,-,-,-,-,-,-,True,True,True,-
430,-,-,-,-,-,-,-,-,True,True,True,-
431,-,-,-,-,-,-,-,-,True,True,True,-
432,-,-,-,-,-,-,-,-,True,True,False,-
433,-,-,-,-,-,-,-,-,True,True,True,-
434,-,-,-,-,-,-,-,-,True,True,False,-
435,-,-,-,-,-,-,-,-,True,True,True,-
436,-,-,-,-,-,-,-,-,True,True,False,-
437,-,-,-,-,-,-,-,-,True,True,False,-
438,-,-,-,-,-,-,-,-,True,True,True,-
439,-,-,-,-,-,-,-,-,True,True,False,-
440,-,-,-,-,-,-,-,-,True,True,True,-
441,-,-,-,-,-,-,-,-,True,True,False,-
442,-,-,-,-,-,-,-,-,True,True,False,-
443,-,-,-,-,-,-,-,-,True,True,False,-
444,-,-,-,-,-,-,-,-,True,True,True,-
445,-,-,-,-,-,-,-,-,True,True,False,-
446,-,-,-,-,-,-,-,-,True,True,True,-
447,-,-,-,-,-,-,-,-,True,True,False,-
448,-,-,-,-,-,-,-,-,True,True,False,-
449,-,-,-,-,-,-,-,-,True,True,False,-
450,-,-,-,-,-,-,-,-,True,True,False,-
451,-,-,-,-,-,-,-,-,True,True,True,-
452,-,-,-,-,-,-,-,-,True,True,False,-
453,-,-,-,-,-,-,-,-,True,True,True,-
454,-,-,-,-,-,-,-,-,True,True,False,-
455,-,-,-,-,-,-,-,-,True,True,True,-
456,-,-,-,-,-,-,-,-,True,True,False,-
457,-,-,-,-,-,-,-,-,True,True,True,-
458,-,-,-,-,-,-,-,-,True,True,True,-
459,-,-,-,-,-,-,-,-,True,True,True,-
460,-,-,-,-,-,-,-,-,True,True,True,-
461,-,-,-,-,-,-,-,-,True,True,True,-
462,-,-,-,-,-,-,-,-,True,True,False,-
463,-,-,-,-,-,-,-,-,True,True,True,-
464,-,-,-,-,-,-,-,-,True,True,False,-
465,-,-,-,-,-,-,-,-,True,True,True,-
466,-,-,-,-,-,-,-,-,True,True,False,-
467,-,-,-,-,-,-,-,-,True,True,False,-
468,-,-,-,-,-,-,-,-,True,True,False,-
469,-,-,-,-,-,-,-,-,True,True,False,-
470,-,-,-,-,-,-,-,-,True,True,True,-
471,-,-,-,-,-,-,-,-,True,True,False,-
472,-,-,-,-,-,-,-,-,True,True,True,-
473,-,-,-,-,-,-,-,-,True,True,True,-
474,-,-,-,-,-,-,-,-,True,True,False,-
475,-,-,-,-,-,-,-,-,True,True,False,-
476,-,-,-,-,-,-,-,-,True,True,False,-
477,-,-,-,-,-,-,-,-,True,True,False,-
478,-,-,-,-,-,-,-,-,True,True,False,-
479,-,-,-,-,-,-,-,-,True,True,False,-
480,-,-,-,-,-,-,-,-,True,True,True,-
481,-,-,-,-,-,-,-,-,True,True,True,-
482,-,-,-,-,-,-,-,-,True,True,True,-
483,-,-,-,-,-,-,-,-,True,True,True,-
484,-,-,-,-,-,-,-,-,True,True,True,-
485,-,-,-,-,-,-,-,-,True,True,True,-
486,-,-,-,-,-,-,-,-,True,True,False,-
487,-,-,-,-,-,-,-,-,True,True,True,-
488,-,-,-,-,-,-,-,-,True,True,True,-
489,-,-,-,-,-,-,-,-,True,True,True,-
490,-,-,-,-,-,-,-,-,False,True,False,-
491,-,-,-,-,-,-,-,-,True,True,True,-
492,-,-,-,-,-,-,-,-,False,True,False,-
493,-,-,-,-,-,-,-,-,True,True,True,-
494,-,-,-,-,-,-,-,-,False,True,False,-
495,-,-,-,-,-,-,-,-,True,True,True,-
496,-,-,-,-,-,-,-,-,False,True,True,-
497,-,-,-,-,-,-,-,-,False,True,True,-
498,-,-,-,-,-,-,-,-,False,True,False,-
499,-,-,-,-,-,-,-,-,False,True,True,-
500,-,-,-,-,-,-,-,-,True,True,True,-
501,-,-,-,-,-,-,-,-,False,True,True,-
502,-,-,-,-,-,-,-,-,True,True,True,-
503,-,-,-,-,-,-,-,-,False,True,True,-
504,-,-,-,-,-,-,-,-,False,True,True,-
505,-,-,-,-,-,-,-,-,False,True,True,-
506,-,-,-,-,-,-,-,-,False,True,True,-
507,-,-,-,-,-,-,-,-,False,True,True,-
508,-,-,-,-,-,-,-,-,False,True,True,-
509,-,-,-,-,-,-,-,-,False,True,True,-
510,-,-,-,-,-,-,-,-,False,True,False,-
511,-,-,-,-,-,-,-,-,False,True,True,-
512,-,-,-,-,-,-,-,-,True,True,False,-
513,-,-,-,-,-,-,-,-,True,True,True,-
514,-,-,-,-,-,-,-,-,True,True,True,-
515,-,-,-,-,-,-,-,-,True,True,True,-
516,-,-,-,-,-,-,-,-,False,True,False,-
517,-,-,-,-,-,-,-,-,True,True,True,-
518,-,-,-,-,-,-,-,-,False,True,True,-
519,-,-,-,-,-,-,-,-,True,True,True,-
520,-,-,-,-,-,-,-,-,True,True,False,-
521,-,-,-,-,-,-,-,-,True,True,True,-
522,-,-,-,-,-,-,-,-,True,True,True,-
523,-,-,-,-,-,-,-,-,True,True,True,-
524,-,-,-,-,-,-,-,-,True,True,False,-
525,-,-,-,-,-,-,-,-,True,True,True,-
526,-,-,-,-,-,-,-,-,False,True,False,-
527,-,-,-,-,-,-,-,-,True,True,True,-
528,-,-,-,-,-,-,-,-,True,True,True,-
529,-,-,-,-,-,-,-,-,True,True,True,-
530,-,-,-,-,-,-,-,-,False,True,False,-
531,-,-,-,-,-,-,-,-,True,True,True,-
532,-,-,-,-,-,-,-,-,False,True,False,-
533,-,-,-,-,-,-,-,-,True,True,True,-
534,-,-,-,-,-,-,-,-,False,True,False,-
535,-,-,-,-,-,-,-,-,True,True,True,-
536,-,-,-,-,-,-,-,-,False,True,False,-
537,-,-,-,-,-,-,-,-,True,True,True,-
