113,False,-,False,-,False,-,-,False,False,-,-,-
114,False,-,False,-,False,-,-,False,False,-,-,-
115,False,-,False,-,False,-,-,False,False,-,-,-
116,False,-,False,-,False,-,-,False,False,-,-,-
117,False,-,False,-,False,-,-,False,False,-,-,-
118,False,-,False,-,False,-,-,False,False,-,-,-
119,False,-,False,-,False,-,-,False,False,-,-,-
120,False,-,False,-,False,-,-,False,False,-,-,-
121,False,-,False,-,False,-,-,False,False,-,-,-
122,False,-,False,-,False,-,-,False,False,-,-,-
123,False,-,False,-,False,-,-,False,False,-,-,-
124,False,-,False,-,False,-,-,False,False,-,-,-
125,False,-,False,-,False,-,-,False,False,-,-,-
126,False,-,False,-,False,-,-,False,False,-,-,-
127,False,-,False,-,False,-,-,False,False,-,-,-
128,False,-,False,-,False,-,-,False,False,-,-,-
129,False,-,False,-,False,-,-,False,False,-,-,-
130,False,-,False,-,False,-,-,False,False,-,-,-
131,False,-,False,-,False,-,-,False,False,-,-,-
132,False,-,False,-,False,-,-,False,False,-,-,-
133,False,-,False,-,False,-,-,False,False,-,-,-
134,True,-,False,-,False,-,-,False,False,-,-,-
135,True,-,False,-,False,-,-,False,False,-,-,-
136,True,-,False,-,False,-,-,False,False,-,-,-
137,True,-,False,-,True,-,-,False,False,-,-,-
138,True,-,False,-,False,-,-,False,False,-,-,-
139,True,-,False,-,True,-,-,False,False,-,-,-
140,True,-,False,-,False,-,-,False,False,-,-,-
141,True,-,False,-,True,-,-,False,False,-,-,-
142,True,-,False,-,True,-,-,False,False,-,-,-
143,True,-,False,-,True,-,-,False,False,-,-,-
144,True,-,False,-,True,-,-,False,False,-,-,-
145,True,-,False,-,True,-,-,False,False,-,-,-
146,True,-,False,-,False,-,-,False,False,-,-,-
147,True,-,False,-,True,-,-,False,False,-,-,-
148,True,-,False,-,True,-,-,False,False,-,-,-
149,True,-,False,-,True,-,-,False,False,-,-,-
150,True,-,False,-,True,-,-,False,False,-,-,-
151,True,-,False,-,True,-,-,False,False,-,-,-
152,True,-,False,-,False,-,-,False,False,-,-,-
153,True,-,False,-,True,-,-,False,False,-,-,-
154,True,-,False,-,False,-,-,False,False,-,-,-
155,True,-,False,-,True,-,-,False,False,-,-,-
156,True,-,False,-,True,-,-,False,False,-,-,-
157,True,-,False,-,True,-,-,False,False,-,-,-
158,True,-,False,-,False,-,-,False,False,-,-,-
159,True,-,False,-,True,-,-,False,False,-,-,-
160,True,-,False,-,False,-,-,True,False,-,-,-
161,True,-,False,-,True,-,-,False,False,-,-,-
162,True,-,False,-,False,-,-,False,False,-,-,-
163,True,-,False,-,True,-,-,False,False,-,-,-
164,True,-,False,-,True,-,-,False,False,-,-,-
165,True,-,False,-,True,-,-,False,False,-,-,-
166,True,-,False,-,True,-,-,False,False,-,-,-
167,True,-,False,-,True,-,-,False,False,-,-,-
168,True,-,False,-,True,-,-,False,False,-,-,-
169,True,-,False,-,True,-,-,False,False,-,-,-
170,True,-,False,-,True,-,-,False,False,-,-,-
171,True,-,False,-,True,-,-,False,False,-,-,-
172,True,-,False,-,True,-,-,False,False,-,-,-
173,True,-,False,-,True,-,-,False,False,-,-,-
174,True,-,False,-,True,-,-,False,False,-,-,-
175,True,-,False,-,True,-,-,False,False,-,-,-
176,True,-,False,-,True,-,-,False,False,-,-,-
177,True,-,False,-,True,-,-,False,False,-,-,-
178,True,-,False,-,True,-,-,True,False,-,-,-
179,True,-,False,-,True,-,-,False,False,-,-,-
180,True,-,False,-,False,-,-,False,False,-,-,-
181,True,-,False,-,True,-,-,False,False,-,-,-
182,True,-,False,-,True,-,-,False,False,-,-,-
183,True,-,False,-,True,-,-,False,False,-,-,-
184,True,-,False,-,True,-,-,False,False,-,-,-
185,True,-,False,-,True,-,-,False,False,-,-,-
186,True,-,False,-,True,-,-,False,False,-,-,-
187,True,-,False,-,True,-,-,False,False,-,-,-
188,True,-,False,-,True,-,-,False,False,-,-,-
189,True,-,False,-,True,-,-,False,False,-,-,-
190,True,-,False,-,True,-,-,False,False,-,-,-
191,True,-,False,-,True,-,-,False,False,-,-,-
192,True,-,False,-,True,-,-,False,False,-,-,-
193,True,-,False,-,True,-,-,False,False,-,-,-
194,True,-,False,-,True,-,-,False,False,-,-,-
195,True,-,False,-,True,-,-,False,False,-,-,-
196,True,-,False,-,True,-,-,False,False,-,-,-
197,True,-,False,-,True,-,-,False,False,-,-,-
198,True,-,False,-,True,-,-,False,False,-,-,-
199,True,-,False,-,True,-,-,False,False,-,-,-
200,True,-,False,-,True,-,-,False,False,-,-,-
201,True,-,False,-,True,-,-,False,False,-,-,-
202,True,-,False,-,True,-,-,False,False,-,-,-
203,True,-,False,-,True,-,-,False,False,-,-,-
204,True,-,False,-,True,-,-,False,False,-,-,-
205,True,-,False,-,True,-,-,False,False,-,-,-
206,True,-,False,-,True,-,-,False,False,-,-,-
207,True,-,False,-,True,-,-,False,False,-,-,-
208,True,-,False,-,True,-,-,False,False,-,-,-
209,True,-,False,-,True,-,-,False,False,-,-,-
210,True,-,False,-,True,-,-,False,False,-,-,-
211,True,-,False,-,True,-,-,False,False,-,-,-
212,True,-,False,-,True,-,-,False,False,-,-,-
213,True,-,False,-,True,-,-,False,False,-,-,-
214,True,-,False,-,True,-,-,False,False,-,-,-
215,True,-,False,-,True,-,-,False,False,-,-,-
216,True,-,False,-,True,-,-,False,False,-,-,-
217,True,-,False,-,True,-,-,False,False,-,-,-
218,True,-,False,-,True,-,-,False,False,-,-,-
219,True,-,False,-,True,-,-,False,False,-,-,-
220,True,-,False,-,True,-,-,False,False,-,-,-
221,True,-,False,-,True,-,-,False,False,-,-,-
222,True,-,False,-,True,-,-,False,False,-,-,-
223,True,-,False,-,True,-,-,False,False,-,-,-
224,True,-,False,-,True,-,-,False,False,-,-,-
225,True,-,False,-,True,-,-,False,False,-,-,-
226,True,-,False,-,True,-,-,False,False,-,-,-
227,True,-,False,-,True,-,-,False,False,-,-,-
228,True,-,False,-,True,-,-,False,False,-,-,-
229,True,-,False,-,True,-,-,False,False,-,-,-
230,True,-,False,-,True,-,-,False,False,-,-,-
231,True,-,False,-,True,-,-,False,False,-,-,-
232,True,-,False,-,True,-,-,False,False,-,-,-
233,True,-,False,-,True,-,-,False,False,-,-,-
234,True,-,False,-,True,-,-,False,False,-,-,-
235,True,-,False,-,True,-,-,False,False,-,-,-
236,True,-,False,-,True,-,-,False,False,-,-,-
237,True,-,False,-,True,-,-,False,False,-,-,-
238,True,-,False,-,True,-,-,False,False,-,-,-
239,True,-,False,-,True,-,-,False,False,-,-,-
240,True,-,False,-,True,-,-,False,False,-,-,-
241,True,-,False,-,True,-,-,False,False,-,-,-
242,True,-,False,-,True,-,-,False,False,-,-,-
243,True,-,False,-,True,-,-,False,False,-,-,-
244,True,-,False,-,True,-,-,False,False,-,-,-
245,True,-,False,-,True,-,-,False,False,-,-,-
246,True,-,False,-,True,-,-,True,False,-,-,-
247,True,-,False,-,True,-,-,False,False,-,-,-
248,True,-,False,-,True,-,-,False,False,-,-,-
249,True,-,False,-,True,-,-,False,False,-,-,-
250,True,-,False,-,True,-,-,False,False,-,-,-
251,True,-,False,-,True,-,-,False,False,-,-,-
252,True,-,False,-,True,-,-,False,False,-,-,-
253,True,-,False,-,True,-,-,False,False,-,-,-
254,True,-,False,-,True,-,-,False,False,-,-,-
255,True,-,False,-,True,-,-,False,False,-,-,-
256,True,-,False,-,True,-,-,False,False,-,-,-
257,True,-,False,-,True,-,-,False,False,-,-,-
258,True,-,False,-,True,-,-,False,False,-,-,-
259,True,-,False,-,True,-,-,False,False,-,-,-
260,True,-,False,-,True,-,-,False,False,-,-,-
261,True,-,False,-,True,-,-,False,False,-,-,-
262,True,-,False,-,True,-,-,False,False,-,-,-
263,True,-,False,-,True,-,-,False,False,-,-,-
264,True,-,False,-,True,-,-,False,False,-,-,-
265,True,-,False,-,True,-,-,False,False,-,-,-
266,True,-,False,-,True,-,-,False,False,-,-,-
267,True,-,False,-,True,-,-,False,False,-,-,-
268,False,-,True,-,False,-,-,False,False,-,-,-
269,True,-,True,-,False,-,-,False,False,-,-,-
270,True,-,True,-,True,-,-,False,False,-,-,-
271,True,-,True,-,True,-,-,False,False,-,-,-
272,True,-,True,-,True,-,-,False,False,-,-,-
273,True,-,True,-,True,-,-,False,False,-,-,-
274,True,-,False,-,True,-,-,False,False,-,-,-
275,True,-,True,-,True,-,-,False,False,-,-,-
276,True,-,True,-,True,-,-,False,False,-,-,-
277,True,-,True,-,True,-,-,False,False,-,-,-
278,True,-,True,-,True,-,-,False,False,-,-,-
279,True,-,True,-,True,-,-,False,False,-,-,-
280,True,-,False,-,True,-,-,False,False,-,-,-
281,True,-,True,-,True,-,-,False,False,-,-,-
282,True,-,True,-,True,-,-,False,False,-,-,-
283,True,-,True,-,True,-,-,False,False,-,-,-
284,True,-,True,-,True,-,-,False,False,-,-,-
285,True,-,True,-,True,-,-,False,False,-,-,-
286,True,-,True,-,True,-,-,False,False,-,-,-
287,True,-,True,-,True,-,-,False,False,-,-,-
288,True,-,False,-,True,-,-,False,False,-,-,-
289,True,-,True,-,True,-,-,False,False,-,-,-
290,True,-,True,-,True,-,-,False,False,-,-,-
291,True,-,True,-,True,-,-,False,False,-,-,-
292,True,-,False,-,True,-,-,False,False,-,-,-
293,True,-,True,-,True,-,-,False,False,-,-,-
294,True,-,False,-,True,-,-,False,False,-,-,-
295,True,-,True,-,True,-,-,False,False,-,-,-
296,True,-,False,-,True,-,-,False,False,-,-,-
297,True,-,True,-,True,-,-,False,False,-,-,-
298,True,-,True,-,True,-,-,False,False,-,-,-
299,True,-,True,-,True,-,-,False,False,-,-,-
300,True,-,False,-,True,-,-,False,False,-,-,-
301,True,-,True,-,True,-,-,False,False,-,-,-
302,False,-,True,-,True,-,-,False,False,-,-,-
303,False,-,True,-,True,-,-,False,False,-,-,-
304,True,-,False,-,True,-,-,False,False,-,-,-
305,True,-,True,-,True,-,-,False,False,-,-,-
306,True,-,True,-,True,-,-,False,False,-,-,-
307,True,-,True,-,True,-,-,False,False,-,-,-
308,True,-,True,-,True,-,-,False,False,-,-,-
309,True,-,True,-,True,-,-,False,False,-,-,-
310,True,-,False,-,True,-,-,False,False,-,-,-
311,True,-,True,-,True,-,-,False,False,-,-,-
312,True,-,False,-,True,-,-,False,False,-,-,-
313,True,-,False,-,True,-,-,False,False,-,-,-
314,True,-,True,-,True,-,-,False,False,-,-,-
315,True,-,True,-,True,-,-,False,False,-,-,-
316,True,-,False,-,True,-,-,False,False,-,-,-
317,True,-,True,-,True,-,-,False,False,-,-,-
318,True,-,False,-,True,-,-,False,False,-,-,-
319,True,-,True,-,True,-,-,False,False,-,-,-
320,True,-,True,-,True,-,-,False,False,-,-,-
321,True,-,True,-,True,-,-,False,False,-,-,-
322,True,-,True,-,True,-,-,False,False,-,-,-
323,True,-,True,-,True,-,-,False,False,-,-,-
324,True,-,False,-,True,-,-,False,False,-,-,-
325,True,-,True,-,True,-,-,False,False,-,-,-
326,True,-,True,-,True,-,-,False,False,-,-,-
327,True,-,True,-,True,-,-,False,False,-,-,-
328,True,-,False,-,True,-,-,False,False,-,-,-
329,True,-,True,-,True,-,-,False,False,-,-,-
330,True,-,False,-,True,-,-,False,False,-,-,-
331,True,-,True,-,True,-,-,False,False,-,-,-
332,True,-,False,-,True,-,-,False,False,-,-,-
333,True,-,True,-,True,-,-,False,False,-,-,-
334,True,-,False,-,True,-,-,False,False,-,-,-
335,True,-,True,-,True,-,-,False,False,-,-,-
336,True,-,True,-,True,-,-,False,False,-,-,-
337,True,-,True,-,True,-,-,False,False,-,-,-
338,True,-,False,-,True,-,-,False,False,-,-,-
339,True,-,True,-,True,-,-,False,False,-,-,-
340,True,-,False,-,True,-,-,False,False,-,-,-
341,True,-,True,-,True,-,-,False,False,-,-,-
342,True,-,True,-,True,-,-,False,False,-,-,-
343,True,-,True,-,True,-,-,False,False,-,-,-
344,True,-,False,-,True,-,-,False,False,-,-,-
345,True,-,True,-,True,-,-,False,False,-,-,-
346,True,-,True,-,True,-,-,False,False,-,-,-
347,True,-,False,-,True,-,-,False,False,-,-,-
348,True,-,False,-,True,-,-,False,False,-,-,-
349,True,-,True,-,True,-,-,False,False,-,-,-
350,True,-,False,-,True,-,-,False,False,-,-,-
351,True,-,True,-,True,-,-,False,False,-,-,-
352,True,-,False,-,True,-,-,False,False,-,-,-
353,True,-,False,-,True,-,-,False,False,-,-,-
354,True,-,False,-,True,-,-,False,False,-,-,-
355,True,-,True,-,True,-,-,False,False,-,-,-
356,True,-,True,-,True,-,-,False,False,-,-,-
357,True,-,True,-,True,-,-,False,False,-,-,-
358,True,-,False,-,True,-,-,False,False,-,-,-
359,True,-,True,-,True,-,-,False,False,-,-,-
360,True,-,False,-,True,-,-,False,False,-,-,-
361,True,-,True,-,True,-,-,False,False,-,-,-
362,True,-,False,-,True,-,-,False,False,-,-,-
363,True,-,True,-,True,-,-,False,False,-,-,-
364,True,-,True,-,True,-,-,False,False,-,-,-
365,True,-,True,-,True,-,-,False,False,-,-,-
366,True,-,True,-,True,-,-,False,False,-,-,-
367,True,-,True,-,True,-,-,False,False,-,-,-
368,True,-,True,-,True,-,-,False,False,-,-,-
369,True,-,True,-,True,-,-,False,False,-,-,-
370,True,-,False,-,True,-,-,False,False,-,-,-
371,True,-,True,-,True,-,-,False,False,-,-,-
372,True,-,False,-,True,-,-,False,False,-,-,-
373,True,-,True,-,True,-,-,False,False,-,-,-
374,True,-,False,-,True,-,-,False,False,-,-,-
375,True,-,True,-,True,-,-,False,False,-,-,-
376,True,-,True,-,True,-,-,False,False,-,-,-
377,True,-,True,-,True,-,-,False,False,-,-,-
378,True,-,False,-,True,-,-,False,False,-,-,-
379,True,-,True,-,True,-,-,False,False,-,-,-
380,True,-,True,-,True,-,-,False,False,-,-,-
381,True,-,True,-,True,-,-,False,False,-,-,-
382,True,-,False,-,True,-,-,False,False,-,-,-
383,True,-,True,-,True,-,-,False,False,-,-,-
384,True,-,False,-,True,-,-,False,False,-,-,-
385,True,-,True,-,True,-,-,False,False,-,-,-
386,True,-,True,-,True,-,-,False,False,-,-,-
387,True,-,True,-,True,-,-,False,False,-,-,-
388,True,-,False,-,True,-,-,False,False,-,-,-
389,True,-,True,-,True,-,-,False,False,-,-,-
390,True,-,True,-,True,-,-,False,False,-,-,-
391,True,-,True,-,True,-,-,False,False,-,-,-
392,True,-,True,-,True,-,-,False,False,-,-,-
393,True,-,True,-,True,-,-,False,False,-,-,-
394,True,-,True,-,True,-,-,False,False,-,-,-
395,True,-,True,-,True,-,-,False,False,-,-,-
396,False,-,True,-,True,-,-,False,False,-,-,-
397,True,-,True,-,True,-,-,False,False,-,-,-
398,True,-,False,-,True,-,-,False,False,-,-,-
399,False,-,True,-,True,-,-,False,False,-,-,-
400,False,-,True,-,True,-,-,False,False,-,-,-
401,True,-,True,-,True,-,-,False,False,-,-,-
402,True,-,False,-,True,-,-,False,False,-,-,-
403,False,-,True,-,True,-,-,False,False,-,-,-
404,True,-,True,-,True,-,-,False,False,-,-,-
405,True,-,True,-,True,-,-,False,False,-,-,-
406,True,-,False,-,True,-,-,False,False,-,-,-
407,True,-,True,-,True,-,-,False,False,-,-,-
408,True,-,False,-,True,-,-,False,False,-,-,-
409,True,-,True,-,True,-,-,False,False,-,-,-
410,True,-,True,-,True,-,-,False,False,-,-,-
411,True,-,True,-,True,-,-,False,False,-,-,-
412,True,-,False,-,True,-,-,False,False,-,-,-
413,True,-,True,-,True,-,-,False,False,-,-,-
414,True,-,True,-,True,-,-,False,False,-,-,-
415,True,-,True,-,True,-,-,False,False,-,-,-
416,True,-,True,-,True,-,-,False,False,-,-,-
417,True,-,True,-,True,-,-,False,False,-,-,-
418,True,-,False,-,True,-,-,False,False,-,-,-
419,True,-,True,-,True,-,-,False,False,-,-,-
420,True,-,False,-,True,-,-,False,False,-,-,-
421,True,-,True,-,True,-,-,False,False,-,-,-
422,True,-,True,-,True,-,-,False,False,-,-,-
423,True,-,True,-,True,-,-,False,False,-,-,-
424,True,-,False,-,True,-,-,False,False,-,-,-
425,False,-,True,-,True,-,-,False,False,-,-,-
426,True,-,False,-,True,-,-,False,False,-,-,-
427,True,-,True,-,True,-,-,False,False,-,-,-
428,True,-,False,-,True,-,-,False,False,-,-,-
429,True,-,True,-,True,-,-,False,False,-,-,-
430,True,-,False,-,True,-,-,False,False,-,-,-
431,True,-,True,-,True,-,-,False,False,-,-,-
432,True,-,False,-,True,-,-,False,False,-,-,-
433,True,-,True,-,True,-,-,False,False,-,-,-
434,True,-,False,-,True,-,-,False,False,-,-,-
435,True,-,True,-,True,-,-,False,False,-,-,-
436,True,-,False,-,True,-,-,False,False,-,-,-
437,True,-,True,-,True,-,-,False,False,-,-,-
438,True,-,False,-,True,-,-,False,False,-,-,-
439,True,-,True,-,True,-,-,False,False,-,-,-
440,True,-,False,-,True,-,-,False,False,-,-,-
441,True,-,True,-,True,-,-,False,False,-,-,-
442,True,-,False,-,True,-,-,False,False,-,-,-
443,False,-,True,-,True,-,-,False,False,-,-,-
444,True,-,False,-,True,-,-,False,False,-,-,-
445,True,-,True,-,True,-,-,False,False,-,-,-
446,True,-,False,-,True,-,-,False,False,-,-,-
447,True,-,True,-,True,-,-,False,False,-,-,-
448,True,-,False,-,True,-,-,False,False,-,-,-
449,True,-,True,-,True,-,-,False,False,-,-,-
450,True,-,False,-,True,-,-,False,False,-,-,-
451,True,-,True,-,True,-,-,False,False,-,-,-
452,True,-,False,-,True,-,-,False,False,-,-,-
453,False,-,True,-,True,-,-,False,False,-,-,-
454,True,-,False,-,True,-,-,False,False,-,-,-
455,True,-,True,-,True,-,-,False,False,-,-,-
456,True,-,False,-,True,-,-,False,False,-,-,-
457,True,-,True,-,True,-,-,False,False,-,-,-
458,True,-,False,-,True,-,-,False,False,-,-,-
459,True,-,True,-,True,-,-,False,False,-,-,-
460,True,-,True,-,True,-,-,False,False,-,-,-
461,True,-,True,-,True,-,-,False,False,-,-,-
462,True,-,False,-,True,-,-,False,False,-,-,-
463,True,-,False,-,True,-,-,False,False,-,-,-
464,True,-,False,-,True,-,-,False,False,-,-,-
465,True,-,False,-,True,-,-,False,False,-,-,-
466,True,-,False,-,True,-,-,False,False,-,-,-
467,True,-,False,-,True,-,-,False,False,-,-,-
468,True,-,False,-,True,-,-,False,False,-,-,-
469,True,-,True,-,True,-,-,False,False,-,-,-
470,True,-,False,-,True,-,-,False,False,-,-,-
471,True,-,True,-,True,-,-,False,False,-,-,-
472,True,-,False,-,True,-,-,False,False,-,-,-
473,True,-,True,-,True,-,-,False,False,-,-,-
474,True,-,False,-,True,-,-,False,False,-,-,-
475,True,-,True,-,True,-,-,False,False,-,-,-
476,True,-,False,-,True,-,-,False,False,-,-,-
477,True,-,True,-,True,-,-,False,False,-,-,-
478,True,-,False,-,True,-,-,False,False,-,-,-
479,True,-,True,-,True,-,-,False,False,-,-,-
480,True,-,False,-,True,-,-,False,False,-,-,-
481,True,-,True,-,True,-,-,False,False,-,-,-
482,True,-,True,-,True,-,-,False,False,-,-,-
483,True,-,True,-,True,-,-,False,False,-,-,-
484,True,-,False,-,True,-,-,False,False,-,-,-
485,True,-,True,-,True,-,-,False,False,-,-,-
486,True,-,False,-,True,-,-,False,False,-,-,-
487,True,-,True,-,True,-,-,False,False,-,-,-
488,True,-,False,-,True,-,-,False,False,-,-,-
489,True,-,True,-,True,-,-,False,False,-,-,-
490,True,-,False,-,True,-,-,False,False,-,-,-
491,True,-,True,-,True,-,-,False,False,-,-,-
492,True,-,True,-,True,-,-,False,False,-,-,-
493,False,-,True,-,True,-,-,False,False,-,-,-
494,True,-,False,-,True,-,-,False,False,-,-,-
495,False,-,True,-,True,-,-,False,False,-,-,-
496,True,-,False,-,True,-,-,False,False,-,-,-
497,False,-,True,-,True,-,-,False,False,-,-,-
498,True,-,False,-,True,-,-,False,False,-,-,-
499,False,-,True,-,True,-,-,False,False,-,-,-
500,True,-,False,-,True,-,-,False,False,-,-,-
501,False,-,True,-,True,-,-,False,False,-,-,-
502,True,-,False,-,True,-,-,False,False,-,-,-
503,False,-,True,-,True,-,-,False,False,-,-,-
504,True,-,False,-,True,-,-,False,False,-,-,-
505,True,-,True,-,True,-,-,False,False,-,-,-
506,True,-,False,-,True,-,-,False,False,-,-,-
507,True,-,True,-,True,-,-,False,False,-,-,-
508,True,-,True,-,True,-,-,False,False,-,-,-
509,True,-,True,-,True,-,-,False,False,-,-,-
510,True,-,False,-,True,-,-,False,False,-,-,-
511,True,-,True,-,True,-,-,False,False,-,-,-
512,True,-,False,-,False,-,-,False,False,-,-,-
513,True,-,True,-,True,-,-,False,False,-,-,-
514,True,-,False,-,True,-,-,False,False,-,-,-
515,True,-,True,-,True,-,-,False,False,-,-,-
516,True,-,False,-,False,-,-,False,False,-,-,-
517,True,-,True,-,True,-,-,False,False,-,-,-
518,True,-,False,-,False,-,-,False,False,-,-,-
519,True,-,True,-,True,-,-,False,False,-,-,-
520,True,-,False,-,True,-,-,False,False,-,-,-
521,True,-,True,-,True,-,-,False,False,-,-,-
522,True,-,False,-,True,-,-,False,False,-,-,-
523,True,-,True,-,True,-,-,False,False,-,-,-
524,True,-,False,-,True,-,-,False,False,-,-,-
525,False,-,True,-,True,-,-,False,False,-,-,-
526,True,-,False,-,True,-,-,False,False,-,-,-
527,True,-,True,-,True,-,-,False,False,-,-,-
528,True,-,False,-,True,-,-,False,False,-,-,-
529,True,-,True,-,True,-,-,False,False,-,-,-
530,True,-,False,-,True,-,-,False,False,-,-,-
531,True,-,True,-,True,-,-,False,False,-,-,-
532,True,-,False,-,True,-,-,False,False,-,-,-
533,True,-,True,-,True,-,-,False,False,-,-,-
534,True,-,True,-,True,-,-,False,False,-,-,-
535,True,-,True,-,True,-,-,False,False,-,-,-
536,True,-,False,-,True,-,-,False,False,-,-,-
537,True,-,True,-,True,-,-,False,False,-,-,-
