77,-,False,-,-,False,-,-,False,-,-,-,-
78,-,False,-,-,False,-,-,False,-,-,-,-
79,-,False,-,-,False,-,-,False,-,-,-,-
80,-,False,-,-,False,-,-,False,-,-,-,-
81,-,False,-,-,False,-,-,False,-,-,-,-
82,-,False,-,-,False,-,-,False,-,-,-,-
83,-,False,-,-,False,-,-,False,-,-,-,-
84,-,False,-,-,False,-,-,False,-,-,-,-
85,-,False,-,-,False,-,-,False,-,-,-,-
86,-,False,-,-,False,-,-,False,-,-,-,-
87,-,False,-,-,False,-,-,False,-,-,-,-
88,-,False,-,-,False,-,-,False,-,-,-,-
89,-,False,-,-,False,-,-,False,-,-,-,-
90,-,False,-,-,False,-,-,False,-,-,-,-
91,-,False,-,-,False,-,-,False,-,-,-,-
92,-,False,-,-,False,-,-,False,-,-,-,-
93,-,False,-,-,False,-,-,False,-,-,-,-
94,-,False,-,-,False,-,-,False,-,-,-,-
95,-,False,-,-,False,-,-,False,-,-,-,-
96,-,False,-,-,False,-,-,False,-,-,-,-
97,-,False,-,-,False,-,-,False,-,-,-,-
98,-,False,-,-,False,-,-,False,-,-,-,-
99,-,False,-,-,False,-,-,False,-,-,-,-
100,-,False,-,-,False,-,-,False,-,-,-,-
101,-,False,-,-,False,-,-,False,-,-,-,-
102,-,False,-,-,False,-,-,True,-,-,-,-
103,-,False,-,-,False,-,-,True,-,-,-,-
104,-,False,-,-,False,-,-,False,-,-,-,-
105,-,False,-,-,False,-,-,True,-,-,-,-
106,-,False,-,-,False,-,-,False,-,-,-,-
107,-,False,-,-,False,-,-,True,-,-,-,-
108,-,False,-,-,False,-,-,False,-,-,-,-
109,-,False,-,-,False,-,-,False,-,-,-,-
110,-,False,-,-,False,-,-,True,-,-,-,-
111,-,False,-,-,False,-,-,True,-,-,-,-
112,-,False,-,-,False,-,-,False,-,-,-,-
113,-,False,-,-,False,-,-,False,-,-,-,-
114,-,False,-,-,False,-,-,False,-,-,-,-
115,-,False,-,-,False,-,-,False,-,-,-,-
116,-,False,-,-,False,-,-,True,-,-,-,-
117,-,False,-,-,False,-,-,False,-,-,-,-
118,-,False,-,-,False,-,-,False,-,-,-,-
119,-,False,-,-,False,-,-,False,-,-,-,-
120,-,False,-,-,False,-,-,False,-,-,-,-
121,-,False,-,-,False,-,-,False,-,-,-,-
122,-,False,-,-,False,-,-,False,-,-,-,-
123,-,False,-,-,False,-,-,False,-,-,-,-
124,-,False,-,-,False,-,-,False,-,-,-,-
125,-,False,-,-,False,-,-,False,-,-,-,-
126,-,False,-,-,False,-,-,False,-,-,-,-
127,-,False,-,-,False,-,-,False,-,-,-,-
128,-,False,-,-,False,-,-,True,-,-,-,-
129,-,False,-,-,False,-,-,False,-,-,-,-
130,-,False,-,-,False,-,-,False,-,-,-,-
131,-,False,-,-,False,-,-,False,-,-,-,-
132,-,False,-,-,False,-,-,True,-,-,-,-
133,-,False,-,-,False,-,-,False,-,-,-,-
134,-,False,-,-,False,-,-,False,-,-,-,-
135,-,False,-,-,False,-,-,False,-,-,-,-
136,-,False,-,-,False,-,-,False,-,-,-,-
137,-,False,-,-,False,-,-,False,-,-,-,-
138,-,False,-,-,False,-,-,False,-,-,-,-
139,-,False,-,-,False,-,-,False,-,-,-,-
140,-,False,-,-,False,-,-,True,-,-,-,-
141,-,False,-,-,False,-,-,False,-,-,-,-
142,-,False,-,-,False,-,-,False,-,-,-,-
143,-,False,-,-,False,-,-,False,-,-,-,-
144,-,False,-,-,False,-,-,True,-,-,-,-
145,-,False,-,-,False,-,-,False,-,-,-,-
146,-,False,-,-,False,-,-,True,-,-,-,-
147,-,False,-,-,False,-,-,False,-,-,-,-
148,-,False,-,-,False,-,-,False,-,-,-,-
149,-,False,-,-,False,-,-,False,-,-,-,-
150,-,False,-,-,False,-,-,False,-,-,-,-
151,-,False,-,-,False,-,-,False,-,-,-,-
152,-,False,-,-,False,-,-,False,-,-,-,-
153,-,False,-,-,False,-,-,False,-,-,-,-
154,-,False,-,-,False,-,-,True,-,-,-,-
155,-,False,-,-,False,-,-,True,-,-,-,-
156,-,False,-,-,False,-,-,True,-,-,-,-
157,-,False,-,-,False,-,-,False,-,-,-,-
158,-,False,-,-,False,-,-,False,-,-,-,-
159,-,False,-,-,False,-,-,False,-,-,-,-
160,-,False,-,-,False,-,-,False,-,-,-,-
161,-,False,-,-,False,-,-,False,-,-,-,-
162,-,False,-,-,False,-,-,False,-,-,-,-
163,-,False,-,-,False,-,-,False,-,-,-,-
164,-,False,-,-,False,-,-,False,-,-,-,-
165,-,False,-,-,False,-,-,False,-,-,-,-
166,-,False,-,-,False,-,-,False,-,-,-,-
167,-,False,-,-,False,-,-,False,-,-,-,-
168,-,False,-,-,False,-,-,False,-,-,-,-
169,-,False,-,-,False,-,-,False,-,-,-,-
170,-,False,-,-,False,-,-,False,-,-,-,-
171,-,False,-,-,False,-,-,False,-,-,-,-
172,-,False,-,-,False,-,-,False,-,-,-,-
173,-,False,-,-,False,-,-,False,-,-,-,-
174,-,False,-,-,False,-,-,False,-,-,-,-
175,-,False,-,-,False,-,-,False,-,-,-,-
176,-,False,-,-,False,-,-,True,-,-,-,-
177,-,False,-,-,False,-,-,False,-,-,-,-
178,-,False,-,-,False,-,-,False,-,-,-,-
179,-,False,-,-,False,-,-,False,-,-,-,-
180,-,False,-,-,False,-,-,False,-,-,-,-
181,-,False,-,-,False,-,-,False,-,-,-,-
182,-,False,-,-,False,-,-,False,-,-,-,-
183,-,False,-,-,False,-,-,False,-,-,-,-
184,-,False,-,-,False,-,-,False,-,-,-,-
185,-,False,-,-,False,-,-,False,-,-,-,-
186,-,False,-,-,False,-,-,True,-,-,-,-
187,-,False,-,-,False,-,-,False,-,-,-,-
188,-,False,-,-,False,-,-,False,-,-,-,-
189,-,False,-,-,False,-,-,False,-,-,-,-
190,-,False,-,-,False,-,-,False,-,-,-,-
191,-,False,-,-,False,-,-,False,-,-,-,-
192,-,False,-,-,False,-,-,False,-,-,-,-
193,-,False,-,-,False,-,-,False,-,-,-,-
194,-,False,-,-,False,-,-,False,-,-,-,-
195,-,False,-,-,False,-,-,False,-,-,-,-
196,-,False,-,-,False,-,-,False,-,-,-,-
197,-,False,-,-,False,-,-,False,-,-,-,-
198,-,False,-,-,False,-,-,False,-,-,-,-
199,-,False,-,-,False,-,-,False,-,-,-,-
200,-,False,-,-,False,-,-,False,-,-,-,-
201,-,False,-,-,False,-,-,False,-,-,-,-
202,-,False,-,-,False,-,-,False,-,-,-,-
203,-,False,-,-,False,-,-,False,-,-,-,-
204,-,False,-,-,False,-,-,False,-,-,-,-
205,-,False,-,-,False,-,-,False,-,-,-,-
206,-,False,-,-,False,-,-,False,-,-,-,-
207,-,False,-,-,False,-,-,False,-,-,-,-
208,-,False,-,-,False,-,-,False,-,-,-,-
209,-,False,-,-,False,-,-,False,-,-,-,-
210,-,False,-,-,True,-,-,False,-,-,-,-
211,-,False,-,-,True,-,-,False,-,-,-,-
212,-,False,-,-,False,-,-,False,-,-,-,-
213,-,False,-,-,False,-,-,False,-,-,-,-
214,-,False,-,-,False,-,-,False,-,-,-,-
215,-,False,-,-,False,-,-,False,-,-,-,-
216,-,False,-,-,False,-,-,True,-,-,-,-
217,-,False,-,-,False,-,-,False,-,-,-,-
218,-,False,-,-,False,-,-,False,-,-,-,-
219,-,False,-,-,False,-,-,False,-,-,-,-
220,-,False,-,-,False,-,-,False,-,-,-,-
221,-,False,-,-,False,-,-,False,-,-,-,-
222,-,False,-,-,False,-,-,False,-,-,-,-
223,-,False,-,-,False,-,-,False,-,-,-,-
224,-,False,-,-,True,-,-,False,-,-,-,-
225,-,False,-,-,True,-,-,False,-,-,-,-
226,-,False,-,-,True,-,-,False,-,-,-,-
227,-,False,-,-,True,-,-,False,-,-,-,-
228,-,False,-,-,True,-,-,False,-,-,-,-
229,-,False,-,-,True,-,-,False,-,-,-,-
230,-,False,-,-,True,-,-,False,-,-,-,-
231,-,False,-,-,True,-,-,False,-,-,-,-
232,-,False,-,-,True,-,-,False,-,-,-,-
233,-,False,-,-,True,-,-,False,-,-,-,-
234,-,False,-,-,True,-,-,False,-,-,-,-
235,-,False,-,-,True,-,-,False,-,-,-,-
236,-,False,-,-,True,-,-,True,-,-,-,-
237,-,False,-,-,True,-,-,False,-,-,-,-
238,-,False,-,-,True,-,-,True,-,-,-,-
239,-,False,-,-,True,-,-,True,-,-,-,-
240,-,False,-,-,True,-,-,True,-,-,-,-
241,-,False,-,-,True,-,-,True,-,-,-,-
242,-,False,-,-,True,-,-,True,-,-,-,-
243,-,False,-,-,True,-,-,True,-,-,-,-
244,-,False,-,-,True,-,-,True,-,-,-,-
245,-,False,-,-,True,-,-,True,-,-,-,-
246,-,False,-,-,True,-,-,False,-,-,-,-
247,-,False,-,-,True,-,-,True,-,-,-,-
248,-,False,-,-,True,-,-,True,-,-,-,-
249,-,False,-,-,True,-,-,True,-,-,-,-
250,-,False,-,-,True,-,-,False,-,-,-,-
251,-,False,-,-,True,-,-,True,-,-,-,-
252,-,False,-,-,True,-,-,True,-,-,-,-
253,-,False,-,-,True,-,-,True,-,-,-,-
254,-,False,-,-,True,-,-,True,-,-,-,-
255,-,False,-,-,True,-,-,True,-,-,-,-
256,-,False,-,-,True,-,-,False,-,-,-,-
257,-,False,-,-,True,-,-,True,-,-,-,-
258,-,False,-,-,False,-,-,False,-,-,-,-
259,-,False,-,-,False,-,-,False,-,-,-,-
260,-,False,-,-,False,-,-,True,-,-,-,-
261,-,True,-,-,False,-,-,False,-,-,-,-
262,-,True,-,-,False,-,-,False,-,-,-,-
263,-,True,-,-,False,-,-,False,-,-,-,-
264,-,False,-,-,True,-,-,True,-,-,-,-
265,-,True,-,-,False,-,-,False,-,-,-,-
266,-,True,-,-,False,-,-,False,-,-,-,-
267,-,True,-,-,False,-,-,False,-,-,-,-
268,-,True,-,-,False,-,-,True,-,-,-,-
269,-,True,-,-,False,-,-,False,-,-,-,-
270,-,False,-,-,True,-,-,True,-,-,-,-
271,-,False,-,-,False,-,-,True,-,-,-,-
272,-,True,-,-,False,-,-,True,-,-,-,-
273,-,True,-,-,False,-,-,True,-,-,-,-
274,-,True,-,-,False,-,-,True,-,-,-,-
275,-,True,-,-,False,-,-,True,-,-,-,-
276,-,True,-,-,False,-,-,True,-,-,-,-
277,-,True,-,-,False,-,-,True,-,-,-,-
278,-,True,-,-,False,-,-,True,-,-,-,-
279,-,True,-,-,False,-,-,True,-,-,-,-
280,-,False,-,-,False,-,-,True,-,-,-,-
281,-,True,-,-,False,-,-,True,-,-,-,-
282,-,True,-,-,False,-,-,True,-,-,-,-
283,-,True,-,-,False,-,-,True,-,-,-,-
284,-,True,-,-,False,-,-,False,-,-,-,-
285,-,False,-,-,False,-,-,True,-,-,-,-
286,-,False,-,-,False,-,-,True,-,-,-,-
287,-,False,-,-,False,-,-,True,-,-,-,-
288,-,False,-,-,True,-,-,True,-,-,-,-
289,-,False,-,-,False,-,-,True,-,-,-,-
290,-,False,-,-,False,-,-,False,-,-,-,-
291,-,False,-,-,False,-,-,True,-,-,-,-
292,-,True,-,-,False,-,-,False,-,-,-,-
293,-,True,-,-,False,-,-,False,-,-,-,-
294,-,True,-,-,False,-,-,False,-,-,-,-
295,-,True,-,-,False,-,-,False,-,-,-,-
296,-,True,-,-,False,-,-,False,-,-,-,-
297,-,True,-,-,False,-,-,False,-,-,-,-
298,-,True,-,-,False,-,-,True,-,-,-,-
299,-,True,-,-,False,-,-,False,-,-,-,-
300,-,True,-,-,False,-,-,False,-,-,-,-
301,-,True,-,-,False,-,-,True,-,-,-,-
302,-,True,-,-,False,-,-,False,-,-,-,-
303,-,True,-,-,False,-,-,True,-,-,-,-
304,-,True,-,-,False,-,-,False,-,-,-,-
305,-,True,-,-,False,-,-,False,-,-,-,-
306,-,True,-,-,False,-,-,False,-,-,-,-
307,-,True,-,-,False,-,-,False,-,-,-,-
308,-,False,-,-,True,-,-,False,-,-,-,-
309,-,True,-,-,False,-,-,False,-,-,-,-
310,-,False,-,-,False,-,-,False,-,-,-,-
311,-,True,-,-,False,-,-,False,-,-,-,-
312,-,False,-,-,False,-,-,True,-,-,-,-
313,-,True,-,-,False,-,-,True,-,-,-,-
314,-,True,-,-,False,-,-,False,-,-,-,-
315,-,True,-,-,False,-,-,True,-,-,-,-
316,-,True,-,-,False,-,-,False,-,-,-,-
317,-,True,-,-,False,-,-,True,-,-,-,-
318,-,True,-,-,False,-,-,True,-,-,-,-
319,-,True,-,-,False,-,-,True,-,-,-,-
320,-,False,-,-,True,-,-,False,-,-,-,-
321,-,True,-,-,False,-,-,True,-,-,-,-
322,-,True,-,-,False,-,-,True,-,-,-,-
323,-,True,-,-,False,-,-,True,-,-,-,-
324,-,False,-,-,True,-,-,True,-,-,-,-
325,-,True,-,-,False,-,-,True,-,-,-,-
326,-,False,-,-,False,-,-,True,-,-,-,-
327,-,True,-,-,False,-,-,True,-,-,-,-
328,-,True,-,-,False,-,-,False,-,-,-,-
329,-,True,-,-,False,-,-,True,-,-,-,-
330,-,True,-,-,False,-,-,False,-,-,-,-
331,-,True,-,-,False,-,-,True,-,-,-,-
332,-,True,-,-,True,-,-,False,-,-,-,-
333,-,True,-,-,False,-,-,True,-,-,-,-
334,-,True,-,-,False,-,-,False,-,-,-,-
335,-,True,-,-,False,-,-,True,-,-,-,-
336,-,False,-,-,True,-,-,False,-,-,-,-
337,-,True,-,-,False,-,-,False,-,-,-,-
338,-,True,-,-,False,-,-,True,-,-,-,-
339,-,True,-,-,False,-,-,True,-,-,-,-
340,-,True,-,-,False,-,-,False,-,-,-,-
341,-,True,-,-,False,-,-,True,-,-,-,-
342,-,True,-,-,False,-,-,False,-,-,-,-
343,-,True,-,-,False,-,-,True,-,-,-,-
344,-,False,-,-,True,-,-,True,-,-,-,-
345,-,True,-,-,False,-,-,True,-,-,-,-
346,-,False,-,-,True,-,-,False,-,-,-,-
347,-,True,-,-,False,-,-,False,-,-,-,-
348,-,False,-,-,True,-,-,False,-,-,-,-
349,-,True,-,-,False,-,-,False,-,-,-,-
350,-,False,-,-,True,-,-,False,-,-,-,-
351,-,True,-,-,False,-,-,False,-,-,-,-
352,-,False,-,-,True,-,-,False,-,-,-,-
353,-,True,-,-,False,-,-,False,-,-,-,-
354,-,True,-,-,False,-,-,False,-,-,-,-
355,-,True,-,-,False,-,-,False,-,-,-,-
356,-,True,-,-,False,-,-,False,-,-,-,-
357,-,True,-,-,False,-,-,False,-,-,-,-
358,-,False,-,-,True,-,-,False,-,-,-,-
359,-,True,-,-,False,-,-,False,-,-,-,-
360,-,False,-,-,True,-,-,True,-,-,-,-
361,-,True,-,-,False,-,-,True,-,-,-,-
362,-,True,-,-,False,-,-,False,-,-,-,-
363,-,True,-,-,False,-,-,True,-,-,-,-
364,-,False,-,-,True,-,-,False,-,-,-,-
365,-,True,-,-,False,-,-,True,-,-,-,-
366,-,True,-,-,False,-,-,False,-,-,-,-
367,-,True,-,-,False,-,-,True,-,-,-,-
368,-,True,-,-,False,-,-,False,-,-,-,-
369,-,True,-,-,False,-,-,True,-,-,-,-
370,-,False,-,-,True,-,-,False,-,-,-,-
371,-,True,-,-,False,-,-,True,-,-,-,-
372,-,True,-,-,False,-,-,False,-,-,-,-
373,-,True,-,-,False,-,-,True,-,-,-,-
374,-,False,-,-,True,-,-,True,-,-,-,-
375,-,True,-,-,False,-,-,True,-,-,-,-
376,-,True,-,-,False,-,-,False,-,-,-,-
377,-,True,-,-,False,-,-,True,-,-,-,-
378,-,True,-,-,False,-,-,False,-,-,-,-
379,-,True,-,-,False,-,-,True,-,-,-,-
380,-,True,-,-,True,-,-,False,-,-,-,-
381,-,True,-,-,False,-,-,True,-,-,-,-
382,-,True,-,-,False,-,-,False,-,-,-,-
383,-,True,-,-,False,-,-,True,-,-,-,-
384,-,True,-,-,False,-,-,False,-,-,-,-
385,-,True,-,-,False,-,-,True,-,-,-,-
386,-,True,-,-,False,-,-,True,-,-,-,-
387,-,True,-,-,False,-,-,True,-,-,-,-
388,-,False,-,-,False,-,-,False,-,-,-,-
389,-,True,-,-,False,-,-,True,-,-,-,-
390,-,True,-,-,False,-,-,False,-,-,-,-
391,-,True,-,-,False,-,-,True,-,-,-,-
392,-,False,-,-,True,-,-,False,-,-,-,-
393,-,True,-,-,False,-,-,True,-,-,-,-
394,-,True,-,-,False,-,-,True,-,-,-,-
395,-,True,-,-,False,-,-,True,-,-,-,-
396,-,True,-,-,False,-,-,False,-,-,-,-
397,-,True,-,-,False,-,-,True,-,-,-,-
398,-,False,-,-,True,-,-,False,-,-,-,-
399,-,True,-,-,False,-,-,False,-,-,-,-
400,-,False,-,-,True,-,-,False,-,-,-,-
401,-,True,-,-,False,-,-,False,-,-,-,-
402,-,True,-,-,False,-,-,False,-,-,-,-
403,-,True,-,-,False,-,-,False,-,-,-,-
404,-,True,-,-,True,-,-,False,-,-,-,-
405,-,True,-,-,False,-,-,False,-,-,-,-
406,-,False,-,-,True,-,-,True,-,-,-,-
407,-,True,-,-,False,-,-,False,-,-,-,-
408,-,False,-,-,True,-,-,False,-,-,-,-
409,-,True,-,-,False,-,-,False,-,-,-,-
410,-,False,-,-,True,-,-,False,-,-,-,-
411,-,True,-,-,False,-,-,False,-,-,-,-
412,-,False,-,-,True,-,-,False,-,-,-,-
413,-,True,-,-,False,-,-,False,-,-,-,-
414,-,True,-,-,False,-,-,True,-,-,-,-
415,-,False,-,-,False,-,-,True,-,-,-,-
416,-,False,-,-,True,-,-,False,-,-,-,-
417,-,False,-,-,True,-,-,True,-,-,-,-
418,-,True,-,-,False,-,-,True,-,-,-,-
419,-,True,-,-,False,-,-,True,-,-,-,-
420,-,False,-,-,True,-,-,True,-,-,-,-
421,-,True,-,-,False,-,-,True,-,-,-,-
422,-,True,-,-,False,-,-,False,-,-,-,-
423,-,True,-,-,False,-,-,True,-,-,-,-
424,-,True,-,-,False,-,-,False,-,-,-,-
425,-,True,-,-,False,-,-,True,-,-,-,-
426,-,True,-,-,False,-,-,False,-,-,-,-
427,-,True,-,-,False,-,-,True,-,-,-,-
428,-,True,-,-,False,-,-,False,-,-,-,-
429,-,True,-,-,False,-,-,True,-,-,-,-
430,-,False,-,-,True,-,-,False,-,-,-,-
431,-,True,-,-,False,-,-,True,-,-,-,-
432,-,True,-,-,False,-,-,False,-,-,-,-
433,-,True,-,-,False,-,-,True,-,-,-,-
434,-,True,-,-,False,-,-,False,-,-,-,-
435,-,True,-,-,False,-,-,True,-,-,-,-
436,-,False,-,-,False,-,-,False,-,-,-,-
437,-,True,-,-,False,-,-,True,-,-,-,-
438,-,True,-,-,False,-,-,False,-,-,-,-
439,-,True,-,-,False,-,-,True,-,-,-,-
440,-,True,-,-,False,-,-,True,-,-,-,-
441,-,True,-,-,False,-,-,True,-,-,-,-
442,-,False,-,-,True,-,-,True,-,-,-,-
443,-,True,-,-,False,-,-,True,-,-,-,-
444,-,False,-,-,True,-,-,True,-,-,-,-
445,-,True,-,-,False,-,-,True,-,-,-,-
446,-,True,-,-,False,-,-,False,-,-,-,-
447,-,True,-,-,False,-,-,True,-,-,-,-
448,-,True,-,-,False,-,-,False,-,-,-,-
449,-,True,-,-,False,-,-,True,-,-,-,-
450,-,True,-,-,False,-,-,False,-,-,-,-
451,-,True,-,-,False,-,-,True,-,-,-,-
452,-,True,-,-,False,-,-,False,-,-,-,-
453,-,True,-,-,False,-,-,True,-,-,-,-
454,-,False,-,-,True,-,-,True,-,-,-,-
455,-,True,-,-,False,-,-,True,-,-,-,-
456,-,True,-,-,False,-,-,False,-,-,-,-
457,-,True,-,-,False,-,-,True,-,-,-,-
458,-,False,-,-,True,-,-,False,-,-,-,-
459,-,True,-,-,False,-,-,True,-,-,-,-
460,-,False,-,-,True,-,-,False,-,-,-,-
461,-,True,-,-,False,-,-,True,-,-,-,-
462,-,False,-,-,True,-,-,True,-,-,-,-
463,-,True,-,-,False,-,-,True,-,-,-,-
464,-,True,-,-,False,-,-,False,-,-,-,-
465,-,True,-,-,False,-,-,True,-,-,-,-
466,-,True,-,-,False,-,-,False,-,-,-,-
467,-,True,-,-,False,-,-,True,-,-,-,-
468,-,False,-,-,False,-,-,True,-,-,-,-
469,-,True,-,-,False,-,-,True,-,-,-,-
470,-,True,-,-,False,-,-,False,-,-,-,-
471,-,True,-,-,False,-,-,True,-,-,-,-
472,-,True,-,-,False,-,-,False,-,-,-,-
473,-,True,-,-,False,-,-,True,-,-,-,-
474,-,False,-,-,True,-,-,False,-,-,-,-
475,-,False,-,-,False,-,-,True,-,-,-,-
476,-,False,-,-,True,-,-,False,-,-,-,-
477,-,True,-,-,False,-,-,True,-,-,-,-
478,-,False,-,-,True,-,-,True,-,-,-,-
479,-,True,-,-,False,-,-,True,-,-,-,-
480,-,True,-,-,False,-,-,True,-,-,-,-
481,-,True,-,-,False,-,-,True,-,-,-,-
482,-,True,-,-,False,-,-,False,-,-,-,-
483,-,True,-,-,False,-,-,True,-,-,-,-
484,-,True,-,-,False,-,-,False,-,-,-,-
485,-,True,-,-,False,-,-,True,-,-,-,-
486,-,True,-,-,False,-,-,True,-,-,-,-
487,-,True,-,-,False,-,-,True,-,-,-,-
488,-,False,-,-,True,-,-,True,-,-,-,-
489,-,True,-,-,False,-,-,True,-,-,-,-
490,-,True,-,-,False,-,-,True,-,-,-,-
491,-,True,-,-,False,-,-,True,-,-,-,-
492,-,True,-,-,False,-,-,False,-,-,-,-
493,-,True,-,-,False,-,-,True,-,-,-,-
494,-,True,-,-,False,-,-,True,-,-,-,-
495,-,True,-,-,False,-,-,True,-,-,-,-
496,-,True,-,-,False,-,-,False,-,-,-,-
497,-,True,-,-,False,-,-,True,-,-,-,-
498,-,True,-,-,False,-,-,False,-,-,-,-
499,-,True,-,-,False,-,-,True,-,-,-,-
500,-,True,-,-,False,-,-,False,-,-,-,-
501,-,True,-,-,False,-,-,True,-,-,-,-
502,-,False,-,-,True,-,-,False,-,-,-,-
503,-,True,-,-,False,-,-,True,-,-,-,-
504,-,True,-,-,False,-,-,True,-,-,-,-
505,-,True,-,-,False,-,-,True,-,-,-,-
506,-,False,-,-,True,-,-,False,-,-,-,-
507,-,True,-,-,False,-,-,True,-,-,-,-
508,-,False,-,-,True,-,-,False,-,-,-,-
509,-,True,-,-,False,-,-,True,-,-,-,-
510,-,False,-,-,True,-,-,False,-,-,-,-
511,-,True,-,-,False,-,-,True,-,-,-,-
512,-,True,-,-,False,-,-,False,-,-,-,-
513,-,True,-,-,False,-,-,True,-,-,-,-
514,-,False,-,-,True,-,-,True,-,-,-,-
515,-,True,-,-,False,-,-,True,-,-,-,-
516,-,True,-,-,False,-,-,False,-,-,-,-
517,-,True,-,-,False,-,-,True,-,-,-,-
518,-,False,-,-,True,-,-,True,-,-,-,-
519,-,True,-,-,False,-,-,True,-,-,-,-
520,-,True,-,-,False,-,-,False,-,-,-,-
521,-,True,-,-,False,-,-,True,-,-,-,-
522,-,True,-,-,False,-,-,False,-,-,-,-
523,-,True,-,-,False,-,-,True,-,-,-,-
524,-,False,-,-,True,-,-,True,-,-,-,-
525,-,True,-,-,False,-,-,True,-,-,-,-
526,-,False,-,-,True,-,-,False,-,-,-,-
527,-,True,-,-,False,-,-,True,-,-,-,-
528,-,False,-,-,True,-,-,False,-,-,-,-
529,-,True,-,-,False,-,-,True,-,-,-,-
530,-,True,-,-,False,-,-,False,-,-,-,-
531,-,True,-,-,False,-,-,True,-,-,-,-
532,-,True,-,-,False,-,-,False,-,-,-,-
533,-,True,-,-,False,-,-,True,-,-,-,-
534,-,True,-,-,False,-,-,False,-,-,-,-
535,-,True,-,-,False,-,-,True,-,-,-,-
536,-,False,-,-,True,-,-,True,-,-,-,-
537,-,True,-,-,False,-,-,False,-,-,-,-
