101,-,-,-,False,-,-,-,-,True,-,-,-
102,-,-,-,False,-,-,-,-,False,-,-,-
103,-,-,-,False,-,-,-,-,True,-,-,-
104,-,-,-,True,-,-,-,-,True,-,-,-
105,-,-,-,True,-,-,-,-,True,-,-,-
106,-,-,-,False,-,-,-,-,False,-,-,-
107,-,-,-,True,-,-,-,-,False,-,-,-
108,-,-,-,False,-,-,-,-,False,-,-,-
109,-,-,-,True,-,-,-,-,False,-,-,-
110,-,-,-,True,-,-,-,-,True,-,-,-
111,-,-,-,True,-,-,-,-,True,-,-,-
112,-,-,-,True,-,-,-,-,True,-,-,-
113,-,-,-,True,-,-,-,-,True,-,-,-
114,-,-,-,False,-,-,-,-,True,-,-,-
115,-,-,-,True,-,-,-,-,True,-,-,-
116,-,-,-,False,-,-,-,-,False,-,-,-
117,-,-,-,True,-,-,-,-,True,-,-,-
118,-,-,-,False,-,-,-,-,False,-,-,-
119,-,-,-,True,-,-,-,-,True,-,-,-
120,-,-,-,False,-,-,-,-,True,-,-,-
121,-,-,-,True,-,-,-,-,True,-,-,-
122,-,-,-,True,-,-,-,-,True,-,-,-
123,-,-,-,True,-,-,-,-,True,-,-,-
124,-,-,-,True,-,-,-,-,True,-,-,-
125,-,-,-,True,-,-,-,-,True,-,-,-
126,-,-,-,False,-,-,-,-,False,-,-,-
127,-,-,-,False,-,-,-,-,True,-,-,-
128,-,-,-,True,-,-,-,-,False,-,-,-
129,-,-,-,True,-,-,-,-,False,-,-,-
130,-,-,-,False,-,-,-,-,True,-,-,-
131,-,-,-,True,-,-,-,-,True,-,-,-
132,-,-,-,True,-,-,-,-,True,-,-,-
133,-,-,-,True,-,-,-,-,True,-,-,-
134,-,-,-,True,-,-,-,-,True,-,-,-
135,-,-,-,True,-,-,-,-,True,-,-,-
136,-,-,-,True,-,-,-,-,True,-,-,-
137,-,-,-,True,-,-,-,-,True,-,-,-
138,-,-,-,False,-,-,-,-,True,-,-,-
139,-,-,-,True,-,-,-,-,True,-,-,-
140,-,-,-,False,-,-,-,-,True,-,-,-
141,-,-,-,True,-,-,-,-,True,-,-,-
142,-,-,-,False,-,-,-,-,False,-,-,-
143,-,-,-,True,-,-,-,-,True,-,-,-
144,-,-,-,True,-,-,-,-,True,-,-,-
145,-,-,-,True,-,-,-,-,True,-,-,-
146,-,-,-,False,-,-,-,-,False,-,-,-
147,-,-,-,True,-,-,-,-,True,-,-,-
148,-,-,-,False,-,-,-,-,False,-,-,-
149,-,-,-,True,-,-,-,-,True,-,-,-
150,-,-,-,True,-,-,-,-,False,-,-,-
151,-,-,-,True,-,-,-,-,True,-,-,-
152,-,-,-,False,-,-,-,-,True,-,-,-
153,-,-,-,True,-,-,-,-,True,-,-,-
154,-,-,-,True,-,-,-,-,True,-,-,-
155,-,-,-,True,-,-,-,-,True,-,-,-
156,-,-,-,True,-,-,-,-,True,-,-,-
157,-,-,-,True,-,-,-,-,True,-,-,-
158,-,-,-,False,-,-,-,-,True,-,-,-
159,-,-,-,True,-,-,-,-,True,-,-,-
160,-,-,-,True,-,-,-,-,True,-,-,-
161,-,-,-,True,-,-,-,-,True,-,-,-
162,-,-,-,True,-,-,-,-,False,-,-,-
163,-,-,-,True,-,-,-,-,True,-,-,-
164,-,-,-,False,-,-,-,-,True,-,-,-
165,-,-,-,True,-,-,-,-,True,-,-,-
166,-,-,-,False,-,-,-,-,True,-,-,-
167,-,-,-,True,-,-,-,-,True,-,-,-
168,-,-,-,False,-,-,-,-,False,-,-,-
169,-,-,-,True,-,-,-,-,True,-,-,-
170,-,-,-,True,-,-,-,-,False,-,-,-
171,-,-,-,True,-,-,-,-,True,-,-,-
172,-,-,-,False,-,-,-,-,False,-,-,-
173,-,-,-,True,-,-,-,-,True,-,-,-
174,-,-,-,True,-,-,-,-,False,-,-,-
175,-,-,-,True,-,-,-,-,True,-,-,-
176,-,-,-,True,-,-,-,-,True,-,-,-
177,-,-,-,True,-,-,-,-,True,-,-,-
178,-,-,-,True,-,-,-,-,True,-,-,-
179,-,-,-,True,-,-,-,-,True,-,-,-
180,-,-,-,True,-,-,-,-,False,-,-,-
181,-,-,-,True,-,-,-,-,False,-,-,-
182,-,-,-,True,-,-,-,-,True,-,-,-
183,-,-,-,True,-,-,-,-,False,-,-,-
184,-,-,-,False,-,-,-,-,False,-,-,-
185,-,-,-,True,-,-,-,-,False,-,-,-
186,-,-,-,False,-,-,-,-,False,-,-,-
187,-,-,-,True,-,-,-,-,False,-,-,-
188,-,-,-,False,-,-,-,-,True,-,-,-
189,-,-,-,True,-,-,-,-,False,-,-,-
190,-,-,-,True,-,-,-,-,True,-,-,-
191,-,-,-,True,-,-,-,-,False,-,-,-
192,-,-,-,True,-,-,-,-,True,-,-,-
193,-,-,-,True,-,-,-,-,False,-,-,-
194,-,-,-,False,-,-,-,-,False,-,-,-
195,-,-,-,True,-,-,-,-,False,-,-,-
196,-,-,-,True,-,-,-,-,True,-,-,-
197,-,-,-,True,-,-,-,-,False,-,-,-
198,-,-,-,False,-,-,-,-,True,-,-,-
199,-,-,-,True,-,-,-,-,True,-,-,-
200,-,-,-,True,-,-,-,-,True,-,-,-
201,-,-,-,True,-,-,-,-,True,-,-,-
202,-,-,-,False,-,-,-,-,False,-,-,-
203,-,-,-,True,-,-,-,-,True,-,-,-
204,-,-,-,True,-,-,-,-,True,-,-,-
205,-,-,-,True,-,-,-,-,True,-,-,-
206,-,-,-,True,-,-,-,-,True,-,-,-
207,-,-,-,True,-,-,-,-,True,-,-,-
208,-,-,-,True,-,-,-,-,True,-,-,-
209,-,-,-,True,-,-,-,-,True,-,-,-
210,-,-,-,True,-,-,-,-,True,-,-,-
211,-,-,-,True,-,-,-,-,True,-,-,-
212,-,-,-,False,-,-,-,-,False,-,-,-
213,-,-,-,True,-,-,-,-,True,-,-,-
214,-,-,-,False,-,-,-,-,True,-,-,-
215,-,-,-,True,-,-,-,-,True,-,-,-
216,-,-,-,True,-,-,-,-,True,-,-,-
217,-,-,-,True,-,-,-,-,True,-,-,-
218,-,-,-,True,-,-,-,-,True,-,-,-
219,-,-,-,True,-,-,-,-,True,-,-,-
220,-,-,-,False,-,-,-,-,True,-,-,-
221,-,-,-,True,-,-,-,-,True,-,-,-
222,-,-,-,False,-,-,-,-,True,-,-,-
223,-,-,-,True,-,-,-,-,True,-,-,-
224,-,-,-,True,-,-,-,-,True,-,-,-
225,-,-,-,True,-,-,-,-,True,-,-,-
226,-,-,-,True,-,-,-,-,True,-,-,-
227,-,-,-,True,-,-,-,-,True,-,-,-
228,-,-,-,True,-,-,-,-,True,-,-,-
229,-,-,-,True,-,-,-,-,True,-,-,-
230,-,-,-,False,-,-,-,-,True,-,-,-
231,-,-,-,True,-,-,-,-,True,-,-,-
232,-,-,-,False,-,-,-,-,False,-,-,-
233,-,-,-,False,-,-,-,-,True,-,-,-
234,-,-,-,True,-,-,-,-,True,-,-,-
235,-,-,-,False,-,-,-,-,True,-,-,-
236,-,-,-,False,-,-,-,-,False,-,-,-
237,-,-,-,False,-,-,-,-,True,-,-,-
238,-,-,-,False,-,-,-,-,False,-,-,-
239,-,-,-,False,-,-,-,-,True,-,-,-
240,-,-,-,False,-,-,-,-,False,-,-,-
241,-,-,-,False,-,-,-,-,True,-,-,-
242,-,-,-,False,-,-,-,-,False,-,-,-
243,-,-,-,False,-,-,-,-,True,-,-,-
244,-,-,-,False,-,-,-,-,False,-,-,-
245,-,-,-,False,-,-,-,-,False,-,-,-
246,-,-,-,True,-,-,-,-,True,-,-,-
247,-,-,-,False,-,-,-,-,False,-,-,-
248,-,-,-,True,-,-,-,-,False,-,-,-
249,-,-,-,True,-,-,-,-,True,-,-,-
250,-,-,-,True,-,-,-,-,False,-,-,-
251,-,-,-,True,-,-,-,-,False,-,-,-
252,-,-,-,False,-,-,-,-,True,-,-,-
253,-,-,-,True,-,-,-,-,False,-,-,-
254,-,-,-,True,-,-,-,-,True,-,-,-
255,-,-,-,True,-,-,-,-,False,-,-,-
256,-,-,-,True,-,-,-,-,True,-,-,-
257,-,-,-,True,-,-,-,-,True,-,-,-
258,-,-,-,True,-,-,-,-,True,-,-,-
259,-,-,-,True,-,-,-,-,True,-,-,-
260,-,-,-,True,-,-,-,-,True,-,-,-
261,-,-,-,True,-,-,-,-,True,-,-,-
262,-,-,-,True,-,-,-,-,True,-,-,-
263,-,-,-,True,-,-,-,-,True,-,-,-
264,-,-,-,True,-,-,-,-,False,-,-,-
265,-,-,-,True,-,-,-,-,False,-,-,-
266,-,-,-,True,-,-,-,-,False,-,-,-
267,-,-,-,True,-,-,-,-,True,-,-,-
268,-,-,-,True,-,-,-,-,False,-,-,-
269,-,-,-,True,-,-,-,-,False,-,-,-
270,-,-,-,True,-,-,-,-,False,-,-,-
271,-,-,-,True,-,-,-,-,False,-,-,-
272,-,-,-,True,-,-,-,-,True,-,-,-
273,-,-,-,True,-,-,-,-,True,-,-,-
274,-,-,-,True,-,-,-,-,True,-,-,-
275,-,-,-,True,-,-,-,-,True,-,-,-
276,-,-,-,True,-,-,-,-,True,-,-,-
277,-,-,-,True,-,-,-,-,True,-,-,-
278,-,-,-,True,-,-,-,-,False,-,-,-
279,-,-,-,True,-,-,-,-,False,-,-,-
280,-,-,-,True,-,-,-,-,True,-,-,-
281,-,-,-,True,-,-,-,-,False,-,-,-
282,-,-,-,False,-,-,-,-,False,-,-,-
283,-,-,-,True,-,-,-,-,False,-,-,-
284,-,-,-,False,-,-,-,-,True,-,-,-
285,-,-,-,True,-,-,-,-,True,-,-,-
286,-,-,-,False,-,-,-,-,True,-,-,-
287,-,-,-,True,-,-,-,-,True,-,-,-
288,-,-,-,True,-,-,-,-,True,-,-,-
289,-,-,-,True,-,-,-,-,True,-,-,-
290,-,-,-,False,-,-,-,-,False,-,-,-
291,-,-,-,True,-,-,-,-,True,-,-,-
292,-,-,-,False,-,-,-,-,False,-,-,-
293,-,-,-,True,-,-,-,-,True,-,-,-
294,-,-,-,False,-,-,-,-,False,-,-,-
295,-,-,-,True,-,-,-,-,True,-,-,-
296,-,-,-,True,-,-,-,-,True,-,-,-
297,-,-,-,True,-,-,-,-,True,-,-,-
298,-,-,-,False,-,-,-,-,True,-,-,-
299,-,-,-,True,-,-,-,-,True,-,-,-
300,-,-,-,True,-,-,-,-,True,-,-,-
301,-,-,-,True,-,-,-,-,True,-,-,-
302,-,-,-,True,-,-,-,-,False,-,-,-
303,-,-,-,True,-,-,-,-,False,-,-,-
304,-,-,-,True,-,-,-,-,False,-,-,-
305,-,-,-,True,-,-,-,-,False,-,-,-
306,-,-,-,True,-,-,-,-,False,-,-,-
307,-,-,-,True,-,-,-,-,False,-,-,-
308,-,-,-,False,-,-,-,-,True,-,-,-
309,-,-,-,True,-,-,-,-,True,-,-,-
310,-,-,-,True,-,-,-,-,True,-,-,-
311,-,-,-,True,-,-,-,-,True,-,-,-
312,-,-,-,True,-,-,-,-,True,-,-,-
313,-,-,-,True,-,-,-,-,True,-,-,-
314,-,-,-,False,-,-,-,-,True,-,-,-
315,-,-,-,True,-,-,-,-,True,-,-,-
316,-,-,-,False,-,-,-,-,False,-,-,-
317,-,-,-,True,-,-,-,-,True,-,-,-
318,-,-,-,False,-,-,-,-,True,-,-,-
319,-,-,-,True,-,-,-,-,True,-,-,-
320,-,-,-,True,-,-,-,-,True,-,-,-
321,-,-,-,True,-,-,-,-,True,-,-,-
322,-,-,-,False,-,-,-,-,True,-,-,-
323,-,-,-,True,-,-,-,-,True,-,-,-
324,-,-,-,False,-,-,-,-,True,-,-,-
325,-,-,-,True,-,-,-,-,True,-,-,-
326,-,-,-,False,-,-,-,-,True,-,-,-
327,-,-,-,True,-,-,-,-,True,-,-,-
328,-,-,-,False,-,-,-,-,True,-,-,-
329,-,-,-,True,-,-,-,-,True,-,-,-
330,-,-,-,True,-,-,-,-,True,-,-,-
331,-,-,-,True,-,-,-,-,True,-,-,-
332,-,-,-,True,-,-,-,-,False,-,-,-
333,-,-,-,True,-,-,-,-,True,-,-,-
334,-,-,-,True,-,-,-,-,True,-,-,-
335,-,-,-,True,-,-,-,-,True,-,-,-
336,-,-,-,True,-,-,-,-,False,-,-,-
337,-,-,-,True,-,-,-,-,True,-,-,-
338,-,-,-,True,-,-,-,-,True,-,-,-
339,-,-,-,True,-,-,-,-,True,-,-,-
340,-,-,-,False,-,-,-,-,False,-,-,-
341,-,-,-,True,-,-,-,-,True,-,-,-
342,-,-,-,False,-,-,-,-,False,-,-,-
343,-,-,-,True,-,-,-,-,True,-,-,-
344,-,-,-,False,-,-,-,-,False,-,-,-
345,-,-,-,True,-,-,-,-,True,-,-,-
346,-,-,-,False,-,-,-,-,False,-,-,-
347,-,-,-,True,-,-,-,-,True,-,-,-
348,-,-,-,True,-,-,-,-,True,-,-,-
349,-,-,-,True,-,-,-,-,True,-,-,-
350,-,-,-,False,-,-,-,-,False,-,-,-
351,-,-,-,True,-,-,-,-,True,-,-,-
352,-,-,-,False,-,-,-,-,False,-,-,-
353,-,-,-,True,-,-,-,-,True,-,-,-
354,-,-,-,False,-,-,-,-,True,-,-,-
355,-,-,-,True,-,-,-,-,True,-,-,-
356,-,-,-,True,-,-,-,-,True,-,-,-
357,-,-,-,True,-,-,-,-,True,-,-,-
358,-,-,-,True,-,-,-,-,True,-,-,-
359,-,-,-,True,-,-,-,-,True,-,-,-
360,-,-,-,True,-,-,-,-,True,-,-,-
361,-,-,-,True,-,-,-,-,True,-,-,-
362,-,-,-,False,-,-,-,-,False,-,-,-
363,-,-,-,True,-,-,-,-,True,-,-,-
364,-,-,-,False,-,-,-,-,True,-,-,-
365,-,-,-,True,-,-,-,-,True,-,-,-
366,-,-,-,True,-,-,-,-,True,-,-,-
367,-,-,-,True,-,-,-,-,True,-,-,-
368,-,-,-,True,-,-,-,-,True,-,-,-
369,-,-,-,True,-,-,-,-,True,-,-,-
370,-,-,-,True,-,-,-,-,True,-,-,-
371,-,-,-,True,-,-,-,-,True,-,-,-
372,-,-,-,False,-,-,-,-,True,-,-,-
373,-,-,-,True,-,-,-,-,True,-,-,-
374,-,-,-,True,-,-,-,-,True,-,-,-
375,-,-,-,True,-,-,-,-,True,-,-,-
376,-,-,-,False,-,-,-,-,True,-,-,-
377,-,-,-,True,-,-,-,-,True,-,-,-
378,-,-,-,False,-,-,-,-,True,-,-,-
379,-,-,-,False,-,-,-,-,True,-,-,-
380,-,-,-,True,-,-,-,-,True,-,-,-
381,-,-,-,False,-,-,-,-,True,-,-,-
382,-,-,-,True,-,-,-,-,True,-,-,-
383,-,-,-,False,-,-,-,-,True,-,-,-
384,-,-,-,True,-,-,-,-,False,-,-,-
385,-,-,-,False,-,-,-,-,True,-,-,-
386,-,-,-,True,-,-,-,-,True,-,-,-
387,-,-,-,False,-,-,-,-,True,-,-,-
388,-,-,-,True,-,-,-,-,False,-,-,-
389,-,-,-,True,-,-,-,-,True,-,-,-
390,-,-,-,False,-,-,-,-,True,-,-,-
391,-,-,-,True,-,-,-,-,True,-,-,-
392,-,-,-,False,-,-,-,-,True,-,-,-
393,-,-,-,True,-,-,-,-,True,-,-,-
394,-,-,-,True,-,-,-,-,True,-,-,-
395,-,-,-,True,-,-,-,-,True,-,-,-
396,-,-,-,False,-,-,-,-,False,-,-,-
397,-,-,-,True,-,-,-,-,True,-,-,-
398,-,-,-,False,-,-,-,-,False,-,-,-
399,-,-,-,True,-,-,-,-,True,-,-,-
400,-,-,-,True,-,-,-,-,True,-,-,-
401,-,-,-,True,-,-,-,-,True,-,-,-
402,-,-,-,False,-,-,-,-,False,-,-,-
403,-,-,-,True,-,-,-,-,True,-,-,-
404,-,-,-,False,-,-,-,-,False,-,-,-
405,-,-,-,True,-,-,-,-,True,-,-,-
406,-,-,-,False,-,-,-,-,True,-,-,-
407,-,-,-,True,-,-,-,-,True,-,-,-
408,-,-,-,False,-,-,-,-,True,-,-,-
409,-,-,-,True,-,-,-,-,True,-,-,-
410,-,-,-,True,-,-,-,-,True,-,-,-
411,-,-,-,True,-,-,-,-,True,-,-,-
412,-,-,-,False,-,-,-,-,True,-,-,-
413,-,-,-,True,-,-,-,-,True,-,-,-
414,-,-,-,False,-,-,-,-,True,-,-,-
415,-,-,-,True,-,-,-,-,True,-,-,-
416,-,-,-,False,-,-,-,-,True,-,-,-
417,-,-,-,False,-,-,-,-,True,-,-,-
418,-,-,-,False,-,-,-,-,False,-,-,-
419,-,-,-,False,-,-,-,-,True,-,-,-
420,-,-,-,False,-,-,-,-,True,-,-,-
421,-,-,-,False,-,-,-,-,True,-,-,-
422,-,-,-,True,-,-,-,-,True,-,-,-
423,-,-,-,False,-,-,-,-,True,-,-,-
424,-,-,-,True,-,-,-,-,True,-,-,-
425,-,-,-,False,-,-,-,-,True,-,-,-
426,-,-,-,False,-,-,-,-,False,-,-,-
427,-,-,-,False,-,-,-,-,True,-,-,-
428,-,-,-,True,-,-,-,-,False,-,-,-
429,-,-,-,True,-,-,-,-,True,-,-,-
430,-,-,-,False,-,-,-,-,False,-,-,-
431,-,-,-,True,-,-,-,-,True,-,-,-
432,-,-,-,True,-,-,-,-,True,-,-,-
433,-,-,-,True,-,-,-,-,True,-,-,-
434,-,-,-,True,-,-,-,-,True,-,-,-
435,-,-,-,True,-,-,-,-,True,-,-,-
436,-,-,-,True,-,-,-,-,False,-,-,-
437,-,-,-,True,-,-,-,-,True,-,-,-
438,-,-,-,True,-,-,-,-,True,-,-,-
439,-,-,-,True,-,-,-,-,True,-,-,-
440,-,-,-,False,-,-,-,-,False,-,-,-
441,-,-,-,True,-,-,-,-,True,-,-,-
442,-,-,-,True,-,-,-,-,True,-,-,-
443,-,-,-,True,-,-,-,-,True,-,-,-
444,-,-,-,True,-,-,-,-,False,-,-,-
445,-,-,-,True,-,-,-,-,True,-,-,-
446,-,-,-,True,-,-,-,-,True,-,-,-
447,-,-,-,True,-,-,-,-,True,-,-,-
448,-,-,-,True,-,-,-,-,True,-,-,-
449,-,-,-,True,-,-,-,-,True,-,-,-
450,-,-,-,True,-,-,-,-,False,-,-,-
451,-,-,-,True,-,-,-,-,True,-,-,-
452,-,-,-,True,-,-,-,-,True,-,-,-
453,-,-,-,True,-,-,-,-,True,-,-,-
454,-,-,-,True,-,-,-,-,True,-,-,-
455,-,-,-,True,-,-,-,-,True,-,-,-
456,-,-,-,False,-,-,-,-,True,-,-,-
457,-,-,-,True,-,-,-,-,True,-,-,-
458,-,-,-,True,-,-,-,-,True,-,-,-
459,-,-,-,True,-,-,-,-,True,-,-,-
460,-,-,-,False,-,-,-,-,True,-,-,-
461,-,-,-,False,-,-,-,-,True,-,-,-
462,-,-,-,False,-,-,-,-,False,-,-,-
463,-,-,-,False,-,-,-,-,True,-,-,-
464,-,-,-,True,-,-,-,-,True,-,-,-
465,-,-,-,False,-,-,-,-,True,-,-,-
466,-,-,-,False,-,-,-,-,False,-,-,-
467,-,-,-,False,-,-,-,-,True,-,-,-
468,-,-,-,True,-,-,-,-,False,-,-,-
469,-,-,-,True,-,-,-,-,True,-,-,-
470,-,-,-,True,-,-,-,-,False,-,-,-
471,-,-,-,True,-,-,-,-,True,-,-,-
472,-,-,-,True,-,-,-,-,False,-,-,-
473,-,-,-,True,-,-,-,-,True,-,-,-
474,-,-,-,False,-,-,-,-,False,-,-,-
475,-,-,-,True,-,-,-,-,True,-,-,-
476,-,-,-,True,-,-,-,-,True,-,-,-
477,-,-,-,True,-,-,-,-,True,-,-,-
478,-,-,-,False,-,-,-,-,True,-,-,-
479,-,-,-,True,-,-,-,-,True,-,-,-
480,-,-,-,False,-,-,-,-,True,-,-,-
481,-,-,-,True,-,-,-,-,True,-,-,-
482,-,-,-,False,-,-,-,-,True,-,-,-
483,-,-,-,True,-,-,-,-,True,-,-,-
484,-,-,-,True,-,-,-,-,True,-,-,-
485,-,-,-,True,-,-,-,-,True,-,-,-
486,-,-,-,False,-,-,-,-,True,-,-,-
487,-,-,-,True,-,-,-,-,True,-,-,-
488,-,-,-,False,-,-,-,-,True,-,-,-
489,-,-,-,False,-,-,-,-,True,-,-,-
490,-,-,-,False,-,-,-,-,False,-,-,-
491,-,-,-,False,-,-,-,-,True,-,-,-
492,-,-,-,False,-,-,-,-,False,-,-,-
493,-,-,-,False,-,-,-,-,True,-,-,-
494,-,-,-,False,-,-,-,-,True,-,-,-
495,-,-,-,True,-,-,-,-,True,-,-,-
496,-,-,-,False,-,-,-,-,True,-,-,-
497,-,-,-,True,-,-,-,-,True,-,-,-
498,-,-,-,False,-,-,-,-,True,-,-,-
499,-,-,-,True,-,-,-,-,True,-,-,-
500,-,-,-,False,-,-,-,-,True,-,-,-
501,-,-,-,True,-,-,-,-,True,-,-,-
502,-,-,-,False,-,-,-,-,True,-,-,-
503,-,-,-,False,-,-,-,-,True,-,-,-
504,-,-,-,False,-,-,-,-,True,-,-,-
505,-,-,-,False,-,-,-,-,True,-,-,-
506,-,-,-,False,-,-,-,-,False,-,-,-
507,-,-,-,False,-,-,-,-,True,-,-,-
508,-,-,-,False,-,-,-,-,True,-,-,-
509,-,-,-,False,-,-,-,-,True,-,-,-
510,-,-,-,False,-,-,-,-,False,-,-,-
511,-,-,-,False,-,-,-,-,True,-,-,-
512,-,-,-,True,-,-,-,-,True,-,-,-
513,-,-,-,False,-,-,-,-,True,-,-,-
514,-,-,-,True,-,-,-,-,True,-,-,-
515,-,-,-,False,-,-,-,-,True,-,-,-
516,-,-,-,False,-,-,-,-,False,-,-,-
517,-,-,-,False,-,-,-,-,True,-,-,-
518,-,-,-,False,-,-,-,-,False,-,-,-
519,-,-,-,False,-,-,-,-,True,-,-,-
520,-,-,-,False,-,-,-,-,True,-,-,-
521,-,-,-,True,-,-,-,-,True,-,-,-
522,-,-,-,False,-,-,-,-,False,-,-,-
523,-,-,-,True,-,-,-,-,True,-,-,-
524,-,-,-,True,-,-,-,-,True,-,-,-
525,-,-,-,True,-,-,-,-,True,-,-,-
526,-,-,-,False,-,-,-,-,False,-,-,-
527,-,-,-,False,-,-,-,-,True,-,-,-
528,-,-,-,False,-,-,-,-,False,-,-,-
529,-,-,-,False,-,-,-,-,True,-,-,-
530,-,-,-,False,-,-,-,-,False,-,-,-
531,-,-,-,False,-,-,-,-,True,-,-,-
532,-,-,-,False,-,-,-,-,False,-,-,-
533,-,-,-,False,-,-,-,-,True,-,-,-
534,-,-,-,False,-,-,-,-,False,-,-,-
535,-,-,-,False,-,-,-,-,True,-,-,-
536,-,-,-,False,-,-,-,-,False,-,-,-
537,-,-,-,False,-,-,-,-,True,-,-,-
