77,-,-,-,-,-,False,-,-,True,True,-,-
78,-,-,-,-,-,False,-,-,True,True,-,-
79,-,-,-,-,-,False,-,-,False,True,-,-
80,-,-,-,-,-,False,-,-,False,True,-,-
81,-,-,-,-,-,False,-,-,False,True,-,-
82,-,-,-,-,-,False,-,-,False,True,-,-
83,-,-,-,-,-,False,-,-,False,True,-,-
84,-,-,-,-,-,False,-,-,False,True,-,-
85,-,-,-,-,-,False,-,-,True,True,-,-
86,-,-,-,-,-,True,-,-,False,True,-,-
87,-,-,-,-,-,True,-,-,False,True,-,-
88,-,-,-,-,-,True,-,-,False,False,-,-
89,-,-,-,-,-,True,-,-,False,True,-,-
90,-,-,-,-,-,True,-,-,False,True,-,-
91,-,-,-,-,-,True,-,-,False,True,-,-
92,-,-,-,-,-,True,-,-,True,True,-,-
93,-,-,-,-,-,True,-,-,True,True,-,-
94,-,-,-,-,-,True,-,-,True,True,-,-
95,-,-,-,-,-,True,-,-,True,True,-,-
96,-,-,-,-,-,True,-,-,True,False,-,-
97,-,-,-,-,-,True,-,-,True,False,-,-
98,-,-,-,-,-,True,-,-,False,False,-,-
99,-,-,-,-,-,True,-,-,True,False,-,-
100,-,-,-,-,-,True,-,-,False,False,-,-
101,-,-,-,-,-,True,-,-,False,False,-,-
102,-,-,-,-,-,True,-,-,False,False,-,-
103,-,-,-,-,-,True,-,-,False,False,-,-
104,-,-,-,-,-,True,-,-,True,False,-,-
105,-,-,-,-,-,True,-,-,True,False,-,-
106,-,-,-,-,-,True,-,-,True,True,-,-
107,-,-,-,-,-,True,-,-,True,True,-,-
108,-,-,-,-,-,True,-,-,True,True,-,-
109,-,-,-,-,-,True,-,-,True,True,-,-
110,-,-,-,-,-,True,-,-,True,True,-,-
111,-,-,-,-,-,True,-,-,True,True,-,-
112,-,-,-,-,-,True,-,-,False,False,-,-
113,-,-,-,-,-,True,-,-,True,True,-,-
114,-,-,-,-,-,True,-,-,False,True,-,-
115,-,-,-,-,-,True,-,-,False,True,-,-
116,-,-,-,-,-,True,-,-,True,True,-,-
117,-,-,-,-,-,True,-,-,False,True,-,-
118,-,-,-,-,-,True,-,-,True,True,-,-
119,-,-,-,-,-,True,-,-,False,True,-,-
120,-,-,-,-,-,True,-,-,False,True,-,-
121,-,-,-,-,-,True,-,-,False,True,-,-
122,-,-,-,-,-,True,-,-,True,True,-,-
123,-,-,-,-,-,True,-,-,False,True,-,-
124,-,-,-,-,-,True,-,-,False,True,-,-
125,-,-,-,-,-,True,-,-,False,True,-,-
126,-,-,-,-,-,True,-,-,False,True,-,-
127,-,-,-,-,-,True,-,-,False,True,-,-
128,-,-,-,-,-,True,-,-,True,True,-,-
129,-,-,-,-,-,True,-,-,True,True,-,-
130,-,-,-,-,-,True,-,-,False,True,-,-
131,-,-,-,-,-,True,-,-,True,True,-,-
132,-,-,-,-,-,True,-,-,True,True,-,-
133,-,-,-,-,-,True,-,-,True,True,-,-
134,-,-,-,-,-,True,-,-,True,True,-,-
135,-,-,-,-,-,True,-,-,True,True,-,-
136,-,-,-,-,-,True,-,-,True,True,-,-
137,-,-,-,-,-,True,-,-,True,True,-,-
138,-,-,-,-,-,True,-,-,False,True,-,-
139,-,-,-,-,-,True,-,-,True,True,-,-
140,-,-,-,-,-,True,-,-,True,True,-,-
141,-,-,-,-,-,True,-,-,True,True,-,-
142,-,-,-,-,-,True,-,-,True,False,-,-
143,-,-,-,-,-,True,-,-,True,True,-,-
144,-,-,-,-,-,True,-,-,True,True,-,-
145,-,-,-,-,-,True,-,-,True,True,-,-
146,-,-,-,-,-,True,-,-,True,False,-,-
147,-,-,-,-,-,True,-,-,True,True,-,-
148,-,-,-,-,-,True,-,-,True,False,-,-
149,-,-,-,-,-,True,-,-,True,False,-,-
150,-,-,-,-,-,True,-,-,True,False,-,-
151,-,-,-,-,-,True,-,-,True,False,-,-
152,-,-,-,-,-,True,-,-,True,True,-,-
153,-,-,-,-,-,True,-,-,True,True,-,-
154,-,-,-,-,-,True,-,-,False,True,-,-
155,-,-,-,-,-,True,-,-,True,True,-,-
156,-,-,-,-,-,True,-,-,True,True,-,-
157,-,-,-,-,-,True,-,-,True,True,-,-
158,-,-,-,-,-,True,-,-,False,True,-,-
159,-,-,-,-,-,True,-,-,True,True,-,-
160,-,-,-,-,-,True,-,-,False,False,-,-
161,-,-,-,-,-,True,-,-,True,True,-,-
162,-,-,-,-,-,True,-,-,True,False,-,-
163,-,-,-,-,-,True,-,-,True,True,-,-
164,-,-,-,-,-,True,-,-,False,False,-,-
165,-,-,-,-,-,True,-,-,True,True,-,-
166,-,-,-,-,-,True,-,-,True,True,-,-
167,-,-,-,-,-,True,-,-,True,True,-,-
168,-,-,-,-,-,True,-,-,True,True,-,-
169,-,-,-,-,-,True,-,-,True,True,-,-
170,-,-,-,-,-,True,-,-,True,True,-,-
171,-,-,-,-,-,True,-,-,True,True,-,-
172,-,-,-,-,-,True,-,-,False,False,-,-
173,-,-,-,-,-,True,-,-,True,True,-,-
174,-,-,-,-,-,True,-,-,False,False,-,-
175,-,-,-,-,-,True,-,-,True,True,-,-
176,-,-,-,-,-,True,-,-,False,True,-,-
177,-,-,-,-,-,True,-,-,False,True,-,-
178,-,-,-,-,-,True,-,-,True,True,-,-
179,-,-,-,-,-,True,-,-,False,True,-,-
180,-,-,-,-,-,True,-,-,True,True,-,-
181,-,-,-,-,-,True,-,-,False,True,-,-
182,-,-,-,-,-,True,-,-,True,True,-,-
183,-,-,-,-,-,True,-,-,False,True,-,-
184,-,-,-,-,-,True,-,-,False,True,-,-
185,-,-,-,-,-,True,-,-,True,True,-,-
186,-,-,-,-,-,True,-,-,True,True,-,-
187,-,-,-,-,-,True,-,-,True,True,-,-
188,-,-,-,-,-,True,-,-,False,False,-,-
189,-,-,-,-,-,True,-,-,False,True,-,-
190,-,-,-,-,-,True,-,-,True,False,-,-
191,-,-,-,-,-,True,-,-,False,True,-,-
192,-,-,-,-,-,True,-,-,True,True,-,-
193,-,-,-,-,-,True,-,-,False,True,-,-
194,-,-,-,-,-,True,-,-,True,False,-,-
195,-,-,-,-,-,True,-,-,False,True,-,-
196,-,-,-,-,-,True,-,-,True,True,-,-
197,-,-,-,-,-,True,-,-,False,True,-,-
198,-,-,-,-,-,True,-,-,True,True,-,-
199,-,-,-,-,-,True,-,-,False,True,-,-
200,-,-,-,-,-,True,-,-,False,False,-,-
201,-,-,-,-,-,True,-,-,True,True,-,-
202,-,-,-,-,-,True,-,-,True,False,-,-
203,-,-,-,-,-,True,-,-,True,False,-,-
204,-,-,-,-,-,True,-,-,False,True,-,-
205,-,-,-,-,-,True,-,-,True,True,-,-
206,-,-,-,-,-,True,-,-,True,False,-,-
207,-,-,-,-,-,True,-,-,True,True,-,-
208,-,-,-,-,-,True,-,-,True,True,-,-
209,-,-,-,-,-,True,-,-,True,True,-,-
210,-,-,-,-,-,True,-,-,True,False,-,-
211,-,-,-,-,-,True,-,-,False,True,-,-
212,-,-,-,-,-,True,-,-,True,False,-,-
213,-,-,-,-,-,True,-,-,False,True,-,-
214,-,-,-,-,-,True,-,-,True,True,-,-
215,-,-,-,-,-,True,-,-,False,True,-,-
216,-,-,-,-,-,True,-,-,True,True,-,-
217,-,-,-,-,-,True,-,-,False,True,-,-
218,-,-,-,-,-,True,-,-,True,False,-,-
219,-,-,-,-,-,True,-,-,True,True,-,-
220,-,-,-,-,-,True,-,-,False,False,-,-
221,-,-,-,-,-,True,-,-,True,True,-,-
222,-,-,-,-,-,True,-,-,True,True,-,-
223,-,-,-,-,-,True,-,-,True,True,-,-
224,-,-,-,-,-,True,-,-,True,True,-,-
225,-,-,-,-,-,True,-,-,True,True,-,-
226,-,-,-,-,-,True,-,-,True,True,-,-
227,-,-,-,-,-,True,-,-,True,True,-,-
228,-,-,-,-,-,False,-,-,False,False,-,-
229,-,-,-,-,-,True,-,-,True,True,-,-
230,-,-,-,-,-,False,-,-,False,False,-,-
231,-,-,-,-,-,True,-,-,True,True,-,-
232,-,-,-,-,-,True,-,-,True,True,-,-
233,-,-,-,-,-,True,-,-,True,True,-,-
234,-,-,-,-,-,True,-,-,False,True,-,-
235,-,-,-,-,-,True,-,-,True,True,-,-
236,-,-,-,-,-,True,-,-,True,False,-,-
237,-,-,-,-,-,True,-,-,True,False,-,-
238,-,-,-,-,-,True,-,-,False,False,-,-
239,-,-,-,-,-,True,-,-,True,True,-,-
240,-,-,-,-,-,False,-,-,False,False,-,-
241,-,-,-,-,-,True,-,-,True,True,-,-
242,-,-,-,-,-,True,-,-,True,True,-,-
243,-,-,-,-,-,True,-,-,True,True,-,-
244,-,-,-,-,-,True,-,-,True,True,-,-
245,-,-,-,-,-,True,-,-,True,True,-,-
246,-,-,-,-,-,False,-,-,False,False,-,-
247,-,-,-,-,-,True,-,-,True,True,-,-
248,-,-,-,-,-,False,-,-,False,True,-,-
249,-,-,-,-,-,True,-,-,True,True,-,-
250,-,-,-,-,-,False,-,-,True,False,-,-
251,-,-,-,-,-,True,-,-,True,True,-,-
252,-,-,-,-,-,True,-,-,True,True,-,-
253,-,-,-,-,-,True,-,-,True,True,-,-
254,-,-,-,-,-,True,-,-,True,True,-,-
255,-,-,-,-,-,True,-,-,True,True,-,-
256,-,-,-,-,-,True,-,-,True,True,-,-
257,-,-,-,-,-,True,-,-,True,True,-,-
258,-,-,-,-,-,False,-,-,False,False,-,-
259,-,-,-,-,-,True,-,-,True,True,-,-
260,-,-,-,-,-,False,-,-,False,False,-,-
261,-,-,-,-,-,True,-,-,True,True,-,-
262,-,-,-,-,-,True,-,-,True,False,-,-
263,-,-,-,-,-,True,-,-,True,True,-,-
264,-,-,-,-,-,False,-,-,False,True,-,-
265,-,-,-,-,-,True,-,-,True,True,-,-
266,-,-,-,-,-,False,-,-,False,False,-,-
267,-,-,-,-,-,True,-,-,True,True,-,-
268,-,-,-,-,-,True,-,-,False,False,-,-
269,-,-,-,-,-,True,-,-,False,False,-,-
270,-,-,-,-,-,True,-,-,False,False,-,-
271,-,-,-,-,-,True,-,-,True,False,-,-
272,-,-,-,-,-,False,-,-,False,False,-,-
273,-,-,-,-,-,True,-,-,True,False,-,-
274,-,-,-,-,-,True,-,-,True,True,-,-
275,-,-,-,-,-,True,-,-,True,False,-,-
276,-,-,-,-,-,True,-,-,True,False,-,-
277,-,-,-,-,-,True,-,-,True,False,-,-
278,-,-,-,-,-,True,-,-,False,True,-,-
279,-,-,-,-,-,True,-,-,True,False,-,-
280,-,-,-,-,-,True,-,-,True,True,-,-
281,-,-,-,-,-,True,-,-,True,False,-,-
282,-,-,-,-,-,True,-,-,False,False,-,-
283,-,-,-,-,-,True,-,-,True,False,-,-
284,-,-,-,-,-,True,-,-,False,False,-,-
285,-,-,-,-,-,False,-,-,True,False,-,-
286,-,-,-,-,-,False,-,-,True,True,-,-
287,-,-,-,-,-,False,-,-,True,False,-,-
288,-,-,-,-,-,True,-,-,False,True,-,-
289,-,-,-,-,-,False,-,-,True,False,-,-
290,-,-,-,-,-,True,-,-,True,True,-,-
291,-,-,-,-,-,False,-,-,True,False,-,-
292,-,-,-,-,-,True,-,-,True,False,-,-
293,-,-,-,-,-,False,-,-,True,False,-,-
294,-,-,-,-,-,True,-,-,True,True,-,-
295,-,-,-,-,-,False,-,-,True,False,-,-
296,-,-,-,-,-,True,-,-,True,True,-,-
297,-,-,-,-,-,False,-,-,True,False,-,-
298,-,-,-,-,-,True,-,-,True,False,-,-
299,-,-,-,-,-,False,-,-,True,False,-,-
300,-,-,-,-,-,True,-,-,True,False,-,-
301,-,-,-,-,-,False,-,-,True,False,-,-
302,-,-,-,-,-,True,-,-,True,True,-,-
303,-,-,-,-,-,False,-,-,True,True,-,-
304,-,-,-,-,-,False,-,-,False,False,-,-
305,-,-,-,-,-,False,-,-,True,True,-,-
306,-,-,-,-,-,False,-,-,False,False,-,-
307,-,-,-,-,-,False,-,-,True,True,-,-
308,-,-,-,-,-,False,-,-,False,False,-,-
309,-,-,-,-,-,False,-,-,True,True,-,-
310,-,-,-,-,-,False,-,-,True,False,-,-
311,-,-,-,-,-,False,-,-,False,True,-,-
312,-,-,-,-,-,True,-,-,True,False,-,-
313,-,-,-,-,-,False,-,-,False,True,-,-
314,-,-,-,-,-,True,-,-,True,True,-,-
315,-,-,-,-,-,False,-,-,False,True,-,-
316,-,-,-,-,-,True,-,-,True,True,-,-
317,-,-,-,-,-,False,-,-,False,True,-,-
318,-,-,-,-,-,False,-,-,False,False,-,-
319,-,-,-,-,-,False,-,-,False,True,-,-
320,-,-,-,-,-,True,-,-,True,True,-,-
321,-,-,-,-,-,False,-,-,False,True,-,-
322,-,-,-,-,-,True,-,-,True,True,-,-
323,-,-,-,-,-,False,-,-,False,True,-,-
324,-,-,-,-,-,True,-,-,True,True,-,-
325,-,-,-,-,-,False,-,-,False,True,-,-
326,-,-,-,-,-,True,-,-,True,True,-,-
327,-,-,-,-,-,False,-,-,False,True,-,-
328,-,-,-,-,-,True,-,-,True,False,-,-
329,-,-,-,-,-,True,-,-,True,True,-,-
330,-,-,-,-,-,True,-,-,True,True,-,-
331,-,-,-,-,-,True,-,-,True,True,-,-
332,-,-,-,-,-,False,-,-,True,True,-,-
333,-,-,-,-,-,True,-,-,True,True,-,-
334,-,-,-,-,-,False,-,-,False,True,-,-
335,-,-,-,-,-,True,-,-,True,True,-,-
336,-,-,-,-,-,True,-,-,True,True,-,-
337,-,-,-,-,-,True,-,-,True,True,-,-
338,-,-,-,-,-,False,-,-,False,True,-,-
339,-,-,-,-,-,True,-,-,True,True,-,-
340,-,-,-,-,-,True,-,-,True,False,-,-
341,-,-,-,-,-,True,-,-,True,True,-,-
342,-,-,-,-,-,False,-,-,True,False,-,-
343,-,-,-,-,-,True,-,-,True,True,-,-
344,-,-,-,-,-,True,-,-,True,True,-,-
345,-,-,-,-,-,True,-,-,True,True,-,-
346,-,-,-,-,-,False,-,-,True,True,-,-
347,-,-,-,-,-,True,-,-,True,True,-,-
348,-,-,-,-,-,False,-,-,False,False,-,-
349,-,-,-,-,-,True,-,-,True,True,-,-
350,-,-,-,-,-,True,-,-,True,True,-,-
351,-,-,-,-,-,True,-,-,True,True,-,-
352,-,-,-,-,-,True,-,-,False,False,-,-
353,-,-,-,-,-,True,-,-,True,True,-,-
354,-,-,-,-,-,False,-,-,False,False,-,-
355,-,-,-,-,-,True,-,-,True,True,-,-
356,-,-,-,-,-,True,-,-,True,True,-,-
357,-,-,-,-,-,True,-,-,True,True,-,-
358,-,-,-,-,-,True,-,-,True,True,-,-
359,-,-,-,-,-,True,-,-,True,True,-,-
360,-,-,-,-,-,False,-,-,False,False,-,-
361,-,-,-,-,-,True,-,-,True,True,-,-
362,-,-,-,-,-,True,-,-,True,False,-,-
363,-,-,-,-,-,True,-,-,True,True,-,-
364,-,-,-,-,-,True,-,-,True,False,-,-
365,-,-,-,-,-,True,-,-,True,False,-,-
366,-,-,-,-,-,False,-,-,True,False,-,-
367,-,-,-,-,-,False,-,-,True,False,-,-
368,-,-,-,-,-,False,-,-,False,False,-,-
369,-,-,-,-,-,False,-,-,True,False,-,-
370,-,-,-,-,-,True,-,-,True,True,-,-
371,-,-,-,-,-,False,-,-,True,False,-,-
372,-,-,-,-,-,True,-,-,True,False,-,-
373,-,-,-,-,-,False,-,-,True,False,-,-
374,-,-,-,-,-,False,-,-,True,True,-,-
375,-,-,-,-,-,False,-,-,True,False,-,-
376,-,-,-,-,-,True,-,-,False,True,-,-
377,-,-,-,-,-,True,-,-,True,True,-,-
378,-,-,-,-,-,False,-,-,False,True,-,-
379,-,-,-,-,-,True,-,-,True,True,-,-
380,-,-,-,-,-,True,-,-,True,True,-,-
381,-,-,-,-,-,True,-,-,True,True,-,-
382,-,-,-,-,-,False,-,-,False,True,-,-
383,-,-,-,-,-,True,-,-,True,True,-,-
384,-,-,-,-,-,False,-,-,False,True,-,-
385,-,-,-,-,-,True,-,-,True,True,-,-
386,-,-,-,-,-,True,-,-,False,True,-,-
387,-,-,-,-,-,True,-,-,True,True,-,-
388,-,-,-,-,-,True,-,-,False,True,-,-
389,-,-,-,-,-,True,-,-,True,True,-,-
390,-,-,-,-,-,True,-,-,True,True,-,-
391,-,-,-,-,-,True,-,-,True,True,-,-
392,-,-,-,-,-,True,-,-,True,True,-,-
393,-,-,-,-,-,True,-,-,True,True,-,-
394,-,-,-,-,-,True,-,-,True,False,-,-
395,-,-,-,-,-,True,-,-,True,True,-,-
396,-,-,-,-,-,False,-,-,True,True,-,-
397,-,-,-,-,-,False,-,-,True,True,-,-
398,-,-,-,-,-,False,-,-,True,True,-,-
399,-,-,-,-,-,False,-,-,True,True,-,-
400,-,-,-,-,-,True,-,-,True,False,-,-
401,-,-,-,-,-,False,-,-,True,True,-,-
402,-,-,-,-,-,False,-,-,False,False,-,-
403,-,-,-,-,-,False,-,-,True,True,-,-
404,-,-,-,-,-,True,-,-,True,True,-,-
405,-,-,-,-,-,False,-,-,True,True,-,-
406,-,-,-,-,-,False,-,-,True,False,-,-
407,-,-,-,-,-,True,-,-,True,True,-,-
408,-,-,-,-,-,True,-,-,True,True,-,-
409,-,-,-,-,-,True,-,-,True,True,-,-
410,-,-,-,-,-,True,-,-,True,True,-,-
411,-,-,-,-,-,True,-,-,True,True,-,-
412,-,-,-,-,-,True,-,-,True,False,-,-
413,-,-,-,-,-,True,-,-,True,True,-,-
414,-,-,-,-,-,True,-,-,True,True,-,-
415,-,-,-,-,-,True,-,-,True,True,-,-
416,-,-,-,-,-,True,-,-,True,False,-,-
417,-,-,-,-,-,True,-,-,True,True,-,-
418,-,-,-,-,-,True,-,-,True,True,-,-
419,-,-,-,-,-,True,-,-,True,True,-,-
420,-,-,-,-,-,True,-,-,True,False,-,-
421,-,-,-,-,-,True,-,-,True,True,-,-
422,-,-,-,-,-,True,-,-,True,True,-,-
423,-,-,-,-,-,True,-,-,True,True,-,-
424,-,-,-,-,-,True,-,-,True,False,-,-
425,-,-,-,-,-,False,-,-,True,False,-,-
426,-,-,-,-,-,False,-,-,True,False,-,-
427,-,-,-,-,-,False,-,-,True,False,-,-
428,-,-,-,-,-,True,-,-,True,False,-,-
429,-,-,-,-,-,True,-,-,True,False,-,-
430,-,-,-,-,-,True,-,-,False,True,-,-
431,-,-,-,-,-,True,-,-,True,True,-,-
432,-,-,-,-,-,True,-,-,True,True,-,-
433,-,-,-,-,-,True,-,-,True,True,-,-
434,-,-,-,-,-,False,-,-,False,True,-,-
435,-,-,-,-,-,True,-,-,True,True,-,-
436,-,-,-,-,-,True,-,-,False,False,-,-
437,-,-,-,-,-,True,-,-,False,False,-,-
438,-,-,-,-,-,False,-,-,False,True,-,-
439,-,-,-,-,-,True,-,-,False,True,-,-
440,-,-,-,-,-,True,-,-,False,True,-,-
441,-,-,-,-,-,True,-,-,False,True,-,-
442,-,-,-,-,-,False,-,-,False,False,-,-
443,-,-,-,-,-,False,-,-,False,True,-,-
444,-,-,-,-,-,True,-,-,False,True,-,-
445,-,-,-,-,-,False,-,-,False,True,-,-
446,-,-,-,-,-,True,-,-,True,True,-,-
447,-,-,-,-,-,True,-,-,True,True,-,-
448,-,-,-,-,-,True,-,-,True,True,-,-
449,-,-,-,-,-,True,-,-,True,True,-,-
450,-,-,-,-,-,True,-,-,True,True,-,-
451,-,-,-,-,-,True,-,-,True,True,-,-
452,-,-,-,-,-,False,-,-,False,False,-,-
453,-,-,-,-,-,True,-,-,True,True,-,-
454,-,-,-,-,-,True,-,-,True,False,-,-
455,-,-,-,-,-,True,-,-,True,False,-,-
456,-,-,-,-,-,True,-,-,False,True,-,-
457,-,-,-,-,-,True,-,-,True,True,-,-
458,-,-,-,-,-,False,-,-,False,True,-,-
459,-,-,-,-,-,True,-,-,True,True,-,-
460,-,-,-,-,-,True,-,-,False,True,-,-
461,-,-,-,-,-,True,-,-,True,True,-,-
462,-,-,-,-,-,True,-,-,True,True,-,-
463,-,-,-,-,-,True,-,-,True,True,-,-
464,-,-,-,-,-,True,-,-,True,True,-,-
465,-,-,-,-,-,True,-,-,True,True,-,-
466,-,-,-,-,-,True,-,-,True,True,-,-
467,-,-,-,-,-,True,-,-,True,True,-,-
468,-,-,-,-,-,True,-,-,False,False,-,-
469,-,-,-,-,-,True,-,-,True,True,-,-
470,-,-,-,-,-,True,-,-,True,True,-,-
471,-,-,-,-,-,True,-,-,True,True,-,-
472,-,-,-,-,-,True,-,-,True,True,-,-
473,-,-,-,-,-,True,-,-,True,True,-,-
474,-,-,-,-,-,True,-,-,False,True,-,-
475,-,-,-,-,-,True,-,-,True,True,-,-
476,-,-,-,-,-,True,-,-,True,True,-,-
477,-,-,-,-,-,True,-,-,True,True,-,-
478,-,-,-,-,-,True,-,-,False,True,-,-
479,-,-,-,-,-,True,-,-,True,True,-,-
480,-,-,-,-,-,True,-,-,True,True,-,-
481,-,-,-,-,-,True,-,-,True,True,-,-
482,-,-,-,-,-,True,-,-,True,True,-,-
483,-,-,-,-,-,True,-,-,True,True,-,-
484,-,-,-,-,-,True,-,-,True,True,-,-
485,-,-,-,-,-,True,-,-,True,True,-,-
486,-,-,-,-,-,True,-,-,True,True,-,-
487,-,-,-,-,-,True,-,-,True,True,-,-
488,-,-,-,-,-,True,-,-,False,True,-,-
489,-,-,-,-,-,True,-,-,True,True,-,-
490,-,-,-,-,-,True,-,-,True,True,-,-
491,-,-,-,-,-,True,-,-,True,True,-,-
492,-,-,-,-,-,False,-,-,False,True,-,-
493,-,-,-,-,-,True,-,-,True,True,-,-
494,-,-,-,-,-,True,-,-,True,True,-,-
495,-,-,-,-,-,True,-,-,True,True,-,-
496,-,-,-,-,-,True,-,-,True,True,-,-
497,-,-,-,-,-,True,-,-,True,True,-,-
498,-,-,-,-,-,True,-,-,True,True,-,-
499,-,-,-,-,-,True,-,-,True,True,-,-
500,-,-,-,-,-,True,-,-,True,True,-,-
501,-,-,-,-,-,True,-,-,True,True,-,-
502,-,-,-,-,-,True,-,-,False,True,-,-
503,-,-,-,-,-,True,-,-,True,True,-,-
504,-,-,-,-,-,True,-,-,True,True,-,-
505,-,-,-,-,-,True,-,-,True,True,-,-
506,-,-,-,-,-,True,-,-,False,True,-,-
507,-,-,-,-,-,True,-,-,True,True,-,-
508,-,-,-,-,-,True,-,-,False,True,-,-
509,-,-,-,-,-,True,-,-,True,True,-,-
510,-,-,-,-,-,True,-,-,False,True,-,-
511,-,-,-,-,-,True,-,-,True,True,-,-
512,-,-,-,-,-,True,-,-,True,True,-,-
513,-,-,-,-,-,True,-,-,True,True,-,-
514,-,-,-,-,-,True,-,-,True,True,-,-
515,-,-,-,-,-,True,-,-,True,True,-,-
516,-,-,-,-,-,True,-,-,True,True,-,-
517,-,-,-,-,-,True,-,-,True,True,-,-
518,-,-,-,-,-,True,-,-,False,True,-,-
519,-,-,-,-,-,True,-,-,True,True,-,-
520,-,-,-,-,-,False,-,-,False,True,-,-
521,-,-,-,-,-,True,-,-,True,True,-,-
522,-,-,-,-,-,True,-,-,True,True,-,-
523,-,-,-,-,-,True,-,-,True,True,-,-
524,-,-,-,-,-,True,-,-,False,True,-,-
525,-,-,-,-,-,True,-,-,True,True,-,-
526,-,-,-,-,-,False,-,-,True,True,-,-
527,-,-,-,-,-,True,-,-,True,True,-,-
528,-,-,-,-,-,True,-,-,False,True,-,-
529,-,-,-,-,-,True,-,-,True,True,-,-
530,-,-,-,-,-,True,-,-,True,True,-,-
531,-,-,-,-,-,True,-,-,True,True,-,-
532,-,-,-,-,-,True,-,-,True,True,-,-
533,-,-,-,-,-,True,-,-,True,True,-,-
534,-,-,-,-,-,True,-,-,False,True,-,-
535,-,-,-,-,-,True,-,-,False,True,-,-
536,-,-,-,-,-,False,-,-,True,True,-,-
537,-,-,-,-,-,True,-,-,False,True,-,-
