77,-,-,True,False,-,-,-,-,-,True,-,-
78,-,-,True,True,-,-,-,-,-,True,-,-
79,-,-,True,True,-,-,-,-,-,True,-,-
80,-,-,True,True,-,-,-,-,-,False,-,-
81,-,-,True,True,-,-,-,-,-,True,-,-
82,-,-,True,False,-,-,-,-,-,False,-,-
83,-,-,True,True,-,-,-,-,-,True,-,-
84,-,-,True,False,-,-,-,-,-,False,-,-
85,-,-,True,True,-,-,-,-,-,True,-,-
86,-,-,True,False,-,-,-,-,-,False,-,-
87,-,-,True,True,-,-,-,-,-,False,-,-
88,-,-,True,True,-,-,-,-,-,True,-,-
89,-,-,True,True,-,-,-,-,-,True,-,-
90,-,-,True,False,-,-,-,-,-,False,-,-
91,-,-,True,True,-,-,-,-,-,True,-,-
92,-,-,True,True,-,-,-,-,-,True,-,-
93,-,-,True,True,-,-,-,-,-,True,-,-
94,-,-,True,True,-,-,-,-,-,True,-,-
95,-,-,True,True,-,-,-,-,-,True,-,-
96,-,-,True,True,-,-,-,-,-,True,-,-
97,-,-,True,True,-,-,-,-,-,True,-,-
98,-,-,True,True,-,-,-,-,-,False,-,-
99,-,-,True,True,-,-,-,-,-,False,-,-
100,-,-,True,False,-,-,-,-,-,False,-,-
101,-,-,True,True,-,-,-,-,-,True,-,-
102,-,-,True,False,-,-,-,-,-,False,-,-
103,-,-,True,True,-,-,-,-,-,True,-,-
104,-,-,True,False,-,-,-,-,-,False,-,-
105,-,-,True,True,-,-,-,-,-,True,-,-
106,-,-,True,False,-,-,-,-,-,False,-,-
107,-,-,True,True,-,-,-,-,-,False,-,-
108,-,-,True,False,-,-,-,-,-,True,-,-
109,-,-,True,True,-,-,-,-,-,True,-,-
110,-,-,True,False,-,-,-,-,-,True,-,-
111,-,-,True,True,-,-,-,-,-,True,-,-
112,-,-,True,False,-,-,-,-,-,True,-,-
113,-,-,True,True,-,-,-,-,-,True,-,-
114,-,-,True,False,-,-,-,-,-,True,-,-
115,-,-,True,True,-,-,-,-,-,True,-,-
116,-,-,True,False,-,-,-,-,-,True,-,-
117,-,-,True,True,-,-,-,-,-,True,-,-
118,-,-,True,False,-,-,-,-,-,True,-,-
119,-,-,True,True,-,-,-,-,-,True,-,-
120,-,-,True,True,-,-,-,-,-,True,-,-
121,-,-,True,True,-,-,-,-,-,True,-,-
122,-,-,True,False,-,-,-,-,-,True,-,-
123,-,-,True,True,-,-,-,-,-,True,-,-
124,-,-,True,False,-,-,-,-,-,True,-,-
125,-,-,True,True,-,-,-,-,-,True,-,-
126,-,-,True,False,-,-,-,-,-,True,-,-
127,-,-,True,True,-,-,-,-,-,True,-,-
128,-,-,True,False,-,-,-,-,-,True,-,-
129,-,-,True,True,-,-,-,-,-,True,-,-
130,-,-,True,False,-,-,-,-,-,True,-,-
131,-,-,True,True,-,-,-,-,-,True,-,-
132,-,-,True,False,-,-,-,-,-,True,-,-
133,-,-,True,True,-,-,-,-,-,True,-,-
134,-,-,True,False,-,-,-,-,-,True,-,-
135,-,-,True,True,-,-,-,-,-,True,-,-
136,-,-,True,False,-,-,-,-,-,True,-,-
137,-,-,True,True,-,-,-,-,-,True,-,-
138,-,-,True,True,-,-,-,-,-,True,-,-
139,-,-,True,True,-,-,-,-,-,True,-,-
140,-,-,True,True,-,-,-,-,-,True,-,-
141,-,-,True,True,-,-,-,-,-,True,-,-
142,-,-,True,True,-,-,-,-,-,True,-,-
143,-,-,True,True,-,-,-,-,-,True,-,-
144,-,-,True,False,-,-,-,-,-,True,-,-
145,-,-,True,True,-,-,-,-,-,True,-,-
146,-,-,True,False,-,-,-,-,-,True,-,-
147,-,-,True,True,-,-,-,-,-,True,-,-
148,-,-,True,False,-,-,-,-,-,True,-,-
149,-,-,True,True,-,-,-,-,-,True,-,-
150,-,-,True,True,-,-,-,-,-,True,-,-
151,-,-,True,True,-,-,-,-,-,True,-,-
152,-,-,True,False,-,-,-,-,-,True,-,-
153,-,-,True,True,-,-,-,-,-,True,-,-
154,-,-,False,False,-,-,-,-,-,True,-,-
155,-,-,True,True,-,-,-,-,-,True,-,-
156,-,-,True,True,-,-,-,-,-,True,-,-
157,-,-,True,True,-,-,-,-,-,True,-,-
158,-,-,False,False,-,-,-,-,-,True,-,-
159,-,-,True,True,-,-,-,-,-,True,-,-
160,-,-,True,True,-,-,-,-,-,True,-,-
161,-,-,True,True,-,-,-,-,-,True,-,-
162,-,-,True,True,-,-,-,-,-,True,-,-
163,-,-,True,True,-,-,-,-,-,True,-,-
164,-,-,False,False,-,-,-,-,-,False,-,-
165,-,-,True,True,-,-,-,-,-,True,-,-
166,-,-,False,False,-,-,-,-,-,False,-,-
167,-,-,True,True,-,-,-,-,-,True,-,-
168,-,-,False,False,-,-,-,-,-,True,-,-
169,-,-,True,True,-,-,-,-,-,True,-,-
170,-,-,True,False,-,-,-,-,-,False,-,-
171,-,-,True,True,-,-,-,-,-,True,-,-
172,-,-,True,True,-,-,-,-,-,True,-,-
173,-,-,True,True,-,-,-,-,-,True,-,-
174,-,-,True,True,-,-,-,-,-,True,-,-
175,-,-,True,True,-,-,-,-,-,True,-,-
176,-,-,True,True,-,-,-,-,-,False,-,-
177,-,-,True,True,-,-,-,-,-,False,-,-
178,-,-,True,True,-,-,-,-,-,True,-,-
179,-,-,True,True,-,-,-,-,-,False,-,-
180,-,-,False,False,-,-,-,-,-,False,-,-
181,-,-,True,True,-,-,-,-,-,True,-,-
182,-,-,False,False,-,-,-,-,-,False,-,-
183,-,-,True,True,-,-,-,-,-,True,-,-
184,-,-,True,False,-,-,-,-,-,False,-,-
185,-,-,True,True,-,-,-,-,-,True,-,-
186,-,-,False,True,-,-,-,-,-,False,-,-
187,-,-,True,True,-,-,-,-,-,True,-,-
188,-,-,True,True,-,-,-,-,-,True,-,-
189,-,-,True,True,-,-,-,-,-,True,-,-
190,-,-,False,False,-,-,-,-,-,False,-,-
191,-,-,True,True,-,-,-,-,-,True,-,-
192,-,-,False,False,-,-,-,-,-,True,-,-
193,-,-,False,False,-,-,-,-,-,True,-,-
194,-,-,True,True,-,-,-,-,-,True,-,-
195,-,-,False,False,-,-,-,-,-,True,-,-
196,-,-,False,False,-,-,-,-,-,False,-,-
197,-,-,False,False,-,-,-,-,-,False,-,-
198,-,-,True,False,-,-,-,-,-,True,-,-
199,-,-,False,True,-,-,-,-,-,True,-,-
200,-,-,False,False,-,-,-,-,-,True,-,-
201,-,-,False,False,-,-,-,-,-,True,-,-
202,-,-,False,True,-,-,-,-,-,True,-,-
203,-,-,False,False,-,-,-,-,-,True,-,-
204,-,-,False,False,-,-,-,-,-,True,-,-
205,-,-,False,True,-,-,-,-,-,True,-,-
206,-,-,True,True,-,-,-,-,-,True,-,-
207,-,-,False,True,-,-,-,-,-,True,-,-
208,-,-,True,False,-,-,-,-,-,True,-,-
209,-,-,True,True,-,-,-,-,-,True,-,-
210,-,-,False,False,-,-,-,-,-,False,-,-
211,-,-,True,True,-,-,-,-,-,True,-,-
212,-,-,False,False,-,-,-,-,-,False,-,-
213,-,-,True,True,-,-,-,-,-,True,-,-
214,-,-,True,True,-,-,-,-,-,True,-,-
215,-,-,True,True,-,-,-,-,-,True,-,-
216,-,-,False,False,-,-,-,-,-,True,-,-
217,-,-,True,True,-,-,-,-,-,True,-,-
218,-,-,False,False,-,-,-,-,-,True,-,-
219,-,-,True,True,-,-,-,-,-,True,-,-
220,-,-,False,True,-,-,-,-,-,True,-,-
221,-,-,True,True,-,-,-,-,-,True,-,-
222,-,-,False,False,-,-,-,-,-,True,-,-
223,-,-,True,True,-,-,-,-,-,True,-,-
224,-,-,False,False,-,-,-,-,-,True,-,-
225,-,-,True,True,-,-,-,-,-,True,-,-
226,-,-,False,False,-,-,-,-,-,True,-,-
227,-,-,True,True,-,-,-,-,-,True,-,-
228,-,-,True,True,-,-,-,-,-,True,-,-
229,-,-,True,True,-,-,-,-,-,True,-,-
230,-,-,True,True,-,-,-,-,-,True,-,-
231,-,-,True,True,-,-,-,-,-,True,-,-
232,-,-,False,True,-,-,-,-,-,True,-,-
233,-,-,True,True,-,-,-,-,-,True,-,-
234,-,-,True,True,-,-,-,-,-,True,-,-
235,-,-,True,True,-,-,-,-,-,True,-,-
236,-,-,False,False,-,-,-,-,-,True,-,-
237,-,-,False,True,-,-,-,-,-,True,-,-
238,-,-,False,False,-,-,-,-,-,True,-,-
239,-,-,True,True,-,-,-,-,-,True,-,-
240,-,-,False,True,-,-,-,-,-,True,-,-
241,-,-,True,True,-,-,-,-,-,True,-,-
242,-,-,False,True,-,-,-,-,-,True,-,-
243,-,-,True,True,-,-,-,-,-,True,-,-
244,-,-,True,True,-,-,-,-,-,True,-,-
245,-,-,True,True,-,-,-,-,-,True,-,-
246,-,-,True,True,-,-,-,-,-,True,-,-
247,-,-,True,True,-,-,-,-,-,True,-,-
248,-,-,False,True,-,-,-,-,-,False,-,-
249,-,-,True,True,-,-,-,-,-,True,-,-
250,-,-,False,True,-,-,-,-,-,True,-,-
251,-,-,True,True,-,-,-,-,-,True,-,-
252,-,-,False,True,-,-,-,-,-,True,-,-
253,-,-,False,True,-,-,-,-,-,True,-,-
254,-,-,False,False,-,-,-,-,-,False,-,-
255,-,-,False,True,-,-,-,-,-,True,-,-
256,-,-,True,True,-,-,-,-,-,True,-,-
257,-,-,True,True,-,-,-,-,-,True,-,-
258,-,-,False,False,-,-,-,-,-,False,-,-
259,-,-,True,True,-,-,-,-,-,True,-,-
260,-,-,True,False,-,-,-,-,-,True,-,-
261,-,-,True,False,-,-,-,-,-,True,-,-
262,-,-,True,True,-,-,-,-,-,True,-,-
263,-,-,True,False,-,-,-,-,-,True,-,-
264,-,-,True,True,-,-,-,-,-,True,-,-
265,-,-,True,False,-,-,-,-,-,True,-,-
266,-,-,True,True,-,-,-,-,-,True,-,-
267,-,-,True,False,-,-,-,-,-,True,-,-
268,-,-,False,True,-,-,-,-,-,True,-,-
269,-,-,True,True,-,-,-,-,-,True,-,-
270,-,-,False,True,-,-,-,-,-,True,-,-
271,-,-,True,True,-,-,-,-,-,True,-,-
272,-,-,False,True,-,-,-,-,-,False,-,-
273,-,-,True,True,-,-,-,-,-,True,-,-
274,-,-,False,False,-,-,-,-,-,False,-,-
275,-,-,True,True,-,-,-,-,-,True,-,-
276,-,-,False,False,-,-,-,-,-,False,-,-
277,-,-,True,True,-,-,-,-,-,True,-,-
278,-,-,True,False,-,-,-,-,-,True,-,-
279,-,-,True,True,-,-,-,-,-,True,-,-
280,-,-,True,True,-,-,-,-,-,True,-,-
281,-,-,True,True,-,-,-,-,-,True,-,-
282,-,-,True,True,-,-,-,-,-,True,-,-
283,-,-,True,True,-,-,-,-,-,True,-,-
284,-,-,False,True,-,-,-,-,-,True,-,-
285,-,-,True,True,-,-,-,-,-,True,-,-
286,-,-,True,True,-,-,-,-,-,False,-,-
287,-,-,True,True,-,-,-,-,-,True,-,-
288,-,-,False,True,-,-,-,-,-,False,-,-
289,-,-,True,True,-,-,-,-,-,True,-,-
290,-,-,True,True,-,-,-,-,-,False,-,-
291,-,-,True,True,-,-,-,-,-,True,-,-
292,-,-,False,False,-,-,-,-,-,True,-,-
293,-,-,True,True,-,-,-,-,-,True,-,-
294,-,-,False,False,-,-,-,-,-,True,-,-
295,-,-,True,True,-,-,-,-,-,True,-,-
296,-,-,True,False,-,-,-,-,-,False,-,-
297,-,-,True,True,-,-,-,-,-,True,-,-
298,-,-,True,True,-,-,-,-,-,True,-,-
299,-,-,True,True,-,-,-,-,-,True,-,-
300,-,-,False,True,-,-,-,-,-,True,-,-
301,-,-,True,True,-,-,-,-,-,True,-,-
302,-,-,True,True,-,-,-,-,-,True,-,-
303,-,-,True,True,-,-,-,-,-,True,-,-
304,-,-,False,True,-,-,-,-,-,True,-,-
305,-,-,True,True,-,-,-,-,-,True,-,-
306,-,-,False,True,-,-,-,-,-,False,-,-
307,-,-,True,True,-,-,-,-,-,True,-,-
308,-,-,True,True,-,-,-,-,-,False,-,-
309,-,-,True,True,-,-,-,-,-,True,-,-
310,-,-,False,False,-,-,-,-,-,True,-,-
311,-,-,False,True,-,-,-,-,-,False,-,-
312,-,-,False,True,-,-,-,-,-,False,-,-
313,-,-,False,True,-,-,-,-,-,False,-,-
314,-,-,False,False,-,-,-,-,-,True,-,-
315,-,-,False,True,-,-,-,-,-,True,-,-
316,-,-,True,False,-,-,-,-,-,False,-,-
317,-,-,True,True,-,-,-,-,-,True,-,-
318,-,-,True,True,-,-,-,-,-,False,-,-
319,-,-,True,True,-,-,-,-,-,True,-,-
320,-,-,True,False,-,-,-,-,-,False,-,-
321,-,-,True,True,-,-,-,-,-,True,-,-
322,-,-,True,True,-,-,-,-,-,False,-,-
323,-,-,True,True,-,-,-,-,-,True,-,-
324,-,-,False,False,-,-,-,-,-,False,-,-
325,-,-,True,True,-,-,-,-,-,True,-,-
326,-,-,False,False,-,-,-,-,-,False,-,-
327,-,-,True,True,-,-,-,-,-,True,-,-
328,-,-,False,True,-,-,-,-,-,False,-,-
329,-,-,True,True,-,-,-,-,-,True,-,-
330,-,-,True,False,-,-,-,-,-,True,-,-
331,-,-,True,True,-,-,-,-,-,True,-,-
332,-,-,False,True,-,-,-,-,-,False,-,-
333,-,-,True,True,-,-,-,-,-,True,-,-
334,-,-,True,False,-,-,-,-,-,False,-,-
335,-,-,True,True,-,-,-,-,-,True,-,-
336,-,-,True,True,-,-,-,-,-,False,-,-
337,-,-,True,True,-,-,-,-,-,True,-,-
338,-,-,True,True,-,-,-,-,-,False,-,-
339,-,-,True,True,-,-,-,-,-,True,-,-
340,-,-,True,True,-,-,-,-,-,True,-,-
341,-,-,True,True,-,-,-,-,-,True,-,-
342,-,-,True,True,-,-,-,-,-,False,-,-
343,-,-,True,True,-,-,-,-,-,True,-,-
344,-,-,True,True,-,-,-,-,-,True,-,-
345,-,-,True,True,-,-,-,-,-,True,-,-
346,-,-,True,True,-,-,-,-,-,False,-,-
347,-,-,True,True,-,-,-,-,-,True,-,-
348,-,-,True,True,-,-,-,-,-,True,-,-
349,-,-,True,True,-,-,-,-,-,True,-,-
350,-,-,False,True,-,-,-,-,-,False,-,-
351,-,-,True,True,-,-,-,-,-,False,-,-
352,-,-,True,True,-,-,-,-,-,False,-,-
353,-,-,True,True,-,-,-,-,-,False,-,-
354,-,-,False,True,-,-,-,-,-,False,-,-
355,-,-,True,True,-,-,-,-,-,False,-,-
356,-,-,False,True,-,-,-,-,-,True,-,-
357,-,-,True,True,-,-,-,-,-,True,-,-
358,-,-,False,True,-,-,-,-,-,True,-,-
359,-,-,True,True,-,-,-,-,-,True,-,-
360,-,-,True,False,-,-,-,-,-,False,-,-
361,-,-,True,False,-,-,-,-,-,True,-,-
362,-,-,True,True,-,-,-,-,-,True,-,-
363,-,-,True,False,-,-,-,-,-,True,-,-
364,-,-,True,True,-,-,-,-,-,True,-,-
365,-,-,True,False,-,-,-,-,-,True,-,-
366,-,-,True,True,-,-,-,-,-,True,-,-
367,-,-,True,False,-,-,-,-,-,True,-,-
368,-,-,True,True,-,-,-,-,-,True,-,-
369,-,-,True,False,-,-,-,-,-,True,-,-
370,-,-,True,False,-,-,-,-,-,True,-,-
371,-,-,True,True,-,-,-,-,-,True,-,-
372,-,-,False,True,-,-,-,-,-,False,-,-
373,-,-,True,True,-,-,-,-,-,True,-,-
374,-,-,True,True,-,-,-,-,-,False,-,-
375,-,-,True,True,-,-,-,-,-,True,-,-
376,-,-,True,True,-,-,-,-,-,False,-,-
377,-,-,True,True,-,-,-,-,-,True,-,-
378,-,-,True,True,-,-,-,-,-,False,-,-
379,-,-,True,True,-,-,-,-,-,True,-,-
380,-,-,False,True,-,-,-,-,-,False,-,-
381,-,-,True,True,-,-,-,-,-,True,-,-
382,-,-,False,True,-,-,-,-,-,True,-,-
383,-,-,True,True,-,-,-,-,-,True,-,-
384,-,-,False,True,-,-,-,-,-,True,-,-
385,-,-,True,True,-,-,-,-,-,True,-,-
386,-,-,True,True,-,-,-,-,-,False,-,-
387,-,-,True,True,-,-,-,-,-,True,-,-
388,-,-,False,True,-,-,-,-,-,False,-,-
389,-,-,True,True,-,-,-,-,-,True,-,-
390,-,-,True,True,-,-,-,-,-,True,-,-
391,-,-,True,True,-,-,-,-,-,True,-,-
392,-,-,True,True,-,-,-,-,-,True,-,-
393,-,-,True,True,-,-,-,-,-,True,-,-
394,-,-,False,True,-,-,-,-,-,True,-,-
395,-,-,True,True,-,-,-,-,-,True,-,-
396,-,-,True,True,-,-,-,-,-,False,-,-
397,-,-,True,True,-,-,-,-,-,False,-,-
398,-,-,False,False,-,-,-,-,-,True,-,-
399,-,-,True,True,-,-,-,-,-,True,-,-
400,-,-,False,False,-,-,-,-,-,True,-,-
401,-,-,True,True,-,-,-,-,-,True,-,-
402,-,-,True,True,-,-,-,-,-,True,-,-
403,-,-,True,True,-,-,-,-,-,True,-,-
404,-,-,True,True,-,-,-,-,-,True,-,-
405,-,-,True,True,-,-,-,-,-,True,-,-
406,-,-,True,False,-,-,-,-,-,True,-,-
407,-,-,True,True,-,-,-,-,-,True,-,-
408,-,-,False,False,-,-,-,-,-,True,-,-
409,-,-,True,True,-,-,-,-,-,True,-,-
410,-,-,True,False,-,-,-,-,-,True,-,-
411,-,-,True,True,-,-,-,-,-,True,-,-
412,-,-,True,True,-,-,-,-,-,True,-,-
413,-,-,True,True,-,-,-,-,-,True,-,-
414,-,-,False,False,-,-,-,-,-,False,-,-
415,-,-,True,True,-,-,-,-,-,True,-,-
416,-,-,False,False,-,-,-,-,-,False,-,-
417,-,-,True,True,-,-,-,-,-,True,-,-
418,-,-,True,False,-,-,-,-,-,True,-,-
419,-,-,True,True,-,-,-,-,-,True,-,-
420,-,-,True,True,-,-,-,-,-,True,-,-
421,-,-,True,True,-,-,-,-,-,True,-,-
422,-,-,True,True,-,-,-,-,-,True,-,-
423,-,-,True,True,-,-,-,-,-,True,-,-
424,-,-,True,True,-,-,-,-,-,True,-,-
425,-,-,True,True,-,-,-,-,-,True,-,-
426,-,-,False,True,-,-,-,-,-,True,-,-
427,-,-,False,True,-,-,-,-,-,True,-,-
428,-,-,True,True,-,-,-,-,-,True,-,-
429,-,-,False,True,-,-,-,-,-,True,-,-
430,-,-,False,False,-,-,-,-,-,True,-,-
431,-,-,False,True,-,-,-,-,-,True,-,-
432,-,-,False,True,-,-,-,-,-,False,-,-
433,-,-,True,True,-,-,-,-,-,True,-,-
434,-,-,False,True,-,-,-,-,-,True,-,-
435,-,-,True,True,-,-,-,-,-,True,-,-
436,-,-,True,True,-,-,-,-,-,True,-,-
437,-,-,True,True,-,-,-,-,-,True,-,-
438,-,-,True,True,-,-,-,-,-,True,-,-
439,-,-,True,True,-,-,-,-,-,True,-,-
440,-,-,False,False,-,-,-,-,-,False,-,-
441,-,-,True,True,-,-,-,-,-,True,-,-
442,-,-,True,False,-,-,-,-,-,True,-,-
443,-,-,True,False,-,-,-,-,-,False,-,-
444,-,-,False,False,-,-,-,-,-,True,-,-
445,-,-,True,False,-,-,-,-,-,True,-,-
446,-,-,True,True,-,-,-,-,-,True,-,-
447,-,-,True,True,-,-,-,-,-,True,-,-
448,-,-,False,False,-,-,-,-,-,True,-,-
449,-,-,True,True,-,-,-,-,-,True,-,-
450,-,-,True,True,-,-,-,-,-,True,-,-
451,-,-,True,True,-,-,-,-,-,True,-,-
452,-,-,False,True,-,-,-,-,-,True,-,-
453,-,-,True,True,-,-,-,-,-,True,-,-
454,-,-,True,True,-,-,-,-,-,True,-,-
455,-,-,True,True,-,-,-,-,-,True,-,-
456,-,-,False,False,-,-,-,-,-,True,-,-
457,-,-,True,True,-,-,-,-,-,True,-,-
458,-,-,True,False,-,-,-,-,-,True,-,-
459,-,-,True,True,-,-,-,-,-,True,-,-
460,-,-,False,False,-,-,-,-,-,True,-,-
461,-,-,True,True,-,-,-,-,-,True,-,-
462,-,-,False,False,-,-,-,-,-,True,-,-
463,-,-,True,True,-,-,-,-,-,True,-,-
464,-,-,False,False,-,-,-,-,-,True,-,-
465,-,-,True,True,-,-,-,-,-,True,-,-
466,-,-,False,False,-,-,-,-,-,True,-,-
467,-,-,True,True,-,-,-,-,-,True,-,-
468,-,-,True,False,-,-,-,-,-,True,-,-
469,-,-,True,True,-,-,-,-,-,True,-,-
470,-,-,True,False,-,-,-,-,-,False,-,-
471,-,-,True,True,-,-,-,-,-,False,-,-
472,-,-,True,True,-,-,-,-,-,True,-,-
473,-,-,True,True,-,-,-,-,-,False,-,-
474,-,-,True,True,-,-,-,-,-,True,-,-
475,-,-,True,True,-,-,-,-,-,False,-,-
476,-,-,True,True,-,-,-,-,-,True,-,-
477,-,-,True,True,-,-,-,-,-,False,-,-
478,-,-,True,True,-,-,-,-,-,True,-,-
479,-,-,True,True,-,-,-,-,-,False,-,-
480,-,-,False,False,-,-,-,-,-,False,-,-
481,-,-,True,True,-,-,-,-,-,False,-,-
482,-,-,True,True,-,-,-,-,-,True,-,-
483,-,-,True,True,-,-,-,-,-,True,-,-
484,-,-,False,False,-,-,-,-,-,False,-,-
485,-,-,True,True,-,-,-,-,-,True,-,-
486,-,-,True,True,-,-,-,-,-,False,-,-
487,-,-,True,True,-,-,-,-,-,False,-,-
488,-,-,False,False,-,-,-,-,-,False,-,-
489,-,-,True,True,-,-,-,-,-,True,-,-
490,-,-,True,False,-,-,-,-,-,True,-,-
491,-,-,True,True,-,-,-,-,-,True,-,-
492,-,-,False,False,-,-,-,-,-,False,-,-
493,-,-,True,True,-,-,-,-,-,True,-,-
494,-,-,True,True,-,-,-,-,-,True,-,-
495,-,-,True,True,-,-,-,-,-,True,-,-
496,-,-,True,False,-,-,-,-,-,True,-,-
497,-,-,True,True,-,-,-,-,-,True,-,-
498,-,-,True,True,-,-,-,-,-,False,-,-
499,-,-,True,True,-,-,-,-,-,True,-,-
500,-,-,False,False,-,-,-,-,-,True,-,-
501,-,-,True,True,-,-,-,-,-,True,-,-
502,-,-,False,False,-,-,-,-,-,False,-,-
503,-,-,True,True,-,-,-,-,-,True,-,-
504,-,-,False,True,-,-,-,-,-,False,-,-
505,-,-,True,True,-,-,-,-,-,True,-,-
506,-,-,False,True,-,-,-,-,-,False,-,-
507,-,-,True,True,-,-,-,-,-,True,-,-
508,-,-,False,True,-,-,-,-,-,True,-,-
509,-,-,True,True,-,-,-,-,-,True,-,-
510,-,-,False,True,-,-,-,-,-,True,-,-
511,-,-,True,True,-,-,-,-,-,True,-,-
512,-,-,True,True,-,-,-,-,-,True,-,-
513,-,-,True,True,-,-,-,-,-,True,-,-
514,-,-,True,True,-,-,-,-,-,True,-,-
515,-,-,True,True,-,-,-,-,-,True,-,-
516,-,-,False,True,-,-,-,-,-,False,-,-
517,-,-,True,True,-,-,-,-,-,True,-,-
518,-,-,False,True,-,-,-,-,-,False,-,-
519,-,-,False,True,-,-,-,-,-,False,-,-
520,-,-,False,True,-,-,-,-,-,True,-,-
521,-,-,False,True,-,-,-,-,-,True,-,-
522,-,-,False,True,-,-,-,-,-,False,-,-
523,-,-,False,True,-,-,-,-,-,True,-,-
524,-,-,False,False,-,-,-,-,-,True,-,-
525,-,-,False,True,-,-,-,-,-,True,-,-
526,-,-,True,True,-,-,-,-,-,True,-,-
527,-,-,True,True,-,-,-,-,-,True,-,-
528,-,-,True,True,-,-,-,-,-,False,-,-
529,-,-,True,True,-,-,-,-,-,True,-,-
530,-,-,False,False,-,-,-,-,-,True,-,-
531,-,-,True,True,-,-,-,-,-,True,-,-
532,-,-,True,True,-,-,-,-,-,True,-,-
533,-,-,True,True,-,-,-,-,-,True,-,-
534,-,-,True,True,-,-,-,-,-,True,-,-
535,-,-,True,True,-,-,-,-,-,True,-,-
536,-,-,False,False,-,-,-,-,-,True,-,-
537,-,-,True,True,-,-,-,-,-,True,-,-
