77,False,-,-,False,-,-,-,False,-,-,-,-
78,False,-,-,False,-,-,-,False,-,-,-,-
79,False,-,-,False,-,-,-,False,-,-,-,-
80,False,-,-,False,-,-,-,False,-,-,-,-
81,False,-,-,False,-,-,-,False,-,-,-,-
82,False,-,-,False,-,-,-,False,-,-,-,-
83,False,-,-,False,-,-,-,False,-,-,-,-
84,False,-,-,False,-,-,-,False,-,-,-,-
85,False,-,-,False,-,-,-,False,-,-,-,-
86,False,-,-,False,-,-,-,False,-,-,-,-
87,False,-,-,False,-,-,-,False,-,-,-,-
88,False,-,-,False,-,-,-,False,-,-,-,-
89,False,-,-,False,-,-,-,False,-,-,-,-
90,False,-,-,False,-,-,-,False,-,-,-,-
91,False,-,-,False,-,-,-,False,-,-,-,-
92,False,-,-,False,-,-,-,False,-,-,-,-
93,False,-,-,False,-,-,-,False,-,-,-,-
94,False,-,-,False,-,-,-,False,-,-,-,-
95,False,-,-,False,-,-,-,False,-,-,-,-
96,False,-,-,False,-,-,-,False,-,-,-,-
97,False,-,-,False,-,-,-,False,-,-,-,-
98,False,-,-,False,-,-,-,False,-,-,-,-
99,False,-,-,False,-,-,-,False,-,-,-,-
100,False,-,-,False,-,-,-,False,-,-,-,-
101,False,-,-,False,-,-,-,False,-,-,-,-
102,False,-,-,False,-,-,-,False,-,-,-,-
103,False,-,-,False,-,-,-,False,-,-,-,-
104,False,-,-,False,-,-,-,False,-,-,-,-
105,False,-,-,False,-,-,-,False,-,-,-,-
106,False,-,-,False,-,-,-,False,-,-,-,-
107,False,-,-,False,-,-,-,False,-,-,-,-
108,False,-,-,False,-,-,-,False,-,-,-,-
109,False,-,-,False,-,-,-,False,-,-,-,-
110,False,-,-,False,-,-,-,False,-,-,-,-
111,False,-,-,False,-,-,-,False,-,-,-,-
112,False,-,-,False,-,-,-,False,-,-,-,-
113,False,-,-,False,-,-,-,False,-,-,-,-
114,False,-,-,False,-,-,-,False,-,-,-,-
115,False,-,-,False,-,-,-,False,-,-,-,-
116,False,-,-,False,-,-,-,False,-,-,-,-
117,False,-,-,False,-,-,-,False,-,-,-,-
118,False,-,-,False,-,-,-,False,-,-,-,-
119,False,-,-,False,-,-,-,False,-,-,-,-
120,False,-,-,False,-,-,-,False,-,-,-,-
121,False,-,-,False,-,-,-,False,-,-,-,-
122,False,-,-,False,-,-,-,False,-,-,-,-
123,False,-,-,False,-,-,-,False,-,-,-,-
124,False,-,-,False,-,-,-,False,-,-,-,-
125,False,-,-,False,-,-,-,False,-,-,-,-
126,False,-,-,False,-,-,-,False,-,-,-,-
127,False,-,-,False,-,-,-,False,-,-,-,-
128,False,-,-,False,-,-,-,True,-,-,-,-
129,False,-,-,False,-,-,-,True,-,-,-,-
130,False,-,-,False,-,-,-,True,-,-,-,-
131,False,-,-,False,-,-,-,True,-,-,-,-
132,False,-,-,False,-,-,-,True,-,-,-,-
133,False,-,-,False,-,-,-,True,-,-,-,-
134,False,-,-,True,-,-,-,True,-,-,-,-
135,False,-,-,False,-,-,-,True,-,-,-,-
136,False,-,-,False,-,-,-,True,-,-,-,-
137,False,-,-,False,-,-,-,True,-,-,-,-
138,False,-,-,False,-,-,-,True,-,-,-,-
139,False,-,-,False,-,-,-,True,-,-,-,-
140,False,-,-,True,-,-,-,True,-,-,-,-
141,False,-,-,False,-,-,-,True,-,-,-,-
142,False,-,-,False,-,-,-,True,-,-,-,-
143,False,-,-,False,-,-,-,True,-,-,-,-
144,False,-,-,False,-,-,-,True,-,-,-,-
145,False,-,-,False,-,-,-,True,-,-,-,-
146,False,-,-,False,-,-,-,False,-,-,-,-
147,False,-,-,False,-,-,-,False,-,-,-,-
148,False,-,-,False,-,-,-,False,-,-,-,-
149,False,-,-,False,-,-,-,False,-,-,-,-
150,False,-,-,False,-,-,-,False,-,-,-,-
151,False,-,-,False,-,-,-,False,-,-,-,-
152,False,-,-,False,-,-,-,True,-,-,-,-
153,False,-,-,False,-,-,-,True,-,-,-,-
154,False,-,-,False,-,-,-,True,-,-,-,-
155,False,-,-,False,-,-,-,True,-,-,-,-
156,False,-,-,False,-,-,-,True,-,-,-,-
157,False,-,-,False,-,-,-,True,-,-,-,-
158,False,-,-,True,-,-,-,True,-,-,-,-
159,False,-,-,False,-,-,-,True,-,-,-,-
160,False,-,-,False,-,-,-,True,-,-,-,-
161,False,-,-,False,-,-,-,True,-,-,-,-
162,False,-,-,False,-,-,-,False,-,-,-,-
163,False,-,-,False,-,-,-,True,-,-,-,-
164,False,-,-,False,-,-,-,True,-,-,-,-
165,False,-,-,False,-,-,-,True,-,-,-,-
166,False,-,-,False,-,-,-,False,-,-,-,-
167,False,-,-,False,-,-,-,True,-,-,-,-
168,False,-,-,False,-,-,-,True,-,-,-,-
169,False,-,-,False,-,-,-,True,-,-,-,-
170,False,-,-,False,-,-,-,True,-,-,-,-
171,False,-,-,False,-,-,-,True,-,-,-,-
172,False,-,-,False,-,-,-,True,-,-,-,-
173,False,-,-,False,-,-,-,True,-,-,-,-
174,False,-,-,False,-,-,-,False,-,-,-,-
175,False,-,-,False,-,-,-,True,-,-,-,-
176,False,-,-,False,-,-,-,True,-,-,-,-
177,False,-,-,False,-,-,-,True,-,-,-,-
178,False,-,-,False,-,-,-,True,-,-,-,-
179,False,-,-,False,-,-,-,True,-,-,-,-
180,False,-,-,False,-,-,-,False,-,-,-,-
181,False,-,-,False,-,-,-,True,-,-,-,-
182,False,-,-,False,-,-,-,True,-,-,-,-
183,False,-,-,False,-,-,-,True,-,-,-,-
184,False,-,-,True,-,-,-,True,-,-,-,-
185,False,-,-,False,-,-,-,True,-,-,-,-
186,False,-,-,False,-,-,-,True,-,-,-,-
187,False,-,-,False,-,-,-,True,-,-,-,-
188,False,-,-,False,-,-,-,False,-,-,-,-
189,False,-,-,False,-,-,-,True,-,-,-,-
190,False,-,-,False,-,-,-,True,-,-,-,-
191,False,-,-,False,-,-,-,True,-,-,-,-
192,False,-,-,False,-,-,-,False,-,-,-,-
193,False,-,-,False,-,-,-,True,-,-,-,-
194,False,-,-,False,-,-,-,True,-,-,-,-
195,False,-,-,False,-,-,-,True,-,-,-,-
196,False,-,-,False,-,-,-,True,-,-,-,-
197,False,-,-,False,-,-,-,True,-,-,-,-
198,False,-,-,False,-,-,-,True,-,-,-,-
199,False,-,-,False,-,-,-,True,-,-,-,-
200,False,-,-,False,-,-,-,True,-,-,-,-
201,False,-,-,False,-,-,-,True,-,-,-,-
202,False,-,-,False,-,-,-,True,-,-,-,-
203,False,-,-,False,-,-,-,True,-,-,-,-
204,False,-,-,True,-,-,-,True,-,-,-,-
205,False,-,-,False,-,-,-,True,-,-,-,-
206,False,-,-,False,-,-,-,True,-,-,-,-
207,False,-,-,False,-,-,-,True,-,-,-,-
208,False,-,-,False,-,-,-,False,-,-,-,-
209,False,-,-,False,-,-,-,False,-,-,-,-
210,False,-,-,False,-,-,-,True,-,-,-,-
211,False,-,-,False,-,-,-,False,-,-,-,-
212,False,-,-,False,-,-,-,True,-,-,-,-
213,False,-,-,False,-,-,-,True,-,-,-,-
214,False,-,-,False,-,-,-,True,-,-,-,-
215,False,-,-,False,-,-,-,True,-,-,-,-
216,False,-,-,False,-,-,-,False,-,-,-,-
217,False,-,-,False,-,-,-,True,-,-,-,-
218,False,-,-,False,-,-,-,False,-,-,-,-
219,False,-,-,False,-,-,-,False,-,-,-,-
220,False,-,-,False,-,-,-,False,-,-,-,-
221,False,-,-,False,-,-,-,False,-,-,-,-
222,False,-,-,False,-,-,-,False,-,-,-,-
223,False,-,-,False,-,-,-,False,-,-,-,-
224,False,-,-,False,-,-,-,False,-,-,-,-
225,False,-,-,False,-,-,-,False,-,-,-,-
226,False,-,-,False,-,-,-,False,-,-,-,-
227,False,-,-,False,-,-,-,False,-,-,-,-
228,False,-,-,False,-,-,-,True,-,-,-,-
229,False,-,-,False,-,-,-,True,-,-,-,-
230,False,-,-,False,-,-,-,True,-,-,-,-
231,False,-,-,False,-,-,-,True,-,-,-,-
232,False,-,-,False,-,-,-,False,-,-,-,-
233,False,-,-,False,-,-,-,False,-,-,-,-
234,False,-,-,False,-,-,-,True,-,-,-,-
235,False,-,-,False,-,-,-,True,-,-,-,-
236,False,-,-,False,-,-,-,True,-,-,-,-
237,False,-,-,False,-,-,-,True,-,-,-,-
238,False,-,-,False,-,-,-,True,-,-,-,-
239,False,-,-,False,-,-,-,True,-,-,-,-
240,False,-,-,False,-,-,-,True,-,-,-,-
241,False,-,-,False,-,-,-,True,-,-,-,-
242,False,-,-,False,-,-,-,False,-,-,-,-
243,False,-,-,False,-,-,-,True,-,-,-,-
244,False,-,-,False,-,-,-,True,-,-,-,-
245,False,-,-,False,-,-,-,True,-,-,-,-
246,False,-,-,False,-,-,-,True,-,-,-,-
247,False,-,-,False,-,-,-,True,-,-,-,-
248,False,-,-,False,-,-,-,True,-,-,-,-
249,False,-,-,False,-,-,-,True,-,-,-,-
250,False,-,-,False,-,-,-,True,-,-,-,-
251,False,-,-,False,-,-,-,True,-,-,-,-
252,False,-,-,False,-,-,-,True,-,-,-,-
253,False,-,-,False,-,-,-,True,-,-,-,-
254,False,-,-,False,-,-,-,True,-,-,-,-
255,False,-,-,False,-,-,-,True,-,-,-,-
256,False,-,-,False,-,-,-,True,-,-,-,-
257,False,-,-,False,-,-,-,True,-,-,-,-
258,False,-,-,False,-,-,-,True,-,-,-,-
259,False,-,-,False,-,-,-,True,-,-,-,-
260,False,-,-,False,-,-,-,True,-,-,-,-
261,False,-,-,False,-,-,-,True,-,-,-,-
262,False,-,-,False,-,-,-,True,-,-,-,-
263,False,-,-,False,-,-,-,True,-,-,-,-
264,False,-,-,False,-,-,-,False,-,-,-,-
265,False,-,-,False,-,-,-,True,-,-,-,-
266,False,-,-,False,-,-,-,False,-,-,-,-
267,False,-,-,False,-,-,-,True,-,-,-,-
268,False,-,-,False,-,-,-,False,-,-,-,-
269,False,-,-,False,-,-,-,True,-,-,-,-
270,False,-,-,False,-,-,-,True,-,-,-,-
271,False,-,-,False,-,-,-,False,-,-,-,-
272,False,-,-,False,-,-,-,True,-,-,-,-
273,False,-,-,False,-,-,-,True,-,-,-,-
274,False,-,-,False,-,-,-,False,-,-,-,-
275,False,-,-,False,-,-,-,False,-,-,-,-
276,False,-,-,False,-,-,-,True,-,-,-,-
277,False,-,-,False,-,-,-,True,-,-,-,-
278,False,-,-,False,-,-,-,False,-,-,-,-
279,False,-,-,False,-,-,-,True,-,-,-,-
280,False,-,-,False,-,-,-,True,-,-,-,-
281,False,-,-,False,-,-,-,True,-,-,-,-
282,False,-,-,False,-,-,-,True,-,-,-,-
283,False,-,-,False,-,-,-,True,-,-,-,-
284,False,-,-,False,-,-,-,True,-,-,-,-
285,False,-,-,False,-,-,-,True,-,-,-,-
286,False,-,-,False,-,-,-,True,-,-,-,-
287,False,-,-,False,-,-,-,True,-,-,-,-
288,False,-,-,False,-,-,-,True,-,-,-,-
289,False,-,-,False,-,-,-,True,-,-,-,-
290,False,-,-,False,-,-,-,False,-,-,-,-
291,False,-,-,False,-,-,-,False,-,-,-,-
292,False,-,-,True,-,-,-,False,-,-,-,-
293,False,-,-,False,-,-,-,False,-,-,-,-
294,False,-,-,False,-,-,-,True,-,-,-,-
295,False,-,-,False,-,-,-,False,-,-,-,-
296,False,-,-,False,-,-,-,True,-,-,-,-
297,False,-,-,False,-,-,-,False,-,-,-,-
298,False,-,-,False,-,-,-,True,-,-,-,-
299,False,-,-,False,-,-,-,False,-,-,-,-
300,False,-,-,False,-,-,-,False,-,-,-,-
301,False,-,-,False,-,-,-,False,-,-,-,-
302,False,-,-,False,-,-,-,True,-,-,-,-
303,False,-,-,False,-,-,-,False,-,-,-,-
304,False,-,-,False,-,-,-,True,-,-,-,-
305,False,-,-,False,-,-,-,False,-,-,-,-
306,False,-,-,False,-,-,-,False,-,-,-,-
307,False,-,-,False,-,-,-,False,-,-,-,-
308,False,-,-,False,-,-,-,False,-,-,-,-
309,False,-,-,False,-,-,-,False,-,-,-,-
310,False,-,-,False,-,-,-,True,-,-,-,-
311,False,-,-,False,-,-,-,False,-,-,-,-
312,False,-,-,False,-,-,-,True,-,-,-,-
313,False,-,-,False,-,-,-,False,-,-,-,-
314,False,-,-,False,-,-,-,True,-,-,-,-
315,False,-,-,False,-,-,-,False,-,-,-,-
316,False,-,-,False,-,-,-,False,-,-,-,-
317,False,-,-,False,-,-,-,False,-,-,-,-
318,False,-,-,False,-,-,-,False,-,-,-,-
319,False,-,-,False,-,-,-,False,-,-,-,-
320,False,-,-,True,-,-,-,True,-,-,-,-
321,False,-,-,False,-,-,-,False,-,-,-,-
322,False,-,-,False,-,-,-,False,-,-,-,-
323,False,-,-,False,-,-,-,False,-,-,-,-
324,False,-,-,False,-,-,-,False,-,-,-,-
325,False,-,-,False,-,-,-,False,-,-,-,-
326,False,-,-,False,-,-,-,False,-,-,-,-
327,False,-,-,False,-,-,-,False,-,-,-,-
328,False,-,-,False,-,-,-,False,-,-,-,-
329,False,-,-,False,-,-,-,False,-,-,-,-
330,False,-,-,False,-,-,-,True,-,-,-,-
331,False,-,-,False,-,-,-,False,-,-,-,-
332,False,-,-,False,-,-,-,False,-,-,-,-
333,False,-,-,False,-,-,-,False,-,-,-,-
334,False,-,-,False,-,-,-,True,-,-,-,-
335,False,-,-,False,-,-,-,False,-,-,-,-
336,False,-,-,False,-,-,-,False,-,-,-,-
337,False,-,-,False,-,-,-,False,-,-,-,-
338,False,-,-,False,-,-,-,True,-,-,-,-
339,False,-,-,False,-,-,-,True,-,-,-,-
340,False,-,-,False,-,-,-,True,-,-,-,-
341,False,-,-,False,-,-,-,True,-,-,-,-
342,False,-,-,False,-,-,-,False,-,-,-,-
343,False,-,-,False,-,-,-,True,-,-,-,-
344,False,-,-,False,-,-,-,True,-,-,-,-
345,False,-,-,False,-,-,-,True,-,-,-,-
346,False,-,-,False,-,-,-,True,-,-,-,-
347,False,-,-,False,-,-,-,True,-,-,-,-
348,False,-,-,False,-,-,-,True,-,-,-,-
349,False,-,-,False,-,-,-,True,-,-,-,-
350,False,-,-,False,-,-,-,True,-,-,-,-
351,False,-,-,False,-,-,-,True,-,-,-,-
352,False,-,-,False,-,-,-,False,-,-,-,-
353,False,-,-,False,-,-,-,True,-,-,-,-
354,False,-,-,False,-,-,-,True,-,-,-,-
355,False,-,-,False,-,-,-,True,-,-,-,-
356,False,-,-,False,-,-,-,True,-,-,-,-
357,False,-,-,False,-,-,-,True,-,-,-,-
358,False,-,-,True,-,-,-,True,-,-,-,-
359,False,-,-,False,-,-,-,True,-,-,-,-
360,False,-,-,False,-,-,-,True,-,-,-,-
361,False,-,-,False,-,-,-,True,-,-,-,-
362,False,-,-,False,-,-,-,True,-,-,-,-
363,False,-,-,False,-,-,-,True,-,-,-,-
364,False,-,-,False,-,-,-,True,-,-,-,-
365,False,-,-,False,-,-,-,True,-,-,-,-
366,False,-,-,False,-,-,-,True,-,-,-,-
367,False,-,-,False,-,-,-,True,-,-,-,-
368,False,-,-,False,-,-,-,True,-,-,-,-
369,False,-,-,False,-,-,-,True,-,-,-,-
370,False,-,-,False,-,-,-,True,-,-,-,-
371,False,-,-,False,-,-,-,True,-,-,-,-
372,False,-,-,False,-,-,-,False,-,-,-,-
373,False,-,-,False,-,-,-,True,-,-,-,-
374,False,-,-,False,-,-,-,False,-,-,-,-
375,False,-,-,False,-,-,-,False,-,-,-,-
376,False,-,-,False,-,-,-,False,-,-,-,-
377,False,-,-,False,-,-,-,False,-,-,-,-
378,False,-,-,False,-,-,-,True,-,-,-,-
379,False,-,-,False,-,-,-,True,-,-,-,-
380,False,-,-,False,-,-,-,True,-,-,-,-
381,False,-,-,False,-,-,-,True,-,-,-,-
382,False,-,-,False,-,-,-,True,-,-,-,-
383,False,-,-,False,-,-,-,True,-,-,-,-
384,False,-,-,False,-,-,-,True,-,-,-,-
385,False,-,-,False,-,-,-,False,-,-,-,-
386,False,-,-,False,-,-,-,True,-,-,-,-
387,False,-,-,False,-,-,-,True,-,-,-,-
388,False,-,-,False,-,-,-,False,-,-,-,-
389,False,-,-,False,-,-,-,True,-,-,-,-
390,False,-,-,False,-,-,-,True,-,-,-,-
391,False,-,-,False,-,-,-,True,-,-,-,-
392,False,-,-,False,-,-,-,True,-,-,-,-
393,False,-,-,False,-,-,-,True,-,-,-,-
394,False,-,-,False,-,-,-,False,-,-,-,-
395,False,-,-,False,-,-,-,False,-,-,-,-
396,False,-,-,False,-,-,-,True,-,-,-,-
397,False,-,-,False,-,-,-,False,-,-,-,-
398,False,-,-,False,-,-,-,False,-,-,-,-
399,False,-,-,False,-,-,-,False,-,-,-,-
400,False,-,-,False,-,-,-,True,-,-,-,-
401,False,-,-,False,-,-,-,False,-,-,-,-
402,False,-,-,False,-,-,-,True,-,-,-,-
403,False,-,-,False,-,-,-,False,-,-,-,-
404,False,-,-,False,-,-,-,True,-,-,-,-
405,False,-,-,False,-,-,-,True,-,-,-,-
406,False,-,-,False,-,-,-,True,-,-,-,-
407,False,-,-,False,-,-,-,True,-,-,-,-
408,False,-,-,False,-,-,-,False,-,-,-,-
409,False,-,-,False,-,-,-,True,-,-,-,-
410,False,-,-,False,-,-,-,True,-,-,-,-
411,False,-,-,False,-,-,-,True,-,-,-,-
412,False,-,-,False,-,-,-,True,-,-,-,-
413,False,-,-,False,-,-,-,True,-,-,-,-
414,False,-,-,False,-,-,-,True,-,-,-,-
415,False,-,-,False,-,-,-,True,-,-,-,-
416,False,-,-,False,-,-,-,True,-,-,-,-
417,False,-,-,False,-,-,-,True,-,-,-,-
418,False,-,-,False,-,-,-,True,-,-,-,-
419,False,-,-,False,-,-,-,True,-,-,-,-
420,False,-,-,False,-,-,-,True,-,-,-,-
421,False,-,-,False,-,-,-,True,-,-,-,-
422,False,-,-,False,-,-,-,True,-,-,-,-
423,False,-,-,False,-,-,-,True,-,-,-,-
424,False,-,-,False,-,-,-,True,-,-,-,-
425,False,-,-,False,-,-,-,True,-,-,-,-
426,False,-,-,False,-,-,-,True,-,-,-,-
427,False,-,-,False,-,-,-,True,-,-,-,-
428,False,-,-,False,-,-,-,True,-,-,-,-
429,False,-,-,False,-,-,-,True,-,-,-,-
430,False,-,-,False,-,-,-,True,-,-,-,-
431,False,-,-,False,-,-,-,True,-,-,-,-
432,False,-,-,False,-,-,-,True,-,-,-,-
433,False,-,-,False,-,-,-,True,-,-,-,-
434,False,-,-,False,-,-,-,True,-,-,-,-
435,False,-,-,False,-,-,-,True,-,-,-,-
436,False,-,-,False,-,-,-,True,-,-,-,-
437,False,-,-,False,-,-,-,True,-,-,-,-
438,False,-,-,False,-,-,-,True,-,-,-,-
439,False,-,-,False,-,-,-,True,-,-,-,-
440,False,-,-,False,-,-,-,True,-,-,-,-
441,False,-,-,False,-,-,-,True,-,-,-,-
442,False,-,-,False,-,-,-,True,-,-,-,-
443,False,-,-,False,-,-,-,True,-,-,-,-
444,False,-,-,False,-,-,-,True,-,-,-,-
445,False,-,-,False,-,-,-,True,-,-,-,-
446,False,-,-,False,-,-,-,False,-,-,-,-
447,False,-,-,False,-,-,-,True,-,-,-,-
448,False,-,-,False,-,-,-,True,-,-,-,-
449,False,-,-,False,-,-,-,True,-,-,-,-
450,False,-,-,False,-,-,-,False,-,-,-,-
451,False,-,-,False,-,-,-,True,-,-,-,-
452,False,-,-,False,-,-,-,True,-,-,-,-
453,False,-,-,False,-,-,-,True,-,-,-,-
454,False,-,-,False,-,-,-,True,-,-,-,-
455,False,-,-,False,-,-,-,True,-,-,-,-
456,False,-,-,False,-,-,-,True,-,-,-,-
457,False,-,-,False,-,-,-,True,-,-,-,-
458,False,-,-,False,-,-,-,True,-,-,-,-
459,False,-,-,False,-,-,-,True,-,-,-,-
460,False,-,-,False,-,-,-,True,-,-,-,-
461,False,-,-,False,-,-,-,False,-,-,-,-
462,False,-,-,False,-,-,-,False,-,-,-,-
463,False,-,-,False,-,-,-,False,-,-,-,-
464,False,-,-,False,-,-,-,True,-,-,-,-
465,False,-,-,False,-,-,-,False,-,-,-,-
466,False,-,-,False,-,-,-,False,-,-,-,-
467,False,-,-,False,-,-,-,True,-,-,-,-
468,False,-,-,False,-,-,-,True,-,-,-,-
469,False,-,-,False,-,-,-,True,-,-,-,-
470,False,-,-,False,-,-,-,True,-,-,-,-
471,False,-,-,False,-,-,-,True,-,-,-,-
472,False,-,-,False,-,-,-,True,-,-,-,-
473,False,-,-,False,-,-,-,True,-,-,-,-
474,False,-,-,False,-,-,-,False,-,-,-,-
475,False,-,-,False,-,-,-,True,-,-,-,-
476,False,-,-,False,-,-,-,True,-,-,-,-
477,False,-,-,False,-,-,-,True,-,-,-,-
478,False,-,-,False,-,-,-,True,-,-,-,-
479,False,-,-,False,-,-,-,True,-,-,-,-
480,False,-,-,False,-,-,-,True,-,-,-,-
481,False,-,-,False,-,-,-,True,-,-,-,-
482,False,-,-,False,-,-,-,False,-,-,-,-
483,False,-,-,False,-,-,-,True,-,-,-,-
484,False,-,-,False,-,-,-,False,-,-,-,-
485,False,-,-,False,-,-,-,True,-,-,-,-
486,False,-,-,False,-,-,-,True,-,-,-,-
487,False,-,-,False,-,-,-,True,-,-,-,-
488,False,-,-,False,-,-,-,True,-,-,-,-
489,False,-,-,False,-,-,-,True,-,-,-,-
490,False,-,-,False,-,-,-,True,-,-,-,-
491,False,-,-,False,-,-,-,True,-,-,-,-
492,False,-,-,False,-,-,-,False,-,-,-,-
493,False,-,-,False,-,-,-,True,-,-,-,-
494,False,-,-,False,-,-,-,True,-,-,-,-
495,False,-,-,False,-,-,-,True,-,-,-,-
496,False,-,-,False,-,-,-,True,-,-,-,-
497,False,-,-,False,-,-,-,True,-,-,-,-
498,False,-,-,False,-,-,-,True,-,-,-,-
499,False,-,-,False,-,-,-,False,-,-,-,-
500,False,-,-,False,-,-,-,True,-,-,-,-
501,False,-,-,False,-,-,-,False,-,-,-,-
502,False,-,-,False,-,-,-,True,-,-,-,-
503,False,-,-,False,-,-,-,True,-,-,-,-
504,False,-,-,False,-,-,-,True,-,-,-,-
505,False,-,-,False,-,-,-,True,-,-,-,-
506,False,-,-,False,-,-,-,True,-,-,-,-
507,False,-,-,False,-,-,-,True,-,-,-,-
508,False,-,-,False,-,-,-,True,-,-,-,-
509,False,-,-,False,-,-,-,True,-,-,-,-
510,False,-,-,False,-,-,-,False,-,-,-,-
511,False,-,-,False,-,-,-,True,-,-,-,-
512,False,-,-,False,-,-,-,True,-,-,-,-
513,False,-,-,False,-,-,-,True,-,-,-,-
514,False,-,-,False,-,-,-,True,-,-,-,-
515,False,-,-,False,-,-,-,True,-,-,-,-
516,False,-,-,False,-,-,-,True,-,-,-,-
517,False,-,-,False,-,-,-,True,-,-,-,-
518,False,-,-,False,-,-,-,True,-,-,-,-
519,False,-,-,False,-,-,-,True,-,-,-,-
520,False,-,-,False,-,-,-,True,-,-,-,-
521,False,-,-,False,-,-,-,True,-,-,-,-
522,False,-,-,False,-,-,-,True,-,-,-,-
523,False,-,-,False,-,-,-,True,-,-,-,-
524,False,-,-,False,-,-,-,True,-,-,-,-
525,False,-,-,False,-,-,-,False,-,-,-,-
526,False,-,-,False,-,-,-,True,-,-,-,-
527,False,-,-,False,-,-,-,True,-,-,-,-
528,False,-,-,False,-,-,-,True,-,-,-,-
529,False,-,-,False,-,-,-,True,-,-,-,-
530,False,-,-,False,-,-,-,True,-,-,-,-
531,False,-,-,False,-,-,-,True,-,-,-,-
532,False,-,-,False,-,-,-,False,-,-,-,-
533,False,-,-,False,-,-,-,True,-,-,-,-
534,False,-,-,False,-,-,-,False,-,-,-,-
535,False,-,-,False,-,-,-,True,-,-,-,-
536,False,-,-,False,-,-,-,False,-,-,-,-
537,False,-,-,False,-,-,-,True,-,-,-,-
