113,False,-,-,False,True,-,False,-,True,-,-,-
114,False,-,-,False,True,-,False,-,True,-,-,-
115,False,-,-,False,True,-,False,-,True,-,-,-
116,False,-,-,False,True,-,False,-,True,-,-,-
117,False,-,-,False,True,-,False,-,True,-,-,-
118,False,-,-,False,True,-,False,-,False,-,-,-
119,False,-,-,False,True,-,False,-,True,-,-,-
120,False,-,-,True,True,-,False,-,False,-,-,-
121,False,-,-,False,True,-,False,-,True,-,-,-
122,False,-,-,True,True,-,False,-,True,-,-,-
123,False,-,-,False,True,-,False,-,True,-,-,-
124,False,-,-,False,True,-,False,-,False,-,-,-
125,False,-,-,False,True,-,False,-,True,-,-,-
126,False,-,-,False,True,-,False,-,False,-,-,-
127,False,-,-,False,True,-,False,-,False,-,-,-
128,False,-,-,False,True,-,False,-,True,-,-,-
129,False,-,-,False,True,-,False,-,True,-,-,-
130,False,-,-,False,True,-,False,-,True,-,-,-
131,False,-,-,False,True,-,False,-,True,-,-,-
132,False,-,-,True,True,-,False,-,True,-,-,-
133,False,-,-,False,True,-,False,-,True,-,-,-
134,False,-,-,True,True,-,False,-,True,-,-,-
135,False,-,-,False,True,-,False,-,True,-,-,-
136,False,-,-,False,True,-,False,-,True,-,-,-
137,False,-,-,False,True,-,False,-,False,-,-,-
138,False,-,-,True,True,-,False,-,True,-,-,-
139,False,-,-,False,True,-,False,-,False,-,-,-
140,False,-,-,False,True,-,True,-,False,-,-,-
141,False,-,-,False,True,-,True,-,False,-,-,-
142,False,-,-,False,True,-,False,-,False,-,-,-
143,False,-,-,False,True,-,True,-,False,-,-,-
144,False,-,-,True,True,-,False,-,True,-,-,-
145,False,-,-,False,True,-,True,-,False,-,-,-
146,False,-,-,False,True,-,False,-,True,-,-,-
147,False,-,-,False,True,-,False,-,False,-,-,-
148,False,-,-,False,True,-,False,-,True,-,-,-
149,False,-,-,False,True,-,False,-,False,-,-,-
150,False,-,-,True,True,-,False,-,True,-,-,-
151,False,-,-,False,True,-,False,-,False,-,-,-
152,False,-,-,True,True,-,False,-,True,-,-,-
153,False,-,-,False,True,-,False,-,False,-,-,-
154,False,-,-,True,True,-,False,-,False,-,-,-
155,False,-,-,False,True,-,False,-,False,-,-,-
156,False,-,-,False,True,-,False,-,True,-,-,-
157,False,-,-,False,True,-,False,-,False,-,-,-
158,False,-,-,False,True,-,True,-,True,-,-,-
159,False,-,-,False,True,-,True,-,False,-,-,-
160,False,-,-,True,True,-,True,-,True,-,-,-
161,False,-,-,False,True,-,True,-,True,-,-,-
162,False,-,-,False,True,-,True,-,True,-,-,-
163,False,-,-,False,True,-,True,-,True,-,-,-
164,False,-,-,False,True,-,False,-,True,-,-,-
165,False,-,-,False,True,-,True,-,True,-,-,-
166,False,-,-,True,True,-,False,-,True,-,-,-
167,False,-,-,False,True,-,True,-,True,-,-,-
168,False,-,-,True,True,-,False,-,True,-,-,-
169,False,-,-,False,True,-,True,-,True,-,-,-
170,False,-,-,False,True,-,True,-,True,-,-,-
171,False,-,-,False,True,-,True,-,True,-,-,-
172,False,-,-,False,False,-,False,-,False,-,-,-
173,False,-,-,False,False,-,True,-,True,-,-,-
174,False,-,-,True,True,-,False,-,True,-,-,-
175,False,-,-,False,False,-,True,-,True,-,-,-
176,False,-,-,False,True,-,False,-,True,-,-,-
177,False,-,-,False,False,-,True,-,True,-,-,-
178,False,-,-,True,True,-,False,-,True,-,-,-
179,False,-,-,False,False,-,True,-,True,-,-,-
180,False,-,-,False,True,-,True,-,True,-,-,-
181,False,-,-,False,False,-,True,-,True,-,-,-
182,False,-,-,False,True,-,True,-,True,-,-,-
183,False,-,-,False,False,-,True,-,True,-,-,-
184,False,-,-,True,True,-,False,-,True,-,-,-
185,False,-,-,False,False,-,True,-,True,-,-,-
186,False,-,-,False,True,-,True,-,False,-,-,-
187,False,-,-,False,False,-,True,-,True,-,-,-
188,False,-,-,True,True,-,True,-,True,-,-,-
189,False,-,-,False,False,-,True,-,True,-,-,-
190,False,-,-,False,True,-,False,-,True,-,-,-
191,False,-,-,False,False,-,True,-,True,-,-,-
192,False,-,-,False,True,-,False,-,True,-,-,-
193,False,-,-,False,False,-,True,-,True,-,-,-
194,False,-,-,False,True,-,True,-,True,-,-,-
195,False,-,-,False,False,-,True,-,True,-,-,-
196,False,-,-,True,True,-,False,-,True,-,-,-
197,False,-,-,False,False,-,True,-,True,-,-,-
198,False,-,-,False,True,-,True,-,True,-,-,-
199,False,-,-,False,False,-,True,-,False,-,-,-
200,False,-,-,False,True,-,False,-,True,-,-,-
201,False,-,-,False,False,-,True,-,False,-,-,-
202,False,-,-,False,True,-,False,-,True,-,-,-
203,False,-,-,False,False,-,True,-,False,-,-,-
204,False,-,-,True,True,-,False,-,False,-,-,-
205,False,-,-,False,False,-,True,-,False,-,-,-
206,False,-,-,False,True,-,True,-,False,-,-,-
207,False,-,-,False,False,-,True,-,False,-,-,-
208,False,-,-,True,True,-,False,-,True,-,-,-
209,False,-,-,False,False,-,True,-,False,-,-,-
210,False,-,-,True,True,-,False,-,False,-,-,-
211,False,-,-,False,False,-,True,-,False,-,-,-
212,False,-,-,True,True,-,False,-,True,-,-,-
213,False,-,-,False,False,-,True,-,False,-,-,-
214,False,-,-,False,True,-,False,-,False,-,-,-
215,False,-,-,False,False,-,True,-,False,-,-,-
216,False,-,-,False,True,-,False,-,True,-,-,-
217,False,-,-,False,False,-,True,-,False,-,-,-
218,False,-,-,False,True,-,True,-,False,-,-,-
219,False,-,-,False,False,-,True,-,False,-,-,-
220,False,-,-,False,False,-,True,-,False,-,-,-
221,False,-,-,False,False,-,True,-,False,-,-,-
222,False,-,-,True,True,-,False,-,True,-,-,-
223,False,-,-,False,False,-,False,-,True,-,-,-
224,False,-,-,False,True,-,True,-,False,-,-,-
225,False,-,-,False,False,-,True,-,True,-,-,-
226,False,-,-,False,False,-,True,-,False,-,-,-
227,False,-,-,False,False,-,True,-,True,-,-,-
228,False,-,-,True,True,-,False,-,True,-,-,-
229,False,-,-,False,False,-,True,-,True,-,-,-
230,False,-,-,False,False,-,True,-,False,-,-,-
231,False,-,-,False,False,-,True,-,True,-,-,-
232,False,-,-,True,True,-,True,-,True,-,-,-
233,False,-,-,False,False,-,True,-,True,-,-,-
234,False,-,-,True,True,-,True,-,False,-,-,-
235,False,-,-,False,False,-,True,-,False,-,-,-
236,False,-,-,True,True,-,True,-,True,-,-,-
237,False,-,-,False,False,-,True,-,True,-,-,-
238,False,-,-,False,True,-,False,-,True,-,-,-
239,False,-,-,False,False,-,True,-,True,-,-,-
240,False,-,-,False,True,-,False,-,True,-,-,-
241,False,-,-,False,False,-,True,-,True,-,-,-
242,False,-,-,True,True,-,False,-,True,-,-,-
243,False,-,-,False,False,-,True,-,True,-,-,-
244,False,-,-,True,True,-,False,-,True,-,-,-
245,False,-,-,False,False,-,True,-,True,-,-,-
246,False,-,-,True,True,-,False,-,True,-,-,-
247,False,-,-,False,False,-,True,-,True,-,-,-
248,False,-,-,True,True,-,False,-,True,-,-,-
249,False,-,-,False,False,-,True,-,True,-,-,-
250,False,-,-,True,True,-,False,-,False,-,-,-
251,False,-,-,False,False,-,True,-,True,-,-,-
252,False,-,-,True,True,-,True,-,False,-,-,-
253,False,-,-,False,False,-,True,-,False,-,-,-
254,False,-,-,True,True,-,False,-,True,-,-,-
255,False,-,-,False,False,-,True,-,True,-,-,-
256,False,-,-,False,True,-,True,-,True,-,-,-
257,False,-,-,False,False,-,True,-,True,-,-,-
258,False,-,-,True,True,-,True,-,True,-,-,-
259,False,-,-,False,False,-,True,-,True,-,-,-
260,False,-,-,False,False,-,True,-,False,-,-,-
261,False,-,-,False,False,-,True,-,True,-,-,-
262,False,-,-,True,True,-,True,-,True,-,-,-
263,False,-,-,False,False,-,True,-,False,-,-,-
264,False,-,-,True,True,-,True,-,True,-,-,-
265,False,-,-,False,False,-,True,-,True,-,-,-
266,False,-,-,False,True,-,False,-,True,-,-,-
267,False,-,-,False,False,-,True,-,True,-,-,-
268,False,-,-,False,False,-,True,-,True,-,-,-
269,False,-,-,False,False,-,True,-,True,-,-,-
270,False,-,-,True,True,-,False,-,True,-,-,-
271,False,-,-,False,False,-,True,-,True,-,-,-
272,False,-,-,False,False,-,False,-,True,-,-,-
273,False,-,-,False,False,-,True,-,True,-,-,-
274,False,-,-,True,True,-,False,-,True,-,-,-
275,False,-,-,False,False,-,True,-,True,-,-,-
276,False,-,-,True,True,-,False,-,True,-,-,-
277,False,-,-,False,False,-,True,-,True,-,-,-
278,False,-,-,False,True,-,True,-,False,-,-,-
279,False,-,-,False,False,-,True,-,True,-,-,-
280,False,-,-,True,True,-,False,-,True,-,-,-
281,False,-,-,False,False,-,True,-,True,-,-,-
282,False,-,-,False,True,-,False,-,True,-,-,-
283,False,-,-,False,False,-,True,-,True,-,-,-
284,False,-,-,True,True,-,True,-,True,-,-,-
285,False,-,-,False,False,-,True,-,True,-,-,-
286,False,-,-,True,True,-,False,-,True,-,-,-
287,False,-,-,False,False,-,True,-,True,-,-,-
288,False,-,-,False,True,-,False,-,True,-,-,-
289,False,-,-,False,False,-,True,-,True,-,-,-
290,False,-,-,False,True,-,True,-,False,-,-,-
291,False,-,-,False,False,-,True,-,False,-,-,-
292,False,-,-,True,True,-,False,-,True,-,-,-
293,False,-,-,False,False,-,True,-,False,-,-,-
294,False,-,-,False,False,-,True,-,False,-,-,-
295,False,-,-,False,False,-,True,-,False,-,-,-
296,False,-,-,False,False,-,True,-,True,-,-,-
297,False,-,-,False,False,-,True,-,True,-,-,-
298,False,-,-,False,True,-,False,-,True,-,-,-
299,False,-,-,False,False,-,True,-,True,-,-,-
300,False,-,-,True,True,-,True,-,False,-,-,-
301,False,-,-,False,False,-,True,-,False,-,-,-
302,False,-,-,False,False,-,True,-,True,-,-,-
303,False,-,-,False,False,-,True,-,True,-,-,-
304,False,-,-,True,True,-,False,-,True,-,-,-
305,False,-,-,False,False,-,True,-,True,-,-,-
306,False,-,-,False,True,-,False,-,True,-,-,-
307,False,-,-,False,False,-,True,-,True,-,-,-
308,False,-,-,False,True,-,False,-,True,-,-,-
309,False,-,-,False,False,-,True,-,True,-,-,-
310,False,-,-,True,True,-,False,-,True,-,-,-
311,False,-,-,False,False,-,True,-,True,-,-,-
312,False,-,-,True,True,-,False,-,True,-,-,-
313,False,-,-,False,False,-,True,-,True,-,-,-
314,False,-,-,True,True,-,False,-,True,-,-,-
315,False,-,-,False,False,-,True,-,True,-,-,-
316,False,-,-,False,True,-,True,-,True,-,-,-
317,False,-,-,False,False,-,True,-,True,-,-,-
318,False,-,-,True,True,-,False,-,True,-,-,-
319,False,-,-,False,False,-,True,-,True,-,-,-
320,False,-,-,True,True,-,False,-,True,-,-,-
321,False,-,-,False,False,-,True,-,True,-,-,-
322,False,-,-,False,True,-,True,-,True,-,-,-
323,False,-,-,False,False,-,True,-,True,-,-,-
324,False,-,-,True,True,-,False,-,True,-,-,-
325,False,-,-,False,False,-,True,-,True,-,-,-
326,False,-,-,False,True,-,False,-,True,-,-,-
327,False,-,-,False,False,-,True,-,True,-,-,-
328,False,-,-,True,True,-,False,-,True,-,-,-
329,False,-,-,False,False,-,True,-,True,-,-,-
330,False,-,-,False,False,-,True,-,True,-,-,-
331,False,-,-,False,False,-,True,-,True,-,-,-
332,False,-,-,True,True,-,True,-,True,-,-,-
333,False,-,-,False,False,-,True,-,True,-,-,-
334,False,-,-,False,True,-,False,-,True,-,-,-
335,False,-,-,False,False,-,True,-,True,-,-,-
336,False,-,-,False,True,-,False,-,True,-,-,-
337,False,-,-,False,False,-,True,-,True,-,-,-
338,False,-,-,False,True,-,True,-,False,-,-,-
339,False,-,-,False,False,-,True,-,True,-,-,-
340,False,-,-,False,False,-,True,-,True,-,-,-
341,False,-,-,False,False,-,True,-,True,-,-,-
342,False,-,-,True,True,-,False,-,True,-,-,-
343,False,-,-,False,False,-,True,-,True,-,-,-
344,False,-,-,True,True,-,False,-,True,-,-,-
345,False,-,-,False,False,-,True,-,True,-,-,-
346,False,-,-,False,True,-,True,-,True,-,-,-
347,False,-,-,False,False,-,True,-,True,-,-,-
348,False,-,-,True,True,-,True,-,False,-,-,-
349,False,-,-,False,False,-,True,-,False,-,-,-
350,False,-,-,True,True,-,False,-,True,-,-,-
351,False,-,-,False,False,-,True,-,False,-,-,-
352,False,-,-,True,True,-,False,-,True,-,-,-
353,False,-,-,False,False,-,True,-,False,-,-,-
354,False,-,-,True,True,-,False,-,True,-,-,-
355,False,-,-,False,False,-,True,-,False,-,-,-
356,False,-,-,True,True,-,True,-,False,-,-,-
357,False,-,-,False,False,-,True,-,False,-,-,-
358,False,-,-,True,True,-,False,-,True,-,-,-
359,False,-,-,False,False,-,True,-,False,-,-,-
360,False,-,-,True,True,-,False,-,True,-,-,-
361,False,-,-,False,False,-,True,-,False,-,-,-
362,False,-,-,True,True,-,False,-,True,-,-,-
363,False,-,-,False,False,-,True,-,False,-,-,-
364,False,-,-,True,True,-,False,-,False,-,-,-
365,False,-,-,False,False,-,True,-,False,-,-,-
366,False,-,-,True,True,-,False,-,True,-,-,-
367,False,-,-,False,False,-,True,-,False,-,-,-
368,False,-,-,True,True,-,False,-,True,-,-,-
369,False,-,-,False,False,-,True,-,False,-,-,-
370,False,-,-,False,True,-,False,-,True,-,-,-
371,False,-,-,False,False,-,True,-,False,-,-,-
372,False,-,-,False,False,-,False,-,False,-,-,-
373,False,-,-,False,False,-,True,-,False,-,-,-
374,False,-,-,False,False,-,False,-,True,-,-,-
375,False,-,-,False,False,-,True,-,False,-,-,-
376,False,-,-,False,False,-,False,-,False,-,-,-
377,False,-,-,False,False,-,True,-,False,-,-,-
378,False,-,-,False,False,-,False,-,False,-,-,-
379,False,-,-,False,False,-,True,-,False,-,-,-
380,False,-,-,True,True,-,False,-,True,-,-,-
381,False,-,-,False,False,-,True,-,False,-,-,-
382,False,-,-,True,True,-,True,-,False,-,-,-
383,False,-,-,False,False,-,True,-,False,-,-,-
384,False,-,-,True,True,-,True,-,False,-,-,-
385,False,-,-,False,False,-,True,-,False,-,-,-
386,False,-,-,True,True,-,True,-,True,-,-,-
387,False,-,-,False,False,-,True,-,False,-,-,-
388,False,-,-,False,True,-,True,-,True,-,-,-
389,False,-,-,False,False,-,True,-,True,-,-,-
390,False,-,-,True,True,-,False,-,True,-,-,-
391,False,-,-,False,False,-,True,-,True,-,-,-
392,False,-,-,False,True,-,False,-,True,-,-,-
393,False,-,-,False,False,-,True,-,True,-,-,-
394,False,-,-,True,True,-,False,-,True,-,-,-
395,False,-,-,False,False,-,True,-,True,-,-,-
396,False,-,-,False,True,-,False,-,True,-,-,-
397,False,-,-,False,False,-,True,-,True,-,-,-
398,False,-,-,True,True,-,True,-,True,-,-,-
399,False,-,-,False,False,-,True,-,False,-,-,-
400,False,-,-,True,True,-,True,-,True,-,-,-
401,False,-,-,False,False,-,True,-,True,-,-,-
402,False,-,-,False,True,-,True,-,True,-,-,-
403,False,-,-,False,False,-,True,-,True,-,-,-
404,False,-,-,False,False,-,True,-,True,-,-,-
405,False,-,-,False,False,-,True,-,True,-,-,-
406,False,-,-,True,True,-,True,-,True,-,-,-
407,False,-,-,False,False,-,True,-,False,-,-,-
408,False,-,-,False,True,-,True,-,False,-,-,-
409,False,-,-,False,False,-,True,-,False,-,-,-
410,False,-,-,True,True,-,True,-,True,-,-,-
411,False,-,-,False,False,-,True,-,True,-,-,-
412,False,-,-,True,True,-,True,-,True,-,-,-
413,False,-,-,False,False,-,True,-,True,-,-,-
414,False,-,-,True,True,-,False,-,True,-,-,-
415,False,-,-,False,False,-,True,-,True,-,-,-
416,False,-,-,True,True,-,False,-,True,-,-,-
417,False,-,-,False,False,-,True,-,True,-,-,-
418,False,-,-,False,True,-,False,-,True,-,-,-
419,False,-,-,False,False,-,True,-,True,-,-,-
420,False,-,-,True,True,-,True,-,True,-,-,-
421,False,-,-,False,False,-,True,-,True,-,-,-
422,False,-,-,True,True,-,True,-,True,-,-,-
423,False,-,-,False,False,-,True,-,True,-,-,-
424,False,-,-,False,True,-,True,-,True,-,-,-
425,False,-,-,False,False,-,True,-,True,-,-,-
426,False,-,-,False,True,-,True,-,True,-,-,-
427,False,-,-,False,False,-,True,-,True,-,-,-
428,False,-,-,True,True,-,True,-,True,-,-,-
429,False,-,-,False,False,-,True,-,True,-,-,-
430,False,-,-,False,False,-,False,-,True,-,-,-
431,False,-,-,False,False,-,True,-,True,-,-,-
432,False,-,-,True,True,-,False,-,True,-,-,-
433,False,-,-,False,False,-,True,-,True,-,-,-
434,False,-,-,True,True,-,True,-,True,-,-,-
435,False,-,-,False,False,-,True,-,True,-,-,-
436,False,-,-,True,True,-,False,-,True,-,-,-
437,False,-,-,False,False,-,True,-,True,-,-,-
438,False,-,-,False,True,-,True,-,True,-,-,-
439,False,-,-,False,False,-,True,-,True,-,-,-
440,False,-,-,True,True,-,False,-,True,-,-,-
441,False,-,-,False,False,-,True,-,True,-,-,-
442,False,-,-,True,True,-,False,-,True,-,-,-
443,False,-,-,False,False,-,True,-,True,-,-,-
444,False,-,-,True,True,-,False,-,True,-,-,-
445,False,-,-,False,False,-,True,-,True,-,-,-
446,False,-,-,True,True,-,False,-,True,-,-,-
447,False,-,-,False,False,-,True,-,True,-,-,-
448,False,-,-,False,True,-,True,-,True,-,-,-
449,False,-,-,False,False,-,True,-,True,-,-,-
450,False,-,-,True,True,-,True,-,True,-,-,-
451,False,-,-,False,False,-,True,-,True,-,-,-
452,False,-,-,True,True,-,False,-,True,-,-,-
453,False,-,-,False,False,-,True,-,True,-,-,-
454,False,-,-,True,True,-,False,-,True,-,-,-
455,False,-,-,False,False,-,True,-,True,-,-,-
456,False,-,-,False,False,-,True,-,True,-,-,-
457,False,-,-,False,False,-,True,-,True,-,-,-
458,False,-,-,True,True,-,False,-,True,-,-,-
459,False,-,-,False,False,-,True,-,True,-,-,-
460,False,-,-,False,False,-,True,-,True,-,-,-
461,False,-,-,False,False,-,True,-,True,-,-,-
462,False,-,-,True,True,-,False,-,True,-,-,-
463,False,-,-,False,False,-,True,-,True,-,-,-
464,False,-,-,True,True,-,False,-,True,-,-,-
465,False,-,-,False,False,-,True,-,True,-,-,-
466,False,-,-,True,True,-,False,-,True,-,-,-
467,False,-,-,False,False,-,True,-,True,-,-,-
468,False,-,-,False,True,-,False,-,True,-,-,-
469,False,-,-,False,False,-,True,-,True,-,-,-
470,False,-,-,True,True,-,True,-,True,-,-,-
471,False,-,-,False,False,-,True,-,True,-,-,-
472,False,-,-,False,True,-,True,-,True,-,-,-
473,False,-,-,False,False,-,True,-,True,-,-,-
474,False,-,-,True,True,-,True,-,True,-,-,-
475,False,-,-,False,False,-,True,-,True,-,-,-
476,False,-,-,False,False,-,True,-,True,-,-,-
477,False,-,-,False,False,-,True,-,True,-,-,-
478,False,-,-,False,False,-,True,-,True,-,-,-
479,False,-,-,False,False,-,True,-,True,-,-,-
480,False,-,-,True,True,-,True,-,True,-,-,-
481,False,-,-,False,False,-,True,-,True,-,-,-
482,False,-,-,True,True,-,False,-,True,-,-,-
483,False,-,-,False,False,-,True,-,True,-,-,-
484,False,-,-,False,True,-,True,-,True,-,-,-
485,False,-,-,False,False,-,True,-,True,-,-,-
486,False,-,-,True,True,-,False,-,True,-,-,-
487,False,-,-,False,False,-,True,-,True,-,-,-
488,False,-,-,True,True,-,True,-,False,-,-,-
489,False,-,-,False,False,-,True,-,True,-,-,-
490,False,-,-,True,True,-,False,-,True,-,-,-
491,False,-,-,False,False,-,True,-,True,-,-,-
492,False,-,-,False,False,-,True,-,True,-,-,-
493,False,-,-,False,False,-,True,-,False,-,-,-
494,False,-,-,True,True,-,True,-,True,-,-,-
495,False,-,-,False,False,-,True,-,True,-,-,-
496,False,-,-,True,True,-,False,-,True,-,-,-
497,False,-,-,False,False,-,True,-,True,-,-,-
498,False,-,-,False,False,-,False,-,False,-,-,-
499,False,-,-,False,False,-,True,-,True,-,-,-
500,False,-,-,False,True,-,True,-,False,-,-,-
501,False,-,-,False,False,-,True,-,True,-,-,-
502,False,-,-,True,True,-,False,-,True,-,-,-
503,False,-,-,False,False,-,True,-,True,-,-,-
504,False,-,-,False,False,-,False,-,True,-,-,-
505,False,-,-,False,False,-,True,-,True,-,-,-
506,False,-,-,False,False,-,True,-,False,-,-,-
507,False,-,-,False,False,-,True,-,False,-,-,-
508,False,-,-,False,False,-,True,-,True,-,-,-
509,False,-,-,False,False,-,True,-,True,-,-,-
510,False,-,-,False,False,-,False,-,True,-,-,-
511,False,-,-,False,False,-,True,-,True,-,-,-
512,False,-,-,False,False,-,True,-,True,-,-,-
513,False,-,-,False,False,-,True,-,True,-,-,-
514,False,-,-,False,False,-,False,-,True,-,-,-
515,False,-,-,False,False,-,True,-,True,-,-,-
516,False,-,-,False,False,-,False,-,True,-,-,-
517,False,-,-,False,False,-,True,-,True,-,-,-
518,False,-,-,False,False,-,True,-,False,-,-,-
519,False,-,-,False,False,-,True,-,False,-,-,-
520,False,-,-,False,True,-,True,-,True,-,-,-
521,False,-,-,False,False,-,True,-,True,-,-,-
522,False,-,-,False,False,-,False,-,True,-,-,-
523,False,-,-,False,False,-,True,-,True,-,-,-
524,False,-,-,False,True,-,False,-,True,-,-,-
525,False,-,-,False,False,-,True,-,True,-,-,-
526,False,-,-,False,False,-,False,-,True,-,-,-
527,False,-,-,False,False,-,True,-,True,-,-,-
528,False,-,-,False,False,-,False,-,False,-,-,-
529,False,-,-,False,False,-,True,-,True,-,-,-
530,False,-,-,False,False,-,True,-,True,-,-,-
531,False,-,-,False,False,-,True,-,True,-,-,-
532,False,-,-,False,False,-,False,-,True,-,-,-
533,False,-,-,False,False,-,True,-,True,-,-,-
534,False,-,-,False,False,-,False,-,True,-,-,-
535,False,-,-,False,False,-,True,-,True,-,-,-
536,False,-,-,False,False,-,False,-,True,-,-,-
537,False,-,-,False,False,-,True,-,True,-,-,-
