27,99,54,91,73,28,39,43,86,54,64,53
46,46,97,89,20,34,21,54,46,99,38,25
36,71,58,27,56,39,92,51,25,63,37,50
45,32,79,87,26,97,37,44,54,29,74,100
50,26,24,62,61,25,60,30,83,65,98,24
88,84,52,99,31,100,30,81,93,63,43,84
60,22,35,51,65,85,91,86,90,88,95,27
37,26,92,52,64,53,65,73,70,43,69,54
52,72,30,83,56,42,89,63,58,36,33,71
91,69,77,45,69,47,28,97,38,75,63,32
63,59,64,56,57,93,58,68,46,44,100,90
77,59,35,42,94,79,96,22,79,85,37,63
82,97,69,39,74,81,78,82,98,83,54,46
34,68,73,73,49,27,95,98,73,94,63,64
22,95,46,34,30,52,22,88,79,71,39,91
79,91,85,44,29,69,60,64,62,72,56,73
72,22,93,60,26,45,27,36,72,95,52,35
30,74,78,55,38,72,72,38,83,85,46,27
75,60,22,55,96,40,30,45,56,54,59,52
97,97,61,26,74,61,84,45,34,92,35,54
66,71,66,38,74,86,89,56,91,34,42,44
22,37,39,37,63,41,77,63,22,53,65,69
60,95,94,39,91,26,51,50,52,90,21,66
91,98,66,70,78,51,81,53,55,75,50,69
22,97,73,90,29,26,39,31,99,94,68,67
50,35,28,61,34,72,61,55,43,74,66,46
37,31,66,35,58,41,95,53,69,43,26,72
35,90,92,37,55,40,42,46,22,22,26,39
64,21,63,82,89,59,76,84,34,33,95,29
92,61,26,44,54,22,79,83,21,72,31,99
39,89,68,65,32,45,25,37,72,66,58,78
91,85,21,79,22,91,35,25,50,33,64,97
75,38,22,82,65,79,74,26,29,99,68,71
37,54,44,58,22,68,46,78,74,44,69,63
22,80,32,59,55,31,42,21,41,88,63,91
34,64,69,20,46,77,60,20,25,40,30,49
52,53,43,81,36,38,63,40,67,24,74,86
93,93,66,69,39,31,56,60,24,97,69,72
90,100,54,87,61,90,25,43,62,49,69,96
27,69,80,50,88,37,80,48,28,76,63,66
60,72,71,30,20,31,60,45,29,29,88,29
72,32,46,28,99,89,70,61,50,96,40,29
43,96,39,76,49,53,57,24,55,44,20,70
42,64,83,99,30,47,100,85,61,56,90,70
29,42,85,79,87,27,95,71,100,37,22,76
68,20,97,26,46,93,83,69,90,30,61,26
20,20,38,78,74,73,37,93,48,28,50,45
52,65,31,73,70,68,94,98,21,50,65,92
56,63,90,75,70,66,34,97,22,31,42,93
73,58,66,89,45,26,24,66,63,79,56,96
61,91,68,49,57,34,51,79,27,95,71,76
80,88,94,42,24,31,23,24,80,79,67,71
53,28,99,44,75,40,69,55,95,52,27,58
84,38,42,29,47,21,38,87,80,97,45,61
49,71,91,31,65,71,82,93,47,59,53,100
89,73,75,29,33,34,100,60,50,78,71,28
32,20,99,21,86,68,26,28,52,91,31,53
71,45,48,82,82,72,20,27,49,45,76,66
84,82,62,47,76,65,65,95,81,31,98,79
30,25,71,48,99,54,48,20,31,22,28,92
22,94,87,73,95,79,66,46,98,30,53,44
40,33,68,33,69,84,91,91,78,53,76,25
36,56,45,86,73,70,85,44,41,27,65,38
34,47,92,95,48,55,65,48,91,93,64,61
26,99,49,27,69,65,21,87,60,34,52,30
40,89,27,85,39,32,56,48,40,46,82,55
69,63,94,43,61,52,69,43,78,75,54,57
72,91,65,94,81,27,23,97,57,39,27,33
81,74,70,50,40,55,27,77,68,45,62,32
58,87,39,61,50,21,39,39,94,23,44,24
61,60,90,64,77,26,76,65,30,35,23,59
34,79,86,70,49,37,55,90,38,66,44,73
55,35,93,73,48,90,22,88,88,67,63,66
94,54,20,65,43,29,73,36,60,21,89,65
39,37,55,65,28,44,81,79,66,55,82,97
42,96,31,98,32,73,29,27,75,62,76,34
28,44,45,46,62,67,97,81,20,97,28,68
90,86,63,66,60,33,28,42,85,96,26,44
28,99,48,94,60,91,45,55,41,63,35,71
41,98,62,77,25,67,58,78,67,69,78,68
71,35,20,35,91,43,84,40,83,26,73,31
38,21,43,40,89,29,31,53,85,41,62,43
98,23,94,51,93,79,66,66,62,81,81,51
79,56,76,35,25,42,39,55,75,73,59,82
94,69,48,39,83,69,64,70,63,38,42,66
90,57,79,51,63,48,23,91,96,72,85,33
79,34,96,59,67,54,61,84,20,89,81,95
95,29,92,40,90,36,69,70,76,91,72,33
31,48,54,85,57,84,69,72,51,76,52,31
33,62,100,95,74,47,86,88,76,50,78,44
88,50,50,21,93,63,49,79,26,39,59,68
89,25,25,21,97,63,36,74,30,25,29,33
48,97,81,93,28,83,57,25,31,76,40,86
53,25,29,22,74,70,49,23,61,60,57,31
43,71,86,50,52,67,73,43,89,23,41,90
63,89,94,90,34,44,38,93,27,44,34,77
29,49,53,39,75,27,27,59,73,58,63,47
94,37,80,40,72,70,84,71,24,88,57,79
67,98,61,100,25,77,41,32,77,67,33,73
68,44,73,40,80,92,45,38,100,61,83,84
