113,False,-,-,False,False,-,-,True,-,-,-,False
114,False,-,-,False,False,-,-,True,-,-,-,False
115,False,-,-,False,False,-,-,True,-,-,-,False
116,False,-,-,False,False,-,-,True,-,-,-,True
117,False,-,-,False,False,-,-,True,-,-,-,False
118,False,-,-,False,False,-,-,True,-,-,-,True
119,False,-,-,False,False,-,-,True,-,-,-,True
120,False,-,-,False,False,-,-,True,-,-,-,False
121,False,-,-,False,False,-,-,True,-,-,-,True
122,False,-,-,False,False,-,-,True,-,-,-,True
123,False,-,-,False,False,-,-,True,-,-,-,True
124,False,-,-,False,False,-,-,True,-,-,-,True
125,False,-,-,False,False,-,-,True,-,-,-,True
126,False,-,-,False,False,-,-,True,-,-,-,True
127,False,-,-,False,False,-,-,True,-,-,-,True
128,False,-,-,False,False,-,-,False,-,-,-,False
129,False,-,-,False,False,-,-,True,-,-,-,True
130,False,-,-,False,False,-,-,True,-,-,-,True
131,False,-,-,False,False,-,-,True,-,-,-,True
132,False,-,-,False,False,-,-,False,-,-,-,False
133,False,-,-,False,False,-,-,True,-,-,-,False
134,False,-,-,False,False,-,-,False,-,-,-,False
135,False,-,-,False,False,-,-,True,-,-,-,False
136,False,-,-,False,False,-,-,True,-,-,-,True
137,False,-,-,False,False,-,-,True,-,-,-,True
138,False,-,-,False,False,-,-,True,-,-,-,False
139,False,-,-,False,False,-,-,True,-,-,-,True
140,False,-,-,False,False,-,-,False,-,-,-,False
141,False,-,-,False,False,-,-,True,-,-,-,True
142,False,-,-,False,False,-,-,True,-,-,-,True
143,False,-,-,False,False,-,-,True,-,-,-,True
144,False,-,-,False,False,-,-,False,-,-,-,False
145,False,-,-,False,False,-,-,False,-,-,-,False
146,False,-,-,False,False,-,-,True,-,-,-,False
147,False,-,-,False,False,-,-,True,-,-,-,False
148,False,-,-,False,False,-,-,False,-,-,-,False
149,False,-,-,False,False,-,-,False,-,-,-,False
150,False,-,-,False,False,-,-,True,-,-,-,False
151,False,-,-,False,False,-,-,True,-,-,-,False
152,False,-,-,False,False,-,-,True,-,-,-,False
153,False,-,-,False,False,-,-,True,-,-,-,False
154,False,-,-,False,False,-,-,True,-,-,-,True
155,False,-,-,False,False,-,-,True,-,-,-,False
156,False,-,-,False,False,-,-,True,-,-,-,True
157,False,-,-,False,False,-,-,True,-,-,-,False
158,False,-,-,False,False,-,-,True,-,-,-,True
159,False,-,-,False,False,-,-,True,-,-,-,False
160,False,-,-,False,False,-,-,False,-,-,-,False
161,False,-,-,False,False,-,-,True,-,-,-,False
162,False,-,-,False,False,-,-,True,-,-,-,True
163,False,-,-,False,False,-,-,True,-,-,-,False
164,False,-,-,False,False,-,-,True,-,-,-,True
165,False,-,-,False,False,-,-,True,-,-,-,True
166,False,-,-,False,False,-,-,False,-,-,-,False
167,False,-,-,False,False,-,-,True,-,-,-,True
168,False,-,-,False,False,-,-,True,-,-,-,True
169,False,-,-,False,False,-,-,True,-,-,-,True
170,False,-,-,False,False,-,-,False,-,-,-,False
171,False,-,-,False,False,-,-,False,-,-,-,False
172,False,-,-,False,False,-,-,False,-,-,-,False
173,False,-,-,False,False,-,-,True,-,-,-,False
174,False,-,-,False,False,-,-,True,-,-,-,False
175,False,-,-,False,False,-,-,False,-,-,-,False
176,False,-,-,False,False,-,-,True,-,-,-,False
177,False,-,-,False,False,-,-,True,-,-,-,False
178,False,-,-,False,False,-,-,True,-,-,-,False
179,False,-,-,False,False,-,-,True,-,-,-,False
180,False,-,-,False,False,-,-,True,-,-,-,True
181,False,-,-,False,False,-,-,True,-,-,-,True
182,False,-,-,False,False,-,-,True,-,-,-,False
183,False,-,-,False,False,-,-,True,-,-,-,True
184,False,-,-,False,False,-,-,True,-,-,-,False
185,False,-,-,False,False,-,-,True,-,-,-,True
186,False,-,-,False,False,-,-,False,-,-,-,False
187,False,-,-,False,False,-,-,True,-,-,-,True
188,False,-,-,False,False,-,-,True,-,-,-,False
189,False,-,-,False,False,-,-,True,-,-,-,True
190,False,-,-,False,False,-,-,True,-,-,-,True
191,False,-,-,False,False,-,-,True,-,-,-,True
192,False,-,-,False,False,-,-,False,-,-,-,False
193,False,-,-,False,False,-,-,False,-,-,-,False
194,False,-,-,False,False,-,-,True,-,-,-,False
195,False,-,-,False,False,-,-,True,-,-,-,False
196,False,-,-,False,False,-,-,True,-,-,-,True
197,False,-,-,False,False,-,-,False,-,-,-,False
198,False,-,-,True,False,-,-,True,-,-,-,False
199,False,-,-,False,False,-,-,True,-,-,-,False
200,False,-,-,False,False,-,-,True,-,-,-,True
201,False,-,-,False,False,-,-,True,-,-,-,True
202,False,-,-,False,False,-,-,True,-,-,-,False
203,False,-,-,False,False,-,-,True,-,-,-,True
204,False,-,-,False,False,-,-,True,-,-,-,False
205,False,-,-,False,False,-,-,True,-,-,-,True
206,False,-,-,False,False,-,-,True,-,-,-,True
207,False,-,-,False,False,-,-,True,-,-,-,True
208,False,-,-,False,False,-,-,True,-,-,-,True
209,False,-,-,False,False,-,-,True,-,-,-,True
210,False,-,-,False,False,-,-,True,-,-,-,True
211,False,-,-,False,False,-,-,True,-,-,-,True
212,False,-,-,False,False,-,-,True,-,-,-,False
213,False,-,-,False,False,-,-,True,-,-,-,True
214,False,-,-,False,False,-,-,True,-,-,-,True
215,False,-,-,False,False,-,-,True,-,-,-,True
216,False,-,-,False,False,-,-,True,-,-,-,False
217,False,-,-,False,False,-,-,True,-,-,-,True
218,False,-,-,False,False,-,-,False,-,-,-,False
219,False,-,-,False,False,-,-,False,-,-,-,False
220,False,-,-,False,False,-,-,True,-,-,-,True
221,False,-,-,False,False,-,-,False,-,-,-,False
222,False,-,-,True,False,-,-,True,-,-,-,True
223,False,-,-,False,False,-,-,True,-,-,-,False
224,False,-,-,False,False,-,-,True,-,-,-,False
225,False,-,-,False,False,-,-,True,-,-,-,False
226,False,-,-,True,False,-,-,True,-,-,-,True
227,False,-,-,False,False,-,-,True,-,-,-,False
228,False,-,-,False,False,-,-,False,-,-,-,False
229,False,-,-,False,False,-,-,True,-,-,-,False
230,False,-,-,True,False,-,-,True,-,-,-,False
231,False,-,-,False,False,-,-,True,-,-,-,True
232,False,-,-,False,False,-,-,True,-,-,-,True
233,False,-,-,False,False,-,-,True,-,-,-,True
234,False,-,-,False,False,-,-,True,-,-,-,False
235,False,-,-,False,False,-,-,True,-,-,-,True
236,False,-,-,False,False,-,-,True,-,-,-,False
237,False,-,-,False,False,-,-,True,-,-,-,True
238,False,-,-,True,False,-,-,True,-,-,-,True
239,False,-,-,False,False,-,-,True,-,-,-,True
240,False,-,-,False,False,-,-,True,-,-,-,False
241,False,-,-,False,False,-,-,True,-,-,-,True
242,False,-,-,False,False,-,-,True,-,-,-,True
243,False,-,-,False,False,-,-,True,-,-,-,True
244,False,-,-,False,False,-,-,True,-,-,-,True
245,False,-,-,False,False,-,-,True,-,-,-,True
246,False,-,-,False,False,-,-,True,-,-,-,True
247,False,-,-,False,False,-,-,True,-,-,-,True
248,False,-,-,False,False,-,-,True,-,-,-,False
249,False,-,-,False,False,-,-,True,-,-,-,True
250,False,-,-,False,False,-,-,True,-,-,-,False
251,False,-,-,False,False,-,-,True,-,-,-,True
252,False,-,-,False,False,-,-,True,-,-,-,True
253,False,-,-,False,False,-,-,True,-,-,-,True
254,False,-,-,False,False,-,-,True,-,-,-,False
255,False,-,-,False,False,-,-,True,-,-,-,False
256,False,-,-,True,False,-,-,True,-,-,-,True
257,False,-,-,False,False,-,-,True,-,-,-,False
258,False,-,-,True,False,-,-,True,-,-,-,True
259,False,-,-,False,False,-,-,True,-,-,-,False
260,False,-,-,False,False,-,-,True,-,-,-,True
261,False,-,-,False,False,-,-,True,-,-,-,True
262,False,-,-,False,False,-,-,True,-,-,-,False
263,False,-,-,False,False,-,-,True,-,-,-,False
264,False,-,-,True,False,-,-,True,-,-,-,False
265,False,-,-,False,False,-,-,True,-,-,-,False
266,False,-,-,True,False,-,-,True,-,-,-,False
267,False,-,-,False,False,-,-,True,-,-,-,False
268,False,-,-,True,False,-,-,True,-,-,-,True
269,False,-,-,False,False,-,-,True,-,-,-,False
270,False,-,-,True,False,-,-,True,-,-,-,True
271,False,-,-,False,False,-,-,True,-,-,-,False
272,False,-,-,False,False,-,-,True,-,-,-,False
273,False,-,-,False,False,-,-,True,-,-,-,False
274,False,-,-,True,False,-,-,True,-,-,-,True
275,False,-,-,False,False,-,-,True,-,-,-,False
276,False,-,-,False,False,-,-,True,-,-,-,False
277,False,-,-,False,False,-,-,True,-,-,-,True
278,False,-,-,True,False,-,-,True,-,-,-,False
279,False,-,-,False,False,-,-,True,-,-,-,True
280,False,-,-,True,False,-,-,True,-,-,-,False
281,False,-,-,False,False,-,-,True,-,-,-,True
282,False,-,-,False,False,-,-,True,-,-,-,False
283,False,-,-,False,False,-,-,True,-,-,-,False
284,False,-,-,True,False,-,-,True,-,-,-,True
285,False,-,-,False,False,-,-,True,-,-,-,True
286,False,-,-,True,False,-,-,True,-,-,-,True
287,False,-,-,False,False,-,-,True,-,-,-,True
288,False,-,-,False,False,-,-,True,-,-,-,False
289,False,-,-,True,False,-,-,True,-,-,-,True
290,False,-,-,True,False,-,-,True,-,-,-,True
291,False,-,-,True,False,-,-,True,-,-,-,False
292,False,-,-,True,False,-,-,True,-,-,-,True
293,False,-,-,True,False,-,-,True,-,-,-,False
294,False,-,-,False,False,-,-,True,-,-,-,False
295,False,-,-,False,False,-,-,True,-,-,-,False
296,False,-,-,True,False,-,-,True,-,-,-,True
297,False,-,-,False,False,-,-,True,-,-,-,False
298,False,-,-,True,False,-,-,True,-,-,-,True
299,False,-,-,False,False,-,-,True,-,-,-,False
300,False,-,-,False,False,-,-,True,-,-,-,False
301,False,-,-,False,False,-,-,True,-,-,-,False
302,False,-,-,False,False,-,-,True,-,-,-,False
303,False,-,-,False,False,-,-,True,-,-,-,False
304,False,-,-,True,False,-,-,True,-,-,-,True
305,False,-,-,False,False,-,-,True,-,-,-,False
306,False,-,-,False,False,-,-,True,-,-,-,False
307,False,-,-,False,False,-,-,True,-,-,-,True
308,False,-,-,True,False,-,-,True,-,-,-,False
309,False,-,-,True,False,-,-,True,-,-,-,True
310,False,-,-,False,False,-,-,False,-,-,-,False
311,False,-,-,False,False,-,-,True,-,-,-,False
312,False,-,-,False,False,-,-,True,-,-,-,False
313,False,-,-,False,False,-,-,True,-,-,-,False
314,False,-,-,True,False,-,-,True,-,-,-,True
315,False,-,-,False,False,-,-,True,-,-,-,False
316,False,-,-,True,False,-,-,True,-,-,-,False
317,False,-,-,False,False,-,-,True,-,-,-,False
318,False,-,-,True,False,-,-,True,-,-,-,True
319,False,-,-,False,False,-,-,True,-,-,-,True
320,False,-,-,True,False,-,-,True,-,-,-,False
321,False,-,-,True,False,-,-,True,-,-,-,True
322,False,-,-,False,False,-,-,True,-,-,-,True
323,False,-,-,False,False,-,-,True,-,-,-,True
324,False,-,-,False,False,-,-,True,-,-,-,False
325,False,-,-,False,False,-,-,True,-,-,-,True
326,False,-,-,False,False,-,-,True,-,-,-,True
327,False,-,-,False,False,-,-,True,-,-,-,True
328,False,-,-,True,False,-,-,True,-,-,-,True
329,False,-,-,False,False,-,-,True,-,-,-,True
330,False,-,-,False,False,-,-,True,-,-,-,False
331,False,-,-,False,False,-,-,True,-,-,-,True
332,False,-,-,True,False,-,-,True,-,-,-,True
333,False,-,-,False,False,-,-,True,-,-,-,True
334,False,-,-,False,False,-,-,True,-,-,-,True
335,False,-,-,False,False,-,-,True,-,-,-,True
336,False,-,-,False,False,-,-,True,-,-,-,True
337,False,-,-,False,False,-,-,True,-,-,-,True
338,False,-,-,False,False,-,-,True,-,-,-,False
339,False,-,-,False,False,-,-,True,-,-,-,True
340,False,-,-,False,False,-,-,True,-,-,-,False
341,False,-,-,False,False,-,-,True,-,-,-,True
342,False,-,-,False,False,-,-,True,-,-,-,True
343,False,-,-,False,False,-,-,True,-,-,-,True
344,False,-,-,False,False,-,-,True,-,-,-,False
345,False,-,-,False,False,-,-,True,-,-,-,True
346,False,-,-,False,False,-,-,True,-,-,-,False
347,False,-,-,False,False,-,-,True,-,-,-,True
348,False,-,-,False,False,-,-,True,-,-,-,False
349,False,-,-,False,False,-,-,True,-,-,-,True
350,False,-,-,False,False,-,-,True,-,-,-,True
351,False,-,-,False,False,-,-,True,-,-,-,True
352,False,-,-,True,False,-,-,True,-,-,-,True
353,False,-,-,False,False,-,-,True,-,-,-,True
354,False,-,-,False,False,-,-,True,-,-,-,False
355,False,-,-,False,False,-,-,True,-,-,-,True
356,False,-,-,False,False,-,-,True,-,-,-,True
357,False,-,-,False,False,-,-,True,-,-,-,True
358,False,-,-,False,False,-,-,True,-,-,-,False
359,False,-,-,False,False,-,-,True,-,-,-,False
360,False,-,-,True,False,-,-,True,-,-,-,True
361,False,-,-,False,False,-,-,True,-,-,-,False
362,False,-,-,False,False,-,-,True,-,-,-,True
363,False,-,-,False,False,-,-,True,-,-,-,False
364,False,-,-,False,False,-,-,True,-,-,-,False
365,False,-,-,False,False,-,-,True,-,-,-,False
366,False,-,-,False,False,-,-,True,-,-,-,True
367,False,-,-,False,False,-,-,True,-,-,-,False
368,False,-,-,False,False,-,-,True,-,-,-,False
369,False,-,-,False,False,-,-,True,-,-,-,False
370,False,-,-,False,False,-,-,True,-,-,-,True
371,False,-,-,False,False,-,-,True,-,-,-,False
372,False,-,-,False,False,-,-,True,-,-,-,True
373,False,-,-,False,False,-,-,True,-,-,-,True
374,False,-,-,False,False,-,-,True,-,-,-,False
375,False,-,-,False,False,-,-,True,-,-,-,True
376,False,-,-,False,False,-,-,True,-,-,-,False
377,False,-,-,False,False,-,-,True,-,-,-,True
378,False,-,-,False,False,-,-,True,-,-,-,False
379,False,-,-,False,False,-,-,True,-,-,-,True
380,False,-,-,False,False,-,-,True,-,-,-,False
381,False,-,-,False,False,-,-,True,-,-,-,True
382,False,-,-,False,False,-,-,True,-,-,-,False
383,False,-,-,False,False,-,-,True,-,-,-,False
384,False,-,-,False,False,-,-,True,-,-,-,False
385,False,-,-,False,False,-,-,True,-,-,-,False
386,False,-,-,True,False,-,-,True,-,-,-,True
387,False,-,-,False,False,-,-,True,-,-,-,True
388,False,-,-,False,False,-,-,True,-,-,-,False
389,False,-,-,False,False,-,-,True,-,-,-,True
390,False,-,-,False,True,-,-,True,-,-,-,True
391,False,-,-,False,True,-,-,True,-,-,-,True
392,False,-,-,False,False,-,-,True,-,-,-,False
393,False,-,-,False,True,-,-,True,-,-,-,True
394,False,-,-,False,False,-,-,True,-,-,-,True
395,False,-,-,False,True,-,-,True,-,-,-,True
396,False,-,-,False,True,-,-,True,-,-,-,True
397,False,-,-,False,True,-,-,True,-,-,-,True
398,False,-,-,False,False,-,-,True,-,-,-,False
399,False,-,-,False,True,-,-,True,-,-,-,True
400,False,-,-,False,True,-,-,True,-,-,-,False
401,False,-,-,False,True,-,-,True,-,-,-,True
402,False,-,-,False,False,-,-,True,-,-,-,True
403,False,-,-,False,True,-,-,True,-,-,-,True
404,False,-,-,False,False,-,-,True,-,-,-,True
405,False,-,-,False,True,-,-,True,-,-,-,True
406,False,-,-,False,False,-,-,True,-,-,-,False
407,False,-,-,False,True,-,-,True,-,-,-,True
408,False,-,-,False,False,-,-,True,-,-,-,True
409,False,-,-,False,True,-,-,True,-,-,-,True
410,False,-,-,False,False,-,-,True,-,-,-,False
411,False,-,-,False,True,-,-,True,-,-,-,True
412,False,-,-,False,True,-,-,True,-,-,-,True
413,False,-,-,False,True,-,-,True,-,-,-,True
414,False,-,-,False,False,-,-,False,-,-,-,True
415,False,-,-,False,True,-,-,True,-,-,-,True
416,False,-,-,False,False,-,-,True,-,-,-,True
417,False,-,-,False,True,-,-,True,-,-,-,True
418,False,-,-,False,False,-,-,False,-,-,-,True
419,False,-,-,False,True,-,-,True,-,-,-,True
420,False,-,-,False,False,-,-,True,-,-,-,False
421,False,-,-,False,True,-,-,True,-,-,-,True
422,False,-,-,False,True,-,-,True,-,-,-,False
423,False,-,-,False,True,-,-,True,-,-,-,True
424,False,-,-,False,False,-,-,True,-,-,-,False
425,False,-,-,False,True,-,-,True,-,-,-,True
426,False,-,-,False,False,-,-,True,-,-,-,True
427,False,-,-,False,True,-,-,True,-,-,-,True
428,False,-,-,False,False,-,-,True,-,-,-,False
429,False,-,-,False,True,-,-,True,-,-,-,True
430,False,-,-,False,False,-,-,True,-,-,-,False
431,False,-,-,False,True,-,-,True,-,-,-,True
432,False,-,-,False,True,-,-,True,-,-,-,False
433,False,-,-,False,True,-,-,True,-,-,-,True
434,False,-,-,False,False,-,-,True,-,-,-,False
435,False,-,-,False,True,-,-,True,-,-,-,False
436,False,-,-,False,True,-,-,True,-,-,-,False
437,False,-,-,False,True,-,-,True,-,-,-,True
438,False,-,-,False,True,-,-,True,-,-,-,False
439,False,-,-,False,True,-,-,True,-,-,-,True
440,False,-,-,False,False,-,-,True,-,-,-,True
441,False,-,-,False,True,-,-,True,-,-,-,True
442,False,-,-,False,True,-,-,True,-,-,-,False
443,False,-,-,False,True,-,-,True,-,-,-,True
444,False,-,-,False,True,-,-,True,-,-,-,False
445,False,-,-,False,True,-,-,True,-,-,-,True
446,False,-,-,False,False,-,-,True,-,-,-,False
447,False,-,-,False,True,-,-,True,-,-,-,True
448,False,-,-,False,True,-,-,True,-,-,-,False
449,False,-,-,False,True,-,-,True,-,-,-,True
450,False,-,-,False,False,-,-,True,-,-,-,False
451,False,-,-,False,True,-,-,True,-,-,-,True
452,False,-,-,False,False,-,-,True,-,-,-,False
453,False,-,-,False,True,-,-,True,-,-,-,True
454,False,-,-,False,False,-,-,True,-,-,-,True
455,False,-,-,False,True,-,-,True,-,-,-,True
456,False,-,-,False,True,-,-,True,-,-,-,False
457,False,-,-,False,True,-,-,True,-,-,-,True
458,False,-,-,False,True,-,-,True,-,-,-,False
459,False,-,-,False,True,-,-,True,-,-,-,True
460,False,-,-,False,True,-,-,True,-,-,-,False
461,False,-,-,False,True,-,-,True,-,-,-,True
462,False,-,-,False,True,-,-,True,-,-,-,False
463,False,-,-,False,True,-,-,True,-,-,-,True
464,False,-,-,False,True,-,-,True,-,-,-,False
465,False,-,-,False,True,-,-,True,-,-,-,True
466,False,-,-,False,True,-,-,True,-,-,-,False
467,False,-,-,False,True,-,-,True,-,-,-,True
468,False,-,-,False,True,-,-,True,-,-,-,False
469,False,-,-,False,True,-,-,True,-,-,-,False
470,False,-,-,False,False,-,-,True,-,-,-,True
471,False,-,-,False,True,-,-,True,-,-,-,True
472,False,-,-,False,True,-,-,False,-,-,-,True
473,False,-,-,False,True,-,-,True,-,-,-,True
474,False,-,-,False,False,-,-,True,-,-,-,False
475,False,-,-,False,True,-,-,True,-,-,-,True
476,False,-,-,False,False,-,-,True,-,-,-,True
477,False,-,-,False,True,-,-,True,-,-,-,True
478,False,-,-,False,True,-,-,True,-,-,-,True
479,False,-,-,False,True,-,-,True,-,-,-,False
480,False,-,-,False,True,-,-,True,-,-,-,False
481,False,-,-,False,True,-,-,True,-,-,-,False
482,False,-,-,False,False,-,-,True,-,-,-,False
483,False,-,-,False,True,-,-,True,-,-,-,False
484,False,-,-,False,True,-,-,True,-,-,-,False
485,False,-,-,False,True,-,-,True,-,-,-,False
486,False,-,-,False,False,-,-,False,-,-,-,True
487,False,-,-,False,True,-,-,True,-,-,-,False
488,False,-,-,False,False,-,-,True,-,-,-,False
489,False,-,-,False,True,-,-,True,-,-,-,False
490,False,-,-,False,True,-,-,True,-,-,-,False
491,False,-,-,False,True,-,-,True,-,-,-,False
492,False,-,-,False,True,-,-,True,-,-,-,False
493,False,-,-,False,True,-,-,True,-,-,-,False
494,False,-,-,False,True,-,-,True,-,-,-,True
495,False,-,-,False,True,-,-,True,-,-,-,True
496,False,-,-,False,True,-,-,True,-,-,-,False
497,False,-,-,False,True,-,-,True,-,-,-,True
498,False,-,-,False,True,-,-,True,-,-,-,False
499,False,-,-,False,True,-,-,True,-,-,-,True
500,False,-,-,False,True,-,-,True,-,-,-,False
501,False,-,-,False,True,-,-,True,-,-,-,True
502,False,-,-,False,True,-,-,True,-,-,-,True
503,False,-,-,False,True,-,-,True,-,-,-,True
504,False,-,-,False,False,-,-,True,-,-,-,False
505,False,-,-,False,True,-,-,True,-,-,-,True
506,False,-,-,False,True,-,-,True,-,-,-,True
507,False,-,-,False,True,-,-,True,-,-,-,True
508,False,-,-,False,True,-,-,True,-,-,-,False
509,False,-,-,False,True,-,-,True,-,-,-,True
510,False,-,-,False,True,-,-,True,-,-,-,False
511,False,-,-,False,True,-,-,True,-,-,-,True
512,False,-,-,False,True,-,-,True,-,-,-,True
513,False,-,-,False,True,-,-,True,-,-,-,True
514,False,-,-,False,True,-,-,True,-,-,-,False
515,False,-,-,False,True,-,-,True,-,-,-,True
516,False,-,-,False,True,-,-,True,-,-,-,True
517,False,-,-,False,True,-,-,True,-,-,-,True
518,False,-,-,False,True,-,-,True,-,-,-,True
519,False,-,-,False,True,-,-,True,-,-,-,True
520,False,-,-,False,True,-,-,True,-,-,-,True
521,False,-,-,False,True,-,-,True,-,-,-,True
522,False,-,-,False,False,-,-,True,-,-,-,False
523,False,-,-,False,True,-,-,True,-,-,-,True
524,False,-,-,False,True,-,-,True,-,-,-,True
525,False,-,-,False,True,-,-,True,-,-,-,True
526,False,-,-,False,True,-,-,True,-,-,-,True
527,False,-,-,False,True,-,-,True,-,-,-,True
528,False,-,-,False,True,-,-,True,-,-,-,False
529,False,-,-,False,True,-,-,True,-,-,-,True
530,False,-,-,False,False,-,-,True,-,-,-,False
531,False,-,-,False,True,-,-,True,-,-,-,True
532,False,-,-,False,True,-,-,True,-,-,-,True
533,False,-,-,False,True,-,-,True,-,-,-,True
534,False,-,-,False,True,-,-,True,-,-,-,False
535,False,-,-,False,True,-,-,True,-,-,-,True
536,False,-,-,False,False,-,-,True,-,-,-,True
537,False,-,-,False,True,-,-,True,-,-,-,True
