81,False,False,-,-,False,False,-,-,False,True,-,-
82,False,False,-,-,False,False,-,-,False,True,-,-
83,False,False,-,-,False,False,-,-,False,True,-,-
84,False,False,-,-,False,False,-,-,False,True,-,-
85,False,False,-,-,False,False,-,-,False,True,-,-
86,False,False,-,-,False,False,-,-,False,False,-,-
87,False,False,-,-,False,False,-,-,False,False,-,-
88,False,False,-,-,False,False,-,-,False,False,-,-
89,False,False,-,-,False,False,-,-,False,True,-,-
90,False,False,-,-,False,False,-,-,True,False,-,-
91,False,False,-,-,False,False,-,-,False,True,-,-
92,False,False,-,-,False,False,-,-,False,False,-,-
93,False,False,-,-,False,False,-,-,False,False,-,-
94,False,False,-,-,False,False,-,-,False,True,-,-
95,False,False,-,-,False,False,-,-,False,True,-,-
96,False,False,-,-,False,False,-,-,True,True,-,-
97,False,False,-,-,False,False,-,-,False,True,-,-
98,False,False,-,-,False,False,-,-,False,True,-,-
99,False,False,-,-,False,False,-,-,False,True,-,-
100,False,False,-,-,False,False,-,-,False,True,-,-
101,False,False,-,-,False,False,-,-,False,True,-,-
102,False,False,-,-,False,False,-,-,False,True,-,-
103,False,False,-,-,False,False,-,-,False,True,-,-
104,False,False,-,-,False,False,-,-,True,False,-,-
105,False,False,-,-,False,False,-,-,False,True,-,-
106,False,False,-,-,False,False,-,-,False,True,-,-
107,False,False,-,-,False,False,-,-,False,True,-,-
108,False,False,-,-,False,False,-,-,False,False,-,-
109,False,False,-,-,False,False,-,-,False,True,-,-
110,False,False,-,-,False,False,-,-,True,False,-,-
111,False,False,-,-,False,False,-,-,False,True,-,-
112,False,False,-,-,False,False,-,-,True,False,-,-
113,False,False,-,-,False,False,-,-,False,True,-,-
114,False,False,-,-,False,False,-,-,True,False,-,-
115,False,False,-,-,False,False,-,-,False,True,-,-
116,False,False,-,-,False,False,-,-,True,True,-,-
117,False,False,-,-,False,False,-,-,False,True,-,-
118,False,False,-,-,False,False,-,-,False,False,-,-
119,False,False,-,-,False,False,-,-,False,True,-,-
120,False,False,-,-,False,False,-,-,True,False,-,-
121,False,False,-,-,False,False,-,-,False,True,-,-
122,False,False,-,-,False,False,-,-,True,True,-,-
123,False,False,-,-,False,False,-,-,False,True,-,-
124,False,False,-,-,False,False,-,-,True,False,-,-
125,False,False,-,-,False,False,-,-,False,True,-,-
126,False,False,-,-,False,False,-,-,False,True,-,-
127,False,False,-,-,False,False,-,-,False,True,-,-
128,False,False,-,-,False,False,-,-,True,True,-,-
129,False,False,-,-,False,False,-,-,True,False,-,-
130,False,False,-,-,False,False,-,-,True,False,-,-
131,False,False,-,-,False,False,-,-,True,False,-,-
132,False,False,-,-,False,False,-,-,True,False,-,-
133,False,False,-,-,False,False,-,-,True,False,-,-
134,False,False,-,-,False,False,-,-,True,True,-,-
135,False,False,-,-,False,False,-,-,True,True,-,-
136,False,False,-,-,False,False,-,-,True,True,-,-
137,False,False,-,-,False,False,-,-,True,True,-,-
138,False,False,-,-,False,False,-,-,True,True,-,-
139,False,False,-,-,False,False,-,-,True,True,-,-
140,False,False,-,-,False,False,-,-,True,True,-,-
141,False,False,-,-,False,False,-,-,True,False,-,-
142,False,False,-,-,False,False,-,-,True,True,-,-
143,False,False,-,-,False,False,-,-,True,True,-,-
144,False,False,-,-,False,False,-,-,True,True,-,-
145,False,False,-,-,False,False,-,-,True,True,-,-
146,False,False,-,-,False,False,-,-,True,True,-,-
147,False,False,-,-,False,False,-,-,True,True,-,-
148,False,False,-,-,False,False,-,-,True,True,-,-
149,False,False,-,-,False,False,-,-,True,True,-,-
150,False,False,-,-,False,False,-,-,True,True,-,-
151,False,False,-,-,False,False,-,-,True,True,-,-
152,False,False,-,-,False,False,-,-,True,True,-,-
153,False,False,-,-,False,False,-,-,True,True,-,-
154,False,False,-,-,False,False,-,-,True,True,-,-
155,False,False,-,-,False,False,-,-,True,True,-,-
156,False,False,-,-,False,False,-,-,False,True,-,-
157,False,False,-,-,False,False,-,-,False,True,-,-
158,False,False,-,-,False,False,-,-,True,True,-,-
159,False,False,-,-,False,False,-,-,False,True,-,-
160,False,False,-,-,False,False,-,-,True,True,-,-
161,False,False,-,-,False,False,-,-,False,True,-,-
162,False,False,-,-,False,False,-,-,True,True,-,-
163,False,False,-,-,False,False,-,-,False,True,-,-
164,False,False,-,-,False,False,-,-,True,True,-,-
165,False,False,-,-,False,False,-,-,True,True,-,-
166,False,False,-,-,False,False,-,-,True,True,-,-
167,False,False,-,-,False,False,-,-,True,True,-,-
168,False,False,-,-,False,False,-,-,True,True,-,-
169,False,False,-,-,False,False,-,-,True,True,-,-
170,False,False,-,-,False,False,-,-,True,True,-,-
171,False,False,-,-,False,False,-,-,True,True,-,-
172,False,False,-,-,False,False,-,-,True,True,-,-
173,False,False,-,-,False,False,-,-,True,True,-,-
174,False,False,-,-,False,False,-,-,True,True,-,-
175,False,False,-,-,False,False,-,-,True,True,-,-
176,False,False,-,-,False,False,-,-,True,True,-,-
177,False,False,-,-,False,False,-,-,True,True,-,-
178,False,False,-,-,False,False,-,-,True,True,-,-
179,False,False,-,-,False,False,-,-,True,True,-,-
180,False,False,-,-,False,False,-,-,True,True,-,-
181,False,False,-,-,False,False,-,-,True,True,-,-
182,False,False,-,-,False,False,-,-,True,True,-,-
183,False,False,-,-,False,False,-,-,True,True,-,-
184,False,False,-,-,False,False,-,-,True,True,-,-
185,False,False,-,-,False,False,-,-,True,True,-,-
186,False,False,-,-,False,False,-,-,False,True,-,-
187,False,False,-,-,False,False,-,-,True,True,-,-
188,False,False,-,-,False,False,-,-,True,True,-,-
189,False,False,-,-,False,False,-,-,True,True,-,-
190,False,False,-,-,False,False,-,-,False,True,-,-
191,False,False,-,-,False,False,-,-,True,True,-,-
192,False,False,-,-,False,False,-,-,True,True,-,-
193,False,False,-,-,False,False,-,-,True,True,-,-
194,False,False,-,-,False,False,-,-,True,False,-,-
195,False,False,-,-,False,False,-,-,True,True,-,-
196,False,False,-,-,False,False,-,-,True,True,-,-
197,False,False,-,-,False,False,-,-,True,True,-,-
198,False,False,-,-,False,False,-,-,True,True,-,-
199,False,False,-,-,False,False,-,-,True,True,-,-
200,False,False,-,-,False,False,-,-,True,True,-,-
201,False,False,-,-,False,False,-,-,True,True,-,-
202,False,False,-,-,False,False,-,-,True,True,-,-
203,False,False,-,-,False,False,-,-,True,True,-,-
204,False,False,-,-,False,False,-,-,True,True,-,-
205,False,False,-,-,False,False,-,-,True,True,-,-
206,False,False,-,-,False,False,-,-,False,True,-,-
207,False,False,-,-,False,False,-,-,True,True,-,-
208,False,False,-,-,False,False,-,-,True,True,-,-
209,False,False,-,-,False,False,-,-,True,True,-,-
210,False,False,-,-,False,False,-,-,True,True,-,-
211,False,False,-,-,False,False,-,-,True,True,-,-
212,False,False,-,-,False,False,-,-,True,True,-,-
213,False,False,-,-,False,False,-,-,True,True,-,-
214,False,False,-,-,False,False,-,-,True,True,-,-
215,False,False,-,-,False,False,-,-,True,True,-,-
216,False,False,-,-,False,False,-,-,True,True,-,-
217,False,False,-,-,False,False,-,-,True,True,-,-
218,False,False,-,-,False,False,-,-,True,True,-,-
219,False,False,-,-,False,False,-,-,True,True,-,-
220,False,False,-,-,False,False,-,-,True,True,-,-
221,False,False,-,-,False,False,-,-,True,True,-,-
222,False,False,-,-,False,False,-,-,True,True,-,-
223,False,False,-,-,False,False,-,-,True,True,-,-
224,False,False,-,-,False,False,-,-,True,True,-,-
225,False,False,-,-,False,False,-,-,True,True,-,-
226,False,False,-,-,False,False,-,-,True,True,-,-
227,False,False,-,-,False,False,-,-,True,True,-,-
228,False,False,-,-,False,False,-,-,True,True,-,-
229,False,False,-,-,False,False,-,-,True,True,-,-
230,False,False,-,-,False,False,-,-,True,True,-,-
231,False,False,-,-,False,False,-,-,True,True,-,-
232,False,False,-,-,False,False,-,-,True,True,-,-
233,False,False,-,-,False,False,-,-,True,True,-,-
234,False,False,-,-,False,False,-,-,True,True,-,-
235,False,False,-,-,False,False,-,-,True,True,-,-
236,False,False,-,-,False,False,-,-,True,True,-,-
237,False,False,-,-,False,False,-,-,True,True,-,-
238,False,False,-,-,False,False,-,-,True,True,-,-
239,False,False,-,-,False,False,-,-,True,True,-,-
240,False,False,-,-,False,False,-,-,True,True,-,-
241,False,False,-,-,False,False,-,-,True,True,-,-
242,False,False,-,-,False,False,-,-,True,True,-,-
243,False,False,-,-,False,False,-,-,True,True,-,-
244,False,False,-,-,False,False,-,-,False,True,-,-
245,False,False,-,-,False,False,-,-,True,True,-,-
246,False,False,-,-,False,False,-,-,True,True,-,-
247,False,False,-,-,False,False,-,-,True,True,-,-
248,False,False,-,-,False,False,-,-,True,True,-,-
249,False,False,-,-,False,False,-,-,True,True,-,-
250,False,False,-,-,False,False,-,-,True,True,-,-
251,False,False,-,-,False,False,-,-,True,True,-,-
252,False,False,-,-,False,False,-,-,True,True,-,-
253,False,False,-,-,False,False,-,-,True,True,-,-
254,False,False,-,-,False,False,-,-,True,True,-,-
255,False,False,-,-,False,False,-,-,True,True,-,-
256,False,False,-,-,False,False,-,-,True,True,-,-
257,False,False,-,-,False,False,-,-,True,True,-,-
258,False,False,-,-,False,False,-,-,True,True,-,-
259,False,False,-,-,False,False,-,-,True,True,-,-
260,False,False,-,-,False,False,-,-,True,True,-,-
261,False,False,-,-,False,False,-,-,True,True,-,-
262,False,False,-,-,False,False,-,-,True,True,-,-
263,False,False,-,-,False,False,-,-,False,True,-,-
264,False,False,-,-,False,False,-,-,False,True,-,-
265,False,False,-,-,False,False,-,-,False,True,-,-
266,False,False,-,-,True,False,-,-,True,True,-,-
267,False,False,-,-,False,False,-,-,True,True,-,-
268,False,False,-,-,False,False,-,-,True,True,-,-
269,False,False,-,-,False,False,-,-,True,True,-,-
270,False,False,-,-,False,False,-,-,True,True,-,-
271,False,False,-,-,False,False,-,-,True,True,-,-
272,False,False,-,-,True,False,-,-,False,True,-,-
273,False,False,-,-,False,False,-,-,True,True,-,-
274,False,False,-,-,False,False,-,-,True,True,-,-
275,False,False,-,-,False,False,-,-,True,True,-,-
276,False,False,-,-,False,False,-,-,True,True,-,-
277,False,False,-,-,False,False,-,-,True,True,-,-
278,False,False,-,-,False,False,-,-,True,True,-,-
279,False,False,-,-,False,False,-,-,True,True,-,-
280,False,False,-,-,True,False,-,-,True,True,-,-
281,False,False,-,-,False,False,-,-,True,True,-,-
282,False,False,-,-,False,False,-,-,True,True,-,-
283,False,False,-,-,False,False,-,-,True,True,-,-
284,False,False,-,-,True,False,-,-,False,True,-,-
285,False,False,-,-,False,False,-,-,True,True,-,-
286,False,False,-,-,False,False,-,-,True,True,-,-
287,False,False,-,-,False,False,-,-,True,True,-,-
288,False,False,-,-,False,False,-,-,True,True,-,-
289,False,False,-,-,False,False,-,-,True,True,-,-
290,False,False,-,-,False,False,-,-,True,True,-,-
291,False,False,-,-,False,False,-,-,True,True,-,-
292,False,False,-,-,False,False,-,-,True,True,-,-
293,False,False,-,-,False,False,-,-,True,True,-,-
294,False,False,-,-,False,False,-,-,True,True,-,-
295,False,False,-,-,False,False,-,-,True,True,-,-
296,False,False,-,-,False,False,-,-,True,True,-,-
297,False,False,-,-,False,False,-,-,True,True,-,-
298,False,False,-,-,False,False,-,-,True,True,-,-
299,False,False,-,-,False,False,-,-,True,True,-,-
300,False,False,-,-,False,False,-,-,True,True,-,-
301,False,False,-,-,False,False,-,-,True,True,-,-
302,False,False,-,-,False,False,-,-,True,True,-,-
303,False,False,-,-,False,False,-,-,True,True,-,-
304,False,False,-,-,False,False,-,-,True,True,-,-
305,False,False,-,-,False,False,-,-,True,True,-,-
306,False,False,-,-,False,False,-,-,True,True,-,-
307,False,False,-,-,False,False,-,-,True,True,-,-
308,False,False,-,-,False,False,-,-,True,True,-,-
309,False,False,-,-,False,False,-,-,True,True,-,-
310,False,False,-,-,False,False,-,-,True,True,-,-
311,False,False,-,-,False,False,-,-,True,True,-,-
312,True,False,-,-,False,False,-,-,True,True,-,-
313,True,False,-,-,False,False,-,-,True,True,-,-
314,False,False,-,-,False,False,-,-,False,True,-,-
315,True,False,-,-,False,False,-,-,True,True,-,-
316,False,False,-,-,True,False,-,-,False,True,-,-
317,True,False,-,-,False,False,-,-,True,True,-,-
318,False,False,-,-,False,False,-,-,True,True,-,-
319,False,False,-,-,False,False,-,-,False,True,-,-
320,True,False,-,-,False,False,-,-,True,True,-,-
321,True,False,-,-,False,False,-,-,True,True,-,-
322,True,False,-,-,False,False,-,-,True,True,-,-
323,True,False,-,-,False,False,-,-,True,True,-,-
324,True,False,-,-,False,False,-,-,True,True,-,-
325,True,False,-,-,False,False,-,-,True,True,-,-
326,False,False,-,-,False,False,-,-,True,True,-,-
327,True,False,-,-,False,False,-,-,True,True,-,-
328,True,False,-,-,False,False,-,-,True,True,-,-
329,True,False,-,-,False,False,-,-,True,True,-,-
330,False,False,-,-,False,False,-,-,True,True,-,-
331,True,False,-,-,False,False,-,-,True,True,-,-
332,True,False,-,-,False,False,-,-,True,True,-,-
333,True,False,-,-,False,False,-,-,True,True,-,-
334,True,False,-,-,False,False,-,-,True,True,-,-
335,True,False,-,-,False,False,-,-,True,True,-,-
336,False,False,-,-,False,False,-,-,False,True,-,-
337,True,False,-,-,False,False,-,-,True,True,-,-
338,True,False,-,-,False,False,-,-,True,True,-,-
339,True,False,-,-,False,False,-,-,True,True,-,-
340,True,False,-,-,False,False,-,-,True,True,-,-
341,True,False,-,-,False,False,-,-,True,True,-,-
342,True,False,-,-,False,False,-,-,False,True,-,-
343,True,False,-,-,False,False,-,-,True,True,-,-
344,False,False,-,-,False,False,-,-,True,True,-,-
345,True,False,-,-,False,False,-,-,True,True,-,-
346,True,False,-,-,False,False,-,-,True,True,-,-
347,True,False,-,-,False,False,-,-,True,True,-,-
348,False,False,-,-,False,False,-,-,True,True,-,-
349,True,False,-,-,False,False,-,-,True,True,-,-
350,True,False,-,-,False,False,-,-,True,True,-,-
351,True,False,-,-,False,False,-,-,True,True,-,-
352,False,False,-,-,False,False,-,-,True,True,-,-
353,True,False,-,-,False,False,-,-,True,True,-,-
354,True,False,-,-,False,False,-,-,False,True,-,-
355,True,False,-,-,False,False,-,-,True,True,-,-
356,False,False,-,-,False,False,-,-,False,True,-,-
357,True,False,-,-,False,False,-,-,True,True,-,-
358,False,False,-,-,False,False,-,-,False,True,-,-
359,True,False,-,-,False,False,-,-,True,True,-,-
360,True,False,-,-,False,False,-,-,True,True,-,-
361,True,False,-,-,False,False,-,-,True,True,-,-
362,False,False,-,-,False,False,-,-,False,True,-,-
363,True,False,-,-,False,False,-,-,True,True,-,-
364,True,False,-,-,False,False,-,-,True,True,-,-
365,True,False,-,-,False,False,-,-,True,True,-,-
366,True,False,-,-,False,False,-,-,True,True,-,-
367,True,False,-,-,False,False,-,-,True,True,-,-
368,False,False,-,-,False,False,-,-,False,True,-,-
369,True,False,-,-,False,False,-,-,True,True,-,-
370,True,False,-,-,False,False,-,-,True,True,-,-
371,True,False,-,-,False,False,-,-,True,True,-,-
372,False,False,-,-,False,False,-,-,True,True,-,-
373,True,False,-,-,False,False,-,-,True,True,-,-
374,True,False,-,-,False,False,-,-,True,True,-,-
375,True,False,-,-,False,False,-,-,True,True,-,-
376,True,False,-,-,False,False,-,-,True,True,-,-
377,True,False,-,-,False,False,-,-,True,True,-,-
378,True,False,-,-,False,False,-,-,True,True,-,-
379,True,False,-,-,False,False,-,-,True,True,-,-
380,False,False,-,-,False,False,-,-,True,True,-,-
381,True,False,-,-,False,False,-,-,True,True,-,-
382,True,False,-,-,False,False,-,-,True,True,-,-
383,True,False,-,-,False,False,-,-,True,True,-,-
384,True,False,-,-,False,False,-,-,True,True,-,-
385,True,False,-,-,False,False,-,-,True,True,-,-
386,True,False,-,-,False,False,-,-,True,True,-,-
387,True,False,-,-,False,False,-,-,True,True,-,-
388,True,False,-,-,False,False,-,-,False,True,-,-
389,True,False,-,-,False,False,-,-,True,True,-,-
390,False,False,-,-,False,False,-,-,True,True,-,-
391,True,False,-,-,False,False,-,-,True,True,-,-
392,False,False,-,-,False,False,-,-,True,True,-,-
393,True,False,-,-,False,False,-,-,True,True,-,-
394,True,False,-,-,False,False,-,-,True,True,-,-
395,True,False,-,-,False,False,-,-,True,True,-,-
396,True,False,-,-,False,False,-,-,True,True,-,-
397,True,False,-,-,False,False,-,-,True,True,-,-
398,False,False,-,-,False,False,-,-,True,True,-,-
399,True,False,-,-,False,False,-,-,True,True,-,-
400,True,False,-,-,False,False,-,-,True,True,-,-
401,True,False,-,-,False,False,-,-,True,True,-,-
402,True,False,-,-,False,False,-,-,True,True,-,-
403,True,False,-,-,False,False,-,-,True,True,-,-
404,True,False,-,-,False,False,-,-,True,True,-,-
405,True,False,-,-,False,False,-,-,True,True,-,-
406,True,False,-,-,False,False,-,-,True,True,-,-
407,True,False,-,-,False,False,-,-,True,True,-,-
408,True,False,-,-,False,False,-,-,True,True,-,-
409,True,False,-,-,False,False,-,-,True,True,-,-
410,True,False,-,-,False,False,-,-,True,True,-,-
411,True,False,-,-,False,False,-,-,True,True,-,-
412,True,False,-,-,False,False,-,-,True,True,-,-
413,True,False,-,-,False,False,-,-,True,True,-,-
414,True,False,-,-,False,False,-,-,True,True,-,-
415,True,False,-,-,False,False,-,-,True,True,-,-
416,True,False,-,-,False,False,-,-,True,True,-,-
417,True,False,-,-,False,False,-,-,True,True,-,-
418,True,False,-,-,False,False,-,-,True,True,-,-
419,True,False,-,-,False,False,-,-,True,True,-,-
420,True,False,-,-,False,False,-,-,True,True,-,-
421,True,False,-,-,False,False,-,-,True,True,-,-
422,True,False,-,-,False,False,-,-,True,True,-,-
423,True,False,-,-,False,False,-,-,True,True,-,-
424,True,False,-,-,False,False,-,-,True,True,-,-
425,True,False,-,-,False,False,-,-,True,True,-,-
426,True,False,-,-,False,False,-,-,True,True,-,-
427,True,False,-,-,False,False,-,-,True,True,-,-
428,True,False,-,-,False,False,-,-,True,True,-,-
429,True,False,-,-,False,False,-,-,True,True,-,-
430,True,False,-,-,False,False,-,-,True,True,-,-
431,True,False,-,-,False,False,-,-,True,True,-,-
432,True,False,-,-,False,False,-,-,True,True,-,-
433,True,False,-,-,False,False,-,-,True,True,-,-
434,True,False,-,-,False,False,-,-,True,True,-,-
435,True,False,-,-,False,False,-,-,True,True,-,-
436,True,False,-,-,False,False,-,-,True,True,-,-
437,True,False,-,-,False,False,-,-,True,True,-,-
438,True,False,-,-,False,False,-,-,True,True,-,-
439,True,False,-,-,False,False,-,-,True,True,-,-
440,True,False,-,-,False,False,-,-,True,True,-,-
441,True,False,-,-,False,False,-,-,True,True,-,-
442,True,False,-,-,False,False,-,-,True,True,-,-
443,True,False,-,-,False,False,-,-,True,True,-,-
444,True,False,-,-,False,False,-,-,True,True,-,-
445,True,False,-,-,False,False,-,-,True,True,-,-
446,True,False,-,-,False,False,-,-,True,True,-,-
447,True,False,-,-,False,False,-,-,True,True,-,-
448,True,False,-,-,False,False,-,-,True,True,-,-
449,True,False,-,-,False,False,-,-,True,True,-,-
450,True,False,-,-,False,False,-,-,True,True,-,-
451,True,False,-,-,False,False,-,-,True,True,-,-
452,True,False,-,-,False,False,-,-,True,True,-,-
453,True,False,-,-,False,False,-,-,True,True,-,-
454,True,False,-,-,False,False,-,-,True,True,-,-
455,True,False,-,-,False,False,-,-,True,True,-,-
456,True,False,-,-,False,False,-,-,True,True,-,-
457,True,False,-,-,False,False,-,-,True,True,-,-
458,True,False,-,-,False,False,-,-,True,True,-,-
459,True,False,-,-,False,False,-,-,True,True,-,-
460,True,False,-,-,False,False,-,-,True,True,-,-
461,True,False,-,-,False,False,-,-,True,True,-,-
462,True,False,-,-,False,False,-,-,True,True,-,-
463,True,False,-,-,False,False,-,-,True,True,-,-
464,True,False,-,-,False,False,-,-,True,True,-,-
465,True,False,-,-,False,False,-,-,True,True,-,-
466,True,False,-,-,False,False,-,-,True,True,-,-
467,True,False,-,-,False,False,-,-,True,True,-,-
468,True,False,-,-,False,False,-,-,True,True,-,-
469,True,False,-,-,False,False,-,-,True,True,-,-
470,True,False,-,-,False,False,-,-,True,True,-,-
471,True,False,-,-,False,False,-,-,True,True,-,-
472,True,False,-,-,False,False,-,-,True,True,-,-
473,True,False,-,-,False,False,-,-,True,True,-,-
474,True,False,-,-,False,False,-,-,True,True,-,-
475,True,False,-,-,False,False,-,-,True,True,-,-
476,True,False,-,-,False,False,-,-,True,True,-,-
477,True,False,-,-,False,False,-,-,True,True,-,-
478,True,False,-,-,False,False,-,-,True,True,-,-
479,True,False,-,-,False,False,-,-,True,True,-,-
480,False,False,-,-,False,False,-,-,True,True,-,-
481,True,False,-,-,False,False,-,-,True,True,-,-
482,True,False,-,-,False,False,-,-,True,True,-,-
483,True,False,-,-,False,False,-,-,True,True,-,-
484,False,False,-,-,False,False,-,-,True,True,-,-
485,True,False,-,-,False,False,-,-,True,True,-,-
486,True,False,-,-,False,False,-,-,True,True,-,-
487,True,False,-,-,False,False,-,-,True,True,-,-
488,False,False,-,-,False,False,-,-,True,True,-,-
489,True,False,-,-,False,False,-,-,True,True,-,-
490,False,False,-,-,False,False,-,-,True,True,-,-
491,True,False,-,-,False,False,-,-,True,True,-,-
492,True,False,-,-,False,False,-,-,True,True,-,-
493,True,False,-,-,False,False,-,-,True,True,-,-
494,False,False,-,-,False,False,-,-,True,True,-,-
495,True,False,-,-,False,False,-,-,True,True,-,-
496,False,False,-,-,False,False,-,-,True,True,-,-
497,True,False,-,-,False,False,-,-,True,True,-,-
498,False,False,-,-,False,False,-,-,True,True,-,-
499,True,False,-,-,False,False,-,-,True,True,-,-
500,True,False,-,-,False,False,-,-,True,True,-,-
501,True,False,-,-,False,False,-,-,True,True,-,-
502,True,False,-,-,False,False,-,-,True,True,-,-
503,True,False,-,-,False,False,-,-,True,True,-,-
504,True,False,-,-,False,False,-,-,True,True,-,-
505,True,False,-,-,False,False,-,-,True,True,-,-
506,False,False,-,-,False,False,-,-,True,True,-,-
507,True,False,-,-,False,False,-,-,True,True,-,-
508,False,False,-,-,False,False,-,-,True,True,-,-
509,True,False,-,-,False,False,-,-,True,True,-,-
510,True,False,-,-,False,False,-,-,True,True,-,-
511,True,False,-,-,False,False,-,-,True,True,-,-
512,True,False,-,-,False,False,-,-,True,True,-,-
513,True,False,-,-,False,False,-,-,True,True,-,-
514,True,False,-,-,False,False,-,-,True,True,-,-
515,True,False,-,-,False,False,-,-,True,True,-,-
516,True,False,-,-,False,False,-,-,True,True,-,-
517,True,False,-,-,False,False,-,-,True,True,-,-
518,True,False,-,-,False,False,-,-,True,False,-,-
519,True,False,-,-,False,False,-,-,True,False,-,-
520,True,False,-,-,False,False,-,-,True,True,-,-
521,True,False,-,-,False,False,-,-,True,True,-,-
522,True,False,-,-,False,False,-,-,True,True,-,-
523,True,False,-,-,False,False,-,-,True,True,-,-
524,True,False,-,-,False,False,-,-,True,True,-,-
525,True,False,-,-,False,False,-,-,True,True,-,-
526,True,False,-,-,False,False,-,-,True,True,-,-
527,True,False,-,-,False,False,-,-,True,True,-,-
528,True,False,-,-,False,False,-,-,True,True,-,-
529,True,False,-,-,False,False,-,-,True,True,-,-
530,True,False,-,-,False,False,-,-,True,True,-,-
531,True,False,-,-,False,False,-,-,True,True,-,-
532,True,False,-,-,False,False,-,-,True,True,-,-
533,True,False,-,-,False,False,-,-,True,True,-,-
534,True,False,-,-,False,False,-,-,True,True,-,-
535,True,False,-,-,False,False,-,-,True,False,-,-
536,True,False,-,-,False,False,-,-,True,False,-,-
537,True,False,-,-,False,False,-,-,True,False,-,-
