81,-,False,-,False,-,-,-,False,-,False,False,False
82,-,False,-,True,-,-,-,False,-,False,False,False
83,-,False,-,False,-,-,-,False,-,False,False,False
84,-,False,-,False,-,-,-,False,-,False,False,False
85,-,False,-,False,-,-,-,False,-,False,False,False
86,-,False,-,True,-,-,-,True,-,False,False,False
87,-,False,-,False,-,-,-,False,-,False,False,False
88,-,False,-,True,-,-,-,True,-,False,False,False
89,-,False,-,False,-,-,-,False,-,False,False,False
90,-,False,-,False,-,-,-,False,-,False,False,False
91,-,False,-,True,-,-,-,False,-,False,False,False
92,-,False,-,True,-,-,-,False,-,False,False,False
93,-,False,-,False,-,-,-,False,-,False,False,False
94,-,False,-,False,-,-,-,False,-,False,False,False
95,-,False,-,False,-,-,-,False,-,False,False,False
96,-,False,-,True,-,-,-,False,-,False,False,False
97,-,False,-,True,-,-,-,False,-,False,False,False
98,-,False,-,True,-,-,-,True,-,False,False,False
99,-,False,-,True,-,-,-,False,-,False,False,False
100,-,False,-,True,-,-,-,True,-,False,False,False
101,-,False,-,True,-,-,-,False,-,False,False,False
102,-,False,-,True,-,-,-,True,-,False,False,False
103,-,False,-,True,-,-,-,False,-,False,False,False
104,-,False,-,True,-,-,-,True,-,False,False,False
105,-,False,-,True,-,-,-,False,-,False,False,False
106,-,False,-,True,-,-,-,False,-,False,False,False
107,-,False,-,True,-,-,-,False,-,False,False,False
108,-,False,-,True,-,-,-,False,-,False,False,False
109,-,False,-,True,-,-,-,False,-,False,False,False
110,-,False,-,True,-,-,-,True,-,False,False,False
111,-,False,-,True,-,-,-,False,-,False,False,False
112,-,False,-,True,-,-,-,True,-,False,False,False
113,-,False,-,True,-,-,-,False,-,False,False,False
114,-,False,-,True,-,-,-,True,-,False,False,False
115,-,False,-,True,-,-,-,False,-,False,False,False
116,-,False,-,True,-,-,-,True,-,False,False,False
117,-,False,-,True,-,-,-,False,-,False,False,False
118,-,False,-,True,-,-,-,True,-,False,False,False
119,-,False,-,True,-,-,-,False,-,False,False,False
120,-,False,-,False,-,-,-,True,-,False,False,False
121,-,False,-,False,-,-,-,False,-,False,False,False
122,-,False,-,False,-,-,-,True,-,False,False,False
123,-,False,-,False,-,-,-,False,-,False,False,False
124,-,False,-,True,-,-,-,True,-,False,False,False
125,-,False,-,False,-,-,-,False,-,False,False,False
126,-,False,-,True,-,-,-,True,-,False,False,False
127,-,False,-,False,-,-,-,False,-,False,False,False
128,-,False,-,True,-,-,-,True,-,False,False,True
129,-,False,-,True,-,-,-,True,-,False,False,False
130,-,False,-,True,-,-,-,True,-,False,False,False
131,-,False,-,False,-,-,-,True,-,False,False,False
132,-,False,-,False,-,-,-,True,-,False,False,False
133,-,False,-,False,-,-,-,True,-,False,False,False
134,-,False,-,False,-,-,-,True,-,False,False,False
135,-,False,-,False,-,-,-,True,-,False,False,False
136,-,False,-,True,-,-,-,True,-,False,False,True
137,-,False,-,False,-,-,-,True,-,False,False,False
138,-,False,-,True,-,-,-,True,-,False,False,True
139,-,False,-,True,-,-,-,True,-,False,False,False
140,-,False,-,True,-,-,-,True,-,False,False,False
141,-,False,-,True,-,-,-,True,-,False,False,False
142,-,False,-,False,-,-,-,True,-,False,False,False
143,-,False,-,False,-,-,-,False,-,False,False,False
144,-,False,-,True,-,-,-,True,-,False,False,False
145,-,False,-,True,-,-,-,True,-,False,False,False
146,-,False,-,True,-,-,-,True,-,False,False,False
147,-,False,-,True,-,-,-,True,-,False,False,False
148,-,False,-,False,-,-,-,True,-,False,False,True
149,-,False,-,True,-,-,-,True,-,False,False,False
150,-,False,-,True,-,-,-,True,-,False,False,True
151,-,False,-,False,-,-,-,True,-,False,False,False
152,-,False,-,True,-,-,-,True,-,False,False,False
153,-,False,-,True,-,-,-,True,-,False,False,False
154,-,False,-,True,-,-,-,True,-,False,False,False
155,-,False,-,True,-,-,-,True,-,False,False,True
156,-,False,-,False,-,-,-,False,-,False,False,False
157,-,False,-,False,-,-,-,False,-,False,False,False
158,-,False,-,False,-,-,-,True,-,False,False,False
159,-,False,-,False,-,-,-,False,-,False,False,False
160,-,False,-,False,-,-,-,False,-,False,False,False
161,-,False,-,False,-,-,-,False,-,False,False,False
162,-,False,-,False,-,-,-,False,-,False,False,False
163,-,False,-,False,-,-,-,False,-,False,False,False
164,-,False,-,False,-,-,-,False,-,False,False,False
165,-,False,-,False,-,-,-,False,-,False,False,False
166,-,False,-,False,-,-,-,True,-,False,False,False
167,-,False,-,False,-,-,-,False,-,False,False,False
168,-,False,-,True,-,-,-,False,-,False,False,False
169,-,False,-,False,-,-,-,False,-,False,False,False
170,-,False,-,True,-,-,-,True,-,False,False,False
171,-,False,-,False,-,-,-,False,-,False,False,False
172,-,False,-,True,-,-,-,False,-,False,False,False
173,-,False,-,False,-,-,-,False,-,False,False,False
174,-,False,-,True,-,-,-,False,-,False,False,False
175,-,False,-,True,-,-,-,False,-,False,False,False
176,-,False,-,False,-,-,-,False,-,False,False,False
177,-,False,-,False,-,-,-,False,-,False,False,False
178,-,False,-,True,-,-,-,False,-,False,False,False
179,-,False,-,True,-,-,-,False,-,False,False,False
180,-,False,-,True,-,-,-,False,-,False,False,False
181,-,False,-,True,-,-,-,False,-,False,False,False
182,-,False,-,True,-,-,-,False,-,False,False,False
183,-,False,-,True,-,-,-,False,-,False,False,True
184,-,False,-,False,-,-,-,False,-,False,False,False
185,-,False,-,True,-,-,-,False,-,False,False,True
186,-,False,-,True,-,-,-,True,-,False,False,True
187,-,False,-,False,-,-,-,False,-,False,False,False
188,-,False,-,False,-,-,-,False,-,False,False,False
189,-,False,-,False,-,-,-,False,-,False,False,True
190,-,False,-,True,-,-,-,False,-,False,False,False
191,-,False,-,True,-,-,-,False,-,False,False,False
192,-,False,-,True,-,-,-,True,-,False,False,True
193,-,False,-,True,-,-,-,False,-,False,False,False
194,-,False,-,True,-,-,-,True,-,False,False,True
195,-,False,-,True,-,-,-,False,-,False,False,False
196,-,False,-,True,-,-,-,True,-,False,False,False
197,-,False,-,True,-,-,-,False,-,False,False,False
198,-,False,-,True,-,-,-,False,-,False,False,True
199,-,False,-,True,-,-,-,False,-,False,False,False
200,-,False,-,True,-,-,-,True,-,False,False,True
201,-,False,-,True,-,-,-,False,-,False,False,False
202,-,False,-,False,-,-,-,False,-,False,False,False
203,-,False,-,False,-,-,-,False,-,False,False,False
204,-,False,-,False,-,-,-,False,-,False,False,False
205,-,False,-,False,-,-,-,False,-,False,False,False
206,-,False,-,True,-,-,-,True,-,False,False,True
207,-,False,-,False,-,-,-,False,-,False,False,False
208,-,False,-,False,-,-,-,False,-,False,False,False
209,-,False,-,False,-,-,-,False,-,False,False,False
210,-,False,-,True,-,-,-,False,-,False,False,False
211,-,False,-,True,-,-,-,False,-,False,False,False
212,-,False,-,True,-,-,-,True,-,False,False,False
213,-,False,-,True,-,-,-,False,-,False,False,False
214,-,False,-,True,-,-,-,True,-,False,False,False
215,-,False,-,True,-,-,-,False,-,False,False,False
216,-,False,-,True,-,-,-,True,-,False,False,True
217,-,False,-,True,-,-,-,False,-,False,False,False
218,-,False,-,True,-,-,-,False,-,False,False,False
219,-,False,-,True,-,-,-,False,-,False,False,False
220,-,False,-,True,-,-,-,True,-,False,False,True
221,-,False,-,True,-,-,-,False,-,False,False,False
222,-,False,-,True,-,-,-,True,-,False,False,False
223,-,False,-,True,-,-,-,False,-,False,False,False
224,-,False,-,True,-,-,-,True,-,False,False,True
225,-,False,-,True,-,-,-,False,-,False,False,False
226,-,False,-,True,-,-,-,False,-,False,False,False
227,-,False,-,True,-,-,-,False,-,False,False,False
228,-,False,-,True,-,-,-,False,-,False,False,False
229,-,False,-,True,-,-,-,False,-,False,False,False
230,-,False,-,True,-,-,-,False,-,False,False,False
231,-,False,-,True,-,-,-,False,-,False,False,False
232,-,False,-,False,-,-,-,False,-,False,False,False
233,-,False,-,False,-,-,-,False,-,False,False,False
234,-,False,-,True,-,-,-,False,-,False,False,False
235,-,False,-,False,-,-,-,False,-,False,False,False
236,-,False,-,False,-,-,-,False,-,False,False,False
237,-,False,-,False,-,-,-,False,-,False,False,False
238,-,False,-,True,-,-,-,False,-,False,False,False
239,-,False,-,True,-,-,-,False,-,False,False,False
240,-,False,-,True,-,-,-,False,-,False,False,False
241,-,False,-,True,-,-,-,False,-,False,False,False
242,-,False,-,False,-,-,-,False,-,False,False,False
243,-,False,-,True,-,-,-,False,-,False,False,False
244,-,False,-,True,-,-,-,True,-,False,False,True
245,-,False,-,True,-,-,-,False,-,False,False,False
246,-,False,-,True,-,-,-,True,-,False,False,True
247,-,False,-,True,-,-,-,False,-,False,False,False
248,-,False,-,True,-,-,-,True,-,False,False,True
249,-,False,-,True,-,-,-,False,-,False,False,False
250,-,False,-,True,-,-,-,True,-,False,False,True
251,-,False,-,True,-,-,-,False,-,False,False,False
252,-,False,-,True,-,-,-,True,-,False,False,True
253,-,False,-,True,-,-,-,False,-,False,False,False
254,-,False,-,True,-,-,-,True,-,False,False,True
255,-,False,-,True,-,-,-,False,-,False,False,False
256,-,False,-,True,-,-,-,False,-,False,False,False
257,-,False,-,True,-,-,-,False,-,False,False,False
258,-,False,-,False,-,-,-,False,-,False,False,False
259,-,False,-,False,-,-,-,False,-,False,False,False
260,-,False,-,True,-,-,-,False,-,False,False,False
261,-,True,-,False,-,-,-,False,-,False,False,False
262,-,True,-,False,-,-,-,False,-,False,False,False
263,-,False,-,False,-,-,-,False,-,False,False,False
264,-,False,-,False,-,-,-,False,-,False,False,False
265,-,False,-,False,-,-,-,False,-,False,False,False
266,-,False,-,True,-,-,-,False,-,False,False,False
267,-,False,-,True,-,-,-,False,-,False,False,False
268,-,False,-,False,-,-,-,False,-,False,False,False
269,-,False,-,True,-,-,-,False,-,False,False,False
270,-,False,-,True,-,-,-,False,-,False,False,False
271,-,False,-,True,-,-,-,False,-,False,False,False
272,-,False,-,True,-,-,-,False,-,False,False,False
273,-,True,-,True,-,-,-,False,-,False,False,False
274,-,True,-,True,-,-,-,False,-,False,False,False
275,-,True,-,True,-,-,-,False,-,False,False,False
276,-,False,-,True,-,-,-,False,-,False,False,False
277,-,True,-,True,-,-,-,False,-,False,False,False
278,-,False,-,True,-,-,-,True,-,False,False,True
279,-,True,-,True,-,-,-,False,-,False,False,False
280,-,True,-,True,-,-,-,False,-,False,False,False
281,-,True,-,True,-,-,-,False,-,False,False,False
282,-,False,-,True,-,-,-,True,-,False,False,True
283,-,True,-,True,-,-,-,False,-,False,False,False
284,-,False,-,True,-,-,-,True,-,False,False,True
285,-,True,-,True,-,-,-,False,-,False,False,False
286,-,False,-,True,-,-,-,True,-,False,False,True
287,-,True,-,True,-,-,-,False,-,False,False,False
288,-,False,-,True,-,-,-,True,-,False,False,True
289,-,True,-,True,-,-,-,False,-,False,False,False
290,-,False,-,True,-,-,-,True,-,False,False,True
291,-,True,-,True,-,-,-,False,-,False,False,False
292,-,True,-,False,-,-,-,False,-,False,False,True
293,-,True,-,True,-,-,-,False,-,False,False,False
294,-,False,-,True,-,-,-,True,-,False,False,False
295,-,True,-,True,-,-,-,False,-,False,False,False
296,-,False,-,True,-,-,-,True,-,False,False,True
297,-,True,-,True,-,-,-,False,-,False,False,False
298,-,False,-,True,-,-,-,True,-,False,False,True
299,-,True,-,True,-,-,-,False,-,False,False,False
300,-,False,-,True,-,-,-,True,-,False,False,True
301,-,True,-,True,-,-,-,False,-,False,False,False
302,-,False,-,True,-,-,-,True,-,False,False,True
303,-,True,-,True,-,-,-,False,-,False,False,False
304,-,False,-,True,-,-,-,True,-,False,False,True
305,-,True,-,True,-,-,-,False,-,False,False,False
306,-,True,-,False,-,-,-,False,-,False,False,True
307,-,True,-,True,-,-,-,False,-,False,False,False
308,-,False,-,True,-,-,-,True,-,False,False,True
309,-,True,-,True,-,-,-,False,-,False,False,False
310,-,False,-,True,-,-,-,True,-,False,False,True
311,-,True,-,True,-,-,-,False,-,False,False,False
312,-,False,-,True,-,-,-,True,-,False,False,True
313,-,True,-,True,-,-,-,False,-,False,False,False
314,-,True,-,False,-,-,-,False,-,False,False,False
315,-,True,-,True,-,-,-,False,-,False,False,False
316,-,True,-,False,-,-,-,False,-,False,False,False
317,-,True,-,True,-,-,-,False,-,False,False,False
318,-,True,-,False,-,-,-,False,-,False,False,False
319,-,True,-,False,-,-,-,False,-,False,False,False
320,-,False,-,True,-,-,-,False,-,False,False,False
321,-,True,-,False,-,-,-,False,-,False,False,False
322,-,True,-,True,-,-,-,True,-,False,False,True
323,-,True,-,True,-,-,-,False,-,False,False,False
324,-,False,-,True,-,-,-,True,-,False,False,True
325,-,True,-,True,-,-,-,False,-,False,False,False
326,-,False,-,True,-,-,-,True,-,False,False,True
327,-,True,-,True,-,-,-,False,-,False,False,False
328,-,True,-,True,-,-,-,False,-,False,False,True
329,-,True,-,True,-,-,-,False,-,False,False,False
330,-,False,-,True,-,-,-,False,-,False,False,False
331,-,True,-,True,-,-,-,False,-,False,False,False
332,-,False,-,True,-,-,-,True,-,False,False,True
333,-,True,-,True,-,-,-,False,-,False,False,False
334,-,True,-,True,-,-,-,True,-,False,False,True
335,-,True,-,True,-,-,-,False,-,False,False,False
336,-,False,-,True,-,-,-,False,-,False,False,False
337,-,True,-,True,-,-,-,False,-,False,False,False
338,-,True,-,True,-,-,-,True,-,False,False,True
339,-,True,-,False,-,-,-,False,-,False,False,False
340,-,True,-,False,-,-,-,False,-,False,False,True
341,-,True,-,True,-,-,-,False,-,False,False,False
342,-,False,-,True,-,-,-,True,-,False,False,True
343,-,True,-,True,-,-,-,False,-,False,False,False
344,-,False,-,True,-,-,-,True,-,False,False,True
345,-,True,-,True,-,-,-,False,-,False,False,False
346,-,True,-,True,-,-,-,True,-,False,False,True
347,-,True,-,False,-,-,-,False,-,False,False,False
348,-,False,-,True,-,-,-,True,-,False,False,True
349,-,True,-,False,-,-,-,False,-,False,False,False
350,-,False,-,True,-,-,-,True,-,False,False,True
351,-,True,-,False,-,-,-,False,-,False,False,False
352,-,True,-,True,-,-,-,True,-,False,False,True
353,-,True,-,True,-,-,-,False,-,False,False,False
354,-,False,-,True,-,-,-,False,-,False,False,False
355,-,True,-,True,-,-,-,False,-,False,False,False
356,-,True,-,True,-,-,-,True,-,False,False,True
357,-,True,-,False,-,-,-,False,-,False,False,False
358,-,True,-,True,-,-,-,True,-,False,False,True
359,-,True,-,False,-,-,-,False,-,False,False,False
360,-,True,-,True,-,-,-,True,-,False,False,True
361,-,True,-,False,-,-,-,False,-,False,False,False
362,-,True,-,True,-,-,-,False,-,False,False,True
363,-,True,-,False,-,-,-,False,-,False,False,False
364,-,False,-,True,-,-,-,False,-,False,False,True
365,-,True,-,False,-,-,-,False,-,False,False,False
366,-,False,-,True,-,-,-,False,-,False,False,True
367,-,True,-,False,-,-,-,False,-,False,False,False
368,-,False,-,True,-,-,-,True,-,False,False,True
369,-,True,-,False,-,-,-,False,-,False,False,False
370,-,False,-,True,-,-,-,True,-,False,False,True
371,-,True,-,False,-,-,-,False,-,False,False,False
372,-,False,-,True,-,-,-,True,-,False,False,True
373,-,True,-,False,-,-,-,False,-,False,False,False
374,-,False,-,True,-,-,-,True,-,False,False,True
375,-,True,-,False,-,-,-,False,-,False,False,False
376,-,False,-,True,-,-,-,True,-,False,False,True
377,-,True,-,False,-,-,-,False,-,False,False,False
378,-,False,-,True,-,-,-,True,-,False,False,True
379,-,True,-,False,-,-,-,False,-,False,False,False
380,-,False,-,True,-,-,-,True,-,False,False,True
381,-,True,-,False,-,-,-,False,-,False,False,False
382,-,False,-,True,-,-,-,True,-,False,False,True
383,-,True,-,False,-,-,-,False,-,False,False,False
384,-,True,-,True,-,-,-,False,-,False,False,False
385,-,True,-,True,-,-,-,False,-,False,False,False
386,-,True,-,False,-,-,-,True,-,False,False,True
387,-,True,-,False,-,-,-,False,-,False,False,False
388,-,True,-,True,-,-,-,True,-,False,False,True
389,-,True,-,False,-,-,-,False,-,False,False,False
390,-,False,-,True,-,-,-,True,-,False,False,True
391,-,True,-,False,-,-,-,False,-,False,False,False
392,-,False,-,True,-,-,-,True,-,False,False,True
393,-,True,-,False,-,-,-,False,-,False,False,False
394,-,True,-,True,-,-,-,False,-,False,False,False
395,-,True,-,False,-,-,-,False,-,False,False,False
396,-,True,-,True,-,-,-,False,-,False,False,False
397,-,True,-,True,-,-,-,False,-,False,False,False
398,-,True,-,True,-,-,-,True,-,False,False,True
399,-,True,-,True,-,-,-,False,-,False,False,False
400,-,True,-,True,-,-,-,True,-,False,False,True
401,-,True,-,True,-,-,-,False,-,False,False,False
402,-,True,-,False,-,-,-,True,-,False,False,True
403,-,True,-,False,-,-,-,False,-,False,False,False
404,-,True,-,True,-,-,-,True,-,False,False,True
405,-,True,-,True,-,-,-,False,-,False,False,False
406,-,True,-,True,-,-,-,True,-,False,False,True
407,-,True,-,True,-,-,-,False,-,False,False,False
408,-,True,-,True,-,-,-,True,-,False,False,True
409,-,True,-,True,-,-,-,False,-,False,False,False
410,-,False,-,True,-,-,-,True,-,False,False,True
411,-,True,-,True,-,-,-,False,-,False,False,False
412,-,True,-,True,-,-,-,True,-,False,False,True
413,-,True,-,True,-,-,-,False,-,False,False,False
414,-,False,-,True,-,-,-,True,-,False,False,True
415,-,True,-,True,-,-,-,False,-,False,False,False
416,-,False,-,True,-,-,-,True,-,False,False,True
417,-,True,-,True,-,-,-,False,-,False,False,False
418,-,True,-,True,-,-,-,False,-,False,False,True
419,-,True,-,True,-,-,-,False,-,False,False,False
420,-,False,-,True,-,-,-,True,-,False,False,True
421,-,True,-,True,-,-,-,False,-,False,False,False
422,-,True,-,True,-,-,-,True,-,False,False,True
423,-,True,-,True,-,-,-,False,-,False,False,False
424,-,True,-,True,-,-,-,True,-,False,False,True
425,-,True,-,True,-,-,-,False,-,False,False,False
426,-,False,-,True,-,-,-,True,-,False,False,True
427,-,True,-,True,-,-,-,False,-,False,False,False
428,-,True,-,True,-,-,-,True,-,False,False,True
429,-,True,-,True,-,-,-,False,-,False,False,False
430,-,False,-,True,-,-,-,True,-,False,False,True
431,-,True,-,True,-,-,-,False,-,False,False,False
432,-,True,-,True,-,-,-,True,-,False,False,True
433,-,True,-,True,-,-,-,False,-,False,False,False
434,-,True,-,True,-,-,-,True,-,False,False,True
435,-,True,-,True,-,-,-,False,-,False,False,False
436,-,True,-,True,-,-,-,True,-,False,False,True
437,-,True,-,True,-,-,-,False,-,False,False,False
438,-,False,-,True,-,-,-,True,-,False,False,True
439,-,True,-,True,-,-,-,False,-,False,False,False
440,-,True,-,True,-,-,-,True,-,False,False,True
441,-,True,-,True,-,-,-,False,-,False,False,False
442,-,True,-,True,-,-,-,False,-,False,False,True
443,-,True,-,True,-,-,-,False,-,False,False,False
444,-,True,-,True,-,-,-,True,-,False,False,True
445,-,True,-,True,-,-,-,False,-,False,False,False
446,-,True,-,True,-,-,-,True,-,False,False,True
447,-,True,-,True,-,-,-,False,-,False,False,False
448,-,False,-,True,-,-,-,True,-,False,False,True
449,-,True,-,True,-,-,-,False,-,False,False,False
450,-,False,-,True,-,-,-,True,-,False,False,True
451,-,True,-,True,-,-,-,False,-,False,False,False
452,-,False,-,True,-,-,-,True,-,False,False,True
453,-,True,-,True,-,-,-,False,-,False,False,False
454,-,False,-,True,-,-,-,True,-,False,False,True
455,-,True,-,True,-,-,-,False,-,False,False,False
456,-,True,-,True,-,-,-,True,-,False,False,True
457,-,True,-,True,-,-,-,False,-,False,False,False
458,-,True,-,True,-,-,-,True,-,False,False,True
459,-,True,-,True,-,-,-,False,-,False,False,False
460,-,False,-,True,-,-,-,True,-,False,False,True
461,-,True,-,True,-,-,-,False,-,False,False,False
462,-,True,-,True,-,-,-,True,-,False,False,True
463,-,True,-,True,-,-,-,False,-,False,False,False
464,-,False,-,True,-,-,-,True,-,False,False,True
465,-,True,-,True,-,-,-,False,-,False,False,False
466,-,True,-,False,-,-,-,False,-,False,False,True
467,-,True,-,True,-,-,-,False,-,False,False,False
468,-,False,-,True,-,-,-,True,-,False,False,True
469,-,True,-,True,-,-,-,False,-,False,False,True
470,-,False,-,True,-,-,-,False,-,False,False,True
471,-,True,-,True,-,-,-,False,-,False,False,True
472,-,True,-,False,-,-,-,False,-,False,False,True
473,-,True,-,False,-,-,-,False,-,False,False,True
474,-,True,-,True,-,-,-,False,-,False,False,False
475,-,True,-,True,-,-,-,False,-,False,False,False
476,-,False,-,True,-,-,-,True,-,False,False,True
477,-,True,-,True,-,-,-,False,-,False,False,True
478,-,True,-,True,-,-,-,False,-,False,False,True
479,-,True,-,True,-,-,-,False,-,False,False,True
480,-,False,-,True,-,-,-,False,-,False,False,True
481,-,True,-,True,-,-,-,False,-,False,False,True
482,-,True,-,False,-,-,-,True,-,False,False,True
483,-,True,-,True,-,-,-,False,-,False,False,True
484,-,True,-,True,-,-,-,False,-,False,False,True
485,-,True,-,True,-,-,-,False,-,False,False,True
486,-,True,-,True,-,-,-,False,-,False,False,True
487,-,True,-,True,-,-,-,False,-,False,False,True
488,-,True,-,False,-,-,-,False,-,False,False,False
489,-,True,-,True,-,-,-,False,-,False,False,False
490,-,True,-,False,-,-,-,False,-,False,False,False
491,-,True,-,True,-,-,-,False,-,False,False,False
492,-,True,-,True,-,-,-,True,-,False,False,True
493,-,True,-,True,-,-,-,False,-,False,False,False
494,-,False,-,True,-,-,-,False,-,False,False,True
495,-,True,-,True,-,-,-,False,-,False,False,False
496,-,False,-,True,-,-,-,False,-,False,False,False
497,-,True,-,True,-,-,-,False,-,False,False,False
498,-,True,-,True,-,-,-,False,-,False,False,False
499,-,True,-,True,-,-,-,False,-,False,False,False
500,-,True,-,True,-,-,-,False,-,False,False,False
501,-,True,-,True,-,-,-,False,-,False,False,False
502,-,False,-,True,-,-,-,False,-,False,False,False
503,-,True,-,True,-,-,-,False,-,False,False,False
504,-,True,-,False,-,-,-,False,-,False,False,False
505,-,True,-,True,-,-,-,False,-,False,False,False
506,-,True,-,False,-,-,-,True,-,False,False,True
507,-,True,-,True,-,-,-,False,-,False,False,False
508,-,True,-,True,-,-,-,True,-,False,False,True
509,-,True,-,False,-,-,-,False,-,False,False,False
510,-,False,-,True,-,-,-,False,-,False,False,False
511,-,True,-,False,-,-,-,False,-,False,False,False
512,-,True,-,True,-,-,-,True,-,False,False,True
513,-,True,-,True,-,-,-,False,-,False,False,False
514,-,True,-,True,-,-,-,False,-,False,False,False
515,-,True,-,False,-,-,-,False,-,False,False,False
516,-,True,-,True,-,-,-,False,-,False,False,False
517,-,True,-,False,-,-,-,False,-,False,False,False
518,-,False,-,True,-,-,-,True,-,False,False,True
519,-,True,-,False,-,-,-,False,-,False,False,False
520,-,True,-,False,-,-,-,False,-,False,False,True
521,-,True,-,False,-,-,-,False,-,False,False,False
522,-,False,-,True,-,-,-,True,-,False,False,True
523,-,True,-,False,-,-,-,False,-,False,False,False
524,-,False,-,True,-,-,-,False,-,False,False,True
525,-,True,-,False,-,-,-,False,-,False,False,False
526,-,False,-,True,-,-,-,True,-,False,False,True
527,-,True,-,False,-,-,-,False,-,False,False,False
528,-,True,-,True,-,-,-,False,-,False,False,True
529,-,True,-,False,-,-,-,False,-,False,False,False
530,-,True,-,True,-,-,-,False,-,False,False,False
531,-,True,-,False,-,-,-,False,-,False,False,False
532,-,False,-,True,-,-,-,True,-,False,False,True
533,-,True,-,False,-,-,-,False,-,False,False,False
534,-,False,-,True,-,-,-,False,-,False,False,True
535,-,True,-,False,-,-,-,False,-,False,False,False
536,-,True,-,True,-,-,-,False,-,False,False,True
537,-,True,-,False,-,-,-,False,-,False,False,False
