0,-,False,-,False,-,False,-,False,-,-,-,-
1,-,False,-,False,-,False,-,False,-,-,-,-
2,-,False,-,False,-,False,-,False,-,-,-,-
3,-,False,-,False,-,False,-,False,-,-,-,-
4,-,False,-,False,-,False,-,False,-,-,-,-
5,-,False,-,False,-,False,-,False,-,-,-,-
6,-,False,-,False,-,False,-,False,-,-,-,-
7,-,False,-,False,-,False,-,False,-,-,-,-
8,-,False,-,False,-,False,-,False,-,-,-,-
9,-,False,-,False,-,False,-,False,-,-,-,-
10,-,False,-,False,-,False,-,False,-,-,-,-
11,-,False,-,False,-,False,-,False,-,-,-,-
12,-,False,-,False,-,False,-,False,-,-,-,-
13,-,False,-,False,-,False,-,False,-,-,-,-
14,-,False,-,False,-,False,-,False,-,-,-,-
15,-,False,-,False,-,False,-,False,-,-,-,-
16,-,False,-,False,-,False,-,False,-,-,-,-
17,-,False,-,False,-,False,-,False,-,-,-,-
18,-,False,-,False,-,False,-,False,-,-,-,-
19,-,False,-,False,-,False,-,False,-,-,-,-
20,-,True,-,False,-,True,-,False,-,-,-,-
21,-,True,-,False,-,True,-,False,-,-,-,-
22,-,True,-,False,-,True,-,False,-,-,-,-
23,-,True,-,False,-,True,-,False,-,-,-,-
24,-,True,-,False,-,True,-,False,-,-,-,-
25,-,True,-,False,-,True,-,False,-,-,-,-
26,-,True,-,False,-,True,-,False,-,-,-,-
27,-,True,-,False,-,True,-,False,-,-,-,-
28,-,True,-,False,-,True,-,False,-,-,-,-
29,-,True,-,False,-,True,-,False,-,-,-,-
30,-,True,-,False,-,True,-,False,-,-,-,-
31,-,False,-,False,-,True,-,False,-,-,-,-
32,-,False,-,False,-,True,-,False,-,-,-,-
33,-,False,-,False,-,False,-,False,-,-,-,-
34,-,False,-,False,-,False,-,False,-,-,-,-
35,-,False,-,False,-,False,-,False,-,-,-,-
36,-,False,-,False,-,False,-,False,-,-,-,-
37,-,False,-,False,-,False,-,False,-,-,-,-
38,-,False,-,False,-,False,-,False,-,-,-,-
39,-,False,-,False,-,False,-,False,-,-,-,-
40,-,False,-,False,-,False,-,False,-,-,-,-
41,-,False,-,False,-,False,-,False,-,-,-,-
42,-,False,-,False,-,False,-,False,-,-,-,-
43,-,False,-,False,-,False,-,False,-,-,-,-
44,-,False,-,False,-,False,-,False,-,-,-,-
45,-,False,-,False,-,False,-,False,-,-,-,-
46,-,False,-,False,-,False,-,False,-,-,-,-
47,-,False,-,False,-,False,-,False,-,-,-,-
48,-,False,-,False,-,False,-,False,-,-,-,-
49,-,False,-,False,-,False,-,False,-,-,-,-
50,-,False,-,False,-,False,-,False,-,-,-,-
51,-,False,-,False,-,False,-,False,-,-,-,-
52,-,False,-,False,-,False,-,False,-,-,-,-
53,-,False,-,False,-,False,-,False,-,-,-,-
54,-,False,-,True,-,False,-,False,-,-,-,-
55,-,False,-,True,-,False,-,False,-,-,-,-
56,-,False,-,True,-,False,-,False,-,-,-,-
57,-,False,-,True,-,False,-,False,-,-,-,-
58,-,False,-,True,-,False,-,False,-,-,-,-
59,-,False,-,True,-,False,-,False,-,-,-,-
60,-,False,-,True,-,False,-,False,-,-,-,-
61,-,False,-,True,-,False,-,False,-,-,-,-
62,-,False,-,True,-,False,-,False,-,-,-,-
63,-,False,-,True,-,False,-,False,-,-,-,-
64,-,False,-,True,-,False,-,False,-,-,-,-
65,-,False,-,True,-,False,-,False,-,-,-,-
66,-,False,-,True,-,False,-,False,-,-,-,-
67,-,False,-,True,-,False,-,False,-,-,-,-
68,-,False,-,True,-,False,-,False,-,-,-,-
69,-,False,-,True,-,False,-,False,-,-,-,-
70,-,False,-,True,-,False,-,False,-,-,-,-
71,-,False,-,True,-,False,-,False,-,-,-,-
72,-,False,-,True,-,False,-,False,-,-,-,-
73,-,False,-,True,-,False,-,False,-,-,-,-
74,-,False,-,True,-,False,-,False,-,-,-,-
75,-,False,-,True,-,False,-,False,-,-,-,-
76,-,False,-,True,-,False,-,False,-,-,-,-
77,-,False,-,True,-,False,-,False,-,-,-,-
78,-,False,-,True,-,False,-,False,-,-,-,-
79,-,False,-,True,-,False,-,False,-,-,-,-
80,-,False,-,True,-,False,-,False,-,-,-,-
81,-,False,-,True,-,False,-,False,-,-,-,-
82,-,False,-,True,-,False,-,False,-,-,-,-
83,-,False,-,True,-,False,-,False,-,-,-,-
84,-,False,-,True,-,False,-,False,-,-,-,-
85,-,False,-,True,-,False,-,False,-,-,-,-
86,-,False,-,True,-,False,-,False,-,-,-,-
87,-,False,-,True,-,False,-,False,-,-,-,-
88,-,False,-,True,-,False,-,False,-,-,-,-
89,-,False,-,True,-,False,-,False,-,-,-,-
90,-,False,-,True,-,False,-,False,-,-,-,-
91,-,False,-,True,-,False,-,False,-,-,-,-
92,-,False,-,True,-,False,-,False,-,-,-,-
93,-,False,-,True,-,False,-,False,-,-,-,-
94,-,False,-,True,-,False,-,False,-,-,-,-
95,-,False,-,True,-,False,-,False,-,-,-,-
96,-,False,-,True,-,False,-,False,-,-,-,-
97,-,False,-,True,-,False,-,False,-,-,-,-
98,-,False,-,True,-,False,-,False,-,-,-,-
99,-,False,-,True,-,False,-,False,-,-,-,-
100,-,False,-,True,-,False,-,False,-,-,-,-
101,-,False,-,True,-,False,-,False,-,-,-,-
102,-,False,-,True,-,False,-,False,-,-,-,-
103,-,False,-,True,-,False,-,False,-,-,-,-
104,-,False,-,True,-,False,-,False,-,-,-,-
105,-,False,-,True,-,False,-,False,-,-,-,-
106,-,False,-,True,-,False,-,False,-,-,-,-
107,-,False,-,True,-,False,-,False,-,-,-,-
108,-,False,-,True,-,False,-,False,-,-,-,-
109,-,False,-,True,-,False,-,False,-,-,-,-
110,-,False,-,False,-,False,-,False,-,-,-,-
111,-,False,-,True,-,False,-,False,-,-,-,-
112,-,False,-,True,-,False,-,False,-,-,-,-
113,-,False,-,True,-,False,-,False,-,-,-,-
114,-,False,-,False,-,False,-,False,-,-,-,-
115,-,False,-,True,-,False,-,False,-,-,-,-
116,-,False,-,False,-,False,-,False,-,-,-,-
117,-,False,-,True,-,False,-,False,-,-,-,-
118,-,False,-,False,-,False,-,False,-,-,-,-
119,-,False,-,False,-,False,-,False,-,-,-,-
120,-,False,-,True,-,False,-,False,-,-,-,-
121,-,False,-,False,-,False,-,False,-,-,-,-
122,-,False,-,False,-,False,-,False,-,-,-,-
123,-,False,-,False,-,False,-,False,-,-,-,-
124,-,False,-,False,-,False,-,False,-,-,-,-
125,-,False,-,False,-,False,-,False,-,-,-,-
126,-,False,-,True,-,False,-,False,-,-,-,-
127,-,False,-,True,-,False,-,False,-,-,-,-
128,-,False,-,False,-,False,-,False,-,-,-,-
129,-,False,-,False,-,False,-,False,-,-,-,-
130,-,False,-,True,-,False,-,False,-,-,-,-
131,-,False,-,False,-,False,-,False,-,-,-,-
132,-,False,-,True,-,False,-,False,-,-,-,-
133,-,False,-,True,-,False,-,False,-,-,-,-
134,-,False,-,False,-,False,-,False,-,-,-,-
135,-,False,-,True,-,False,-,False,-,-,-,-
136,-,False,-,True,-,False,-,False,-,-,-,-
137,-,False,-,True,-,False,-,False,-,-,-,-
138,-,False,-,True,-,False,-,False,-,-,-,-
139,-,False,-,True,-,False,-,False,-,-,-,-
140,-,False,-,True,-,False,-,False,-,-,-,-
141,-,False,-,True,-,False,-,False,-,-,-,-
142,-,False,-,True,-,False,-,False,-,-,-,-
143,-,False,-,True,-,False,-,False,-,-,-,-
144,-,False,-,True,-,False,-,False,-,-,-,-
145,-,False,-,True,-,False,-,False,-,-,-,-
146,-,False,-,True,-,False,-,False,-,-,-,-
147,-,False,-,True,-,False,-,False,-,-,-,-
148,-,False,-,False,-,False,-,False,-,-,-,-
149,-,False,-,False,-,False,-,False,-,-,-,-
150,-,False,-,False,-,False,-,False,-,-,-,-
151,-,False,-,False,-,False,-,False,-,-,-,-
152,-,False,-,True,-,False,-,False,-,-,-,-
153,-,False,-,True,-,False,-,False,-,-,-,-
154,-,False,-,True,-,False,-,False,-,-,-,-
155,-,False,-,True,-,False,-,False,-,-,-,-
156,-,False,-,False,-,False,-,False,-,-,-,-
157,-,False,-,False,-,False,-,False,-,-,-,-
158,-,False,-,True,-,False,-,False,-,-,-,-
159,-,False,-,False,-,False,-,False,-,-,-,-
160,-,False,-,False,-,False,-,False,-,-,-,-
161,-,False,-,False,-,False,-,False,-,-,-,-
162,-,False,-,True,-,False,-,False,-,-,-,-
163,-,False,-,False,-,False,-,False,-,-,-,-
164,-,False,-,True,-,False,-,False,-,-,-,-
165,-,False,-,False,-,False,-,False,-,-,-,-
166,-,False,-,False,-,False,-,False,-,-,-,-
167,-,False,-,False,-,False,-,False,-,-,-,-
168,-,False,-,True,-,False,-,False,-,-,-,-
169,-,False,-,True,-,False,-,False,-,-,-,-
170,-,False,-,True,-,False,-,False,-,-,-,-
171,-,False,-,True,-,False,-,False,-,-,-,-
172,-,False,-,True,-,False,-,False,-,-,-,-
173,-,False,-,False,-,False,-,False,-,-,-,-
174,-,False,-,False,-,False,-,False,-,-,-,-
175,-,False,-,False,-,False,-,False,-,-,-,-
176,-,False,-,False,-,False,-,False,-,-,-,-
177,-,False,-,True,-,False,-,False,-,-,-,-
178,-,False,-,False,-,False,-,False,-,-,-,-
179,-,False,-,False,-,False,-,False,-,-,-,-
180,-,False,-,True,-,False,-,True,-,-,-,-
181,-,False,-,False,-,False,-,False,-,-,-,-
182,-,False,-,False,-,False,-,False,-,-,-,-
183,-,False,-,False,-,False,-,False,-,-,-,-
184,-,False,-,True,-,False,-,False,-,-,-,-
185,-,False,-,True,-,False,-,False,-,-,-,-
186,-,False,-,True,-,False,-,False,-,-,-,-
187,-,False,-,True,-,False,-,False,-,-,-,-
188,-,False,-,False,-,True,-,False,-,-,-,-
189,-,False,-,True,-,True,-,False,-,-,-,-
190,-,False,-,False,-,True,-,False,-,-,-,-
191,-,False,-,False,-,True,-,False,-,-,-,-
192,-,False,-,True,-,True,-,False,-,-,-,-
193,-,False,-,False,-,True,-,False,-,-,-,-
194,-,False,-,True,-,True,-,False,-,-,-,-
195,-,False,-,True,-,True,-,False,-,-,-,-
196,-,False,-,True,-,True,-,False,-,-,-,-
197,-,False,-,True,-,True,-,False,-,-,-,-
198,-,False,-,True,-,True,-,False,-,-,-,-
199,-,False,-,True,-,True,-,False,-,-,-,-
200,-,False,-,True,-,True,-,False,-,-,-,-
201,-,False,-,True,-,True,-,False,-,-,-,-
202,-,False,-,False,-,True,-,False,-,-,-,-
203,-,False,-,True,-,True,-,False,-,-,-,-
204,-,False,-,False,-,True,-,False,-,-,-,-
205,-,False,-,False,-,True,-,False,-,-,-,-
206,-,False,-,False,-,True,-,False,-,-,-,-
207,-,False,-,True,-,True,-,False,-,-,-,-
208,-,False,-,False,-,True,-,False,-,-,-,-
209,-,False,-,True,-,True,-,False,-,-,-,-
210,-,False,-,False,-,True,-,False,-,-,-,-
211,-,False,-,True,-,True,-,False,-,-,-,-
212,-,False,-,False,-,True,-,False,-,-,-,-
213,-,False,-,True,-,True,-,False,-,-,-,-
214,-,False,-,False,-,True,-,False,-,-,-,-
215,-,False,-,False,-,True,-,False,-,-,-,-
216,-,False,-,True,-,True,-,True,-,-,-,-
217,-,False,-,False,-,True,-,False,-,-,-,-
218,-,False,-,False,-,True,-,False,-,-,-,-
219,-,False,-,False,-,True,-,False,-,-,-,-
220,-,False,-,True,-,True,-,False,-,-,-,-
221,-,False,-,False,-,True,-,False,-,-,-,-
222,-,False,-,True,-,True,-,False,-,-,-,-
223,-,False,-,True,-,True,-,True,-,-,-,-
224,-,True,-,False,-,True,-,False,-,-,-,-
225,-,True,-,True,-,True,-,True,-,-,-,-
226,-,True,-,False,-,True,-,False,-,-,-,-
227,-,True,-,True,-,True,-,True,-,-,-,-
228,-,True,-,True,-,True,-,False,-,-,-,-
229,-,True,-,True,-,True,-,False,-,-,-,-
230,-,True,-,False,-,True,-,False,-,-,-,-
231,-,True,-,True,-,True,-,False,-,-,-,-
232,-,True,-,True,-,True,-,True,-,-,-,-
233,-,True,-,True,-,True,-,False,-,-,-,-
234,-,True,-,True,-,True,-,True,-,-,-,-
235,-,True,-,True,-,True,-,False,-,-,-,-
236,-,False,-,True,-,True,-,True,-,-,-,-
237,-,True,-,True,-,True,-,False,-,-,-,-
238,-,True,-,True,-,True,-,False,-,-,-,-
239,-,True,-,True,-,True,-,True,-,-,-,-
240,-,True,-,False,-,True,-,False,-,-,-,-
241,-,True,-,True,-,True,-,False,-,-,-,-
242,-,True,-,True,-,True,-,True,-,-,-,-
243,-,True,-,True,-,True,-,False,-,-,-,-
244,-,True,-,False,-,True,-,False,-,-,-,-
245,-,True,-,True,-,True,-,True,-,-,-,-
246,-,True,-,False,-,True,-,False,-,-,-,-
247,-,True,-,True,-,True,-,False,-,-,-,-
248,-,True,-,False,-,True,-,True,-,-,-,-
249,-,True,-,True,-,True,-,False,-,-,-,-
250,-,True,-,False,-,True,-,True,-,-,-,-
251,-,True,-,True,-,True,-,False,-,-,-,-
252,-,True,-,False,-,True,-,False,-,-,-,-
253,-,True,-,True,-,True,-,False,-,-,-,-
254,-,True,-,False,-,True,-,False,-,-,-,-
