0,False,False,-,-,-,False,-,-,False,-,-,-
1,False,False,-,-,-,False,-,-,False,-,-,-
2,False,False,-,-,-,False,-,-,False,-,-,-
3,False,False,-,-,-,False,-,-,False,-,-,-
4,False,False,-,-,-,False,-,-,False,-,-,-
5,False,False,-,-,-,False,-,-,False,-,-,-
6,False,False,-,-,-,False,-,-,False,-,-,-
7,False,False,-,-,-,False,-,-,False,-,-,-
8,False,False,-,-,-,False,-,-,False,-,-,-
9,False,False,-,-,-,False,-,-,False,-,-,-
10,False,False,-,-,-,False,-,-,False,-,-,-
11,False,False,-,-,-,False,-,-,False,-,-,-
12,False,False,-,-,-,False,-,-,False,-,-,-
13,False,False,-,-,-,False,-,-,False,-,-,-
14,False,False,-,-,-,False,-,-,False,-,-,-
15,False,False,-,-,-,False,-,-,False,-,-,-
16,False,False,-,-,-,False,-,-,False,-,-,-
17,False,False,-,-,-,False,-,-,False,-,-,-
18,True,True,-,-,-,False,-,-,False,-,-,-
19,True,True,-,-,-,False,-,-,False,-,-,-
20,True,True,-,-,-,False,-,-,False,-,-,-
21,True,True,-,-,-,False,-,-,False,-,-,-
22,True,True,-,-,-,True,-,-,False,-,-,-
23,True,True,-,-,-,True,-,-,False,-,-,-
24,True,True,-,-,-,True,-,-,False,-,-,-
25,True,True,-,-,-,True,-,-,False,-,-,-
26,False,True,-,-,-,True,-,-,False,-,-,-
27,True,True,-,-,-,True,-,-,False,-,-,-
28,False,True,-,-,-,True,-,-,False,-,-,-
29,True,True,-,-,-,True,-,-,False,-,-,-
30,True,True,-,-,-,True,-,-,False,-,-,-
31,True,True,-,-,-,True,-,-,False,-,-,-
32,True,True,-,-,-,True,-,-,False,-,-,-
33,True,True,-,-,-,True,-,-,False,-,-,-
34,False,True,-,-,-,True,-,-,False,-,-,-
35,True,True,-,-,-,True,-,-,False,-,-,-
36,True,True,-,-,-,True,-,-,False,-,-,-
37,True,True,-,-,-,False,-,-,False,-,-,-
38,True,True,-,-,-,False,-,-,False,-,-,-
39,True,True,-,-,-,False,-,-,False,-,-,-
40,True,True,-,-,-,False,-,-,False,-,-,-
41,True,True,-,-,-,False,-,-,False,-,-,-
42,True,True,-,-,-,False,-,-,False,-,-,-
43,True,True,-,-,-,False,-,-,False,-,-,-
44,True,True,-,-,-,False,-,-,False,-,-,-
45,True,True,-,-,-,False,-,-,False,-,-,-
46,True,True,-,-,-,False,-,-,False,-,-,-
47,True,True,-,-,-,False,-,-,False,-,-,-
48,True,True,-,-,-,False,-,-,False,-,-,-
49,True,True,-,-,-,False,-,-,False,-,-,-
50,True,True,-,-,-,False,-,-,False,-,-,-
51,True,True,-,-,-,False,-,-,False,-,-,-
52,True,True,-,-,-,False,-,-,False,-,-,-
53,True,True,-,-,-,False,-,-,False,-,-,-
54,True,True,-,-,-,False,-,-,False,-,-,-
55,True,True,-,-,-,False,-,-,False,-,-,-
56,True,True,-,-,-,False,-,-,False,-,-,-
57,True,True,-,-,-,False,-,-,False,-,-,-
58,True,True,-,-,-,False,-,-,False,-,-,-
59,True,True,-,-,-,False,-,-,False,-,-,-
60,True,True,-,-,-,False,-,-,False,-,-,-
61,True,True,-,-,-,False,-,-,False,-,-,-
62,True,True,-,-,-,False,-,-,False,-,-,-
63,True,True,-,-,-,False,-,-,False,-,-,-
64,True,True,-,-,-,False,-,-,False,-,-,-
65,True,True,-,-,-,False,-,-,False,-,-,-
66,True,True,-,-,-,False,-,-,False,-,-,-
67,True,True,-,-,-,False,-,-,False,-,-,-
68,True,True,-,-,-,False,-,-,False,-,-,-
69,True,True,-,-,-,False,-,-,False,-,-,-
70,True,True,-,-,-,False,-,-,False,-,-,-
71,True,True,-,-,-,False,-,-,False,-,-,-
72,True,True,-,-,-,False,-,-,False,-,-,-
73,True,True,-,-,-,False,-,-,False,-,-,-
74,False,True,-,-,-,False,-,-,False,-,-,-
75,False,True,-,-,-,False,-,-,False,-,-,-
76,False,True,-,-,-,False,-,-,False,-,-,-
77,False,True,-,-,-,False,-,-,False,-,-,-
78,False,True,-,-,-,False,-,-,False,-,-,-
79,False,True,-,-,-,False,-,-,False,-,-,-
80,True,True,-,-,-,False,-,-,False,-,-,-
81,True,True,-,-,-,False,-,-,False,-,-,-
82,False,True,-,-,-,False,-,-,False,-,-,-
83,False,True,-,-,-,False,-,-,False,-,-,-
84,True,True,-,-,-,False,-,-,False,-,-,-
85,False,True,-,-,-,False,-,-,False,-,-,-
86,False,True,-,-,-,False,-,-,False,-,-,-
87,False,True,-,-,-,False,-,-,False,-,-,-
88,True,True,-,-,-,False,-,-,False,-,-,-
89,True,True,-,-,-,False,-,-,False,-,-,-
90,True,True,-,-,-,False,-,-,False,-,-,-
91,True,True,-,-,-,False,-,-,False,-,-,-
92,False,True,-,-,-,False,-,-,False,-,-,-
93,True,True,-,-,-,False,-,-,False,-,-,-
94,True,True,-,-,-,False,-,-,False,-,-,-
95,True,True,-,-,-,False,-,-,False,-,-,-
96,False,True,-,-,-,False,-,-,False,-,-,-
97,True,True,-,-,-,False,-,-,False,-,-,-
98,True,True,-,-,-,False,-,-,True,-,-,-
99,True,True,-,-,-,False,-,-,False,-,-,-
100,False,True,-,-,-,False,-,-,False,-,-,-
101,False,True,-,-,-,False,-,-,False,-,-,-
102,True,True,-,-,-,False,-,-,False,-,-,-
103,False,True,-,-,-,False,-,-,False,-,-,-
104,True,True,-,-,-,False,-,-,False,-,-,-
105,False,True,-,-,-,False,-,-,False,-,-,-
106,True,True,-,-,-,False,-,-,False,-,-,-
107,False,True,-,-,-,False,-,-,False,-,-,-
108,False,True,-,-,-,False,-,-,False,-,-,-
109,True,True,-,-,-,False,-,-,False,-,-,-
110,False,True,-,-,-,False,-,-,False,-,-,-
111,False,True,-,-,-,False,-,-,False,-,-,-
112,False,True,-,-,-,False,-,-,False,-,-,-
113,False,True,-,-,-,False,-,-,False,-,-,-
114,True,True,-,-,-,False,-,-,False,-,-,-
115,True,True,-,-,-,False,-,-,False,-,-,-
116,True,True,-,-,-,False,-,-,False,-,-,-
117,True,True,-,-,-,False,-,-,False,-,-,-
118,True,True,-,-,-,False,-,-,False,-,-,-
119,True,True,-,-,-,False,-,-,False,-,-,-
120,False,True,-,-,-,False,-,-,False,-,-,-
121,True,True,-,-,-,False,-,-,False,-,-,-
122,False,True,-,-,-,False,-,-,False,-,-,-
123,False,True,-,-,-,False,-,-,False,-,-,-
124,False,True,-,-,-,False,-,-,False,-,-,-
125,False,True,-,-,-,False,-,-,False,-,-,-
126,True,True,-,-,-,False,-,-,False,-,-,-
127,True,True,-,-,-,False,-,-,True,-,-,-
128,True,True,-,-,-,False,-,-,False,-,-,-
129,True,True,-,-,-,False,-,-,False,-,-,-
130,True,True,-,-,-,False,-,-,False,-,-,-
131,True,True,-,-,-,False,-,-,False,-,-,-
132,False,True,-,-,-,False,-,-,False,-,-,-
133,True,True,-,-,-,False,-,-,False,-,-,-
134,False,True,-,-,-,False,-,-,False,-,-,-
135,False,True,-,-,-,False,-,-,False,-,-,-
136,True,True,-,-,-,False,-,-,True,-,-,-
137,False,True,-,-,-,False,-,-,False,-,-,-
138,False,True,-,-,-,False,-,-,False,-,-,-
139,False,True,-,-,-,False,-,-,False,-,-,-
140,False,True,-,-,-,False,-,-,True,-,-,-
141,False,True,-,-,-,False,-,-,False,-,-,-
142,True,True,-,-,-,False,-,-,True,-,-,-
143,False,True,-,-,-,False,-,-,False,-,-,-
144,True,True,-,-,-,False,-,-,True,-,-,-
145,False,True,-,-,-,False,-,-,False,-,-,-
146,True,True,-,-,-,False,-,-,True,-,-,-
147,False,True,-,-,-,False,-,-,False,-,-,-
148,False,True,-,-,-,False,-,-,True,-,-,-
149,False,True,-,-,-,False,-,-,False,-,-,-
150,True,True,-,-,-,False,-,-,True,-,-,-
151,False,True,-,-,-,False,-,-,True,-,-,-
152,False,True,-,-,-,False,-,-,False,-,-,-
153,True,True,-,-,-,False,-,-,False,-,-,-
154,False,True,-,-,-,False,-,-,False,-,-,-
155,True,True,-,-,-,False,-,-,False,-,-,-
156,False,True,-,-,-,False,-,-,True,-,-,-
157,True,True,-,-,-,False,-,-,True,-,-,-
158,False,True,-,-,-,False,-,-,False,-,-,-
159,True,True,-,-,-,False,-,-,True,-,-,-
160,False,True,-,-,-,False,-,-,True,-,-,-
161,False,True,-,-,-,False,-,-,True,-,-,-
162,True,True,-,-,-,True,-,-,False,-,-,-
163,True,True,-,-,-,False,-,-,False,-,-,-
164,True,True,-,-,-,False,-,-,False,-,-,-
165,True,True,-,-,-,False,-,-,False,-,-,-
166,True,True,-,-,-,False,-,-,False,-,-,-
167,True,True,-,-,-,False,-,-,False,-,-,-
168,True,True,-,-,-,False,-,-,True,-,-,-
169,True,True,-,-,-,False,-,-,False,-,-,-
170,True,True,-,-,-,False,-,-,True,-,-,-
171,True,True,-,-,-,False,-,-,False,-,-,-
172,True,True,-,-,-,True,-,-,False,-,-,-
173,True,True,-,-,-,True,-,-,False,-,-,-
174,False,True,-,-,-,True,-,-,False,-,-,-
175,True,True,-,-,-,True,-,-,False,-,-,-
176,False,True,-,-,-,False,-,-,True,-,-,-
177,True,True,-,-,-,True,-,-,False,-,-,-
178,True,True,-,-,-,False,-,-,True,-,-,-
179,True,True,-,-,-,True,-,-,False,-,-,-
180,True,True,-,-,-,True,-,-,False,-,-,-
181,True,True,-,-,-,True,-,-,False,-,-,-
182,True,True,-,-,-,True,-,-,True,-,-,-
183,True,True,-,-,-,True,-,-,True,-,-,-
184,True,True,-,-,-,True,-,-,False,-,-,-
185,True,True,-,-,-,True,-,-,True,-,-,-
186,True,True,-,-,-,True,-,-,False,-,-,-
187,True,True,-,-,-,True,-,-,True,-,-,-
188,True,True,-,-,-,True,-,-,False,-,-,-
189,True,True,-,-,-,True,-,-,True,-,-,-
190,True,True,-,-,-,True,-,-,False,-,-,-
191,True,True,-,-,-,True,-,-,True,-,-,-
192,False,False,-,-,-,True,-,-,False,-,-,-
193,False,True,-,-,-,True,-,-,False,-,-,-
194,False,False,-,-,-,True,-,-,False,-,-,-
195,False,True,-,-,-,True,-,-,False,-,-,-
196,False,True,-,-,-,False,-,-,True,-,-,-
197,False,True,-,-,-,True,-,-,False,-,-,-
198,False,False,-,-,-,True,-,-,False,-,-,-
199,False,True,-,-,-,True,-,-,False,-,-,-
200,False,True,-,-,-,True,-,-,False,-,-,-
201,True,True,-,-,-,True,-,-,False,-,-,-
202,False,False,-,-,-,True,-,-,True,-,-,-
203,True,True,-,-,-,True,-,-,True,-,-,-
204,False,False,-,-,-,True,-,-,True,-,-,-
205,True,True,-,-,-,True,-,-,True,-,-,-
206,False,False,-,-,-,True,-,-,False,-,-,-
207,True,True,-,-,-,True,-,-,True,-,-,-
208,True,True,-,-,-,True,-,-,True,-,-,-
209,True,True,-,-,-,True,-,-,True,-,-,-
210,False,False,-,-,-,True,-,-,False,-,-,-
211,True,True,-,-,-,True,-,-,True,-,-,-
212,True,True,-,-,-,True,-,-,True,-,-,-
213,True,True,-,-,-,True,-,-,True,-,-,-
214,False,False,-,-,-,True,-,-,False,-,-,-
215,True,True,-,-,-,True,-,-,True,-,-,-
216,False,True,-,-,-,True,-,-,True,-,-,-
217,True,True,-,-,-,True,-,-,True,-,-,-
218,False,False,-,-,-,True,-,-,False,-,-,-
219,True,True,-,-,-,True,-,-,True,-,-,-
220,True,True,-,-,-,True,-,-,True,-,-,-
221,True,True,-,-,-,True,-,-,True,-,-,-
222,False,False,-,-,-,True,-,-,True,-,-,-
223,True,True,-,-,-,True,-,-,True,-,-,-
224,False,False,-,-,-,True,-,-,False,-,-,-
225,True,True,-,-,-,True,-,-,True,-,-,-
226,True,False,-,-,-,True,-,-,False,-,-,-
227,True,True,-,-,-,True,-,-,True,-,-,-
228,True,False,-,-,-,True,-,-,False,-,-,-
229,True,True,-,-,-,True,-,-,True,-,-,-
230,True,False,-,-,-,True,-,-,False,-,-,-
231,True,True,-,-,-,True,-,-,True,-,-,-
232,True,False,-,-,-,True,-,-,False,-,-,-
233,True,True,-,-,-,True,-,-,True,-,-,-
234,False,True,-,-,-,True,-,-,False,-,-,-
235,True,True,-,-,-,True,-,-,False,-,-,-
236,True,True,-,-,-,True,-,-,True,-,-,-
237,True,True,-,-,-,True,-,-,False,-,-,-
238,True,True,-,-,-,True,-,-,True,-,-,-
239,True,True,-,-,-,True,-,-,False,-,-,-
240,True,True,-,-,-,True,-,-,False,-,-,-
241,True,True,-,-,-,True,-,-,True,-,-,-
242,True,True,-,-,-,True,-,-,False,-,-,-
243,True,True,-,-,-,True,-,-,True,-,-,-
244,True,True,-,-,-,True,-,-,False,-,-,-
245,True,True,-,-,-,True,-,-,True,-,-,-
246,True,True,-,-,-,True,-,-,True,-,-,-
247,True,True,-,-,-,True,-,-,True,-,-,-
248,True,True,-,-,-,True,-,-,True,-,-,-
249,True,True,-,-,-,True,-,-,True,-,-,-
250,True,True,-,-,-,True,-,-,False,-,-,-
251,True,True,-,-,-,True,-,-,True,-,-,-
252,True,True,-,-,-,True,-,-,False,-,-,-
253,True,True,-,-,-,True,-,-,True,-,-,-
254,True,True,-,-,-,True,-,-,True,-,-,-
