101,-,True,-,-,-,False,-,-,-,-,-,-
102,-,True,-,-,-,True,-,-,-,-,-,-
103,-,True,-,-,-,False,-,-,-,-,-,-
104,-,True,-,-,-,True,-,-,-,-,-,-
105,-,True,-,-,-,False,-,-,-,-,-,-
106,-,True,-,-,-,True,-,-,-,-,-,-
107,-,True,-,-,-,False,-,-,-,-,-,-
108,-,True,-,-,-,False,-,-,-,-,-,-
109,-,True,-,-,-,False,-,-,-,-,-,-
110,-,False,-,-,-,False,-,-,-,-,-,-
111,-,True,-,-,-,False,-,-,-,-,-,-
112,-,True,-,-,-,True,-,-,-,-,-,-
113,-,True,-,-,-,False,-,-,-,-,-,-
114,-,True,-,-,-,True,-,-,-,-,-,-
115,-,True,-,-,-,False,-,-,-,-,-,-
116,-,False,-,-,-,False,-,-,-,-,-,-
117,-,True,-,-,-,False,-,-,-,-,-,-
118,-,True,-,-,-,True,-,-,-,-,-,-
119,-,True,-,-,-,False,-,-,-,-,-,-
120,-,True,-,-,-,True,-,-,-,-,-,-
121,-,True,-,-,-,False,-,-,-,-,-,-
122,-,True,-,-,-,False,-,-,-,-,-,-
123,-,True,-,-,-,True,-,-,-,-,-,-
124,-,True,-,-,-,False,-,-,-,-,-,-
125,-,True,-,-,-,False,-,-,-,-,-,-
126,-,False,-,-,-,False,-,-,-,-,-,-
127,-,True,-,-,-,False,-,-,-,-,-,-
128,-,False,-,-,-,False,-,-,-,-,-,-
129,-,True,-,-,-,False,-,-,-,-,-,-
130,-,True,-,-,-,True,-,-,-,-,-,-
131,-,True,-,-,-,False,-,-,-,-,-,-
132,-,True,-,-,-,True,-,-,-,-,-,-
133,-,True,-,-,-,False,-,-,-,-,-,-
134,-,True,-,-,-,True,-,-,-,-,-,-
135,-,True,-,-,-,False,-,-,-,-,-,-
136,-,False,-,-,-,False,-,-,-,-,-,-
137,-,True,-,-,-,False,-,-,-,-,-,-
138,-,True,-,-,-,False,-,-,-,-,-,-
139,-,True,-,-,-,False,-,-,-,-,-,-
140,-,False,-,-,-,False,-,-,-,-,-,-
141,-,True,-,-,-,False,-,-,-,-,-,-
142,-,True,-,-,-,False,-,-,-,-,-,-
143,-,True,-,-,-,False,-,-,-,-,-,-
144,-,True,-,-,-,True,-,-,-,-,-,-
145,-,True,-,-,-,False,-,-,-,-,-,-
146,-,True,-,-,-,False,-,-,-,-,-,-
147,-,True,-,-,-,False,-,-,-,-,-,-
148,-,True,-,-,-,True,-,-,-,-,-,-
149,-,True,-,-,-,False,-,-,-,-,-,-
150,-,True,-,-,-,True,-,-,-,-,-,-
151,-,True,-,-,-,True,-,-,-,-,-,-
152,-,True,-,-,-,True,-,-,-,-,-,-
153,-,True,-,-,-,True,-,-,-,-,-,-
154,-,True,-,-,-,True,-,-,-,-,-,-
155,-,True,-,-,-,True,-,-,-,-,-,-
156,-,False,-,-,-,False,-,-,-,-,-,-
157,-,True,-,-,-,True,-,-,-,-,-,-
158,-,True,-,-,-,False,-,-,-,-,-,-
159,-,True,-,-,-,True,-,-,-,-,-,-
160,-,True,-,-,-,False,-,-,-,-,-,-
161,-,True,-,-,-,True,-,-,-,-,-,-
162,-,True,-,-,-,True,-,-,-,-,-,-
163,-,True,-,-,-,True,-,-,-,-,-,-
164,-,False,-,-,-,False,-,-,-,-,-,-
165,-,True,-,-,-,True,-,-,-,-,-,-
166,-,False,-,-,-,False,-,-,-,-,-,-
167,-,True,-,-,-,True,-,-,-,-,-,-
168,-,True,-,-,-,False,-,-,-,-,-,-
169,-,True,-,-,-,False,-,-,-,-,-,-
170,-,False,-,-,-,True,-,-,-,-,-,-
171,-,True,-,-,-,False,-,-,-,-,-,-
172,-,True,-,-,-,False,-,-,-,-,-,-
173,-,True,-,-,-,False,-,-,-,-,-,-
174,-,False,-,-,-,True,-,-,-,-,-,-
175,-,True,-,-,-,True,-,-,-,-,-,-
176,-,True,-,-,-,True,-,-,-,-,-,-
177,-,True,-,-,-,True,-,-,-,-,-,-
178,-,True,-,-,-,True,-,-,-,-,-,-
179,-,True,-,-,-,True,-,-,-,-,-,-
180,-,True,-,-,-,True,-,-,-,-,-,-
181,-,True,-,-,-,True,-,-,-,-,-,-
182,-,False,-,-,-,False,-,-,-,-,-,-
183,-,True,-,-,-,True,-,-,-,-,-,-
184,-,False,-,-,-,False,-,-,-,-,-,-
185,-,True,-,-,-,True,-,-,-,-,-,-
186,-,True,-,-,-,True,-,-,-,-,-,-
187,-,True,-,-,-,True,-,-,-,-,-,-
188,-,True,-,-,-,True,-,-,-,-,-,-
189,-,True,-,-,-,True,-,-,-,-,-,-
190,-,False,-,-,-,True,-,-,-,-,-,-
191,-,False,-,-,-,True,-,-,-,-,-,-
192,-,False,-,-,-,True,-,-,-,-,-,-
193,-,False,-,-,-,True,-,-,-,-,-,-
194,-,False,-,-,-,False,-,-,-,-,-,-
195,-,False,-,-,-,True,-,-,-,-,-,-
196,-,False,-,-,-,False,-,-,-,-,-,-
197,-,False,-,-,-,True,-,-,-,-,-,-
198,-,True,-,-,-,True,-,-,-,-,-,-
199,-,True,-,-,-,True,-,-,-,-,-,-
200,-,True,-,-,-,True,-,-,-,-,-,-
201,-,True,-,-,-,True,-,-,-,-,-,-
202,-,False,-,-,-,False,-,-,-,-,-,-
203,-,True,-,-,-,True,-,-,-,-,-,-
204,-,False,-,-,-,False,-,-,-,-,-,-
205,-,True,-,-,-,True,-,-,-,-,-,-
206,-,True,-,-,-,True,-,-,-,-,-,-
207,-,True,-,-,-,True,-,-,-,-,-,-
208,-,True,-,-,-,True,-,-,-,-,-,-
209,-,True,-,-,-,True,-,-,-,-,-,-
210,-,True,-,-,-,True,-,-,-,-,-,-
211,-,True,-,-,-,True,-,-,-,-,-,-
212,-,True,-,-,-,True,-,-,-,-,-,-
213,-,True,-,-,-,True,-,-,-,-,-,-
214,-,True,-,-,-,True,-,-,-,-,-,-
215,-,True,-,-,-,True,-,-,-,-,-,-
216,-,True,-,-,-,True,-,-,-,-,-,-
217,-,True,-,-,-,True,-,-,-,-,-,-
218,-,True,-,-,-,True,-,-,-,-,-,-
219,-,True,-,-,-,True,-,-,-,-,-,-
220,-,True,-,-,-,True,-,-,-,-,-,-
221,-,True,-,-,-,True,-,-,-,-,-,-
222,-,True,-,-,-,True,-,-,-,-,-,-
223,-,True,-,-,-,True,-,-,-,-,-,-
224,-,True,-,-,-,True,-,-,-,-,-,-
225,-,True,-,-,-,True,-,-,-,-,-,-
226,-,True,-,-,-,True,-,-,-,-,-,-
227,-,True,-,-,-,True,-,-,-,-,-,-
228,-,True,-,-,-,True,-,-,-,-,-,-
229,-,True,-,-,-,True,-,-,-,-,-,-
230,-,True,-,-,-,True,-,-,-,-,-,-
231,-,True,-,-,-,True,-,-,-,-,-,-
232,-,True,-,-,-,True,-,-,-,-,-,-
233,-,True,-,-,-,True,-,-,-,-,-,-
234,-,True,-,-,-,True,-,-,-,-,-,-
235,-,True,-,-,-,True,-,-,-,-,-,-
236,-,False,-,-,-,False,-,-,-,-,-,-
237,-,True,-,-,-,True,-,-,-,-,-,-
238,-,True,-,-,-,False,-,-,-,-,-,-
239,-,True,-,-,-,True,-,-,-,-,-,-
240,-,False,-,-,-,True,-,-,-,-,-,-
241,-,False,-,-,-,True,-,-,-,-,-,-
242,-,True,-,-,-,True,-,-,-,-,-,-
243,-,False,-,-,-,True,-,-,-,-,-,-
244,-,True,-,-,-,True,-,-,-,-,-,-
245,-,False,-,-,-,True,-,-,-,-,-,-
246,-,True,-,-,-,True,-,-,-,-,-,-
247,-,False,-,-,-,True,-,-,-,-,-,-
248,-,False,-,-,-,False,-,-,-,-,-,-
249,-,False,-,-,-,True,-,-,-,-,-,-
250,-,False,-,-,-,False,-,-,-,-,-,-
251,-,True,-,-,-,True,-,-,-,-,-,-
252,-,True,-,-,-,True,-,-,-,-,-,-
253,-,True,-,-,-,True,-,-,-,-,-,-
254,-,True,-,-,-,True,-,-,-,-,-,-
255,-,True,-,-,-,True,-,-,-,-,-,-
256,-,False,-,-,-,False,-,-,-,-,-,-
257,-,False,-,-,-,True,-,-,-,-,-,-
258,-,False,-,-,-,True,-,-,-,-,-,-
259,-,False,-,-,-,True,-,-,-,-,-,-
260,-,False,-,-,-,True,-,-,-,-,-,-
261,-,True,-,-,-,True,-,-,-,-,-,-
262,-,False,-,-,-,False,-,-,-,-,-,-
263,-,True,-,-,-,True,-,-,-,-,-,-
264,-,False,-,-,-,False,-,-,-,-,-,-
265,-,True,-,-,-,True,-,-,-,-,-,-
266,-,False,-,-,-,True,-,-,-,-,-,-
267,-,True,-,-,-,True,-,-,-,-,-,-
268,-,True,-,-,-,True,-,-,-,-,-,-
269,-,True,-,-,-,True,-,-,-,-,-,-
270,-,True,-,-,-,True,-,-,-,-,-,-
271,-,True,-,-,-,True,-,-,-,-,-,-
272,-,False,-,-,-,True,-,-,-,-,-,-
273,-,True,-,-,-,True,-,-,-,-,-,-
274,-,True,-,-,-,True,-,-,-,-,-,-
275,-,True,-,-,-,True,-,-,-,-,-,-
276,-,False,-,-,-,True,-,-,-,-,-,-
277,-,False,-,-,-,True,-,-,-,-,-,-
278,-,True,-,-,-,True,-,-,-,-,-,-
279,-,False,-,-,-,True,-,-,-,-,-,-
280,-,False,-,-,-,True,-,-,-,-,-,-
281,-,False,-,-,-,True,-,-,-,-,-,-
282,-,True,-,-,-,True,-,-,-,-,-,-
283,-,False,-,-,-,True,-,-,-,-,-,-
284,-,False,-,-,-,True,-,-,-,-,-,-
285,-,False,-,-,-,True,-,-,-,-,-,-
286,-,True,-,-,-,True,-,-,-,-,-,-
287,-,False,-,-,-,True,-,-,-,-,-,-
288,-,True,-,-,-,True,-,-,-,-,-,-
289,-,False,-,-,-,True,-,-,-,-,-,-
290,-,False,-,-,-,False,-,-,-,-,-,-
291,-,False,-,-,-,True,-,-,-,-,-,-
292,-,False,-,-,-,False,-,-,-,-,-,-
293,-,False,-,-,-,False,-,-,-,-,-,-
294,-,False,-,-,-,False,-,-,-,-,-,-
295,-,False,-,-,-,False,-,-,-,-,-,-
296,-,True,-,-,-,True,-,-,-,-,-,-
297,-,True,-,-,-,True,-,-,-,-,-,-
298,-,True,-,-,-,True,-,-,-,-,-,-
299,-,True,-,-,-,True,-,-,-,-,-,-
300,-,False,-,-,-,False,-,-,-,-,-,-
301,-,True,-,-,-,True,-,-,-,-,-,-
302,-,True,-,-,-,True,-,-,-,-,-,-
303,-,True,-,-,-,True,-,-,-,-,-,-
304,-,False,-,-,-,True,-,-,-,-,-,-
305,-,True,-,-,-,True,-,-,-,-,-,-
306,-,False,-,-,-,False,-,-,-,-,-,-
307,-,True,-,-,-,True,-,-,-,-,-,-
308,-,True,-,-,-,True,-,-,-,-,-,-
309,-,True,-,-,-,True,-,-,-,-,-,-
310,-,True,-,-,-,False,-,-,-,-,-,-
311,-,True,-,-,-,True,-,-,-,-,-,-
312,-,True,-,-,-,True,-,-,-,-,-,-
313,-,True,-,-,-,True,-,-,-,-,-,-
314,-,True,-,-,-,True,-,-,-,-,-,-
315,-,True,-,-,-,True,-,-,-,-,-,-
316,-,True,-,-,-,True,-,-,-,-,-,-
317,-,True,-,-,-,True,-,-,-,-,-,-
318,-,False,-,-,-,False,-,-,-,-,-,-
319,-,True,-,-,-,True,-,-,-,-,-,-
320,-,True,-,-,-,False,-,-,-,-,-,-
321,-,True,-,-,-,True,-,-,-,-,-,-
322,-,True,-,-,-,True,-,-,-,-,-,-
323,-,True,-,-,-,True,-,-,-,-,-,-
324,-,False,-,-,-,False,-,-,-,-,-,-
325,-,True,-,-,-,True,-,-,-,-,-,-
326,-,True,-,-,-,True,-,-,-,-,-,-
327,-,True,-,-,-,True,-,-,-,-,-,-
328,-,False,-,-,-,False,-,-,-,-,-,-
329,-,True,-,-,-,True,-,-,-,-,-,-
330,-,False,-,-,-,False,-,-,-,-,-,-
331,-,True,-,-,-,True,-,-,-,-,-,-
332,-,True,-,-,-,True,-,-,-,-,-,-
333,-,True,-,-,-,True,-,-,-,-,-,-
334,-,True,-,-,-,False,-,-,-,-,-,-
335,-,True,-,-,-,True,-,-,-,-,-,-
336,-,True,-,-,-,True,-,-,-,-,-,-
337,-,True,-,-,-,True,-,-,-,-,-,-
338,-,False,-,-,-,False,-,-,-,-,-,-
339,-,True,-,-,-,True,-,-,-,-,-,-
340,-,False,-,-,-,True,-,-,-,-,-,-
341,-,False,-,-,-,True,-,-,-,-,-,-
342,-,False,-,-,-,False,-,-,-,-,-,-
343,-,True,-,-,-,True,-,-,-,-,-,-
344,-,False,-,-,-,True,-,-,-,-,-,-
345,-,False,-,-,-,True,-,-,-,-,-,-
346,-,False,-,-,-,False,-,-,-,-,-,-
347,-,False,-,-,-,True,-,-,-,-,-,-
348,-,True,-,-,-,True,-,-,-,-,-,-
349,-,False,-,-,-,True,-,-,-,-,-,-
350,-,False,-,-,-,False,-,-,-,-,-,-
351,-,False,-,-,-,True,-,-,-,-,-,-
352,-,True,-,-,-,True,-,-,-,-,-,-
353,-,False,-,-,-,True,-,-,-,-,-,-
354,-,True,-,-,-,True,-,-,-,-,-,-
355,-,False,-,-,-,True,-,-,-,-,-,-
356,-,False,-,-,-,True,-,-,-,-,-,-
357,-,True,-,-,-,True,-,-,-,-,-,-
358,-,False,-,-,-,True,-,-,-,-,-,-
359,-,True,-,-,-,True,-,-,-,-,-,-
360,-,False,-,-,-,True,-,-,-,-,-,-
361,-,True,-,-,-,True,-,-,-,-,-,-
362,-,True,-,-,-,True,-,-,-,-,-,-
363,-,True,-,-,-,True,-,-,-,-,-,-
364,-,True,-,-,-,True,-,-,-,-,-,-
365,-,True,-,-,-,True,-,-,-,-,-,-
366,-,False,-,-,-,False,-,-,-,-,-,-
367,-,True,-,-,-,True,-,-,-,-,-,-
368,-,False,-,-,-,False,-,-,-,-,-,-
369,-,True,-,-,-,True,-,-,-,-,-,-
370,-,True,-,-,-,True,-,-,-,-,-,-
371,-,True,-,-,-,True,-,-,-,-,-,-
372,-,True,-,-,-,True,-,-,-,-,-,-
373,-,True,-,-,-,True,-,-,-,-,-,-
374,-,True,-,-,-,True,-,-,-,-,-,-
375,-,True,-,-,-,True,-,-,-,-,-,-
376,-,True,-,-,-,False,-,-,-,-,-,-
377,-,True,-,-,-,True,-,-,-,-,-,-
378,-,False,-,-,-,False,-,-,-,-,-,-
379,-,True,-,-,-,True,-,-,-,-,-,-
380,-,False,-,-,-,False,-,-,-,-,-,-
381,-,True,-,-,-,True,-,-,-,-,-,-
382,-,True,-,-,-,True,-,-,-,-,-,-
383,-,True,-,-,-,True,-,-,-,-,-,-
384,-,True,-,-,-,False,-,-,-,-,-,-
385,-,True,-,-,-,True,-,-,-,-,-,-
386,-,False,-,-,-,False,-,-,-,-,-,-
387,-,True,-,-,-,True,-,-,-,-,-,-
388,-,True,-,-,-,True,-,-,-,-,-,-
389,-,True,-,-,-,True,-,-,-,-,-,-
390,-,False,-,-,-,False,-,-,-,-,-,-
391,-,True,-,-,-,True,-,-,-,-,-,-
392,-,False,-,-,-,False,-,-,-,-,-,-
393,-,True,-,-,-,True,-,-,-,-,-,-
394,-,True,-,-,-,True,-,-,-,-,-,-
395,-,True,-,-,-,True,-,-,-,-,-,-
396,-,False,-,-,-,False,-,-,-,-,-,-
397,-,True,-,-,-,True,-,-,-,-,-,-
398,-,True,-,-,-,True,-,-,-,-,-,-
399,-,True,-,-,-,True,-,-,-,-,-,-
400,-,False,-,-,-,False,-,-,-,-,-,-
401,-,True,-,-,-,True,-,-,-,-,-,-
402,-,True,-,-,-,True,-,-,-,-,-,-
403,-,True,-,-,-,True,-,-,-,-,-,-
404,-,True,-,-,-,True,-,-,-,-,-,-
405,-,True,-,-,-,True,-,-,-,-,-,-
406,-,True,-,-,-,True,-,-,-,-,-,-
407,-,True,-,-,-,True,-,-,-,-,-,-
408,-,True,-,-,-,True,-,-,-,-,-,-
409,-,True,-,-,-,True,-,-,-,-,-,-
410,-,True,-,-,-,True,-,-,-,-,-,-
411,-,True,-,-,-,True,-,-,-,-,-,-
412,-,True,-,-,-,False,-,-,-,-,-,-
413,-,True,-,-,-,True,-,-,-,-,-,-
414,-,False,-,-,-,True,-,-,-,-,-,-
415,-,True,-,-,-,True,-,-,-,-,-,-
416,-,False,-,-,-,False,-,-,-,-,-,-
417,-,True,-,-,-,True,-,-,-,-,-,-
418,-,False,-,-,-,True,-,-,-,-,-,-
419,-,True,-,-,-,True,-,-,-,-,-,-
420,-,True,-,-,-,False,-,-,-,-,-,-
421,-,False,-,-,-,True,-,-,-,-,-,-
422,-,False,-,-,-,True,-,-,-,-,-,-
423,-,False,-,-,-,True,-,-,-,-,-,-
424,-,True,-,-,-,True,-,-,-,-,-,-
425,-,True,-,-,-,True,-,-,-,-,-,-
426,-,True,-,-,-,True,-,-,-,-,-,-
427,-,True,-,-,-,True,-,-,-,-,-,-
428,-,True,-,-,-,True,-,-,-,-,-,-
429,-,True,-,-,-,True,-,-,-,-,-,-
430,-,False,-,-,-,False,-,-,-,-,-,-
431,-,True,-,-,-,True,-,-,-,-,-,-
432,-,True,-,-,-,True,-,-,-,-,-,-
433,-,True,-,-,-,True,-,-,-,-,-,-
434,-,True,-,-,-,True,-,-,-,-,-,-
435,-,True,-,-,-,True,-,-,-,-,-,-
436,-,True,-,-,-,True,-,-,-,-,-,-
437,-,True,-,-,-,True,-,-,-,-,-,-
438,-,True,-,-,-,True,-,-,-,-,-,-
439,-,True,-,-,-,True,-,-,-,-,-,-
440,-,True,-,-,-,True,-,-,-,-,-,-
441,-,True,-,-,-,True,-,-,-,-,-,-
442,-,False,-,-,-,False,-,-,-,-,-,-
443,-,True,-,-,-,True,-,-,-,-,-,-
444,-,False,-,-,-,False,-,-,-,-,-,-
445,-,True,-,-,-,True,-,-,-,-,-,-
446,-,False,-,-,-,True,-,-,-,-,-,-
447,-,True,-,-,-,True,-,-,-,-,-,-
448,-,True,-,-,-,True,-,-,-,-,-,-
449,-,True,-,-,-,True,-,-,-,-,-,-
450,-,False,-,-,-,False,-,-,-,-,-,-
451,-,True,-,-,-,True,-,-,-,-,-,-
452,-,True,-,-,-,True,-,-,-,-,-,-
453,-,True,-,-,-,True,-,-,-,-,-,-
454,-,True,-,-,-,True,-,-,-,-,-,-
455,-,True,-,-,-,True,-,-,-,-,-,-
456,-,False,-,-,-,False,-,-,-,-,-,-
457,-,True,-,-,-,True,-,-,-,-,-,-
458,-,False,-,-,-,False,-,-,-,-,-,-
459,-,True,-,-,-,True,-,-,-,-,-,-
460,-,False,-,-,-,False,-,-,-,-,-,-
461,-,True,-,-,-,True,-,-,-,-,-,-
462,-,False,-,-,-,False,-,-,-,-,-,-
463,-,True,-,-,-,True,-,-,-,-,-,-
464,-,False,-,-,-,True,-,-,-,-,-,-
465,-,True,-,-,-,True,-,-,-,-,-,-
466,-,False,-,-,-,True,-,-,-,-,-,-
467,-,True,-,-,-,True,-,-,-,-,-,-
468,-,False,-,-,-,True,-,-,-,-,-,-
469,-,True,-,-,-,True,-,-,-,-,-,-
470,-,True,-,-,-,True,-,-,-,-,-,-
471,-,True,-,-,-,True,-,-,-,-,-,-
472,-,True,-,-,-,True,-,-,-,-,-,-
473,-,True,-,-,-,True,-,-,-,-,-,-
474,-,True,-,-,-,True,-,-,-,-,-,-
475,-,True,-,-,-,True,-,-,-,-,-,-
476,-,False,-,-,-,False,-,-,-,-,-,-
477,-,True,-,-,-,True,-,-,-,-,-,-
478,-,False,-,-,-,False,-,-,-,-,-,-
479,-,True,-,-,-,False,-,-,-,-,-,-
480,-,True,-,-,-,True,-,-,-,-,-,-
481,-,True,-,-,-,False,-,-,-,-,-,-
482,-,True,-,-,-,True,-,-,-,-,-,-
483,-,True,-,-,-,False,-,-,-,-,-,-
484,-,True,-,-,-,True,-,-,-,-,-,-
485,-,True,-,-,-,False,-,-,-,-,-,-
486,-,False,-,-,-,False,-,-,-,-,-,-
487,-,True,-,-,-,False,-,-,-,-,-,-
488,-,True,-,-,-,True,-,-,-,-,-,-
489,-,True,-,-,-,False,-,-,-,-,-,-
490,-,True,-,-,-,True,-,-,-,-,-,-
491,-,True,-,-,-,False,-,-,-,-,-,-
492,-,False,-,-,-,False,-,-,-,-,-,-
493,-,True,-,-,-,False,-,-,-,-,-,-
494,-,True,-,-,-,True,-,-,-,-,-,-
495,-,True,-,-,-,True,-,-,-,-,-,-
496,-,True,-,-,-,True,-,-,-,-,-,-
497,-,True,-,-,-,True,-,-,-,-,-,-
498,-,False,-,-,-,False,-,-,-,-,-,-
499,-,True,-,-,-,True,-,-,-,-,-,-
500,-,True,-,-,-,False,-,-,-,-,-,-
501,-,True,-,-,-,False,-,-,-,-,-,-
502,-,True,-,-,-,False,-,-,-,-,-,-
503,-,True,-,-,-,False,-,-,-,-,-,-
504,-,True,-,-,-,True,-,-,-,-,-,-
505,-,True,-,-,-,False,-,-,-,-,-,-
506,-,True,-,-,-,True,-,-,-,-,-,-
507,-,True,-,-,-,False,-,-,-,-,-,-
508,-,True,-,-,-,True,-,-,-,-,-,-
509,-,True,-,-,-,False,-,-,-,-,-,-
510,-,True,-,-,-,True,-,-,-,-,-,-
511,-,True,-,-,-,True,-,-,-,-,-,-
512,-,False,-,-,-,True,-,-,-,-,-,-
513,-,True,-,-,-,True,-,-,-,-,-,-
514,-,False,-,-,-,True,-,-,-,-,-,-
515,-,True,-,-,-,True,-,-,-,-,-,-
516,-,True,-,-,-,True,-,-,-,-,-,-
517,-,True,-,-,-,True,-,-,-,-,-,-
518,-,False,-,-,-,False,-,-,-,-,-,-
519,-,True,-,-,-,True,-,-,-,-,-,-
520,-,True,-,-,-,True,-,-,-,-,-,-
521,-,True,-,-,-,True,-,-,-,-,-,-
522,-,False,-,-,-,False,-,-,-,-,-,-
523,-,True,-,-,-,True,-,-,-,-,-,-
524,-,False,-,-,-,False,-,-,-,-,-,-
525,-,True,-,-,-,True,-,-,-,-,-,-
526,-,True,-,-,-,True,-,-,-,-,-,-
527,-,True,-,-,-,True,-,-,-,-,-,-
528,-,False,-,-,-,True,-,-,-,-,-,-
529,-,True,-,-,-,True,-,-,-,-,-,-
530,-,False,-,-,-,True,-,-,-,-,-,-
531,-,True,-,-,-,True,-,-,-,-,-,-
532,-,True,-,-,-,True,-,-,-,-,-,-
533,-,True,-,-,-,True,-,-,-,-,-,-
534,-,False,-,-,-,False,-,-,-,-,-,-
535,-,True,-,-,-,True,-,-,-,-,-,-
536,-,True,-,-,-,True,-,-,-,-,-,-
537,-,True,-,-,-,True,-,-,-,-,-,-
