77,-,False,-,False,-,-,-,-,-,-,True,-
78,-,False,-,True,-,-,-,-,-,-,True,-
79,-,False,-,True,-,-,-,-,-,-,True,-
80,-,False,-,False,-,-,-,-,-,-,False,-
81,-,False,-,True,-,-,-,-,-,-,True,-
82,-,False,-,True,-,-,-,-,-,-,False,-
83,-,False,-,True,-,-,-,-,-,-,False,-
84,-,False,-,False,-,-,-,-,-,-,True,-
85,-,False,-,True,-,-,-,-,-,-,True,-
86,-,False,-,False,-,-,-,-,-,-,False,-
87,-,False,-,True,-,-,-,-,-,-,True,-
88,-,False,-,False,-,-,-,-,-,-,True,-
89,-,False,-,False,-,-,-,-,-,-,True,-
90,-,False,-,False,-,-,-,-,-,-,True,-
91,-,False,-,False,-,-,-,-,-,-,True,-
92,-,False,-,True,-,-,-,-,-,-,True,-
93,-,False,-,True,-,-,-,-,-,-,True,-
94,-,False,-,False,-,-,-,-,-,-,True,-
95,-,False,-,True,-,-,-,-,-,-,True,-
96,-,False,-,True,-,-,-,-,-,-,False,-
97,-,False,-,True,-,-,-,-,-,-,True,-
98,-,False,-,True,-,-,-,-,-,-,True,-
99,-,False,-,True,-,-,-,-,-,-,True,-
100,-,False,-,True,-,-,-,-,-,-,True,-
101,-,False,-,True,-,-,-,-,-,-,True,-
102,-,False,-,False,-,-,-,-,-,-,True,-
103,-,False,-,True,-,-,-,-,-,-,True,-
104,-,False,-,False,-,-,-,-,-,-,True,-
105,-,False,-,False,-,-,-,-,-,-,True,-
106,-,False,-,True,-,-,-,-,-,-,False,-
107,-,False,-,True,-,-,-,-,-,-,True,-
108,-,False,-,False,-,-,-,-,-,-,True,-
109,-,False,-,True,-,-,-,-,-,-,True,-
110,-,False,-,True,-,-,-,-,-,-,True,-
111,-,False,-,True,-,-,-,-,-,-,True,-
112,-,False,-,True,-,-,-,-,-,-,True,-
113,-,False,-,True,-,-,-,-,-,-,True,-
114,-,False,-,False,-,-,-,-,-,-,True,-
115,-,False,-,False,-,-,-,-,-,-,True,-
116,-,False,-,False,-,-,-,-,-,-,False,-
117,-,False,-,False,-,-,-,-,-,-,True,-
118,-,True,-,False,-,-,-,-,-,-,True,-
119,-,False,-,False,-,-,-,-,-,-,True,-
120,-,False,-,True,-,-,-,-,-,-,True,-
121,-,False,-,True,-,-,-,-,-,-,True,-
122,-,False,-,True,-,-,-,-,-,-,True,-
123,-,False,-,True,-,-,-,-,-,-,True,-
124,-,True,-,True,-,-,-,-,-,-,True,-
125,-,True,-,True,-,-,-,-,-,-,True,-
126,-,True,-,True,-,-,-,-,-,-,False,-
127,-,True,-,True,-,-,-,-,-,-,False,-
128,-,True,-,True,-,-,-,-,-,-,True,-
129,-,True,-,True,-,-,-,-,-,-,False,-
130,-,True,-,True,-,-,-,-,-,-,True,-
131,-,True,-,True,-,-,-,-,-,-,True,-
132,-,True,-,True,-,-,-,-,-,-,False,-
133,-,True,-,True,-,-,-,-,-,-,True,-
134,-,True,-,True,-,-,-,-,-,-,False,-
135,-,True,-,True,-,-,-,-,-,-,True,-
136,-,True,-,False,-,-,-,-,-,-,True,-
137,-,True,-,False,-,-,-,-,-,-,True,-
138,-,True,-,True,-,-,-,-,-,-,True,-
139,-,True,-,False,-,-,-,-,-,-,True,-
140,-,True,-,True,-,-,-,-,-,-,True,-
141,-,True,-,False,-,-,-,-,-,-,True,-
142,-,True,-,True,-,-,-,-,-,-,True,-
143,-,True,-,True,-,-,-,-,-,-,True,-
144,-,True,-,False,-,-,-,-,-,-,False,-
145,-,True,-,True,-,-,-,-,-,-,True,-
146,-,True,-,True,-,-,-,-,-,-,True,-
147,-,True,-,True,-,-,-,-,-,-,True,-
148,-,True,-,True,-,-,-,-,-,-,True,-
149,-,True,-,True,-,-,-,-,-,-,True,-
150,-,True,-,True,-,-,-,-,-,-,True,-
151,-,True,-,True,-,-,-,-,-,-,True,-
152,-,True,-,False,-,-,-,-,-,-,False,-
153,-,True,-,True,-,-,-,-,-,-,True,-
154,-,True,-,False,-,-,-,-,-,-,True,-
155,-,True,-,False,-,-,-,-,-,-,True,-
156,-,True,-,False,-,-,-,-,-,-,True,-
157,-,True,-,True,-,-,-,-,-,-,True,-
158,-,True,-,False,-,-,-,-,-,-,False,-
159,-,True,-,True,-,-,-,-,-,-,True,-
160,-,True,-,False,-,-,-,-,-,-,False,-
161,-,True,-,True,-,-,-,-,-,-,True,-
162,-,True,-,True,-,-,-,-,-,-,True,-
163,-,True,-,True,-,-,-,-,-,-,True,-
164,-,True,-,True,-,-,-,-,-,-,False,-
165,-,True,-,True,-,-,-,-,-,-,True,-
166,-,True,-,False,-,-,-,-,-,-,False,-
167,-,True,-,True,-,-,-,-,-,-,True,-
168,-,True,-,False,-,-,-,-,-,-,True,-
169,-,True,-,True,-,-,-,-,-,-,True,-
170,-,True,-,True,-,-,-,-,-,-,True,-
171,-,True,-,True,-,-,-,-,-,-,True,-
172,-,True,-,False,-,-,-,-,-,-,True,-
173,-,True,-,True,-,-,-,-,-,-,True,-
174,-,True,-,True,-,-,-,-,-,-,True,-
175,-,True,-,True,-,-,-,-,-,-,True,-
176,-,True,-,False,-,-,-,-,-,-,True,-
177,-,True,-,True,-,-,-,-,-,-,True,-
178,-,True,-,False,-,-,-,-,-,-,True,-
179,-,True,-,True,-,-,-,-,-,-,True,-
180,-,True,-,False,-,-,-,-,-,-,False,-
181,-,True,-,True,-,-,-,-,-,-,True,-
182,-,True,-,False,-,-,-,-,-,-,True,-
183,-,True,-,True,-,-,-,-,-,-,True,-
184,-,True,-,False,-,-,-,-,-,-,False,-
185,-,True,-,False,-,-,-,-,-,-,True,-
186,-,True,-,False,-,-,-,-,-,-,True,-
187,-,True,-,False,-,-,-,-,-,-,True,-
188,-,True,-,True,-,-,-,-,-,-,True,-
189,-,True,-,False,-,-,-,-,-,-,True,-
190,-,True,-,True,-,-,-,-,-,-,False,-
191,-,True,-,True,-,-,-,-,-,-,False,-
192,-,True,-,False,-,-,-,-,-,-,False,-
193,-,True,-,True,-,-,-,-,-,-,False,-
194,-,True,-,True,-,-,-,-,-,-,True,-
195,-,True,-,True,-,-,-,-,-,-,True,-
196,-,True,-,True,-,-,-,-,-,-,True,-
197,-,True,-,True,-,-,-,-,-,-,True,-
198,-,True,-,True,-,-,-,-,-,-,False,-
199,-,True,-,True,-,-,-,-,-,-,True,-
200,-,True,-,True,-,-,-,-,-,-,False,-
201,-,True,-,True,-,-,-,-,-,-,False,-
202,-,True,-,True,-,-,-,-,-,-,False,-
203,-,True,-,True,-,-,-,-,-,-,True,-
204,-,True,-,False,-,-,-,-,-,-,False,-
205,-,True,-,True,-,-,-,-,-,-,True,-
206,-,True,-,True,-,-,-,-,-,-,True,-
207,-,True,-,True,-,-,-,-,-,-,True,-
208,-,True,-,True,-,-,-,-,-,-,True,-
209,-,True,-,True,-,-,-,-,-,-,True,-
210,-,True,-,True,-,-,-,-,-,-,False,-
211,-,True,-,True,-,-,-,-,-,-,True,-
212,-,True,-,True,-,-,-,-,-,-,False,-
213,-,True,-,True,-,-,-,-,-,-,True,-
214,-,True,-,True,-,-,-,-,-,-,True,-
215,-,True,-,True,-,-,-,-,-,-,True,-
216,-,True,-,True,-,-,-,-,-,-,False,-
217,-,True,-,True,-,-,-,-,-,-,True,-
218,-,True,-,True,-,-,-,-,-,-,True,-
219,-,True,-,True,-,-,-,-,-,-,True,-
220,-,True,-,False,-,-,-,-,-,-,False,-
221,-,True,-,True,-,-,-,-,-,-,True,-
222,-,True,-,True,-,-,-,-,-,-,True,-
223,-,True,-,True,-,-,-,-,-,-,True,-
224,-,True,-,False,-,-,-,-,-,-,True,-
225,-,True,-,True,-,-,-,-,-,-,True,-
226,-,True,-,True,-,-,-,-,-,-,True,-
227,-,True,-,True,-,-,-,-,-,-,True,-
228,-,True,-,False,-,-,-,-,-,-,False,-
229,-,True,-,True,-,-,-,-,-,-,True,-
230,-,True,-,True,-,-,-,-,-,-,True,-
231,-,True,-,True,-,-,-,-,-,-,True,-
232,-,True,-,False,-,-,-,-,-,-,False,-
233,-,True,-,True,-,-,-,-,-,-,True,-
234,-,True,-,True,-,-,-,-,-,-,False,-
235,-,True,-,True,-,-,-,-,-,-,True,-
236,-,True,-,False,-,-,-,-,-,-,False,-
237,-,True,-,True,-,-,-,-,-,-,True,-
238,-,True,-,True,-,-,-,-,-,-,True,-
239,-,True,-,True,-,-,-,-,-,-,True,-
240,-,True,-,False,-,-,-,-,-,-,False,-
241,-,True,-,False,-,-,-,-,-,-,False,-
242,-,True,-,False,-,-,-,-,-,-,False,-
243,-,True,-,False,-,-,-,-,-,-,False,-
244,-,True,-,True,-,-,-,-,-,-,False,-
245,-,True,-,True,-,-,-,-,-,-,True,-
246,-,True,-,True,-,-,-,-,-,-,False,-
247,-,True,-,True,-,-,-,-,-,-,False,-
248,-,True,-,True,-,-,-,-,-,-,True,-
249,-,True,-,True,-,-,-,-,-,-,False,-
250,-,True,-,True,-,-,-,-,-,-,True,-
251,-,True,-,True,-,-,-,-,-,-,False,-
252,-,True,-,False,-,-,-,-,-,-,True,-
253,-,True,-,True,-,-,-,-,-,-,True,-
254,-,True,-,True,-,-,-,-,-,-,True,-
255,-,True,-,True,-,-,-,-,-,-,True,-
256,-,True,-,False,-,-,-,-,-,-,False,-
257,-,True,-,True,-,-,-,-,-,-,True,-
258,-,True,-,False,-,-,-,-,-,-,True,-
259,-,True,-,True,-,-,-,-,-,-,True,-
260,-,True,-,True,-,-,-,-,-,-,True,-
261,-,True,-,True,-,-,-,-,-,-,True,-
262,-,True,-,False,-,-,-,-,-,-,False,-
263,-,True,-,True,-,-,-,-,-,-,True,-
264,-,True,-,True,-,-,-,-,-,-,True,-
265,-,True,-,True,-,-,-,-,-,-,True,-
266,-,True,-,True,-,-,-,-,-,-,True,-
267,-,True,-,True,-,-,-,-,-,-,True,-
268,-,True,-,False,-,-,-,-,-,-,True,-
269,-,True,-,True,-,-,-,-,-,-,True,-
270,-,True,-,False,-,-,-,-,-,-,False,-
271,-,True,-,True,-,-,-,-,-,-,True,-
272,-,True,-,True,-,-,-,-,-,-,False,-
273,-,True,-,True,-,-,-,-,-,-,True,-
274,-,True,-,True,-,-,-,-,-,-,True,-
275,-,True,-,True,-,-,-,-,-,-,True,-
276,-,True,-,True,-,-,-,-,-,-,True,-
277,-,True,-,True,-,-,-,-,-,-,True,-
278,-,True,-,True,-,-,-,-,-,-,True,-
279,-,True,-,True,-,-,-,-,-,-,True,-
280,-,True,-,False,-,-,-,-,-,-,False,-
281,-,True,-,True,-,-,-,-,-,-,True,-
282,-,True,-,False,-,-,-,-,-,-,False,-
283,-,True,-,True,-,-,-,-,-,-,True,-
284,-,True,-,False,-,-,-,-,-,-,False,-
285,-,True,-,True,-,-,-,-,-,-,True,-
286,-,True,-,False,-,-,-,-,-,-,False,-
287,-,True,-,True,-,-,-,-,-,-,True,-
288,-,True,-,False,-,-,-,-,-,-,False,-
289,-,True,-,True,-,-,-,-,-,-,True,-
290,-,True,-,False,-,-,-,-,-,-,True,-
291,-,True,-,True,-,-,-,-,-,-,True,-
292,-,True,-,False,-,-,-,-,-,-,True,-
293,-,True,-,True,-,-,-,-,-,-,True,-
294,-,True,-,False,-,-,-,-,-,-,False,-
295,-,True,-,True,-,-,-,-,-,-,True,-
296,-,True,-,False,-,-,-,-,-,-,False,-
297,-,True,-,True,-,-,-,-,-,-,True,-
298,-,True,-,False,-,-,-,-,-,-,False,-
299,-,True,-,True,-,-,-,-,-,-,True,-
300,-,True,-,False,-,-,-,-,-,-,False,-
301,-,True,-,True,-,-,-,-,-,-,True,-
302,-,True,-,False,-,-,-,-,-,-,False,-
303,-,True,-,True,-,-,-,-,-,-,True,-
304,-,True,-,True,-,-,-,-,-,-,False,-
305,-,True,-,True,-,-,-,-,-,-,False,-
306,-,True,-,True,-,-,-,-,-,-,False,-
307,-,True,-,True,-,-,-,-,-,-,False,-
308,-,True,-,True,-,-,-,-,-,-,False,-
309,-,True,-,True,-,-,-,-,-,-,False,-
310,-,True,-,False,-,-,-,-,-,-,False,-
311,-,True,-,True,-,-,-,-,-,-,False,-
312,-,True,-,True,-,-,-,-,-,-,True,-
313,-,True,-,True,-,-,-,-,-,-,False,-
314,-,True,-,True,-,-,-,-,-,-,True,-
315,-,True,-,True,-,-,-,-,-,-,True,-
316,-,True,-,True,-,-,-,-,-,-,False,-
317,-,True,-,True,-,-,-,-,-,-,True,-
318,-,True,-,True,-,-,-,-,-,-,False,-
319,-,True,-,True,-,-,-,-,-,-,True,-
320,-,True,-,False,-,-,-,-,-,-,False,-
321,-,True,-,True,-,-,-,-,-,-,True,-
322,-,True,-,False,-,-,-,-,-,-,False,-
323,-,True,-,True,-,-,-,-,-,-,True,-
324,-,True,-,False,-,-,-,-,-,-,False,-
325,-,True,-,True,-,-,-,-,-,-,True,-
326,-,True,-,False,-,-,-,-,-,-,False,-
327,-,True,-,True,-,-,-,-,-,-,True,-
328,-,True,-,False,-,-,-,-,-,-,False,-
329,-,True,-,True,-,-,-,-,-,-,True,-
330,-,True,-,False,-,-,-,-,-,-,True,-
331,-,True,-,True,-,-,-,-,-,-,True,-
332,-,True,-,False,-,-,-,-,-,-,True,-
333,-,True,-,True,-,-,-,-,-,-,True,-
334,-,True,-,False,-,-,-,-,-,-,False,-
335,-,True,-,True,-,-,-,-,-,-,True,-
336,-,True,-,False,-,-,-,-,-,-,False,-
337,-,True,-,True,-,-,-,-,-,-,True,-
338,-,True,-,False,-,-,-,-,-,-,False,-
339,-,True,-,True,-,-,-,-,-,-,True,-
340,-,True,-,True,-,-,-,-,-,-,True,-
341,-,True,-,True,-,-,-,-,-,-,True,-
342,-,True,-,False,-,-,-,-,-,-,False,-
343,-,True,-,True,-,-,-,-,-,-,True,-
344,-,True,-,False,-,-,-,-,-,-,True,-
345,-,True,-,False,-,-,-,-,-,-,True,-
346,-,True,-,False,-,-,-,-,-,-,False,-
347,-,True,-,False,-,-,-,-,-,-,True,-
348,-,True,-,True,-,-,-,-,-,-,False,-
349,-,True,-,True,-,-,-,-,-,-,True,-
350,-,True,-,False,-,-,-,-,-,-,False,-
351,-,True,-,True,-,-,-,-,-,-,True,-
352,-,True,-,False,-,-,-,-,-,-,True,-
353,-,True,-,True,-,-,-,-,-,-,True,-
354,-,True,-,False,-,-,-,-,-,-,False,-
355,-,True,-,True,-,-,-,-,-,-,True,-
356,-,True,-,False,-,-,-,-,-,-,False,-
357,-,True,-,True,-,-,-,-,-,-,True,-
358,-,True,-,False,-,-,-,-,-,-,False,-
359,-,True,-,True,-,-,-,-,-,-,True,-
360,-,True,-,False,-,-,-,-,-,-,False,-
361,-,True,-,True,-,-,-,-,-,-,True,-
362,-,True,-,True,-,-,-,-,-,-,False,-
363,-,True,-,True,-,-,-,-,-,-,True,-
364,-,True,-,False,-,-,-,-,-,-,False,-
365,-,True,-,True,-,-,-,-,-,-,True,-
366,-,True,-,False,-,-,-,-,-,-,False,-
367,-,True,-,True,-,-,-,-,-,-,True,-
368,-,True,-,True,-,-,-,-,-,-,False,-
369,-,True,-,True,-,-,-,-,-,-,True,-
370,-,True,-,True,-,-,-,-,-,-,True,-
371,-,True,-,True,-,-,-,-,-,-,True,-
372,-,True,-,False,-,-,-,-,-,-,False,-
373,-,True,-,True,-,-,-,-,-,-,True,-
374,-,True,-,True,-,-,-,-,-,-,True,-
375,-,True,-,True,-,-,-,-,-,-,True,-
376,-,True,-,False,-,-,-,-,-,-,False,-
377,-,True,-,True,-,-,-,-,-,-,True,-
378,-,True,-,False,-,-,-,-,-,-,False,-
379,-,True,-,True,-,-,-,-,-,-,True,-
380,-,True,-,False,-,-,-,-,-,-,True,-
381,-,True,-,True,-,-,-,-,-,-,True,-
382,-,True,-,False,-,-,-,-,-,-,False,-
383,-,True,-,True,-,-,-,-,-,-,True,-
384,-,True,-,False,-,-,-,-,-,-,False,-
385,-,True,-,False,-,-,-,-,-,-,True,-
386,-,True,-,False,-,-,-,-,-,-,False,-
387,-,True,-,False,-,-,-,-,-,-,True,-
388,-,True,-,False,-,-,-,-,-,-,False,-
389,-,True,-,False,-,-,-,-,-,-,True,-
390,-,True,-,False,-,-,-,-,-,-,False,-
391,-,True,-,False,-,-,-,-,-,-,True,-
392,-,True,-,False,-,-,-,-,-,-,False,-
393,-,True,-,True,-,-,-,-,-,-,True,-
394,-,True,-,True,-,-,-,-,-,-,False,-
395,-,True,-,True,-,-,-,-,-,-,True,-
396,-,True,-,True,-,-,-,-,-,-,False,-
397,-,True,-,True,-,-,-,-,-,-,True,-
398,-,True,-,False,-,-,-,-,-,-,False,-
399,-,True,-,True,-,-,-,-,-,-,True,-
400,-,True,-,False,-,-,-,-,-,-,False,-
401,-,True,-,False,-,-,-,-,-,-,True,-
402,-,True,-,False,-,-,-,-,-,-,False,-
403,-,True,-,True,-,-,-,-,-,-,True,-
404,-,True,-,False,-,-,-,-,-,-,False,-
405,-,True,-,True,-,-,-,-,-,-,True,-
406,-,True,-,False,-,-,-,-,-,-,False,-
407,-,True,-,True,-,-,-,-,-,-,True,-
408,-,True,-,False,-,-,-,-,-,-,False,-
409,-,True,-,True,-,-,-,-,-,-,True,-
410,-,True,-,False,-,-,-,-,-,-,False,-
411,-,True,-,True,-,-,-,-,-,-,True,-
412,-,True,-,True,-,-,-,-,-,-,False,-
413,-,True,-,True,-,-,-,-,-,-,True,-
414,-,True,-,True,-,-,-,-,-,-,True,-
415,-,True,-,True,-,-,-,-,-,-,True,-
416,-,True,-,True,-,-,-,-,-,-,False,-
417,-,True,-,True,-,-,-,-,-,-,True,-
418,-,True,-,True,-,-,-,-,-,-,False,-
419,-,True,-,True,-,-,-,-,-,-,True,-
420,-,True,-,True,-,-,-,-,-,-,False,-
421,-,True,-,True,-,-,-,-,-,-,True,-
422,-,True,-,False,-,-,-,-,-,-,False,-
423,-,True,-,True,-,-,-,-,-,-,True,-
424,-,True,-,False,-,-,-,-,-,-,False,-
425,-,True,-,True,-,-,-,-,-,-,True,-
426,-,True,-,True,-,-,-,-,-,-,False,-
427,-,True,-,True,-,-,-,-,-,-,True,-
428,-,True,-,False,-,-,-,-,-,-,False,-
429,-,True,-,True,-,-,-,-,-,-,True,-
430,-,True,-,False,-,-,-,-,-,-,False,-
431,-,True,-,True,-,-,-,-,-,-,True,-
432,-,True,-,True,-,-,-,-,-,-,False,-
433,-,True,-,True,-,-,-,-,-,-,True,-
434,-,True,-,True,-,-,-,-,-,-,False,-
435,-,True,-,True,-,-,-,-,-,-,True,-
436,-,True,-,True,-,-,-,-,-,-,True,-
437,-,True,-,True,-,-,-,-,-,-,True,-
438,-,True,-,True,-,-,-,-,-,-,True,-
439,-,True,-,True,-,-,-,-,-,-,True,-
440,-,True,-,False,-,-,-,-,-,-,True,-
441,-,True,-,True,-,-,-,-,-,-,True,-
442,-,True,-,True,-,-,-,-,-,-,False,-
443,-,True,-,True,-,-,-,-,-,-,True,-
444,-,True,-,False,-,-,-,-,-,-,False,-
445,-,True,-,False,-,-,-,-,-,-,True,-
446,-,True,-,False,-,-,-,-,-,-,False,-
447,-,True,-,False,-,-,-,-,-,-,True,-
448,-,True,-,False,-,-,-,-,-,-,True,-
449,-,True,-,True,-,-,-,-,-,-,True,-
450,-,True,-,False,-,-,-,-,-,-,False,-
451,-,True,-,True,-,-,-,-,-,-,True,-
452,-,True,-,False,-,-,-,-,-,-,True,-
453,-,True,-,True,-,-,-,-,-,-,True,-
454,-,True,-,True,-,-,-,-,-,-,False,-
455,-,True,-,True,-,-,-,-,-,-,True,-
456,-,True,-,False,-,-,-,-,-,-,False,-
457,-,True,-,True,-,-,-,-,-,-,True,-
458,-,True,-,False,-,-,-,-,-,-,False,-
459,-,True,-,True,-,-,-,-,-,-,False,-
460,-,True,-,False,-,-,-,-,-,-,False,-
461,-,True,-,True,-,-,-,-,-,-,False,-
462,-,True,-,False,-,-,-,-,-,-,False,-
463,-,True,-,True,-,-,-,-,-,-,False,-
464,-,True,-,False,-,-,-,-,-,-,False,-
465,-,True,-,True,-,-,-,-,-,-,False,-
466,-,True,-,False,-,-,-,-,-,-,True,-
467,-,True,-,True,-,-,-,-,-,-,True,-
468,-,True,-,False,-,-,-,-,-,-,False,-
469,-,True,-,True,-,-,-,-,-,-,True,-
470,-,True,-,True,-,-,-,-,-,-,True,-
471,-,True,-,True,-,-,-,-,-,-,True,-
472,-,True,-,False,-,-,-,-,-,-,False,-
473,-,True,-,False,-,-,-,-,-,-,True,-
474,-,True,-,False,-,-,-,-,-,-,False,-
475,-,True,-,False,-,-,-,-,-,-,True,-
476,-,True,-,False,-,-,-,-,-,-,False,-
477,-,True,-,True,-,-,-,-,-,-,True,-
478,-,True,-,False,-,-,-,-,-,-,False,-
479,-,True,-,True,-,-,-,-,-,-,True,-
480,-,True,-,True,-,-,-,-,-,-,True,-
481,-,True,-,True,-,-,-,-,-,-,True,-
482,-,True,-,False,-,-,-,-,-,-,False,-
483,-,True,-,True,-,-,-,-,-,-,True,-
484,-,True,-,False,-,-,-,-,-,-,True,-
485,-,True,-,False,-,-,-,-,-,-,True,-
486,-,True,-,False,-,-,-,-,-,-,False,-
487,-,True,-,False,-,-,-,-,-,-,True,-
488,-,True,-,False,-,-,-,-,-,-,False,-
489,-,True,-,False,-,-,-,-,-,-,True,-
490,-,True,-,True,-,-,-,-,-,-,False,-
491,-,True,-,True,-,-,-,-,-,-,True,-
492,-,True,-,False,-,-,-,-,-,-,False,-
493,-,True,-,True,-,-,-,-,-,-,True,-
494,-,True,-,True,-,-,-,-,-,-,False,-
495,-,True,-,True,-,-,-,-,-,-,True,-
496,-,True,-,False,-,-,-,-,-,-,False,-
497,-,True,-,True,-,-,-,-,-,-,True,-
498,-,True,-,True,-,-,-,-,-,-,True,-
499,-,True,-,True,-,-,-,-,-,-,True,-
500,-,True,-,False,-,-,-,-,-,-,True,-
501,-,True,-,True,-,-,-,-,-,-,True,-
502,-,True,-,False,-,-,-,-,-,-,False,-
503,-,True,-,True,-,-,-,-,-,-,True,-
504,-,True,-,True,-,-,-,-,-,-,True,-
505,-,True,-,True,-,-,-,-,-,-,True,-
506,-,True,-,False,-,-,-,-,-,-,False,-
507,-,True,-,True,-,-,-,-,-,-,True,-
508,-,True,-,False,-,-,-,-,-,-,False,-
509,-,True,-,True,-,-,-,-,-,-,True,-
510,-,True,-,False,-,-,-,-,-,-,False,-
511,-,True,-,True,-,-,-,-,-,-,True,-
512,-,True,-,False,-,-,-,-,-,-,True,-
513,-,True,-,True,-,-,-,-,-,-,True,-
514,-,True,-,False,-,-,-,-,-,-,True,-
515,-,True,-,True,-,-,-,-,-,-,True,-
516,-,True,-,True,-,-,-,-,-,-,True,-
517,-,True,-,True,-,-,-,-,-,-,True,-
518,-,True,-,False,-,-,-,-,-,-,False,-
519,-,True,-,True,-,-,-,-,-,-,True,-
520,-,True,-,True,-,-,-,-,-,-,False,-
521,-,True,-,True,-,-,-,-,-,-,True,-
522,-,True,-,False,-,-,-,-,-,-,True,-
523,-,True,-,True,-,-,-,-,-,-,True,-
524,-,True,-,False,-,-,-,-,-,-,True,-
525,-,True,-,False,-,-,-,-,-,-,True,-
526,-,True,-,False,-,-,-,-,-,-,False,-
527,-,True,-,False,-,-,-,-,-,-,True,-
528,-,True,-,False,-,-,-,-,-,-,False,-
529,-,True,-,True,-,-,-,-,-,-,True,-
530,-,True,-,False,-,-,-,-,-,-,False,-
531,-,True,-,False,-,-,-,-,-,-,False,-
532,-,True,-,False,-,-,-,-,-,-,False,-
533,-,True,-,False,-,-,-,-,-,-,False,-
534,-,True,-,False,-,-,-,-,-,-,False,-
535,-,True,-,False,-,-,-,-,-,-,True,-
536,-,True,-,False,-,-,-,-,-,-,False,-
537,-,True,-,False,-,-,-,-,-,-,True,-
