101,-,-,-,-,-,-,-,-,True,True,-,-
102,-,-,-,-,-,-,-,-,True,True,-,-
103,-,-,-,-,-,-,-,-,True,True,-,-
104,-,-,-,-,-,-,-,-,False,False,-,-
105,-,-,-,-,-,-,-,-,True,True,-,-
106,-,-,-,-,-,-,-,-,True,True,-,-
107,-,-,-,-,-,-,-,-,True,True,-,-
108,-,-,-,-,-,-,-,-,True,False,-,-
109,-,-,-,-,-,-,-,-,True,True,-,-
110,-,-,-,-,-,-,-,-,True,True,-,-
111,-,-,-,-,-,-,-,-,True,True,-,-
112,-,-,-,-,-,-,-,-,True,False,-,-
113,-,-,-,-,-,-,-,-,True,False,-,-
114,-,-,-,-,-,-,-,-,True,False,-,-
115,-,-,-,-,-,-,-,-,True,False,-,-
116,-,-,-,-,-,-,-,-,True,False,-,-
117,-,-,-,-,-,-,-,-,True,False,-,-
118,-,-,-,-,-,-,-,-,True,False,-,-
119,-,-,-,-,-,-,-,-,True,False,-,-
120,-,-,-,-,-,-,-,-,True,True,-,-
121,-,-,-,-,-,-,-,-,True,True,-,-
122,-,-,-,-,-,-,-,-,True,True,-,-
123,-,-,-,-,-,-,-,-,True,True,-,-
124,-,-,-,-,-,-,-,-,False,True,-,-
125,-,-,-,-,-,-,-,-,True,True,-,-
126,-,-,-,-,-,-,-,-,False,False,-,-
127,-,-,-,-,-,-,-,-,True,True,-,-
128,-,-,-,-,-,-,-,-,False,True,-,-
129,-,-,-,-,-,-,-,-,True,True,-,-
130,-,-,-,-,-,-,-,-,True,True,-,-
131,-,-,-,-,-,-,-,-,True,True,-,-
132,-,-,-,-,-,-,-,-,False,True,-,-
133,-,-,-,-,-,-,-,-,False,True,-,-
134,-,-,-,-,-,-,-,-,True,False,-,-
135,-,-,-,-,-,-,-,-,False,True,-,-
136,-,-,-,-,-,-,-,-,True,True,-,-
137,-,-,-,-,-,-,-,-,True,True,-,-
138,-,-,-,-,-,-,-,-,True,True,-,-
139,-,-,-,-,-,-,-,-,True,True,-,-
140,-,-,-,-,-,-,-,-,True,True,-,-
141,-,-,-,-,-,-,-,-,True,True,-,-
142,-,-,-,-,-,-,-,-,False,False,-,-
143,-,-,-,-,-,-,-,-,True,False,-,-
144,-,-,-,-,-,-,-,-,False,True,-,-
145,-,-,-,-,-,-,-,-,False,True,-,-
146,-,-,-,-,-,-,-,-,False,True,-,-
147,-,-,-,-,-,-,-,-,False,True,-,-
148,-,-,-,-,-,-,-,-,True,True,-,-
149,-,-,-,-,-,-,-,-,False,True,-,-
150,-,-,-,-,-,-,-,-,False,False,-,-
151,-,-,-,-,-,-,-,-,False,True,-,-
152,-,-,-,-,-,-,-,-,True,True,-,-
153,-,-,-,-,-,-,-,-,False,True,-,-
154,-,-,-,-,-,-,-,-,True,True,-,-
155,-,-,-,-,-,-,-,-,False,True,-,-
156,-,-,-,-,-,-,-,-,False,False,-,-
157,-,-,-,-,-,-,-,-,False,True,-,-
158,-,-,-,-,-,-,-,-,True,False,-,-
159,-,-,-,-,-,-,-,-,True,True,-,-
160,-,-,-,-,-,-,-,-,True,True,-,-
161,-,-,-,-,-,-,-,-,True,True,-,-
162,-,-,-,-,-,-,-,-,False,False,-,-
163,-,-,-,-,-,-,-,-,True,True,-,-
164,-,-,-,-,-,-,-,-,False,False,-,-
165,-,-,-,-,-,-,-,-,True,True,-,-
166,-,-,-,-,-,-,-,-,True,True,-,-
167,-,-,-,-,-,-,-,-,True,True,-,-
168,-,-,-,-,-,-,-,-,False,False,-,-
169,-,-,-,-,-,-,-,-,True,True,-,-
170,-,-,-,-,-,-,-,-,False,False,-,-
171,-,-,-,-,-,-,-,-,True,True,-,-
172,-,-,-,-,-,-,-,-,True,True,-,-
173,-,-,-,-,-,-,-,-,True,True,-,-
174,-,-,-,-,-,-,-,-,True,False,-,-
175,-,-,-,-,-,-,-,-,True,True,-,-
176,-,-,-,-,-,-,-,-,False,False,-,-
177,-,-,-,-,-,-,-,-,True,True,-,-
178,-,-,-,-,-,-,-,-,True,True,-,-
179,-,-,-,-,-,-,-,-,True,True,-,-
180,-,-,-,-,-,-,-,-,False,False,-,-
181,-,-,-,-,-,-,-,-,True,True,-,-
182,-,-,-,-,-,-,-,-,False,False,-,-
183,-,-,-,-,-,-,-,-,True,True,-,-
184,-,-,-,-,-,-,-,-,False,False,-,-
185,-,-,-,-,-,-,-,-,True,True,-,-
186,-,-,-,-,-,-,-,-,False,True,-,-
187,-,-,-,-,-,-,-,-,True,True,-,-
188,-,-,-,-,-,-,-,-,False,False,-,-
189,-,-,-,-,-,-,-,-,True,True,-,-
190,-,-,-,-,-,-,-,-,False,True,-,-
191,-,-,-,-,-,-,-,-,True,True,-,-
192,-,-,-,-,-,-,-,-,False,False,-,-
193,-,-,-,-,-,-,-,-,True,True,-,-
194,-,-,-,-,-,-,-,-,True,False,-,-
195,-,-,-,-,-,-,-,-,True,True,-,-
196,-,-,-,-,-,-,-,-,True,True,-,-
197,-,-,-,-,-,-,-,-,True,True,-,-
198,-,-,-,-,-,-,-,-,True,True,-,-
199,-,-,-,-,-,-,-,-,True,True,-,-
200,-,-,-,-,-,-,-,-,True,True,-,-
201,-,-,-,-,-,-,-,-,True,True,-,-
202,-,-,-,-,-,-,-,-,True,True,-,-
203,-,-,-,-,-,-,-,-,True,True,-,-
204,-,-,-,-,-,-,-,-,False,True,-,-
205,-,-,-,-,-,-,-,-,True,True,-,-
206,-,-,-,-,-,-,-,-,True,True,-,-
207,-,-,-,-,-,-,-,-,True,True,-,-
208,-,-,-,-,-,-,-,-,True,True,-,-
209,-,-,-,-,-,-,-,-,True,True,-,-
210,-,-,-,-,-,-,-,-,False,False,-,-
211,-,-,-,-,-,-,-,-,True,True,-,-
212,-,-,-,-,-,-,-,-,False,True,-,-
213,-,-,-,-,-,-,-,-,True,True,-,-
214,-,-,-,-,-,-,-,-,False,True,-,-
215,-,-,-,-,-,-,-,-,True,True,-,-
216,-,-,-,-,-,-,-,-,False,True,-,-
217,-,-,-,-,-,-,-,-,True,True,-,-
218,-,-,-,-,-,-,-,-,False,True,-,-
219,-,-,-,-,-,-,-,-,True,True,-,-
220,-,-,-,-,-,-,-,-,True,True,-,-
221,-,-,-,-,-,-,-,-,True,True,-,-
222,-,-,-,-,-,-,-,-,True,True,-,-
223,-,-,-,-,-,-,-,-,True,True,-,-
224,-,-,-,-,-,-,-,-,False,False,-,-
225,-,-,-,-,-,-,-,-,True,True,-,-
226,-,-,-,-,-,-,-,-,False,False,-,-
227,-,-,-,-,-,-,-,-,True,True,-,-
228,-,-,-,-,-,-,-,-,True,True,-,-
229,-,-,-,-,-,-,-,-,True,True,-,-
230,-,-,-,-,-,-,-,-,False,False,-,-
231,-,-,-,-,-,-,-,-,True,True,-,-
232,-,-,-,-,-,-,-,-,False,True,-,-
233,-,-,-,-,-,-,-,-,True,True,-,-
234,-,-,-,-,-,-,-,-,True,True,-,-
235,-,-,-,-,-,-,-,-,True,True,-,-
236,-,-,-,-,-,-,-,-,False,False,-,-
237,-,-,-,-,-,-,-,-,True,True,-,-
238,-,-,-,-,-,-,-,-,False,True,-,-
239,-,-,-,-,-,-,-,-,True,False,-,-
240,-,-,-,-,-,-,-,-,False,False,-,-
241,-,-,-,-,-,-,-,-,True,False,-,-
242,-,-,-,-,-,-,-,-,True,True,-,-
243,-,-,-,-,-,-,-,-,True,False,-,-
244,-,-,-,-,-,-,-,-,False,False,-,-
245,-,-,-,-,-,-,-,-,True,False,-,-
246,-,-,-,-,-,-,-,-,True,False,-,-
247,-,-,-,-,-,-,-,-,True,False,-,-
248,-,-,-,-,-,-,-,-,False,True,-,-
249,-,-,-,-,-,-,-,-,True,False,-,-
250,-,-,-,-,-,-,-,-,True,False,-,-
251,-,-,-,-,-,-,-,-,True,False,-,-
252,-,-,-,-,-,-,-,-,True,False,-,-
253,-,-,-,-,-,-,-,-,True,False,-,-
254,-,-,-,-,-,-,-,-,True,False,-,-
255,-,-,-,-,-,-,-,-,True,False,-,-
256,-,-,-,-,-,-,-,-,False,False,-,-
257,-,-,-,-,-,-,-,-,True,False,-,-
258,-,-,-,-,-,-,-,-,False,False,-,-
259,-,-,-,-,-,-,-,-,True,False,-,-
260,-,-,-,-,-,-,-,-,True,True,-,-
261,-,-,-,-,-,-,-,-,False,True,-,-
262,-,-,-,-,-,-,-,-,True,True,-,-
263,-,-,-,-,-,-,-,-,True,True,-,-
264,-,-,-,-,-,-,-,-,False,True,-,-
265,-,-,-,-,-,-,-,-,False,True,-,-
266,-,-,-,-,-,-,-,-,True,True,-,-
267,-,-,-,-,-,-,-,-,False,True,-,-
268,-,-,-,-,-,-,-,-,True,True,-,-
269,-,-,-,-,-,-,-,-,False,True,-,-
270,-,-,-,-,-,-,-,-,True,True,-,-
271,-,-,-,-,-,-,-,-,False,True,-,-
272,-,-,-,-,-,-,-,-,False,True,-,-
273,-,-,-,-,-,-,-,-,False,True,-,-
274,-,-,-,-,-,-,-,-,False,True,-,-
275,-,-,-,-,-,-,-,-,False,True,-,-
276,-,-,-,-,-,-,-,-,False,True,-,-
277,-,-,-,-,-,-,-,-,False,True,-,-
278,-,-,-,-,-,-,-,-,False,True,-,-
279,-,-,-,-,-,-,-,-,False,True,-,-
280,-,-,-,-,-,-,-,-,True,True,-,-
281,-,-,-,-,-,-,-,-,False,True,-,-
282,-,-,-,-,-,-,-,-,False,True,-,-
283,-,-,-,-,-,-,-,-,True,True,-,-
284,-,-,-,-,-,-,-,-,False,True,-,-
285,-,-,-,-,-,-,-,-,True,True,-,-
286,-,-,-,-,-,-,-,-,True,True,-,-
287,-,-,-,-,-,-,-,-,True,True,-,-
288,-,-,-,-,-,-,-,-,False,True,-,-
289,-,-,-,-,-,-,-,-,True,True,-,-
290,-,-,-,-,-,-,-,-,True,True,-,-
291,-,-,-,-,-,-,-,-,True,True,-,-
292,-,-,-,-,-,-,-,-,False,True,-,-
293,-,-,-,-,-,-,-,-,True,True,-,-
294,-,-,-,-,-,-,-,-,False,True,-,-
295,-,-,-,-,-,-,-,-,True,True,-,-
296,-,-,-,-,-,-,-,-,False,True,-,-
297,-,-,-,-,-,-,-,-,True,True,-,-
298,-,-,-,-,-,-,-,-,True,True,-,-
299,-,-,-,-,-,-,-,-,True,True,-,-
300,-,-,-,-,-,-,-,-,True,True,-,-
301,-,-,-,-,-,-,-,-,True,True,-,-
302,-,-,-,-,-,-,-,-,True,True,-,-
303,-,-,-,-,-,-,-,-,True,True,-,-
304,-,-,-,-,-,-,-,-,False,True,-,-
305,-,-,-,-,-,-,-,-,True,True,-,-
306,-,-,-,-,-,-,-,-,False,True,-,-
307,-,-,-,-,-,-,-,-,True,True,-,-
308,-,-,-,-,-,-,-,-,False,True,-,-
309,-,-,-,-,-,-,-,-,True,True,-,-
310,-,-,-,-,-,-,-,-,False,True,-,-
311,-,-,-,-,-,-,-,-,True,True,-,-
312,-,-,-,-,-,-,-,-,True,True,-,-
313,-,-,-,-,-,-,-,-,True,True,-,-
314,-,-,-,-,-,-,-,-,True,True,-,-
315,-,-,-,-,-,-,-,-,True,True,-,-
316,-,-,-,-,-,-,-,-,False,False,-,-
317,-,-,-,-,-,-,-,-,True,True,-,-
318,-,-,-,-,-,-,-,-,False,False,-,-
319,-,-,-,-,-,-,-,-,True,True,-,-
320,-,-,-,-,-,-,-,-,False,True,-,-
321,-,-,-,-,-,-,-,-,True,True,-,-
322,-,-,-,-,-,-,-,-,False,False,-,-
323,-,-,-,-,-,-,-,-,True,True,-,-
324,-,-,-,-,-,-,-,-,False,False,-,-
325,-,-,-,-,-,-,-,-,True,True,-,-
326,-,-,-,-,-,-,-,-,False,False,-,-
327,-,-,-,-,-,-,-,-,True,True,-,-
328,-,-,-,-,-,-,-,-,False,True,-,-
329,-,-,-,-,-,-,-,-,True,True,-,-
330,-,-,-,-,-,-,-,-,False,True,-,-
331,-,-,-,-,-,-,-,-,True,True,-,-
332,-,-,-,-,-,-,-,-,False,False,-,-
333,-,-,-,-,-,-,-,-,True,True,-,-
334,-,-,-,-,-,-,-,-,True,True,-,-
335,-,-,-,-,-,-,-,-,True,True,-,-
336,-,-,-,-,-,-,-,-,False,True,-,-
337,-,-,-,-,-,-,-,-,True,True,-,-
338,-,-,-,-,-,-,-,-,True,True,-,-
339,-,-,-,-,-,-,-,-,True,True,-,-
340,-,-,-,-,-,-,-,-,True,False,-,-
341,-,-,-,-,-,-,-,-,True,True,-,-
342,-,-,-,-,-,-,-,-,False,True,-,-
343,-,-,-,-,-,-,-,-,True,True,-,-
344,-,-,-,-,-,-,-,-,True,True,-,-
345,-,-,-,-,-,-,-,-,True,True,-,-
346,-,-,-,-,-,-,-,-,True,True,-,-
347,-,-,-,-,-,-,-,-,True,True,-,-
348,-,-,-,-,-,-,-,-,True,True,-,-
349,-,-,-,-,-,-,-,-,True,True,-,-
350,-,-,-,-,-,-,-,-,True,True,-,-
351,-,-,-,-,-,-,-,-,True,True,-,-
352,-,-,-,-,-,-,-,-,True,True,-,-
353,-,-,-,-,-,-,-,-,True,True,-,-
354,-,-,-,-,-,-,-,-,True,True,-,-
355,-,-,-,-,-,-,-,-,True,True,-,-
356,-,-,-,-,-,-,-,-,False,False,-,-
357,-,-,-,-,-,-,-,-,True,True,-,-
358,-,-,-,-,-,-,-,-,True,False,-,-
359,-,-,-,-,-,-,-,-,True,True,-,-
360,-,-,-,-,-,-,-,-,True,False,-,-
361,-,-,-,-,-,-,-,-,True,True,-,-
362,-,-,-,-,-,-,-,-,True,True,-,-
363,-,-,-,-,-,-,-,-,True,True,-,-
364,-,-,-,-,-,-,-,-,True,False,-,-
365,-,-,-,-,-,-,-,-,True,True,-,-
366,-,-,-,-,-,-,-,-,True,False,-,-
367,-,-,-,-,-,-,-,-,True,True,-,-
368,-,-,-,-,-,-,-,-,False,False,-,-
369,-,-,-,-,-,-,-,-,True,True,-,-
370,-,-,-,-,-,-,-,-,False,True,-,-
371,-,-,-,-,-,-,-,-,False,True,-,-
372,-,-,-,-,-,-,-,-,True,True,-,-
373,-,-,-,-,-,-,-,-,False,True,-,-
374,-,-,-,-,-,-,-,-,True,True,-,-
375,-,-,-,-,-,-,-,-,False,True,-,-
376,-,-,-,-,-,-,-,-,True,False,-,-
377,-,-,-,-,-,-,-,-,True,True,-,-
378,-,-,-,-,-,-,-,-,True,True,-,-
379,-,-,-,-,-,-,-,-,True,True,-,-
380,-,-,-,-,-,-,-,-,True,True,-,-
381,-,-,-,-,-,-,-,-,True,True,-,-
382,-,-,-,-,-,-,-,-,False,False,-,-
383,-,-,-,-,-,-,-,-,True,True,-,-
384,-,-,-,-,-,-,-,-,True,True,-,-
385,-,-,-,-,-,-,-,-,True,True,-,-
386,-,-,-,-,-,-,-,-,False,False,-,-
387,-,-,-,-,-,-,-,-,True,True,-,-
388,-,-,-,-,-,-,-,-,False,False,-,-
389,-,-,-,-,-,-,-,-,True,True,-,-
390,-,-,-,-,-,-,-,-,False,False,-,-
391,-,-,-,-,-,-,-,-,True,True,-,-
392,-,-,-,-,-,-,-,-,True,True,-,-
393,-,-,-,-,-,-,-,-,True,True,-,-
394,-,-,-,-,-,-,-,-,False,False,-,-
395,-,-,-,-,-,-,-,-,True,True,-,-
396,-,-,-,-,-,-,-,-,False,False,-,-
397,-,-,-,-,-,-,-,-,True,True,-,-
398,-,-,-,-,-,-,-,-,False,False,-,-
399,-,-,-,-,-,-,-,-,True,True,-,-
400,-,-,-,-,-,-,-,-,True,True,-,-
401,-,-,-,-,-,-,-,-,True,True,-,-
402,-,-,-,-,-,-,-,-,False,False,-,-
403,-,-,-,-,-,-,-,-,True,True,-,-
404,-,-,-,-,-,-,-,-,False,True,-,-
405,-,-,-,-,-,-,-,-,True,True,-,-
406,-,-,-,-,-,-,-,-,True,True,-,-
407,-,-,-,-,-,-,-,-,True,True,-,-
408,-,-,-,-,-,-,-,-,False,False,-,-
409,-,-,-,-,-,-,-,-,True,True,-,-
410,-,-,-,-,-,-,-,-,False,True,-,-
411,-,-,-,-,-,-,-,-,True,True,-,-
412,-,-,-,-,-,-,-,-,True,True,-,-
413,-,-,-,-,-,-,-,-,True,True,-,-
414,-,-,-,-,-,-,-,-,False,False,-,-
415,-,-,-,-,-,-,-,-,True,False,-,-
416,-,-,-,-,-,-,-,-,False,True,-,-
417,-,-,-,-,-,-,-,-,True,False,-,-
418,-,-,-,-,-,-,-,-,False,False,-,-
419,-,-,-,-,-,-,-,-,True,False,-,-
420,-,-,-,-,-,-,-,-,False,False,-,-
421,-,-,-,-,-,-,-,-,True,False,-,-
422,-,-,-,-,-,-,-,-,False,True,-,-
423,-,-,-,-,-,-,-,-,True,True,-,-
424,-,-,-,-,-,-,-,-,True,True,-,-
425,-,-,-,-,-,-,-,-,True,True,-,-
426,-,-,-,-,-,-,-,-,False,True,-,-
427,-,-,-,-,-,-,-,-,True,True,-,-
428,-,-,-,-,-,-,-,-,False,False,-,-
429,-,-,-,-,-,-,-,-,False,True,-,-
430,-,-,-,-,-,-,-,-,True,True,-,-
431,-,-,-,-,-,-,-,-,False,True,-,-
432,-,-,-,-,-,-,-,-,False,False,-,-
433,-,-,-,-,-,-,-,-,False,True,-,-
434,-,-,-,-,-,-,-,-,False,False,-,-
435,-,-,-,-,-,-,-,-,True,True,-,-
436,-,-,-,-,-,-,-,-,True,False,-,-
437,-,-,-,-,-,-,-,-,True,True,-,-
438,-,-,-,-,-,-,-,-,False,False,-,-
439,-,-,-,-,-,-,-,-,False,True,-,-
440,-,-,-,-,-,-,-,-,False,True,-,-
441,-,-,-,-,-,-,-,-,True,True,-,-
442,-,-,-,-,-,-,-,-,False,True,-,-
443,-,-,-,-,-,-,-,-,True,True,-,-
444,-,-,-,-,-,-,-,-,False,False,-,-
445,-,-,-,-,-,-,-,-,True,True,-,-
446,-,-,-,-,-,-,-,-,True,True,-,-
447,-,-,-,-,-,-,-,-,True,True,-,-
448,-,-,-,-,-,-,-,-,False,False,-,-
449,-,-,-,-,-,-,-,-,True,True,-,-
450,-,-,-,-,-,-,-,-,False,False,-,-
451,-,-,-,-,-,-,-,-,True,True,-,-
452,-,-,-,-,-,-,-,-,True,True,-,-
453,-,-,-,-,-,-,-,-,True,True,-,-
454,-,-,-,-,-,-,-,-,False,False,-,-
455,-,-,-,-,-,-,-,-,True,True,-,-
456,-,-,-,-,-,-,-,-,True,False,-,-
457,-,-,-,-,-,-,-,-,True,True,-,-
458,-,-,-,-,-,-,-,-,True,True,-,-
459,-,-,-,-,-,-,-,-,True,True,-,-
460,-,-,-,-,-,-,-,-,False,True,-,-
461,-,-,-,-,-,-,-,-,True,True,-,-
462,-,-,-,-,-,-,-,-,False,True,-,-
463,-,-,-,-,-,-,-,-,True,True,-,-
464,-,-,-,-,-,-,-,-,False,True,-,-
465,-,-,-,-,-,-,-,-,True,True,-,-
466,-,-,-,-,-,-,-,-,True,True,-,-
467,-,-,-,-,-,-,-,-,True,True,-,-
468,-,-,-,-,-,-,-,-,False,False,-,-
469,-,-,-,-,-,-,-,-,True,True,-,-
470,-,-,-,-,-,-,-,-,True,True,-,-
471,-,-,-,-,-,-,-,-,True,True,-,-
472,-,-,-,-,-,-,-,-,False,False,-,-
473,-,-,-,-,-,-,-,-,True,True,-,-
474,-,-,-,-,-,-,-,-,False,True,-,-
475,-,-,-,-,-,-,-,-,True,True,-,-
476,-,-,-,-,-,-,-,-,True,True,-,-
477,-,-,-,-,-,-,-,-,True,True,-,-
478,-,-,-,-,-,-,-,-,True,True,-,-
479,-,-,-,-,-,-,-,-,True,True,-,-
480,-,-,-,-,-,-,-,-,True,True,-,-
481,-,-,-,-,-,-,-,-,True,True,-,-
482,-,-,-,-,-,-,-,-,True,True,-,-
483,-,-,-,-,-,-,-,-,True,True,-,-
484,-,-,-,-,-,-,-,-,False,True,-,-
485,-,-,-,-,-,-,-,-,False,True,-,-
486,-,-,-,-,-,-,-,-,True,True,-,-
487,-,-,-,-,-,-,-,-,False,True,-,-
488,-,-,-,-,-,-,-,-,False,True,-,-
489,-,-,-,-,-,-,-,-,False,True,-,-
490,-,-,-,-,-,-,-,-,True,False,-,-
491,-,-,-,-,-,-,-,-,False,True,-,-
492,-,-,-,-,-,-,-,-,True,True,-,-
493,-,-,-,-,-,-,-,-,False,True,-,-
494,-,-,-,-,-,-,-,-,True,True,-,-
495,-,-,-,-,-,-,-,-,False,True,-,-
496,-,-,-,-,-,-,-,-,True,True,-,-
497,-,-,-,-,-,-,-,-,True,True,-,-
498,-,-,-,-,-,-,-,-,True,True,-,-
499,-,-,-,-,-,-,-,-,True,True,-,-
500,-,-,-,-,-,-,-,-,False,True,-,-
501,-,-,-,-,-,-,-,-,True,True,-,-
502,-,-,-,-,-,-,-,-,True,True,-,-
503,-,-,-,-,-,-,-,-,True,True,-,-
504,-,-,-,-,-,-,-,-,True,False,-,-
505,-,-,-,-,-,-,-,-,True,True,-,-
506,-,-,-,-,-,-,-,-,False,True,-,-
507,-,-,-,-,-,-,-,-,True,True,-,-
508,-,-,-,-,-,-,-,-,True,True,-,-
509,-,-,-,-,-,-,-,-,True,True,-,-
510,-,-,-,-,-,-,-,-,True,True,-,-
511,-,-,-,-,-,-,-,-,True,True,-,-
512,-,-,-,-,-,-,-,-,True,True,-,-
513,-,-,-,-,-,-,-,-,True,True,-,-
514,-,-,-,-,-,-,-,-,True,True,-,-
515,-,-,-,-,-,-,-,-,True,True,-,-
516,-,-,-,-,-,-,-,-,True,True,-,-
517,-,-,-,-,-,-,-,-,True,True,-,-
518,-,-,-,-,-,-,-,-,False,False,-,-
519,-,-,-,-,-,-,-,-,True,True,-,-
520,-,-,-,-,-,-,-,-,False,True,-,-
521,-,-,-,-,-,-,-,-,True,True,-,-
522,-,-,-,-,-,-,-,-,True,True,-,-
523,-,-,-,-,-,-,-,-,True,True,-,-
524,-,-,-,-,-,-,-,-,True,True,-,-
525,-,-,-,-,-,-,-,-,True,True,-,-
526,-,-,-,-,-,-,-,-,True,True,-,-
527,-,-,-,-,-,-,-,-,True,True,-,-
528,-,-,-,-,-,-,-,-,True,True,-,-
529,-,-,-,-,-,-,-,-,True,True,-,-
530,-,-,-,-,-,-,-,-,False,True,-,-
531,-,-,-,-,-,-,-,-,True,True,-,-
532,-,-,-,-,-,-,-,-,False,True,-,-
533,-,-,-,-,-,-,-,-,True,True,-,-
534,-,-,-,-,-,-,-,-,False,True,-,-
535,-,-,-,-,-,-,-,-,True,True,-,-
536,-,-,-,-,-,-,-,-,True,True,-,-
537,-,-,-,-,-,-,-,-,True,True,-,-
