81,False,False,-,-,-,False,False,False,False,-,-,-
82,False,False,-,-,-,False,False,False,False,-,-,-
83,False,False,-,-,-,False,False,False,False,-,-,-
84,False,False,-,-,-,False,False,False,False,-,-,-
85,False,False,-,-,-,False,False,False,False,-,-,-
86,False,False,-,-,-,False,False,False,False,-,-,-
87,False,False,-,-,-,False,False,False,False,-,-,-
88,False,False,-,-,-,False,False,False,False,-,-,-
89,False,False,-,-,-,False,False,False,False,-,-,-
90,False,False,-,-,-,False,False,False,False,-,-,-
91,False,False,-,-,-,False,False,False,False,-,-,-
92,False,False,-,-,-,False,False,False,False,-,-,-
93,False,False,-,-,-,False,False,False,False,-,-,-
94,False,False,-,-,-,False,False,False,False,-,-,-
95,False,False,-,-,-,False,False,False,False,-,-,-
96,False,False,-,-,-,False,False,False,False,-,-,-
97,False,False,-,-,-,False,False,False,False,-,-,-
98,False,False,-,-,-,False,False,False,False,-,-,-
99,True,False,-,-,-,False,False,False,False,-,-,-
100,True,False,-,-,-,False,False,False,False,-,-,-
101,True,False,-,-,-,False,False,False,False,-,-,-
102,True,False,-,-,-,False,False,False,False,-,-,-
103,True,False,-,-,-,False,False,False,False,-,-,-
104,False,False,-,-,-,False,False,False,False,-,-,-
105,True,False,-,-,-,False,False,False,False,-,-,-
106,False,False,-,-,-,False,False,False,False,-,-,-
107,True,False,-,-,-,False,False,False,False,-,-,-
108,True,False,-,-,-,False,False,False,False,-,-,-
109,True,False,-,-,-,False,False,False,False,-,-,-
110,True,False,-,-,-,False,False,False,False,-,-,-
111,True,False,-,-,-,False,False,False,False,-,-,-
112,True,False,-,-,-,False,False,False,False,-,-,-
113,True,False,-,-,-,False,False,False,False,-,-,-
114,True,False,-,-,-,False,False,False,False,-,-,-
115,True,False,-,-,-,False,False,False,False,-,-,-
116,False,False,-,-,-,False,False,False,False,-,-,-
117,True,False,-,-,-,False,False,False,False,-,-,-
118,True,False,-,-,-,False,False,False,False,-,-,-
119,True,False,-,-,-,False,False,False,False,-,-,-
120,True,False,-,-,-,False,False,False,False,-,-,-
121,True,False,-,-,-,False,False,False,False,-,-,-
122,True,False,-,-,-,False,False,False,False,-,-,-
123,True,False,-,-,-,False,False,False,False,-,-,-
124,False,False,-,-,-,False,False,False,False,-,-,-
125,True,False,-,-,-,False,False,False,False,-,-,-
126,True,False,-,-,-,False,False,False,False,-,-,-
127,True,False,-,-,-,False,False,False,False,-,-,-
128,True,False,-,-,-,False,False,False,False,-,-,-
129,True,False,-,-,-,False,False,False,False,-,-,-
130,True,False,-,-,-,False,False,False,False,-,-,-
131,True,False,-,-,-,False,False,False,False,-,-,-
132,True,False,-,-,-,False,False,False,False,-,-,-
133,True,False,-,-,-,False,False,False,False,-,-,-
134,True,False,-,-,-,False,False,False,False,-,-,-
135,True,False,-,-,-,False,False,False,False,-,-,-
136,False,False,-,-,-,False,False,False,False,-,-,-
137,True,False,-,-,-,False,False,False,False,-,-,-
138,True,False,-,-,-,False,False,False,False,-,-,-
139,True,False,-,-,-,False,False,False,False,-,-,-
140,True,False,-,-,-,False,False,False,False,-,-,-
141,True,False,-,-,-,False,False,False,False,-,-,-
142,True,False,-,-,-,False,False,False,False,-,-,-
143,True,False,-,-,-,False,False,False,False,-,-,-
144,True,False,-,-,-,False,False,False,False,-,-,-
145,True,False,-,-,-,False,False,False,False,-,-,-
146,True,False,-,-,-,False,False,False,False,-,-,-
147,True,False,-,-,-,False,False,False,False,-,-,-
148,True,False,-,-,-,False,False,False,False,-,-,-
149,True,False,-,-,-,False,False,False,False,-,-,-
150,True,False,-,-,-,False,False,False,False,-,-,-
151,True,False,-,-,-,False,False,False,False,-,-,-
152,True,False,-,-,-,False,False,False,False,-,-,-
153,True,False,-,-,-,False,False,False,False,-,-,-
154,True,False,-,-,-,False,False,False,False,-,-,-
155,True,False,-,-,-,False,False,False,False,-,-,-
156,True,False,-,-,-,False,False,False,False,-,-,-
157,True,False,-,-,-,False,False,False,False,-,-,-
158,True,False,-,-,-,False,False,False,False,-,-,-
159,True,False,-,-,-,False,False,False,False,-,-,-
160,True,False,-,-,-,False,False,False,False,-,-,-
161,True,False,-,-,-,False,False,False,False,-,-,-
162,True,False,-,-,-,False,False,False,False,-,-,-
163,True,False,-,-,-,False,False,False,False,-,-,-
164,True,False,-,-,-,False,False,False,False,-,-,-
165,True,False,-,-,-,False,False,False,False,-,-,-
166,True,False,-,-,-,False,False,False,False,-,-,-
167,True,False,-,-,-,False,False,False,False,-,-,-
168,True,False,-,-,-,False,False,False,False,-,-,-
169,True,False,-,-,-,False,False,False,False,-,-,-
170,True,False,-,-,-,False,False,False,False,-,-,-
171,True,False,-,-,-,False,False,False,False,-,-,-
172,True,False,-,-,-,False,False,False,False,-,-,-
173,True,False,-,-,-,False,False,False,False,-,-,-
174,True,False,-,-,-,False,False,False,False,-,-,-
175,True,False,-,-,-,False,False,False,False,-,-,-
176,True,False,-,-,-,False,False,False,False,-,-,-
177,True,False,-,-,-,False,False,False,False,-,-,-
178,True,False,-,-,-,False,False,False,False,-,-,-
179,True,False,-,-,-,False,False,False,False,-,-,-
180,True,False,-,-,-,False,False,False,False,-,-,-
181,True,False,-,-,-,False,False,False,False,-,-,-
182,True,False,-,-,-,False,False,False,False,-,-,-
183,True,False,-,-,-,False,False,False,False,-,-,-
184,True,False,-,-,-,False,False,False,False,-,-,-
185,True,False,-,-,-,False,False,False,False,-,-,-
186,True,False,-,-,-,False,False,False,False,-,-,-
187,True,False,-,-,-,False,False,False,False,-,-,-
188,True,False,-,-,-,False,False,False,False,-,-,-
189,True,False,-,-,-,False,False,False,False,-,-,-
190,True,False,-,-,-,False,False,False,False,-,-,-
191,True,False,-,-,-,False,False,False,False,-,-,-
192,True,False,-,-,-,False,False,False,False,-,-,-
193,True,False,-,-,-,False,False,False,False,-,-,-
194,True,False,-,-,-,False,False,False,False,-,-,-
195,True,False,-,-,-,False,False,False,False,-,-,-
196,True,False,-,-,-,False,False,False,False,-,-,-
197,True,False,-,-,-,False,False,False,False,-,-,-
198,True,False,-,-,-,False,False,False,False,-,-,-
199,True,False,-,-,-,False,False,False,False,-,-,-
200,True,False,-,-,-,False,False,False,False,-,-,-
201,True,False,-,-,-,False,False,False,False,-,-,-
202,True,True,-,-,-,False,False,False,False,-,-,-
203,True,True,-,-,-,False,False,False,False,-,-,-
204,True,False,-,-,-,False,False,False,False,-,-,-
205,True,False,-,-,-,False,False,False,False,-,-,-
206,True,False,-,-,-,False,False,False,False,-,-,-
207,True,True,-,-,-,False,False,False,False,-,-,-
208,True,True,-,-,-,False,False,False,False,-,-,-
209,True,True,-,-,-,False,False,False,False,-,-,-
210,True,False,-,-,-,False,False,False,False,-,-,-
211,True,True,-,-,-,False,False,False,False,-,-,-
212,True,True,-,-,-,False,False,False,False,-,-,-
213,True,False,-,-,-,False,False,False,False,-,-,-
214,True,False,-,-,-,False,False,False,False,-,-,-
215,True,False,-,-,-,False,False,False,False,-,-,-
216,True,False,-,-,-,False,False,False,False,-,-,-
217,True,False,-,-,-,False,False,False,False,-,-,-
218,True,False,-,-,-,False,False,False,False,-,-,-
219,True,False,-,-,-,False,False,False,False,-,-,-
220,True,False,-,-,-,False,False,False,False,-,-,-
221,True,False,-,-,-,False,False,False,False,-,-,-
222,True,False,-,-,-,False,False,False,False,-,-,-
223,True,False,-,-,-,False,False,False,False,-,-,-
224,True,False,-,-,-,False,False,False,False,-,-,-
225,True,False,-,-,-,False,False,False,False,-,-,-
226,True,False,-,-,-,False,False,False,False,-,-,-
227,True,False,-,-,-,False,False,False,False,-,-,-
228,True,False,-,-,-,False,False,False,False,-,-,-
229,True,False,-,-,-,False,False,False,False,-,-,-
230,True,False,-,-,-,False,False,False,False,-,-,-
231,True,False,-,-,-,False,False,False,False,-,-,-
232,True,False,-,-,-,False,False,False,False,-,-,-
233,True,False,-,-,-,False,False,False,False,-,-,-
234,True,False,-,-,-,False,False,False,False,-,-,-
235,True,False,-,-,-,False,False,False,False,-,-,-
236,True,False,-,-,-,False,False,False,False,-,-,-
237,True,False,-,-,-,False,False,False,False,-,-,-
238,True,False,-,-,-,False,False,False,False,-,-,-
239,True,False,-,-,-,False,False,False,False,-,-,-
240,True,False,-,-,-,False,False,False,False,-,-,-
241,True,False,-,-,-,False,False,False,False,-,-,-
242,True,False,-,-,-,False,False,False,False,-,-,-
243,True,False,-,-,-,False,False,False,False,-,-,-
244,True,False,-,-,-,False,False,False,False,-,-,-
245,True,False,-,-,-,False,False,False,False,-,-,-
246,True,False,-,-,-,False,False,False,False,-,-,-
247,True,False,-,-,-,False,False,False,False,-,-,-
248,True,False,-,-,-,False,False,False,False,-,-,-
249,True,False,-,-,-,False,False,False,False,-,-,-
250,True,False,-,-,-,False,False,False,False,-,-,-
251,True,False,-,-,-,False,False,False,False,-,-,-
252,True,False,-,-,-,False,False,False,False,-,-,-
253,True,False,-,-,-,False,False,False,False,-,-,-
254,True,False,-,-,-,False,False,False,False,-,-,-
255,True,False,-,-,-,False,False,False,False,-,-,-
256,True,False,-,-,-,False,False,False,False,-,-,-
257,True,False,-,-,-,False,False,False,False,-,-,-
258,True,False,-,-,-,False,False,False,False,-,-,-
259,True,False,-,-,-,False,False,False,False,-,-,-
260,True,False,-,-,-,False,False,False,False,-,-,-
261,True,False,-,-,-,False,False,False,False,-,-,-
262,True,True,-,-,-,False,False,False,False,-,-,-
263,True,True,-,-,-,False,False,False,False,-,-,-
264,True,True,-,-,-,False,False,False,False,-,-,-
265,True,True,-,-,-,False,False,False,False,-,-,-
266,True,True,-,-,-,False,False,False,False,-,-,-
267,True,True,-,-,-,False,False,False,False,-,-,-
268,True,True,-,-,-,False,False,False,False,-,-,-
269,True,True,-,-,-,False,False,False,False,-,-,-
270,True,True,-,-,-,False,False,False,False,-,-,-
271,True,True,-,-,-,False,False,False,False,-,-,-
272,True,True,-,-,-,False,False,False,False,-,-,-
273,True,True,-,-,-,False,False,False,False,-,-,-
274,True,True,-,-,-,False,False,False,False,-,-,-
275,True,True,-,-,-,False,False,False,False,-,-,-
276,True,True,-,-,-,False,False,False,False,-,-,-
277,True,True,-,-,-,False,False,False,False,-,-,-
278,True,True,-,-,-,False,False,False,False,-,-,-
279,True,True,-,-,-,False,False,False,False,-,-,-
280,True,False,-,-,-,False,False,False,False,-,-,-
281,True,True,-,-,-,False,False,False,False,-,-,-
282,True,True,-,-,-,False,False,False,False,-,-,-
283,True,True,-,-,-,False,False,False,False,-,-,-
284,True,True,-,-,-,False,False,False,False,-,-,-
285,True,True,-,-,-,False,False,False,False,-,-,-
286,False,True,-,-,-,False,False,False,False,-,-,-
287,False,True,-,-,-,False,False,False,False,-,-,-
288,False,True,-,-,-,False,False,False,False,-,-,-
289,False,True,-,-,-,False,False,False,False,-,-,-
290,True,True,-,-,-,False,False,False,False,-,-,-
291,False,True,-,-,-,False,False,False,False,-,-,-
292,True,False,-,-,-,False,False,False,False,-,-,-
293,False,True,-,-,-,False,False,False,False,-,-,-
294,True,True,-,-,-,False,False,False,False,-,-,-
295,False,True,-,-,-,False,False,False,False,-,-,-
296,True,True,-,-,-,False,False,False,False,-,-,-
297,False,True,-,-,-,False,False,False,False,-,-,-
298,True,True,-,-,-,False,False,False,False,-,-,-
299,False,True,-,-,-,False,False,False,False,-,-,-
300,True,True,-,-,-,False,False,False,False,-,-,-
301,True,True,-,-,-,False,False,False,False,-,-,-
302,True,True,-,-,-,False,False,False,False,-,-,-
303,True,True,-,-,-,False,False,False,False,-,-,-
304,True,True,-,-,-,False,False,False,False,-,-,-
305,True,True,-,-,-,False,False,False,False,-,-,-
306,False,True,-,-,-,False,False,False,False,-,-,-
307,True,True,-,-,-,False,False,False,False,-,-,-
308,True,False,-,-,-,False,False,False,False,-,-,-
309,True,True,-,-,-,False,False,False,False,-,-,-
310,True,True,-,-,-,False,False,False,False,-,-,-
311,False,True,-,-,-,False,False,False,False,-,-,-
312,True,True,-,-,-,False,False,False,False,-,-,-
313,False,True,-,-,-,False,False,False,False,-,-,-
314,True,True,-,-,-,False,False,False,False,-,-,-
315,False,True,-,-,-,False,False,False,False,-,-,-
316,False,True,-,-,-,False,False,False,False,-,-,-
317,False,True,-,-,-,False,False,False,False,-,-,-
318,True,False,-,-,-,False,False,False,False,-,-,-
319,False,True,-,-,-,False,False,False,False,-,-,-
320,True,False,-,-,-,False,False,False,False,-,-,-
321,True,True,-,-,-,False,False,False,False,-,-,-
322,False,True,-,-,-,False,False,False,False,-,-,-
323,False,True,-,-,-,False,False,False,False,-,-,-
324,True,True,-,-,-,False,False,False,False,-,-,-
325,False,True,-,-,-,False,False,False,False,-,-,-
326,True,True,-,-,-,False,False,False,False,-,-,-
327,False,True,-,-,-,False,False,False,False,-,-,-
328,True,True,-,-,-,False,False,False,False,-,-,-
329,False,True,-,-,-,False,False,False,False,-,-,-
330,False,True,-,-,-,False,False,False,False,-,-,-
331,False,True,-,-,-,False,False,False,False,-,-,-
332,False,True,-,-,-,False,False,False,False,-,-,-
333,True,True,-,-,-,False,False,False,False,-,-,-
334,False,True,-,-,-,False,False,False,False,-,-,-
335,False,True,-,-,-,False,False,False,False,-,-,-
336,True,True,-,-,-,False,False,False,False,-,-,-
337,False,True,-,-,-,False,False,False,False,-,-,-
338,True,True,-,-,-,False,False,False,False,-,-,-
339,False,True,-,-,-,False,False,False,False,-,-,-
340,True,True,-,-,-,False,False,False,False,-,-,-
341,False,True,-,-,-,False,False,False,False,-,-,-
342,True,True,-,-,-,False,False,False,False,-,-,-
343,False,True,-,-,-,False,False,False,False,-,-,-
344,True,True,-,-,-,False,False,False,False,-,-,-
345,False,True,-,-,-,False,False,False,False,-,-,-
346,True,True,-,-,-,False,False,False,False,-,-,-
347,True,True,-,-,-,False,False,False,False,-,-,-
348,True,True,-,-,-,False,False,False,False,-,-,-
349,True,True,-,-,-,False,False,False,False,-,-,-
350,True,True,-,-,-,False,False,False,False,-,-,-
351,True,True,-,-,-,False,False,False,False,-,-,-
352,True,False,-,-,-,False,False,False,False,-,-,-
353,True,True,-,-,-,False,False,False,False,-,-,-
354,True,True,-,-,-,False,False,False,False,-,-,-
355,False,True,-,-,-,False,False,False,False,-,-,-
356,True,False,-,-,-,False,False,False,False,-,-,-
357,False,True,-,-,-,False,False,False,False,-,-,-
358,False,True,-,-,-,False,False,False,False,-,-,-
359,False,True,-,-,-,False,False,False,False,-,-,-
360,True,False,-,-,-,False,False,False,False,-,-,-
361,False,True,-,-,-,False,False,False,False,-,-,-
362,True,False,-,-,-,False,False,False,False,-,-,-
363,False,True,-,-,-,False,False,False,False,-,-,-
364,False,True,-,-,-,False,False,False,False,-,-,-
365,False,True,-,-,-,False,False,False,False,-,-,-
366,True,False,-,-,-,False,False,False,False,-,-,-
367,False,True,-,-,-,False,False,False,False,-,-,-
368,True,True,-,-,-,False,False,False,False,-,-,-
369,False,True,-,-,-,False,False,False,False,-,-,-
370,True,True,-,-,-,False,False,False,False,-,-,-
371,True,True,-,-,-,False,False,False,False,-,-,-
372,True,False,-,-,-,False,False,False,False,-,-,-
373,True,True,-,-,-,False,False,False,False,-,-,-
374,True,False,-,-,-,False,False,False,False,-,-,-
375,False,True,-,-,-,False,False,False,False,-,-,-
376,False,True,-,-,-,False,False,False,False,-,-,-
377,False,True,-,-,-,False,False,False,False,-,-,-
378,True,False,-,-,-,False,False,False,False,-,-,-
379,True,True,-,-,-,False,False,False,False,-,-,-
380,True,False,-,-,-,False,False,False,False,-,-,-
381,True,True,-,-,-,False,False,False,False,-,-,-
382,True,False,-,-,-,False,False,False,False,-,-,-
383,True,True,-,-,-,False,False,False,False,-,-,-
384,False,True,-,-,-,False,False,False,False,-,-,-
385,False,True,-,-,-,False,False,False,False,-,-,-
386,True,True,-,-,-,False,False,False,False,-,-,-
387,False,True,-,-,-,False,False,False,False,-,-,-
388,True,False,-,-,-,False,False,False,False,-,-,-
389,False,True,-,-,-,False,False,False,False,-,-,-
390,True,False,-,-,-,False,False,False,False,-,-,-
391,False,True,-,-,-,False,False,False,False,-,-,-
392,True,True,-,-,-,False,False,False,False,-,-,-
393,True,True,-,-,-,False,False,False,False,-,-,-
394,True,False,-,-,-,False,False,False,False,-,-,-
395,True,True,-,-,-,False,False,False,False,-,-,-
396,True,False,-,-,-,False,False,False,False,-,-,-
397,True,True,-,-,-,False,False,False,False,-,-,-
398,True,True,-,-,-,False,False,False,False,-,-,-
399,True,True,-,-,-,False,False,False,False,-,-,-
400,False,True,-,-,-,False,False,False,False,-,-,-
401,False,True,-,-,-,False,False,False,False,-,-,-
402,True,False,-,-,-,False,False,False,False,-,-,-
403,False,True,-,-,-,False,False,False,False,-,-,-
404,True,True,-,-,-,False,False,False,False,-,-,-
405,False,True,-,-,-,False,False,False,False,-,-,-
406,True,True,-,-,-,False,False,False,False,-,-,-
407,True,True,-,-,-,False,False,False,False,-,-,-
408,True,False,-,-,-,False,False,False,False,-,-,-
409,True,True,-,-,-,False,False,False,False,-,-,-
410,True,False,-,-,-,False,False,False,False,-,-,-
411,True,True,-,-,-,False,False,False,False,-,-,-
412,True,True,-,-,-,False,False,False,False,-,-,-
413,True,True,-,-,-,False,False,False,False,-,-,-
414,True,True,-,-,-,False,False,False,False,-,-,-
415,True,True,-,-,-,False,False,False,False,-,-,-
416,True,False,-,-,-,False,False,False,False,-,-,-
417,True,True,-,-,-,False,False,False,False,-,-,-
418,True,True,-,-,-,False,False,False,False,-,-,-
419,True,True,-,-,-,False,False,False,False,-,-,-
420,True,False,-,-,-,False,False,False,False,-,-,-
421,True,True,-,-,-,False,False,False,False,-,-,-
422,True,False,-,-,-,False,False,False,False,-,-,-
423,True,True,-,-,-,False,False,False,False,-,-,-
424,True,True,-,-,-,False,False,False,False,-,-,-
425,True,True,-,-,-,False,False,False,False,-,-,-
426,True,True,-,-,-,False,False,False,False,-,-,-
427,True,True,-,-,-,False,False,False,False,-,-,-
428,False,True,-,-,-,False,False,False,False,-,-,-
429,False,True,-,-,-,False,False,False,False,-,-,-
430,True,True,-,-,-,False,False,False,False,-,-,-
431,True,True,-,-,-,False,False,False,False,-,-,-
432,True,True,-,-,-,False,False,False,False,-,-,-
433,True,True,-,-,-,False,False,False,False,-,-,-
434,True,True,-,-,-,False,False,False,False,-,-,-
435,True,True,-,-,-,False,False,False,False,-,-,-
436,True,True,-,-,-,False,False,False,False,-,-,-
437,True,True,-,-,-,False,False,False,False,-,-,-
438,True,False,-,-,-,False,False,False,False,-,-,-
439,True,True,-,-,-,False,False,False,False,-,-,-
440,False,True,-,-,-,False,False,False,False,-,-,-
441,True,True,-,-,-,False,False,False,False,-,-,-
442,True,True,-,-,-,False,False,False,False,-,-,-
443,True,True,-,-,-,False,False,False,False,-,-,-
444,False,True,-,-,-,False,False,False,False,-,-,-
445,True,True,-,-,-,False,False,False,False,-,-,-
446,True,True,-,-,-,False,False,False,False,-,-,-
447,False,True,-,-,-,False,False,False,False,-,-,-
448,True,True,-,-,-,False,False,False,False,-,-,-
449,True,True,-,-,-,False,False,False,False,-,-,-
450,False,True,-,-,-,False,False,False,False,-,-,-
451,True,True,-,-,-,False,False,False,False,-,-,-
452,True,True,-,-,-,False,False,False,False,-,-,-
453,True,True,-,-,-,False,False,False,False,-,-,-
454,True,False,-,-,-,False,False,False,False,-,-,-
455,True,True,-,-,-,False,False,False,False,-,-,-
456,True,True,-,-,-,False,False,False,False,-,-,-
457,True,True,-,-,-,False,False,False,False,-,-,-
458,True,True,-,-,-,False,False,False,False,-,-,-
459,True,True,-,-,-,False,False,False,False,-,-,-
460,True,True,-,-,-,False,False,False,False,-,-,-
461,True,True,-,-,-,False,False,False,False,-,-,-
462,True,True,-,-,-,False,False,False,False,-,-,-
463,True,True,-,-,-,False,False,False,False,-,-,-
464,True,True,-,-,-,False,False,False,False,-,-,-
465,False,True,-,-,-,False,False,False,False,-,-,-
466,True,True,-,-,-,False,False,False,False,-,-,-
467,True,True,-,-,-,False,False,False,False,-,-,-
468,True,True,-,-,-,False,False,False,False,-,-,-
469,True,True,-,-,-,False,False,False,False,-,-,-
470,True,True,-,-,-,False,False,False,False,-,-,-
471,True,True,-,-,-,False,False,False,False,-,-,-
472,True,True,-,-,-,False,False,False,False,-,-,-
473,True,True,-,-,-,False,False,False,False,-,-,-
474,True,True,-,-,-,False,False,False,False,-,-,-
475,True,True,-,-,-,False,False,False,False,-,-,-
476,True,True,-,-,-,False,False,False,False,-,-,-
477,False,True,-,-,-,False,False,False,False,-,-,-
478,True,True,-,-,-,False,False,False,False,-,-,-
479,False,True,-,-,-,False,False,False,False,-,-,-
480,True,True,-,-,-,False,False,False,False,-,-,-
481,False,True,-,-,-,False,False,False,False,-,-,-
482,True,True,-,-,-,False,False,False,False,-,-,-
483,True,True,-,-,-,False,False,False,False,-,-,-
484,True,True,-,-,-,False,False,False,False,-,-,-
485,True,True,-,-,-,False,False,False,False,-,-,-
486,True,True,-,-,-,False,False,False,False,-,-,-
487,True,True,-,-,-,False,False,False,False,-,-,-
488,False,True,-,-,-,False,False,False,False,-,-,-
489,False,True,-,-,-,False,False,False,False,-,-,-
490,True,True,-,-,-,False,False,False,False,-,-,-
491,False,True,-,-,-,False,False,False,False,-,-,-
492,True,True,-,-,-,False,False,False,False,-,-,-
493,True,True,-,-,-,False,False,False,False,-,-,-
494,True,True,-,-,-,False,False,False,False,-,-,-
495,True,True,-,-,-,False,False,False,False,-,-,-
496,True,False,-,-,-,False,False,False,False,-,-,-
497,True,True,-,-,-,False,False,False,False,-,-,-
498,True,False,-,-,-,False,False,False,False,-,-,-
499,True,True,-,-,-,False,False,False,False,-,-,-
500,True,True,-,-,-,False,False,False,False,-,-,-
501,True,True,-,-,-,False,False,False,False,-,-,-
502,True,False,-,-,-,False,False,False,False,-,-,-
503,True,True,-,-,-,False,False,False,False,-,-,-
504,True,False,-,-,-,False,False,False,False,-,-,-
505,True,True,-,-,-,False,False,False,False,-,-,-
506,True,False,-,-,-,False,False,False,False,-,-,-
507,True,True,-,-,-,False,False,False,False,-,-,-
508,True,False,-,-,-,False,False,False,False,-,-,-
509,True,True,-,-,-,False,False,False,False,-,-,-
510,True,True,-,-,-,False,False,False,False,-,-,-
511,True,True,-,-,-,False,False,False,False,-,-,-
512,True,False,-,-,-,False,False,False,False,-,-,-
513,True,True,-,-,-,False,False,False,False,-,-,-
514,True,True,-,-,-,False,False,False,False,-,-,-
515,True,True,-,-,-,False,False,False,False,-,-,-
516,True,False,-,-,-,False,False,False,False,-,-,-
517,True,True,-,-,-,False,False,False,False,-,-,-
518,True,False,-,-,-,False,False,False,False,-,-,-
519,True,True,-,-,-,False,False,False,False,-,-,-
520,True,True,-,-,-,False,False,False,False,-,-,-
521,True,True,-,-,-,False,False,False,False,-,-,-
522,True,False,-,-,-,False,False,False,False,-,-,-
523,True,True,-,-,-,False,False,False,False,-,-,-
524,True,True,-,-,-,False,False,False,False,-,-,-
525,True,True,-,-,-,False,False,False,False,-,-,-
526,True,False,-,-,-,False,False,False,False,-,-,-
527,True,True,-,-,-,False,False,False,False,-,-,-
528,True,False,-,-,-,False,False,False,False,-,-,-
529,True,True,-,-,-,False,False,False,False,-,-,-
530,True,False,-,-,-,False,False,False,False,-,-,-
531,True,True,-,-,-,False,False,False,False,-,-,-
532,True,False,-,-,-,False,False,False,False,-,-,-
533,True,True,-,-,-,False,False,False,False,-,-,-
534,True,False,-,-,-,False,False,False,False,-,-,-
535,True,True,-,-,-,False,False,False,False,-,-,-
536,True,False,-,-,-,False,False,False,False,-,-,-
537,True,True,-,-,-,False,False,False,False,-,-,-
