113,-,False,-,-,False,-,True,True,-,-,-,True
114,-,False,-,-,False,-,True,True,-,-,-,True
115,-,False,-,-,False,-,True,True,-,-,-,True
116,-,False,-,-,False,-,True,True,-,-,-,True
117,-,False,-,-,False,-,True,True,-,-,-,True
118,-,False,-,-,False,-,True,True,-,-,-,True
119,-,False,-,-,False,-,True,True,-,-,-,True
120,-,False,-,-,False,-,True,True,-,-,-,False
121,-,False,-,-,False,-,True,True,-,-,-,True
122,-,False,-,-,True,-,True,True,-,-,-,True
123,-,False,-,-,False,-,True,True,-,-,-,True
124,-,False,-,-,False,-,True,True,-,-,-,False
125,-,False,-,-,False,-,True,True,-,-,-,True
126,-,False,-,-,False,-,True,True,-,-,-,False
127,-,False,-,-,False,-,True,True,-,-,-,True
128,-,False,-,-,False,-,True,True,-,-,-,False
129,-,False,-,-,False,-,True,True,-,-,-,False
130,-,False,-,-,True,-,True,True,-,-,-,True
131,-,False,-,-,False,-,True,True,-,-,-,True
132,-,False,-,-,False,-,True,True,-,-,-,False
133,-,False,-,-,False,-,True,True,-,-,-,True
134,-,False,-,-,False,-,True,True,-,-,-,False
135,-,False,-,-,False,-,True,True,-,-,-,True
136,-,False,-,-,False,-,True,True,-,-,-,True
137,-,False,-,-,False,-,True,True,-,-,-,True
138,-,False,-,-,True,-,True,True,-,-,-,True
139,-,False,-,-,False,-,True,True,-,-,-,True
140,-,False,-,-,False,-,True,True,-,-,-,True
141,-,False,-,-,False,-,True,True,-,-,-,True
142,-,False,-,-,False,-,True,True,-,-,-,False
143,-,False,-,-,False,-,True,True,-,-,-,True
144,-,False,-,-,False,-,True,True,-,-,-,False
145,-,False,-,-,False,-,True,True,-,-,-,True
146,-,False,-,-,False,-,True,True,-,-,-,False
147,-,False,-,-,False,-,True,True,-,-,-,True
148,-,False,-,-,False,-,True,True,-,-,-,True
149,-,False,-,-,False,-,True,True,-,-,-,True
150,-,False,-,-,False,-,True,True,-,-,-,True
151,-,False,-,-,False,-,True,True,-,-,-,True
152,-,False,-,-,False,-,True,True,-,-,-,True
153,-,False,-,-,False,-,True,True,-,-,-,True
154,-,False,-,-,False,-,True,True,-,-,-,True
155,-,False,-,-,False,-,True,True,-,-,-,True
156,-,False,-,-,False,-,True,True,-,-,-,False
157,-,False,-,-,False,-,True,True,-,-,-,True
158,-,False,-,-,False,-,True,True,-,-,-,False
159,-,False,-,-,False,-,True,True,-,-,-,True
160,-,False,-,-,False,-,True,True,-,-,-,False
161,-,False,-,-,False,-,True,True,-,-,-,True
162,-,False,-,-,False,-,True,True,-,-,-,False
163,-,False,-,-,False,-,True,True,-,-,-,True
164,-,False,-,-,False,-,True,True,-,-,-,False
165,-,False,-,-,False,-,True,True,-,-,-,True
166,-,False,-,-,False,-,True,True,-,-,-,True
167,-,False,-,-,False,-,True,True,-,-,-,True
168,-,False,-,-,False,-,True,True,-,-,-,False
169,-,False,-,-,False,-,True,True,-,-,-,True
170,-,False,-,-,False,-,True,True,-,-,-,False
171,-,False,-,-,False,-,True,True,-,-,-,True
172,-,False,-,-,False,-,True,True,-,-,-,True
173,-,False,-,-,False,-,True,True,-,-,-,True
174,-,False,-,-,False,-,True,True,-,-,-,False
175,-,False,-,-,False,-,True,True,-,-,-,True
176,-,False,-,-,False,-,True,True,-,-,-,False
177,-,False,-,-,False,-,True,True,-,-,-,True
178,-,False,-,-,False,-,True,True,-,-,-,False
179,-,False,-,-,False,-,True,True,-,-,-,False
180,-,False,-,-,False,-,False,True,-,-,-,False
181,-,False,-,-,False,-,True,True,-,-,-,False
182,-,False,-,-,False,-,True,True,-,-,-,False
183,-,False,-,-,False,-,True,True,-,-,-,False
184,-,False,-,-,False,-,True,True,-,-,-,True
185,-,False,-,-,False,-,True,True,-,-,-,True
186,-,False,-,-,False,-,True,True,-,-,-,False
187,-,False,-,-,False,-,True,True,-,-,-,True
188,-,False,-,-,False,-,True,True,-,-,-,True
189,-,False,-,-,False,-,True,True,-,-,-,True
190,-,False,-,-,False,-,True,True,-,-,-,True
191,-,False,-,-,False,-,True,True,-,-,-,True
192,-,False,-,-,False,-,True,True,-,-,-,False
193,-,False,-,-,False,-,True,True,-,-,-,True
194,-,False,-,-,False,-,False,True,-,-,-,False
195,-,False,-,-,False,-,True,True,-,-,-,True
196,-,False,-,-,False,-,True,True,-,-,-,True
197,-,False,-,-,False,-,True,True,-,-,-,True
198,-,False,-,-,False,-,True,True,-,-,-,True
199,-,False,-,-,False,-,True,True,-,-,-,True
200,-,False,-,-,False,-,True,True,-,-,-,False
201,-,False,-,-,False,-,True,True,-,-,-,False
202,-,False,-,-,False,-,True,True,-,-,-,True
203,-,False,-,-,False,-,True,True,-,-,-,True
204,-,False,-,-,False,-,True,True,-,-,-,False
205,-,False,-,-,False,-,True,True,-,-,-,True
206,-,False,-,-,False,-,True,True,-,-,-,True
207,-,False,-,-,False,-,True,True,-,-,-,True
208,-,False,-,-,False,-,True,True,-,-,-,True
209,-,False,-,-,False,-,True,True,-,-,-,True
210,-,False,-,-,False,-,True,True,-,-,-,False
211,-,False,-,-,False,-,True,True,-,-,-,True
212,-,False,-,-,False,-,True,True,-,-,-,False
213,-,False,-,-,False,-,True,True,-,-,-,True
214,-,False,-,-,False,-,True,True,-,-,-,True
215,-,False,-,-,False,-,True,True,-,-,-,True
216,-,False,-,-,False,-,True,True,-,-,-,False
217,-,False,-,-,False,-,True,True,-,-,-,True
218,-,False,-,-,False,-,True,True,-,-,-,False
219,-,False,-,-,False,-,True,True,-,-,-,True
220,-,False,-,-,False,-,True,True,-,-,-,False
221,-,False,-,-,False,-,True,True,-,-,-,True
222,-,False,-,-,False,-,True,True,-,-,-,False
223,-,False,-,-,False,-,True,True,-,-,-,False
224,-,False,-,-,False,-,False,True,-,-,-,False
225,-,False,-,-,False,-,True,True,-,-,-,False
226,-,False,-,-,False,-,True,True,-,-,-,False
227,-,False,-,-,False,-,True,True,-,-,-,False
228,-,False,-,-,False,-,True,True,-,-,-,False
229,-,False,-,-,False,-,True,True,-,-,-,True
230,-,False,-,-,False,-,True,True,-,-,-,True
231,-,False,-,-,False,-,True,True,-,-,-,True
232,-,False,-,-,False,-,True,True,-,-,-,False
233,-,False,-,-,False,-,True,True,-,-,-,False
234,-,False,-,-,False,-,True,True,-,-,-,False
235,-,False,-,-,False,-,True,True,-,-,-,False
236,-,False,-,-,False,-,True,True,-,-,-,False
237,-,False,-,-,False,-,True,True,-,-,-,False
238,-,False,-,-,False,-,True,True,-,-,-,False
239,-,False,-,-,False,-,True,True,-,-,-,True
240,-,False,-,-,True,-,True,True,-,-,-,True
241,-,False,-,-,False,-,True,True,-,-,-,True
242,-,False,-,-,False,-,True,True,-,-,-,False
243,-,False,-,-,False,-,True,True,-,-,-,False
244,-,False,-,-,False,-,True,True,-,-,-,False
245,-,False,-,-,False,-,True,True,-,-,-,False
246,-,False,-,-,False,-,False,True,-,-,-,False
247,-,False,-,-,False,-,False,True,-,-,-,False
248,-,False,-,-,False,-,True,True,-,-,-,False
249,-,False,-,-,False,-,False,True,-,-,-,False
250,-,False,-,-,False,-,True,True,-,-,-,True
251,-,False,-,-,False,-,True,True,-,-,-,True
252,-,False,-,-,False,-,False,True,-,-,-,False
253,-,False,-,-,False,-,True,True,-,-,-,True
254,-,False,-,-,False,-,True,True,-,-,-,False
255,-,False,-,-,False,-,False,True,-,-,-,True
256,-,False,-,-,False,-,True,True,-,-,-,True
257,-,False,-,-,False,-,True,True,-,-,-,True
258,-,False,-,-,False,-,True,True,-,-,-,True
259,-,False,-,-,False,-,True,True,-,-,-,True
260,-,False,-,-,False,-,False,True,-,-,-,False
261,-,False,-,-,False,-,True,True,-,-,-,True
262,-,False,-,-,False,-,False,True,-,-,-,False
263,-,False,-,-,False,-,True,True,-,-,-,True
264,-,False,-,-,False,-,True,True,-,-,-,True
265,-,False,-,-,False,-,True,True,-,-,-,True
266,-,False,-,-,False,-,True,True,-,-,-,False
267,-,False,-,-,False,-,True,True,-,-,-,True
268,-,False,-,-,False,-,True,True,-,-,-,True
269,-,False,-,-,False,-,True,True,-,-,-,True
270,-,False,-,-,False,-,False,True,-,-,-,False
271,-,False,-,-,False,-,True,True,-,-,-,True
272,-,False,-,-,False,-,True,True,-,-,-,True
273,-,False,-,-,False,-,True,True,-,-,-,True
274,-,False,-,-,True,-,True,True,-,-,-,True
275,-,False,-,-,False,-,True,True,-,-,-,True
276,-,False,-,-,False,-,True,True,-,-,-,False
277,-,False,-,-,False,-,True,True,-,-,-,False
278,-,False,-,-,False,-,True,True,-,-,-,False
279,-,False,-,-,False,-,True,True,-,-,-,False
280,-,False,-,-,True,-,True,True,-,-,-,False
281,-,False,-,-,False,-,True,True,-,-,-,False
282,-,False,-,-,False,-,True,True,-,-,-,False
283,-,False,-,-,False,-,True,True,-,-,-,False
284,-,False,-,-,False,-,True,True,-,-,-,True
285,-,False,-,-,False,-,True,True,-,-,-,True
286,-,False,-,-,False,-,False,True,-,-,-,False
287,-,False,-,-,False,-,True,True,-,-,-,True
288,-,False,-,-,True,-,True,True,-,-,-,True
289,-,False,-,-,False,-,True,True,-,-,-,True
290,-,False,-,-,True,-,True,True,-,-,-,False
291,-,False,-,-,False,-,True,True,-,-,-,True
292,-,False,-,-,False,-,True,True,-,-,-,True
293,-,False,-,-,False,-,True,True,-,-,-,True
294,-,False,-,-,False,-,True,True,-,-,-,False
295,-,False,-,-,False,-,True,True,-,-,-,True
296,-,False,-,-,True,-,True,True,-,-,-,False
297,-,False,-,-,False,-,True,True,-,-,-,True
298,-,False,-,-,False,-,False,True,-,-,-,False
299,-,False,-,-,False,-,True,True,-,-,-,True
300,-,False,-,-,False,-,False,True,-,-,-,False
301,-,False,-,-,False,-,True,True,-,-,-,True
302,-,False,-,-,False,-,False,True,-,-,-,False
303,-,False,-,-,False,-,False,True,-,-,-,False
304,-,False,-,-,False,-,False,True,-,-,-,True
305,-,False,-,-,False,-,False,True,-,-,-,True
306,-,False,-,-,True,-,True,True,-,-,-,False
307,-,False,-,-,False,-,True,True,-,-,-,True
308,-,False,-,-,False,-,True,True,-,-,-,False
309,-,False,-,-,False,-,True,True,-,-,-,True
310,-,False,-,-,False,-,True,True,-,-,-,False
311,-,False,-,-,False,-,True,True,-,-,-,True
312,-,False,-,-,False,-,True,True,-,-,-,False
313,-,False,-,-,False,-,True,True,-,-,-,True
314,-,False,-,-,False,-,True,True,-,-,-,False
315,-,False,-,-,False,-,True,True,-,-,-,False
316,-,False,-,-,False,-,True,True,-,-,-,False
317,-,False,-,-,False,-,True,True,-,-,-,False
318,-,False,-,-,True,-,True,True,-,-,-,True
319,-,False,-,-,False,-,True,True,-,-,-,True
320,-,False,-,-,False,-,True,True,-,-,-,True
321,-,False,-,-,False,-,True,True,-,-,-,True
322,-,False,-,-,False,-,True,True,-,-,-,False
323,-,False,-,-,False,-,True,True,-,-,-,False
324,-,False,-,-,False,-,True,True,-,-,-,True
325,-,False,-,-,False,-,True,True,-,-,-,True
326,-,False,-,-,True,-,True,True,-,-,-,False
327,-,False,-,-,False,-,True,True,-,-,-,False
328,-,False,-,-,True,-,True,True,-,-,-,True
329,-,False,-,-,False,-,True,True,-,-,-,True
330,-,False,-,-,True,-,True,True,-,-,-,False
331,-,False,-,-,False,-,True,True,-,-,-,True
332,-,False,-,-,False,-,True,True,-,-,-,False
333,-,False,-,-,False,-,True,True,-,-,-,False
334,-,False,-,-,False,-,True,True,-,-,-,False
335,-,False,-,-,False,-,True,True,-,-,-,False
336,-,False,-,-,False,-,False,True,-,-,-,True
337,-,False,-,-,False,-,True,True,-,-,-,True
338,-,False,-,-,False,-,True,True,-,-,-,True
339,-,False,-,-,False,-,True,True,-,-,-,True
340,-,False,-,-,False,-,True,True,-,-,-,False
341,-,False,-,-,False,-,True,True,-,-,-,True
342,-,False,-,-,True,-,True,True,-,-,-,False
343,-,False,-,-,False,-,False,True,-,-,-,True
344,-,False,-,-,True,-,False,True,-,-,-,False
345,-,False,-,-,False,-,False,True,-,-,-,False
346,-,False,-,-,False,-,True,True,-,-,-,True
347,-,False,-,-,False,-,True,True,-,-,-,False
348,-,False,-,-,True,-,True,True,-,-,-,True
349,-,False,-,-,False,-,True,True,-,-,-,True
350,-,False,-,-,False,-,True,True,-,-,-,False
351,-,False,-,-,False,-,True,True,-,-,-,True
352,-,False,-,-,False,-,True,True,-,-,-,False
353,-,False,-,-,False,-,True,True,-,-,-,True
354,-,False,-,-,False,-,True,True,-,-,-,False
355,-,False,-,-,False,-,True,True,-,-,-,True
356,-,False,-,-,False,-,False,True,-,-,-,False
357,-,False,-,-,False,-,True,True,-,-,-,True
358,-,False,-,-,False,-,True,True,-,-,-,False
359,-,False,-,-,False,-,True,True,-,-,-,True
360,-,False,-,-,False,-,False,True,-,-,-,False
361,-,False,-,-,False,-,True,True,-,-,-,True
362,-,False,-,-,False,-,True,True,-,-,-,False
363,-,False,-,-,False,-,True,True,-,-,-,True
364,-,False,-,-,True,-,True,True,-,-,-,False
365,-,False,-,-,False,-,True,True,-,-,-,True
366,-,False,-,-,False,-,True,True,-,-,-,False
367,-,False,-,-,False,-,True,True,-,-,-,True
368,-,False,-,-,False,-,True,True,-,-,-,False
369,-,False,-,-,False,-,True,True,-,-,-,True
370,-,False,-,-,False,-,True,True,-,-,-,False
371,-,False,-,-,False,-,True,True,-,-,-,True
372,-,False,-,-,False,-,True,True,-,-,-,False
373,-,False,-,-,False,-,True,True,-,-,-,True
374,-,False,-,-,False,-,False,True,-,-,-,False
375,-,False,-,-,False,-,True,True,-,-,-,True
376,-,False,-,-,False,-,True,True,-,-,-,True
377,-,False,-,-,False,-,True,True,-,-,-,True
378,-,False,-,-,True,-,True,True,-,-,-,False
379,-,False,-,-,False,-,True,True,-,-,-,True
380,-,False,-,-,False,-,True,True,-,-,-,False
381,-,False,-,-,False,-,True,True,-,-,-,True
382,-,False,-,-,False,-,True,True,-,-,-,True
383,-,False,-,-,False,-,True,True,-,-,-,True
384,-,False,-,-,False,-,True,True,-,-,-,False
385,-,False,-,-,False,-,True,True,-,-,-,True
386,-,False,-,-,False,-,True,True,-,-,-,False
387,-,False,-,-,False,-,True,True,-,-,-,True
388,-,False,-,-,True,-,True,True,-,-,-,False
389,-,False,-,-,False,-,True,True,-,-,-,True
390,-,False,-,-,False,-,True,True,-,-,-,True
391,-,False,-,-,False,-,True,True,-,-,-,True
392,-,False,-,-,False,-,True,True,-,-,-,True
393,-,False,-,-,False,-,True,True,-,-,-,True
394,-,False,-,-,True,-,True,True,-,-,-,False
395,-,False,-,-,False,-,True,True,-,-,-,False
396,-,False,-,-,False,-,True,True,-,-,-,True
397,-,False,-,-,False,-,True,True,-,-,-,True
398,-,False,-,-,True,-,True,True,-,-,-,True
399,-,False,-,-,False,-,True,True,-,-,-,True
400,-,False,-,-,True,-,True,True,-,-,-,False
401,-,False,-,-,False,-,True,True,-,-,-,True
402,-,False,-,-,False,-,True,True,-,-,-,False
403,-,False,-,-,False,-,True,True,-,-,-,True
404,-,False,-,-,True,-,True,True,-,-,-,True
405,-,False,-,-,False,-,True,True,-,-,-,True
406,-,False,-,-,False,-,True,True,-,-,-,False
407,-,False,-,-,False,-,True,True,-,-,-,True
408,-,False,-,-,True,-,True,True,-,-,-,True
409,-,False,-,-,False,-,True,True,-,-,-,True
410,-,False,-,-,True,-,True,True,-,-,-,True
411,-,False,-,-,False,-,True,True,-,-,-,True
412,-,False,-,-,False,-,True,True,-,-,-,True
413,-,False,-,-,False,-,True,True,-,-,-,True
414,-,False,-,-,False,-,True,True,-,-,-,False
415,-,False,-,-,False,-,True,True,-,-,-,True
416,-,False,-,-,False,-,True,True,-,-,-,True
417,-,False,-,-,False,-,True,True,-,-,-,True
418,-,False,-,-,False,-,True,True,-,-,-,True
419,-,False,-,-,False,-,True,True,-,-,-,True
420,-,False,-,-,False,-,True,True,-,-,-,True
421,-,False,-,-,False,-,True,True,-,-,-,True
422,-,False,-,-,False,-,True,True,-,-,-,False
423,-,False,-,-,False,-,True,True,-,-,-,True
424,-,False,-,-,False,-,True,True,-,-,-,True
425,-,False,-,-,False,-,True,True,-,-,-,True
426,-,False,-,-,True,-,True,True,-,-,-,True
427,-,False,-,-,False,-,True,True,-,-,-,True
428,-,False,-,-,False,-,True,True,-,-,-,True
429,-,False,-,-,False,-,True,True,-,-,-,True
430,-,False,-,-,False,-,True,True,-,-,-,True
431,-,False,-,-,False,-,True,True,-,-,-,True
432,-,False,-,-,False,-,True,True,-,-,-,True
433,-,False,-,-,False,-,True,True,-,-,-,True
434,-,False,-,-,False,-,True,True,-,-,-,False
435,-,False,-,-,False,-,True,True,-,-,-,True
436,-,False,-,-,False,-,True,True,-,-,-,True
437,-,False,-,-,False,-,True,True,-,-,-,True
438,-,False,-,-,False,-,True,True,-,-,-,True
439,-,False,-,-,False,-,True,True,-,-,-,True
440,-,False,-,-,False,-,True,True,-,-,-,False
441,-,False,-,-,False,-,True,True,-,-,-,True
442,-,False,-,-,False,-,True,True,-,-,-,True
443,-,False,-,-,False,-,True,True,-,-,-,True
444,-,False,-,-,False,-,True,True,-,-,-,False
445,-,False,-,-,False,-,True,True,-,-,-,True
446,-,False,-,-,False,-,True,True,-,-,-,False
447,-,False,-,-,False,-,True,True,-,-,-,False
448,-,False,-,-,False,-,True,True,-,-,-,True
449,-,False,-,-,False,-,True,True,-,-,-,False
450,-,False,-,-,False,-,True,True,-,-,-,True
451,-,False,-,-,False,-,True,True,-,-,-,True
452,-,False,-,-,False,-,True,True,-,-,-,True
453,-,False,-,-,False,-,True,True,-,-,-,True
454,-,False,-,-,False,-,True,True,-,-,-,False
455,-,False,-,-,False,-,True,True,-,-,-,True
456,-,False,-,-,False,-,True,True,-,-,-,False
457,-,False,-,-,False,-,True,True,-,-,-,True
458,-,False,-,-,False,-,True,True,-,-,-,False
459,-,False,-,-,False,-,True,True,-,-,-,True
460,-,False,-,-,False,-,True,True,-,-,-,True
461,-,False,-,-,False,-,True,True,-,-,-,True
462,-,False,-,-,False,-,True,True,-,-,-,False
463,-,False,-,-,False,-,True,True,-,-,-,True
464,-,False,-,-,False,-,True,True,-,-,-,False
465,-,False,-,-,False,-,True,True,-,-,-,True
466,-,False,-,-,False,-,True,True,-,-,-,True
467,-,False,-,-,False,-,True,True,-,-,-,True
468,-,False,-,-,False,-,True,True,-,-,-,False
469,-,False,-,-,False,-,True,True,-,-,-,True
470,-,False,-,-,False,-,True,True,-,-,-,False
471,-,False,-,-,False,-,True,True,-,-,-,True
472,-,False,-,-,False,-,True,True,-,-,-,False
473,-,False,-,-,False,-,True,True,-,-,-,True
474,-,False,-,-,False,-,True,True,-,-,-,False
475,-,False,-,-,False,-,True,True,-,-,-,True
476,-,False,-,-,False,-,False,True,-,-,-,False
477,-,False,-,-,False,-,True,True,-,-,-,True
478,-,False,-,-,False,-,True,True,-,-,-,False
479,-,False,-,-,False,-,True,True,-,-,-,True
480,-,False,-,-,False,-,False,True,-,-,-,False
481,-,False,-,-,False,-,True,True,-,-,-,True
482,-,False,-,-,False,-,True,True,-,-,-,True
483,-,False,-,-,False,-,True,True,-,-,-,True
484,-,False,-,-,False,-,True,True,-,-,-,False
485,-,False,-,-,False,-,True,True,-,-,-,True
486,-,False,-,-,False,-,True,True,-,-,-,False
487,-,False,-,-,False,-,True,True,-,-,-,True
488,-,False,-,-,False,-,True,True,-,-,-,False
489,-,False,-,-,False,-,True,True,-,-,-,True
490,-,False,-,-,False,-,True,True,-,-,-,False
491,-,False,-,-,False,-,True,True,-,-,-,True
492,-,False,-,-,False,-,False,True,-,-,-,False
493,-,False,-,-,False,-,True,True,-,-,-,True
494,-,False,-,-,False,-,False,True,-,-,-,False
495,-,False,-,-,False,-,True,True,-,-,-,True
496,-,False,-,-,False,-,True,True,-,-,-,False
497,-,False,-,-,False,-,True,True,-,-,-,True
498,-,False,-,-,False,-,True,True,-,-,-,True
499,-,False,-,-,False,-,True,True,-,-,-,True
500,-,False,-,-,False,-,False,True,-,-,-,False
501,-,False,-,-,False,-,True,True,-,-,-,True
502,-,False,-,-,True,-,True,True,-,-,-,True
503,-,False,-,-,False,-,True,True,-,-,-,True
504,-,False,-,-,False,-,True,True,-,-,-,True
505,-,False,-,-,False,-,True,True,-,-,-,True
506,-,False,-,-,False,-,True,True,-,-,-,False
507,-,False,-,-,True,-,True,True,-,-,-,True
508,-,False,-,-,False,-,True,True,-,-,-,False
509,-,False,-,-,True,-,True,True,-,-,-,True
510,-,False,-,-,True,-,True,True,-,-,-,False
511,-,False,-,-,True,-,True,True,-,-,-,True
512,-,False,-,-,False,-,True,True,-,-,-,False
513,-,False,-,-,False,-,True,True,-,-,-,True
514,-,False,-,-,True,-,True,True,-,-,-,False
515,-,False,-,-,False,-,True,True,-,-,-,True
516,-,False,-,-,True,-,True,True,-,-,-,True
517,-,False,-,-,False,-,True,True,-,-,-,True
518,-,False,-,-,True,-,True,True,-,-,-,True
519,-,False,-,-,False,-,True,True,-,-,-,True
520,-,False,-,-,True,-,True,True,-,-,-,False
521,-,False,-,-,True,-,True,True,-,-,-,True
522,-,False,-,-,False,-,True,True,-,-,-,False
523,-,False,-,-,True,-,True,True,-,-,-,True
524,-,False,-,-,True,-,True,True,-,-,-,True
525,-,False,-,-,True,-,True,True,-,-,-,True
526,-,False,-,-,False,-,False,True,-,-,-,False
527,-,False,-,-,True,-,True,True,-,-,-,True
528,-,False,-,-,True,-,True,True,-,-,-,False
529,-,False,-,-,True,-,True,True,-,-,-,True
530,-,False,-,-,True,-,True,True,-,-,-,True
531,-,False,-,-,False,-,True,True,-,-,-,True
532,-,False,-,-,False,-,True,True,-,-,-,False
533,-,False,-,-,True,-,True,True,-,-,-,True
534,-,False,-,-,False,-,True,True,-,-,-,False
535,-,False,-,-,True,-,True,True,-,-,-,True
536,-,False,-,-,False,-,True,True,-,-,-,True
537,-,False,-,-,False,-,True,True,-,-,-,True
