0,False,-,-,-,-,False,-,-,-,False,False,-
1,False,-,-,-,-,False,-,-,-,False,False,-
2,False,-,-,-,-,False,-,-,-,False,False,-
3,False,-,-,-,-,False,-,-,-,False,False,-
4,False,-,-,-,-,False,-,-,-,False,False,-
5,False,-,-,-,-,False,-,-,-,False,False,-
6,False,-,-,-,-,False,-,-,-,False,False,-
7,False,-,-,-,-,False,-,-,-,False,False,-
8,False,-,-,-,-,False,-,-,-,False,False,-
9,False,-,-,-,-,False,-,-,-,False,False,-
10,False,-,-,-,-,False,-,-,-,False,False,-
11,False,-,-,-,-,False,-,-,-,False,False,-
12,False,-,-,-,-,False,-,-,-,False,False,-
13,False,-,-,-,-,False,-,-,-,False,False,-
14,False,-,-,-,-,False,-,-,-,False,False,-
15,False,-,-,-,-,False,-,-,-,False,False,-
16,False,-,-,-,-,False,-,-,-,False,False,-
17,False,-,-,-,-,False,-,-,-,False,False,-
18,False,-,-,-,-,True,-,-,-,False,False,-
19,False,-,-,-,-,True,-,-,-,False,False,-
20,False,-,-,-,-,True,-,-,-,False,False,-
21,False,-,-,-,-,True,-,-,-,False,False,-
22,False,-,-,-,-,True,-,-,-,False,False,-
23,False,-,-,-,-,True,-,-,-,False,False,-
24,False,-,-,-,-,True,-,-,-,True,False,-
25,False,-,-,-,-,True,-,-,-,True,False,-
26,False,-,-,-,-,True,-,-,-,True,False,-
27,False,-,-,-,-,True,-,-,-,True,False,-
28,True,-,-,-,-,True,-,-,-,True,False,-
29,True,-,-,-,-,True,-,-,-,True,False,-
30,True,-,-,-,-,True,-,-,-,False,False,-
31,True,-,-,-,-,True,-,-,-,False,False,-
32,True,-,-,-,-,True,-,-,-,False,False,-
33,True,-,-,-,-,True,-,-,-,False,False,-
34,True,-,-,-,-,True,-,-,-,False,False,-
35,True,-,-,-,-,True,-,-,-,False,False,-
36,True,-,-,-,-,True,-,-,-,False,False,-
37,True,-,-,-,-,True,-,-,-,False,False,-
38,True,-,-,-,-,True,-,-,-,False,False,-
39,True,-,-,-,-,True,-,-,-,False,False,-
40,True,-,-,-,-,True,-,-,-,False,False,-
41,True,-,-,-,-,True,-,-,-,False,False,-
42,True,-,-,-,-,True,-,-,-,False,False,-
43,True,-,-,-,-,True,-,-,-,False,False,-
44,True,-,-,-,-,True,-,-,-,False,False,-
45,True,-,-,-,-,True,-,-,-,False,False,-
46,True,-,-,-,-,True,-,-,-,False,False,-
47,True,-,-,-,-,True,-,-,-,False,False,-
48,True,-,-,-,-,True,-,-,-,False,False,-
49,True,-,-,-,-,True,-,-,-,False,False,-
50,True,-,-,-,-,True,-,-,-,False,False,-
51,True,-,-,-,-,True,-,-,-,False,False,-
52,True,-,-,-,-,True,-,-,-,False,False,-
53,True,-,-,-,-,True,-,-,-,False,False,-
54,True,-,-,-,-,True,-,-,-,False,False,-
55,True,-,-,-,-,True,-,-,-,False,False,-
56,True,-,-,-,-,True,-,-,-,False,False,-
57,True,-,-,-,-,True,-,-,-,False,False,-
58,True,-,-,-,-,True,-,-,-,False,False,-
59,True,-,-,-,-,True,-,-,-,False,False,-
60,True,-,-,-,-,True,-,-,-,False,False,-
61,True,-,-,-,-,True,-,-,-,False,False,-
62,False,-,-,-,-,True,-,-,-,False,False,-
63,True,-,-,-,-,True,-,-,-,False,False,-
64,True,-,-,-,-,True,-,-,-,False,False,-
65,True,-,-,-,-,True,-,-,-,False,False,-
66,True,-,-,-,-,True,-,-,-,False,False,-
67,True,-,-,-,-,True,-,-,-,False,False,-
68,True,-,-,-,-,True,-,-,-,False,False,-
69,True,-,-,-,-,True,-,-,-,False,False,-
70,True,-,-,-,-,True,-,-,-,False,False,-
71,True,-,-,-,-,True,-,-,-,False,False,-
72,True,-,-,-,-,True,-,-,-,False,False,-
73,True,-,-,-,-,True,-,-,-,False,False,-
74,True,-,-,-,-,True,-,-,-,False,False,-
75,True,-,-,-,-,True,-,-,-,False,False,-
76,True,-,-,-,-,True,-,-,-,False,False,-
77,True,-,-,-,-,True,-,-,-,False,False,-
78,True,-,-,-,-,True,-,-,-,False,False,-
79,True,-,-,-,-,True,-,-,-,False,False,-
80,True,-,-,-,-,True,-,-,-,False,False,-
81,True,-,-,-,-,True,-,-,-,False,False,-
82,True,-,-,-,-,True,-,-,-,False,False,-
83,True,-,-,-,-,True,-,-,-,False,False,-
84,True,-,-,-,-,True,-,-,-,False,False,-
85,True,-,-,-,-,True,-,-,-,False,False,-
86,True,-,-,-,-,True,-,-,-,False,False,-
87,True,-,-,-,-,True,-,-,-,False,False,-
88,True,-,-,-,-,True,-,-,-,False,False,-
89,True,-,-,-,-,True,-,-,-,False,False,-
90,True,-,-,-,-,True,-,-,-,False,False,-
91,True,-,-,-,-,True,-,-,-,False,False,-
92,True,-,-,-,-,True,-,-,-,False,False,-
93,True,-,-,-,-,True,-,-,-,False,False,-
94,True,-,-,-,-,True,-,-,-,False,False,-
95,True,-,-,-,-,True,-,-,-,False,False,-
96,True,-,-,-,-,True,-,-,-,False,False,-
97,True,-,-,-,-,True,-,-,-,False,False,-
98,True,-,-,-,-,True,-,-,-,False,False,-
99,True,-,-,-,-,True,-,-,-,False,False,-
100,True,-,-,-,-,True,-,-,-,False,False,-
101,True,-,-,-,-,True,-,-,-,False,False,-
102,True,-,-,-,-,True,-,-,-,False,False,-
103,True,-,-,-,-,True,-,-,-,False,False,-
104,True,-,-,-,-,True,-,-,-,False,False,-
105,True,-,-,-,-,True,-,-,-,False,False,-
106,True,-,-,-,-,True,-,-,-,False,False,-
107,True,-,-,-,-,True,-,-,-,False,False,-
108,True,-,-,-,-,True,-,-,-,False,False,-
109,True,-,-,-,-,True,-,-,-,False,False,-
110,True,-,-,-,-,True,-,-,-,False,False,-
111,True,-,-,-,-,True,-,-,-,False,False,-
112,True,-,-,-,-,True,-,-,-,False,False,-
113,True,-,-,-,-,True,-,-,-,False,False,-
114,True,-,-,-,-,True,-,-,-,False,False,-
115,True,-,-,-,-,True,-,-,-,False,False,-
116,True,-,-,-,-,True,-,-,-,False,False,-
117,True,-,-,-,-,True,-,-,-,False,False,-
118,True,-,-,-,-,True,-,-,-,False,False,-
119,True,-,-,-,-,True,-,-,-,False,False,-
120,False,-,-,-,-,True,-,-,-,False,False,-
121,True,-,-,-,-,True,-,-,-,False,False,-
122,True,-,-,-,-,True,-,-,-,False,False,-
123,True,-,-,-,-,True,-,-,-,False,False,-
124,True,-,-,-,-,True,-,-,-,False,False,-
125,True,-,-,-,-,True,-,-,-,False,False,-
126,True,-,-,-,-,True,-,-,-,False,False,-
127,True,-,-,-,-,True,-,-,-,False,False,-
128,False,-,-,-,-,True,-,-,-,False,False,-
129,True,-,-,-,-,True,-,-,-,False,False,-
130,True,-,-,-,-,True,-,-,-,False,False,-
131,True,-,-,-,-,True,-,-,-,False,False,-
132,False,-,-,-,-,True,-,-,-,False,False,-
133,False,-,-,-,-,True,-,-,-,False,False,-
134,False,-,-,-,-,True,-,-,-,False,False,-
135,False,-,-,-,-,True,-,-,-,False,False,-
136,True,-,-,-,-,True,-,-,-,False,False,-
137,True,-,-,-,-,True,-,-,-,False,False,-
138,True,-,-,-,-,True,-,-,-,False,False,-
139,True,-,-,-,-,True,-,-,-,False,False,-
140,True,-,-,-,-,True,-,-,-,False,False,-
141,True,-,-,-,-,True,-,-,-,False,False,-
142,True,-,-,-,-,False,-,-,-,False,False,-
143,True,-,-,-,-,True,-,-,-,False,False,-
144,True,-,-,-,-,False,-,-,-,False,False,-
145,True,-,-,-,-,True,-,-,-,False,False,-
146,True,-,-,-,-,True,-,-,-,False,False,-
147,True,-,-,-,-,True,-,-,-,False,False,-
148,True,-,-,-,-,True,-,-,-,False,False,-
149,True,-,-,-,-,True,-,-,-,False,False,-
150,False,-,-,-,-,True,-,-,-,False,False,-
151,True,-,-,-,-,False,-,-,-,False,False,-
152,True,-,-,-,-,True,-,-,-,False,False,-
153,True,-,-,-,-,False,-,-,-,False,False,-
154,True,-,-,-,-,True,-,-,-,False,False,-
155,True,-,-,-,-,False,-,-,-,False,False,-
156,False,-,-,-,-,True,-,-,-,False,False,-
157,True,-,-,-,-,False,-,-,-,False,False,-
158,True,-,-,-,-,True,-,-,-,False,False,-
159,True,-,-,-,-,True,-,-,-,False,False,-
160,False,-,-,-,-,True,-,-,-,False,False,-
161,True,-,-,-,-,True,-,-,-,False,False,-
162,True,-,-,-,-,True,-,-,-,False,False,-
163,True,-,-,-,-,True,-,-,-,False,False,-
164,False,-,-,-,-,True,-,-,-,False,False,-
165,True,-,-,-,-,True,-,-,-,False,False,-
166,False,-,-,-,-,False,-,-,-,False,False,-
167,True,-,-,-,-,True,-,-,-,False,False,-
168,False,-,-,-,-,False,-,-,-,False,False,-
169,True,-,-,-,-,True,-,-,-,False,False,-
170,False,-,-,-,-,False,-,-,-,False,False,-
171,True,-,-,-,-,True,-,-,-,False,False,-
172,True,-,-,-,-,True,-,-,-,False,False,-
173,True,-,-,-,-,True,-,-,-,False,False,-
174,True,-,-,-,-,True,-,-,-,False,False,-
175,True,-,-,-,-,True,-,-,-,False,False,-
176,True,-,-,-,-,True,-,-,-,False,False,-
177,True,-,-,-,-,True,-,-,-,False,False,-
178,True,-,-,-,-,True,-,-,-,False,False,-
179,True,-,-,-,-,True,-,-,-,False,False,-
180,True,-,-,-,-,True,-,-,-,False,False,-
181,True,-,-,-,-,True,-,-,-,False,False,-
182,True,-,-,-,-,True,-,-,-,False,False,-
183,True,-,-,-,-,True,-,-,-,False,False,-
184,False,-,-,-,-,True,-,-,-,False,False,-
185,True,-,-,-,-,True,-,-,-,False,False,-
186,False,-,-,-,-,False,-,-,-,False,False,-
187,True,-,-,-,-,True,-,-,-,False,False,-
188,True,-,-,-,-,False,-,-,-,False,False,-
189,True,-,-,-,-,True,-,-,-,False,False,-
190,True,-,-,-,-,True,-,-,-,False,False,-
191,True,-,-,-,-,True,-,-,-,False,False,-
192,False,-,-,-,-,False,-,-,-,False,False,-
193,True,-,-,-,-,True,-,-,-,False,False,-
194,True,-,-,-,-,False,-,-,-,False,False,-
195,True,-,-,-,-,True,-,-,-,False,False,-
196,True,-,-,-,-,True,-,-,-,False,False,-
197,True,-,-,-,-,True,-,-,-,False,False,-
198,False,-,-,-,-,True,-,-,-,False,False,-
199,True,-,-,-,-,True,-,-,-,False,False,-
200,True,-,-,-,-,True,-,-,-,False,False,-
201,True,-,-,-,-,True,-,-,-,False,False,-
202,False,-,-,-,-,True,-,-,-,False,False,-
203,True,-,-,-,-,True,-,-,-,False,False,-
204,True,-,-,-,-,True,-,-,-,False,False,-
205,True,-,-,-,-,True,-,-,-,False,False,-
206,False,-,-,-,-,True,-,-,-,False,False,-
207,True,-,-,-,-,True,-,-,-,False,False,-
208,False,-,-,-,-,False,-,-,-,False,False,-
209,True,-,-,-,-,True,-,-,-,False,False,-
210,True,-,-,-,-,True,-,-,-,False,False,-
211,True,-,-,-,-,True,-,-,-,False,False,-
212,False,-,-,-,-,False,-,-,-,False,False,-
213,True,-,-,-,-,True,-,-,-,False,False,-
214,True,-,-,-,-,True,-,-,-,False,False,-
215,True,-,-,-,-,True,-,-,-,False,False,-
216,False,-,-,-,-,True,-,-,-,False,False,-
217,True,-,-,-,-,True,-,-,-,False,False,-
218,True,-,-,-,-,True,-,-,-,False,False,-
219,True,-,-,-,-,True,-,-,-,False,False,-
220,True,-,-,-,-,True,-,-,-,False,False,-
221,True,-,-,-,-,True,-,-,-,False,False,-
222,True,-,-,-,-,True,-,-,-,False,False,-
223,True,-,-,-,-,True,-,-,-,False,False,-
224,True,-,-,-,-,True,-,-,-,False,False,-
225,True,-,-,-,-,True,-,-,-,False,False,-
226,True,-,-,-,-,True,-,-,-,False,False,-
227,True,-,-,-,-,True,-,-,-,False,False,-
228,True,-,-,-,-,True,-,-,-,False,False,-
229,True,-,-,-,-,True,-,-,-,False,False,-
230,True,-,-,-,-,True,-,-,-,False,False,-
231,True,-,-,-,-,True,-,-,-,False,False,-
232,True,-,-,-,-,True,-,-,-,False,False,-
233,True,-,-,-,-,True,-,-,-,False,False,-
234,True,-,-,-,-,True,-,-,-,False,False,-
235,True,-,-,-,-,True,-,-,-,False,False,-
236,True,-,-,-,-,True,-,-,-,False,False,-
237,True,-,-,-,-,True,-,-,-,False,False,-
238,True,-,-,-,-,True,-,-,-,False,False,-
239,True,-,-,-,-,True,-,-,-,False,False,-
240,False,-,-,-,-,False,-,-,-,False,False,-
241,True,-,-,-,-,True,-,-,-,False,False,-
242,False,-,-,-,-,True,-,-,-,False,False,-
243,True,-,-,-,-,True,-,-,-,False,False,-
244,False,-,-,-,-,True,-,-,-,False,False,-
245,True,-,-,-,-,False,-,-,-,False,False,-
246,False,-,-,-,-,True,-,-,-,False,False,-
247,True,-,-,-,-,False,-,-,-,False,False,-
248,True,-,-,-,-,True,-,-,-,False,False,-
249,True,-,-,-,-,False,-,-,-,False,False,-
250,True,-,-,-,-,False,-,-,-,False,False,-
251,True,-,-,-,-,False,-,-,-,False,False,-
252,True,-,-,-,-,True,-,-,-,False,False,-
253,True,-,-,-,-,False,-,-,-,False,False,-
254,True,-,-,-,-,False,-,-,-,False,False,-
