0,False,-,False,-,False,False,False,False,-,-,False,False
1,False,-,False,-,False,False,False,False,-,-,False,False
2,False,-,False,-,False,False,False,False,-,-,False,False
3,False,-,False,-,False,False,False,False,-,-,False,False
4,False,-,False,-,False,False,False,False,-,-,False,False
5,False,-,False,-,False,False,False,False,-,-,False,False
6,False,-,False,-,False,False,False,False,-,-,False,False
7,False,-,False,-,False,False,False,False,-,-,False,False
8,False,-,False,-,False,False,False,False,-,-,False,False
9,False,-,False,-,False,False,False,False,-,-,False,False
10,False,-,False,-,False,False,False,False,-,-,False,False
11,False,-,False,-,False,False,False,False,-,-,False,False
12,False,-,False,-,False,False,False,False,-,-,False,False
13,False,-,False,-,False,False,False,False,-,-,False,False
14,False,-,False,-,False,False,False,False,-,-,False,False
15,False,-,False,-,False,False,False,False,-,-,False,False
16,False,-,True,-,False,True,False,False,-,-,False,False
17,False,-,True,-,False,True,False,False,-,-,False,False
18,False,-,True,-,False,True,False,False,-,-,False,False
19,False,-,True,-,False,True,False,False,-,-,False,False
20,True,-,True,-,False,True,False,False,-,-,False,False
21,True,-,True,-,False,True,False,False,-,-,False,False
22,True,-,True,-,False,False,False,False,-,-,False,False
23,True,-,True,-,False,False,False,False,-,-,False,False
24,True,-,True,-,False,False,False,False,-,-,False,False
25,True,-,True,-,False,False,False,False,-,-,False,False
26,True,-,False,-,False,False,False,False,-,-,False,False
27,True,-,False,-,False,False,False,False,-,-,False,False
28,True,-,False,-,False,False,False,False,-,-,False,False
29,True,-,False,-,False,False,False,False,-,-,False,False
30,True,-,False,-,False,False,False,False,-,-,False,False
31,True,-,False,-,False,False,False,False,-,-,False,False
32,True,-,False,-,False,False,False,False,-,-,True,False
33,True,-,False,-,False,False,False,False,-,-,True,False
34,True,-,False,-,False,False,False,False,-,-,True,False
35,True,-,False,-,False,False,False,False,-,-,True,False
36,False,-,False,-,False,False,False,False,-,-,False,False
37,False,-,False,-,False,False,False,False,-,-,False,False
38,False,-,False,-,False,False,True,False,-,-,False,False
39,False,-,False,-,False,False,True,False,-,-,False,False
40,False,-,False,-,False,False,True,False,-,-,False,False
41,False,-,False,-,False,False,True,False,-,-,False,False
42,False,-,False,-,False,False,True,False,-,-,False,False
43,False,-,False,-,False,False,True,False,-,-,False,False
44,False,-,False,-,True,False,False,False,-,-,False,False
45,False,-,False,-,False,False,True,False,-,-,False,False
46,False,-,False,-,True,False,False,False,-,-,False,False
47,False,-,False,-,False,False,False,False,-,-,False,False
48,False,-,False,-,True,False,False,False,-,-,False,False
49,False,-,False,-,False,False,False,False,-,-,False,False
50,False,-,False,-,True,False,False,False,-,-,False,False
51,False,-,False,-,False,False,False,False,-,-,False,False
52,False,-,False,-,False,False,False,False,-,-,False,False
53,False,-,False,-,False,False,False,False,-,-,False,False
54,False,-,False,-,True,False,False,False,-,-,False,False
55,False,-,False,-,False,False,False,False,-,-,False,False
56,False,-,False,-,True,False,False,False,-,-,False,False
57,False,-,False,-,False,False,False,False,-,-,False,False
58,False,-,False,-,True,False,False,False,-,-,False,False
59,False,-,False,-,False,False,False,False,-,-,False,False
60,False,-,False,-,True,False,False,False,-,-,False,False
61,False,-,False,-,False,False,False,False,-,-,False,False
62,False,-,False,-,True,False,False,False,-,-,False,False
63,False,-,False,-,False,False,False,False,-,-,False,False
64,False,-,False,-,True,False,False,False,-,-,False,False
65,False,-,False,-,False,False,False,False,-,-,False,False
66,False,-,False,-,True,False,False,False,-,-,False,False
67,False,-,False,-,False,False,False,False,-,-,False,False
68,False,-,False,-,True,False,False,False,-,-,False,False
69,False,-,False,-,False,False,False,False,-,-,False,False
70,False,-,False,-,True,False,False,False,-,-,False,False
71,False,-,False,-,False,False,False,False,-,-,False,False
72,False,-,False,-,True,False,False,True,-,-,False,False
73,False,-,False,-,False,False,False,False,-,-,False,False
74,False,-,False,-,True,False,False,False,-,-,False,False
75,False,-,False,-,False,False,False,False,-,-,False,False
76,False,-,False,-,True,False,False,False,-,-,False,False
77,False,-,False,-,False,False,False,False,-,-,False,False
78,False,-,False,-,True,False,False,True,-,-,False,False
79,False,-,False,-,False,False,False,False,-,-,False,False
80,False,-,False,-,True,False,False,True,-,-,False,False
81,False,-,False,-,False,False,False,False,-,-,False,False
82,False,-,False,-,True,False,False,False,-,-,False,False
83,False,-,False,-,False,False,False,False,-,-,False,False
84,False,-,False,-,True,False,False,False,-,-,False,False
85,False,-,False,-,False,False,False,False,-,-,False,False
86,False,-,False,-,True,False,False,True,-,-,False,False
87,False,-,False,-,False,False,False,False,-,-,False,False
88,False,-,False,-,True,False,False,False,-,-,False,False
89,False,-,False,-,False,False,False,False,-,-,False,False
90,False,-,False,-,True,False,False,True,-,-,False,False
91,False,-,False,-,False,False,False,False,-,-,False,False
92,False,-,False,-,True,False,False,True,-,-,False,False
93,False,-,False,-,False,False,False,False,-,-,False,False
94,False,-,False,-,True,False,False,False,-,-,False,False
95,False,-,False,-,False,False,False,False,-,-,False,False
96,False,-,False,-,True,False,False,True,-,-,False,False
97,False,-,False,-,False,False,False,False,-,-,False,False
98,False,-,False,-,True,False,False,True,-,-,False,False
99,False,-,False,-,False,False,False,False,-,-,False,False
100,False,-,False,-,True,False,False,True,-,-,False,False
101,False,-,False,-,True,False,False,False,-,-,False,False
102,False,-,False,-,True,False,False,True,-,-,False,False
103,False,-,False,-,False,False,False,False,-,-,False,False
104,False,-,False,-,False,False,False,False,-,-,False,False
105,False,-,False,-,False,False,False,False,-,-,False,False
106,False,-,False,-,True,False,False,True,-,-,False,False
107,False,-,False,-,False,False,False,False,-,-,False,False
108,False,-,False,-,False,False,False,False,-,-,False,False
109,False,-,False,-,False,False,False,False,-,-,False,False
110,False,-,False,-,True,False,False,False,-,-,False,False
111,False,-,False,-,False,False,False,False,-,-,False,False
112,False,-,False,-,True,False,False,True,-,-,False,False
113,False,-,False,-,False,False,False,False,-,-,False,False
114,False,-,False,-,True,False,False,False,-,-,False,False
115,False,-,False,-,False,False,False,False,-,-,False,False
116,False,-,False,-,True,False,False,True,-,-,False,False
117,False,-,False,-,False,False,False,False,-,-,False,False
118,False,-,False,-,True,False,False,False,-,-,False,False
119,False,-,False,-,False,False,False,False,-,-,False,False
120,False,-,False,-,True,False,False,False,-,-,False,False
121,False,-,False,-,False,False,False,False,-,-,False,False
122,False,-,False,-,True,False,False,False,-,-,False,False
123,False,-,False,-,False,False,False,False,-,-,False,False
124,False,-,False,-,True,False,False,False,-,-,False,False
125,False,-,False,-,False,False,False,False,-,-,False,False
126,False,-,False,-,True,False,False,True,-,-,False,False
127,False,-,False,-,False,False,False,False,-,-,False,False
128,False,-,False,-,True,False,False,True,-,-,False,False
129,False,-,False,-,False,False,False,False,-,-,False,False
130,False,-,False,-,True,False,False,True,-,-,False,False
131,False,-,False,-,False,False,False,False,-,-,False,False
132,False,-,False,-,True,False,False,True,-,-,False,False
133,False,-,False,-,False,False,False,False,-,-,False,False
134,False,-,False,-,True,False,False,True,-,-,False,False
135,False,-,False,-,False,False,False,False,-,-,False,False
136,False,-,False,-,True,False,False,False,-,-,False,False
137,False,-,False,-,False,False,False,False,-,-,False,False
138,False,-,False,-,True,False,False,True,-,-,False,False
139,False,-,False,-,False,False,False,False,-,-,False,False
140,False,-,False,-,False,False,False,False,-,-,False,False
141,False,-,False,-,False,False,False,False,-,-,False,False
142,False,-,False,-,True,False,False,True,-,-,False,False
143,False,-,False,-,False,False,False,False,-,-,False,False
144,False,-,False,-,True,False,False,True,-,-,False,False
145,False,-,False,-,False,False,False,False,-,-,False,False
146,False,-,False,-,True,False,False,False,-,-,False,False
147,False,-,False,-,False,False,False,False,-,-,False,False
148,False,-,False,-,True,False,False,True,-,-,False,False
149,False,-,False,-,False,False,False,False,-,-,False,False
150,False,-,False,-,True,False,False,True,-,-,False,False
151,False,-,False,-,False,False,False,False,-,-,False,False
152,False,-,False,-,True,False,False,True,-,-,False,False
153,False,-,False,-,False,False,False,False,-,-,False,False
154,False,-,False,-,True,False,False,False,-,-,False,False
155,False,-,False,-,False,False,False,False,-,-,False,False
156,False,-,False,-,True,False,False,False,-,-,False,False
157,False,-,False,-,False,False,False,False,-,-,False,False
158,False,-,False,-,True,False,False,True,-,-,False,False
159,False,-,False,-,False,False,False,False,-,-,False,False
160,False,-,False,-,True,False,False,True,-,-,False,False
161,False,-,False,-,False,False,False,False,-,-,False,False
162,False,-,False,-,True,False,False,True,-,-,False,False
163,False,-,False,-,False,False,False,False,-,-,False,False
164,False,-,False,-,False,False,False,True,-,-,False,False
165,True,-,False,-,False,False,True,False,-,-,False,False
166,False,-,False,-,True,False,False,True,-,-,False,False
167,True,-,False,-,False,False,True,False,-,-,False,False
168,False,-,False,-,True,False,False,True,-,-,False,False
169,True,-,False,-,False,False,True,False,-,-,False,False
170,False,-,False,-,True,False,False,True,-,-,False,False
171,True,-,False,-,False,False,True,False,-,-,False,False
172,True,-,False,-,False,False,False,False,-,-,False,False
173,True,-,False,-,False,False,True,False,-,-,False,False
174,False,-,False,-,True,False,False,True,-,-,False,False
175,True,-,False,-,False,False,True,False,-,-,False,False
176,False,-,False,-,True,False,False,True,-,-,False,False
177,True,-,False,-,False,False,True,False,-,-,False,False
178,False,-,False,-,True,False,False,True,-,-,False,False
179,True,-,False,-,False,False,True,False,-,-,False,False
180,False,-,False,-,True,False,False,False,-,-,False,False
181,True,-,False,-,False,False,True,False,-,-,False,False
182,False,-,False,-,True,False,False,True,-,-,False,False
183,True,-,False,-,False,False,True,False,-,-,False,False
184,False,-,False,-,True,False,False,False,-,-,False,False
185,True,-,False,-,False,False,True,False,-,-,False,False
186,False,-,False,-,True,False,False,True,-,-,False,False
187,True,-,False,-,False,False,True,False,-,-,False,False
188,False,-,False,-,True,False,False,False,-,-,False,False
189,True,-,False,-,False,False,True,False,-,-,False,False
190,False,-,False,-,True,False,False,True,-,-,False,False
191,True,-,False,-,False,False,True,False,-,-,False,False
192,False,-,False,-,True,False,False,True,-,-,False,False
193,True,-,False,-,False,False,True,False,-,-,False,False
194,False,-,False,-,True,False,False,True,-,-,False,False
195,True,-,False,-,False,False,True,False,-,-,False,False
196,False,-,False,-,True,False,False,True,-,-,False,False
197,True,-,False,-,False,False,True,False,-,-,False,False
198,False,-,False,-,False,False,False,False,-,-,False,False
199,True,-,False,-,False,False,True,False,-,-,False,False
200,False,-,False,-,True,False,False,True,-,-,False,False
201,True,-,False,-,False,False,True,False,-,-,False,False
202,False,-,False,-,False,False,False,False,-,-,False,False
203,True,-,False,-,False,False,True,False,-,-,False,False
204,False,-,False,-,True,False,False,True,-,-,False,False
205,True,-,False,-,False,False,True,False,-,-,False,False
206,False,-,False,-,True,False,False,False,-,-,False,False
207,True,-,False,-,False,False,True,False,-,-,False,False
208,False,-,False,-,True,False,False,True,-,-,False,False
209,True,-,False,-,False,False,True,False,-,-,False,False
210,False,-,False,-,True,False,False,False,-,-,False,False
211,True,-,False,-,False,False,True,False,-,-,False,False
212,False,-,False,-,True,False,False,False,-,-,False,False
213,True,-,False,-,False,False,True,False,-,-,False,False
214,False,-,False,-,True,False,False,True,-,-,False,False
215,True,-,False,-,False,False,True,False,-,-,False,False
216,False,-,False,-,True,False,False,False,-,-,False,False
217,True,-,False,-,False,False,True,False,-,-,False,False
218,False,-,False,-,True,False,False,True,-,-,False,False
219,True,-,False,-,False,False,True,False,-,-,False,False
220,False,-,False,-,True,False,False,False,-,-,False,False
221,True,-,False,-,False,False,True,False,-,-,False,False
222,False,-,False,-,True,False,False,True,-,-,False,False
223,True,-,False,-,False,False,True,False,-,-,False,False
224,False,-,False,-,False,False,False,False,-,-,False,False
225,True,-,False,-,False,False,True,False,-,-,False,False
226,False,-,False,-,True,False,False,True,-,-,False,False
227,True,-,False,-,False,False,True,False,-,-,False,False
228,False,-,False,-,True,False,False,False,-,-,False,False
229,True,-,False,-,False,False,True,False,-,-,False,False
230,False,-,False,-,True,False,False,False,-,-,False,False
231,True,-,False,-,False,False,True,False,-,-,False,False
232,False,-,False,-,True,False,False,True,-,-,False,False
233,True,-,False,-,False,False,True,False,-,-,False,False
234,False,-,False,-,True,False,False,False,-,-,False,False
235,True,-,False,-,False,False,True,False,-,-,False,False
236,False,-,False,-,False,False,False,False,-,-,False,False
237,True,-,False,-,False,False,True,False,-,-,False,False
238,False,-,False,-,True,False,False,False,-,-,False,False
239,True,-,False,-,False,False,True,False,-,-,False,False
240,False,-,False,-,True,False,False,False,-,-,False,False
241,True,-,False,-,False,False,True,False,-,-,False,False
242,False,-,False,-,True,False,False,False,-,-,False,False
243,True,-,False,-,False,False,True,False,-,-,False,False
244,False,-,False,-,True,False,False,False,-,-,False,False
245,True,-,False,-,False,False,True,False,-,-,False,False
246,False,-,False,-,True,False,False,True,-,-,False,False
247,True,-,False,-,False,False,True,False,-,-,False,False
248,False,-,False,-,True,False,False,True,-,-,False,False
249,True,-,False,-,False,False,True,False,-,-,False,False
250,False,-,False,-,True,False,False,False,-,-,False,False
251,True,-,False,-,False,False,True,False,-,-,False,False
252,False,-,False,-,True,False,False,False,-,-,False,False
253,True,-,False,-,False,False,True,False,-,-,False,False
254,False,-,False,-,True,False,False,True,-,-,False,False
255,True,-,False,-,False,False,True,False,-,-,False,False
256,False,-,False,-,True,False,False,True,-,-,False,False
257,True,-,False,-,False,False,True,False,-,-,False,False
258,False,-,False,-,True,False,False,True,-,-,False,False
259,True,-,False,-,False,False,True,False,-,-,False,False
260,False,-,False,-,True,False,False,True,-,-,False,False
261,True,-,False,-,False,False,True,False,-,-,False,False
262,False,-,False,-,True,False,False,True,-,-,False,False
263,True,-,False,-,False,False,True,False,-,-,False,False
264,False,-,False,-,True,False,False,True,-,-,False,False
265,True,-,False,-,False,False,True,False,-,-,False,False
266,False,-,False,-,True,False,False,False,-,-,False,False
267,True,-,False,-,False,False,True,False,-,-,False,False
268,False,-,False,-,False,False,False,False,-,-,False,False
269,True,-,False,-,False,False,True,False,-,-,False,False
270,True,-,False,-,False,False,False,False,-,-,False,False
271,True,-,False,-,False,False,True,False,-,-,False,False
272,False,-,False,-,True,False,False,False,-,-,False,False
273,True,-,False,-,False,False,True,False,-,-,False,False
274,True,-,False,-,False,False,False,False,-,-,False,False
275,True,-,False,-,False,False,True,False,-,-,False,False
276,False,-,False,-,True,False,False,False,-,-,False,False
277,True,-,False,-,False,False,True,False,-,-,False,False
278,False,-,False,-,True,False,False,False,-,-,False,False
279,True,-,False,-,False,False,True,False,-,-,False,False
280,True,-,False,-,False,False,False,False,-,-,False,False
281,True,-,False,-,False,False,True,False,-,-,False,False
282,False,-,False,-,True,False,False,True,-,-,False,False
283,True,-,False,-,False,False,True,False,-,-,False,False
284,False,-,False,-,True,False,False,True,-,-,False,False
285,True,-,False,-,False,False,True,False,-,-,False,False
286,False,-,False,-,True,False,False,False,-,-,False,False
287,True,-,False,-,False,False,True,False,-,-,False,False
288,False,-,False,-,True,False,False,True,-,-,False,False
289,True,-,False,-,False,False,True,False,-,-,False,False
290,False,-,False,-,True,False,False,True,-,-,False,False
291,True,-,False,-,False,False,True,False,-,-,False,False
292,False,-,False,-,True,False,False,True,-,-,False,False
293,True,-,False,-,False,False,True,False,-,-,False,False
294,False,-,False,-,True,False,False,False,-,-,False,False
295,True,-,False,-,False,False,True,False,-,-,False,False
296,False,-,False,-,False,False,False,False,-,-,False,False
297,True,-,False,-,False,False,True,False,-,-,False,False
298,False,-,False,-,False,False,False,False,-,-,False,False
299,True,-,False,-,False,False,True,False,-,-,False,False
300,False,-,False,-,True,False,False,False,-,-,False,False
301,True,-,False,-,False,False,True,False,-,-,False,False
302,False,-,False,-,False,False,True,False,-,-,False,False
303,True,-,False,-,False,False,False,False,-,-,False,False
304,False,-,False,-,True,False,False,False,-,-,False,False
305,True,-,False,-,False,False,False,False,-,-,False,False
306,False,-,False,-,True,False,False,True,-,-,False,False
307,True,-,False,-,False,False,False,False,-,-,False,False
308,False,-,False,-,True,False,False,False,-,-,False,False
309,True,-,False,-,False,False,False,False,-,-,False,False
310,False,-,False,-,True,False,False,False,-,-,False,False
311,True,-,False,-,False,False,False,False,-,-,False,False
312,False,-,False,-,False,False,False,False,-,-,False,False
313,True,-,False,-,False,False,False,False,-,-,False,False
314,False,-,False,-,True,False,False,True,-,-,False,False
315,True,-,False,-,False,False,False,False,-,-,False,False
316,False,-,False,-,True,False,False,True,-,-,False,False
317,True,-,False,-,False,False,False,False,-,-,False,False
318,True,-,False,-,False,False,False,True,-,-,False,False
319,True,-,False,-,False,False,False,False,-,-,False,False
320,False,-,False,-,True,False,False,True,-,-,False,False
321,True,-,False,-,False,False,False,False,-,-,False,False
322,False,-,False,-,True,False,False,False,-,-,False,False
323,True,-,False,-,False,False,False,False,-,-,False,False
324,False,-,False,-,True,False,False,False,-,-,False,False
325,True,-,False,-,False,False,False,False,-,-,False,False
326,False,-,False,-,True,False,False,False,-,-,False,False
327,True,-,False,-,False,False,False,False,-,-,False,False
328,False,-,False,-,True,False,False,True,-,-,False,False
329,True,-,False,-,False,False,False,False,-,-,False,False
330,True,-,False,-,False,False,False,True,-,-,False,False
331,True,-,False,-,False,False,False,False,-,-,False,False
332,False,-,False,-,True,False,False,True,-,-,False,False
333,True,-,False,-,False,False,True,False,-,-,False,False
334,False,-,False,-,True,False,False,True,-,-,False,False
335,True,-,False,-,False,False,True,False,-,-,False,False
336,False,-,False,-,True,False,False,True,-,-,False,False
337,True,-,False,-,False,False,True,False,-,-,False,False
