77,-,-,-,-,-,-,-,False,False,-,-,False
78,-,-,-,-,-,-,-,False,False,-,-,False
79,-,-,-,-,-,-,-,False,False,-,-,False
80,-,-,-,-,-,-,-,False,False,-,-,False
81,-,-,-,-,-,-,-,False,False,-,-,False
82,-,-,-,-,-,-,-,False,False,-,-,False
83,-,-,-,-,-,-,-,False,False,-,-,False
84,-,-,-,-,-,-,-,False,False,-,-,False
85,-,-,-,-,-,-,-,False,False,-,-,False
86,-,-,-,-,-,-,-,False,False,-,-,False
87,-,-,-,-,-,-,-,False,False,-,-,False
88,-,-,-,-,-,-,-,False,False,-,-,False
89,-,-,-,-,-,-,-,False,False,-,-,False
90,-,-,-,-,-,-,-,False,False,-,-,False
91,-,-,-,-,-,-,-,False,False,-,-,False
92,-,-,-,-,-,-,-,False,False,-,-,False
93,-,-,-,-,-,-,-,False,False,-,-,False
94,-,-,-,-,-,-,-,False,False,-,-,False
95,-,-,-,-,-,-,-,False,False,-,-,False
96,-,-,-,-,-,-,-,False,False,-,-,False
97,-,-,-,-,-,-,-,False,False,-,-,False
98,-,-,-,-,-,-,-,False,False,-,-,False
99,-,-,-,-,-,-,-,False,False,-,-,False
100,-,-,-,-,-,-,-,False,False,-,-,False
101,-,-,-,-,-,-,-,False,False,-,-,False
102,-,-,-,-,-,-,-,False,False,-,-,False
103,-,-,-,-,-,-,-,False,False,-,-,False
104,-,-,-,-,-,-,-,False,False,-,-,False
105,-,-,-,-,-,-,-,False,False,-,-,False
106,-,-,-,-,-,-,-,False,False,-,-,False
107,-,-,-,-,-,-,-,False,False,-,-,False
108,-,-,-,-,-,-,-,False,False,-,-,False
109,-,-,-,-,-,-,-,False,False,-,-,False
110,-,-,-,-,-,-,-,False,False,-,-,False
111,-,-,-,-,-,-,-,False,False,-,-,False
112,-,-,-,-,-,-,-,False,False,-,-,False
113,-,-,-,-,-,-,-,False,False,-,-,False
114,-,-,-,-,-,-,-,True,False,-,-,False
115,-,-,-,-,-,-,-,False,False,-,-,False
116,-,-,-,-,-,-,-,False,False,-,-,False
117,-,-,-,-,-,-,-,False,False,-,-,False
118,-,-,-,-,-,-,-,False,False,-,-,False
119,-,-,-,-,-,-,-,False,False,-,-,False
120,-,-,-,-,-,-,-,False,False,-,-,False
121,-,-,-,-,-,-,-,False,False,-,-,False
122,-,-,-,-,-,-,-,False,False,-,-,False
123,-,-,-,-,-,-,-,False,False,-,-,False
124,-,-,-,-,-,-,-,False,False,-,-,False
125,-,-,-,-,-,-,-,False,False,-,-,False
126,-,-,-,-,-,-,-,False,False,-,-,False
127,-,-,-,-,-,-,-,False,False,-,-,False
128,-,-,-,-,-,-,-,False,False,-,-,False
129,-,-,-,-,-,-,-,False,False,-,-,False
130,-,-,-,-,-,-,-,False,False,-,-,False
131,-,-,-,-,-,-,-,False,False,-,-,False
132,-,-,-,-,-,-,-,False,False,-,-,False
133,-,-,-,-,-,-,-,False,False,-,-,False
134,-,-,-,-,-,-,-,False,False,-,-,False
135,-,-,-,-,-,-,-,False,False,-,-,False
136,-,-,-,-,-,-,-,False,False,-,-,False
137,-,-,-,-,-,-,-,False,False,-,-,False
138,-,-,-,-,-,-,-,False,False,-,-,False
139,-,-,-,-,-,-,-,False,False,-,-,False
140,-,-,-,-,-,-,-,False,False,-,-,False
141,-,-,-,-,-,-,-,False,False,-,-,False
142,-,-,-,-,-,-,-,False,False,-,-,False
143,-,-,-,-,-,-,-,False,False,-,-,False
144,-,-,-,-,-,-,-,False,False,-,-,False
145,-,-,-,-,-,-,-,False,False,-,-,False
146,-,-,-,-,-,-,-,False,False,-,-,False
147,-,-,-,-,-,-,-,False,False,-,-,False
148,-,-,-,-,-,-,-,True,False,-,-,False
149,-,-,-,-,-,-,-,False,False,-,-,False
150,-,-,-,-,-,-,-,True,False,-,-,False
151,-,-,-,-,-,-,-,False,False,-,-,False
152,-,-,-,-,-,-,-,True,False,-,-,False
153,-,-,-,-,-,-,-,False,False,-,-,False
154,-,-,-,-,-,-,-,False,False,-,-,False
155,-,-,-,-,-,-,-,False,False,-,-,False
156,-,-,-,-,-,-,-,False,False,-,-,False
157,-,-,-,-,-,-,-,False,False,-,-,False
158,-,-,-,-,-,-,-,False,False,-,-,False
159,-,-,-,-,-,-,-,False,False,-,-,False
160,-,-,-,-,-,-,-,False,False,-,-,False
161,-,-,-,-,-,-,-,False,False,-,-,False
162,-,-,-,-,-,-,-,False,False,-,-,False
163,-,-,-,-,-,-,-,False,False,-,-,False
164,-,-,-,-,-,-,-,False,False,-,-,False
165,-,-,-,-,-,-,-,False,False,-,-,False
166,-,-,-,-,-,-,-,False,False,-,-,False
167,-,-,-,-,-,-,-,False,False,-,-,False
168,-,-,-,-,-,-,-,True,False,-,-,False
169,-,-,-,-,-,-,-,False,False,-,-,False
170,-,-,-,-,-,-,-,True,False,-,-,False
171,-,-,-,-,-,-,-,False,False,-,-,False
172,-,-,-,-,-,-,-,False,False,-,-,False
173,-,-,-,-,-,-,-,False,False,-,-,False
174,-,-,-,-,-,-,-,True,False,-,-,False
175,-,-,-,-,-,-,-,False,False,-,-,False
176,-,-,-,-,-,-,-,True,False,-,-,False
177,-,-,-,-,-,-,-,False,False,-,-,False
178,-,-,-,-,-,-,-,False,False,-,-,False
179,-,-,-,-,-,-,-,False,False,-,-,False
180,-,-,-,-,-,-,-,False,False,-,-,False
181,-,-,-,-,-,-,-,False,False,-,-,False
182,-,-,-,-,-,-,-,False,False,-,-,False
183,-,-,-,-,-,-,-,False,False,-,-,False
184,-,-,-,-,-,-,-,False,False,-,-,False
185,-,-,-,-,-,-,-,False,False,-,-,False
186,-,-,-,-,-,-,-,False,False,-,-,False
187,-,-,-,-,-,-,-,False,False,-,-,False
188,-,-,-,-,-,-,-,False,False,-,-,False
189,-,-,-,-,-,-,-,False,False,-,-,False
190,-,-,-,-,-,-,-,True,False,-,-,False
191,-,-,-,-,-,-,-,False,False,-,-,False
192,-,-,-,-,-,-,-,False,False,-,-,False
193,-,-,-,-,-,-,-,False,False,-,-,False
194,-,-,-,-,-,-,-,True,False,-,-,False
195,-,-,-,-,-,-,-,False,False,-,-,False
196,-,-,-,-,-,-,-,False,False,-,-,False
197,-,-,-,-,-,-,-,False,False,-,-,False
198,-,-,-,-,-,-,-,True,False,-,-,False
199,-,-,-,-,-,-,-,False,False,-,-,False
200,-,-,-,-,-,-,-,False,False,-,-,False
201,-,-,-,-,-,-,-,False,False,-,-,False
202,-,-,-,-,-,-,-,True,False,-,-,False
203,-,-,-,-,-,-,-,False,False,-,-,False
204,-,-,-,-,-,-,-,False,False,-,-,False
205,-,-,-,-,-,-,-,False,False,-,-,False
206,-,-,-,-,-,-,-,True,False,-,-,False
207,-,-,-,-,-,-,-,False,False,-,-,False
208,-,-,-,-,-,-,-,True,False,-,-,False
209,-,-,-,-,-,-,-,False,False,-,-,False
210,-,-,-,-,-,-,-,True,False,-,-,False
211,-,-,-,-,-,-,-,False,False,-,-,False
212,-,-,-,-,-,-,-,True,False,-,-,False
213,-,-,-,-,-,-,-,False,False,-,-,False
214,-,-,-,-,-,-,-,True,False,-,-,False
215,-,-,-,-,-,-,-,False,False,-,-,False
216,-,-,-,-,-,-,-,True,False,-,-,False
217,-,-,-,-,-,-,-,False,False,-,-,False
218,-,-,-,-,-,-,-,False,False,-,-,False
219,-,-,-,-,-,-,-,False,False,-,-,False
220,-,-,-,-,-,-,-,True,False,-,-,False
221,-,-,-,-,-,-,-,False,False,-,-,False
222,-,-,-,-,-,-,-,True,False,-,-,False
223,-,-,-,-,-,-,-,False,False,-,-,False
224,-,-,-,-,-,-,-,True,False,-,-,False
225,-,-,-,-,-,-,-,False,False,-,-,False
226,-,-,-,-,-,-,-,True,False,-,-,False
227,-,-,-,-,-,-,-,False,False,-,-,False
228,-,-,-,-,-,-,-,False,False,-,-,False
229,-,-,-,-,-,-,-,False,False,-,-,False
230,-,-,-,-,-,-,-,True,False,-,-,False
231,-,-,-,-,-,-,-,False,False,-,-,False
232,-,-,-,-,-,-,-,False,False,-,-,False
233,-,-,-,-,-,-,-,False,False,-,-,False
234,-,-,-,-,-,-,-,True,False,-,-,False
235,-,-,-,-,-,-,-,False,False,-,-,False
236,-,-,-,-,-,-,-,True,False,-,-,False
237,-,-,-,-,-,-,-,False,False,-,-,False
238,-,-,-,-,-,-,-,False,False,-,-,False
239,-,-,-,-,-,-,-,False,False,-,-,False
240,-,-,-,-,-,-,-,True,False,-,-,False
241,-,-,-,-,-,-,-,False,False,-,-,False
242,-,-,-,-,-,-,-,False,False,-,-,False
243,-,-,-,-,-,-,-,False,False,-,-,False
244,-,-,-,-,-,-,-,False,False,-,-,False
245,-,-,-,-,-,-,-,False,False,-,-,False
246,-,-,-,-,-,-,-,True,False,-,-,False
247,-,-,-,-,-,-,-,False,False,-,-,False
248,-,-,-,-,-,-,-,False,False,-,-,False
249,-,-,-,-,-,-,-,False,False,-,-,False
250,-,-,-,-,-,-,-,False,False,-,-,False
251,-,-,-,-,-,-,-,False,False,-,-,False
252,-,-,-,-,-,-,-,False,False,-,-,False
253,-,-,-,-,-,-,-,False,False,-,-,False
254,-,-,-,-,-,-,-,True,False,-,-,False
255,-,-,-,-,-,-,-,False,False,-,-,False
256,-,-,-,-,-,-,-,True,False,-,-,False
257,-,-,-,-,-,-,-,False,False,-,-,False
258,-,-,-,-,-,-,-,False,False,-,-,False
259,-,-,-,-,-,-,-,False,False,-,-,False
260,-,-,-,-,-,-,-,True,False,-,-,False
261,-,-,-,-,-,-,-,False,False,-,-,False
262,-,-,-,-,-,-,-,True,False,-,-,False
263,-,-,-,-,-,-,-,False,False,-,-,False
264,-,-,-,-,-,-,-,False,False,-,-,False
265,-,-,-,-,-,-,-,False,False,-,-,False
266,-,-,-,-,-,-,-,True,False,-,-,False
267,-,-,-,-,-,-,-,False,False,-,-,False
268,-,-,-,-,-,-,-,True,False,-,-,False
269,-,-,-,-,-,-,-,False,False,-,-,False
270,-,-,-,-,-,-,-,True,False,-,-,False
271,-,-,-,-,-,-,-,False,False,-,-,False
272,-,-,-,-,-,-,-,False,False,-,-,False
273,-,-,-,-,-,-,-,False,False,-,-,False
274,-,-,-,-,-,-,-,True,False,-,-,False
275,-,-,-,-,-,-,-,False,False,-,-,False
276,-,-,-,-,-,-,-,True,False,-,-,False
277,-,-,-,-,-,-,-,False,False,-,-,False
278,-,-,-,-,-,-,-,False,False,-,-,False
279,-,-,-,-,-,-,-,False,False,-,-,False
280,-,-,-,-,-,-,-,False,False,-,-,False
281,-,-,-,-,-,-,-,False,False,-,-,False
282,-,-,-,-,-,-,-,False,False,-,-,False
283,-,-,-,-,-,-,-,False,False,-,-,False
284,-,-,-,-,-,-,-,True,False,-,-,False
285,-,-,-,-,-,-,-,False,False,-,-,False
286,-,-,-,-,-,-,-,True,False,-,-,False
287,-,-,-,-,-,-,-,False,False,-,-,False
288,-,-,-,-,-,-,-,True,False,-,-,False
289,-,-,-,-,-,-,-,False,False,-,-,False
290,-,-,-,-,-,-,-,True,False,-,-,False
291,-,-,-,-,-,-,-,False,False,-,-,False
292,-,-,-,-,-,-,-,True,False,-,-,False
293,-,-,-,-,-,-,-,False,False,-,-,False
294,-,-,-,-,-,-,-,True,False,-,-,False
295,-,-,-,-,-,-,-,False,False,-,-,False
296,-,-,-,-,-,-,-,True,False,-,-,False
297,-,-,-,-,-,-,-,False,False,-,-,False
298,-,-,-,-,-,-,-,True,False,-,-,False
299,-,-,-,-,-,-,-,False,False,-,-,False
300,-,-,-,-,-,-,-,True,False,-,-,False
301,-,-,-,-,-,-,-,False,False,-,-,False
302,-,-,-,-,-,-,-,True,False,-,-,False
303,-,-,-,-,-,-,-,False,False,-,-,False
304,-,-,-,-,-,-,-,True,False,-,-,False
305,-,-,-,-,-,-,-,True,False,-,-,False
306,-,-,-,-,-,-,-,True,False,-,-,False
307,-,-,-,-,-,-,-,True,False,-,-,False
308,-,-,-,-,-,-,-,True,False,-,-,False
309,-,-,-,-,-,-,-,True,False,-,-,False
310,-,-,-,-,-,-,-,True,False,-,-,False
311,-,-,-,-,-,-,-,True,False,-,-,False
312,-,-,-,-,-,-,-,False,False,-,-,False
313,-,-,-,-,-,-,-,True,False,-,-,False
314,-,-,-,-,-,-,-,False,False,-,-,False
315,-,-,-,-,-,-,-,False,False,-,-,False
316,-,-,-,-,-,-,-,True,False,-,-,False
317,-,-,-,-,-,-,-,False,False,-,-,False
318,-,-,-,-,-,-,-,True,False,-,-,False
319,-,-,-,-,-,-,-,False,False,-,-,False
320,-,-,-,-,-,-,-,True,False,-,-,False
321,-,-,-,-,-,-,-,False,False,-,-,False
322,-,-,-,-,-,-,-,False,False,-,-,False
323,-,-,-,-,-,-,-,False,False,-,-,False
324,-,-,-,-,-,-,-,True,False,-,-,False
325,-,-,-,-,-,-,-,False,False,-,-,False
326,-,-,-,-,-,-,-,True,False,-,-,False
327,-,-,-,-,-,-,-,False,False,-,-,False
328,-,-,-,-,-,-,-,True,False,-,-,False
329,-,-,-,-,-,-,-,False,False,-,-,False
330,-,-,-,-,-,-,-,True,False,-,-,False
331,-,-,-,-,-,-,-,False,False,-,-,False
332,-,-,-,-,-,-,-,True,False,-,-,False
333,-,-,-,-,-,-,-,False,False,-,-,False
334,-,-,-,-,-,-,-,True,False,-,-,False
335,-,-,-,-,-,-,-,False,False,-,-,False
336,-,-,-,-,-,-,-,True,False,-,-,False
337,-,-,-,-,-,-,-,False,False,-,-,False
338,-,-,-,-,-,-,-,True,False,-,-,False
339,-,-,-,-,-,-,-,False,False,-,-,False
340,-,-,-,-,-,-,-,True,False,-,-,False
341,-,-,-,-,-,-,-,False,False,-,-,False
342,-,-,-,-,-,-,-,True,False,-,-,False
343,-,-,-,-,-,-,-,False,False,-,-,False
344,-,-,-,-,-,-,-,False,False,-,-,False
345,-,-,-,-,-,-,-,False,False,-,-,False
346,-,-,-,-,-,-,-,True,False,-,-,False
347,-,-,-,-,-,-,-,False,False,-,-,False
348,-,-,-,-,-,-,-,True,False,-,-,False
349,-,-,-,-,-,-,-,False,False,-,-,False
350,-,-,-,-,-,-,-,True,False,-,-,False
351,-,-,-,-,-,-,-,False,False,-,-,False
352,-,-,-,-,-,-,-,True,False,-,-,False
353,-,-,-,-,-,-,-,False,False,-,-,False
354,-,-,-,-,-,-,-,True,False,-,-,False
355,-,-,-,-,-,-,-,False,False,-,-,False
356,-,-,-,-,-,-,-,True,False,-,-,False
357,-,-,-,-,-,-,-,False,False,-,-,False
358,-,-,-,-,-,-,-,True,False,-,-,False
359,-,-,-,-,-,-,-,True,False,-,-,False
360,-,-,-,-,-,-,-,True,False,-,-,False
361,-,-,-,-,-,-,-,False,False,-,-,False
362,-,-,-,-,-,-,-,True,False,-,-,False
363,-,-,-,-,-,-,-,False,False,-,-,False
364,-,-,-,-,-,-,-,True,False,-,-,False
365,-,-,-,-,-,-,-,False,False,-,-,False
366,-,-,-,-,-,-,-,True,False,-,-,False
367,-,-,-,-,-,-,-,False,False,-,-,False
368,-,-,-,-,-,-,-,True,False,-,-,False
369,-,-,-,-,-,-,-,True,False,-,-,False
370,-,-,-,-,-,-,-,False,False,-,-,False
371,-,-,-,-,-,-,-,False,False,-,-,False
372,-,-,-,-,-,-,-,True,False,-,-,False
373,-,-,-,-,-,-,-,False,False,-,-,False
374,-,-,-,-,-,-,-,True,False,-,-,False
375,-,-,-,-,-,-,-,False,False,-,-,False
376,-,-,-,-,-,-,-,True,False,-,-,False
377,-,-,-,-,-,-,-,False,False,-,-,False
378,-,-,-,-,-,-,-,True,False,-,-,False
379,-,-,-,-,-,-,-,False,False,-,-,False
380,-,-,-,-,-,-,-,True,False,-,-,False
381,-,-,-,-,-,-,-,False,False,-,-,False
382,-,-,-,-,-,-,-,True,False,-,-,False
383,-,-,-,-,-,-,-,False,False,-,-,False
384,-,-,-,-,-,-,-,True,False,-,-,False
385,-,-,-,-,-,-,-,False,False,-,-,False
386,-,-,-,-,-,-,-,True,False,-,-,False
387,-,-,-,-,-,-,-,False,False,-,-,False
388,-,-,-,-,-,-,-,True,False,-,-,False
389,-,-,-,-,-,-,-,False,False,-,-,False
390,-,-,-,-,-,-,-,False,False,-,-,False
391,-,-,-,-,-,-,-,False,False,-,-,False
392,-,-,-,-,-,-,-,True,False,-,-,False
393,-,-,-,-,-,-,-,False,False,-,-,False
394,-,-,-,-,-,-,-,True,False,-,-,False
395,-,-,-,-,-,-,-,False,False,-,-,False
396,-,-,-,-,-,-,-,True,False,-,-,False
397,-,-,-,-,-,-,-,False,False,-,-,False
398,-,-,-,-,-,-,-,True,False,-,-,False
399,-,-,-,-,-,-,-,False,False,-,-,False
400,-,-,-,-,-,-,-,True,False,-,-,False
401,-,-,-,-,-,-,-,False,False,-,-,False
402,-,-,-,-,-,-,-,True,False,-,-,False
403,-,-,-,-,-,-,-,False,False,-,-,False
404,-,-,-,-,-,-,-,True,False,-,-,False
405,-,-,-,-,-,-,-,False,False,-,-,False
406,-,-,-,-,-,-,-,True,False,-,-,False
407,-,-,-,-,-,-,-,False,False,-,-,False
408,-,-,-,-,-,-,-,True,False,-,-,False
409,-,-,-,-,-,-,-,False,False,-,-,False
410,-,-,-,-,-,-,-,True,False,-,-,False
411,-,-,-,-,-,-,-,False,False,-,-,False
412,-,-,-,-,-,-,-,True,False,-,-,False
413,-,-,-,-,-,-,-,False,False,-,-,False
414,-,-,-,-,-,-,-,True,False,-,-,False
415,-,-,-,-,-,-,-,False,False,-,-,False
416,-,-,-,-,-,-,-,True,False,-,-,False
417,-,-,-,-,-,-,-,False,False,-,-,False
418,-,-,-,-,-,-,-,True,False,-,-,False
419,-,-,-,-,-,-,-,False,False,-,-,False
420,-,-,-,-,-,-,-,True,False,-,-,False
421,-,-,-,-,-,-,-,False,False,-,-,False
422,-,-,-,-,-,-,-,True,False,-,-,False
423,-,-,-,-,-,-,-,False,False,-,-,False
424,-,-,-,-,-,-,-,True,False,-,-,False
425,-,-,-,-,-,-,-,False,False,-,-,False
426,-,-,-,-,-,-,-,True,False,-,-,False
427,-,-,-,-,-,-,-,False,False,-,-,False
428,-,-,-,-,-,-,-,True,False,-,-,False
429,-,-,-,-,-,-,-,False,False,-,-,False
430,-,-,-,-,-,-,-,True,False,-,-,False
431,-,-,-,-,-,-,-,False,False,-,-,False
432,-,-,-,-,-,-,-,False,False,-,-,False
433,-,-,-,-,-,-,-,False,False,-,-,False
434,-,-,-,-,-,-,-,True,False,-,-,False
435,-,-,-,-,-,-,-,False,False,-,-,False
436,-,-,-,-,-,-,-,False,False,-,-,False
437,-,-,-,-,-,-,-,False,False,-,-,False
438,-,-,-,-,-,-,-,True,False,-,-,False
439,-,-,-,-,-,-,-,False,False,-,-,False
440,-,-,-,-,-,-,-,True,False,-,-,False
441,-,-,-,-,-,-,-,False,False,-,-,False
442,-,-,-,-,-,-,-,True,False,-,-,False
443,-,-,-,-,-,-,-,False,False,-,-,False
444,-,-,-,-,-,-,-,True,False,-,-,False
445,-,-,-,-,-,-,-,False,False,-,-,False
446,-,-,-,-,-,-,-,True,False,-,-,False
447,-,-,-,-,-,-,-,False,False,-,-,False
448,-,-,-,-,-,-,-,True,False,-,-,False
449,-,-,-,-,-,-,-,False,False,-,-,False
450,-,-,-,-,-,-,-,True,False,-,-,False
451,-,-,-,-,-,-,-,False,False,-,-,False
452,-,-,-,-,-,-,-,True,False,-,-,False
453,-,-,-,-,-,-,-,False,False,-,-,False
454,-,-,-,-,-,-,-,True,False,-,-,False
455,-,-,-,-,-,-,-,False,False,-,-,False
456,-,-,-,-,-,-,-,True,False,-,-,False
457,-,-,-,-,-,-,-,False,False,-,-,False
458,-,-,-,-,-,-,-,True,False,-,-,False
459,-,-,-,-,-,-,-,False,False,-,-,False
460,-,-,-,-,-,-,-,False,False,-,-,False
461,-,-,-,-,-,-,-,False,False,-,-,False
462,-,-,-,-,-,-,-,True,False,-,-,False
463,-,-,-,-,-,-,-,False,False,-,-,False
464,-,-,-,-,-,-,-,True,False,-,-,False
465,-,-,-,-,-,-,-,False,False,-,-,False
466,-,-,-,-,-,-,-,True,False,-,-,False
467,-,-,-,-,-,-,-,False,False,-,-,False
468,-,-,-,-,-,-,-,False,False,-,-,False
469,-,-,-,-,-,-,-,False,False,-,-,False
470,-,-,-,-,-,-,-,True,False,-,-,False
471,-,-,-,-,-,-,-,False,False,-,-,False
472,-,-,-,-,-,-,-,False,False,-,-,False
473,-,-,-,-,-,-,-,False,False,-,-,False
474,-,-,-,-,-,-,-,True,False,-,-,False
475,-,-,-,-,-,-,-,False,False,-,-,False
476,-,-,-,-,-,-,-,True,False,-,-,False
477,-,-,-,-,-,-,-,False,False,-,-,False
478,-,-,-,-,-,-,-,True,False,-,-,False
479,-,-,-,-,-,-,-,False,False,-,-,False
480,-,-,-,-,-,-,-,True,False,-,-,False
481,-,-,-,-,-,-,-,False,False,-,-,False
482,-,-,-,-,-,-,-,True,False,-,-,False
483,-,-,-,-,-,-,-,False,False,-,-,False
484,-,-,-,-,-,-,-,True,False,-,-,False
485,-,-,-,-,-,-,-,False,False,-,-,False
486,-,-,-,-,-,-,-,True,False,-,-,False
487,-,-,-,-,-,-,-,False,False,-,-,False
488,-,-,-,-,-,-,-,True,False,-,-,False
489,-,-,-,-,-,-,-,False,False,-,-,False
490,-,-,-,-,-,-,-,True,False,-,-,False
491,-,-,-,-,-,-,-,False,False,-,-,False
492,-,-,-,-,-,-,-,True,False,-,-,False
493,-,-,-,-,-,-,-,False,False,-,-,False
494,-,-,-,-,-,-,-,True,False,-,-,False
495,-,-,-,-,-,-,-,False,False,-,-,False
496,-,-,-,-,-,-,-,True,False,-,-,False
497,-,-,-,-,-,-,-,False,False,-,-,False
498,-,-,-,-,-,-,-,False,False,-,-,False
499,-,-,-,-,-,-,-,False,False,-,-,False
500,-,-,-,-,-,-,-,True,False,-,-,False
501,-,-,-,-,-,-,-,False,False,-,-,False
502,-,-,-,-,-,-,-,True,False,-,-,False
503,-,-,-,-,-,-,-,False,False,-,-,False
504,-,-,-,-,-,-,-,True,False,-,-,False
505,-,-,-,-,-,-,-,False,False,-,-,False
506,-,-,-,-,-,-,-,False,False,-,-,False
507,-,-,-,-,-,-,-,False,False,-,-,False
508,-,-,-,-,-,-,-,True,False,-,-,False
509,-,-,-,-,-,-,-,False,False,-,-,False
510,-,-,-,-,-,-,-,False,False,-,-,False
511,-,-,-,-,-,-,-,False,False,-,-,False
512,-,-,-,-,-,-,-,False,False,-,-,False
513,-,-,-,-,-,-,-,False,False,-,-,False
514,-,-,-,-,-,-,-,True,False,-,-,False
515,-,-,-,-,-,-,-,False,False,-,-,False
516,-,-,-,-,-,-,-,False,False,-,-,False
517,-,-,-,-,-,-,-,False,False,-,-,False
518,-,-,-,-,-,-,-,False,False,-,-,False
519,-,-,-,-,-,-,-,False,False,-,-,False
520,-,-,-,-,-,-,-,False,False,-,-,False
521,-,-,-,-,-,-,-,False,False,-,-,False
522,-,-,-,-,-,-,-,True,False,-,-,False
523,-,-,-,-,-,-,-,False,False,-,-,False
524,-,-,-,-,-,-,-,True,False,-,-,False
525,-,-,-,-,-,-,-,False,False,-,-,False
526,-,-,-,-,-,-,-,True,False,-,-,False
527,-,-,-,-,-,-,-,False,False,-,-,False
528,-,-,-,-,-,-,-,True,False,-,-,False
529,-,-,-,-,-,-,-,False,False,-,-,False
530,-,-,-,-,-,-,-,False,False,-,-,False
531,-,-,-,-,-,-,-,False,False,-,-,False
532,-,-,-,-,-,-,-,False,False,-,-,False
533,-,-,-,-,-,-,-,False,False,-,-,False
534,-,-,-,-,-,-,-,True,False,-,-,False
535,-,-,-,-,-,-,-,False,False,-,-,False
536,-,-,-,-,-,-,-,True,False,-,-,False
537,-,-,-,-,-,-,-,False,False,-,-,False
