101,-,-,-,-,-,False,-,False,-,-,-,-
102,-,-,-,-,-,False,-,False,-,-,-,-
103,-,-,-,-,-,False,-,False,-,-,-,-
104,-,-,-,-,-,False,-,False,-,-,-,-
105,-,-,-,-,-,False,-,False,-,-,-,-
106,-,-,-,-,-,False,-,False,-,-,-,-
107,-,-,-,-,-,False,-,False,-,-,-,-
108,-,-,-,-,-,False,-,False,-,-,-,-
109,-,-,-,-,-,False,-,False,-,-,-,-
110,-,-,-,-,-,False,-,False,-,-,-,-
111,-,-,-,-,-,False,-,False,-,-,-,-
112,-,-,-,-,-,False,-,False,-,-,-,-
113,-,-,-,-,-,False,-,False,-,-,-,-
114,-,-,-,-,-,False,-,False,-,-,-,-
115,-,-,-,-,-,False,-,False,-,-,-,-
116,-,-,-,-,-,False,-,False,-,-,-,-
117,-,-,-,-,-,False,-,False,-,-,-,-
118,-,-,-,-,-,False,-,False,-,-,-,-
119,-,-,-,-,-,False,-,False,-,-,-,-
120,-,-,-,-,-,False,-,False,-,-,-,-
121,-,-,-,-,-,False,-,False,-,-,-,-
122,-,-,-,-,-,False,-,False,-,-,-,-
123,-,-,-,-,-,False,-,False,-,-,-,-
124,-,-,-,-,-,False,-,False,-,-,-,-
125,-,-,-,-,-,False,-,False,-,-,-,-
126,-,-,-,-,-,False,-,False,-,-,-,-
127,-,-,-,-,-,False,-,False,-,-,-,-
128,-,-,-,-,-,False,-,False,-,-,-,-
129,-,-,-,-,-,False,-,False,-,-,-,-
130,-,-,-,-,-,True,-,False,-,-,-,-
131,-,-,-,-,-,True,-,False,-,-,-,-
132,-,-,-,-,-,True,-,False,-,-,-,-
133,-,-,-,-,-,True,-,False,-,-,-,-
134,-,-,-,-,-,True,-,False,-,-,-,-
135,-,-,-,-,-,True,-,False,-,-,-,-
136,-,-,-,-,-,True,-,False,-,-,-,-
137,-,-,-,-,-,True,-,False,-,-,-,-
138,-,-,-,-,-,True,-,False,-,-,-,-
139,-,-,-,-,-,True,-,False,-,-,-,-
140,-,-,-,-,-,True,-,False,-,-,-,-
141,-,-,-,-,-,True,-,False,-,-,-,-
142,-,-,-,-,-,True,-,False,-,-,-,-
143,-,-,-,-,-,True,-,False,-,-,-,-
144,-,-,-,-,-,True,-,False,-,-,-,-
145,-,-,-,-,-,True,-,False,-,-,-,-
146,-,-,-,-,-,True,-,False,-,-,-,-
147,-,-,-,-,-,True,-,False,-,-,-,-
148,-,-,-,-,-,True,-,False,-,-,-,-
149,-,-,-,-,-,True,-,False,-,-,-,-
150,-,-,-,-,-,True,-,False,-,-,-,-
151,-,-,-,-,-,True,-,False,-,-,-,-
152,-,-,-,-,-,True,-,False,-,-,-,-
153,-,-,-,-,-,True,-,False,-,-,-,-
154,-,-,-,-,-,True,-,False,-,-,-,-
155,-,-,-,-,-,True,-,False,-,-,-,-
156,-,-,-,-,-,True,-,False,-,-,-,-
157,-,-,-,-,-,True,-,False,-,-,-,-
158,-,-,-,-,-,True,-,False,-,-,-,-
159,-,-,-,-,-,True,-,False,-,-,-,-
160,-,-,-,-,-,True,-,False,-,-,-,-
161,-,-,-,-,-,True,-,False,-,-,-,-
162,-,-,-,-,-,True,-,True,-,-,-,-
163,-,-,-,-,-,True,-,True,-,-,-,-
164,-,-,-,-,-,True,-,False,-,-,-,-
165,-,-,-,-,-,True,-,True,-,-,-,-
166,-,-,-,-,-,True,-,True,-,-,-,-
167,-,-,-,-,-,True,-,True,-,-,-,-
168,-,-,-,-,-,True,-,False,-,-,-,-
169,-,-,-,-,-,True,-,True,-,-,-,-
170,-,-,-,-,-,True,-,False,-,-,-,-
171,-,-,-,-,-,True,-,True,-,-,-,-
172,-,-,-,-,-,True,-,False,-,-,-,-
173,-,-,-,-,-,True,-,True,-,-,-,-
174,-,-,-,-,-,True,-,False,-,-,-,-
175,-,-,-,-,-,True,-,True,-,-,-,-
176,-,-,-,-,-,True,-,True,-,-,-,-
177,-,-,-,-,-,True,-,True,-,-,-,-
178,-,-,-,-,-,True,-,False,-,-,-,-
179,-,-,-,-,-,True,-,True,-,-,-,-
180,-,-,-,-,-,True,-,False,-,-,-,-
181,-,-,-,-,-,True,-,True,-,-,-,-
182,-,-,-,-,-,True,-,False,-,-,-,-
183,-,-,-,-,-,True,-,True,-,-,-,-
184,-,-,-,-,-,True,-,False,-,-,-,-
185,-,-,-,-,-,True,-,True,-,-,-,-
186,-,-,-,-,-,True,-,False,-,-,-,-
187,-,-,-,-,-,True,-,True,-,-,-,-
188,-,-,-,-,-,True,-,False,-,-,-,-
189,-,-,-,-,-,True,-,True,-,-,-,-
190,-,-,-,-,-,True,-,False,-,-,-,-
191,-,-,-,-,-,True,-,True,-,-,-,-
192,-,-,-,-,-,True,-,False,-,-,-,-
193,-,-,-,-,-,True,-,True,-,-,-,-
194,-,-,-,-,-,True,-,False,-,-,-,-
195,-,-,-,-,-,True,-,True,-,-,-,-
196,-,-,-,-,-,True,-,False,-,-,-,-
197,-,-,-,-,-,True,-,True,-,-,-,-
198,-,-,-,-,-,True,-,True,-,-,-,-
199,-,-,-,-,-,True,-,True,-,-,-,-
200,-,-,-,-,-,True,-,False,-,-,-,-
201,-,-,-,-,-,True,-,True,-,-,-,-
202,-,-,-,-,-,True,-,False,-,-,-,-
203,-,-,-,-,-,True,-,True,-,-,-,-
204,-,-,-,-,-,True,-,True,-,-,-,-
205,-,-,-,-,-,True,-,True,-,-,-,-
206,-,-,-,-,-,True,-,False,-,-,-,-
207,-,-,-,-,-,True,-,True,-,-,-,-
208,-,-,-,-,-,True,-,False,-,-,-,-
209,-,-,-,-,-,True,-,True,-,-,-,-
210,-,-,-,-,-,True,-,True,-,-,-,-
211,-,-,-,-,-,True,-,True,-,-,-,-
212,-,-,-,-,-,True,-,True,-,-,-,-
213,-,-,-,-,-,True,-,True,-,-,-,-
214,-,-,-,-,-,True,-,False,-,-,-,-
215,-,-,-,-,-,True,-,True,-,-,-,-
216,-,-,-,-,-,True,-,True,-,-,-,-
217,-,-,-,-,-,True,-,True,-,-,-,-
218,-,-,-,-,-,True,-,True,-,-,-,-
219,-,-,-,-,-,True,-,True,-,-,-,-
220,-,-,-,-,-,True,-,False,-,-,-,-
221,-,-,-,-,-,True,-,True,-,-,-,-
222,-,-,-,-,-,True,-,True,-,-,-,-
223,-,-,-,-,-,True,-,True,-,-,-,-
224,-,-,-,-,-,True,-,False,-,-,-,-
225,-,-,-,-,-,True,-,True,-,-,-,-
226,-,-,-,-,-,True,-,False,-,-,-,-
227,-,-,-,-,-,True,-,True,-,-,-,-
228,-,-,-,-,-,True,-,False,-,-,-,-
229,-,-,-,-,-,True,-,True,-,-,-,-
230,-,-,-,-,-,True,-,False,-,-,-,-
231,-,-,-,-,-,True,-,True,-,-,-,-
232,-,-,-,-,-,True,-,False,-,-,-,-
233,-,-,-,-,-,True,-,True,-,-,-,-
234,-,-,-,-,-,True,-,False,-,-,-,-
235,-,-,-,-,-,True,-,True,-,-,-,-
236,-,-,-,-,-,True,-,False,-,-,-,-
237,-,-,-,-,-,True,-,True,-,-,-,-
238,-,-,-,-,-,True,-,False,-,-,-,-
239,-,-,-,-,-,True,-,True,-,-,-,-
240,-,-,-,-,-,True,-,True,-,-,-,-
241,-,-,-,-,-,True,-,True,-,-,-,-
242,-,-,-,-,-,True,-,True,-,-,-,-
243,-,-,-,-,-,True,-,True,-,-,-,-
244,-,-,-,-,-,True,-,False,-,-,-,-
245,-,-,-,-,-,True,-,True,-,-,-,-
246,-,-,-,-,-,True,-,False,-,-,-,-
247,-,-,-,-,-,True,-,True,-,-,-,-
248,-,-,-,-,-,True,-,False,-,-,-,-
249,-,-,-,-,-,True,-,True,-,-,-,-
250,-,-,-,-,-,True,-,True,-,-,-,-
251,-,-,-,-,-,True,-,True,-,-,-,-
252,-,-,-,-,-,True,-,False,-,-,-,-
253,-,-,-,-,-,True,-,True,-,-,-,-
254,-,-,-,-,-,True,-,False,-,-,-,-
255,-,-,-,-,-,True,-,True,-,-,-,-
256,-,-,-,-,-,True,-,True,-,-,-,-
257,-,-,-,-,-,True,-,True,-,-,-,-
258,-,-,-,-,-,True,-,False,-,-,-,-
259,-,-,-,-,-,True,-,True,-,-,-,-
260,-,-,-,-,-,True,-,False,-,-,-,-
261,-,-,-,-,-,True,-,True,-,-,-,-
262,-,-,-,-,-,True,-,False,-,-,-,-
263,-,-,-,-,-,True,-,True,-,-,-,-
264,-,-,-,-,-,True,-,False,-,-,-,-
265,-,-,-,-,-,True,-,True,-,-,-,-
266,-,-,-,-,-,True,-,False,-,-,-,-
267,-,-,-,-,-,True,-,False,-,-,-,-
268,-,-,-,-,-,True,-,False,-,-,-,-
269,-,-,-,-,-,True,-,True,-,-,-,-
270,-,-,-,-,-,True,-,False,-,-,-,-
271,-,-,-,-,-,True,-,False,-,-,-,-
272,-,-,-,-,-,True,-,False,-,-,-,-
273,-,-,-,-,-,True,-,True,-,-,-,-
274,-,-,-,-,-,True,-,False,-,-,-,-
275,-,-,-,-,-,True,-,False,-,-,-,-
276,-,-,-,-,-,True,-,True,-,-,-,-
277,-,-,-,-,-,True,-,False,-,-,-,-
278,-,-,-,-,-,True,-,False,-,-,-,-
279,-,-,-,-,-,True,-,False,-,-,-,-
280,-,-,-,-,-,True,-,False,-,-,-,-
281,-,-,-,-,-,True,-,False,-,-,-,-
282,-,-,-,-,-,True,-,False,-,-,-,-
283,-,-,-,-,-,True,-,False,-,-,-,-
284,-,-,-,-,-,True,-,True,-,-,-,-
285,-,-,-,-,-,True,-,True,-,-,-,-
286,-,-,-,-,-,True,-,False,-,-,-,-
287,-,-,-,-,-,True,-,True,-,-,-,-
288,-,-,-,-,-,True,-,False,-,-,-,-
289,-,-,-,-,-,True,-,True,-,-,-,-
290,-,-,-,-,-,True,-,False,-,-,-,-
291,-,-,-,-,-,True,-,True,-,-,-,-
292,-,-,-,-,-,True,-,False,-,-,-,-
293,-,-,-,-,-,True,-,True,-,-,-,-
294,-,-,-,-,-,True,-,False,-,-,-,-
295,-,-,-,-,-,True,-,True,-,-,-,-
296,-,-,-,-,-,True,-,False,-,-,-,-
297,-,-,-,-,-,True,-,True,-,-,-,-
298,-,-,-,-,-,True,-,False,-,-,-,-
299,-,-,-,-,-,True,-,True,-,-,-,-
300,-,-,-,-,-,True,-,False,-,-,-,-
301,-,-,-,-,-,True,-,True,-,-,-,-
302,-,-,-,-,-,True,-,True,-,-,-,-
303,-,-,-,-,-,True,-,True,-,-,-,-
304,-,-,-,-,-,True,-,True,-,-,-,-
305,-,-,-,-,-,True,-,True,-,-,-,-
306,-,-,-,-,-,True,-,False,-,-,-,-
307,-,-,-,-,-,True,-,True,-,-,-,-
308,-,-,-,-,-,True,-,False,-,-,-,-
309,-,-,-,-,-,True,-,True,-,-,-,-
310,-,-,-,-,-,True,-,False,-,-,-,-
311,-,-,-,-,-,True,-,True,-,-,-,-
312,-,-,-,-,-,True,-,False,-,-,-,-
313,-,-,-,-,-,True,-,True,-,-,-,-
314,-,-,-,-,-,True,-,True,-,-,-,-
315,-,-,-,-,-,True,-,True,-,-,-,-
316,-,-,-,-,-,True,-,False,-,-,-,-
317,-,-,-,-,-,True,-,True,-,-,-,-
318,-,-,-,-,-,True,-,False,-,-,-,-
319,-,-,-,-,-,True,-,True,-,-,-,-
320,-,-,-,-,-,True,-,False,-,-,-,-
321,-,-,-,-,-,True,-,False,-,-,-,-
322,-,-,-,-,-,True,-,False,-,-,-,-
323,-,-,-,-,-,True,-,False,-,-,-,-
324,-,-,-,-,-,True,-,False,-,-,-,-
325,-,-,-,-,-,True,-,False,-,-,-,-
326,-,-,-,-,-,True,-,False,-,-,-,-
327,-,-,-,-,-,True,-,True,-,-,-,-
328,-,-,-,-,-,True,-,True,-,-,-,-
329,-,-,-,-,-,True,-,True,-,-,-,-
330,-,-,-,-,-,True,-,False,-,-,-,-
331,-,-,-,-,-,True,-,True,-,-,-,-
332,-,-,-,-,-,False,-,False,-,-,-,-
333,-,-,-,-,-,True,-,False,-,-,-,-
334,-,-,-,-,-,True,-,True,-,-,-,-
335,-,-,-,-,-,True,-,False,-,-,-,-
336,-,-,-,-,-,True,-,False,-,-,-,-
337,-,-,-,-,-,True,-,False,-,-,-,-
338,-,-,-,-,-,True,-,True,-,-,-,-
339,-,-,-,-,-,True,-,False,-,-,-,-
340,-,-,-,-,-,True,-,False,-,-,-,-
341,-,-,-,-,-,True,-,False,-,-,-,-
342,-,-,-,-,-,True,-,False,-,-,-,-
343,-,-,-,-,-,True,-,True,-,-,-,-
344,-,-,-,-,-,False,-,False,-,-,-,-
345,-,-,-,-,-,True,-,False,-,-,-,-
346,-,-,-,-,-,True,-,False,-,-,-,-
347,-,-,-,-,-,True,-,False,-,-,-,-
348,-,-,-,-,-,True,-,False,-,-,-,-
349,-,-,-,-,-,True,-,True,-,-,-,-
350,-,-,-,-,-,True,-,False,-,-,-,-
351,-,-,-,-,-,True,-,True,-,-,-,-
352,-,-,-,-,-,True,-,False,-,-,-,-
353,-,-,-,-,-,True,-,True,-,-,-,-
354,-,-,-,-,-,True,-,False,-,-,-,-
355,-,-,-,-,-,True,-,False,-,-,-,-
356,-,-,-,-,-,True,-,True,-,-,-,-
357,-,-,-,-,-,True,-,False,-,-,-,-
358,-,-,-,-,-,True,-,False,-,-,-,-
359,-,-,-,-,-,True,-,False,-,-,-,-
360,-,-,-,-,-,True,-,True,-,-,-,-
361,-,-,-,-,-,True,-,False,-,-,-,-
362,-,-,-,-,-,True,-,False,-,-,-,-
363,-,-,-,-,-,True,-,False,-,-,-,-
364,-,-,-,-,-,True,-,False,-,-,-,-
365,-,-,-,-,-,True,-,False,-,-,-,-
366,-,-,-,-,-,True,-,True,-,-,-,-
367,-,-,-,-,-,True,-,False,-,-,-,-
368,-,-,-,-,-,True,-,False,-,-,-,-
369,-,-,-,-,-,True,-,False,-,-,-,-
370,-,-,-,-,-,True,-,False,-,-,-,-
371,-,-,-,-,-,True,-,False,-,-,-,-
372,-,-,-,-,-,True,-,True,-,-,-,-
373,-,-,-,-,-,True,-,False,-,-,-,-
374,-,-,-,-,-,True,-,True,-,-,-,-
375,-,-,-,-,-,True,-,False,-,-,-,-
376,-,-,-,-,-,False,-,False,-,-,-,-
377,-,-,-,-,-,True,-,False,-,-,-,-
378,-,-,-,-,-,True,-,False,-,-,-,-
379,-,-,-,-,-,True,-,False,-,-,-,-
380,-,-,-,-,-,True,-,False,-,-,-,-
381,-,-,-,-,-,True,-,False,-,-,-,-
382,-,-,-,-,-,True,-,False,-,-,-,-
383,-,-,-,-,-,True,-,False,-,-,-,-
384,-,-,-,-,-,True,-,False,-,-,-,-
385,-,-,-,-,-,True,-,False,-,-,-,-
386,-,-,-,-,-,True,-,True,-,-,-,-
387,-,-,-,-,-,True,-,False,-,-,-,-
388,-,-,-,-,-,True,-,False,-,-,-,-
389,-,-,-,-,-,True,-,False,-,-,-,-
390,-,-,-,-,-,True,-,True,-,-,-,-
391,-,-,-,-,-,True,-,False,-,-,-,-
392,-,-,-,-,-,True,-,False,-,-,-,-
393,-,-,-,-,-,True,-,False,-,-,-,-
394,-,-,-,-,-,True,-,True,-,-,-,-
395,-,-,-,-,-,True,-,False,-,-,-,-
396,-,-,-,-,-,False,-,False,-,-,-,-
397,-,-,-,-,-,True,-,False,-,-,-,-
398,-,-,-,-,-,True,-,False,-,-,-,-
399,-,-,-,-,-,True,-,False,-,-,-,-
400,-,-,-,-,-,True,-,False,-,-,-,-
401,-,-,-,-,-,True,-,False,-,-,-,-
402,-,-,-,-,-,True,-,True,-,-,-,-
403,-,-,-,-,-,True,-,False,-,-,-,-
404,-,-,-,-,-,False,-,False,-,-,-,-
405,-,-,-,-,-,True,-,False,-,-,-,-
406,-,-,-,-,-,True,-,False,-,-,-,-
407,-,-,-,-,-,True,-,False,-,-,-,-
408,-,-,-,-,-,True,-,False,-,-,-,-
409,-,-,-,-,-,True,-,False,-,-,-,-
410,-,-,-,-,-,True,-,False,-,-,-,-
411,-,-,-,-,-,True,-,False,-,-,-,-
412,-,-,-,-,-,True,-,True,-,-,-,-
413,-,-,-,-,-,True,-,False,-,-,-,-
414,-,-,-,-,-,True,-,False,-,-,-,-
415,-,-,-,-,-,True,-,True,-,-,-,-
416,-,-,-,-,-,True,-,False,-,-,-,-
417,-,-,-,-,-,True,-,True,-,-,-,-
418,-,-,-,-,-,False,-,True,-,-,-,-
419,-,-,-,-,-,True,-,True,-,-,-,-
420,-,-,-,-,-,True,-,False,-,-,-,-
421,-,-,-,-,-,True,-,True,-,-,-,-
422,-,-,-,-,-,False,-,False,-,-,-,-
423,-,-,-,-,-,True,-,True,-,-,-,-
424,-,-,-,-,-,True,-,True,-,-,-,-
425,-,-,-,-,-,True,-,True,-,-,-,-
426,-,-,-,-,-,False,-,False,-,-,-,-
427,-,-,-,-,-,True,-,True,-,-,-,-
428,-,-,-,-,-,False,-,True,-,-,-,-
429,-,-,-,-,-,True,-,True,-,-,-,-
430,-,-,-,-,-,True,-,True,-,-,-,-
431,-,-,-,-,-,True,-,True,-,-,-,-
432,-,-,-,-,-,False,-,True,-,-,-,-
433,-,-,-,-,-,True,-,True,-,-,-,-
434,-,-,-,-,-,False,-,True,-,-,-,-
435,-,-,-,-,-,True,-,True,-,-,-,-
436,-,-,-,-,-,True,-,False,-,-,-,-
437,-,-,-,-,-,True,-,True,-,-,-,-
438,-,-,-,-,-,True,-,False,-,-,-,-
439,-,-,-,-,-,True,-,True,-,-,-,-
440,-,-,-,-,-,True,-,False,-,-,-,-
441,-,-,-,-,-,True,-,False,-,-,-,-
442,-,-,-,-,-,True,-,True,-,-,-,-
443,-,-,-,-,-,True,-,True,-,-,-,-
444,-,-,-,-,-,True,-,False,-,-,-,-
445,-,-,-,-,-,True,-,True,-,-,-,-
446,-,-,-,-,-,False,-,False,-,-,-,-
447,-,-,-,-,-,True,-,True,-,-,-,-
448,-,-,-,-,-,True,-,True,-,-,-,-
449,-,-,-,-,-,True,-,True,-,-,-,-
450,-,-,-,-,-,False,-,False,-,-,-,-
451,-,-,-,-,-,True,-,True,-,-,-,-
452,-,-,-,-,-,False,-,False,-,-,-,-
453,-,-,-,-,-,True,-,True,-,-,-,-
454,-,-,-,-,-,False,-,False,-,-,-,-
455,-,-,-,-,-,True,-,True,-,-,-,-
456,-,-,-,-,-,True,-,False,-,-,-,-
457,-,-,-,-,-,True,-,True,-,-,-,-
458,-,-,-,-,-,True,-,False,-,-,-,-
459,-,-,-,-,-,True,-,True,-,-,-,-
460,-,-,-,-,-,False,-,False,-,-,-,-
461,-,-,-,-,-,True,-,True,-,-,-,-
462,-,-,-,-,-,False,-,False,-,-,-,-
463,-,-,-,-,-,True,-,True,-,-,-,-
464,-,-,-,-,-,False,-,False,-,-,-,-
465,-,-,-,-,-,True,-,True,-,-,-,-
466,-,-,-,-,-,False,-,True,-,-,-,-
467,-,-,-,-,-,True,-,True,-,-,-,-
468,-,-,-,-,-,True,-,False,-,-,-,-
469,-,-,-,-,-,True,-,True,-,-,-,-
470,-,-,-,-,-,True,-,True,-,-,-,-
471,-,-,-,-,-,True,-,True,-,-,-,-
472,-,-,-,-,-,False,-,False,-,-,-,-
473,-,-,-,-,-,True,-,True,-,-,-,-
474,-,-,-,-,-,True,-,False,-,-,-,-
475,-,-,-,-,-,True,-,False,-,-,-,-
476,-,-,-,-,-,True,-,False,-,-,-,-
477,-,-,-,-,-,True,-,False,-,-,-,-
478,-,-,-,-,-,True,-,True,-,-,-,-
479,-,-,-,-,-,True,-,True,-,-,-,-
480,-,-,-,-,-,True,-,False,-,-,-,-
481,-,-,-,-,-,True,-,True,-,-,-,-
482,-,-,-,-,-,False,-,False,-,-,-,-
483,-,-,-,-,-,True,-,True,-,-,-,-
484,-,-,-,-,-,False,-,False,-,-,-,-
485,-,-,-,-,-,True,-,True,-,-,-,-
486,-,-,-,-,-,False,-,False,-,-,-,-
487,-,-,-,-,-,True,-,True,-,-,-,-
488,-,-,-,-,-,True,-,False,-,-,-,-
489,-,-,-,-,-,True,-,True,-,-,-,-
490,-,-,-,-,-,True,-,False,-,-,-,-
491,-,-,-,-,-,True,-,True,-,-,-,-
492,-,-,-,-,-,False,-,False,-,-,-,-
493,-,-,-,-,-,True,-,True,-,-,-,-
494,-,-,-,-,-,False,-,True,-,-,-,-
495,-,-,-,-,-,True,-,True,-,-,-,-
496,-,-,-,-,-,True,-,True,-,-,-,-
497,-,-,-,-,-,True,-,True,-,-,-,-
498,-,-,-,-,-,True,-,False,-,-,-,-
499,-,-,-,-,-,True,-,True,-,-,-,-
500,-,-,-,-,-,True,-,False,-,-,-,-
501,-,-,-,-,-,True,-,True,-,-,-,-
502,-,-,-,-,-,True,-,False,-,-,-,-
503,-,-,-,-,-,True,-,True,-,-,-,-
504,-,-,-,-,-,False,-,False,-,-,-,-
505,-,-,-,-,-,True,-,True,-,-,-,-
506,-,-,-,-,-,True,-,True,-,-,-,-
507,-,-,-,-,-,True,-,True,-,-,-,-
508,-,-,-,-,-,True,-,False,-,-,-,-
509,-,-,-,-,-,True,-,True,-,-,-,-
510,-,-,-,-,-,True,-,False,-,-,-,-
511,-,-,-,-,-,True,-,True,-,-,-,-
512,-,-,-,-,-,True,-,False,-,-,-,-
513,-,-,-,-,-,True,-,True,-,-,-,-
514,-,-,-,-,-,True,-,False,-,-,-,-
515,-,-,-,-,-,True,-,True,-,-,-,-
516,-,-,-,-,-,False,-,False,-,-,-,-
517,-,-,-,-,-,True,-,True,-,-,-,-
518,-,-,-,-,-,False,-,False,-,-,-,-
519,-,-,-,-,-,True,-,True,-,-,-,-
520,-,-,-,-,-,True,-,True,-,-,-,-
521,-,-,-,-,-,True,-,True,-,-,-,-
522,-,-,-,-,-,False,-,False,-,-,-,-
523,-,-,-,-,-,True,-,True,-,-,-,-
524,-,-,-,-,-,False,-,False,-,-,-,-
525,-,-,-,-,-,True,-,True,-,-,-,-
526,-,-,-,-,-,False,-,False,-,-,-,-
527,-,-,-,-,-,True,-,True,-,-,-,-
528,-,-,-,-,-,False,-,False,-,-,-,-
529,-,-,-,-,-,True,-,True,-,-,-,-
530,-,-,-,-,-,True,-,False,-,-,-,-
531,-,-,-,-,-,True,-,True,-,-,-,-
532,-,-,-,-,-,True,-,True,-,-,-,-
533,-,-,-,-,-,True,-,True,-,-,-,-
534,-,-,-,-,-,False,-,False,-,-,-,-
535,-,-,-,-,-,True,-,True,-,-,-,-
536,-,-,-,-,-,False,-,False,-,-,-,-
537,-,-,-,-,-,True,-,True,-,-,-,-
