101,-,-,-,-,-,-,-,-,True,-,True,-
102,-,-,-,-,-,-,-,-,True,-,True,-
103,-,-,-,-,-,-,-,-,True,-,True,-
104,-,-,-,-,-,-,-,-,True,-,False,-
105,-,-,-,-,-,-,-,-,True,-,True,-
106,-,-,-,-,-,-,-,-,True,-,False,-
107,-,-,-,-,-,-,-,-,True,-,True,-
108,-,-,-,-,-,-,-,-,True,-,False,-
109,-,-,-,-,-,-,-,-,True,-,True,-
110,-,-,-,-,-,-,-,-,True,-,False,-
111,-,-,-,-,-,-,-,-,True,-,False,-
112,-,-,-,-,-,-,-,-,True,-,True,-
113,-,-,-,-,-,-,-,-,True,-,False,-
114,-,-,-,-,-,-,-,-,True,-,True,-
115,-,-,-,-,-,-,-,-,True,-,True,-
116,-,-,-,-,-,-,-,-,True,-,True,-
117,-,-,-,-,-,-,-,-,True,-,True,-
118,-,-,-,-,-,-,-,-,True,-,True,-
119,-,-,-,-,-,-,-,-,True,-,True,-
120,-,-,-,-,-,-,-,-,False,-,False,-
121,-,-,-,-,-,-,-,-,True,-,True,-
122,-,-,-,-,-,-,-,-,True,-,False,-
123,-,-,-,-,-,-,-,-,True,-,True,-
124,-,-,-,-,-,-,-,-,True,-,True,-
125,-,-,-,-,-,-,-,-,True,-,True,-
126,-,-,-,-,-,-,-,-,False,-,True,-
127,-,-,-,-,-,-,-,-,False,-,True,-
128,-,-,-,-,-,-,-,-,False,-,False,-
129,-,-,-,-,-,-,-,-,False,-,True,-
130,-,-,-,-,-,-,-,-,False,-,False,-
131,-,-,-,-,-,-,-,-,False,-,True,-
132,-,-,-,-,-,-,-,-,True,-,True,-
133,-,-,-,-,-,-,-,-,False,-,True,-
134,-,-,-,-,-,-,-,-,True,-,True,-
135,-,-,-,-,-,-,-,-,False,-,True,-
136,-,-,-,-,-,-,-,-,True,-,True,-
137,-,-,-,-,-,-,-,-,False,-,True,-
138,-,-,-,-,-,-,-,-,True,-,True,-
139,-,-,-,-,-,-,-,-,False,-,True,-
140,-,-,-,-,-,-,-,-,True,-,True,-
141,-,-,-,-,-,-,-,-,False,-,True,-
142,-,-,-,-,-,-,-,-,True,-,False,-
143,-,-,-,-,-,-,-,-,True,-,True,-
144,-,-,-,-,-,-,-,-,True,-,True,-
145,-,-,-,-,-,-,-,-,True,-,True,-
146,-,-,-,-,-,-,-,-,False,-,False,-
147,-,-,-,-,-,-,-,-,True,-,True,-
148,-,-,-,-,-,-,-,-,False,-,False,-
149,-,-,-,-,-,-,-,-,True,-,True,-
150,-,-,-,-,-,-,-,-,False,-,False,-
151,-,-,-,-,-,-,-,-,True,-,True,-
152,-,-,-,-,-,-,-,-,False,-,True,-
153,-,-,-,-,-,-,-,-,True,-,True,-
154,-,-,-,-,-,-,-,-,False,-,False,-
155,-,-,-,-,-,-,-,-,True,-,True,-
156,-,-,-,-,-,-,-,-,False,-,True,-
157,-,-,-,-,-,-,-,-,True,-,True,-
158,-,-,-,-,-,-,-,-,False,-,False,-
159,-,-,-,-,-,-,-,-,True,-,True,-
160,-,-,-,-,-,-,-,-,True,-,True,-
161,-,-,-,-,-,-,-,-,True,-,True,-
162,-,-,-,-,-,-,-,-,True,-,True,-
163,-,-,-,-,-,-,-,-,True,-,True,-
164,-,-,-,-,-,-,-,-,False,-,True,-
165,-,-,-,-,-,-,-,-,False,-,False,-
166,-,-,-,-,-,-,-,-,True,-,True,-
167,-,-,-,-,-,-,-,-,True,-,True,-
168,-,-,-,-,-,-,-,-,False,-,True,-
169,-,-,-,-,-,-,-,-,True,-,True,-
170,-,-,-,-,-,-,-,-,False,-,True,-
171,-,-,-,-,-,-,-,-,True,-,True,-
172,-,-,-,-,-,-,-,-,True,-,True,-
173,-,-,-,-,-,-,-,-,True,-,True,-
174,-,-,-,-,-,-,-,-,False,-,True,-
175,-,-,-,-,-,-,-,-,True,-,True,-
176,-,-,-,-,-,-,-,-,False,-,True,-
177,-,-,-,-,-,-,-,-,False,-,True,-
178,-,-,-,-,-,-,-,-,True,-,True,-
179,-,-,-,-,-,-,-,-,True,-,True,-
180,-,-,-,-,-,-,-,-,True,-,True,-
181,-,-,-,-,-,-,-,-,True,-,True,-
182,-,-,-,-,-,-,-,-,True,-,True,-
183,-,-,-,-,-,-,-,-,True,-,True,-
184,-,-,-,-,-,-,-,-,False,-,True,-
185,-,-,-,-,-,-,-,-,False,-,True,-
186,-,-,-,-,-,-,-,-,True,-,True,-
187,-,-,-,-,-,-,-,-,False,-,True,-
188,-,-,-,-,-,-,-,-,True,-,True,-
189,-,-,-,-,-,-,-,-,False,-,True,-
190,-,-,-,-,-,-,-,-,False,-,True,-
191,-,-,-,-,-,-,-,-,True,-,True,-
192,-,-,-,-,-,-,-,-,True,-,True,-
193,-,-,-,-,-,-,-,-,True,-,True,-
194,-,-,-,-,-,-,-,-,True,-,True,-
195,-,-,-,-,-,-,-,-,True,-,True,-
196,-,-,-,-,-,-,-,-,True,-,False,-
197,-,-,-,-,-,-,-,-,True,-,False,-
198,-,-,-,-,-,-,-,-,True,-,True,-
199,-,-,-,-,-,-,-,-,True,-,True,-
200,-,-,-,-,-,-,-,-,False,-,False,-
201,-,-,-,-,-,-,-,-,True,-,True,-
202,-,-,-,-,-,-,-,-,True,-,False,-
203,-,-,-,-,-,-,-,-,True,-,False,-
204,-,-,-,-,-,-,-,-,True,-,True,-
205,-,-,-,-,-,-,-,-,True,-,False,-
206,-,-,-,-,-,-,-,-,False,-,False,-
207,-,-,-,-,-,-,-,-,True,-,False,-
208,-,-,-,-,-,-,-,-,True,-,True,-
209,-,-,-,-,-,-,-,-,True,-,False,-
210,-,-,-,-,-,-,-,-,True,-,True,-
211,-,-,-,-,-,-,-,-,True,-,False,-
212,-,-,-,-,-,-,-,-,True,-,False,-
213,-,-,-,-,-,-,-,-,True,-,True,-
214,-,-,-,-,-,-,-,-,False,-,False,-
215,-,-,-,-,-,-,-,-,True,-,True,-
216,-,-,-,-,-,-,-,-,True,-,True,-
217,-,-,-,-,-,-,-,-,True,-,True,-
218,-,-,-,-,-,-,-,-,True,-,True,-
219,-,-,-,-,-,-,-,-,True,-,True,-
220,-,-,-,-,-,-,-,-,True,-,False,-
221,-,-,-,-,-,-,-,-,True,-,True,-
222,-,-,-,-,-,-,-,-,True,-,False,-
223,-,-,-,-,-,-,-,-,True,-,True,-
224,-,-,-,-,-,-,-,-,True,-,False,-
225,-,-,-,-,-,-,-,-,True,-,True,-
226,-,-,-,-,-,-,-,-,False,-,False,-
227,-,-,-,-,-,-,-,-,True,-,False,-
228,-,-,-,-,-,-,-,-,True,-,False,-
229,-,-,-,-,-,-,-,-,True,-,False,-
230,-,-,-,-,-,-,-,-,True,-,True,-
231,-,-,-,-,-,-,-,-,True,-,False,-
232,-,-,-,-,-,-,-,-,True,-,True,-
233,-,-,-,-,-,-,-,-,True,-,False,-
234,-,-,-,-,-,-,-,-,True,-,False,-
235,-,-,-,-,-,-,-,-,True,-,False,-
236,-,-,-,-,-,-,-,-,True,-,False,-
237,-,-,-,-,-,-,-,-,True,-,False,-
238,-,-,-,-,-,-,-,-,True,-,True,-
239,-,-,-,-,-,-,-,-,True,-,False,-
240,-,-,-,-,-,-,-,-,True,-,True,-
241,-,-,-,-,-,-,-,-,True,-,True,-
242,-,-,-,-,-,-,-,-,True,-,True,-
243,-,-,-,-,-,-,-,-,True,-,True,-
244,-,-,-,-,-,-,-,-,True,-,True,-
245,-,-,-,-,-,-,-,-,True,-,True,-
246,-,-,-,-,-,-,-,-,True,-,False,-
247,-,-,-,-,-,-,-,-,True,-,True,-
248,-,-,-,-,-,-,-,-,False,-,True,-
249,-,-,-,-,-,-,-,-,False,-,True,-
250,-,-,-,-,-,-,-,-,False,-,False,-
251,-,-,-,-,-,-,-,-,False,-,True,-
252,-,-,-,-,-,-,-,-,False,-,False,-
253,-,-,-,-,-,-,-,-,False,-,True,-
254,-,-,-,-,-,-,-,-,False,-,True,-
255,-,-,-,-,-,-,-,-,False,-,True,-
256,-,-,-,-,-,-,-,-,False,-,False,-
257,-,-,-,-,-,-,-,-,False,-,True,-
258,-,-,-,-,-,-,-,-,True,-,True,-
259,-,-,-,-,-,-,-,-,True,-,True,-
260,-,-,-,-,-,-,-,-,False,-,False,-
261,-,-,-,-,-,-,-,-,True,-,True,-
262,-,-,-,-,-,-,-,-,True,-,True,-
263,-,-,-,-,-,-,-,-,True,-,True,-
264,-,-,-,-,-,-,-,-,False,-,False,-
265,-,-,-,-,-,-,-,-,True,-,True,-
266,-,-,-,-,-,-,-,-,True,-,True,-
267,-,-,-,-,-,-,-,-,True,-,True,-
268,-,-,-,-,-,-,-,-,False,-,False,-
269,-,-,-,-,-,-,-,-,True,-,True,-
270,-,-,-,-,-,-,-,-,False,-,False,-
271,-,-,-,-,-,-,-,-,True,-,True,-
272,-,-,-,-,-,-,-,-,False,-,True,-
273,-,-,-,-,-,-,-,-,True,-,True,-
274,-,-,-,-,-,-,-,-,False,-,False,-
275,-,-,-,-,-,-,-,-,True,-,True,-
276,-,-,-,-,-,-,-,-,False,-,False,-
277,-,-,-,-,-,-,-,-,True,-,True,-
278,-,-,-,-,-,-,-,-,True,-,True,-
279,-,-,-,-,-,-,-,-,True,-,True,-
280,-,-,-,-,-,-,-,-,True,-,True,-
281,-,-,-,-,-,-,-,-,True,-,True,-
282,-,-,-,-,-,-,-,-,True,-,True,-
283,-,-,-,-,-,-,-,-,True,-,True,-
284,-,-,-,-,-,-,-,-,False,-,True,-
285,-,-,-,-,-,-,-,-,True,-,True,-
286,-,-,-,-,-,-,-,-,False,-,False,-
287,-,-,-,-,-,-,-,-,True,-,True,-
288,-,-,-,-,-,-,-,-,True,-,True,-
289,-,-,-,-,-,-,-,-,True,-,True,-
290,-,-,-,-,-,-,-,-,True,-,True,-
291,-,-,-,-,-,-,-,-,True,-,True,-
292,-,-,-,-,-,-,-,-,False,-,False,-
293,-,-,-,-,-,-,-,-,True,-,True,-
294,-,-,-,-,-,-,-,-,False,-,True,-
295,-,-,-,-,-,-,-,-,True,-,True,-
296,-,-,-,-,-,-,-,-,False,-,False,-
297,-,-,-,-,-,-,-,-,True,-,True,-
298,-,-,-,-,-,-,-,-,True,-,False,-
299,-,-,-,-,-,-,-,-,True,-,False,-
300,-,-,-,-,-,-,-,-,False,-,False,-
301,-,-,-,-,-,-,-,-,True,-,True,-
302,-,-,-,-,-,-,-,-,False,-,False,-
303,-,-,-,-,-,-,-,-,True,-,True,-
304,-,-,-,-,-,-,-,-,True,-,True,-
305,-,-,-,-,-,-,-,-,True,-,True,-
306,-,-,-,-,-,-,-,-,True,-,True,-
307,-,-,-,-,-,-,-,-,True,-,True,-
308,-,-,-,-,-,-,-,-,True,-,True,-
309,-,-,-,-,-,-,-,-,True,-,True,-
310,-,-,-,-,-,-,-,-,True,-,True,-
311,-,-,-,-,-,-,-,-,True,-,True,-
312,-,-,-,-,-,-,-,-,True,-,True,-
313,-,-,-,-,-,-,-,-,True,-,True,-
314,-,-,-,-,-,-,-,-,True,-,True,-
315,-,-,-,-,-,-,-,-,True,-,True,-
316,-,-,-,-,-,-,-,-,True,-,True,-
317,-,-,-,-,-,-,-,-,True,-,True,-
318,-,-,-,-,-,-,-,-,False,-,False,-
319,-,-,-,-,-,-,-,-,True,-,True,-
320,-,-,-,-,-,-,-,-,False,-,False,-
321,-,-,-,-,-,-,-,-,True,-,True,-
322,-,-,-,-,-,-,-,-,False,-,False,-
323,-,-,-,-,-,-,-,-,True,-,True,-
324,-,-,-,-,-,-,-,-,True,-,True,-
325,-,-,-,-,-,-,-,-,True,-,True,-
326,-,-,-,-,-,-,-,-,True,-,False,-
327,-,-,-,-,-,-,-,-,True,-,True,-
328,-,-,-,-,-,-,-,-,False,-,False,-
329,-,-,-,-,-,-,-,-,True,-,True,-
330,-,-,-,-,-,-,-,-,True,-,True,-
331,-,-,-,-,-,-,-,-,True,-,True,-
332,-,-,-,-,-,-,-,-,False,-,False,-
333,-,-,-,-,-,-,-,-,True,-,True,-
334,-,-,-,-,-,-,-,-,False,-,False,-
335,-,-,-,-,-,-,-,-,True,-,True,-
336,-,-,-,-,-,-,-,-,True,-,False,-
337,-,-,-,-,-,-,-,-,True,-,True,-
338,-,-,-,-,-,-,-,-,True,-,False,-
339,-,-,-,-,-,-,-,-,True,-,True,-
340,-,-,-,-,-,-,-,-,True,-,False,-
341,-,-,-,-,-,-,-,-,True,-,True,-
342,-,-,-,-,-,-,-,-,True,-,True,-
343,-,-,-,-,-,-,-,-,True,-,True,-
344,-,-,-,-,-,-,-,-,True,-,False,-
345,-,-,-,-,-,-,-,-,True,-,True,-
346,-,-,-,-,-,-,-,-,True,-,False,-
347,-,-,-,-,-,-,-,-,True,-,True,-
348,-,-,-,-,-,-,-,-,True,-,True,-
349,-,-,-,-,-,-,-,-,True,-,True,-
350,-,-,-,-,-,-,-,-,True,-,False,-
351,-,-,-,-,-,-,-,-,True,-,True,-
352,-,-,-,-,-,-,-,-,False,-,False,-
353,-,-,-,-,-,-,-,-,True,-,True,-
354,-,-,-,-,-,-,-,-,True,-,True,-
355,-,-,-,-,-,-,-,-,True,-,True,-
356,-,-,-,-,-,-,-,-,True,-,True,-
357,-,-,-,-,-,-,-,-,True,-,True,-
358,-,-,-,-,-,-,-,-,True,-,False,-
359,-,-,-,-,-,-,-,-,True,-,True,-
360,-,-,-,-,-,-,-,-,True,-,True,-
361,-,-,-,-,-,-,-,-,True,-,True,-
362,-,-,-,-,-,-,-,-,True,-,True,-
363,-,-,-,-,-,-,-,-,True,-,True,-
364,-,-,-,-,-,-,-,-,False,-,False,-
365,-,-,-,-,-,-,-,-,True,-,True,-
366,-,-,-,-,-,-,-,-,True,-,True,-
367,-,-,-,-,-,-,-,-,True,-,True,-
368,-,-,-,-,-,-,-,-,True,-,True,-
369,-,-,-,-,-,-,-,-,True,-,True,-
370,-,-,-,-,-,-,-,-,True,-,True,-
371,-,-,-,-,-,-,-,-,True,-,True,-
372,-,-,-,-,-,-,-,-,False,-,False,-
373,-,-,-,-,-,-,-,-,True,-,True,-
374,-,-,-,-,-,-,-,-,True,-,True,-
375,-,-,-,-,-,-,-,-,True,-,True,-
376,-,-,-,-,-,-,-,-,True,-,False,-
377,-,-,-,-,-,-,-,-,True,-,False,-
378,-,-,-,-,-,-,-,-,True,-,False,-
379,-,-,-,-,-,-,-,-,True,-,False,-
380,-,-,-,-,-,-,-,-,True,-,True,-
381,-,-,-,-,-,-,-,-,True,-,False,-
382,-,-,-,-,-,-,-,-,True,-,True,-
383,-,-,-,-,-,-,-,-,True,-,False,-
384,-,-,-,-,-,-,-,-,True,-,True,-
385,-,-,-,-,-,-,-,-,True,-,False,-
386,-,-,-,-,-,-,-,-,True,-,True,-
387,-,-,-,-,-,-,-,-,True,-,False,-
388,-,-,-,-,-,-,-,-,False,-,True,-
389,-,-,-,-,-,-,-,-,True,-,True,-
390,-,-,-,-,-,-,-,-,True,-,False,-
391,-,-,-,-,-,-,-,-,True,-,True,-
392,-,-,-,-,-,-,-,-,True,-,True,-
393,-,-,-,-,-,-,-,-,True,-,True,-
394,-,-,-,-,-,-,-,-,True,-,True,-
395,-,-,-,-,-,-,-,-,True,-,True,-
396,-,-,-,-,-,-,-,-,True,-,True,-
397,-,-,-,-,-,-,-,-,True,-,True,-
398,-,-,-,-,-,-,-,-,False,-,False,-
399,-,-,-,-,-,-,-,-,True,-,True,-
400,-,-,-,-,-,-,-,-,True,-,True,-
401,-,-,-,-,-,-,-,-,True,-,True,-
402,-,-,-,-,-,-,-,-,True,-,False,-
403,-,-,-,-,-,-,-,-,True,-,True,-
404,-,-,-,-,-,-,-,-,False,-,False,-
405,-,-,-,-,-,-,-,-,True,-,True,-
406,-,-,-,-,-,-,-,-,False,-,False,-
407,-,-,-,-,-,-,-,-,True,-,True,-
408,-,-,-,-,-,-,-,-,True,-,True,-
409,-,-,-,-,-,-,-,-,True,-,True,-
410,-,-,-,-,-,-,-,-,True,-,True,-
411,-,-,-,-,-,-,-,-,True,-,True,-
412,-,-,-,-,-,-,-,-,False,-,False,-
413,-,-,-,-,-,-,-,-,True,-,True,-
414,-,-,-,-,-,-,-,-,True,-,True,-
415,-,-,-,-,-,-,-,-,True,-,True,-
416,-,-,-,-,-,-,-,-,True,-,False,-
417,-,-,-,-,-,-,-,-,True,-,True,-
418,-,-,-,-,-,-,-,-,True,-,True,-
419,-,-,-,-,-,-,-,-,True,-,True,-
420,-,-,-,-,-,-,-,-,True,-,True,-
421,-,-,-,-,-,-,-,-,True,-,True,-
422,-,-,-,-,-,-,-,-,True,-,False,-
423,-,-,-,-,-,-,-,-,True,-,True,-
424,-,-,-,-,-,-,-,-,True,-,False,-
425,-,-,-,-,-,-,-,-,True,-,True,-
426,-,-,-,-,-,-,-,-,False,-,False,-
427,-,-,-,-,-,-,-,-,True,-,True,-
428,-,-,-,-,-,-,-,-,True,-,False,-
429,-,-,-,-,-,-,-,-,True,-,False,-
430,-,-,-,-,-,-,-,-,True,-,True,-
431,-,-,-,-,-,-,-,-,True,-,False,-
432,-,-,-,-,-,-,-,-,True,-,False,-
433,-,-,-,-,-,-,-,-,True,-,False,-
434,-,-,-,-,-,-,-,-,True,-,False,-
435,-,-,-,-,-,-,-,-,True,-,True,-
436,-,-,-,-,-,-,-,-,True,-,True,-
437,-,-,-,-,-,-,-,-,True,-,True,-
438,-,-,-,-,-,-,-,-,True,-,True,-
439,-,-,-,-,-,-,-,-,True,-,True,-
440,-,-,-,-,-,-,-,-,True,-,True,-
441,-,-,-,-,-,-,-,-,True,-,True,-
442,-,-,-,-,-,-,-,-,True,-,False,-
443,-,-,-,-,-,-,-,-,True,-,True,-
444,-,-,-,-,-,-,-,-,True,-,False,-
445,-,-,-,-,-,-,-,-,True,-,True,-
446,-,-,-,-,-,-,-,-,True,-,False,-
447,-,-,-,-,-,-,-,-,True,-,True,-
448,-,-,-,-,-,-,-,-,True,-,True,-
449,-,-,-,-,-,-,-,-,True,-,True,-
450,-,-,-,-,-,-,-,-,True,-,False,-
451,-,-,-,-,-,-,-,-,True,-,True,-
452,-,-,-,-,-,-,-,-,True,-,True,-
453,-,-,-,-,-,-,-,-,True,-,True,-
454,-,-,-,-,-,-,-,-,False,-,False,-
455,-,-,-,-,-,-,-,-,True,-,True,-
456,-,-,-,-,-,-,-,-,True,-,True,-
457,-,-,-,-,-,-,-,-,True,-,True,-
458,-,-,-,-,-,-,-,-,True,-,True,-
459,-,-,-,-,-,-,-,-,True,-,True,-
460,-,-,-,-,-,-,-,-,True,-,True,-
461,-,-,-,-,-,-,-,-,True,-,True,-
462,-,-,-,-,-,-,-,-,True,-,True,-
463,-,-,-,-,-,-,-,-,True,-,True,-
464,-,-,-,-,-,-,-,-,False,-,False,-
465,-,-,-,-,-,-,-,-,True,-,True,-
466,-,-,-,-,-,-,-,-,False,-,False,-
467,-,-,-,-,-,-,-,-,True,-,False,-
468,-,-,-,-,-,-,-,-,True,-,False,-
469,-,-,-,-,-,-,-,-,True,-,True,-
470,-,-,-,-,-,-,-,-,True,-,True,-
471,-,-,-,-,-,-,-,-,True,-,True,-
472,-,-,-,-,-,-,-,-,False,-,False,-
473,-,-,-,-,-,-,-,-,True,-,True,-
474,-,-,-,-,-,-,-,-,True,-,True,-
475,-,-,-,-,-,-,-,-,True,-,True,-
476,-,-,-,-,-,-,-,-,True,-,False,-
477,-,-,-,-,-,-,-,-,True,-,False,-
478,-,-,-,-,-,-,-,-,False,-,True,-
479,-,-,-,-,-,-,-,-,True,-,False,-
480,-,-,-,-,-,-,-,-,False,-,False,-
481,-,-,-,-,-,-,-,-,True,-,False,-
482,-,-,-,-,-,-,-,-,False,-,False,-
483,-,-,-,-,-,-,-,-,True,-,False,-
484,-,-,-,-,-,-,-,-,True,-,True,-
485,-,-,-,-,-,-,-,-,True,-,False,-
486,-,-,-,-,-,-,-,-,True,-,True,-
487,-,-,-,-,-,-,-,-,True,-,False,-
488,-,-,-,-,-,-,-,-,True,-,False,-
489,-,-,-,-,-,-,-,-,True,-,False,-
490,-,-,-,-,-,-,-,-,True,-,True,-
491,-,-,-,-,-,-,-,-,True,-,False,-
492,-,-,-,-,-,-,-,-,False,-,True,-
493,-,-,-,-,-,-,-,-,True,-,False,-
494,-,-,-,-,-,-,-,-,True,-,True,-
495,-,-,-,-,-,-,-,-,True,-,False,-
496,-,-,-,-,-,-,-,-,False,-,False,-
497,-,-,-,-,-,-,-,-,True,-,False,-
498,-,-,-,-,-,-,-,-,True,-,True,-
499,-,-,-,-,-,-,-,-,True,-,False,-
500,-,-,-,-,-,-,-,-,True,-,True,-
501,-,-,-,-,-,-,-,-,True,-,False,-
502,-,-,-,-,-,-,-,-,False,-,False,-
503,-,-,-,-,-,-,-,-,True,-,False,-
504,-,-,-,-,-,-,-,-,True,-,True,-
505,-,-,-,-,-,-,-,-,True,-,False,-
506,-,-,-,-,-,-,-,-,True,-,True,-
507,-,-,-,-,-,-,-,-,True,-,False,-
508,-,-,-,-,-,-,-,-,True,-,True,-
509,-,-,-,-,-,-,-,-,True,-,False,-
510,-,-,-,-,-,-,-,-,True,-,False,-
511,-,-,-,-,-,-,-,-,True,-,False,-
512,-,-,-,-,-,-,-,-,True,-,True,-
513,-,-,-,-,-,-,-,-,True,-,False,-
514,-,-,-,-,-,-,-,-,True,-,True,-
515,-,-,-,-,-,-,-,-,True,-,False,-
516,-,-,-,-,-,-,-,-,False,-,False,-
517,-,-,-,-,-,-,-,-,True,-,False,-
518,-,-,-,-,-,-,-,-,False,-,False,-
519,-,-,-,-,-,-,-,-,True,-,False,-
520,-,-,-,-,-,-,-,-,True,-,True,-
521,-,-,-,-,-,-,-,-,True,-,False,-
522,-,-,-,-,-,-,-,-,False,-,True,-
523,-,-,-,-,-,-,-,-,True,-,True,-
524,-,-,-,-,-,-,-,-,False,-,False,-
525,-,-,-,-,-,-,-,-,True,-,True,-
526,-,-,-,-,-,-,-,-,False,-,False,-
527,-,-,-,-,-,-,-,-,True,-,True,-
528,-,-,-,-,-,-,-,-,True,-,False,-
529,-,-,-,-,-,-,-,-,True,-,True,-
530,-,-,-,-,-,-,-,-,True,-,True,-
531,-,-,-,-,-,-,-,-,True,-,True,-
532,-,-,-,-,-,-,-,-,True,-,False,-
533,-,-,-,-,-,-,-,-,True,-,True,-
534,-,-,-,-,-,-,-,-,True,-,True,-
535,-,-,-,-,-,-,-,-,True,-,True,-
536,-,-,-,-,-,-,-,-,True,-,False,-
537,-,-,-,-,-,-,-,-,True,-,True,-
