0,False,False,False,False,False,-,False,-,False,-,False,-
1,False,False,False,False,False,-,False,-,False,-,False,-
2,False,False,False,False,False,-,False,-,False,-,False,-
3,False,False,False,False,False,-,False,-,False,-,False,-
4,False,False,False,False,False,-,False,-,False,-,False,-
5,False,False,False,False,False,-,False,-,False,-,False,-
6,False,False,False,False,False,-,False,-,False,-,False,-
7,False,False,False,False,False,-,False,-,False,-,False,-
8,False,False,False,False,False,-,False,-,False,-,False,-
9,False,False,False,False,False,-,False,-,False,-,False,-
10,False,False,False,False,False,-,False,-,False,-,False,-
11,False,False,False,False,False,-,False,-,False,-,False,-
12,False,True,True,False,False,-,False,-,False,-,False,-
13,False,True,True,False,False,-,False,-,False,-,False,-
14,False,True,True,False,False,-,False,-,False,-,False,-
15,False,True,True,False,False,-,False,-,False,-,False,-
16,False,True,True,False,False,-,False,-,False,-,False,-
17,False,True,True,False,False,-,False,-,False,-,False,-
18,True,False,True,False,False,-,False,-,False,-,False,-
19,True,False,True,False,False,-,False,-,False,-,False,-
20,True,False,False,False,False,-,False,-,False,-,False,-
21,True,False,False,False,False,-,False,-,False,-,False,-
22,True,False,False,False,False,-,False,-,False,-,False,-
23,True,False,False,False,False,-,False,-,False,-,False,-
24,False,False,False,False,False,-,False,-,False,-,False,-
25,False,False,False,False,False,-,False,-,False,-,False,-
26,False,False,False,False,False,-,False,-,False,-,False,-
27,False,False,False,False,False,-,False,-,False,-,False,-
28,False,False,False,False,False,-,False,-,False,-,False,-
29,False,False,False,False,False,-,False,-,False,-,False,-
30,False,False,False,False,False,-,False,-,False,-,False,-
31,False,False,False,False,False,-,False,-,False,-,False,-
32,False,False,False,False,False,-,False,-,False,-,False,-
33,False,False,False,False,False,-,False,-,False,-,False,-
34,False,False,False,False,False,-,False,-,False,-,False,-
35,False,False,False,False,False,-,False,-,False,-,False,-
36,False,False,False,False,False,-,False,-,False,-,False,-
37,False,False,False,False,False,-,False,-,False,-,False,-
38,False,False,False,False,False,-,False,-,False,-,False,-
39,False,False,False,False,False,-,False,-,False,-,False,-
40,False,False,False,False,True,-,False,-,True,-,True,-
41,False,False,False,False,False,-,False,-,False,-,True,-
42,False,False,False,False,True,-,True,-,True,-,True,-
43,False,False,False,False,False,-,False,-,True,-,True,-
44,False,False,False,False,True,-,True,-,True,-,True,-
45,False,False,False,False,False,-,True,-,True,-,True,-
46,False,False,False,False,True,-,True,-,True,-,True,-
47,False,False,False,False,False,-,True,-,True,-,True,-
48,False,False,False,False,True,-,False,-,True,-,False,-
49,False,False,False,False,False,-,False,-,True,-,False,-
50,False,False,False,False,True,-,False,-,True,-,False,-
51,False,False,False,False,False,-,False,-,True,-,False,-
52,False,False,False,False,True,-,False,-,True,-,False,-
53,False,False,False,False,False,-,False,-,True,-,False,-
54,False,False,False,False,True,-,False,-,True,-,False,-
55,False,False,False,False,True,-,False,-,True,-,False,-
56,False,False,False,False,True,-,False,-,True,-,False,-
57,False,False,False,False,True,-,False,-,True,-,False,-
58,False,False,False,False,True,-,False,-,True,-,False,-
59,False,False,False,False,True,-,False,-,True,-,False,-
60,False,False,False,False,True,-,False,-,True,-,False,-
61,False,False,False,False,True,-,False,-,True,-,False,-
62,False,False,False,False,True,-,False,-,True,-,False,-
63,False,False,False,False,True,-,False,-,True,-,False,-
64,False,False,False,False,True,-,False,-,True,-,False,-
65,False,False,False,False,True,-,False,-,True,-,False,-
66,False,False,False,False,True,-,False,-,True,-,True,-
67,False,False,False,False,False,-,False,-,True,-,True,-
68,False,False,False,False,True,-,False,-,True,-,False,-
69,False,False,False,False,True,-,False,-,True,-,True,-
70,False,False,False,False,True,-,False,-,True,-,True,-
71,False,False,False,False,False,-,False,-,True,-,True,-
72,False,False,False,False,True,-,False,-,True,-,True,-
73,False,False,False,False,False,-,False,-,True,-,True,-
74,False,False,False,False,True,-,False,-,True,-,True,-
75,False,False,False,False,False,-,False,-,True,-,True,-
76,False,False,False,False,True,-,False,-,True,-,True,-
77,False,False,False,False,False,-,False,-,True,-,True,-
78,False,False,False,False,True,-,False,-,True,-,True,-
79,False,False,False,False,False,-,False,-,True,-,True,-
80,False,False,False,False,True,-,False,-,True,-,True,-
81,False,False,False,False,True,-,False,-,True,-,True,-
82,False,False,False,False,True,-,False,-,False,-,True,-
83,False,False,False,False,True,-,False,-,True,-,True,-
84,False,False,False,False,True,-,False,-,True,-,True,-
85,False,False,False,False,True,-,False,-,True,-,True,-
86,False,False,False,False,True,-,False,-,True,-,True,-
87,False,False,False,False,True,-,False,-,False,-,True,-
88,False,False,False,False,True,-,False,-,False,-,True,-
89,False,False,False,False,True,-,False,-,False,-,True,-
90,False,False,False,False,True,-,False,-,False,-,True,-
91,False,False,False,False,True,-,False,-,False,-,True,-
92,False,False,False,False,True,-,False,-,True,-,False,-
93,False,False,False,False,True,-,False,-,False,-,True,-
94,False,False,False,False,True,-,False,-,True,-,True,-
95,False,False,False,False,True,-,False,-,False,-,True,-
96,False,False,False,False,True,-,False,-,True,-,False,-
97,False,False,False,False,True,-,False,-,False,-,True,-
98,False,False,False,False,True,-,False,-,False,-,True,-
99,False,False,False,False,True,-,False,-,False,-,True,-
100,False,False,False,False,True,-,False,-,False,-,True,-
101,False,False,False,False,True,-,False,-,False,-,True,-
102,False,False,False,False,True,-,False,-,True,-,False,-
103,False,False,False,False,True,-,False,-,False,-,True,-
104,False,False,False,False,True,-,False,-,True,-,True,-
105,False,False,False,False,True,-,False,-,True,-,True,-
106,False,False,False,False,True,-,False,-,False,-,True,-
107,False,False,False,False,True,-,False,-,False,-,True,-
108,False,False,False,False,True,-,False,-,True,-,True,-
109,False,False,False,False,True,-,False,-,False,-,True,-
110,False,False,False,False,True,-,False,-,False,-,True,-
111,False,False,False,False,True,-,False,-,False,-,True,-
112,False,False,False,False,True,-,False,-,True,-,True,-
113,False,False,False,False,True,-,False,-,False,-,True,-
114,False,False,False,False,True,-,False,-,False,-,True,-
115,False,False,False,False,True,-,False,-,False,-,True,-
116,False,False,False,False,True,-,False,-,True,-,True,-
117,False,False,False,False,True,-,False,-,False,-,True,-
118,False,False,False,False,True,-,False,-,True,-,True,-
119,False,False,False,False,True,-,False,-,True,-,True,-
120,False,False,False,False,True,-,False,-,True,-,True,-
121,False,False,False,False,True,-,False,-,True,-,True,-
122,False,False,False,False,True,-,False,-,True,-,True,-
123,False,False,False,False,True,-,False,-,False,-,True,-
124,False,False,False,False,True,-,False,-,True,-,True,-
125,False,False,False,False,True,-,False,-,False,-,True,-
126,False,False,False,False,True,-,False,-,False,-,True,-
127,False,False,False,False,True,-,False,-,False,-,True,-
128,False,False,False,False,True,-,False,-,True,-,True,-
129,False,False,False,False,True,-,False,-,True,-,True,-
130,False,False,False,False,False,-,False,-,False,-,True,-
131,False,False,False,False,False,-,False,-,True,-,True,-
132,False,False,False,False,True,-,False,-,True,-,True,-
133,False,False,False,False,False,-,False,-,True,-,True,-
134,False,False,False,False,True,-,False,-,True,-,True,-
135,False,False,False,False,True,-,False,-,True,-,True,-
136,False,False,False,False,True,-,False,-,True,-,True,-
137,False,False,False,False,True,-,False,-,True,-,True,-
138,False,False,False,False,True,-,False,-,True,-,True,-
139,False,False,False,False,True,-,False,-,True,-,True,-
140,False,False,False,False,True,-,False,-,True,-,True,-
141,False,False,False,False,True,-,False,-,True,-,True,-
142,False,False,False,False,True,-,False,-,True,-,True,-
143,False,False,False,False,False,-,False,-,False,-,True,-
144,False,False,False,False,True,-,False,-,True,-,True,-
145,False,False,False,False,False,-,False,-,False,-,True,-
146,False,False,False,False,True,-,False,-,True,-,True,-
147,False,False,False,False,False,-,False,-,False,-,True,-
148,False,False,False,True,True,-,False,-,True,-,True,-
149,False,False,False,False,False,-,False,-,False,-,True,-
150,False,False,False,False,True,-,False,-,True,-,True,-
151,False,False,False,False,False,-,False,-,False,-,True,-
152,False,False,False,False,True,-,False,-,True,-,True,-
153,False,False,False,False,False,-,False,-,False,-,True,-
154,False,False,False,False,True,-,False,-,True,-,True,-
155,False,False,False,False,False,-,False,-,False,-,True,-
156,False,False,False,False,True,-,False,-,True,-,True,-
157,False,False,False,False,False,-,False,-,False,-,True,-
158,False,False,False,False,True,-,False,-,False,-,True,-
159,False,False,False,False,False,-,False,-,False,-,True,-
160,False,False,False,False,True,-,False,-,True,-,True,-
161,False,False,False,False,False,-,False,-,False,-,True,-
162,False,False,False,False,True,-,False,-,True,-,True,-
163,False,False,False,False,False,-,False,-,False,-,True,-
164,False,False,False,False,True,-,False,-,False,-,True,-
165,False,False,False,False,False,-,False,-,False,-,True,-
166,False,False,False,True,True,-,False,-,True,-,False,-
167,False,False,False,False,False,-,False,-,False,-,True,-
168,False,False,False,False,True,-,False,-,False,-,True,-
169,False,False,False,False,False,-,False,-,False,-,True,-
170,False,False,False,False,True,-,False,-,True,-,True,-
171,False,False,False,False,False,-,False,-,True,-,True,-
172,False,False,False,False,True,-,False,-,True,-,False,-
173,False,False,False,False,False,-,False,-,True,-,True,-
174,False,False,False,False,True,-,False,-,False,-,True,-
175,False,False,False,False,False,-,False,-,True,-,True,-
176,False,False,False,False,True,-,False,-,True,-,True,-
177,False,False,False,False,False,-,False,-,True,-,True,-
178,False,False,False,True,True,-,False,-,True,-,True,-
179,False,False,False,False,True,-,False,-,True,-,True,-
180,False,False,False,False,True,-,False,-,False,-,True,-
181,False,False,False,False,True,-,False,-,True,-,True,-
182,False,False,False,False,True,-,False,-,False,-,True,-
183,False,False,False,False,True,-,False,-,True,-,True,-
184,False,False,False,False,True,-,False,-,False,-,True,-
185,False,False,False,False,True,-,False,-,False,-,True,-
186,False,False,False,False,True,-,False,-,True,-,True,-
187,False,False,False,False,True,-,False,-,True,-,True,-
188,False,False,False,False,True,-,False,-,True,-,True,-
189,False,False,False,False,False,-,False,-,False,-,True,-
190,False,False,False,False,True,-,False,-,True,-,True,-
191,False,False,False,False,False,-,False,-,False,-,True,-
192,False,False,False,False,True,-,False,-,True,-,True,-
193,False,False,False,False,False,-,False,-,False,-,True,-
194,False,False,False,False,True,-,False,-,True,-,True,-
195,False,False,False,False,False,-,False,-,False,-,True,-
196,False,False,False,False,True,-,False,-,True,-,True,-
197,False,False,False,False,False,-,False,-,False,-,True,-
198,False,False,False,False,True,-,False,-,True,-,True,-
199,False,False,False,False,False,-,False,-,False,-,True,-
200,False,False,False,False,True,-,False,-,False,-,True,-
201,False,False,False,False,False,-,False,-,False,-,True,-
202,False,False,False,False,True,-,False,-,True,-,True,-
203,False,False,False,False,False,-,False,-,False,-,True,-
204,False,False,False,False,True,-,False,-,False,-,True,-
205,False,False,False,False,True,-,False,-,False,-,True,-
206,False,False,False,False,True,-,False,-,True,-,True,-
207,False,False,False,False,True,-,False,-,False,-,True,-
208,False,False,False,False,True,-,False,-,True,-,True,-
209,False,False,False,False,True,-,False,-,False,-,True,-
210,False,False,False,False,True,-,False,-,True,-,True,-
211,False,False,False,False,True,-,False,-,False,-,True,-
212,False,False,False,False,True,-,False,-,True,-,True,-
213,False,False,False,False,True,-,False,-,False,-,True,-
214,False,False,False,False,True,-,False,-,True,-,True,-
215,False,False,False,False,False,-,False,-,False,-,True,-
216,False,False,False,False,True,-,False,-,True,-,True,-
217,False,False,False,False,False,-,False,-,False,-,True,-
218,False,False,False,False,True,-,False,-,True,-,True,-
219,False,False,False,False,False,-,False,-,False,-,True,-
220,False,False,False,False,True,-,False,-,False,-,True,-
221,False,False,False,False,False,-,False,-,False,-,True,-
222,False,False,False,False,True,-,False,-,True,-,True,-
223,False,False,False,False,False,-,False,-,False,-,True,-
224,False,False,False,False,True,-,False,-,True,-,True,-
225,False,False,False,False,False,-,False,-,False,-,True,-
226,False,False,False,False,True,-,False,-,True,-,True,-
227,False,False,False,False,False,-,False,-,True,-,True,-
228,False,False,False,False,True,-,False,-,True,-,True,-
229,False,False,False,False,False,-,False,-,True,-,True,-
230,False,False,False,False,True,-,False,-,True,-,True,-
231,False,False,False,False,False,-,False,-,True,-,True,-
232,False,False,False,False,True,-,False,-,True,-,True,-
233,False,False,False,False,False,-,False,-,True,-,True,-
234,False,False,False,True,True,-,False,-,True,-,True,-
235,False,False,False,False,False,-,False,-,True,-,True,-
236,False,False,False,True,True,-,False,-,True,-,True,-
237,False,False,False,False,False,-,False,-,True,-,True,-
238,False,False,False,False,True,-,False,-,True,-,True,-
239,False,False,False,False,False,-,False,-,True,-,True,-
240,False,False,False,False,True,-,False,-,True,-,True,-
241,False,False,False,False,False,-,False,-,True,-,True,-
242,False,False,False,False,True,-,False,-,True,-,True,-
243,False,False,False,False,False,-,False,-,True,-,True,-
244,False,False,False,False,True,-,False,-,True,-,True,-
245,False,False,False,False,False,-,False,-,True,-,True,-
246,False,False,False,True,True,-,False,-,True,-,True,-
247,False,False,False,False,False,-,False,-,True,-,True,-
248,False,False,False,True,True,-,False,-,True,-,True,-
249,False,False,False,False,False,-,False,-,True,-,True,-
250,False,False,False,True,True,-,False,-,True,-,True,-
251,False,False,False,False,False,-,False,-,True,-,True,-
252,False,False,False,False,True,-,False,-,True,-,True,-
253,False,False,False,False,False,-,False,-,True,-,True,-
254,False,False,False,False,True,-,False,-,True,-,True,-
255,False,False,False,False,False,-,False,-,True,-,True,-
256,False,False,False,False,True,-,False,-,False,-,True,-
257,False,False,False,False,False,-,False,-,True,-,True,-
258,False,False,False,False,True,-,False,-,True,-,True,-
259,False,False,False,False,False,-,False,-,True,-,True,-
260,False,False,False,False,True,-,False,-,True,-,True,-
261,False,False,False,False,False,-,False,-,True,-,True,-
262,False,False,False,True,True,-,False,-,True,-,True,-
263,False,False,False,False,False,-,False,-,True,-,True,-
264,False,False,False,False,True,-,False,-,True,-,True,-
265,False,False,False,False,False,-,False,-,True,-,True,-
266,False,False,False,False,True,-,False,-,True,-,True,-
267,False,False,False,False,False,-,False,-,True,-,True,-
268,False,False,False,False,True,-,False,-,False,-,True,-
269,False,False,False,False,False,-,False,-,True,-,True,-
270,False,False,False,False,True,-,False,-,False,-,True,-
271,False,False,False,False,False,-,False,-,True,-,True,-
272,False,False,False,True,True,-,False,-,True,-,True,-
273,False,False,False,False,False,-,False,-,True,-,True,-
274,False,False,False,False,True,-,False,-,True,-,True,-
275,False,False,False,False,False,-,False,-,True,-,True,-
276,False,False,False,False,True,-,False,-,True,-,True,-
277,False,False,False,False,False,-,False,-,True,-,True,-
278,False,False,False,False,True,-,False,-,True,-,True,-
279,False,False,False,False,False,-,False,-,True,-,True,-
280,False,False,False,True,True,-,False,-,True,-,True,-
281,False,False,False,False,False,-,False,-,True,-,True,-
282,False,False,False,False,True,-,False,-,True,-,True,-
283,False,False,False,False,False,-,False,-,True,-,True,-
284,False,False,False,False,True,-,False,-,True,-,True,-
285,False,False,False,False,False,-,False,-,True,-,True,-
286,False,False,False,True,True,-,False,-,True,-,True,-
287,False,False,False,False,False,-,False,-,True,-,True,-
288,False,False,False,False,True,-,False,-,True,-,True,-
289,False,False,False,False,False,-,False,-,True,-,True,-
290,False,False,False,False,True,-,False,-,False,-,True,-
291,False,False,False,False,False,-,False,-,False,-,True,-
292,False,False,False,False,True,-,False,-,True,-,True,-
293,False,False,False,False,False,-,False,-,False,-,True,-
294,False,False,False,False,True,-,False,-,True,-,True,-
295,False,False,False,False,False,-,False,-,False,-,True,-
296,False,False,False,True,True,-,False,-,True,-,True,-
297,False,False,False,False,False,-,False,-,False,-,True,-
298,False,False,False,False,True,-,False,-,False,-,True,-
299,False,False,False,False,False,-,False,-,False,-,True,-
300,False,False,False,True,True,-,False,-,True,-,True,-
301,False,False,False,False,False,-,False,-,False,-,True,-
302,False,False,False,False,True,-,False,-,True,-,True,-
303,False,False,False,False,False,-,False,-,False,-,True,-
304,False,False,False,True,True,-,False,-,True,-,True,-
305,False,False,False,False,False,-,False,-,False,-,True,-
306,False,False,False,True,True,-,False,-,True,-,True,-
307,False,False,False,False,False,-,False,-,False,-,True,-
308,False,False,False,False,True,-,False,-,True,-,True,-
309,False,False,False,False,False,-,False,-,False,-,True,-
310,False,False,False,False,True,-,False,-,True,-,True,-
311,False,False,False,False,False,-,False,-,True,-,True,-
312,False,False,False,False,True,-,False,-,True,-,True,-
313,False,False,False,False,False,-,False,-,True,-,True,-
314,False,False,False,False,True,-,False,-,True,-,True,-
315,False,False,False,False,False,-,False,-,True,-,True,-
316,False,False,False,False,True,-,False,-,False,-,True,-
317,False,False,False,False,False,-,False,-,True,-,True,-
318,False,False,False,False,True,-,False,-,True,-,True,-
319,False,False,False,False,False,-,False,-,True,-,True,-
320,False,False,False,False,True,-,False,-,True,-,True,-
321,False,False,False,False,False,-,False,-,True,-,True,-
322,False,False,False,False,True,-,False,-,True,-,True,-
323,False,False,False,False,False,-,False,-,True,-,True,-
324,False,False,False,True,True,-,False,-,True,-,True,-
325,False,False,False,False,False,-,False,-,True,-,True,-
326,False,False,False,False,True,-,False,-,True,-,True,-
327,False,False,False,False,False,-,False,-,True,-,True,-
328,False,False,False,False,True,-,False,-,True,-,True,-
329,False,False,False,False,False,-,False,-,False,-,True,-
330,False,False,False,False,True,-,False,-,True,-,True,-
331,False,False,False,False,False,-,False,-,False,-,True,-
332,False,False,False,False,True,-,False,-,False,-,True,-
333,False,False,False,False,False,-,False,-,False,-,True,-
334,False,False,False,False,True,-,False,-,True,-,True,-
335,False,False,False,False,False,-,False,-,False,-,True,-
336,False,False,False,False,True,-,False,-,False,-,True,-
337,False,False,False,False,False,-,False,-,False,-,True,-
