113,True,-,-,-,-,False,-,False,False,-,-,False
114,True,-,-,-,-,False,-,False,False,-,-,False
115,True,-,-,-,-,False,-,False,False,-,-,False
116,True,-,-,-,-,False,-,False,False,-,-,False
117,True,-,-,-,-,False,-,False,False,-,-,False
118,True,-,-,-,-,False,-,False,False,-,-,False
119,True,-,-,-,-,False,-,False,False,-,-,False
120,True,-,-,-,-,False,-,False,False,-,-,False
121,True,-,-,-,-,False,-,False,False,-,-,False
122,True,-,-,-,-,False,-,False,False,-,-,False
123,True,-,-,-,-,False,-,False,False,-,-,False
124,True,-,-,-,-,False,-,False,False,-,-,False
125,True,-,-,-,-,False,-,False,False,-,-,False
126,True,-,-,-,-,False,-,False,False,-,-,False
127,True,-,-,-,-,False,-,False,False,-,-,False
128,True,-,-,-,-,False,-,False,False,-,-,False
129,True,-,-,-,-,False,-,False,False,-,-,False
130,True,-,-,-,-,False,-,False,False,-,-,False
131,True,-,-,-,-,False,-,False,False,-,-,False
132,True,-,-,-,-,False,-,False,False,-,-,False
133,True,-,-,-,-,False,-,False,False,-,-,False
134,True,-,-,-,-,False,-,False,False,-,-,False
135,True,-,-,-,-,False,-,False,False,-,-,False
136,True,-,-,-,-,False,-,False,False,-,-,False
137,True,-,-,-,-,False,-,False,False,-,-,False
138,True,-,-,-,-,False,-,False,False,-,-,False
139,True,-,-,-,-,False,-,False,False,-,-,False
140,True,-,-,-,-,False,-,False,False,-,-,False
141,True,-,-,-,-,False,-,False,False,-,-,False
142,True,-,-,-,-,False,-,False,False,-,-,False
143,True,-,-,-,-,False,-,False,False,-,-,False
144,True,-,-,-,-,False,-,False,False,-,-,False
145,True,-,-,-,-,False,-,False,False,-,-,False
146,True,-,-,-,-,False,-,True,False,-,-,False
147,True,-,-,-,-,False,-,False,False,-,-,False
148,True,-,-,-,-,False,-,True,False,-,-,False
149,True,-,-,-,-,False,-,False,False,-,-,False
150,True,-,-,-,-,False,-,False,False,-,-,False
151,True,-,-,-,-,False,-,False,False,-,-,False
152,True,-,-,-,-,False,-,False,False,-,-,False
153,True,-,-,-,-,False,-,False,False,-,-,False
154,True,-,-,-,-,False,-,True,False,-,-,False
155,True,-,-,-,-,False,-,False,False,-,-,False
156,True,-,-,-,-,False,-,False,False,-,-,False
157,True,-,-,-,-,False,-,False,False,-,-,False
158,True,-,-,-,-,False,-,False,False,-,-,False
159,True,-,-,-,-,False,-,False,False,-,-,False
160,True,-,-,-,-,False,-,False,False,-,-,False
161,True,-,-,-,-,False,-,False,False,-,-,False
162,True,-,-,-,-,False,-,False,False,-,-,False
163,True,-,-,-,-,False,-,False,False,-,-,False
164,True,-,-,-,-,False,-,False,False,-,-,False
165,True,-,-,-,-,False,-,False,False,-,-,False
166,True,-,-,-,-,False,-,False,False,-,-,False
167,True,-,-,-,-,False,-,False,False,-,-,False
168,True,-,-,-,-,False,-,True,False,-,-,False
169,True,-,-,-,-,False,-,False,False,-,-,False
170,True,-,-,-,-,False,-,False,False,-,-,False
171,True,-,-,-,-,False,-,False,False,-,-,False
172,True,-,-,-,-,False,-,False,False,-,-,False
173,True,-,-,-,-,False,-,False,False,-,-,False
174,True,-,-,-,-,False,-,False,False,-,-,False
175,True,-,-,-,-,False,-,False,False,-,-,False
176,True,-,-,-,-,False,-,False,False,-,-,False
177,True,-,-,-,-,False,-,False,False,-,-,False
178,True,-,-,-,-,False,-,True,False,-,-,False
179,True,-,-,-,-,False,-,False,False,-,-,False
180,True,-,-,-,-,False,-,False,False,-,-,False
181,True,-,-,-,-,False,-,False,False,-,-,False
182,True,-,-,-,-,False,-,False,False,-,-,False
183,True,-,-,-,-,False,-,False,False,-,-,False
184,True,-,-,-,-,False,-,True,False,-,-,False
185,True,-,-,-,-,False,-,False,False,-,-,False
186,True,-,-,-,-,False,-,False,False,-,-,False
187,True,-,-,-,-,False,-,False,False,-,-,False
188,True,-,-,-,-,False,-,True,False,-,-,False
189,True,-,-,-,-,False,-,False,False,-,-,False
190,True,-,-,-,-,False,-,False,False,-,-,False
191,True,-,-,-,-,False,-,False,False,-,-,False
192,True,-,-,-,-,False,-,False,False,-,-,False
193,True,-,-,-,-,False,-,False,False,-,-,False
194,True,-,-,-,-,False,-,True,False,-,-,False
195,True,-,-,-,-,False,-,False,False,-,-,False
196,True,-,-,-,-,False,-,False,False,-,-,False
197,True,-,-,-,-,False,-,False,False,-,-,False
198,True,-,-,-,-,False,-,False,False,-,-,False
199,True,-,-,-,-,False,-,False,False,-,-,False
200,True,-,-,-,-,False,-,False,False,-,-,False
201,True,-,-,-,-,False,-,False,False,-,-,False
202,True,-,-,-,-,False,-,False,False,-,-,False
203,True,-,-,-,-,False,-,False,False,-,-,False
204,True,-,-,-,-,False,-,True,False,-,-,False
205,True,-,-,-,-,False,-,False,False,-,-,False
206,True,-,-,-,-,False,-,True,False,-,-,False
207,True,-,-,-,-,False,-,False,False,-,-,False
208,True,-,-,-,-,False,-,False,False,-,-,False
209,True,-,-,-,-,False,-,False,False,-,-,False
210,True,-,-,-,-,False,-,False,False,-,-,False
211,True,-,-,-,-,False,-,False,False,-,-,False
212,True,-,-,-,-,False,-,True,False,-,-,False
213,True,-,-,-,-,False,-,False,False,-,-,False
214,True,-,-,-,-,False,-,False,False,-,-,False
215,True,-,-,-,-,False,-,False,False,-,-,False
216,True,-,-,-,-,False,-,True,False,-,-,False
217,True,-,-,-,-,False,-,False,False,-,-,False
218,True,-,-,-,-,False,-,False,False,-,-,False
219,True,-,-,-,-,False,-,False,False,-,-,False
220,True,-,-,-,-,False,-,True,False,-,-,False
221,True,-,-,-,-,False,-,False,False,-,-,False
222,True,-,-,-,-,False,-,True,False,-,-,False
223,True,-,-,-,-,False,-,False,False,-,-,False
224,True,-,-,-,-,False,-,True,False,-,-,False
225,True,-,-,-,-,False,-,False,False,-,-,False
226,True,-,-,-,-,False,-,True,False,-,-,False
227,True,-,-,-,-,False,-,False,False,-,-,False
228,True,-,-,-,-,False,-,True,False,-,-,False
229,True,-,-,-,-,False,-,False,False,-,-,False
230,True,-,-,-,-,False,-,True,False,-,-,False
231,True,-,-,-,-,False,-,False,False,-,-,False
232,True,-,-,-,-,False,-,False,False,-,-,False
233,True,-,-,-,-,False,-,False,False,-,-,False
234,True,-,-,-,-,False,-,True,False,-,-,False
235,True,-,-,-,-,False,-,False,False,-,-,False
236,True,-,-,-,-,False,-,False,False,-,-,False
237,True,-,-,-,-,False,-,False,False,-,-,False
238,True,-,-,-,-,False,-,False,False,-,-,False
239,True,-,-,-,-,False,-,False,False,-,-,False
240,True,-,-,-,-,False,-,False,False,-,-,False
241,True,-,-,-,-,False,-,False,False,-,-,False
242,True,-,-,-,-,False,-,True,False,-,-,False
243,True,-,-,-,-,False,-,False,False,-,-,False
244,True,-,-,-,-,False,-,True,False,-,-,False
245,True,-,-,-,-,False,-,False,False,-,-,False
246,True,-,-,-,-,False,-,False,False,-,-,False
247,True,-,-,-,-,False,-,False,False,-,-,False
248,True,-,-,-,-,False,-,True,False,-,-,False
249,True,-,-,-,-,False,-,False,False,-,-,False
250,True,-,-,-,-,False,-,False,False,-,-,False
251,True,-,-,-,-,False,-,False,False,-,-,False
252,True,-,-,-,-,False,-,False,False,-,-,False
253,True,-,-,-,-,False,-,False,False,-,-,False
254,True,-,-,-,-,False,-,True,False,-,-,False
255,True,-,-,-,-,False,-,False,False,-,-,False
256,True,-,-,-,-,False,-,True,False,-,-,False
257,True,-,-,-,-,False,-,False,False,-,-,False
258,True,-,-,-,-,False,-,True,False,-,-,False
259,True,-,-,-,-,False,-,False,False,-,-,False
260,True,-,-,-,-,False,-,True,False,-,-,False
261,True,-,-,-,-,False,-,False,False,-,-,False
262,True,-,-,-,-,False,-,True,False,-,-,False
263,True,-,-,-,-,False,-,False,False,-,-,False
264,True,-,-,-,-,False,-,False,False,-,-,False
265,True,-,-,-,-,False,-,False,False,-,-,False
266,True,-,-,-,-,False,-,False,False,-,-,False
267,True,-,-,-,-,False,-,False,False,-,-,False
268,True,-,-,-,-,False,-,False,False,-,-,False
269,True,-,-,-,-,False,-,False,False,-,-,False
270,True,-,-,-,-,False,-,True,False,-,-,False
271,True,-,-,-,-,False,-,False,False,-,-,False
272,True,-,-,-,-,False,-,True,False,-,-,False
273,True,-,-,-,-,False,-,False,False,-,-,False
274,True,-,-,-,-,False,-,True,False,-,-,False
275,True,-,-,-,-,False,-,False,False,-,-,False
276,True,-,-,-,-,False,-,True,False,-,-,False
277,True,-,-,-,-,False,-,False,False,-,-,False
278,True,-,-,-,-,False,-,True,False,-,-,False
279,True,-,-,-,-,False,-,False,False,-,-,False
280,True,-,-,-,-,False,-,False,False,-,-,False
281,True,-,-,-,-,False,-,False,False,-,-,False
282,True,-,-,-,-,False,-,False,False,-,-,False
283,True,-,-,-,-,False,-,False,False,-,-,False
284,True,-,-,-,-,False,-,True,False,-,-,False
285,True,-,-,-,-,False,-,False,False,-,-,False
286,True,-,-,-,-,False,-,True,False,-,-,False
287,True,-,-,-,-,False,-,False,False,-,-,False
288,True,-,-,-,-,False,-,True,False,-,-,False
289,True,-,-,-,-,False,-,False,False,-,-,False
290,True,-,-,-,-,False,-,True,False,-,-,False
291,True,-,-,-,-,False,-,False,False,-,-,False
292,True,-,-,-,-,False,-,True,False,-,-,False
293,True,-,-,-,-,False,-,False,False,-,-,False
294,True,-,-,-,-,False,-,True,False,-,-,False
295,True,-,-,-,-,False,-,False,False,-,-,False
296,True,-,-,-,-,False,-,True,False,-,-,False
297,True,-,-,-,-,False,-,False,False,-,-,False
298,True,-,-,-,-,False,-,False,False,-,-,False
299,True,-,-,-,-,False,-,False,False,-,-,False
300,True,-,-,-,-,False,-,True,False,-,-,False
301,True,-,-,-,-,False,-,False,False,-,-,False
302,True,-,-,-,-,False,-,True,False,-,-,False
303,True,-,-,-,-,False,-,False,False,-,-,False
304,True,-,-,-,-,False,-,False,False,-,-,False
305,True,-,-,-,-,False,-,False,False,-,-,False
306,True,-,-,-,-,False,-,True,False,-,-,False
307,True,-,-,-,-,False,-,False,False,-,-,False
308,True,-,-,-,-,False,-,True,False,-,-,False
309,True,-,-,-,-,False,-,False,False,-,-,False
310,True,-,-,-,-,False,-,True,False,-,-,False
311,True,-,-,-,-,False,-,False,False,-,-,False
312,True,-,-,-,-,False,-,True,False,-,-,False
313,True,-,-,-,-,False,-,False,False,-,-,False
314,True,-,-,-,-,False,-,True,False,-,-,False
315,True,-,-,-,-,False,-,False,False,-,-,False
316,True,-,-,-,-,False,-,False,False,-,-,False
317,True,-,-,-,-,False,-,False,False,-,-,False
318,True,-,-,-,-,False,-,True,False,-,-,False
319,True,-,-,-,-,False,-,False,False,-,-,False
320,True,-,-,-,-,False,-,True,False,-,-,False
321,True,-,-,-,-,False,-,False,False,-,-,False
322,True,-,-,-,-,False,-,True,False,-,-,False
323,True,-,-,-,-,False,-,False,False,-,-,False
324,True,-,-,-,-,False,-,True,False,-,-,False
325,True,-,-,-,-,False,-,False,False,-,-,False
326,True,-,-,-,-,False,-,False,False,-,-,False
327,True,-,-,-,-,False,-,False,False,-,-,False
328,True,-,-,-,-,False,-,True,False,-,-,False
329,True,-,-,-,-,False,-,False,False,-,-,False
330,True,-,-,-,-,False,-,True,False,-,-,False
331,True,-,-,-,-,False,-,False,False,-,-,False
332,True,-,-,-,-,False,-,True,False,-,-,False
333,True,-,-,-,-,False,-,False,False,-,-,False
334,True,-,-,-,-,False,-,True,False,-,-,False
335,True,-,-,-,-,False,-,False,False,-,-,False
336,True,-,-,-,-,False,-,True,False,-,-,False
337,True,-,-,-,-,False,-,False,False,-,-,False
338,True,-,-,-,-,False,-,True,False,-,-,False
339,True,-,-,-,-,False,-,False,False,-,-,False
340,True,-,-,-,-,False,-,True,False,-,-,False
341,True,-,-,-,-,False,-,False,False,-,-,False
342,True,-,-,-,-,False,-,True,False,-,-,False
343,True,-,-,-,-,False,-,False,False,-,-,False
344,True,-,-,-,-,False,-,True,False,-,-,False
345,True,-,-,-,-,False,-,False,False,-,-,False
346,True,-,-,-,-,False,-,True,False,-,-,False
347,True,-,-,-,-,False,-,False,False,-,-,False
348,True,-,-,-,-,False,-,False,False,-,-,False
349,True,-,-,-,-,False,-,False,False,-,-,False
350,True,-,-,-,-,False,-,True,False,-,-,False
351,True,-,-,-,-,False,-,False,False,-,-,False
352,True,-,-,-,-,False,-,False,False,-,-,False
353,True,-,-,-,-,False,-,False,False,-,-,False
354,True,-,-,-,-,False,-,False,False,-,-,False
355,True,-,-,-,-,False,-,False,False,-,-,False
356,True,-,-,-,-,False,-,True,False,-,-,False
357,True,-,-,-,-,False,-,False,False,-,-,False
358,True,-,-,-,-,False,-,False,False,-,-,False
359,True,-,-,-,-,False,-,False,False,-,-,False
360,True,-,-,-,-,False,-,True,False,-,-,False
361,True,-,-,-,-,False,-,False,False,-,-,False
362,True,-,-,-,-,False,-,False,False,-,-,False
363,True,-,-,-,-,False,-,False,False,-,-,False
364,True,-,-,-,-,False,-,True,False,-,-,False
365,True,-,-,-,-,False,-,False,False,-,-,False
366,True,-,-,-,-,False,-,True,False,-,-,False
367,True,-,-,-,-,False,-,False,False,-,-,False
368,True,-,-,-,-,False,-,False,False,-,-,False
369,True,-,-,-,-,False,-,False,False,-,-,False
370,True,-,-,-,-,False,-,True,False,-,-,False
371,True,-,-,-,-,False,-,False,False,-,-,False
372,True,-,-,-,-,False,-,False,False,-,-,False
373,True,-,-,-,-,False,-,False,False,-,-,False
374,True,-,-,-,-,False,-,True,False,-,-,False
375,True,-,-,-,-,False,-,False,False,-,-,False
376,True,-,-,-,-,False,-,True,False,-,-,False
377,True,-,-,-,-,False,-,False,False,-,-,False
378,True,-,-,-,-,False,-,False,False,-,-,False
379,True,-,-,-,-,False,-,False,False,-,-,False
380,True,-,-,-,-,False,-,True,False,-,-,False
381,True,-,-,-,-,False,-,False,False,-,-,False
382,True,-,-,-,-,False,-,False,False,-,-,False
383,True,-,-,-,-,False,-,False,False,-,-,False
384,True,-,-,-,-,False,-,True,False,-,-,False
385,True,-,-,-,-,False,-,False,False,-,-,False
386,True,-,-,-,-,False,-,True,False,-,-,False
387,True,-,-,-,-,False,-,False,False,-,-,False
388,True,-,-,-,-,False,-,False,False,-,-,False
389,True,-,-,-,-,False,-,False,False,-,-,False
390,True,-,-,-,-,False,-,True,False,-,-,False
391,True,-,-,-,-,False,-,False,False,-,-,False
392,True,-,-,-,-,False,-,True,False,-,-,False
393,True,-,-,-,-,False,-,False,False,-,-,False
394,True,-,-,-,-,False,-,False,False,-,-,False
395,True,-,-,-,-,False,-,False,False,-,-,False
396,True,-,-,-,-,False,-,True,False,-,-,False
397,True,-,-,-,-,False,-,False,False,-,-,False
398,True,-,-,-,-,False,-,True,False,-,-,False
399,True,-,-,-,-,False,-,False,False,-,-,False
400,True,-,-,-,-,False,-,False,False,-,-,False
401,True,-,-,-,-,False,-,False,False,-,-,False
402,True,-,-,-,-,False,-,True,False,-,-,False
403,True,-,-,-,-,False,-,False,False,-,-,False
404,True,-,-,-,-,False,-,True,False,-,-,False
405,True,-,-,-,-,False,-,False,False,-,-,False
406,True,-,-,-,-,False,-,True,False,-,-,False
407,True,-,-,-,-,False,-,False,False,-,-,False
408,True,-,-,-,-,False,-,False,False,-,-,False
409,True,-,-,-,-,False,-,False,False,-,-,False
410,True,-,-,-,-,False,-,True,False,-,-,False
411,True,-,-,-,-,False,-,False,False,-,-,False
412,True,-,-,-,-,False,-,True,False,-,-,False
413,True,-,-,-,-,False,-,True,False,-,-,False
414,True,-,-,-,-,False,-,True,False,-,-,False
415,True,-,-,-,-,False,-,True,False,-,-,False
416,True,-,-,-,-,False,-,True,False,-,-,False
417,True,-,-,-,-,False,-,False,False,-,-,False
418,True,-,-,-,-,False,-,True,False,-,-,False
419,True,-,-,-,-,False,-,False,False,-,-,False
420,True,-,-,-,-,False,-,True,False,-,-,False
421,True,-,-,-,-,False,-,False,False,-,-,False
422,True,-,-,-,-,False,-,True,False,-,-,False
423,True,-,-,-,-,False,-,False,False,-,-,False
424,True,-,-,-,-,False,-,True,False,-,-,False
425,True,-,-,-,-,False,-,False,False,-,-,False
426,True,-,-,-,-,False,-,True,False,-,-,False
427,True,-,-,-,-,False,-,False,False,-,-,False
428,True,-,-,-,-,False,-,True,False,-,-,False
429,True,-,-,-,-,False,-,False,False,-,-,False
430,True,-,-,-,-,False,-,True,False,-,-,False
431,True,-,-,-,-,False,-,False,False,-,-,False
432,True,-,-,-,-,False,-,True,False,-,-,False
433,True,-,-,-,-,False,-,False,False,-,-,False
434,True,-,-,-,-,False,-,True,False,-,-,False
435,True,-,-,-,-,False,-,False,False,-,-,False
436,True,-,-,-,-,False,-,True,False,-,-,False
437,True,-,-,-,-,False,-,False,False,-,-,False
438,True,-,-,-,-,False,-,True,False,-,-,False
439,True,-,-,-,-,False,-,False,False,-,-,False
440,True,-,-,-,-,False,-,True,False,-,-,False
441,True,-,-,-,-,False,-,False,False,-,-,False
442,True,-,-,-,-,False,-,True,False,-,-,False
443,True,-,-,-,-,False,-,False,False,-,-,False
444,True,-,-,-,-,False,-,True,False,-,-,False
445,True,-,-,-,-,False,-,False,False,-,-,False
446,True,-,-,-,-,False,-,True,False,-,-,False
447,True,-,-,-,-,False,-,False,False,-,-,False
448,True,-,-,-,-,False,-,True,False,-,-,False
449,True,-,-,-,-,False,-,False,False,-,-,False
450,True,-,-,-,-,False,-,True,False,-,-,False
451,True,-,-,-,-,False,-,False,False,-,-,False
452,True,-,-,-,-,False,-,True,False,-,-,False
453,True,-,-,-,-,False,-,False,False,-,-,False
454,True,-,-,-,-,False,-,True,False,-,-,False
455,True,-,-,-,-,False,-,False,False,-,-,False
456,True,-,-,-,-,False,-,True,False,-,-,False
457,True,-,-,-,-,False,-,False,False,-,-,False
458,True,-,-,-,-,False,-,True,False,-,-,False
459,True,-,-,-,-,False,-,False,False,-,-,False
460,True,-,-,-,-,False,-,True,False,-,-,False
461,True,-,-,-,-,False,-,False,False,-,-,False
462,True,-,-,-,-,False,-,True,False,-,-,False
463,True,-,-,-,-,False,-,False,False,-,-,False
464,True,-,-,-,-,False,-,True,False,-,-,False
465,True,-,-,-,-,False,-,False,False,-,-,False
466,True,-,-,-,-,False,-,True,False,-,-,False
467,True,-,-,-,-,False,-,False,False,-,-,False
468,True,-,-,-,-,False,-,True,False,-,-,False
469,True,-,-,-,-,False,-,False,False,-,-,False
470,True,-,-,-,-,False,-,True,False,-,-,False
471,True,-,-,-,-,False,-,False,False,-,-,False
472,True,-,-,-,-,False,-,True,False,-,-,False
473,True,-,-,-,-,False,-,False,False,-,-,False
474,True,-,-,-,-,False,-,True,False,-,-,False
475,True,-,-,-,-,False,-,False,False,-,-,False
476,True,-,-,-,-,False,-,True,False,-,-,False
477,True,-,-,-,-,False,-,False,False,-,-,False
478,True,-,-,-,-,False,-,True,False,-,-,False
479,True,-,-,-,-,False,-,False,False,-,-,False
480,True,-,-,-,-,False,-,True,False,-,-,False
481,True,-,-,-,-,False,-,False,False,-,-,False
482,True,-,-,-,-,False,-,False,False,-,-,False
483,True,-,-,-,-,False,-,False,False,-,-,False
484,True,-,-,-,-,False,-,True,False,-,-,False
485,True,-,-,-,-,False,-,False,False,-,-,False
486,True,-,-,-,-,False,-,True,False,-,-,False
487,True,-,-,-,-,False,-,False,False,-,-,False
488,True,-,-,-,-,False,-,True,False,-,-,False
489,True,-,-,-,-,False,-,False,False,-,-,False
490,True,-,-,-,-,False,-,True,False,-,-,False
491,True,-,-,-,-,False,-,False,False,-,-,False
492,True,-,-,-,-,False,-,False,False,-,-,False
493,True,-,-,-,-,False,-,False,False,-,-,False
494,True,-,-,-,-,False,-,True,False,-,-,False
495,True,-,-,-,-,False,-,False,False,-,-,False
496,True,-,-,-,-,False,-,False,False,-,-,False
497,True,-,-,-,-,False,-,False,False,-,-,False
498,True,-,-,-,-,False,-,True,False,-,-,False
499,True,-,-,-,-,False,-,False,False,-,-,False
500,True,-,-,-,-,False,-,False,False,-,-,False
501,True,-,-,-,-,False,-,False,False,-,-,False
502,True,-,-,-,-,False,-,True,False,-,-,False
503,True,-,-,-,-,False,-,False,False,-,-,False
504,True,-,-,-,-,False,-,True,False,-,-,False
505,True,-,-,-,-,False,-,False,False,-,-,False
506,True,-,-,-,-,False,-,False,False,-,-,False
507,True,-,-,-,-,False,-,False,False,-,-,False
508,True,-,-,-,-,False,-,True,False,-,-,False
509,True,-,-,-,-,False,-,False,False,-,-,False
510,True,-,-,-,-,False,-,False,False,-,-,False
511,True,-,-,-,-,False,-,False,False,-,-,False
512,True,-,-,-,-,False,-,True,False,-,-,False
513,True,-,-,-,-,False,-,False,False,-,-,False
514,True,-,-,-,-,False,-,True,False,-,-,False
515,True,-,-,-,-,False,-,False,False,-,-,False
516,True,-,-,-,-,False,-,True,False,-,-,False
517,True,-,-,-,-,False,-,False,False,-,-,False
518,True,-,-,-,-,False,-,True,False,-,-,False
519,True,-,-,-,-,False,-,False,False,-,-,False
520,True,-,-,-,-,False,-,True,False,-,-,False
521,True,-,-,-,-,False,-,False,False,-,-,False
522,True,-,-,-,-,False,-,False,False,-,-,False
523,True,-,-,-,-,False,-,False,False,-,-,False
524,True,-,-,-,-,False,-,True,False,-,-,False
525,True,-,-,-,-,False,-,False,False,-,-,False
526,True,-,-,-,-,False,-,True,False,-,-,False
527,True,-,-,-,-,False,-,False,False,-,-,False
528,True,-,-,-,-,False,-,True,False,-,-,False
529,True,-,-,-,-,False,-,False,False,-,-,False
530,True,-,-,-,-,False,-,True,False,-,-,False
531,True,-,-,-,-,False,-,False,False,-,-,False
532,True,-,-,-,-,False,-,True,False,-,-,False
533,True,-,-,-,-,False,-,False,False,-,-,False
534,True,-,-,-,-,False,-,True,False,-,-,False
535,True,-,-,-,-,False,-,False,False,-,-,False
536,True,-,-,-,-,False,-,False,False,-,-,False
537,True,-,-,-,-,False,-,False,False,-,-,False
