Step,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12
0,False,True,True,True,True,True,False,True,True,True,True,False
1,False,True,True,True,True,True,False,True,True,True,True,False
2,False,True,True,True,True,True,False,True,True,True,True,False
3,False,True,True,True,True,True,False,True,True,True,True,False
4,False,True,True,True,True,True,False,True,True,True,True,False
5,False,True,True,True,True,True,False,True,True,True,True,False
6,False,True,True,True,True,True,False,True,True,True,True,False
7,False,True,True,True,True,True,False,True,True,True,True,False
8,False,True,True,True,True,True,False,True,True,True,True,False
9,False,True,True,True,True,True,False,True,True,True,True,False
10,False,True,True,True,True,True,False,True,True,True,True,False
11,False,True,True,True,True,True,False,True,True,True,True,False
12,False,True,True,True,True,True,False,True,True,True,True,False
13,False,True,True,True,True,True,False,True,True,True,True,False
14,False,True,True,True,True,True,False,True,True,True,True,False
15,False,True,True,True,True,True,False,True,True,True,True,False
16,False,True,True,True,True,True,False,True,True,True,True,False
17,False,True,True,True,True,True,False,True,True,True,True,False
18,False,True,True,True,True,True,False,True,True,True,True,False
19,False,True,True,True,True,True,False,True,True,True,True,False
20,False,True,True,True,True,True,False,True,True,True,True,False
21,False,True,True,True,True,True,False,True,True,True,True,False
22,False,True,True,True,True,True,False,True,True,True,True,False
23,False,True,True,True,True,True,False,True,True,True,True,False
24,False,True,True,True,True,True,False,True,True,True,True,False
25,False,True,True,True,True,True,False,True,True,True,True,False
26,False,True,True,True,True,True,False,True,True,True,True,False
27,False,True,True,True,True,True,False,True,True,True,True,False
28,False,True,True,True,True,True,False,True,True,True,True,False
29,False,True,True,True,True,True,False,True,True,True,True,False
30,False,True,True,True,True,True,False,True,True,True,True,False
31,False,True,True,True,True,True,False,True,True,True,True,False
32,False,True,True,True,True,True,False,True,True,True,True,False
33,False,True,True,True,True,True,False,True,True,True,True,False
34,False,True,True,True,True,True,False,True,True,True,True,False
35,False,True,True,True,True,True,False,True,True,True,True,False
36,False,True,True,True,True,True,False,True,True,True,True,False
37,False,True,True,True,True,True,False,True,True,True,True,False
38,False,True,True,True,True,True,False,True,True,True,True,False
39,False,True,True,True,True,True,False,True,True,True,True,False
40,False,True,True,True,True,True,False,True,True,True,True,False
41,False,True,True,True,True,True,False,True,True,True,True,False
42,False,True,True,True,True,True,False,True,True,True,True,False
43,False,True,True,True,True,True,False,True,True,True,True,False
44,False,True,True,True,True,True,False,True,True,True,True,False
45,False,True,True,True,True,True,False,True,True,True,True,False
46,False,True,True,True,True,True,False,True,True,True,True,False
47,False,True,True,True,True,True,False,True,True,True,True,False
48,False,True,True,True,True,True,False,True,True,True,True,False
49,False,True,True,True,True,True,False,True,True,True,True,False
50,False,True,True,True,True,True,False,True,True,True,True,False
51,False,True,True,True,True,True,False,True,True,True,True,False
52,False,True,True,True,True,True,False,True,True,True,True,False
53,False,True,True,True,True,True,False,True,True,True,True,False
54,False,True,True,True,True,True,False,True,True,True,True,False
55,False,True,True,True,True,True,False,True,True,True,True,False
56,False,True,True,True,True,True,False,True,True,True,True,False
57,False,True,True,True,True,True,False,True,True,True,True,False
58,False,True,True,True,True,True,False,True,True,True,True,False
59,False,True,True,True,True,True,False,True,True,True,True,False
60,False,True,True,True,True,True,False,True,True,True,True,False
61,False,True,True,True,True,True,False,True,True,True,True,False
62,False,True,True,True,True,True,False,True,True,True,True,False
63,False,True,True,True,True,True,False,True,True,True,True,False
64,False,True,True,True,True,True,False,True,True,True,True,False
65,False,True,True,True,True,True,False,True,True,True,True,False
66,False,True,True,True,True,True,False,True,True,True,True,False
67,False,True,True,True,True,True,False,True,True,True,True,False
68,False,True,True,True,True,True,False,True,True,True,True,False
69,False,True,True,True,True,True,False,True,True,True,True,False
70,False,True,True,True,True,True,False,True,True,True,True,False
71,False,True,True,True,True,True,False,True,True,True,True,False
72,False,True,True,True,True,True,False,True,True,True,True,False
73,False,True,True,True,True,True,False,True,True,True,True,False
74,False,True,True,True,True,True,False,True,True,True,True,False
75,False,True,True,True,True,True,False,True,True,True,True,False
76,False,True,True,True,True,True,False,True,True,True,True,False
77,False,True,True,True,True,True,False,True,True,True,True,False
78,False,True,True,True,True,True,False,True,True,True,True,False
79,False,True,True,True,True,True,False,True,True,True,True,False
80,False,True,True,True,True,True,False,True,True,True,True,False
81,False,True,True,True,True,True,False,True,True,True,True,False
82,False,True,True,True,True,True,False,True,True,True,True,False
83,False,True,True,True,True,True,False,True,True,True,True,False
84,False,True,True,True,True,True,False,True,True,True,True,False
85,False,True,True,True,True,True,False,True,True,True,True,False
86,False,True,True,True,True,True,False,True,True,True,True,False
87,False,True,True,True,True,True,False,True,True,True,True,False
88,False,True,True,True,True,True,False,True,True,True,True,False
89,False,True,True,True,True,True,False,True,True,True,True,False
90,False,True,True,True,True,True,False,True,True,True,True,False
91,False,True,True,True,True,True,False,True,True,True,True,False
92,False,True,True,True,True,True,False,True,True,True,True,False
93,False,True,True,True,True,True,False,True,True,True,True,False
94,False,True,True,True,True,True,False,True,True,True,True,False
95,False,True,True,True,True,True,False,True,True,True,True,False
96,False,True,True,True,True,True,False,True,True,True,True,False
97,False,True,True,True,True,True,False,True,True,True,True,False
98,False,True,True,True,True,True,False,True,True,True,True,False
99,False,True,True,True,True,True,False,True,True,True,True,False
100,False,True,True,True,True,True,False,True,True,True,True,False
101,False,True,True,True,True,True,False,True,True,True,True,False
102,False,True,True,True,True,True,False,True,True,True,True,False
103,False,True,True,True,True,True,False,True,True,True,True,False
104,False,True,True,True,True,True,False,True,True,True,True,False
105,False,True,True,True,True,True,False,True,True,True,True,False
106,False,True,True,True,True,True,False,True,True,True,True,False
107,False,True,True,True,True,True,False,True,True,True,True,False
108,False,True,True,True,True,True,False,True,True,True,True,False
109,False,True,True,True,True,True,False,True,True,True,True,False
110,False,True,True,True,True,True,False,True,True,True,True,False
111,False,True,True,True,True,True,False,True,True,True,True,False
112,False,True,True,True,True,True,False,True,True,True,True,False
113,False,True,True,True,True,True,False,True,True,True,True,False
114,False,True,True,True,True,True,False,True,True,True,True,False
115,False,True,True,True,True,True,False,True,True,True,True,False
116,False,True,True,True,True,True,False,True,True,True,True,False
117,False,True,True,True,True,True,False,True,True,True,True,False
118,False,True,True,True,True,True,False,True,True,True,True,False
119,False,True,True,True,True,True,False,True,True,True,True,False
120,False,True,True,True,True,True,False,True,True,True,True,False
121,False,True,True,True,True,True,False,True,True,True,True,False
122,False,True,True,True,True,True,False,True,True,True,True,False
123,False,True,True,True,True,True,False,True,True,True,True,False
124,False,True,True,True,True,True,False,True,True,True,True,False
125,False,True,True,True,True,True,False,True,True,True,True,False
126,False,True,True,True,True,True,False,True,True,True,True,False
127,False,True,True,True,True,True,False,True,True,True,True,False
128,False,True,True,True,True,True,False,True,True,True,True,False
129,False,True,True,True,True,True,False,True,True,True,True,False
130,False,True,True,True,True,True,False,True,True,True,True,False
131,False,True,True,True,True,True,False,True,True,True,True,False
132,False,True,True,True,True,True,False,True,True,True,True,False
133,False,True,True,True,True,True,False,True,True,True,True,False
134,False,True,True,True,True,True,False,True,True,True,True,False
135,False,True,True,True,True,True,False,True,True,True,True,False
136,False,True,True,True,True,True,False,True,True,True,True,False
137,False,True,True,True,True,True,False,True,True,True,True,False
138,False,True,True,True,True,True,False,True,True,True,True,False
139,False,True,True,True,True,True,False,True,True,True,True,False
140,False,True,True,True,True,True,False,True,True,True,True,False
141,False,True,True,True,True,True,False,True,True,True,True,False
