0,False,False,False,-,-,False,False,-,-,False,False,False
1,False,False,False,-,-,False,False,-,-,False,False,False
2,False,False,False,-,-,False,False,-,-,False,False,False
3,False,False,False,-,-,False,False,-,-,False,False,False
4,False,False,False,-,-,False,False,-,-,False,False,False
5,False,False,False,-,-,False,False,-,-,False,False,False
6,False,False,False,-,-,False,False,-,-,False,False,False
7,False,False,False,-,-,False,False,-,-,False,False,False
8,False,False,False,-,-,False,False,-,-,False,False,False
9,False,False,False,-,-,False,False,-,-,False,False,False
10,False,False,False,-,-,False,False,-,-,False,False,False
11,False,False,False,-,-,False,False,-,-,False,False,False
12,False,False,False,-,-,False,False,-,-,False,False,False
13,False,False,False,-,-,False,False,-,-,False,False,False
14,False,False,True,-,-,True,False,-,-,False,False,False
15,False,False,True,-,-,True,False,-,-,False,False,False
16,False,False,True,-,-,True,False,-,-,False,False,False
17,False,False,True,-,-,True,False,-,-,False,False,False
18,False,True,True,-,-,True,False,-,-,False,False,False
19,False,True,True,-,-,True,False,-,-,False,False,False
20,True,True,True,-,-,True,False,-,-,True,False,False
21,True,True,True,-,-,True,False,-,-,True,False,False
22,True,True,True,-,-,True,False,-,-,True,False,False
23,True,True,True,-,-,True,False,-,-,True,False,False
24,True,True,True,-,-,True,False,-,-,False,False,False
25,True,True,True,-,-,True,False,-,-,True,False,False
26,True,True,True,-,-,True,False,-,-,False,False,False
27,True,True,True,-,-,True,False,-,-,False,False,False
28,True,True,True,-,-,True,False,-,-,False,False,False
29,True,True,True,-,-,True,False,-,-,False,False,False
30,True,True,True,-,-,True,False,-,-,False,False,False
31,True,True,True,-,-,True,False,-,-,False,False,False
32,True,True,True,-,-,True,False,-,-,False,False,False
33,True,True,True,-,-,True,False,-,-,False,False,False
34,True,True,True,-,-,True,False,-,-,False,True,False
35,True,True,True,-,-,False,False,-,-,False,True,False
36,True,True,True,-,-,False,False,-,-,False,True,False
37,True,True,True,-,-,False,False,-,-,False,True,False
38,True,True,True,-,-,False,False,-,-,False,True,False
39,True,True,True,-,-,False,False,-,-,False,True,False
40,True,True,True,-,-,False,False,-,-,False,False,False
41,True,True,True,-,-,True,False,-,-,False,True,False
42,True,True,True,-,-,True,False,-,-,False,False,False
43,True,True,True,-,-,False,False,-,-,False,False,False
44,True,True,True,-,-,False,False,-,-,False,False,False
45,True,True,True,-,-,False,False,-,-,False,False,False
46,True,True,True,-,-,False,False,-,-,False,False,False
47,True,True,True,-,-,False,False,-,-,False,False,False
48,True,True,True,-,-,False,False,-,-,False,False,False
49,True,True,True,-,-,False,False,-,-,False,False,False
50,True,True,True,-,-,True,False,-,-,False,False,False
51,True,True,True,-,-,True,False,-,-,False,False,False
52,True,True,True,-,-,True,False,-,-,False,False,False
53,True,True,True,-,-,True,False,-,-,False,False,False
54,True,True,True,-,-,True,False,-,-,False,False,False
55,True,True,True,-,-,True,False,-,-,False,False,False
56,True,True,True,-,-,True,False,-,-,False,False,False
57,True,True,True,-,-,True,False,-,-,False,False,False
58,True,True,True,-,-,False,False,-,-,False,False,False
59,True,True,True,-,-,True,False,-,-,False,False,False
60,True,True,True,-,-,True,False,-,-,False,False,False
61,True,True,True,-,-,True,False,-,-,False,False,False
62,True,True,True,-,-,True,False,-,-,False,False,False
63,True,True,True,-,-,False,False,-,-,False,False,False
64,True,True,True,-,-,False,False,-,-,False,False,False
65,True,True,True,-,-,False,False,-,-,False,False,False
66,True,True,True,-,-,False,False,-,-,False,False,False
67,True,True,True,-,-,False,False,-,-,False,False,False
68,True,True,True,-,-,False,False,-,-,False,False,False
69,True,True,True,-,-,False,False,-,-,False,False,False
70,False,True,True,-,-,False,False,-,-,False,False,False
71,True,True,True,-,-,False,False,-,-,False,False,False
72,True,True,True,-,-,True,False,-,-,False,False,False
73,True,True,True,-,-,True,False,-,-,False,False,False
74,True,True,True,-,-,True,False,-,-,False,False,False
75,True,True,True,-,-,True,False,-,-,False,False,False
76,True,True,True,-,-,True,False,-,-,False,False,False
77,True,True,True,-,-,False,False,-,-,False,False,False
78,True,True,True,-,-,False,False,-,-,False,False,False
79,True,True,True,-,-,False,False,-,-,False,False,False
80,True,True,True,-,-,False,False,-,-,False,False,False
81,True,True,True,-,-,False,False,-,-,False,False,False
82,True,True,True,-,-,False,False,-,-,False,False,False
83,False,True,True,-,-,False,False,-,-,False,False,False
84,False,True,True,-,-,False,False,-,-,False,False,False
85,False,True,True,-,-,False,False,-,-,False,False,False
86,False,True,True,-,-,False,False,-,-,False,False,False
87,False,True,True,-,-,False,False,-,-,False,False,False
88,False,True,True,-,-,False,False,-,-,False,False,False
89,False,True,True,-,-,False,False,-,-,False,False,False
90,False,True,True,-,-,False,False,-,-,False,False,False
91,False,True,True,-,-,False,False,-,-,False,False,False
92,False,True,True,-,-,False,False,-,-,False,False,False
93,False,True,True,-,-,False,False,-,-,False,False,False
94,False,True,True,-,-,False,False,-,-,False,False,False
95,False,True,False,-,-,False,False,-,-,False,False,False
96,False,True,True,-,-,False,False,-,-,False,False,False
97,False,True,True,-,-,False,False,-,-,False,False,False
98,False,True,True,-,-,False,False,-,-,False,False,False
99,False,True,False,-,-,False,False,-,-,False,False,False
100,False,False,False,-,-,False,False,-,-,False,False,False
101,False,True,False,-,-,False,False,-,-,False,False,False
102,False,True,False,-,-,False,False,-,-,False,False,False
103,False,True,False,-,-,False,False,-,-,False,False,False
104,False,True,False,-,-,False,False,-,-,False,False,False
105,False,True,False,-,-,False,False,-,-,False,False,False
106,False,True,False,-,-,False,False,-,-,False,False,False
107,False,True,False,-,-,False,False,-,-,False,False,False
108,False,True,False,-,-,False,False,-,-,False,False,False
109,False,True,False,-,-,False,False,-,-,False,False,False
110,False,True,False,-,-,False,False,-,-,False,False,False
111,False,True,False,-,-,False,False,-,-,False,False,False
112,False,False,False,-,-,False,False,-,-,False,False,False
113,False,False,False,-,-,False,False,-,-,False,False,False
114,False,False,False,-,-,False,False,-,-,False,False,False
115,False,True,False,-,-,False,False,-,-,False,False,False
116,False,False,False,-,-,False,False,-,-,False,False,False
117,False,True,False,-,-,False,False,-,-,False,False,False
118,False,True,False,-,-,False,False,-,-,False,False,True
119,False,True,False,-,-,False,False,-,-,False,False,False
120,False,True,False,-,-,False,False,-,-,False,False,False
121,False,True,False,-,-,False,False,-,-,False,False,False
122,False,True,True,-,-,False,False,-,-,False,False,False
123,False,True,True,-,-,False,False,-,-,False,False,False
124,False,True,True,-,-,False,False,-,-,False,False,False
125,False,True,True,-,-,False,False,-,-,False,False,False
126,False,True,False,-,-,False,False,-,-,False,False,False
127,False,True,True,-,-,False,False,-,-,False,False,False
128,False,True,True,-,-,False,False,-,-,False,False,False
129,False,True,True,-,-,False,False,-,-,False,False,False
130,False,True,True,-,-,False,False,-,-,False,False,False
131,False,True,True,-,-,False,False,-,-,False,False,False
132,False,True,False,-,-,False,False,-,-,False,False,False
133,False,True,True,-,-,False,False,-,-,False,False,False
134,False,True,True,-,-,False,False,-,-,False,False,False
135,False,True,True,-,-,False,False,-,-,False,False,False
136,False,True,True,-,-,False,False,-,-,False,False,False
137,False,True,True,-,-,False,False,-,-,False,False,False
138,False,True,True,-,-,False,False,-,-,False,False,False
139,False,True,True,-,-,False,False,-,-,False,False,False
140,False,True,True,-,-,False,False,-,-,False,False,False
141,False,True,True,-,-,False,False,-,-,False,False,False
142,True,True,True,-,-,False,False,-,-,False,False,False
143,True,True,True,-,-,False,False,-,-,False,False,False
144,True,True,True,-,-,False,False,-,-,False,False,False
145,True,True,True,-,-,False,False,-,-,False,False,False
146,True,True,True,-,-,False,False,-,-,False,False,False
147,True,True,True,-,-,False,False,-,-,False,False,False
148,True,True,True,-,-,False,False,-,-,False,False,False
149,True,True,True,-,-,False,False,-,-,False,False,False
150,True,True,True,-,-,False,False,-,-,False,False,False
151,True,True,True,-,-,False,False,-,-,False,False,False
152,False,True,True,-,-,False,False,-,-,False,False,True
153,True,True,True,-,-,False,False,-,-,False,False,False
154,True,True,True,-,-,False,False,-,-,False,False,False
155,True,True,True,-,-,False,False,-,-,False,False,False
156,True,True,True,-,-,False,False,-,-,False,False,False
157,True,True,True,-,-,False,False,-,-,False,False,False
158,True,True,True,-,-,False,False,-,-,False,False,False
159,True,True,True,-,-,False,False,-,-,False,False,False
160,True,True,True,-,-,False,False,-,-,False,False,False
161,True,True,True,-,-,False,False,-,-,False,False,False
162,True,True,True,-,-,False,False,-,-,False,False,False
163,True,True,True,-,-,True,False,-,-,False,False,False
164,True,True,True,-,-,True,False,-,-,False,False,False
165,True,True,True,-,-,True,False,-,-,False,False,False
166,True,True,True,-,-,True,False,-,-,False,False,False
167,True,True,True,-,-,True,False,-,-,False,False,False
168,True,True,True,-,-,True,False,-,-,False,False,False
169,True,True,True,-,-,True,False,-,-,False,False,False
170,True,True,True,-,-,True,False,-,-,False,False,False
171,True,True,True,-,-,True,False,-,-,False,False,False
172,True,True,True,-,-,True,False,-,-,False,False,False
173,True,True,True,-,-,False,False,-,-,False,False,False
174,True,True,True,-,-,False,False,-,-,False,False,False
175,True,True,True,-,-,False,False,-,-,False,False,False
176,True,True,True,-,-,False,False,-,-,False,False,True
177,True,True,True,-,-,False,False,-,-,False,False,False
178,False,True,True,-,-,False,False,-,-,False,False,False
179,True,True,True,-,-,False,False,-,-,False,False,False
180,False,True,True,-,-,False,False,-,-,False,False,False
181,True,True,True,-,-,False,False,-,-,False,False,False
182,False,True,True,-,-,False,False,-,-,False,False,False
183,True,True,True,-,-,False,False,-,-,False,False,False
184,False,True,True,-,-,False,False,-,-,False,False,True
185,True,True,True,-,-,False,False,-,-,False,False,False
186,True,True,True,-,-,True,False,-,-,False,False,False
187,True,True,True,-,-,True,False,-,-,False,False,False
188,True,True,True,-,-,True,False,-,-,False,False,False
189,True,True,True,-,-,True,False,-,-,False,False,False
190,True,True,True,-,-,False,False,-,-,False,False,False
191,True,True,True,-,-,True,False,-,-,False,False,False
192,True,True,True,-,-,True,False,-,-,False,False,False
193,True,True,True,-,-,False,False,-,-,False,False,False
194,True,True,True,-,-,False,False,-,-,False,False,True
195,True,True,True,-,-,False,False,-,-,False,False,False
196,True,True,True,-,-,False,False,-,-,False,False,True
197,True,True,True,-,-,False,False,-,-,False,False,False
198,False,True,True,-,-,False,True,-,-,False,False,True
199,True,True,True,-,-,False,False,-,-,False,False,False
200,True,True,True,-,-,True,False,-,-,False,False,True
201,True,True,True,-,-,True,False,-,-,False,False,False
202,True,True,True,-,-,False,False,-,-,False,False,True
203,True,True,True,-,-,True,False,-,-,False,False,False
204,True,True,True,-,-,True,False,-,-,False,False,True
205,True,True,True,-,-,True,False,-,-,False,False,False
206,True,True,True,-,-,False,False,-,-,False,False,False
207,True,True,True,-,-,False,False,-,-,False,False,False
208,True,True,True,-,-,False,False,-,-,False,False,True
209,True,True,True,-,-,False,False,-,-,False,False,False
210,True,True,True,-,-,True,False,-,-,False,False,False
211,True,True,True,-,-,True,False,-,-,False,False,False
212,False,True,True,-,-,False,False,-,-,False,False,False
213,True,True,True,-,-,True,False,-,-,False,False,False
214,True,True,True,-,-,False,False,-,-,False,False,True
215,True,True,True,-,-,True,False,-,-,False,False,False
216,False,True,True,-,-,True,False,-,-,False,False,False
217,True,True,True,-,-,True,False,-,-,False,False,False
218,False,True,True,-,-,True,False,-,-,False,False,True
219,True,True,True,-,-,False,False,-,-,False,False,False
220,True,True,True,-,-,False,False,-,-,False,False,True
221,True,True,True,-,-,False,False,-,-,False,False,False
222,False,True,True,-,-,False,True,-,-,False,False,True
223,True,True,True,-,-,False,False,-,-,False,False,False
224,False,True,True,-,-,True,False,-,-,False,False,False
225,True,True,True,-,-,True,False,-,-,False,False,False
226,False,True,True,-,-,False,False,-,-,False,False,True
227,True,True,True,-,-,True,False,-,-,False,False,False
228,True,True,True,-,-,True,False,-,-,False,False,True
229,True,True,True,-,-,True,False,-,-,False,False,False
230,True,True,True,-,-,True,False,-,-,False,False,True
231,True,True,True,-,-,True,False,-,-,False,False,False
232,True,True,True,-,-,True,False,-,-,False,False,True
233,True,True,True,-,-,True,False,-,-,False,False,False
234,True,True,True,-,-,True,False,-,-,False,False,True
235,True,True,True,-,-,True,False,-,-,False,False,False
236,True,True,True,-,-,False,False,-,-,False,False,True
237,True,True,True,-,-,True,False,-,-,False,False,False
238,True,True,True,-,-,True,False,-,-,False,False,False
239,True,True,True,-,-,True,False,-,-,False,False,False
240,True,True,True,-,-,True,False,-,-,False,False,True
241,True,True,True,-,-,True,False,-,-,False,False,False
242,True,True,True,-,-,True,False,-,-,False,False,True
243,True,True,True,-,-,True,False,-,-,False,False,False
244,True,True,True,-,-,True,False,-,-,False,False,True
245,True,True,True,-,-,True,False,-,-,False,False,False
246,False,True,True,-,-,True,False,-,-,False,False,False
247,True,True,True,-,-,True,False,-,-,False,False,False
248,False,True,True,-,-,True,False,-,-,False,False,False
249,True,True,True,-,-,True,False,-,-,False,False,False
250,True,True,True,-,-,True,False,-,-,False,False,False
251,True,True,True,-,-,True,False,-,-,False,False,False
252,True,True,True,-,-,True,False,-,-,False,False,False
253,True,True,True,-,-,True,False,-,-,False,False,False
254,True,True,True,-,-,True,False,-,-,False,False,False
255,True,True,True,-,-,True,False,-,-,False,False,False
256,False,True,True,-,-,True,False,-,-,False,False,True
257,True,True,True,-,-,True,False,-,-,False,False,False
258,True,True,True,-,-,True,False,-,-,False,False,True
259,True,True,True,-,-,True,False,-,-,False,False,False
260,True,True,True,-,-,False,False,-,-,False,False,True
261,True,True,True,-,-,True,False,-,-,False,False,False
262,True,True,True,-,-,True,False,-,-,False,False,False
263,True,True,True,-,-,True,False,-,-,False,False,False
264,True,True,True,-,-,True,False,-,-,False,False,False
265,True,True,True,-,-,True,False,-,-,False,False,False
266,True,True,True,-,-,False,True,-,-,False,False,True
267,True,True,True,-,-,True,False,-,-,False,False,False
268,True,True,True,-,-,True,False,-,-,False,False,True
269,True,True,True,-,-,True,False,-,-,False,False,False
270,False,True,True,-,-,False,False,-,-,False,False,True
271,True,True,True,-,-,True,False,-,-,False,False,False
272,True,True,True,-,-,True,False,-,-,False,False,True
273,True,True,True,-,-,True,False,-,-,False,False,False
274,True,True,True,-,-,True,False,-,-,False,False,False
275,True,True,True,-,-,True,False,-,-,False,False,False
276,True,True,True,-,-,True,False,-,-,False,False,True
277,True,True,True,-,-,True,False,-,-,False,False,False
278,True,True,True,-,-,True,False,-,-,False,False,True
279,True,True,True,-,-,True,False,-,-,False,False,False
280,True,True,True,-,-,True,False,-,-,False,False,True
281,True,True,True,-,-,True,False,-,-,False,False,False
282,True,True,True,-,-,True,False,-,-,False,False,True
283,True,True,True,-,-,True,False,-,-,False,False,False
284,True,True,True,-,-,True,False,-,-,False,False,True
285,True,True,True,-,-,True,False,-,-,False,False,False
286,True,True,True,-,-,False,False,-,-,False,False,True
287,True,True,True,-,-,True,False,-,-,False,False,False
288,True,True,True,-,-,True,False,-,-,False,False,True
289,True,True,True,-,-,True,False,-,-,False,False,False
290,True,True,True,-,-,True,False,-,-,False,False,True
291,True,True,True,-,-,True,False,-,-,False,False,False
292,True,True,True,-,-,True,False,-,-,False,False,True
293,True,True,True,-,-,True,False,-,-,False,False,False
294,True,True,True,-,-,True,False,-,-,False,False,False
295,True,True,True,-,-,True,False,-,-,False,False,False
296,True,True,True,-,-,True,False,-,-,False,False,True
297,True,True,True,-,-,True,False,-,-,False,False,False
298,True,True,True,-,-,True,False,-,-,False,False,True
299,True,True,True,-,-,True,False,-,-,False,False,False
300,True,True,True,-,-,False,False,-,-,False,False,True
301,True,True,True,-,-,True,False,-,-,False,False,False
302,False,True,True,-,-,False,True,-,-,False,False,True
303,True,True,True,-,-,True,False,-,-,False,False,False
304,True,True,True,-,-,True,False,-,-,False,False,False
305,True,True,True,-,-,True,False,-,-,False,False,False
306,True,True,True,-,-,True,False,-,-,False,False,False
307,True,True,True,-,-,True,False,-,-,False,False,False
308,False,True,True,-,-,True,False,-,-,False,False,True
309,True,True,True,-,-,True,False,-,-,False,False,False
310,True,True,True,-,-,True,False,-,-,False,False,True
311,True,True,True,-,-,True,False,-,-,False,False,False
312,False,True,True,-,-,False,False,-,-,False,False,True
313,True,True,True,-,-,True,False,-,-,False,False,False
314,False,True,True,-,-,True,False,-,-,False,False,True
315,True,True,True,-,-,True,False,-,-,False,False,False
316,True,True,True,-,-,True,False,-,-,False,False,True
317,True,True,True,-,-,True,False,-,-,False,False,False
318,False,True,True,-,-,True,False,-,-,False,False,False
319,True,True,True,-,-,True,False,-,-,False,False,False
320,True,True,True,-,-,True,False,-,-,False,False,True
321,True,True,True,-,-,True,False,-,-,False,False,False
322,True,True,True,-,-,True,False,-,-,False,False,True
323,True,True,True,-,-,True,False,-,-,False,False,False
324,False,True,True,-,-,True,False,-,-,False,False,True
325,True,True,True,-,-,True,False,-,-,False,False,False
326,True,True,True,-,-,True,False,-,-,False,False,False
327,True,True,True,-,-,True,False,-,-,False,False,False
328,False,True,True,-,-,True,True,-,-,False,False,True
329,True,True,True,-,-,True,False,-,-,False,False,False
330,False,True,True,-,-,True,False,-,-,False,False,True
331,False,True,True,-,-,True,False,-,-,False,False,False
332,True,True,True,-,-,True,False,-,-,False,False,True
333,True,True,True,-,-,True,False,-,-,False,False,False
334,True,True,True,-,-,True,False,-,-,False,False,True
335,True,True,True,-,-,True,False,-,-,False,False,False
336,False,True,True,-,-,True,False,-,-,False,False,False
337,True,True,True,-,-,True,False,-,-,False,False,False
