77,-,-,-,-,-,True,-,-,-,False,False,-
78,-,-,-,-,-,True,-,-,-,False,False,-
79,-,-,-,-,-,True,-,-,-,False,False,-
80,-,-,-,-,-,True,-,-,-,False,False,-
81,-,-,-,-,-,True,-,-,-,False,False,-
82,-,-,-,-,-,False,-,-,-,False,False,-
83,-,-,-,-,-,True,-,-,-,False,False,-
84,-,-,-,-,-,False,-,-,-,False,False,-
85,-,-,-,-,-,True,-,-,-,False,False,-
86,-,-,-,-,-,True,-,-,-,False,False,-
87,-,-,-,-,-,True,-,-,-,False,False,-
88,-,-,-,-,-,True,-,-,-,False,False,-
89,-,-,-,-,-,True,-,-,-,False,False,-
90,-,-,-,-,-,False,-,-,-,False,False,-
91,-,-,-,-,-,True,-,-,-,False,False,-
92,-,-,-,-,-,True,-,-,-,False,False,-
93,-,-,-,-,-,True,-,-,-,False,False,-
94,-,-,-,-,-,False,-,-,-,False,False,-
95,-,-,-,-,-,True,-,-,-,False,False,-
96,-,-,-,-,-,True,-,-,-,False,False,-
97,-,-,-,-,-,True,-,-,-,False,False,-
98,-,-,-,-,-,True,-,-,-,False,False,-
99,-,-,-,-,-,True,-,-,-,False,False,-
100,-,-,-,-,-,False,-,-,-,False,False,-
101,-,-,-,-,-,True,-,-,-,False,False,-
102,-,-,-,-,-,True,-,-,-,False,False,-
103,-,-,-,-,-,True,-,-,-,False,False,-
104,-,-,-,-,-,False,-,-,-,False,False,-
105,-,-,-,-,-,True,-,-,-,False,False,-
106,-,-,-,-,-,True,-,-,-,False,False,-
107,-,-,-,-,-,True,-,-,-,False,False,-
108,-,-,-,-,-,False,-,-,-,False,False,-
109,-,-,-,-,-,True,-,-,-,False,False,-
110,-,-,-,-,-,False,-,-,-,False,False,-
111,-,-,-,-,-,True,-,-,-,False,False,-
112,-,-,-,-,-,True,-,-,-,False,False,-
113,-,-,-,-,-,True,-,-,-,False,False,-
114,-,-,-,-,-,False,-,-,-,False,False,-
115,-,-,-,-,-,True,-,-,-,False,False,-
116,-,-,-,-,-,True,-,-,-,False,False,-
117,-,-,-,-,-,True,-,-,-,False,False,-
118,-,-,-,-,-,True,-,-,-,False,False,-
119,-,-,-,-,-,True,-,-,-,False,False,-
120,-,-,-,-,-,True,-,-,-,False,False,-
121,-,-,-,-,-,True,-,-,-,False,False,-
122,-,-,-,-,-,True,-,-,-,False,False,-
123,-,-,-,-,-,True,-,-,-,False,False,-
124,-,-,-,-,-,True,-,-,-,False,False,-
125,-,-,-,-,-,True,-,-,-,False,False,-
126,-,-,-,-,-,True,-,-,-,False,False,-
127,-,-,-,-,-,True,-,-,-,False,False,-
128,-,-,-,-,-,True,-,-,-,False,False,-
129,-,-,-,-,-,True,-,-,-,False,False,-
130,-,-,-,-,-,False,-,-,-,False,False,-
131,-,-,-,-,-,False,-,-,-,False,False,-
132,-,-,-,-,-,True,-,-,-,False,False,-
133,-,-,-,-,-,False,-,-,-,False,False,-
134,-,-,-,-,-,True,-,-,-,False,False,-
135,-,-,-,-,-,False,-,-,-,False,False,-
136,-,-,-,-,-,False,-,-,-,False,False,-
137,-,-,-,-,-,False,-,-,-,False,False,-
138,-,-,-,-,-,True,-,-,-,False,False,-
139,-,-,-,-,-,False,-,-,-,False,False,-
140,-,-,-,-,-,True,-,-,-,False,False,-
141,-,-,-,-,-,False,-,-,-,False,False,-
142,-,-,-,-,-,True,-,-,-,False,False,-
143,-,-,-,-,-,False,-,-,-,False,False,-
144,-,-,-,-,-,True,-,-,-,False,False,-
145,-,-,-,-,-,False,-,-,-,False,False,-
146,-,-,-,-,-,True,-,-,-,False,False,-
147,-,-,-,-,-,False,-,-,-,False,False,-
148,-,-,-,-,-,False,-,-,-,False,False,-
149,-,-,-,-,-,False,-,-,-,False,False,-
150,-,-,-,-,-,False,-,-,-,False,False,-
151,-,-,-,-,-,False,-,-,-,False,False,-
152,-,-,-,-,-,True,-,-,-,False,False,-
153,-,-,-,-,-,False,-,-,-,False,False,-
154,-,-,-,-,-,True,-,-,-,False,False,-
155,-,-,-,-,-,True,-,-,-,False,False,-
156,-,-,-,-,-,False,-,-,-,False,False,-
157,-,-,-,-,-,False,-,-,-,False,False,-
158,-,-,-,-,-,True,-,-,-,False,False,-
159,-,-,-,-,-,False,-,-,-,False,False,-
160,-,-,-,-,-,True,-,-,-,False,False,-
161,-,-,-,-,-,False,-,-,-,False,False,-
162,-,-,-,-,-,False,-,-,-,False,False,-
163,-,-,-,-,-,False,-,-,-,False,False,-
164,-,-,-,-,-,False,-,-,-,False,False,-
165,-,-,-,-,-,True,-,-,-,False,False,-
166,-,-,-,-,-,False,-,-,-,False,False,-
167,-,-,-,-,-,True,-,-,-,False,False,-
168,-,-,-,-,-,True,-,-,-,False,False,-
169,-,-,-,-,-,True,-,-,-,False,False,-
170,-,-,-,-,-,False,-,-,-,False,False,-
171,-,-,-,-,-,True,-,-,-,False,False,-
172,-,-,-,-,-,True,-,-,-,False,False,-
173,-,-,-,-,-,True,-,-,-,False,False,-
174,-,-,-,-,-,True,-,-,-,False,False,-
175,-,-,-,-,-,True,-,-,-,False,False,-
176,-,-,-,-,-,True,-,-,-,False,False,-
177,-,-,-,-,-,True,-,-,-,False,False,-
178,-,-,-,-,-,False,-,-,-,False,False,-
179,-,-,-,-,-,True,-,-,-,False,False,-
180,-,-,-,-,-,True,-,-,-,False,False,-
181,-,-,-,-,-,True,-,-,-,False,False,-
182,-,-,-,-,-,True,-,-,-,False,False,-
183,-,-,-,-,-,True,-,-,-,False,False,-
184,-,-,-,-,-,True,-,-,-,False,False,-
185,-,-,-,-,-,True,-,-,-,False,False,-
186,-,-,-,-,-,True,-,-,-,False,False,-
187,-,-,-,-,-,True,-,-,-,False,False,-
188,-,-,-,-,-,True,-,-,-,False,False,-
189,-,-,-,-,-,True,-,-,-,False,False,-
190,-,-,-,-,-,True,-,-,-,False,False,-
191,-,-,-,-,-,True,-,-,-,False,False,-
192,-,-,-,-,-,True,-,-,-,False,False,-
193,-,-,-,-,-,True,-,-,-,False,False,-
194,-,-,-,-,-,True,-,-,-,False,False,-
195,-,-,-,-,-,True,-,-,-,False,False,-
196,-,-,-,-,-,True,-,-,-,False,False,-
197,-,-,-,-,-,True,-,-,-,False,False,-
198,-,-,-,-,-,False,-,-,-,False,False,-
199,-,-,-,-,-,True,-,-,-,False,False,-
200,-,-,-,-,-,True,-,-,-,False,False,-
201,-,-,-,-,-,True,-,-,-,False,False,-
202,-,-,-,-,-,True,-,-,-,False,False,-
203,-,-,-,-,-,True,-,-,-,False,False,-
204,-,-,-,-,-,True,-,-,-,False,False,-
205,-,-,-,-,-,True,-,-,-,False,False,-
206,-,-,-,-,-,True,-,-,-,False,False,-
207,-,-,-,-,-,True,-,-,-,False,False,-
208,-,-,-,-,-,True,-,-,-,False,False,-
209,-,-,-,-,-,True,-,-,-,False,False,-
210,-,-,-,-,-,True,-,-,-,False,False,-
211,-,-,-,-,-,True,-,-,-,False,False,-
212,-,-,-,-,-,False,-,-,-,False,False,-
213,-,-,-,-,-,True,-,-,-,False,False,-
214,-,-,-,-,-,True,-,-,-,False,False,-
215,-,-,-,-,-,True,-,-,-,False,False,-
216,-,-,-,-,-,False,-,-,-,False,False,-
217,-,-,-,-,-,True,-,-,-,False,False,-
218,-,-,-,-,-,False,-,-,-,False,False,-
219,-,-,-,-,-,True,-,-,-,False,False,-
220,-,-,-,-,-,False,-,-,-,False,False,-
221,-,-,-,-,-,True,-,-,-,False,False,-
222,-,-,-,-,-,True,-,-,-,False,False,-
223,-,-,-,-,-,True,-,-,-,False,False,-
224,-,-,-,-,-,False,-,-,-,False,False,-
225,-,-,-,-,-,True,-,-,-,False,False,-
226,-,-,-,-,-,False,-,-,-,False,False,-
227,-,-,-,-,-,True,-,-,-,False,False,-
228,-,-,-,-,-,False,-,-,-,False,False,-
229,-,-,-,-,-,True,-,-,-,False,False,-
230,-,-,-,-,-,True,-,-,-,False,False,-
231,-,-,-,-,-,True,-,-,-,False,False,-
232,-,-,-,-,-,True,-,-,-,False,False,-
233,-,-,-,-,-,True,-,-,-,False,False,-
234,-,-,-,-,-,True,-,-,-,False,False,-
235,-,-,-,-,-,True,-,-,-,False,False,-
236,-,-,-,-,-,True,-,-,-,False,False,-
237,-,-,-,-,-,True,-,-,-,False,False,-
238,-,-,-,-,-,False,-,-,-,False,False,-
239,-,-,-,-,-,True,-,-,-,False,False,-
240,-,-,-,-,-,False,-,-,-,False,False,-
241,-,-,-,-,-,True,-,-,-,False,False,-
242,-,-,-,-,-,False,-,-,-,False,False,-
243,-,-,-,-,-,True,-,-,-,False,False,-
244,-,-,-,-,-,True,-,-,-,False,False,-
245,-,-,-,-,-,True,-,-,-,False,False,-
246,-,-,-,-,-,False,-,-,-,False,False,-
247,-,-,-,-,-,True,-,-,-,False,False,-
248,-,-,-,-,-,True,-,-,-,False,False,-
249,-,-,-,-,-,True,-,-,-,False,False,-
250,-,-,-,-,-,True,-,-,-,False,False,-
251,-,-,-,-,-,True,-,-,-,False,False,-
252,-,-,-,-,-,True,-,-,-,False,False,-
253,-,-,-,-,-,True,-,-,-,False,False,-
254,-,-,-,-,-,False,-,-,-,False,False,-
255,-,-,-,-,-,True,-,-,-,False,False,-
256,-,-,-,-,-,False,-,-,-,False,False,-
257,-,-,-,-,-,True,-,-,-,False,False,-
258,-,-,-,-,-,False,-,-,-,False,False,-
259,-,-,-,-,-,True,-,-,-,False,False,-
260,-,-,-,-,-,True,-,-,-,False,False,-
261,-,-,-,-,-,True,-,-,-,False,False,-
262,-,-,-,-,-,False,-,-,-,False,False,-
263,-,-,-,-,-,True,-,-,-,False,False,-
264,-,-,-,-,-,False,-,-,-,False,True,-
265,-,-,-,-,-,True,-,-,-,False,False,-
266,-,-,-,-,-,True,-,-,-,False,False,-
267,-,-,-,-,-,True,-,-,-,False,False,-
268,-,-,-,-,-,True,-,-,-,False,True,-
269,-,-,-,-,-,True,-,-,-,False,False,-
270,-,-,-,-,-,False,-,-,-,False,False,-
271,-,-,-,-,-,True,-,-,-,False,False,-
272,-,-,-,-,-,False,-,-,-,False,False,-
273,-,-,-,-,-,True,-,-,-,False,False,-
274,-,-,-,-,-,True,-,-,-,False,False,-
275,-,-,-,-,-,True,-,-,-,False,False,-
276,-,-,-,-,-,True,-,-,-,False,False,-
277,-,-,-,-,-,True,-,-,-,False,False,-
278,-,-,-,-,-,True,-,-,-,False,False,-
279,-,-,-,-,-,True,-,-,-,False,False,-
280,-,-,-,-,-,False,-,-,-,False,False,-
281,-,-,-,-,-,True,-,-,-,False,False,-
282,-,-,-,-,-,False,-,-,-,False,False,-
283,-,-,-,-,-,False,-,-,-,False,False,-
284,-,-,-,-,-,True,-,-,-,False,True,-
285,-,-,-,-,-,False,-,-,-,False,False,-
286,-,-,-,-,-,False,-,-,-,False,False,-
287,-,-,-,-,-,False,-,-,-,False,False,-
288,-,-,-,-,-,True,-,-,-,False,True,-
289,-,-,-,-,-,False,-,-,-,False,False,-
290,-,-,-,-,-,False,-,-,-,False,False,-
291,-,-,-,-,-,False,-,-,-,False,False,-
292,-,-,-,-,-,True,-,-,-,False,False,-
293,-,-,-,-,-,False,-,-,-,False,False,-
294,-,-,-,-,-,False,-,-,-,False,False,-
295,-,-,-,-,-,False,-,-,-,False,False,-
296,-,-,-,-,-,True,-,-,-,False,False,-
297,-,-,-,-,-,False,-,-,-,False,False,-
298,-,-,-,-,-,False,-,-,-,False,False,-
299,-,-,-,-,-,False,-,-,-,False,False,-
300,-,-,-,-,-,True,-,-,-,False,False,-
301,-,-,-,-,-,False,-,-,-,False,False,-
302,-,-,-,-,-,False,-,-,-,False,False,-
303,-,-,-,-,-,False,-,-,-,False,False,-
304,-,-,-,-,-,True,-,-,-,False,False,-
305,-,-,-,-,-,True,-,-,-,False,False,-
306,-,-,-,-,-,True,-,-,-,False,True,-
307,-,-,-,-,-,True,-,-,-,False,False,-
308,-,-,-,-,-,True,-,-,-,False,False,-
309,-,-,-,-,-,True,-,-,-,False,False,-
310,-,-,-,-,-,False,-,-,-,False,False,-
311,-,-,-,-,-,True,-,-,-,False,False,-
312,-,-,-,-,-,False,-,-,-,False,False,-
313,-,-,-,-,-,False,-,-,-,False,False,-
314,-,-,-,-,-,True,-,-,-,False,False,-
315,-,-,-,-,-,False,-,-,-,False,False,-
316,-,-,-,-,-,True,-,-,-,False,True,-
317,-,-,-,-,-,False,-,-,-,False,False,-
318,-,-,-,-,-,True,-,-,-,False,True,-
319,-,-,-,-,-,False,-,-,-,False,False,-
320,-,-,-,-,-,True,-,-,-,False,False,-
321,-,-,-,-,-,False,-,-,-,False,False,-
322,-,-,-,-,-,True,-,-,-,False,False,-
323,-,-,-,-,-,False,-,-,-,False,False,-
324,-,-,-,-,-,True,-,-,-,False,False,-
325,-,-,-,-,-,False,-,-,-,False,False,-
326,-,-,-,-,-,False,-,-,-,False,False,-
327,-,-,-,-,-,True,-,-,-,False,False,-
328,-,-,-,-,-,True,-,-,-,False,False,-
329,-,-,-,-,-,True,-,-,-,False,False,-
330,-,-,-,-,-,False,-,-,-,False,False,-
331,-,-,-,-,-,True,-,-,-,False,False,-
332,-,-,-,-,-,True,-,-,-,False,True,-
333,-,-,-,-,-,True,-,-,-,False,False,-
334,-,-,-,-,-,True,-,-,-,False,True,-
335,-,-,-,-,-,True,-,-,-,False,False,-
336,-,-,-,-,-,False,-,-,-,False,False,-
337,-,-,-,-,-,False,-,-,-,False,False,-
338,-,-,-,-,-,False,-,-,-,False,False,-
339,-,-,-,-,-,False,-,-,-,False,False,-
340,-,-,-,-,-,False,-,-,-,False,False,-
341,-,-,-,-,-,False,-,-,-,False,False,-
342,-,-,-,-,-,True,-,-,-,False,False,-
343,-,-,-,-,-,True,-,-,-,False,False,-
344,-,-,-,-,-,False,-,-,-,False,False,-
345,-,-,-,-,-,True,-,-,-,False,False,-
346,-,-,-,-,-,True,-,-,-,False,False,-
347,-,-,-,-,-,False,-,-,-,False,False,-
348,-,-,-,-,-,True,-,-,-,False,False,-
349,-,-,-,-,-,False,-,-,-,False,False,-
350,-,-,-,-,-,True,-,-,-,False,False,-
351,-,-,-,-,-,False,-,-,-,False,False,-
352,-,-,-,-,-,True,-,-,-,False,False,-
353,-,-,-,-,-,False,-,-,-,False,False,-
354,-,-,-,-,-,False,-,-,-,False,False,-
355,-,-,-,-,-,False,-,-,-,False,False,-
356,-,-,-,-,-,True,-,-,-,False,False,-
357,-,-,-,-,-,False,-,-,-,False,False,-
358,-,-,-,-,-,True,-,-,-,False,False,-
359,-,-,-,-,-,False,-,-,-,False,False,-
360,-,-,-,-,-,False,-,-,-,False,False,-
361,-,-,-,-,-,False,-,-,-,False,False,-
362,-,-,-,-,-,False,-,-,-,False,False,-
363,-,-,-,-,-,False,-,-,-,False,False,-
364,-,-,-,-,-,True,-,-,-,False,False,-
365,-,-,-,-,-,False,-,-,-,False,False,-
366,-,-,-,-,-,True,-,-,-,False,False,-
367,-,-,-,-,-,False,-,-,-,False,False,-
368,-,-,-,-,-,False,-,-,-,False,False,-
369,-,-,-,-,-,False,-,-,-,False,False,-
370,-,-,-,-,-,True,-,-,-,False,False,-
371,-,-,-,-,-,False,-,-,-,False,False,-
372,-,-,-,-,-,True,-,-,-,False,False,-
373,-,-,-,-,-,False,-,-,-,False,False,-
374,-,-,-,-,-,True,-,-,-,False,False,-
375,-,-,-,-,-,False,-,-,-,False,False,-
376,-,-,-,-,-,True,-,-,-,False,False,-
377,-,-,-,-,-,False,-,-,-,False,False,-
378,-,-,-,-,-,True,-,-,-,False,False,-
379,-,-,-,-,-,True,-,-,-,False,False,-
380,-,-,-,-,-,False,-,-,-,False,True,-
381,-,-,-,-,-,False,-,-,-,False,False,-
382,-,-,-,-,-,True,-,-,-,False,True,-
383,-,-,-,-,-,False,-,-,-,False,False,-
384,-,-,-,-,-,True,-,-,-,False,False,-
385,-,-,-,-,-,False,-,-,-,False,False,-
386,-,-,-,-,-,False,-,-,-,False,False,-
387,-,-,-,-,-,False,-,-,-,False,False,-
388,-,-,-,-,-,True,-,-,-,False,False,-
389,-,-,-,-,-,True,-,-,-,False,False,-
390,-,-,-,-,-,True,-,-,-,False,True,-
391,-,-,-,-,-,False,-,-,-,False,False,-
392,-,-,-,-,-,True,-,-,-,False,False,-
393,-,-,-,-,-,False,-,-,-,False,False,-
394,-,-,-,-,-,True,-,-,-,False,False,-
395,-,-,-,-,-,False,-,-,-,False,False,-
396,-,-,-,-,-,True,-,-,-,False,False,-
397,-,-,-,-,-,True,-,-,-,False,False,-
398,-,-,-,-,-,True,-,-,-,False,False,-
399,-,-,-,-,-,True,-,-,-,False,False,-
400,-,-,-,-,-,False,-,-,-,False,False,-
401,-,-,-,-,-,False,-,-,-,False,False,-
402,-,-,-,-,-,False,-,-,-,False,False,-
403,-,-,-,-,-,False,-,-,-,False,False,-
404,-,-,-,-,-,False,-,-,-,False,False,-
405,-,-,-,-,-,True,-,-,-,False,False,-
406,-,-,-,-,-,False,-,-,-,False,True,-
407,-,-,-,-,-,True,-,-,-,False,False,-
408,-,-,-,-,-,False,-,-,-,False,False,-
409,-,-,-,-,-,True,-,-,-,False,False,-
410,-,-,-,-,-,True,-,-,-,False,False,-
411,-,-,-,-,-,True,-,-,-,False,False,-
412,-,-,-,-,-,False,-,-,-,False,False,-
413,-,-,-,-,-,True,-,-,-,False,False,-
414,-,-,-,-,-,False,-,-,-,False,False,-
415,-,-,-,-,-,True,-,-,-,False,False,-
416,-,-,-,-,-,True,-,-,-,False,False,-
417,-,-,-,-,-,True,-,-,-,False,False,-
418,-,-,-,-,-,True,-,-,-,False,True,-
419,-,-,-,-,-,True,-,-,-,False,False,-
420,-,-,-,-,-,True,-,-,-,False,False,-
421,-,-,-,-,-,True,-,-,-,False,False,-
422,-,-,-,-,-,True,-,-,-,False,False,-
423,-,-,-,-,-,True,-,-,-,False,False,-
424,-,-,-,-,-,False,-,-,-,False,False,-
425,-,-,-,-,-,True,-,-,-,False,False,-
426,-,-,-,-,-,False,-,-,-,False,False,-
427,-,-,-,-,-,True,-,-,-,False,False,-
428,-,-,-,-,-,True,-,-,-,False,True,-
429,-,-,-,-,-,True,-,-,-,False,False,-
430,-,-,-,-,-,False,-,-,-,False,False,-
431,-,-,-,-,-,True,-,-,-,False,False,-
432,-,-,-,-,-,True,-,-,-,False,True,-
433,-,-,-,-,-,True,-,-,-,False,False,-
434,-,-,-,-,-,False,-,-,-,False,False,-
435,-,-,-,-,-,True,-,-,-,False,False,-
436,-,-,-,-,-,False,-,-,-,False,False,-
437,-,-,-,-,-,True,-,-,-,False,False,-
438,-,-,-,-,-,False,-,-,-,False,False,-
439,-,-,-,-,-,True,-,-,-,False,False,-
440,-,-,-,-,-,False,-,-,-,False,False,-
441,-,-,-,-,-,True,-,-,-,False,False,-
442,-,-,-,-,-,True,-,-,-,False,False,-
443,-,-,-,-,-,True,-,-,-,False,False,-
444,-,-,-,-,-,False,-,-,-,False,False,-
445,-,-,-,-,-,True,-,-,-,False,False,-
446,-,-,-,-,-,False,-,-,-,False,False,-
447,-,-,-,-,-,True,-,-,-,False,False,-
448,-,-,-,-,-,False,-,-,-,False,False,-
449,-,-,-,-,-,False,-,-,-,False,False,-
450,-,-,-,-,-,True,-,-,-,False,False,-
451,-,-,-,-,-,True,-,-,-,False,False,-
452,-,-,-,-,-,True,-,-,-,False,False,-
453,-,-,-,-,-,True,-,-,-,False,False,-
454,-,-,-,-,-,True,-,-,-,False,False,-
455,-,-,-,-,-,True,-,-,-,False,False,-
456,-,-,-,-,-,True,-,-,-,False,False,-
457,-,-,-,-,-,True,-,-,-,False,False,-
458,-,-,-,-,-,True,-,-,-,False,True,-
459,-,-,-,-,-,True,-,-,-,False,False,-
460,-,-,-,-,-,False,-,-,-,False,False,-
461,-,-,-,-,-,True,-,-,-,False,False,-
462,-,-,-,-,-,False,-,-,-,False,False,-
463,-,-,-,-,-,True,-,-,-,False,False,-
464,-,-,-,-,-,True,-,-,-,False,True,-
465,-,-,-,-,-,True,-,-,-,False,False,-
466,-,-,-,-,-,False,-,-,-,False,False,-
467,-,-,-,-,-,True,-,-,-,False,False,-
468,-,-,-,-,-,True,-,-,-,False,False,-
469,-,-,-,-,-,True,-,-,-,False,False,-
470,-,-,-,-,-,True,-,-,-,False,False,-
471,-,-,-,-,-,True,-,-,-,False,False,-
472,-,-,-,-,-,False,-,-,-,False,False,-
473,-,-,-,-,-,True,-,-,-,False,False,-
474,-,-,-,-,-,True,-,-,-,False,False,-
475,-,-,-,-,-,True,-,-,-,False,False,-
476,-,-,-,-,-,False,-,-,-,False,False,-
477,-,-,-,-,-,True,-,-,-,False,False,-
478,-,-,-,-,-,True,-,-,-,False,False,-
479,-,-,-,-,-,True,-,-,-,False,False,-
480,-,-,-,-,-,False,-,-,-,False,False,-
481,-,-,-,-,-,True,-,-,-,False,False,-
482,-,-,-,-,-,True,-,-,-,False,False,-
483,-,-,-,-,-,True,-,-,-,False,False,-
484,-,-,-,-,-,False,-,-,-,False,False,-
485,-,-,-,-,-,False,-,-,-,False,False,-
486,-,-,-,-,-,False,-,-,-,False,False,-
487,-,-,-,-,-,False,-,-,-,False,False,-
488,-,-,-,-,-,True,-,-,-,False,False,-
489,-,-,-,-,-,False,-,-,-,False,False,-
490,-,-,-,-,-,True,-,-,-,False,False,-
491,-,-,-,-,-,False,-,-,-,False,False,-
492,-,-,-,-,-,True,-,-,-,False,False,-
493,-,-,-,-,-,False,-,-,-,False,False,-
494,-,-,-,-,-,False,-,-,-,False,False,-
495,-,-,-,-,-,False,-,-,-,False,False,-
496,-,-,-,-,-,True,-,-,-,False,False,-
497,-,-,-,-,-,False,-,-,-,False,False,-
498,-,-,-,-,-,True,-,-,-,False,False,-
499,-,-,-,-,-,False,-,-,-,False,False,-
500,-,-,-,-,-,False,-,-,-,False,False,-
501,-,-,-,-,-,False,-,-,-,False,False,-
502,-,-,-,-,-,True,-,-,-,False,False,-
503,-,-,-,-,-,True,-,-,-,False,False,-
504,-,-,-,-,-,True,-,-,-,False,False,-
505,-,-,-,-,-,True,-,-,-,False,False,-
506,-,-,-,-,-,False,-,-,-,False,False,-
507,-,-,-,-,-,True,-,-,-,False,False,-
508,-,-,-,-,-,True,-,-,-,False,False,-
509,-,-,-,-,-,True,-,-,-,False,False,-
510,-,-,-,-,-,False,-,-,-,False,False,-
511,-,-,-,-,-,True,-,-,-,False,False,-
512,-,-,-,-,-,True,-,-,-,False,False,-
513,-,-,-,-,-,True,-,-,-,False,False,-
514,-,-,-,-,-,True,-,-,-,False,False,-
515,-,-,-,-,-,True,-,-,-,False,False,-
516,-,-,-,-,-,True,-,-,-,False,False,-
517,-,-,-,-,-,True,-,-,-,False,False,-
518,-,-,-,-,-,True,-,-,-,False,False,-
519,-,-,-,-,-,True,-,-,-,False,False,-
520,-,-,-,-,-,False,-,-,-,False,False,-
521,-,-,-,-,-,True,-,-,-,False,False,-
522,-,-,-,-,-,False,-,-,-,False,False,-
523,-,-,-,-,-,True,-,-,-,False,False,-
524,-,-,-,-,-,False,-,-,-,False,False,-
525,-,-,-,-,-,True,-,-,-,False,False,-
526,-,-,-,-,-,True,-,-,-,False,False,-
527,-,-,-,-,-,True,-,-,-,False,False,-
528,-,-,-,-,-,False,-,-,-,False,False,-
529,-,-,-,-,-,True,-,-,-,False,False,-
530,-,-,-,-,-,True,-,-,-,False,False,-
531,-,-,-,-,-,True,-,-,-,False,False,-
532,-,-,-,-,-,True,-,-,-,False,False,-
533,-,-,-,-,-,True,-,-,-,False,False,-
534,-,-,-,-,-,True,-,-,-,False,False,-
535,-,-,-,-,-,True,-,-,-,False,False,-
536,-,-,-,-,-,True,-,-,-,False,False,-
537,-,-,-,-,-,True,-,-,-,False,False,-
