113,-,False,True,True,-,-,-,-,-,False,False,-
114,-,False,True,True,-,-,-,-,-,False,False,-
115,-,False,True,True,-,-,-,-,-,False,False,-
116,-,False,True,True,-,-,-,-,-,False,False,-
117,-,False,True,True,-,-,-,-,-,False,False,-
118,-,False,True,True,-,-,-,-,-,False,False,-
119,-,False,True,True,-,-,-,-,-,False,False,-
120,-,False,True,False,-,-,-,-,-,False,False,-
121,-,False,True,False,-,-,-,-,-,False,False,-
122,-,False,True,False,-,-,-,-,-,False,False,-
123,-,False,True,False,-,-,-,-,-,False,False,-
124,-,False,True,True,-,-,-,-,-,False,False,-
125,-,False,True,False,-,-,-,-,-,False,False,-
126,-,False,True,False,-,-,-,-,-,False,False,-
127,-,False,True,False,-,-,-,-,-,False,False,-
128,-,False,True,True,-,-,-,-,-,False,False,-
129,-,False,True,False,-,-,-,-,-,False,False,-
130,-,False,True,True,-,-,-,-,-,False,False,-
131,-,False,True,False,-,-,-,-,-,False,False,-
132,-,False,True,False,-,-,-,-,-,False,False,-
133,-,False,True,False,-,-,-,-,-,False,False,-
134,-,False,True,False,-,-,-,-,-,False,False,-
135,-,False,True,False,-,-,-,-,-,False,False,-
136,-,False,True,True,-,-,-,-,-,False,False,-
137,-,False,True,False,-,-,-,-,-,False,False,-
138,-,False,True,True,-,-,-,-,-,False,False,-
139,-,False,True,False,-,-,-,-,-,False,False,-
140,-,False,True,True,-,-,-,-,-,False,False,-
141,-,False,True,False,-,-,-,-,-,False,False,-
142,-,False,True,True,-,-,-,-,-,False,False,-
143,-,False,True,False,-,-,-,-,-,False,False,-
144,-,False,True,True,-,-,-,-,-,False,False,-
145,-,False,True,False,-,-,-,-,-,False,False,-
146,-,False,True,False,-,-,-,-,-,False,False,-
147,-,False,True,False,-,-,-,-,-,False,False,-
148,-,False,True,True,-,-,-,-,-,False,False,-
149,-,False,True,True,-,-,-,-,-,False,False,-
150,-,False,True,True,-,-,-,-,-,False,False,-
151,-,False,True,True,-,-,-,-,-,False,False,-
152,-,False,True,True,-,-,-,-,-,False,False,-
153,-,False,True,True,-,-,-,-,-,False,False,-
154,-,False,True,True,-,-,-,-,-,False,False,-
155,-,False,True,True,-,-,-,-,-,False,False,-
156,-,False,True,True,-,-,-,-,-,False,False,-
157,-,False,True,True,-,-,-,-,-,False,False,-
158,-,False,True,True,-,-,-,-,-,False,False,-
159,-,False,True,True,-,-,-,-,-,False,False,-
160,-,False,True,False,-,-,-,-,-,False,False,-
161,-,False,True,True,-,-,-,-,-,False,False,-
162,-,False,True,True,-,-,-,-,-,False,False,-
163,-,False,True,False,-,-,-,-,-,False,False,-
164,-,False,True,False,-,-,-,-,-,False,False,-
165,-,False,True,False,-,-,-,-,-,False,False,-
166,-,False,True,True,-,-,-,-,-,False,False,-
167,-,False,True,False,-,-,-,-,-,False,False,-
168,-,False,True,True,-,-,-,-,-,False,False,-
169,-,False,True,False,-,-,-,-,-,False,False,-
170,-,False,True,True,-,-,-,-,-,False,False,-
171,-,False,True,True,-,-,-,-,-,False,False,-
172,-,False,True,True,-,-,-,-,-,False,False,-
173,-,False,True,True,-,-,-,-,-,False,False,-
174,-,False,True,True,-,-,-,-,-,False,False,-
175,-,False,True,True,-,-,-,-,-,False,False,-
176,-,False,True,True,-,-,-,-,-,False,False,-
177,-,False,True,True,-,-,-,-,-,False,False,-
178,-,False,True,True,-,-,-,-,-,False,False,-
179,-,False,True,True,-,-,-,-,-,False,False,-
180,-,False,True,True,-,-,-,-,-,False,False,-
181,-,False,True,False,-,-,-,-,-,False,False,-
182,-,False,True,False,-,-,-,-,-,False,False,-
183,-,False,True,False,-,-,-,-,-,False,False,-
184,-,False,True,True,-,-,-,-,-,False,False,-
185,-,False,True,False,-,-,-,-,-,False,False,-
186,-,False,True,False,-,-,-,-,-,False,False,-
187,-,False,True,False,-,-,-,-,-,False,False,-
188,-,False,True,True,-,-,-,-,-,False,False,-
189,-,False,True,False,-,-,-,-,-,False,False,-
190,-,False,True,True,-,-,-,-,-,False,False,-
191,-,False,True,False,-,-,-,-,-,False,False,-
192,-,False,True,True,-,-,-,-,-,False,False,-
193,-,False,True,False,-,-,-,-,-,False,False,-
194,-,False,True,True,-,-,-,-,-,False,False,-
195,-,False,True,False,-,-,-,-,-,False,False,-
196,-,False,True,True,-,-,-,-,-,False,False,-
197,-,False,True,False,-,-,-,-,-,False,False,-
198,-,False,True,False,-,-,-,-,-,False,False,-
199,-,False,True,False,-,-,-,-,-,False,False,-
200,-,False,True,False,-,-,-,-,-,False,False,-
201,-,False,True,False,-,-,-,-,-,False,False,-
202,-,False,True,True,-,-,-,-,-,False,False,-
203,-,False,True,True,-,-,-,-,-,False,False,-
204,-,False,False,True,-,-,-,-,-,False,False,-
205,-,False,False,True,-,-,-,-,-,False,False,-
206,-,False,False,True,-,-,-,-,-,False,False,-
207,-,False,False,True,-,-,-,-,-,False,False,-
208,-,False,False,False,-,-,-,-,-,False,False,-
209,-,False,False,True,-,-,-,-,-,False,False,-
210,-,False,False,False,-,-,-,-,-,False,False,-
211,-,False,False,True,-,-,-,-,-,False,False,-
212,-,False,False,True,-,-,-,-,-,False,False,-
213,-,False,False,True,-,-,-,-,-,False,False,-
214,-,False,False,True,-,-,-,-,-,False,False,-
215,-,False,False,True,-,-,-,-,-,False,False,-
216,-,False,False,False,-,-,-,-,-,False,False,-
217,-,False,False,True,-,-,-,-,-,False,False,-
218,-,False,False,True,-,-,-,-,-,False,False,-
219,-,False,False,True,-,-,-,-,-,False,False,-
220,-,False,True,True,-,-,-,-,-,False,False,-
221,-,False,False,True,-,-,-,-,-,False,False,-
222,-,False,False,True,-,-,-,-,-,False,False,-
223,-,False,False,True,-,-,-,-,-,False,False,-
224,-,False,False,False,-,-,-,-,-,False,False,-
225,-,False,False,False,-,-,-,-,-,False,False,-
226,-,False,False,False,-,-,-,-,-,False,False,-
227,-,False,False,False,-,-,-,-,-,False,False,-
228,-,False,True,True,-,-,-,-,-,False,False,-
229,-,False,False,False,-,-,-,-,-,False,False,-
230,-,False,False,True,-,-,-,-,-,False,False,-
231,-,False,False,False,-,-,-,-,-,False,False,-
232,-,True,False,False,-,-,-,-,-,False,False,-
233,-,True,False,False,-,-,-,-,-,False,False,-
234,-,False,True,True,-,-,-,-,-,False,False,-
235,-,True,False,False,-,-,-,-,-,False,False,-
236,-,True,False,False,-,-,-,-,-,False,False,-
237,-,True,False,False,-,-,-,-,-,False,False,-
238,-,False,True,True,-,-,-,-,-,False,False,-
239,-,True,False,False,-,-,-,-,-,False,False,-
240,-,False,False,False,-,-,-,-,-,False,False,-
241,-,True,False,False,-,-,-,-,-,False,False,-
242,-,False,False,False,-,-,-,-,-,False,False,-
243,-,True,False,False,-,-,-,-,-,False,False,-
244,-,False,True,True,-,-,-,-,-,False,False,-
245,-,True,False,False,-,-,-,-,-,False,False,-
246,-,False,True,True,-,-,-,-,-,False,False,-
247,-,False,False,True,-,-,-,-,-,False,False,-
248,-,False,False,True,-,-,-,-,-,False,False,-
249,-,False,False,True,-,-,-,-,-,False,False,-
250,-,False,False,True,-,-,-,-,-,False,False,-
251,-,False,False,True,-,-,-,-,-,False,False,-
252,-,False,False,True,-,-,-,-,-,False,False,-
253,-,False,False,True,-,-,-,-,-,False,False,-
254,-,True,False,False,-,-,-,-,-,False,False,-
255,-,True,False,True,-,-,-,-,-,False,False,-
256,-,True,False,False,-,-,-,-,-,False,False,-
257,-,False,False,True,-,-,-,-,-,False,False,-
258,-,False,False,True,-,-,-,-,-,False,False,-
259,-,True,False,True,-,-,-,-,-,False,False,-
260,-,False,False,True,-,-,-,-,-,False,False,-
261,-,True,False,True,-,-,-,-,-,False,False,-
262,-,True,False,False,-,-,-,-,-,False,False,-
263,-,True,False,True,-,-,-,-,-,False,False,-
264,-,False,False,True,-,-,-,-,-,False,False,-
265,-,True,False,True,-,-,-,-,-,False,False,-
266,-,False,False,False,-,-,-,-,-,False,False,-
267,-,True,False,True,-,-,-,-,-,False,False,-
268,-,False,True,True,-,-,-,-,-,False,False,-
269,-,True,False,True,-,-,-,-,-,False,False,-
270,-,True,False,True,-,-,-,-,-,False,False,-
271,-,True,False,True,-,-,-,-,-,False,False,-
272,-,True,False,True,-,-,-,-,-,False,False,-
273,-,False,False,True,-,-,-,-,-,False,False,-
274,-,False,False,True,-,-,-,-,-,False,False,-
275,-,False,False,True,-,-,-,-,-,False,False,-
276,-,False,True,True,-,-,-,-,-,False,False,-
277,-,False,False,True,-,-,-,-,-,False,False,-
278,-,False,False,True,-,-,-,-,-,False,False,-
279,-,False,False,True,-,-,-,-,-,False,False,-
280,-,False,False,True,-,-,-,-,-,False,False,-
281,-,False,False,True,-,-,-,-,-,False,False,-
282,-,False,True,True,-,-,-,-,-,False,False,-
283,-,False,False,True,-,-,-,-,-,False,False,-
284,-,False,False,True,-,-,-,-,-,False,False,-
285,-,False,True,True,-,-,-,-,-,False,False,-
286,-,False,False,True,-,-,-,-,-,False,False,-
287,-,True,False,True,-,-,-,-,-,False,False,-
288,-,True,False,True,-,-,-,-,-,False,False,-
289,-,True,False,True,-,-,-,-,-,False,False,-
290,-,False,False,True,-,-,-,-,-,False,False,-
291,-,True,False,True,-,-,-,-,-,False,False,-
292,-,False,True,True,-,-,-,-,-,False,False,-
293,-,True,False,True,-,-,-,-,-,False,False,-
294,-,False,True,True,-,-,-,-,-,False,False,-
295,-,True,False,True,-,-,-,-,-,False,False,-
296,-,True,False,True,-,-,-,-,-,False,False,-
297,-,True,False,True,-,-,-,-,-,False,False,-
298,-,False,True,True,-,-,-,-,-,False,False,-
299,-,True,False,True,-,-,-,-,-,False,False,-
300,-,True,False,True,-,-,-,-,-,False,False,-
301,-,True,False,True,-,-,-,-,-,False,False,-
302,-,False,False,True,-,-,-,-,-,False,False,-
303,-,True,False,True,-,-,-,-,-,False,False,-
304,-,False,True,True,-,-,-,-,-,False,False,-
305,-,True,False,True,-,-,-,-,-,False,False,-
306,-,True,False,True,-,-,-,-,-,False,False,-
307,-,True,False,True,-,-,-,-,-,False,False,-
308,-,True,False,True,-,-,-,-,-,False,False,-
309,-,True,False,True,-,-,-,-,-,False,False,-
310,-,False,True,True,-,-,-,-,-,False,False,-
311,-,False,False,True,-,-,-,-,-,False,False,-
312,-,False,False,True,-,-,-,-,-,False,False,-
313,-,False,False,True,-,-,-,-,-,False,False,-
314,-,False,True,True,-,-,-,-,-,False,False,-
315,-,False,False,True,-,-,-,-,-,False,False,-
316,-,True,False,True,-,-,-,-,-,False,False,-
317,-,True,False,True,-,-,-,-,-,False,False,-
318,-,True,True,True,-,-,-,-,-,False,False,-
319,-,False,False,True,-,-,-,-,-,False,False,-
320,-,False,False,True,-,-,-,-,-,False,False,-
321,-,False,False,True,-,-,-,-,-,False,False,-
322,-,False,True,True,-,-,-,-,-,False,False,-
323,-,False,False,True,-,-,-,-,-,False,False,-
324,-,False,True,True,-,-,-,-,-,False,False,-
325,-,False,False,True,-,-,-,-,-,False,False,-
326,-,False,True,True,-,-,-,-,-,False,False,-
327,-,False,True,True,-,-,-,-,-,False,False,-
328,-,False,True,True,-,-,-,-,-,False,False,-
329,-,False,True,True,-,-,-,-,-,False,False,-
330,-,True,False,True,-,-,-,-,-,False,False,-
331,-,True,False,True,-,-,-,-,-,False,False,-
332,-,False,True,True,-,-,-,-,-,False,False,-
333,-,True,False,True,-,-,-,-,-,False,False,-
334,-,False,True,True,-,-,-,-,-,False,False,-
335,-,True,False,True,-,-,-,-,-,False,False,-
336,-,False,True,True,-,-,-,-,-,False,False,-
337,-,True,False,True,-,-,-,-,-,False,False,-
338,-,True,False,True,-,-,-,-,-,False,False,-
339,-,False,False,True,-,-,-,-,-,False,False,-
340,-,True,False,True,-,-,-,-,-,False,False,-
341,-,True,False,True,-,-,-,-,-,False,False,-
342,-,False,False,True,-,-,-,-,-,False,False,-
343,-,True,False,True,-,-,-,-,-,False,False,-
344,-,False,True,True,-,-,-,-,-,False,False,-
345,-,True,False,True,-,-,-,-,-,False,False,-
346,-,True,True,False,-,-,-,-,-,False,False,-
347,-,True,False,True,-,-,-,-,-,False,False,-
348,-,False,True,True,-,-,-,-,-,False,False,-
349,-,False,False,True,-,-,-,-,-,False,False,-
350,-,False,True,True,-,-,-,-,-,False,False,-
351,-,False,False,True,-,-,-,-,-,False,False,-
352,-,True,False,False,-,-,-,-,-,False,False,-
353,-,True,False,True,-,-,-,-,-,False,False,-
354,-,True,False,False,-,-,-,-,-,False,False,-
355,-,True,False,True,-,-,-,-,-,False,False,-
356,-,True,True,True,-,-,-,-,-,False,False,-
357,-,True,True,True,-,-,-,-,-,False,False,-
358,-,True,False,False,-,-,-,-,-,False,False,-
359,-,True,True,True,-,-,-,-,-,False,False,-
360,-,False,True,True,-,-,-,-,-,False,False,-
361,-,True,True,True,-,-,-,-,-,False,False,-
362,-,True,False,False,-,-,-,-,-,False,False,-
363,-,True,True,True,-,-,-,-,-,False,False,-
364,-,True,False,False,-,-,-,-,-,False,False,-
365,-,True,True,True,-,-,-,-,-,False,False,-
366,-,True,False,False,-,-,-,-,-,False,False,-
367,-,True,True,True,-,-,-,-,-,False,False,-
368,-,False,True,True,-,-,-,-,-,False,False,-
369,-,True,True,True,-,-,-,-,-,False,False,-
370,-,True,False,False,-,-,-,-,-,False,False,-
371,-,True,True,True,-,-,-,-,-,False,False,-
372,-,True,False,False,-,-,-,-,-,False,False,-
373,-,True,True,True,-,-,-,-,-,False,False,-
374,-,True,False,False,-,-,-,-,-,False,False,-
375,-,True,True,True,-,-,-,-,-,False,False,-
376,-,True,True,False,-,-,-,-,-,False,False,-
377,-,True,True,True,-,-,-,-,-,False,False,-
378,-,False,True,True,-,-,-,-,-,False,False,-
379,-,True,True,True,-,-,-,-,-,False,False,-
380,-,False,True,True,-,-,-,-,-,False,False,-
381,-,True,True,True,-,-,-,-,-,False,False,-
382,-,True,True,False,-,-,-,-,-,False,False,-
383,-,True,True,True,-,-,-,-,-,False,False,-
384,-,False,True,True,-,-,-,-,-,False,False,-
385,-,True,True,True,-,-,-,-,-,False,False,-
386,-,True,True,False,-,-,-,-,-,False,False,-
387,-,True,True,True,-,-,-,-,-,False,False,-
388,-,True,True,False,-,-,-,-,-,False,False,-
389,-,True,False,True,-,-,-,-,-,False,False,-
390,-,True,False,True,-,-,-,-,-,False,False,-
391,-,True,False,False,-,-,-,-,-,False,False,-
392,-,True,False,True,-,-,-,-,-,False,False,-
393,-,True,False,False,-,-,-,-,-,False,False,-
394,-,True,False,True,-,-,-,-,-,False,False,-
395,-,True,False,False,-,-,-,-,-,False,False,-
396,-,True,True,False,-,-,-,-,-,False,False,-
397,-,True,False,False,-,-,-,-,-,False,False,-
398,-,True,False,False,-,-,-,-,-,False,False,-
399,-,True,False,False,-,-,-,-,-,False,False,-
400,-,False,True,True,-,-,-,-,-,False,False,-
401,-,True,False,False,-,-,-,-,-,False,False,-
402,-,False,True,True,-,-,-,-,-,False,False,-
403,-,True,False,False,-,-,-,-,-,False,False,-
404,-,True,False,True,-,-,-,-,-,False,False,-
405,-,True,False,True,-,-,-,-,-,False,False,-
406,-,True,False,False,-,-,-,-,-,False,False,-
407,-,True,False,True,-,-,-,-,-,False,False,-
408,-,False,True,True,-,-,-,-,-,False,False,-
409,-,True,False,True,-,-,-,-,-,False,False,-
410,-,True,True,False,-,-,-,-,-,False,False,-
411,-,True,False,True,-,-,-,-,-,False,False,-
412,-,True,False,False,-,-,-,-,-,False,False,-
413,-,True,False,True,-,-,-,-,-,False,False,-
414,-,False,True,True,-,-,-,-,-,False,False,-
415,-,True,True,True,-,-,-,-,-,False,False,-
416,-,True,False,False,-,-,-,-,-,False,False,-
417,-,True,True,True,-,-,-,-,-,False,False,-
418,-,True,False,True,-,-,-,-,-,False,False,-
419,-,True,False,True,-,-,-,-,-,False,False,-
420,-,True,False,False,-,-,-,-,-,False,False,-
421,-,True,False,True,-,-,-,-,-,False,False,-
422,-,True,False,True,-,-,-,-,-,False,False,-
423,-,True,True,True,-,-,-,-,-,False,False,-
424,-,True,True,True,-,-,-,-,-,False,False,-
425,-,True,True,True,-,-,-,-,-,False,False,-
426,-,True,True,True,-,-,-,-,-,False,False,-
427,-,True,True,True,-,-,-,-,-,False,False,-
428,-,True,False,True,-,-,-,-,-,False,False,-
429,-,True,True,True,-,-,-,-,-,False,False,-
430,-,True,True,True,-,-,-,-,-,False,False,-
431,-,True,True,True,-,-,-,-,-,False,False,-
432,-,False,True,True,-,-,-,-,-,False,False,-
433,-,True,True,True,-,-,-,-,-,False,False,-
434,-,True,True,True,-,-,-,-,-,False,False,-
435,-,True,True,True,-,-,-,-,-,False,False,-
436,-,True,True,True,-,-,-,-,-,False,False,-
437,-,True,True,True,-,-,-,-,-,False,False,-
438,-,True,True,True,-,-,-,-,-,False,False,-
439,-,True,True,True,-,-,-,-,-,False,False,-
440,-,True,True,True,-,-,-,-,-,False,False,-
441,-,True,True,True,-,-,-,-,-,False,False,-
442,-,False,True,True,-,-,-,-,-,False,False,-
443,-,True,True,True,-,-,-,-,-,False,False,-
444,-,True,False,False,-,-,-,-,-,False,False,-
445,-,True,True,True,-,-,-,-,-,False,False,-
446,-,True,False,True,-,-,-,-,-,False,False,-
447,-,True,True,True,-,-,-,-,-,False,False,-
448,-,False,True,True,-,-,-,-,-,False,False,-
449,-,True,True,True,-,-,-,-,-,False,False,-
450,-,True,False,False,-,-,-,-,-,False,False,-
451,-,True,True,True,-,-,-,-,-,False,False,-
452,-,True,False,False,-,-,-,-,-,False,False,-
453,-,True,True,True,-,-,-,-,-,False,False,-
454,-,True,False,False,-,-,-,-,-,False,False,-
455,-,True,False,True,-,-,-,-,-,False,False,-
456,-,True,True,False,-,-,-,-,-,False,False,-
457,-,True,False,True,-,-,-,-,-,False,False,-
458,-,True,True,True,-,-,-,-,-,False,False,-
459,-,True,False,True,-,-,-,-,-,False,False,-
460,-,True,True,True,-,-,-,-,-,False,False,-
461,-,True,False,False,-,-,-,-,-,False,False,-
462,-,False,True,True,-,-,-,-,-,False,False,-
463,-,True,False,True,-,-,-,-,-,False,False,-
464,-,True,False,True,-,-,-,-,-,False,False,-
465,-,True,False,True,-,-,-,-,-,False,False,-
466,-,True,False,True,-,-,-,-,-,False,False,-
467,-,True,True,True,-,-,-,-,-,False,False,-
468,-,True,True,True,-,-,-,-,-,False,False,-
469,-,True,True,True,-,-,-,-,-,False,False,-
470,-,True,False,False,-,-,-,-,-,False,False,-
471,-,True,True,True,-,-,-,-,-,False,False,-
472,-,True,False,True,-,-,-,-,-,False,False,-
473,-,True,True,True,-,-,-,-,-,False,False,-
474,-,True,False,False,-,-,-,-,-,False,False,-
475,-,True,True,True,-,-,-,-,-,False,False,-
476,-,True,True,True,-,-,-,-,-,False,False,-
477,-,True,True,True,-,-,-,-,-,False,False,-
478,-,True,False,False,-,-,-,-,-,False,False,-
479,-,True,True,True,-,-,-,-,-,False,False,-
480,-,True,False,False,-,-,-,-,-,False,False,-
481,-,True,True,True,-,-,-,-,-,False,False,-
482,-,True,True,True,-,-,-,-,-,False,False,-
483,-,True,True,True,-,-,-,-,-,False,False,-
484,-,True,False,False,-,-,-,-,-,False,False,-
485,-,True,True,True,-,-,-,-,-,False,False,-
486,-,True,False,False,-,-,-,-,-,False,False,-
487,-,True,True,False,-,-,-,-,-,False,False,-
488,-,True,False,True,-,-,-,-,-,False,False,-
489,-,True,False,False,-,-,-,-,-,False,False,-
490,-,False,True,True,-,-,-,-,-,False,False,-
491,-,True,True,False,-,-,-,-,-,False,False,-
492,-,False,True,True,-,-,-,-,-,False,False,-
493,-,True,True,True,-,-,-,-,-,False,False,-
494,-,False,True,True,-,-,-,-,-,False,False,-
495,-,True,True,True,-,-,-,-,-,False,False,-
496,-,False,True,True,-,-,-,-,-,False,False,-
497,-,True,False,False,-,-,-,-,-,False,False,-
498,-,True,True,False,-,-,-,-,-,False,False,-
499,-,True,True,True,-,-,-,-,-,False,False,-
500,-,False,True,True,-,-,-,-,-,False,False,-
501,-,True,True,True,-,-,-,-,-,False,False,-
502,-,True,True,True,-,-,-,-,-,False,False,-
503,-,True,True,True,-,-,-,-,-,False,False,-
504,-,True,True,True,-,-,-,-,-,False,False,-
505,-,True,True,True,-,-,-,-,-,False,False,-
506,-,True,True,False,-,-,-,-,-,False,False,-
507,-,True,True,True,-,-,-,-,-,False,False,-
508,-,True,False,True,-,-,-,-,-,False,False,-
509,-,True,True,True,-,-,-,-,-,False,False,-
510,-,True,True,False,-,-,-,-,-,False,False,-
511,-,True,True,True,-,-,-,-,-,False,False,-
512,-,True,True,True,-,-,-,-,-,False,False,-
513,-,True,True,True,-,-,-,-,-,False,False,-
514,-,True,False,True,-,-,-,-,-,False,False,-
515,-,True,True,True,-,-,-,-,-,False,False,-
516,-,True,False,True,-,-,-,-,-,False,False,-
517,-,True,False,True,-,-,-,-,-,False,False,-
518,-,False,True,True,-,-,-,-,-,False,False,-
519,-,True,False,True,-,-,-,-,-,False,False,-
520,-,False,True,True,-,-,-,-,-,False,False,-
521,-,True,False,True,-,-,-,-,-,False,False,-
522,-,False,True,True,-,-,-,-,-,False,False,-
523,-,True,False,True,-,-,-,-,-,False,False,-
524,-,False,True,True,-,-,-,-,-,False,False,-
525,-,True,False,True,-,-,-,-,-,False,False,-
526,-,True,True,True,-,-,-,-,-,False,False,-
527,-,True,False,True,-,-,-,-,-,False,False,-
528,-,True,True,True,-,-,-,-,-,False,False,-
529,-,True,True,True,-,-,-,-,-,False,False,-
530,-,True,False,True,-,-,-,-,-,False,False,-
531,-,True,True,True,-,-,-,-,-,False,False,-
532,-,False,True,True,-,-,-,-,-,False,False,-
533,-,True,True,True,-,-,-,-,-,False,False,-
534,-,True,False,True,-,-,-,-,-,False,False,-
535,-,True,True,True,-,-,-,-,-,False,False,-
536,-,False,True,True,-,-,-,-,-,False,False,-
537,-,True,True,True,-,-,-,-,-,False,False,-
