0,-,False,False,False,-,-,False,-,-,-,-,-
1,-,False,False,False,-,-,False,-,-,-,-,-
2,-,False,False,False,-,-,False,-,-,-,-,-
3,-,False,False,False,-,-,False,-,-,-,-,-
4,-,False,False,False,-,-,False,-,-,-,-,-
5,-,False,False,False,-,-,False,-,-,-,-,-
6,-,False,False,False,-,-,False,-,-,-,-,-
7,-,False,False,False,-,-,False,-,-,-,-,-
8,-,False,False,False,-,-,False,-,-,-,-,-
9,-,False,False,False,-,-,False,-,-,-,-,-
10,-,False,False,False,-,-,False,-,-,-,-,-
11,-,False,False,False,-,-,False,-,-,-,-,-
12,-,False,False,False,-,-,False,-,-,-,-,-
13,-,False,False,False,-,-,False,-,-,-,-,-
14,-,False,False,False,-,-,False,-,-,-,-,-
15,-,False,False,False,-,-,False,-,-,-,-,-
16,-,False,False,False,-,-,False,-,-,-,-,-
17,-,False,False,False,-,-,False,-,-,-,-,-
18,-,False,True,False,-,-,False,-,-,-,-,-
19,-,True,True,False,-,-,False,-,-,-,-,-
20,-,True,True,False,-,-,False,-,-,-,-,-
21,-,True,True,False,-,-,False,-,-,-,-,-
22,-,True,True,False,-,-,False,-,-,-,-,-
23,-,True,True,False,-,-,False,-,-,-,-,-
24,-,True,True,False,-,-,False,-,-,-,-,-
25,-,True,True,False,-,-,False,-,-,-,-,-
26,-,True,True,False,-,-,False,-,-,-,-,-
27,-,True,True,False,-,-,False,-,-,-,-,-
28,-,True,True,False,-,-,False,-,-,-,-,-
29,-,True,True,False,-,-,False,-,-,-,-,-
30,-,False,True,False,-,-,False,-,-,-,-,-
31,-,True,True,False,-,-,False,-,-,-,-,-
32,-,False,True,False,-,-,False,-,-,-,-,-
33,-,False,False,False,-,-,False,-,-,-,-,-
34,-,False,False,False,-,-,False,-,-,-,-,-
35,-,False,False,False,-,-,False,-,-,-,-,-
36,-,False,False,False,-,-,False,-,-,-,-,-
37,-,False,False,False,-,-,False,-,-,-,-,-
38,-,False,False,False,-,-,False,-,-,-,-,-
39,-,False,False,False,-,-,False,-,-,-,-,-
40,-,False,False,False,-,-,False,-,-,-,-,-
41,-,False,False,False,-,-,False,-,-,-,-,-
42,-,False,False,False,-,-,False,-,-,-,-,-
43,-,False,False,False,-,-,False,-,-,-,-,-
44,-,False,False,False,-,-,False,-,-,-,-,-
45,-,False,False,False,-,-,False,-,-,-,-,-
46,-,False,False,False,-,-,False,-,-,-,-,-
47,-,False,False,False,-,-,False,-,-,-,-,-
48,-,False,False,False,-,-,True,-,-,-,-,-
49,-,False,False,False,-,-,True,-,-,-,-,-
50,-,False,False,False,-,-,True,-,-,-,-,-
51,-,False,False,False,-,-,True,-,-,-,-,-
52,-,False,False,False,-,-,True,-,-,-,-,-
53,-,False,False,False,-,-,True,-,-,-,-,-
54,-,False,False,False,-,-,True,-,-,-,-,-
55,-,False,False,False,-,-,True,-,-,-,-,-
56,-,False,False,False,-,-,True,-,-,-,-,-
57,-,False,False,False,-,-,True,-,-,-,-,-
58,-,False,False,True,-,-,True,-,-,-,-,-
59,-,False,False,True,-,-,True,-,-,-,-,-
60,-,False,False,True,-,-,True,-,-,-,-,-
61,-,False,False,True,-,-,True,-,-,-,-,-
62,-,False,False,False,-,-,True,-,-,-,-,-
63,-,False,False,False,-,-,True,-,-,-,-,-
64,-,False,False,True,-,-,True,-,-,-,-,-
65,-,False,False,True,-,-,True,-,-,-,-,-
66,-,False,False,True,-,-,True,-,-,-,-,-
67,-,False,False,True,-,-,True,-,-,-,-,-
68,-,False,False,False,-,-,True,-,-,-,-,-
69,-,False,False,False,-,-,True,-,-,-,-,-
70,-,False,False,True,-,-,True,-,-,-,-,-
71,-,False,False,False,-,-,True,-,-,-,-,-
72,-,False,False,True,-,-,True,-,-,-,-,-
73,-,False,False,True,-,-,True,-,-,-,-,-
74,-,False,False,False,-,-,True,-,-,-,-,-
75,-,False,False,False,-,-,True,-,-,-,-,-
76,-,False,False,False,-,-,True,-,-,-,-,-
77,-,False,False,False,-,-,True,-,-,-,-,-
78,-,False,False,True,-,-,True,-,-,-,-,-
79,-,False,False,True,-,-,True,-,-,-,-,-
80,-,False,True,True,-,-,True,-,-,-,-,-
81,-,False,True,True,-,-,True,-,-,-,-,-
82,-,False,True,False,-,-,True,-,-,-,-,-
83,-,False,True,False,-,-,True,-,-,-,-,-
84,-,False,True,False,-,-,True,-,-,-,-,-
85,-,False,True,False,-,-,True,-,-,-,-,-
86,-,False,True,True,-,-,True,-,-,-,-,-
87,-,False,True,True,-,-,True,-,-,-,-,-
88,-,False,True,False,-,-,True,-,-,-,-,-
89,-,False,True,False,-,-,True,-,-,-,-,-
90,-,False,True,False,-,-,True,-,-,-,-,-
91,-,False,True,False,-,-,True,-,-,-,-,-
92,-,False,True,False,-,-,True,-,-,-,-,-
93,-,False,True,False,-,-,True,-,-,-,-,-
94,-,False,True,False,-,-,True,-,-,-,-,-
95,-,False,True,False,-,-,True,-,-,-,-,-
96,-,False,True,False,-,-,True,-,-,-,-,-
97,-,False,True,False,-,-,True,-,-,-,-,-
98,-,False,True,True,-,-,True,-,-,-,-,-
99,-,False,True,True,-,-,True,-,-,-,-,-
100,-,False,True,False,-,-,True,-,-,-,-,-
101,-,False,True,False,-,-,True,-,-,-,-,-
102,-,False,True,True,-,-,True,-,-,-,-,-
103,-,False,True,False,-,-,True,-,-,-,-,-
104,-,False,True,False,-,-,False,-,-,-,-,-
105,-,False,True,False,-,-,True,-,-,-,-,-
106,-,False,True,True,-,-,True,-,-,-,-,-
107,-,False,True,False,-,-,True,-,-,-,-,-
108,-,False,True,True,-,-,True,-,-,-,-,-
109,-,False,True,True,-,-,True,-,-,-,-,-
110,-,False,True,False,-,-,False,-,-,-,-,-
111,-,False,True,False,-,-,True,-,-,-,-,-
112,-,False,True,True,-,-,False,-,-,-,-,-
113,-,False,True,False,-,-,False,-,-,-,-,-
114,-,False,True,False,-,-,True,-,-,-,-,-
115,-,False,True,False,-,-,True,-,-,-,-,-
116,-,False,True,False,-,-,False,-,-,-,-,-
117,-,False,True,False,-,-,False,-,-,-,-,-
118,-,False,True,False,-,-,True,-,-,-,-,-
119,-,False,True,False,-,-,False,-,-,-,-,-
120,-,False,True,False,-,-,False,-,-,-,-,-
121,-,False,True,False,-,-,False,-,-,-,-,-
122,-,False,True,True,-,-,False,-,-,-,-,-
123,-,False,True,False,-,-,False,-,-,-,-,-
124,-,False,True,True,-,-,False,-,-,-,-,-
125,-,False,True,False,-,-,False,-,-,-,-,-
126,-,False,True,False,-,-,False,-,-,-,-,-
127,-,False,True,False,-,-,False,-,-,-,-,-
128,-,False,True,False,-,-,False,-,-,-,-,-
129,-,False,True,False,-,-,False,-,-,-,-,-
130,-,False,True,True,-,-,False,-,-,-,-,-
131,-,False,True,False,-,-,False,-,-,-,-,-
132,-,False,True,False,-,-,False,-,-,-,-,-
133,-,False,True,False,-,-,False,-,-,-,-,-
134,-,False,True,False,-,-,False,-,-,-,-,-
135,-,False,True,False,-,-,False,-,-,-,-,-
136,-,False,True,False,-,-,False,-,-,-,-,-
137,-,False,True,False,-,-,False,-,-,-,-,-
138,-,False,True,True,-,-,True,-,-,-,-,-
139,-,False,True,True,-,-,True,-,-,-,-,-
140,-,False,True,True,-,-,True,-,-,-,-,-
141,-,False,True,True,-,-,True,-,-,-,-,-
142,-,False,True,False,-,-,True,-,-,-,-,-
143,-,False,True,False,-,-,False,-,-,-,-,-
144,-,False,True,True,-,-,True,-,-,-,-,-
145,-,False,True,True,-,-,True,-,-,-,-,-
146,-,False,True,True,-,-,False,-,-,-,-,-
147,-,False,True,True,-,-,True,-,-,-,-,-
148,-,False,True,True,-,-,True,-,-,-,-,-
149,-,False,True,True,-,-,True,-,-,-,-,-
150,-,False,True,True,-,-,True,-,-,-,-,-
151,-,False,True,True,-,-,True,-,-,-,-,-
152,-,False,True,True,-,-,True,-,-,-,-,-
153,-,False,True,True,-,-,True,-,-,-,-,-
154,-,False,True,False,-,-,False,-,-,-,-,-
155,-,False,True,False,-,-,True,-,-,-,-,-
156,-,False,True,False,-,-,True,-,-,-,-,-
157,-,False,True,False,-,-,True,-,-,-,-,-
158,-,False,True,False,-,-,True,-,-,-,-,-
159,-,False,True,False,-,-,True,-,-,-,-,-
160,-,False,True,False,-,-,False,-,-,-,-,-
161,-,False,True,False,-,-,False,-,-,-,-,-
162,-,False,True,False,-,-,False,-,-,-,-,-
163,-,False,True,False,-,-,False,-,-,-,-,-
164,-,False,True,False,-,-,True,-,-,-,-,-
165,-,False,True,False,-,-,False,-,-,-,-,-
166,-,False,True,True,-,-,True,-,-,-,-,-
167,-,False,True,True,-,-,True,-,-,-,-,-
168,-,False,False,True,-,-,True,-,-,-,-,-
169,-,False,False,True,-,-,True,-,-,-,-,-
170,-,False,False,True,-,-,True,-,-,-,-,-
171,-,False,False,True,-,-,True,-,-,-,-,-
172,-,False,False,True,-,-,True,-,-,-,-,-
173,-,False,False,True,-,-,True,-,-,-,-,-
174,-,False,False,True,-,-,True,-,-,-,-,-
175,-,False,False,True,-,-,True,-,-,-,-,-
176,-,False,False,True,-,-,False,-,-,-,-,-
177,-,False,False,True,-,-,True,-,-,-,-,-
178,-,False,False,True,-,-,True,-,-,-,-,-
179,-,False,False,True,-,-,True,-,-,-,-,-
180,-,False,True,True,-,-,True,-,-,-,-,-
181,-,False,False,True,-,-,True,-,-,-,-,-
182,-,False,False,True,-,-,True,-,-,-,-,-
183,-,False,False,True,-,-,True,-,-,-,-,-
184,-,False,False,False,-,-,False,-,-,-,-,-
185,-,False,False,True,-,-,True,-,-,-,-,-
186,-,False,False,True,-,-,True,-,-,-,-,-
187,-,False,False,True,-,-,True,-,-,-,-,-
188,-,False,False,False,-,-,False,-,-,-,-,-
189,-,False,False,True,-,-,True,-,-,-,-,-
190,-,False,False,True,-,-,True,-,-,-,-,-
191,-,False,False,True,-,-,True,-,-,-,-,-
192,-,False,False,True,-,-,True,-,-,-,-,-
193,-,False,False,True,-,-,True,-,-,-,-,-
194,-,False,False,True,-,-,True,-,-,-,-,-
195,-,False,False,True,-,-,True,-,-,-,-,-
196,-,False,False,False,-,-,True,-,-,-,-,-
197,-,False,False,True,-,-,True,-,-,-,-,-
198,-,False,False,True,-,-,False,-,-,-,-,-
199,-,False,False,True,-,-,True,-,-,-,-,-
200,-,False,False,True,-,-,True,-,-,-,-,-
201,-,False,False,True,-,-,True,-,-,-,-,-
202,-,False,False,True,-,-,False,-,-,-,-,-
203,-,False,False,True,-,-,True,-,-,-,-,-
204,-,False,False,True,-,-,True,-,-,-,-,-
205,-,False,False,True,-,-,True,-,-,-,-,-
206,-,False,False,False,-,-,False,-,-,-,-,-
207,-,False,False,True,-,-,True,-,-,-,-,-
208,-,False,False,True,-,-,True,-,-,-,-,-
209,-,False,False,True,-,-,True,-,-,-,-,-
210,-,False,False,False,-,-,True,-,-,-,-,-
211,-,False,False,False,-,-,True,-,-,-,-,-
212,-,False,False,False,-,-,False,-,-,-,-,-
213,-,False,False,False,-,-,True,-,-,-,-,-
214,-,False,True,True,-,-,True,-,-,-,-,-
215,-,False,False,True,-,-,True,-,-,-,-,-
216,-,False,False,True,-,-,True,-,-,-,-,-
217,-,False,False,True,-,-,True,-,-,-,-,-
218,-,False,False,True,-,-,True,-,-,-,-,-
219,-,False,False,True,-,-,True,-,-,-,-,-
220,-,False,False,True,-,-,True,-,-,-,-,-
221,-,False,False,True,-,-,True,-,-,-,-,-
222,-,False,False,True,-,-,True,-,-,-,-,-
223,-,False,False,True,-,-,True,-,-,-,-,-
224,-,False,False,True,-,-,True,-,-,-,-,-
225,-,False,False,True,-,-,True,-,-,-,-,-
226,-,False,False,True,-,-,True,-,-,-,-,-
227,-,False,False,False,-,-,True,-,-,-,-,-
228,-,False,False,True,-,-,True,-,-,-,-,-
229,-,False,False,False,-,-,True,-,-,-,-,-
230,-,False,False,True,-,-,True,-,-,-,-,-
231,-,False,False,False,-,-,True,-,-,-,-,-
232,-,False,False,True,-,-,True,-,-,-,-,-
233,-,False,False,False,-,-,True,-,-,-,-,-
234,-,False,False,True,-,-,False,-,-,-,-,-
235,-,False,False,False,-,-,True,-,-,-,-,-
236,-,False,False,False,-,-,False,-,-,-,-,-
237,-,False,False,False,-,-,True,-,-,-,-,-
238,-,False,False,False,-,-,True,-,-,-,-,-
239,-,False,False,True,-,-,True,-,-,-,-,-
240,-,False,False,False,-,-,True,-,-,-,-,-
241,-,False,False,True,-,-,True,-,-,-,-,-
242,-,False,False,False,-,-,True,-,-,-,-,-
243,-,False,False,False,-,-,True,-,-,-,-,-
244,-,False,True,False,-,-,False,-,-,-,-,-
245,-,False,False,False,-,-,True,-,-,-,-,-
246,-,False,False,True,-,-,True,-,-,-,-,-
247,-,False,False,False,-,-,True,-,-,-,-,-
248,-,False,False,True,-,-,True,-,-,-,-,-
249,-,False,False,False,-,-,True,-,-,-,-,-
250,-,False,True,True,-,-,True,-,-,-,-,-
251,-,False,False,False,-,-,True,-,-,-,-,-
252,-,False,True,True,-,-,True,-,-,-,-,-
253,-,False,False,False,-,-,True,-,-,-,-,-
254,-,False,False,True,-,-,True,-,-,-,-,-
