77,-,-,-,-,-,-,False,True,-,-,-,False
78,-,-,-,-,-,-,False,True,-,-,-,False
79,-,-,-,-,-,-,False,True,-,-,-,False
80,-,-,-,-,-,-,False,True,-,-,-,False
81,-,-,-,-,-,-,False,True,-,-,-,False
82,-,-,-,-,-,-,False,True,-,-,-,False
83,-,-,-,-,-,-,False,True,-,-,-,False
84,-,-,-,-,-,-,False,True,-,-,-,False
85,-,-,-,-,-,-,False,True,-,-,-,False
86,-,-,-,-,-,-,False,True,-,-,-,False
87,-,-,-,-,-,-,False,True,-,-,-,False
88,-,-,-,-,-,-,False,False,-,-,-,False
89,-,-,-,-,-,-,False,True,-,-,-,False
90,-,-,-,-,-,-,False,True,-,-,-,False
91,-,-,-,-,-,-,False,True,-,-,-,False
92,-,-,-,-,-,-,False,True,-,-,-,False
93,-,-,-,-,-,-,False,True,-,-,-,False
94,-,-,-,-,-,-,False,True,-,-,-,False
95,-,-,-,-,-,-,False,True,-,-,-,False
96,-,-,-,-,-,-,False,True,-,-,-,False
97,-,-,-,-,-,-,False,True,-,-,-,False
98,-,-,-,-,-,-,False,True,-,-,-,False
99,-,-,-,-,-,-,False,True,-,-,-,False
100,-,-,-,-,-,-,False,True,-,-,-,True
101,-,-,-,-,-,-,False,True,-,-,-,False
102,-,-,-,-,-,-,False,True,-,-,-,False
103,-,-,-,-,-,-,False,True,-,-,-,False
104,-,-,-,-,-,-,False,True,-,-,-,False
105,-,-,-,-,-,-,False,True,-,-,-,False
106,-,-,-,-,-,-,False,True,-,-,-,False
107,-,-,-,-,-,-,False,True,-,-,-,False
108,-,-,-,-,-,-,False,True,-,-,-,True
109,-,-,-,-,-,-,False,True,-,-,-,False
110,-,-,-,-,-,-,False,True,-,-,-,False
111,-,-,-,-,-,-,False,True,-,-,-,False
112,-,-,-,-,-,-,False,True,-,-,-,True
113,-,-,-,-,-,-,False,True,-,-,-,True
114,-,-,-,-,-,-,False,True,-,-,-,False
115,-,-,-,-,-,-,False,True,-,-,-,False
116,-,-,-,-,-,-,False,True,-,-,-,False
117,-,-,-,-,-,-,False,True,-,-,-,False
118,-,-,-,-,-,-,False,True,-,-,-,False
119,-,-,-,-,-,-,False,True,-,-,-,False
120,-,-,-,-,-,-,True,True,-,-,-,True
121,-,-,-,-,-,-,True,True,-,-,-,True
122,-,-,-,-,-,-,True,True,-,-,-,False
123,-,-,-,-,-,-,True,True,-,-,-,True
124,-,-,-,-,-,-,True,True,-,-,-,True
125,-,-,-,-,-,-,True,True,-,-,-,True
126,-,-,-,-,-,-,True,True,-,-,-,False
127,-,-,-,-,-,-,True,True,-,-,-,True
128,-,-,-,-,-,-,True,True,-,-,-,False
129,-,-,-,-,-,-,True,True,-,-,-,False
130,-,-,-,-,-,-,True,True,-,-,-,False
131,-,-,-,-,-,-,True,True,-,-,-,False
132,-,-,-,-,-,-,True,True,-,-,-,False
133,-,-,-,-,-,-,True,True,-,-,-,False
134,-,-,-,-,-,-,True,True,-,-,-,False
135,-,-,-,-,-,-,True,True,-,-,-,False
136,-,-,-,-,-,-,True,True,-,-,-,True
137,-,-,-,-,-,-,True,True,-,-,-,False
138,-,-,-,-,-,-,True,True,-,-,-,False
139,-,-,-,-,-,-,True,True,-,-,-,False
140,-,-,-,-,-,-,True,True,-,-,-,False
141,-,-,-,-,-,-,True,True,-,-,-,False
142,-,-,-,-,-,-,True,True,-,-,-,False
143,-,-,-,-,-,-,True,True,-,-,-,False
144,-,-,-,-,-,-,True,True,-,-,-,False
145,-,-,-,-,-,-,True,True,-,-,-,False
146,-,-,-,-,-,-,True,True,-,-,-,False
147,-,-,-,-,-,-,True,True,-,-,-,False
148,-,-,-,-,-,-,True,True,-,-,-,False
149,-,-,-,-,-,-,True,True,-,-,-,False
150,-,-,-,-,-,-,True,True,-,-,-,False
151,-,-,-,-,-,-,True,True,-,-,-,False
152,-,-,-,-,-,-,True,True,-,-,-,False
153,-,-,-,-,-,-,True,True,-,-,-,False
154,-,-,-,-,-,-,True,True,-,-,-,False
155,-,-,-,-,-,-,True,True,-,-,-,False
156,-,-,-,-,-,-,True,True,-,-,-,False
157,-,-,-,-,-,-,True,True,-,-,-,False
158,-,-,-,-,-,-,True,True,-,-,-,False
159,-,-,-,-,-,-,True,True,-,-,-,False
160,-,-,-,-,-,-,True,True,-,-,-,False
161,-,-,-,-,-,-,True,True,-,-,-,False
162,-,-,-,-,-,-,True,True,-,-,-,False
163,-,-,-,-,-,-,True,True,-,-,-,False
164,-,-,-,-,-,-,True,True,-,-,-,False
165,-,-,-,-,-,-,True,True,-,-,-,False
166,-,-,-,-,-,-,True,True,-,-,-,False
167,-,-,-,-,-,-,True,True,-,-,-,False
168,-,-,-,-,-,-,True,True,-,-,-,False
169,-,-,-,-,-,-,True,True,-,-,-,False
170,-,-,-,-,-,-,True,True,-,-,-,False
171,-,-,-,-,-,-,True,True,-,-,-,False
172,-,-,-,-,-,-,True,False,-,-,-,False
173,-,-,-,-,-,-,True,True,-,-,-,False
174,-,-,-,-,-,-,True,False,-,-,-,False
175,-,-,-,-,-,-,True,True,-,-,-,False
176,-,-,-,-,-,-,True,False,-,-,-,False
177,-,-,-,-,-,-,True,True,-,-,-,False
178,-,-,-,-,-,-,True,True,-,-,-,False
179,-,-,-,-,-,-,True,True,-,-,-,False
180,-,-,-,-,-,-,True,True,-,-,-,False
181,-,-,-,-,-,-,True,True,-,-,-,False
182,-,-,-,-,-,-,True,True,-,-,-,False
183,-,-,-,-,-,-,True,True,-,-,-,False
184,-,-,-,-,-,-,True,True,-,-,-,False
185,-,-,-,-,-,-,True,True,-,-,-,False
186,-,-,-,-,-,-,False,False,-,-,-,False
187,-,-,-,-,-,-,True,True,-,-,-,False
188,-,-,-,-,-,-,True,True,-,-,-,False
189,-,-,-,-,-,-,True,True,-,-,-,False
190,-,-,-,-,-,-,True,True,-,-,-,False
191,-,-,-,-,-,-,True,True,-,-,-,False
192,-,-,-,-,-,-,True,True,-,-,-,False
193,-,-,-,-,-,-,True,True,-,-,-,False
194,-,-,-,-,-,-,True,True,-,-,-,False
195,-,-,-,-,-,-,True,True,-,-,-,False
196,-,-,-,-,-,-,True,True,-,-,-,False
197,-,-,-,-,-,-,True,True,-,-,-,False
198,-,-,-,-,-,-,True,True,-,-,-,False
199,-,-,-,-,-,-,True,True,-,-,-,False
200,-,-,-,-,-,-,True,True,-,-,-,False
201,-,-,-,-,-,-,True,True,-,-,-,False
202,-,-,-,-,-,-,True,True,-,-,-,False
203,-,-,-,-,-,-,True,True,-,-,-,False
204,-,-,-,-,-,-,True,True,-,-,-,False
205,-,-,-,-,-,-,True,True,-,-,-,False
206,-,-,-,-,-,-,True,True,-,-,-,False
207,-,-,-,-,-,-,True,True,-,-,-,False
208,-,-,-,-,-,-,True,True,-,-,-,False
209,-,-,-,-,-,-,True,True,-,-,-,False
210,-,-,-,-,-,-,True,False,-,-,-,False
211,-,-,-,-,-,-,True,True,-,-,-,False
212,-,-,-,-,-,-,True,True,-,-,-,False
213,-,-,-,-,-,-,True,True,-,-,-,False
214,-,-,-,-,-,-,True,False,-,-,-,False
215,-,-,-,-,-,-,True,True,-,-,-,False
216,-,-,-,-,-,-,True,True,-,-,-,False
217,-,-,-,-,-,-,True,True,-,-,-,False
218,-,-,-,-,-,-,True,True,-,-,-,True
219,-,-,-,-,-,-,True,True,-,-,-,True
220,-,-,-,-,-,-,True,True,-,-,-,False
221,-,-,-,-,-,-,True,True,-,-,-,True
222,-,-,-,-,-,-,True,True,-,-,-,False
223,-,-,-,-,-,-,True,True,-,-,-,True
224,-,-,-,-,-,-,True,True,-,-,-,False
225,-,-,-,-,-,-,True,True,-,-,-,True
226,-,-,-,-,-,-,True,True,-,-,-,False
227,-,-,-,-,-,-,True,True,-,-,-,True
228,-,-,-,-,-,-,True,True,-,-,-,False
229,-,-,-,-,-,-,True,True,-,-,-,True
230,-,-,-,-,-,-,True,True,-,-,-,True
231,-,-,-,-,-,-,True,True,-,-,-,True
232,-,-,-,-,-,-,True,True,-,-,-,False
233,-,-,-,-,-,-,True,True,-,-,-,True
234,-,-,-,-,-,-,True,True,-,-,-,False
235,-,-,-,-,-,-,True,True,-,-,-,True
236,-,-,-,-,-,-,True,True,-,-,-,False
237,-,-,-,-,-,-,True,True,-,-,-,True
238,-,-,-,-,-,-,True,True,-,-,-,False
239,-,-,-,-,-,-,True,True,-,-,-,True
240,-,-,-,-,-,-,True,True,-,-,-,True
241,-,-,-,-,-,-,True,True,-,-,-,True
242,-,-,-,-,-,-,True,True,-,-,-,False
243,-,-,-,-,-,-,True,True,-,-,-,True
244,-,-,-,-,-,-,True,True,-,-,-,True
245,-,-,-,-,-,-,True,True,-,-,-,True
246,-,-,-,-,-,-,True,True,-,-,-,False
247,-,-,-,-,-,-,True,True,-,-,-,True
248,-,-,-,-,-,-,True,True,-,-,-,True
249,-,-,-,-,-,-,True,True,-,-,-,True
250,-,-,-,-,-,-,True,True,-,-,-,True
251,-,-,-,-,-,-,True,True,-,-,-,True
252,-,-,-,-,-,-,True,True,-,-,-,True
253,-,-,-,-,-,-,True,True,-,-,-,True
254,-,-,-,-,-,-,True,True,-,-,-,False
255,-,-,-,-,-,-,True,True,-,-,-,True
256,-,-,-,-,-,-,True,True,-,-,-,False
257,-,-,-,-,-,-,True,True,-,-,-,True
258,-,-,-,-,-,-,True,True,-,-,-,False
259,-,-,-,-,-,-,True,True,-,-,-,True
260,-,-,-,-,-,-,True,True,-,-,-,False
261,-,-,-,-,-,-,True,True,-,-,-,False
262,-,-,-,-,-,-,True,True,-,-,-,False
263,-,-,-,-,-,-,True,True,-,-,-,False
264,-,-,-,-,-,-,True,True,-,-,-,False
265,-,-,-,-,-,-,True,True,-,-,-,False
266,-,-,-,-,-,-,True,False,-,-,-,False
267,-,-,-,-,-,-,True,True,-,-,-,False
268,-,-,-,-,-,-,False,False,-,-,-,False
269,-,-,-,-,-,-,True,True,-,-,-,False
270,-,-,-,-,-,-,True,True,-,-,-,False
271,-,-,-,-,-,-,True,True,-,-,-,False
272,-,-,-,-,-,-,False,True,-,-,-,False
273,-,-,-,-,-,-,True,True,-,-,-,False
274,-,-,-,-,-,-,False,True,-,-,-,False
275,-,-,-,-,-,-,True,True,-,-,-,False
276,-,-,-,-,-,-,True,False,-,-,-,False
277,-,-,-,-,-,-,True,True,-,-,-,False
278,-,-,-,-,-,-,True,True,-,-,-,False
279,-,-,-,-,-,-,True,True,-,-,-,False
280,-,-,-,-,-,-,True,True,-,-,-,False
281,-,-,-,-,-,-,True,True,-,-,-,False
282,-,-,-,-,-,-,True,True,-,-,-,False
283,-,-,-,-,-,-,True,True,-,-,-,False
284,-,-,-,-,-,-,False,True,-,-,-,False
285,-,-,-,-,-,-,True,True,-,-,-,False
286,-,-,-,-,-,-,True,True,-,-,-,True
287,-,-,-,-,-,-,True,True,-,-,-,True
288,-,-,-,-,-,-,True,True,-,-,-,False
289,-,-,-,-,-,-,True,True,-,-,-,True
290,-,-,-,-,-,-,True,True,-,-,-,False
291,-,-,-,-,-,-,True,True,-,-,-,True
292,-,-,-,-,-,-,True,True,-,-,-,False
293,-,-,-,-,-,-,True,True,-,-,-,True
294,-,-,-,-,-,-,True,True,-,-,-,False
295,-,-,-,-,-,-,True,True,-,-,-,True
296,-,-,-,-,-,-,False,True,-,-,-,False
297,-,-,-,-,-,-,True,True,-,-,-,True
298,-,-,-,-,-,-,True,True,-,-,-,False
299,-,-,-,-,-,-,True,True,-,-,-,True
300,-,-,-,-,-,-,True,True,-,-,-,False
301,-,-,-,-,-,-,True,True,-,-,-,True
302,-,-,-,-,-,-,False,True,-,-,-,False
303,-,-,-,-,-,-,False,True,-,-,-,False
304,-,-,-,-,-,-,True,True,-,-,-,False
305,-,-,-,-,-,-,True,True,-,-,-,True
306,-,-,-,-,-,-,True,True,-,-,-,True
307,-,-,-,-,-,-,True,True,-,-,-,True
308,-,-,-,-,-,-,True,False,-,-,-,False
309,-,-,-,-,-,-,True,True,-,-,-,True
310,-,-,-,-,-,-,True,True,-,-,-,False
311,-,-,-,-,-,-,True,True,-,-,-,True
312,-,-,-,-,-,-,True,True,-,-,-,False
313,-,-,-,-,-,-,True,True,-,-,-,True
314,-,-,-,-,-,-,True,True,-,-,-,False
315,-,-,-,-,-,-,True,True,-,-,-,True
316,-,-,-,-,-,-,True,True,-,-,-,True
317,-,-,-,-,-,-,True,True,-,-,-,True
318,-,-,-,-,-,-,True,True,-,-,-,False
319,-,-,-,-,-,-,True,True,-,-,-,True
320,-,-,-,-,-,-,True,True,-,-,-,False
321,-,-,-,-,-,-,True,True,-,-,-,True
322,-,-,-,-,-,-,True,True,-,-,-,False
323,-,-,-,-,-,-,True,True,-,-,-,True
324,-,-,-,-,-,-,True,True,-,-,-,False
325,-,-,-,-,-,-,True,True,-,-,-,True
326,-,-,-,-,-,-,True,True,-,-,-,False
327,-,-,-,-,-,-,True,True,-,-,-,True
328,-,-,-,-,-,-,True,True,-,-,-,False
329,-,-,-,-,-,-,True,True,-,-,-,True
330,-,-,-,-,-,-,True,True,-,-,-,True
331,-,-,-,-,-,-,True,True,-,-,-,True
332,-,-,-,-,-,-,True,True,-,-,-,False
333,-,-,-,-,-,-,True,True,-,-,-,True
334,-,-,-,-,-,-,True,True,-,-,-,False
335,-,-,-,-,-,-,True,True,-,-,-,False
336,-,-,-,-,-,-,True,True,-,-,-,False
337,-,-,-,-,-,-,True,True,-,-,-,False
338,-,-,-,-,-,-,False,True,-,-,-,False
339,-,-,-,-,-,-,True,True,-,-,-,False
340,-,-,-,-,-,-,False,True,-,-,-,False
341,-,-,-,-,-,-,True,True,-,-,-,False
342,-,-,-,-,-,-,False,False,-,-,-,False
343,-,-,-,-,-,-,True,True,-,-,-,False
344,-,-,-,-,-,-,False,True,-,-,-,False
345,-,-,-,-,-,-,True,True,-,-,-,False
346,-,-,-,-,-,-,False,True,-,-,-,False
347,-,-,-,-,-,-,True,True,-,-,-,False
348,-,-,-,-,-,-,True,True,-,-,-,False
349,-,-,-,-,-,-,True,True,-,-,-,False
350,-,-,-,-,-,-,True,True,-,-,-,True
351,-,-,-,-,-,-,True,True,-,-,-,True
352,-,-,-,-,-,-,True,True,-,-,-,False
353,-,-,-,-,-,-,True,True,-,-,-,True
354,-,-,-,-,-,-,True,True,-,-,-,False
355,-,-,-,-,-,-,True,True,-,-,-,True
356,-,-,-,-,-,-,False,False,-,-,-,False
357,-,-,-,-,-,-,True,True,-,-,-,True
358,-,-,-,-,-,-,True,True,-,-,-,False
359,-,-,-,-,-,-,True,True,-,-,-,True
360,-,-,-,-,-,-,True,True,-,-,-,True
361,-,-,-,-,-,-,True,True,-,-,-,True
362,-,-,-,-,-,-,False,True,-,-,-,False
363,-,-,-,-,-,-,True,True,-,-,-,True
364,-,-,-,-,-,-,True,True,-,-,-,True
365,-,-,-,-,-,-,True,True,-,-,-,True
366,-,-,-,-,-,-,True,True,-,-,-,False
367,-,-,-,-,-,-,True,True,-,-,-,True
368,-,-,-,-,-,-,True,True,-,-,-,False
369,-,-,-,-,-,-,True,True,-,-,-,True
370,-,-,-,-,-,-,False,True,-,-,-,False
371,-,-,-,-,-,-,True,True,-,-,-,True
372,-,-,-,-,-,-,True,True,-,-,-,True
373,-,-,-,-,-,-,True,True,-,-,-,True
374,-,-,-,-,-,-,True,True,-,-,-,False
375,-,-,-,-,-,-,True,True,-,-,-,True
376,-,-,-,-,-,-,True,True,-,-,-,True
377,-,-,-,-,-,-,True,True,-,-,-,True
378,-,-,-,-,-,-,True,True,-,-,-,False
379,-,-,-,-,-,-,True,True,-,-,-,True
380,-,-,-,-,-,-,True,True,-,-,-,True
381,-,-,-,-,-,-,True,True,-,-,-,True
382,-,-,-,-,-,-,True,True,-,-,-,False
383,-,-,-,-,-,-,True,True,-,-,-,True
384,-,-,-,-,-,-,False,True,-,-,-,False
385,-,-,-,-,-,-,True,True,-,-,-,False
386,-,-,-,-,-,-,False,True,-,-,-,False
387,-,-,-,-,-,-,True,True,-,-,-,False
388,-,-,-,-,-,-,True,True,-,-,-,False
389,-,-,-,-,-,-,True,True,-,-,-,False
390,-,-,-,-,-,-,True,True,-,-,-,True
391,-,-,-,-,-,-,True,True,-,-,-,False
392,-,-,-,-,-,-,False,True,-,-,-,False
393,-,-,-,-,-,-,True,True,-,-,-,False
394,-,-,-,-,-,-,True,True,-,-,-,False
395,-,-,-,-,-,-,True,True,-,-,-,True
396,-,-,-,-,-,-,True,True,-,-,-,False
397,-,-,-,-,-,-,True,True,-,-,-,True
398,-,-,-,-,-,-,True,True,-,-,-,True
399,-,-,-,-,-,-,True,True,-,-,-,True
400,-,-,-,-,-,-,True,True,-,-,-,False
401,-,-,-,-,-,-,True,True,-,-,-,True
402,-,-,-,-,-,-,True,True,-,-,-,False
403,-,-,-,-,-,-,True,True,-,-,-,True
404,-,-,-,-,-,-,True,True,-,-,-,False
405,-,-,-,-,-,-,True,True,-,-,-,True
406,-,-,-,-,-,-,True,True,-,-,-,False
407,-,-,-,-,-,-,True,True,-,-,-,True
408,-,-,-,-,-,-,True,True,-,-,-,False
409,-,-,-,-,-,-,True,True,-,-,-,True
410,-,-,-,-,-,-,True,True,-,-,-,True
411,-,-,-,-,-,-,True,True,-,-,-,True
412,-,-,-,-,-,-,True,True,-,-,-,False
413,-,-,-,-,-,-,True,True,-,-,-,True
414,-,-,-,-,-,-,True,True,-,-,-,False
415,-,-,-,-,-,-,True,True,-,-,-,True
416,-,-,-,-,-,-,True,True,-,-,-,False
417,-,-,-,-,-,-,True,True,-,-,-,True
418,-,-,-,-,-,-,True,True,-,-,-,False
419,-,-,-,-,-,-,True,True,-,-,-,True
420,-,-,-,-,-,-,True,True,-,-,-,False
421,-,-,-,-,-,-,True,True,-,-,-,True
422,-,-,-,-,-,-,True,True,-,-,-,True
423,-,-,-,-,-,-,True,True,-,-,-,True
424,-,-,-,-,-,-,True,True,-,-,-,True
425,-,-,-,-,-,-,True,True,-,-,-,True
426,-,-,-,-,-,-,True,True,-,-,-,False
427,-,-,-,-,-,-,True,True,-,-,-,True
428,-,-,-,-,-,-,True,True,-,-,-,True
429,-,-,-,-,-,-,True,True,-,-,-,True
430,-,-,-,-,-,-,True,True,-,-,-,False
431,-,-,-,-,-,-,True,True,-,-,-,True
432,-,-,-,-,-,-,True,True,-,-,-,True
433,-,-,-,-,-,-,True,True,-,-,-,True
434,-,-,-,-,-,-,True,True,-,-,-,False
435,-,-,-,-,-,-,True,True,-,-,-,False
436,-,-,-,-,-,-,True,True,-,-,-,True
437,-,-,-,-,-,-,True,True,-,-,-,False
438,-,-,-,-,-,-,True,True,-,-,-,True
439,-,-,-,-,-,-,True,True,-,-,-,False
440,-,-,-,-,-,-,True,True,-,-,-,False
441,-,-,-,-,-,-,True,True,-,-,-,True
442,-,-,-,-,-,-,True,True,-,-,-,False
443,-,-,-,-,-,-,True,True,-,-,-,True
444,-,-,-,-,-,-,True,True,-,-,-,False
445,-,-,-,-,-,-,True,True,-,-,-,False
446,-,-,-,-,-,-,True,True,-,-,-,False
447,-,-,-,-,-,-,True,True,-,-,-,True
448,-,-,-,-,-,-,True,True,-,-,-,True
449,-,-,-,-,-,-,True,True,-,-,-,True
450,-,-,-,-,-,-,True,True,-,-,-,False
451,-,-,-,-,-,-,True,True,-,-,-,True
452,-,-,-,-,-,-,True,True,-,-,-,True
453,-,-,-,-,-,-,True,True,-,-,-,True
454,-,-,-,-,-,-,True,True,-,-,-,False
455,-,-,-,-,-,-,True,True,-,-,-,False
456,-,-,-,-,-,-,True,True,-,-,-,True
457,-,-,-,-,-,-,True,True,-,-,-,False
458,-,-,-,-,-,-,True,True,-,-,-,True
459,-,-,-,-,-,-,True,True,-,-,-,False
460,-,-,-,-,-,-,True,True,-,-,-,False
461,-,-,-,-,-,-,True,True,-,-,-,False
462,-,-,-,-,-,-,True,True,-,-,-,False
463,-,-,-,-,-,-,True,True,-,-,-,False
464,-,-,-,-,-,-,True,True,-,-,-,False
465,-,-,-,-,-,-,True,True,-,-,-,False
466,-,-,-,-,-,-,True,True,-,-,-,True
467,-,-,-,-,-,-,True,True,-,-,-,True
468,-,-,-,-,-,-,True,True,-,-,-,False
469,-,-,-,-,-,-,True,True,-,-,-,True
470,-,-,-,-,-,-,True,True,-,-,-,True
471,-,-,-,-,-,-,True,True,-,-,-,True
472,-,-,-,-,-,-,True,True,-,-,-,False
473,-,-,-,-,-,-,True,True,-,-,-,True
474,-,-,-,-,-,-,True,True,-,-,-,True
475,-,-,-,-,-,-,True,True,-,-,-,True
476,-,-,-,-,-,-,True,True,-,-,-,True
477,-,-,-,-,-,-,True,True,-,-,-,True
478,-,-,-,-,-,-,True,True,-,-,-,False
479,-,-,-,-,-,-,True,True,-,-,-,False
480,-,-,-,-,-,-,True,True,-,-,-,False
481,-,-,-,-,-,-,True,True,-,-,-,False
482,-,-,-,-,-,-,True,True,-,-,-,False
483,-,-,-,-,-,-,True,True,-,-,-,False
484,-,-,-,-,-,-,True,True,-,-,-,True
485,-,-,-,-,-,-,True,True,-,-,-,True
486,-,-,-,-,-,-,True,True,-,-,-,True
487,-,-,-,-,-,-,True,True,-,-,-,True
488,-,-,-,-,-,-,True,True,-,-,-,True
489,-,-,-,-,-,-,True,True,-,-,-,True
490,-,-,-,-,-,-,True,True,-,-,-,False
491,-,-,-,-,-,-,True,True,-,-,-,True
492,-,-,-,-,-,-,True,True,-,-,-,False
493,-,-,-,-,-,-,True,True,-,-,-,True
494,-,-,-,-,-,-,False,False,-,-,-,False
495,-,-,-,-,-,-,True,True,-,-,-,True
496,-,-,-,-,-,-,True,True,-,-,-,False
497,-,-,-,-,-,-,True,True,-,-,-,True
498,-,-,-,-,-,-,True,True,-,-,-,True
499,-,-,-,-,-,-,True,True,-,-,-,True
500,-,-,-,-,-,-,True,True,-,-,-,False
501,-,-,-,-,-,-,True,True,-,-,-,True
502,-,-,-,-,-,-,True,True,-,-,-,False
503,-,-,-,-,-,-,True,True,-,-,-,True
504,-,-,-,-,-,-,True,True,-,-,-,True
505,-,-,-,-,-,-,True,True,-,-,-,True
506,-,-,-,-,-,-,True,True,-,-,-,True
507,-,-,-,-,-,-,True,True,-,-,-,True
508,-,-,-,-,-,-,True,True,-,-,-,False
509,-,-,-,-,-,-,True,True,-,-,-,True
510,-,-,-,-,-,-,True,True,-,-,-,False
511,-,-,-,-,-,-,True,True,-,-,-,True
512,-,-,-,-,-,-,True,True,-,-,-,False
513,-,-,-,-,-,-,True,True,-,-,-,True
514,-,-,-,-,-,-,True,True,-,-,-,False
515,-,-,-,-,-,-,True,True,-,-,-,False
516,-,-,-,-,-,-,True,True,-,-,-,True
517,-,-,-,-,-,-,True,True,-,-,-,False
518,-,-,-,-,-,-,True,True,-,-,-,True
519,-,-,-,-,-,-,True,True,-,-,-,False
520,-,-,-,-,-,-,True,True,-,-,-,True
521,-,-,-,-,-,-,True,True,-,-,-,False
522,-,-,-,-,-,-,True,False,-,-,-,False
523,-,-,-,-,-,-,True,True,-,-,-,True
524,-,-,-,-,-,-,True,True,-,-,-,True
525,-,-,-,-,-,-,True,True,-,-,-,True
526,-,-,-,-,-,-,False,False,-,-,-,False
527,-,-,-,-,-,-,True,True,-,-,-,True
528,-,-,-,-,-,-,False,True,-,-,-,False
529,-,-,-,-,-,-,False,True,-,-,-,False
530,-,-,-,-,-,-,True,True,-,-,-,False
531,-,-,-,-,-,-,False,True,-,-,-,False
532,-,-,-,-,-,-,True,True,-,-,-,False
533,-,-,-,-,-,-,True,True,-,-,-,False
534,-,-,-,-,-,-,False,True,-,-,-,False
535,-,-,-,-,-,-,True,True,-,-,-,False
536,-,-,-,-,-,-,True,True,-,-,-,False
537,-,-,-,-,-,-,True,True,-,-,-,False
