113,-,-,True,True,-,-,-,False,-,-,False,False
114,-,-,True,True,-,-,-,True,-,-,False,False
115,-,-,True,True,-,-,-,False,-,-,False,False
116,-,-,True,True,-,-,-,True,-,-,False,True
117,-,-,True,True,-,-,-,False,-,-,False,False
118,-,-,False,True,-,-,-,True,-,-,False,True
119,-,-,True,True,-,-,-,False,-,-,False,False
120,-,-,True,True,-,-,-,True,-,-,False,True
121,-,-,True,True,-,-,-,False,-,-,False,False
122,-,-,True,False,-,-,-,False,-,-,False,False
123,-,-,True,True,-,-,-,False,-,-,False,False
124,-,-,True,False,-,-,-,False,-,-,False,False
125,-,-,True,False,-,-,-,False,-,-,False,False
126,-,-,True,False,-,-,-,False,-,-,False,False
127,-,-,True,True,-,-,-,False,-,-,False,False
128,-,-,False,True,-,-,-,True,-,-,False,True
129,-,-,True,True,-,-,-,False,-,-,False,False
130,-,-,True,False,-,-,-,True,-,-,False,True
131,-,-,True,True,-,-,-,False,-,-,False,False
132,-,-,True,True,-,-,-,True,-,-,False,True
133,-,-,True,True,-,-,-,False,-,-,False,False
134,-,-,True,True,-,-,-,False,-,-,False,False
135,-,-,True,True,-,-,-,False,-,-,False,False
136,-,-,True,False,-,-,-,True,-,-,False,True
137,-,-,True,False,-,-,-,False,-,-,False,False
138,-,-,True,True,-,-,-,False,-,-,False,False
139,-,-,True,True,-,-,-,False,-,-,False,False
140,-,-,True,True,-,-,-,False,-,-,False,False
141,-,-,True,True,-,-,-,False,-,-,False,False
142,-,-,True,True,-,-,-,False,-,-,False,False
143,-,-,True,True,-,-,-,False,-,-,False,False
144,-,-,True,True,-,-,-,False,-,-,False,False
145,-,-,True,True,-,-,-,False,-,-,False,False
146,-,-,True,True,-,-,-,True,-,-,False,True
147,-,-,True,True,-,-,-,False,-,-,False,False
148,-,-,True,True,-,-,-,False,-,-,False,True
149,-,-,True,True,-,-,-,False,-,-,False,False
150,-,-,False,True,-,-,-,True,-,-,False,True
151,-,-,True,True,-,-,-,False,-,-,False,True
152,-,-,True,True,-,-,-,False,-,-,False,True
153,-,-,True,True,-,-,-,False,-,-,False,True
154,-,-,True,True,-,-,-,False,-,-,False,True
155,-,-,True,True,-,-,-,False,-,-,False,True
156,-,-,True,True,-,-,-,False,-,-,False,True
157,-,-,True,True,-,-,-,False,-,-,False,True
158,-,-,True,False,-,-,-,False,-,-,False,True
159,-,-,True,True,-,-,-,False,-,-,False,True
160,-,-,True,True,-,-,-,False,-,-,False,True
161,-,-,True,False,-,-,-,False,-,-,False,True
162,-,-,True,True,-,-,-,True,-,-,False,True
163,-,-,True,True,-,-,-,False,-,-,False,True
164,-,-,True,True,-,-,-,False,-,-,False,True
165,-,-,True,True,-,-,-,False,-,-,False,True
166,-,-,True,True,-,-,-,False,-,-,False,True
167,-,-,True,True,-,-,-,False,-,-,False,False
168,-,-,True,True,-,-,-,False,-,-,False,False
169,-,-,True,True,-,-,-,False,-,-,False,False
170,-,-,True,False,-,-,-,False,-,-,False,False
171,-,-,True,True,-,-,-,False,-,-,False,False
172,-,-,True,True,-,-,-,True,-,-,False,True
173,-,-,True,True,-,-,-,False,-,-,False,True
174,-,-,True,False,-,-,-,False,-,-,False,True
175,-,-,True,True,-,-,-,False,-,-,False,True
176,-,-,True,False,-,-,-,False,-,-,False,True
177,-,-,True,True,-,-,-,False,-,-,False,True
178,-,-,True,True,-,-,-,True,-,-,False,True
179,-,-,True,True,-,-,-,False,-,-,False,True
180,-,-,True,True,-,-,-,False,-,-,False,True
181,-,-,True,True,-,-,-,False,-,-,False,True
182,-,-,True,True,-,-,-,True,-,-,False,True
183,-,-,True,True,-,-,-,False,-,-,False,True
184,-,-,True,True,-,-,-,True,-,-,False,True
185,-,-,True,True,-,-,-,False,-,-,False,True
186,-,-,True,False,-,-,-,False,-,-,False,True
187,-,-,True,True,-,-,-,False,-,-,False,True
188,-,-,True,True,-,-,-,False,-,-,False,False
189,-,-,True,True,-,-,-,False,-,-,False,False
190,-,-,True,False,-,-,-,False,-,-,False,True
191,-,-,True,True,-,-,-,False,-,-,False,True
192,-,-,True,True,-,-,-,False,-,-,False,True
193,-,-,True,True,-,-,-,False,-,-,False,True
194,-,-,True,True,-,-,-,False,-,-,False,True
195,-,-,True,True,-,-,-,False,-,-,False,True
196,-,-,True,True,-,-,-,True,-,-,False,True
197,-,-,True,True,-,-,-,False,-,-,False,True
198,-,-,True,True,-,-,-,False,-,-,False,True
199,-,-,True,True,-,-,-,False,-,-,False,True
200,-,-,True,True,-,-,-,False,-,-,False,True
201,-,-,True,False,-,-,-,False,-,-,False,True
202,-,-,True,True,-,-,-,False,-,-,False,True
203,-,-,True,True,-,-,-,False,-,-,False,True
204,-,-,True,True,-,-,-,False,-,-,False,True
205,-,-,True,True,-,-,-,False,-,-,False,True
206,-,-,True,True,-,-,-,False,-,-,False,True
207,-,-,True,True,-,-,-,False,-,-,False,True
208,-,-,True,True,-,-,-,True,-,-,False,True
209,-,-,True,True,-,-,-,False,-,-,False,True
210,-,-,True,True,-,-,-,False,-,-,False,True
211,-,-,False,True,-,-,-,False,-,-,False,True
212,-,-,True,True,-,-,-,False,-,-,False,True
213,-,-,True,True,-,-,-,False,-,-,False,True
214,-,-,True,True,-,-,-,True,-,-,False,True
215,-,-,True,True,-,-,-,False,-,-,False,True
216,-,-,False,True,-,-,-,True,-,-,False,True
217,-,-,True,True,-,-,-,False,-,-,False,True
218,-,-,True,False,-,-,-,False,-,-,False,True
219,-,-,True,True,-,-,-,False,-,-,False,True
220,-,-,True,False,-,-,-,False,-,-,False,True
221,-,-,True,True,-,-,-,False,-,-,False,True
222,-,-,True,True,-,-,-,True,-,-,False,True
223,-,-,True,True,-,-,-,False,-,-,False,True
224,-,-,True,True,-,-,-,False,-,-,False,False
225,-,-,True,True,-,-,-,False,-,-,False,False
226,-,-,True,True,-,-,-,True,-,-,False,True
227,-,-,True,True,-,-,-,False,-,-,False,False
228,-,-,True,True,-,-,-,True,-,-,False,True
229,-,-,True,True,-,-,-,False,-,-,False,False
230,-,-,False,True,-,-,-,True,-,-,False,True
231,-,-,True,True,-,-,-,False,-,-,False,False
232,-,-,True,True,-,-,-,False,-,-,False,True
233,-,-,True,True,-,-,-,False,-,-,False,True
234,-,-,True,True,-,-,-,False,-,-,False,True
235,-,-,True,True,-,-,-,False,-,-,False,True
236,-,-,True,True,-,-,-,False,-,-,False,True
237,-,-,True,True,-,-,-,False,-,-,False,True
238,-,-,True,True,-,-,-,False,-,-,False,True
239,-,-,True,True,-,-,-,False,-,-,False,False
240,-,-,True,True,-,-,-,False,-,-,False,False
241,-,-,True,True,-,-,-,False,-,-,False,False
242,-,-,True,False,-,-,-,False,-,-,False,False
243,-,-,True,True,-,-,-,False,-,-,False,False
244,-,-,True,False,-,-,-,False,-,-,False,False
245,-,-,True,True,-,-,-,False,-,-,False,False
246,-,-,True,True,-,-,-,True,-,-,False,True
247,-,-,True,False,-,-,-,False,-,-,False,False
248,-,-,True,True,-,-,-,False,-,-,False,True
249,-,-,True,True,-,-,-,False,-,-,False,False
250,-,-,True,True,-,-,-,True,-,-,False,True
251,-,-,True,True,-,-,-,False,-,-,False,False
252,-,-,True,True,-,-,-,False,-,-,False,True
253,-,-,True,True,-,-,-,False,-,-,False,False
254,-,-,True,True,-,-,-,False,-,-,False,True
255,-,-,True,True,-,-,-,False,-,-,False,False
256,-,-,False,True,-,-,-,True,-,-,False,True
257,-,-,True,True,-,-,-,False,-,-,False,False
258,-,-,False,True,-,-,-,True,-,-,False,True
259,-,-,True,True,-,-,-,False,-,-,False,False
260,-,-,True,True,-,-,-,True,-,-,False,True
261,-,-,True,True,-,-,-,False,-,-,False,False
262,-,-,True,True,-,-,-,False,-,-,False,False
263,-,-,True,True,-,-,-,False,-,-,False,False
264,-,-,True,False,-,-,-,False,-,-,False,False
265,-,-,True,True,-,-,-,False,-,-,False,False
266,-,-,True,True,-,-,-,False,-,-,False,False
267,-,-,True,True,-,-,-,False,-,-,False,False
268,-,-,True,True,-,-,-,False,-,-,False,True
269,-,-,True,True,-,-,-,False,-,-,False,False
270,-,-,True,True,-,-,-,True,-,-,False,True
271,-,-,True,True,-,-,-,False,-,-,False,False
272,-,-,False,True,-,-,-,True,-,-,False,True
273,-,-,True,True,-,-,-,False,-,-,False,False
274,-,-,True,True,-,-,-,True,-,-,False,True
275,-,-,True,True,-,-,-,False,-,-,False,False
276,-,-,True,True,-,-,-,True,-,-,False,True
277,-,-,True,True,-,-,-,False,-,-,False,False
278,-,-,True,True,-,-,-,True,-,-,False,True
279,-,-,True,True,-,-,-,False,-,-,False,False
280,-,-,True,True,-,-,-,False,-,-,False,True
281,-,-,True,True,-,-,-,False,-,-,False,False
282,-,-,True,True,-,-,-,True,-,-,False,True
283,-,-,True,True,-,-,-,False,-,-,False,False
284,-,-,True,True,-,-,-,True,-,-,False,True
285,-,-,True,True,-,-,-,False,-,-,False,False
286,-,-,True,False,-,-,-,False,-,-,False,False
287,-,-,True,True,-,-,-,False,-,-,False,True
288,-,-,True,True,-,-,-,True,-,-,False,True
289,-,-,True,True,-,-,-,False,-,-,False,True
290,-,-,True,True,-,-,-,False,-,-,False,True
291,-,-,True,True,-,-,-,False,-,-,False,True
292,-,-,True,True,-,-,-,False,-,-,False,True
293,-,-,True,True,-,-,-,False,-,-,False,True
294,-,-,True,True,-,-,-,False,-,-,False,True
295,-,-,True,True,-,-,-,False,-,-,False,True
296,-,-,True,True,-,-,-,False,-,-,False,True
297,-,-,True,True,-,-,-,False,-,-,False,True
298,-,-,True,True,-,-,-,False,-,-,False,True
299,-,-,True,False,-,-,-,False,-,-,False,True
300,-,-,True,False,-,-,-,False,-,-,False,False
301,-,-,True,False,-,-,-,False,-,-,False,False
302,-,-,True,True,-,-,-,False,-,-,False,False
303,-,-,True,False,-,-,-,False,-,-,False,False
304,-,-,True,True,-,-,-,True,-,-,False,True
305,-,-,True,False,-,-,-,False,-,-,False,False
306,-,-,True,True,-,-,-,False,-,-,False,False
307,-,-,True,False,-,-,-,False,-,-,False,False
308,-,-,True,True,-,-,-,True,-,-,False,True
309,-,-,True,True,-,-,-,False,-,-,False,False
310,-,-,True,True,-,-,-,False,-,-,False,False
311,-,-,True,True,-,-,-,False,-,-,False,False
312,-,-,True,True,-,-,-,True,-,-,False,True
313,-,-,True,True,-,-,-,False,-,-,False,False
314,-,-,True,True,-,-,-,True,-,-,False,False
315,-,-,True,True,-,-,-,False,-,-,False,False
316,-,-,True,True,-,-,-,True,-,-,False,True
317,-,-,True,True,-,-,-,False,-,-,False,False
318,-,-,True,False,-,-,-,False,-,-,False,False
319,-,-,True,True,-,-,-,False,-,-,False,False
320,-,-,True,True,-,-,-,False,-,-,False,False
321,-,-,True,True,-,-,-,False,-,-,False,False
322,-,-,True,True,-,-,-,False,-,-,False,False
323,-,-,True,True,-,-,-,False,-,-,False,False
324,-,-,True,True,-,-,-,True,-,-,False,True
325,-,-,True,True,-,-,-,False,-,-,False,False
326,-,-,True,True,-,-,-,False,-,-,False,False
327,-,-,True,True,-,-,-,False,-,-,False,False
328,-,-,True,True,-,-,-,False,-,-,False,False
329,-,-,True,True,-,-,-,False,-,-,False,False
330,-,-,True,True,-,-,-,False,-,-,False,False
331,-,-,True,True,-,-,-,False,-,-,False,False
332,-,-,True,True,-,-,-,True,-,-,False,True
333,-,-,True,True,-,-,-,False,-,-,False,False
334,-,-,True,True,-,-,-,False,-,-,False,False
335,-,-,True,True,-,-,-,False,-,-,False,False
336,-,-,True,True,-,-,-,True,-,-,False,True
337,-,-,True,True,-,-,-,False,-,-,False,False
338,-,-,True,True,-,-,-,False,-,-,False,False
339,-,-,True,True,-,-,-,False,-,-,False,False
340,-,-,True,True,-,-,-,True,-,-,False,True
341,-,-,True,True,-,-,-,False,-,-,False,False
342,-,-,False,True,-,-,-,True,-,-,False,True
343,-,-,True,True,-,-,-,False,-,-,False,False
344,-,-,True,True,-,-,-,True,-,-,False,True
345,-,-,True,True,-,-,-,False,-,-,False,False
346,-,-,True,True,-,-,-,True,-,-,False,True
347,-,-,True,True,-,-,-,False,-,-,False,False
348,-,-,True,True,-,-,-,False,-,-,False,True
349,-,-,True,True,-,-,-,False,-,-,False,False
350,-,-,True,True,-,-,-,False,-,-,False,True
351,-,-,True,True,-,-,-,False,-,-,False,False
352,-,-,True,True,-,-,-,True,-,-,False,True
353,-,-,True,True,-,-,-,False,-,-,False,False
354,-,-,False,True,-,-,-,False,-,-,False,False
355,-,-,True,True,-,-,-,False,-,-,False,False
356,-,-,False,True,-,-,-,True,-,-,False,True
357,-,-,True,True,-,-,-,False,-,-,False,False
358,-,-,True,True,-,-,-,True,-,-,False,True
359,-,-,True,True,-,-,-,False,-,-,False,False
360,-,-,True,True,-,-,-,False,-,-,False,False
361,-,-,True,True,-,-,-,False,-,-,False,False
362,-,-,True,True,-,-,-,False,-,-,False,True
363,-,-,True,True,-,-,-,False,-,-,False,False
364,-,-,True,True,-,-,-,False,-,-,False,False
365,-,-,True,True,-,-,-,False,-,-,False,False
366,-,-,True,True,-,-,-,True,-,-,False,False
367,-,-,True,True,-,-,-,False,-,-,False,False
368,-,-,True,True,-,-,-,False,-,-,False,True
369,-,-,True,True,-,-,-,False,-,-,False,False
370,-,-,False,True,-,-,-,True,-,-,False,True
371,-,-,True,True,-,-,-,False,-,-,False,False
372,-,-,False,True,-,-,-,True,-,-,False,True
373,-,-,True,True,-,-,-,False,-,-,False,False
374,-,-,False,True,-,-,-,False,-,-,False,True
375,-,-,True,True,-,-,-,False,-,-,False,False
376,-,-,False,True,-,-,-,False,-,-,False,False
377,-,-,True,True,-,-,-,False,-,-,False,False
378,-,-,False,True,-,-,-,True,-,-,False,True
379,-,-,True,True,-,-,-,False,-,-,False,False
380,-,-,False,True,-,-,-,True,-,-,False,True
381,-,-,True,True,-,-,-,False,-,-,False,False
382,-,-,False,True,-,-,-,False,-,-,False,False
383,-,-,True,True,-,-,-,False,-,-,False,False
384,-,-,False,True,-,-,-,False,-,-,False,False
385,-,-,True,True,-,-,-,False,-,-,False,False
386,-,-,False,True,-,-,-,False,-,-,False,True
387,-,-,False,True,-,-,-,False,-,-,False,False
388,-,-,False,True,-,-,-,True,-,-,False,True
389,-,-,False,True,-,-,-,False,-,-,False,False
390,-,-,True,True,-,-,-,False,-,-,False,False
391,-,-,True,True,-,-,-,False,-,-,False,False
392,-,-,True,True,-,-,-,False,-,-,False,True
393,-,-,True,True,-,-,-,False,-,-,False,False
394,-,-,True,True,-,-,-,False,-,-,False,False
395,-,-,True,True,-,-,-,False,-,-,False,False
396,-,-,False,True,-,-,-,False,-,-,False,False
397,-,-,True,True,-,-,-,False,-,-,False,False
398,-,-,True,True,-,-,-,False,-,-,False,False
399,-,-,True,True,-,-,-,False,-,-,False,False
400,-,-,False,True,-,-,-,True,-,-,False,True
401,-,-,True,True,-,-,-,False,-,-,False,False
402,-,-,True,True,-,-,-,False,-,-,False,True
403,-,-,True,True,-,-,-,False,-,-,False,False
404,-,-,True,True,-,-,-,True,-,-,False,True
405,-,-,True,True,-,-,-,False,-,-,False,False
406,-,-,True,True,-,-,-,False,-,-,False,False
407,-,-,True,True,-,-,-,False,-,-,False,False
408,-,-,True,True,-,-,-,False,-,-,False,False
409,-,-,True,True,-,-,-,False,-,-,False,False
410,-,-,True,True,-,-,-,False,-,-,False,False
411,-,-,True,True,-,-,-,False,-,-,False,False
412,-,-,True,True,-,-,-,False,-,-,False,False
413,-,-,True,True,-,-,-,False,-,-,False,False
414,-,-,True,True,-,-,-,False,-,-,False,False
415,-,-,True,True,-,-,-,False,-,-,False,False
416,-,-,True,True,-,-,-,False,-,-,False,False
417,-,-,True,True,-,-,-,False,-,-,False,False
418,-,-,True,True,-,-,-,False,-,-,False,False
419,-,-,True,True,-,-,-,False,-,-,False,False
420,-,-,True,True,-,-,-,False,-,-,False,False
421,-,-,True,True,-,-,-,False,-,-,False,False
422,-,-,True,True,-,-,-,False,-,-,False,False
423,-,-,True,True,-,-,-,False,-,-,False,False
424,-,-,True,True,-,-,-,False,-,-,False,False
425,-,-,True,True,-,-,-,False,-,-,False,False
426,-,-,True,True,-,-,-,False,-,-,False,False
427,-,-,True,True,-,-,-,False,-,-,False,False
428,-,-,True,True,-,-,-,False,-,-,False,False
429,-,-,True,True,-,-,-,False,-,-,False,False
430,-,-,True,True,-,-,-,False,-,-,False,False
431,-,-,True,True,-,-,-,False,-,-,False,False
432,-,-,True,False,-,-,-,False,-,-,False,False
433,-,-,True,True,-,-,-,False,-,-,False,False
434,-,-,True,True,-,-,-,False,-,-,False,False
435,-,-,True,True,-,-,-,False,-,-,False,False
436,-,-,True,True,-,-,-,False,-,-,False,False
437,-,-,True,True,-,-,-,False,-,-,False,False
438,-,-,True,True,-,-,-,True,-,-,False,False
439,-,-,True,True,-,-,-,False,-,-,False,False
440,-,-,True,True,-,-,-,True,-,-,False,True
441,-,-,True,True,-,-,-,False,-,-,False,False
442,-,-,True,True,-,-,-,True,-,-,False,False
443,-,-,True,True,-,-,-,False,-,-,False,False
444,-,-,True,True,-,-,-,True,-,-,False,False
445,-,-,True,True,-,-,-,False,-,-,False,False
446,-,-,False,True,-,-,-,False,-,-,False,False
447,-,-,False,True,-,-,-,False,-,-,False,False
448,-,-,True,True,-,-,-,False,-,-,False,False
449,-,-,True,True,-,-,-,False,-,-,False,False
450,-,-,False,True,-,-,-,True,-,-,False,False
451,-,-,True,True,-,-,-,False,-,-,False,False
452,-,-,True,True,-,-,-,True,-,-,False,False
453,-,-,True,True,-,-,-,False,-,-,False,False
454,-,-,True,True,-,-,-,False,-,-,False,False
455,-,-,True,True,-,-,-,False,-,-,False,False
456,-,-,True,True,-,-,-,True,-,-,False,False
457,-,-,True,True,-,-,-,False,-,-,False,False
458,-,-,True,True,-,-,-,True,-,-,False,False
459,-,-,True,True,-,-,-,False,-,-,False,False
460,-,-,True,True,-,-,-,True,-,-,False,False
461,-,-,True,True,-,-,-,False,-,-,False,False
462,-,-,True,True,-,-,-,False,-,-,False,False
463,-,-,True,True,-,-,-,False,-,-,False,False
464,-,-,True,True,-,-,-,True,-,-,False,False
465,-,-,True,True,-,-,-,False,-,-,False,False
466,-,-,True,True,-,-,-,True,-,-,False,False
467,-,-,True,True,-,-,-,False,-,-,False,False
468,-,-,True,True,-,-,-,True,-,-,False,False
469,-,-,True,True,-,-,-,False,-,-,False,False
470,-,-,True,True,-,-,-,True,-,-,False,True
471,-,-,True,True,-,-,-,False,-,-,False,False
472,-,-,False,True,-,-,-,True,-,-,False,True
473,-,-,True,True,-,-,-,False,-,-,False,False
474,-,-,False,True,-,-,-,True,-,-,False,True
475,-,-,True,True,-,-,-,False,-,-,False,False
476,-,-,True,True,-,-,-,True,-,-,False,False
477,-,-,True,True,-,-,-,False,-,-,False,False
478,-,-,True,True,-,-,-,True,-,-,False,False
479,-,-,True,True,-,-,-,False,-,-,False,False
480,-,-,True,True,-,-,-,True,-,-,False,True
481,-,-,True,True,-,-,-,False,-,-,False,False
482,-,-,True,True,-,-,-,True,-,-,False,False
483,-,-,True,True,-,-,-,False,-,-,False,False
484,-,-,False,True,-,-,-,True,-,-,False,False
485,-,-,True,True,-,-,-,False,-,-,False,False
486,-,-,False,True,-,-,-,True,-,-,False,True
487,-,-,True,True,-,-,-,False,-,-,False,False
488,-,-,False,True,-,-,-,True,-,-,False,True
489,-,-,True,True,-,-,-,False,-,-,False,False
490,-,-,True,True,-,-,-,True,-,-,False,False
491,-,-,True,True,-,-,-,False,-,-,False,False
492,-,-,True,True,-,-,-,True,-,-,False,False
493,-,-,True,True,-,-,-,False,-,-,False,False
494,-,-,False,True,-,-,-,True,-,-,False,False
495,-,-,True,True,-,-,-,False,-,-,False,False
496,-,-,False,True,-,-,-,True,-,-,False,False
497,-,-,True,True,-,-,-,False,-,-,False,False
498,-,-,True,True,-,-,-,True,-,-,False,False
499,-,-,True,True,-,-,-,True,-,-,False,False
500,-,-,True,True,-,-,-,True,-,-,False,False
501,-,-,True,True,-,-,-,True,-,-,False,False
502,-,-,True,True,-,-,-,True,-,-,False,False
503,-,-,True,True,-,-,-,True,-,-,False,False
504,-,-,True,True,-,-,-,True,-,-,False,False
505,-,-,True,True,-,-,-,True,-,-,False,False
506,-,-,True,True,-,-,-,False,-,-,False,False
507,-,-,True,True,-,-,-,False,-,-,False,False
508,-,-,True,True,-,-,-,True,-,-,False,False
509,-,-,True,True,-,-,-,False,-,-,False,False
510,-,-,True,True,-,-,-,True,-,-,False,False
511,-,-,True,True,-,-,-,False,-,-,False,False
512,-,-,True,True,-,-,-,True,-,-,False,False
513,-,-,True,True,-,-,-,False,-,-,False,False
514,-,-,True,True,-,-,-,True,-,-,False,False
515,-,-,True,True,-,-,-,False,-,-,False,False
516,-,-,True,True,-,-,-,True,-,-,False,False
517,-,-,True,True,-,-,-,False,-,-,False,False
518,-,-,True,True,-,-,-,True,-,-,False,False
519,-,-,True,True,-,-,-,False,-,-,False,False
520,-,-,True,True,-,-,-,True,-,-,False,False
521,-,-,True,True,-,-,-,False,-,-,False,False
522,-,-,True,False,-,-,-,False,-,-,False,False
523,-,-,True,True,-,-,-,False,-,-,False,False
524,-,-,True,False,-,-,-,True,-,-,False,False
525,-,-,True,False,-,-,-,False,-,-,False,False
526,-,-,True,True,-,-,-,True,-,-,False,False
527,-,-,True,True,-,-,-,False,-,-,False,False
528,-,-,True,True,-,-,-,True,-,-,False,False
529,-,-,True,True,-,-,-,False,-,-,False,False
530,-,-,True,True,-,-,-,True,-,-,False,True
531,-,-,True,True,-,-,-,False,-,-,False,False
532,-,-,True,True,-,-,-,True,-,-,False,False
533,-,-,True,True,-,-,-,False,-,-,False,False
534,-,-,True,True,-,-,-,False,-,-,False,False
535,-,-,True,True,-,-,-,False,-,-,False,False
536,-,-,True,True,-,-,-,True,-,-,False,False
537,-,-,True,True,-,-,-,False,-,-,False,False
