0,-,-,False,-,-,False,-,False,-,-,-,False
1,-,-,False,-,-,False,-,False,-,-,-,False
2,-,-,False,-,-,False,-,False,-,-,-,False
3,-,-,False,-,-,False,-,False,-,-,-,False
4,-,-,False,-,-,False,-,False,-,-,-,False
5,-,-,False,-,-,False,-,False,-,-,-,False
6,-,-,False,-,-,False,-,False,-,-,-,False
7,-,-,False,-,-,False,-,False,-,-,-,False
8,-,-,False,-,-,False,-,False,-,-,-,False
9,-,-,False,-,-,False,-,False,-,-,-,False
10,-,-,False,-,-,False,-,False,-,-,-,False
11,-,-,False,-,-,False,-,False,-,-,-,False
12,-,-,False,-,-,False,-,False,-,-,-,False
13,-,-,False,-,-,False,-,False,-,-,-,False
14,-,-,False,-,-,False,-,False,-,-,-,False
15,-,-,False,-,-,False,-,False,-,-,-,False
16,-,-,False,-,-,False,-,False,-,-,-,False
17,-,-,False,-,-,False,-,False,-,-,-,False
18,-,-,False,-,-,False,-,False,-,-,-,False
19,-,-,False,-,-,False,-,False,-,-,-,False
20,-,-,False,-,-,False,-,False,-,-,-,False
21,-,-,True,-,-,True,-,False,-,-,-,False
22,-,-,True,-,-,True,-,False,-,-,-,False
23,-,-,True,-,-,True,-,False,-,-,-,False
24,-,-,True,-,-,True,-,False,-,-,-,False
25,-,-,True,-,-,True,-,False,-,-,-,False
26,-,-,True,-,-,True,-,False,-,-,-,False
27,-,-,True,-,-,True,-,False,-,-,-,False
28,-,-,True,-,-,True,-,False,-,-,-,False
29,-,-,True,-,-,True,-,False,-,-,-,False
30,-,-,True,-,-,True,-,False,-,-,-,False
31,-,-,True,-,-,True,-,False,-,-,-,False
32,-,-,True,-,-,True,-,False,-,-,-,False
33,-,-,True,-,-,True,-,False,-,-,-,False
34,-,-,True,-,-,True,-,False,-,-,-,False
35,-,-,True,-,-,True,-,False,-,-,-,False
36,-,-,True,-,-,True,-,False,-,-,-,False
37,-,-,True,-,-,True,-,False,-,-,-,False
38,-,-,True,-,-,False,-,False,-,-,-,False
39,-,-,True,-,-,False,-,False,-,-,-,False
40,-,-,True,-,-,False,-,False,-,-,-,False
41,-,-,True,-,-,False,-,False,-,-,-,False
42,-,-,True,-,-,False,-,False,-,-,-,False
43,-,-,True,-,-,False,-,False,-,-,-,False
44,-,-,False,-,-,False,-,False,-,-,-,False
45,-,-,False,-,-,False,-,False,-,-,-,False
46,-,-,False,-,-,False,-,False,-,-,-,False
47,-,-,False,-,-,False,-,False,-,-,-,False
48,-,-,False,-,-,False,-,False,-,-,-,False
49,-,-,False,-,-,False,-,False,-,-,-,False
50,-,-,False,-,-,False,-,False,-,-,-,False
51,-,-,False,-,-,False,-,False,-,-,-,False
52,-,-,False,-,-,False,-,False,-,-,-,False
53,-,-,False,-,-,False,-,False,-,-,-,False
54,-,-,False,-,-,False,-,False,-,-,-,False
55,-,-,False,-,-,False,-,False,-,-,-,False
56,-,-,False,-,-,False,-,False,-,-,-,False
57,-,-,False,-,-,False,-,False,-,-,-,False
58,-,-,False,-,-,False,-,False,-,-,-,False
59,-,-,False,-,-,False,-,False,-,-,-,False
60,-,-,False,-,-,False,-,False,-,-,-,False
61,-,-,False,-,-,False,-,False,-,-,-,False
62,-,-,False,-,-,False,-,False,-,-,-,False
63,-,-,False,-,-,False,-,False,-,-,-,False
64,-,-,False,-,-,False,-,True,-,-,-,False
65,-,-,False,-,-,False,-,False,-,-,-,False
66,-,-,False,-,-,False,-,True,-,-,-,False
67,-,-,False,-,-,False,-,True,-,-,-,False
68,-,-,False,-,-,False,-,True,-,-,-,False
69,-,-,False,-,-,False,-,True,-,-,-,False
70,-,-,False,-,-,False,-,True,-,-,-,False
71,-,-,False,-,-,False,-,True,-,-,-,False
72,-,-,False,-,-,False,-,False,-,-,-,False
73,-,-,False,-,-,False,-,True,-,-,-,False
74,-,-,False,-,-,False,-,False,-,-,-,False
75,-,-,False,-,-,False,-,False,-,-,-,False
76,-,-,False,-,-,False,-,False,-,-,-,False
77,-,-,False,-,-,False,-,False,-,-,-,False
78,-,-,False,-,-,False,-,False,-,-,-,False
79,-,-,False,-,-,False,-,False,-,-,-,False
80,-,-,False,-,-,False,-,False,-,-,-,False
81,-,-,False,-,-,False,-,False,-,-,-,False
82,-,-,False,-,-,False,-,False,-,-,-,False
83,-,-,False,-,-,False,-,False,-,-,-,False
84,-,-,True,-,-,False,-,False,-,-,-,False
85,-,-,True,-,-,False,-,False,-,-,-,False
86,-,-,True,-,-,False,-,False,-,-,-,False
87,-,-,True,-,-,False,-,False,-,-,-,False
88,-,-,True,-,-,False,-,False,-,-,-,False
89,-,-,True,-,-,False,-,False,-,-,-,False
90,-,-,True,-,-,False,-,False,-,-,-,False
91,-,-,True,-,-,False,-,False,-,-,-,False
92,-,-,True,-,-,False,-,False,-,-,-,False
93,-,-,True,-,-,False,-,False,-,-,-,False
94,-,-,True,-,-,False,-,False,-,-,-,False
95,-,-,True,-,-,False,-,False,-,-,-,False
96,-,-,True,-,-,False,-,False,-,-,-,False
97,-,-,True,-,-,False,-,False,-,-,-,False
98,-,-,True,-,-,False,-,False,-,-,-,False
99,-,-,True,-,-,False,-,False,-,-,-,False
100,-,-,True,-,-,False,-,False,-,-,-,False
101,-,-,True,-,-,False,-,False,-,-,-,False
102,-,-,True,-,-,False,-,False,-,-,-,False
103,-,-,True,-,-,False,-,False,-,-,-,False
104,-,-,True,-,-,False,-,False,-,-,-,False
105,-,-,True,-,-,False,-,False,-,-,-,False
106,-,-,True,-,-,False,-,False,-,-,-,False
107,-,-,True,-,-,False,-,False,-,-,-,False
108,-,-,True,-,-,False,-,False,-,-,-,False
109,-,-,True,-,-,False,-,False,-,-,-,False
110,-,-,True,-,-,False,-,False,-,-,-,False
111,-,-,True,-,-,False,-,False,-,-,-,False
112,-,-,True,-,-,False,-,False,-,-,-,False
113,-,-,True,-,-,False,-,False,-,-,-,False
114,-,-,True,-,-,False,-,False,-,-,-,False
115,-,-,True,-,-,False,-,False,-,-,-,False
116,-,-,True,-,-,False,-,False,-,-,-,False
117,-,-,True,-,-,False,-,False,-,-,-,False
118,-,-,True,-,-,False,-,False,-,-,-,False
119,-,-,True,-,-,False,-,False,-,-,-,False
120,-,-,True,-,-,False,-,False,-,-,-,False
121,-,-,True,-,-,False,-,False,-,-,-,False
122,-,-,True,-,-,False,-,False,-,-,-,False
123,-,-,True,-,-,False,-,False,-,-,-,False
124,-,-,True,-,-,False,-,False,-,-,-,False
125,-,-,True,-,-,False,-,False,-,-,-,False
126,-,-,True,-,-,False,-,False,-,-,-,False
127,-,-,True,-,-,False,-,False,-,-,-,False
128,-,-,True,-,-,False,-,False,-,-,-,False
129,-,-,True,-,-,False,-,False,-,-,-,False
130,-,-,True,-,-,False,-,False,-,-,-,False
131,-,-,True,-,-,False,-,False,-,-,-,False
132,-,-,True,-,-,False,-,False,-,-,-,False
133,-,-,True,-,-,False,-,False,-,-,-,False
134,-,-,False,-,-,True,-,False,-,-,-,False
135,-,-,False,-,-,True,-,False,-,-,-,False
136,-,-,False,-,-,True,-,False,-,-,-,False
137,-,-,False,-,-,False,-,False,-,-,-,False
138,-,-,False,-,-,False,-,False,-,-,-,False
139,-,-,False,-,-,False,-,False,-,-,-,False
140,-,-,False,-,-,False,-,False,-,-,-,False
141,-,-,False,-,-,False,-,False,-,-,-,False
142,-,-,True,-,-,False,-,False,-,-,-,False
143,-,-,False,-,-,False,-,False,-,-,-,False
144,-,-,False,-,-,False,-,False,-,-,-,False
145,-,-,False,-,-,False,-,True,-,-,-,False
146,-,-,False,-,-,True,-,False,-,-,-,False
147,-,-,False,-,-,False,-,True,-,-,-,False
148,-,-,False,-,-,True,-,False,-,-,-,False
149,-,-,False,-,-,True,-,False,-,-,-,False
150,-,-,False,-,-,True,-,False,-,-,-,False
151,-,-,False,-,-,True,-,False,-,-,-,False
152,-,-,False,-,-,False,-,False,-,-,-,False
153,-,-,False,-,-,True,-,False,-,-,-,False
154,-,-,False,-,-,True,-,False,-,-,-,False
155,-,-,False,-,-,True,-,False,-,-,-,False
156,-,-,False,-,-,True,-,False,-,-,-,False
157,-,-,False,-,-,True,-,False,-,-,-,False
158,-,-,False,-,-,True,-,False,-,-,-,False
159,-,-,False,-,-,False,-,True,-,-,-,False
160,-,-,False,-,-,True,-,False,-,-,-,False
161,-,-,False,-,-,True,-,True,-,-,-,False
162,-,-,False,-,-,True,-,False,-,-,-,False
163,-,-,False,-,-,True,-,True,-,-,-,False
164,-,-,False,-,-,True,-,False,-,-,-,False
165,-,-,False,-,-,True,-,True,-,-,-,False
166,-,-,False,-,-,True,-,False,-,-,-,False
167,-,-,False,-,-,True,-,True,-,-,-,False
168,-,-,False,-,-,False,-,False,-,-,-,False
169,-,-,False,-,-,True,-,False,-,-,-,False
170,-,-,False,-,-,True,-,False,-,-,-,False
171,-,-,False,-,-,True,-,False,-,-,-,False
172,-,-,False,-,-,False,-,False,-,-,-,False
173,-,-,False,-,-,True,-,False,-,-,-,False
174,-,-,False,-,-,False,-,True,-,-,-,False
175,-,-,False,-,-,True,-,False,-,-,-,False
176,-,-,False,-,-,False,-,False,-,-,-,False
177,-,-,False,-,-,True,-,False,-,-,-,False
178,-,-,False,-,-,False,-,True,-,-,-,False
179,-,-,False,-,-,True,-,False,-,-,-,False
180,-,-,False,-,-,False,-,True,-,-,-,False
181,-,-,False,-,-,True,-,False,-,-,-,False
182,-,-,False,-,-,False,-,False,-,-,-,False
183,-,-,False,-,-,True,-,False,-,-,-,False
184,-,-,False,-,-,True,-,False,-,-,-,False
185,-,-,False,-,-,True,-,False,-,-,-,False
186,-,-,False,-,-,True,-,False,-,-,-,False
187,-,-,False,-,-,True,-,False,-,-,-,False
188,-,-,False,-,-,True,-,False,-,-,-,False
189,-,-,False,-,-,True,-,False,-,-,-,False
190,-,-,False,-,-,True,-,False,-,-,-,False
191,-,-,False,-,-,True,-,False,-,-,-,False
192,-,-,False,-,-,True,-,False,-,-,-,False
193,-,-,False,-,-,False,-,True,-,-,-,False
194,-,-,False,-,-,False,-,False,-,-,-,False
195,-,-,False,-,-,False,-,True,-,-,-,False
196,-,-,False,-,-,False,-,False,-,-,-,False
197,-,-,False,-,-,False,-,True,-,-,-,False
198,-,-,False,-,-,True,-,True,-,-,-,False
199,-,-,False,-,-,True,-,True,-,-,-,False
200,-,-,False,-,-,True,-,True,-,-,-,False
201,-,-,False,-,-,False,-,True,-,-,-,False
202,-,-,False,-,-,False,-,True,-,-,-,False
203,-,-,False,-,-,True,-,True,-,-,-,False
204,-,-,False,-,-,False,-,False,-,-,-,False
205,-,-,False,-,-,True,-,True,-,-,-,False
206,-,-,False,-,-,True,-,False,-,-,-,False
207,-,-,False,-,-,True,-,True,-,-,-,False
208,-,-,False,-,-,False,-,True,-,-,-,False
209,-,-,False,-,-,True,-,False,-,-,-,False
210,-,-,False,-,-,True,-,False,-,-,-,False
211,-,-,False,-,-,True,-,False,-,-,-,False
212,-,-,False,-,-,True,-,True,-,-,-,False
213,-,-,False,-,-,True,-,True,-,-,-,False
214,-,-,False,-,-,True,-,False,-,-,-,False
215,-,-,False,-,-,True,-,True,-,-,-,False
216,-,-,False,-,-,False,-,False,-,-,-,False
217,-,-,False,-,-,True,-,True,-,-,-,False
218,-,-,False,-,-,False,-,True,-,-,-,False
219,-,-,False,-,-,True,-,True,-,-,-,False
220,-,-,False,-,-,True,-,False,-,-,-,False
221,-,-,False,-,-,True,-,True,-,-,-,False
222,-,-,True,-,-,False,-,True,-,-,-,True
223,-,-,False,-,-,False,-,True,-,-,-,False
224,-,-,False,-,-,False,-,True,-,-,-,False
225,-,-,False,-,-,False,-,True,-,-,-,True
226,-,-,False,-,-,True,-,True,-,-,-,False
227,-,-,False,-,-,True,-,True,-,-,-,False
228,-,-,False,-,-,True,-,True,-,-,-,False
229,-,-,False,-,-,True,-,True,-,-,-,False
230,-,-,False,-,-,False,-,True,-,-,-,False
231,-,-,False,-,-,True,-,True,-,-,-,False
232,-,-,False,-,-,True,-,True,-,-,-,False
233,-,-,False,-,-,True,-,True,-,-,-,False
234,-,-,False,-,-,False,-,False,-,-,-,False
235,-,-,False,-,-,True,-,True,-,-,-,False
236,-,-,False,-,-,False,-,True,-,-,-,False
237,-,-,False,-,-,True,-,True,-,-,-,False
238,-,-,False,-,-,True,-,False,-,-,-,False
239,-,-,False,-,-,True,-,True,-,-,-,False
240,-,-,False,-,-,True,-,False,-,-,-,False
241,-,-,False,-,-,True,-,True,-,-,-,False
242,-,-,False,-,-,True,-,False,-,-,-,False
243,-,-,False,-,-,True,-,True,-,-,-,False
244,-,-,False,-,-,True,-,False,-,-,-,False
245,-,-,False,-,-,True,-,True,-,-,-,False
246,-,-,False,-,-,True,-,False,-,-,-,False
247,-,-,False,-,-,True,-,True,-,-,-,False
248,-,-,False,-,-,True,-,False,-,-,-,False
249,-,-,False,-,-,True,-,True,-,-,-,False
250,-,-,True,-,-,False,-,True,-,-,-,False
251,-,-,False,-,-,False,-,True,-,-,-,False
252,-,-,False,-,-,True,-,True,-,-,-,False
253,-,-,False,-,-,True,-,True,-,-,-,False
254,-,-,False,-,-,True,-,False,-,-,-,False
