Step,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12
0,True,True,True,False,True,True,True,False,False,True,False,False
1,True,True,True,False,True,True,True,False,False,True,False,False
2,True,True,True,False,True,True,True,False,False,True,False,False
3,True,True,True,False,True,True,True,False,False,True,False,False
4,True,True,True,False,True,True,True,False,False,True,False,False
5,True,True,True,False,True,True,True,False,False,True,False,False
6,True,True,True,False,True,True,True,False,False,True,False,False
7,True,True,True,False,True,True,True,False,False,True,False,False
8,True,True,True,False,True,True,True,False,False,True,False,False
9,True,True,True,False,True,True,True,False,False,True,False,False
10,True,True,True,False,True,True,True,False,False,True,False,False
11,True,True,True,False,True,True,True,False,False,True,False,False
12,True,True,True,False,True,True,True,False,False,True,False,False
13,True,True,True,False,True,True,True,False,False,True,False,False
14,True,True,True,False,True,True,True,False,False,True,False,False
15,True,True,True,False,True,True,True,False,False,True,False,False
16,True,True,True,False,True,True,True,False,False,True,False,False
17,True,True,True,False,True,True,True,False,False,True,False,False
18,True,True,True,False,True,True,True,False,False,True,False,False
19,True,True,True,False,True,True,True,False,False,True,False,False
20,True,True,True,False,True,True,True,False,False,True,False,False
21,True,True,True,False,True,True,True,False,False,True,False,False
22,True,True,True,False,True,True,True,False,False,True,False,False
23,True,True,True,False,True,True,True,False,False,True,False,False
24,True,True,True,False,True,True,True,False,False,True,False,False
25,True,True,True,False,True,True,True,False,False,True,False,False
26,True,True,True,False,True,True,True,False,False,True,False,False
27,True,True,True,False,True,True,True,False,False,True,False,False
28,True,True,True,False,True,True,True,False,False,True,False,False
29,True,True,True,False,True,True,True,False,False,True,False,False
30,True,True,True,False,True,True,True,False,False,True,False,False
31,True,True,True,False,True,True,True,False,False,True,False,False
32,True,True,True,False,True,True,True,False,False,True,False,False
33,True,True,True,False,True,True,True,False,False,True,False,False
34,True,True,True,False,True,True,True,False,False,True,False,False
35,True,True,True,False,True,True,True,False,False,True,False,False
36,True,True,True,False,True,True,True,False,False,True,False,False
37,True,True,True,False,True,True,True,False,False,True,False,False
38,True,True,True,False,True,True,True,False,False,True,False,False
39,True,True,True,False,True,True,True,False,False,True,False,False
40,True,True,True,False,True,True,True,False,False,True,False,False
41,True,True,True,False,True,True,True,False,False,True,False,False
42,True,True,True,False,True,True,True,False,False,True,False,False
43,True,True,True,False,True,True,True,False,False,True,False,False
44,True,True,True,False,True,True,True,False,False,True,False,False
45,True,True,True,False,True,True,True,False,False,True,False,False
46,True,True,True,False,True,True,True,False,False,True,False,False
47,True,True,True,False,True,True,True,False,False,True,False,False
