113,True,True,True,-,-,-,-,-,True,-,True,-
114,True,True,True,-,-,-,-,-,True,-,False,-
115,True,True,True,-,-,-,-,-,True,-,True,-
116,True,False,True,-,-,-,-,-,True,-,False,-
117,True,True,True,-,-,-,-,-,True,-,True,-
118,True,True,True,-,-,-,-,-,True,-,False,-
119,True,True,True,-,-,-,-,-,True,-,True,-
120,True,True,True,-,-,-,-,-,True,-,False,-
121,True,True,True,-,-,-,-,-,True,-,True,-
122,True,False,True,-,-,-,-,-,True,-,True,-
123,True,False,True,-,-,-,-,-,True,-,True,-
124,True,True,True,-,-,-,-,-,True,-,False,-
125,True,False,True,-,-,-,-,-,True,-,True,-
126,True,True,True,-,-,-,-,-,True,-,True,-
127,True,True,True,-,-,-,-,-,True,-,True,-
128,False,False,False,-,-,-,-,-,True,-,True,-
129,True,True,True,-,-,-,-,-,True,-,True,-
130,True,True,True,-,-,-,-,-,True,-,False,-
131,True,True,True,-,-,-,-,-,True,-,True,-
132,True,True,True,-,-,-,-,-,True,-,True,-
133,True,True,True,-,-,-,-,-,True,-,True,-
134,True,True,True,-,-,-,-,-,True,-,True,-
135,True,True,True,-,-,-,-,-,True,-,True,-
136,True,True,True,-,-,-,-,-,False,-,False,-
137,True,True,True,-,-,-,-,-,True,-,True,-
138,True,True,True,-,-,-,-,-,True,-,True,-
139,True,True,True,-,-,-,-,-,True,-,True,-
140,True,True,True,-,-,-,-,-,True,-,True,-
141,True,True,True,-,-,-,-,-,True,-,True,-
142,True,True,True,-,-,-,-,-,True,-,True,-
143,True,True,True,-,-,-,-,-,True,-,True,-
144,True,True,True,-,-,-,-,-,False,-,False,-
145,True,True,True,-,-,-,-,-,True,-,False,-
146,False,True,True,-,-,-,-,-,False,-,False,-
147,False,True,True,-,-,-,-,-,True,-,False,-
148,True,True,True,-,-,-,-,-,True,-,True,-
149,False,True,True,-,-,-,-,-,True,-,False,-
150,True,True,True,-,-,-,-,-,True,-,True,-
151,False,True,True,-,-,-,-,-,True,-,False,-
152,False,True,True,-,-,-,-,-,True,-,True,-
153,False,True,True,-,-,-,-,-,True,-,False,-
154,True,True,True,-,-,-,-,-,True,-,True,-
155,False,True,True,-,-,-,-,-,True,-,False,-
156,True,True,True,-,-,-,-,-,True,-,True,-
157,False,True,True,-,-,-,-,-,True,-,False,-
158,False,False,True,-,-,-,-,-,True,-,False,-
159,True,True,True,-,-,-,-,-,True,-,True,-
160,False,False,True,-,-,-,-,-,True,-,True,-
161,False,True,True,-,-,-,-,-,True,-,True,-
162,True,True,True,-,-,-,-,-,True,-,False,-
163,True,True,True,-,-,-,-,-,True,-,True,-
164,False,False,False,-,-,-,-,-,False,-,False,-
165,True,True,True,-,-,-,-,-,True,-,True,-
166,True,True,True,-,-,-,-,-,True,-,True,-
167,True,True,True,-,-,-,-,-,True,-,True,-
168,False,True,True,-,-,-,-,-,False,-,False,-
169,True,True,True,-,-,-,-,-,True,-,True,-
170,False,False,False,-,-,-,-,-,False,-,False,-
171,True,True,True,-,-,-,-,-,True,-,False,-
172,True,True,True,-,-,-,-,-,True,-,True,-
173,True,True,True,-,-,-,-,-,True,-,False,-
174,True,True,True,-,-,-,-,-,True,-,True,-
175,True,True,True,-,-,-,-,-,True,-,False,-
176,False,False,False,-,-,-,-,-,False,-,False,-
177,True,True,True,-,-,-,-,-,True,-,False,-
178,False,True,True,-,-,-,-,-,True,-,False,-
179,True,True,True,-,-,-,-,-,True,-,True,-
180,False,True,True,-,-,-,-,-,True,-,False,-
181,True,True,True,-,-,-,-,-,True,-,True,-
182,False,True,False,-,-,-,-,-,True,-,False,-
183,True,True,True,-,-,-,-,-,True,-,True,-
184,True,True,True,-,-,-,-,-,True,-,True,-
185,True,True,True,-,-,-,-,-,True,-,True,-
186,False,False,False,-,-,-,-,-,True,-,True,-
187,True,True,True,-,-,-,-,-,True,-,True,-
188,True,True,True,-,-,-,-,-,True,-,False,-
189,True,True,True,-,-,-,-,-,True,-,True,-
190,True,True,True,-,-,-,-,-,True,-,True,-
191,True,True,True,-,-,-,-,-,True,-,True,-
192,False,True,False,-,-,-,-,-,True,-,False,-
193,True,True,False,-,-,-,-,-,True,-,True,-
194,True,False,False,-,-,-,-,-,True,-,True,-
195,True,True,False,-,-,-,-,-,True,-,True,-
196,False,False,False,-,-,-,-,-,True,-,False,-
197,True,True,False,-,-,-,-,-,True,-,True,-
198,True,True,False,-,-,-,-,-,True,-,False,-
199,True,True,False,-,-,-,-,-,True,-,True,-
200,False,True,True,-,-,-,-,-,True,-,True,-
201,True,True,True,-,-,-,-,-,True,-,True,-
202,True,True,True,-,-,-,-,-,True,-,True,-
203,True,True,True,-,-,-,-,-,True,-,True,-
204,False,True,True,-,-,-,-,-,True,-,True,-
205,True,True,True,-,-,-,-,-,True,-,True,-
206,False,False,False,-,-,-,-,-,True,-,False,-
207,True,True,True,-,-,-,-,-,True,-,True,-
208,True,True,True,-,-,-,-,-,True,-,False,-
209,True,True,True,-,-,-,-,-,True,-,True,-
210,True,True,True,-,-,-,-,-,True,-,False,-
211,True,True,True,-,-,-,-,-,True,-,False,-
212,True,True,True,-,-,-,-,-,True,-,False,-
213,True,True,True,-,-,-,-,-,True,-,False,-
214,True,True,True,-,-,-,-,-,True,-,True,-
215,True,True,True,-,-,-,-,-,True,-,True,-
216,False,False,False,-,-,-,-,-,False,-,False,-
217,True,True,True,-,-,-,-,-,True,-,True,-
218,False,True,False,-,-,-,-,-,False,-,False,-
219,True,True,True,-,-,-,-,-,True,-,True,-
220,True,False,False,-,-,-,-,-,True,-,False,-
221,True,True,True,-,-,-,-,-,True,-,True,-
222,True,True,True,-,-,-,-,-,True,-,True,-
223,True,True,True,-,-,-,-,-,True,-,True,-
224,True,True,False,-,-,-,-,-,True,-,True,-
225,True,True,False,-,-,-,-,-,True,-,True,-
226,True,True,True,-,-,-,-,-,True,-,False,-
227,True,False,False,-,-,-,-,-,True,-,True,-
228,True,True,True,-,-,-,-,-,False,-,False,-
229,True,True,True,-,-,-,-,-,True,-,True,-
230,False,True,True,-,-,-,-,-,True,-,True,-
231,True,True,True,-,-,-,-,-,True,-,True,-
232,True,True,True,-,-,-,-,-,True,-,True,-
233,True,True,True,-,-,-,-,-,True,-,True,-
234,True,True,True,-,-,-,-,-,False,-,True,-
235,True,True,True,-,-,-,-,-,True,-,True,-
236,True,True,True,-,-,-,-,-,True,-,True,-
237,True,True,True,-,-,-,-,-,True,-,True,-
238,False,True,True,-,-,-,-,-,True,-,True,-
239,True,True,True,-,-,-,-,-,True,-,True,-
240,False,True,True,-,-,-,-,-,False,-,True,-
241,True,True,True,-,-,-,-,-,True,-,True,-
242,False,False,False,-,-,-,-,-,True,-,False,-
243,True,True,True,-,-,-,-,-,True,-,True,-
244,False,True,True,-,-,-,-,-,True,-,False,-
245,True,True,True,-,-,-,-,-,True,-,True,-
246,True,True,False,-,-,-,-,-,False,-,False,-
247,True,True,True,-,-,-,-,-,True,-,True,-
248,True,True,True,-,-,-,-,-,False,-,False,-
249,True,True,True,-,-,-,-,-,True,-,True,-
250,True,True,True,-,-,-,-,-,False,-,False,-
251,True,True,True,-,-,-,-,-,True,-,True,-
252,True,True,True,-,-,-,-,-,True,-,False,-
253,True,True,True,-,-,-,-,-,True,-,True,-
254,True,True,True,-,-,-,-,-,True,-,True,-
255,True,True,True,-,-,-,-,-,True,-,True,-
256,True,True,True,-,-,-,-,-,False,-,False,-
257,True,True,True,-,-,-,-,-,True,-,False,-
258,True,True,True,-,-,-,-,-,True,-,True,-
259,True,True,True,-,-,-,-,-,True,-,False,-
260,True,True,True,-,-,-,-,-,True,-,True,-
261,True,True,True,-,-,-,-,-,True,-,False,-
262,True,True,False,-,-,-,-,-,False,-,False,-
263,True,True,True,-,-,-,-,-,True,-,False,-
264,True,True,True,-,-,-,-,-,True,-,True,-
265,True,True,True,-,-,-,-,-,True,-,False,-
266,True,True,False,-,-,-,-,-,True,-,False,-
267,True,True,True,-,-,-,-,-,True,-,False,-
268,True,True,True,-,-,-,-,-,True,-,True,-
269,True,True,True,-,-,-,-,-,True,-,False,-
270,True,True,False,-,-,-,-,-,True,-,True,-
271,True,True,True,-,-,-,-,-,True,-,False,-
272,True,True,False,-,-,-,-,-,True,-,True,-
273,True,True,True,-,-,-,-,-,True,-,False,-
274,True,True,False,-,-,-,-,-,True,-,True,-
275,True,True,True,-,-,-,-,-,True,-,False,-
276,True,True,True,-,-,-,-,-,True,-,True,-
277,True,True,True,-,-,-,-,-,True,-,False,-
278,True,True,True,-,-,-,-,-,True,-,True,-
279,True,True,True,-,-,-,-,-,True,-,False,-
280,True,True,True,-,-,-,-,-,True,-,True,-
281,True,True,True,-,-,-,-,-,True,-,False,-
282,True,True,True,-,-,-,-,-,True,-,False,-
283,True,True,True,-,-,-,-,-,True,-,False,-
284,True,True,True,-,-,-,-,-,True,-,False,-
285,True,True,True,-,-,-,-,-,True,-,False,-
286,True,False,False,-,-,-,-,-,False,-,False,-
287,True,True,False,-,-,-,-,-,True,-,False,-
288,True,True,True,-,-,-,-,-,True,-,False,-
289,True,True,True,-,-,-,-,-,True,-,True,-
290,False,True,False,-,-,-,-,-,True,-,False,-
291,True,True,True,-,-,-,-,-,True,-,True,-
292,True,True,False,-,-,-,-,-,False,-,False,-
293,True,True,True,-,-,-,-,-,True,-,True,-
294,False,True,False,-,-,-,-,-,True,-,True,-
295,True,True,True,-,-,-,-,-,True,-,True,-
296,True,True,True,-,-,-,-,-,True,-,True,-
297,True,True,True,-,-,-,-,-,True,-,True,-
298,True,True,False,-,-,-,-,-,False,-,False,-
299,True,True,True,-,-,-,-,-,True,-,True,-
300,True,True,True,-,-,-,-,-,False,-,False,-
301,True,True,True,-,-,-,-,-,True,-,True,-
302,True,True,True,-,-,-,-,-,False,-,True,-
303,True,True,True,-,-,-,-,-,True,-,True,-
304,True,True,True,-,-,-,-,-,False,-,False,-
305,True,True,True,-,-,-,-,-,True,-,True,-
306,False,True,True,-,-,-,-,-,True,-,True,-
307,True,True,True,-,-,-,-,-,True,-,True,-
308,False,True,True,-,-,-,-,-,True,-,True,-
309,True,True,True,-,-,-,-,-,True,-,True,-
310,True,True,True,-,-,-,-,-,False,-,False,-
311,True,True,True,-,-,-,-,-,True,-,True,-
312,True,True,True,-,-,-,-,-,True,-,False,-
313,True,True,True,-,-,-,-,-,True,-,True,-
314,True,True,True,-,-,-,-,-,True,-,True,-
315,True,True,True,-,-,-,-,-,True,-,True,-
316,True,True,True,-,-,-,-,-,True,-,True,-
317,True,True,True,-,-,-,-,-,True,-,True,-
318,True,True,True,-,-,-,-,-,True,-,True,-
319,True,True,True,-,-,-,-,-,True,-,True,-
320,True,True,True,-,-,-,-,-,False,-,False,-
321,True,True,True,-,-,-,-,-,True,-,True,-
322,True,True,True,-,-,-,-,-,True,-,True,-
323,True,True,True,-,-,-,-,-,True,-,True,-
324,True,True,True,-,-,-,-,-,True,-,False,-
325,True,True,True,-,-,-,-,-,True,-,False,-
326,True,True,True,-,-,-,-,-,True,-,True,-
327,True,True,True,-,-,-,-,-,True,-,False,-
328,True,True,True,-,-,-,-,-,True,-,True,-
329,True,True,True,-,-,-,-,-,True,-,False,-
330,True,True,True,-,-,-,-,-,True,-,True,-
331,True,True,True,-,-,-,-,-,True,-,False,-
332,True,True,True,-,-,-,-,-,False,-,False,-
333,True,True,True,-,-,-,-,-,True,-,False,-
334,True,True,True,-,-,-,-,-,True,-,True,-
335,True,True,True,-,-,-,-,-,True,-,False,-
336,True,True,True,-,-,-,-,-,True,-,True,-
337,True,True,True,-,-,-,-,-,True,-,False,-
338,True,True,True,-,-,-,-,-,True,-,True,-
339,True,True,True,-,-,-,-,-,True,-,False,-
340,True,True,True,-,-,-,-,-,False,-,False,-
341,True,True,True,-,-,-,-,-,True,-,False,-
342,True,True,True,-,-,-,-,-,False,-,False,-
343,True,True,True,-,-,-,-,-,False,-,False,-
344,True,True,True,-,-,-,-,-,True,-,True,-
345,True,True,True,-,-,-,-,-,True,-,False,-
346,True,True,True,-,-,-,-,-,True,-,True,-
347,True,True,True,-,-,-,-,-,True,-,False,-
348,True,True,True,-,-,-,-,-,False,-,False,-
349,True,True,True,-,-,-,-,-,True,-,True,-
350,True,True,True,-,-,-,-,-,False,-,False,-
351,True,True,True,-,-,-,-,-,True,-,True,-
352,True,True,True,-,-,-,-,-,True,-,True,-
353,True,True,True,-,-,-,-,-,True,-,True,-
354,True,True,True,-,-,-,-,-,False,-,False,-
355,True,True,True,-,-,-,-,-,True,-,True,-
356,True,True,True,-,-,-,-,-,True,-,True,-
357,True,True,True,-,-,-,-,-,True,-,True,-
358,True,True,True,-,-,-,-,-,True,-,True,-
359,True,True,True,-,-,-,-,-,True,-,True,-
360,True,True,True,-,-,-,-,-,True,-,True,-
361,True,True,True,-,-,-,-,-,True,-,True,-
362,True,True,False,-,-,-,-,-,True,-,True,-
363,True,True,True,-,-,-,-,-,True,-,True,-
364,True,True,True,-,-,-,-,-,True,-,True,-
365,True,True,True,-,-,-,-,-,True,-,True,-
366,True,False,False,-,-,-,-,-,True,-,True,-
367,True,True,True,-,-,-,-,-,True,-,True,-
368,True,True,True,-,-,-,-,-,True,-,True,-
369,True,True,True,-,-,-,-,-,True,-,True,-
370,False,True,True,-,-,-,-,-,True,-,True,-
371,True,True,False,-,-,-,-,-,True,-,True,-
372,False,True,True,-,-,-,-,-,False,-,True,-
373,True,True,True,-,-,-,-,-,True,-,True,-
374,True,True,True,-,-,-,-,-,True,-,True,-
375,True,True,True,-,-,-,-,-,True,-,True,-
376,True,True,True,-,-,-,-,-,True,-,True,-
377,True,True,True,-,-,-,-,-,True,-,True,-
378,True,True,True,-,-,-,-,-,False,-,True,-
379,True,True,True,-,-,-,-,-,True,-,True,-
380,True,True,True,-,-,-,-,-,False,-,False,-
381,True,True,True,-,-,-,-,-,True,-,True,-
382,True,True,True,-,-,-,-,-,False,-,False,-
383,True,True,True,-,-,-,-,-,True,-,True,-
384,True,True,True,-,-,-,-,-,False,-,True,-
385,True,True,True,-,-,-,-,-,True,-,True,-
386,True,True,True,-,-,-,-,-,True,-,True,-
387,True,True,True,-,-,-,-,-,True,-,True,-
388,True,True,True,-,-,-,-,-,True,-,True,-
389,True,True,True,-,-,-,-,-,True,-,True,-
390,True,True,True,-,-,-,-,-,True,-,True,-
391,True,True,True,-,-,-,-,-,True,-,True,-
392,True,True,True,-,-,-,-,-,True,-,True,-
393,True,True,True,-,-,-,-,-,True,-,True,-
394,False,True,True,-,-,-,-,-,True,-,True,-
395,False,True,True,-,-,-,-,-,True,-,True,-
396,True,True,True,-,-,-,-,-,True,-,True,-
397,False,True,True,-,-,-,-,-,True,-,True,-
398,False,True,True,-,-,-,-,-,True,-,False,-
399,False,True,True,-,-,-,-,-,True,-,True,-
400,False,False,False,-,-,-,-,-,True,-,False,-
401,False,True,True,-,-,-,-,-,True,-,False,-
402,False,True,True,-,-,-,-,-,True,-,False,-
403,False,True,True,-,-,-,-,-,True,-,False,-
404,True,True,True,-,-,-,-,-,False,-,False,-
405,True,True,True,-,-,-,-,-,False,-,False,-
406,True,True,False,-,-,-,-,-,True,-,True,-
407,True,True,True,-,-,-,-,-,True,-,True,-
408,True,True,False,-,-,-,-,-,True,-,True,-
409,True,True,True,-,-,-,-,-,True,-,True,-
410,True,True,False,-,-,-,-,-,False,-,True,-
411,True,True,True,-,-,-,-,-,True,-,True,-
412,True,True,True,-,-,-,-,-,True,-,True,-
413,True,True,True,-,-,-,-,-,True,-,True,-
414,True,True,True,-,-,-,-,-,True,-,True,-
415,True,True,True,-,-,-,-,-,True,-,True,-
416,True,True,True,-,-,-,-,-,True,-,True,-
417,True,True,True,-,-,-,-,-,True,-,True,-
418,True,True,True,-,-,-,-,-,True,-,True,-
419,True,True,True,-,-,-,-,-,True,-,True,-
420,True,True,True,-,-,-,-,-,True,-,True,-
421,True,True,True,-,-,-,-,-,True,-,True,-
422,False,True,True,-,-,-,-,-,True,-,True,-
423,True,True,True,-,-,-,-,-,True,-,True,-
424,True,True,False,-,-,-,-,-,False,-,True,-
425,True,True,True,-,-,-,-,-,True,-,True,-
426,True,True,True,-,-,-,-,-,True,-,True,-
427,True,True,True,-,-,-,-,-,True,-,True,-
428,False,False,False,-,-,-,-,-,False,-,True,-
429,True,True,True,-,-,-,-,-,True,-,True,-
430,True,True,False,-,-,-,-,-,False,-,True,-
431,True,True,True,-,-,-,-,-,True,-,True,-
432,True,True,True,-,-,-,-,-,True,-,True,-
433,True,True,True,-,-,-,-,-,True,-,True,-
434,False,False,False,-,-,-,-,-,False,-,True,-
435,True,True,True,-,-,-,-,-,True,-,True,-
436,True,True,False,-,-,-,-,-,False,-,True,-
437,True,True,False,-,-,-,-,-,True,-,True,-
438,True,True,True,-,-,-,-,-,True,-,True,-
439,True,True,False,-,-,-,-,-,True,-,True,-
440,False,True,False,-,-,-,-,-,True,-,True,-
441,True,True,False,-,-,-,-,-,True,-,True,-
442,True,True,True,-,-,-,-,-,True,-,True,-
443,True,True,False,-,-,-,-,-,True,-,True,-
444,False,True,False,-,-,-,-,-,True,-,True,-
445,True,True,False,-,-,-,-,-,True,-,True,-
446,True,False,False,-,-,-,-,-,False,-,True,-
447,True,True,False,-,-,-,-,-,True,-,True,-
448,True,True,False,-,-,-,-,-,False,-,True,-
449,True,True,False,-,-,-,-,-,True,-,True,-
450,True,True,True,-,-,-,-,-,True,-,True,-
451,True,True,False,-,-,-,-,-,True,-,True,-
452,True,True,True,-,-,-,-,-,True,-,True,-
453,True,True,False,-,-,-,-,-,True,-,True,-
454,True,False,False,-,-,-,-,-,False,-,True,-
455,True,True,True,-,-,-,-,-,True,-,True,-
456,True,False,False,-,-,-,-,-,False,-,True,-
457,True,True,False,-,-,-,-,-,True,-,True,-
458,True,True,True,-,-,-,-,-,True,-,True,-
459,True,True,False,-,-,-,-,-,True,-,True,-
460,True,True,True,-,-,-,-,-,True,-,True,-
461,True,True,False,-,-,-,-,-,True,-,True,-
462,True,True,True,-,-,-,-,-,True,-,True,-
463,True,True,False,-,-,-,-,-,True,-,True,-
464,True,True,True,-,-,-,-,-,False,-,False,-
465,True,True,True,-,-,-,-,-,True,-,True,-
466,True,True,True,-,-,-,-,-,False,-,True,-
467,True,True,True,-,-,-,-,-,True,-,True,-
468,True,True,True,-,-,-,-,-,False,-,False,-
469,True,True,True,-,-,-,-,-,True,-,True,-
470,True,True,True,-,-,-,-,-,True,-,True,-
471,True,True,True,-,-,-,-,-,True,-,True,-
472,True,True,True,-,-,-,-,-,True,-,False,-
473,True,True,True,-,-,-,-,-,True,-,True,-
474,True,True,True,-,-,-,-,-,False,-,False,-
475,True,True,True,-,-,-,-,-,True,-,True,-
476,True,True,True,-,-,-,-,-,False,-,False,-
477,True,True,True,-,-,-,-,-,True,-,True,-
478,True,True,True,-,-,-,-,-,True,-,False,-
479,True,True,True,-,-,-,-,-,True,-,True,-
480,True,True,True,-,-,-,-,-,True,-,True,-
481,True,True,True,-,-,-,-,-,True,-,True,-
482,True,True,True,-,-,-,-,-,False,-,False,-
483,True,True,True,-,-,-,-,-,True,-,True,-
484,True,True,True,-,-,-,-,-,True,-,False,-
485,True,True,True,-,-,-,-,-,True,-,True,-
486,True,True,True,-,-,-,-,-,True,-,True,-
487,True,True,True,-,-,-,-,-,True,-,True,-
488,True,True,True,-,-,-,-,-,True,-,True,-
489,True,True,True,-,-,-,-,-,True,-,True,-
490,True,True,True,-,-,-,-,-,True,-,True,-
491,True,True,True,-,-,-,-,-,True,-,True,-
492,True,True,True,-,-,-,-,-,True,-,True,-
493,True,True,True,-,-,-,-,-,True,-,True,-
494,True,True,True,-,-,-,-,-,True,-,True,-
495,True,True,True,-,-,-,-,-,True,-,True,-
496,True,True,True,-,-,-,-,-,False,-,False,-
497,True,True,True,-,-,-,-,-,True,-,True,-
498,True,True,True,-,-,-,-,-,True,-,True,-
499,True,True,True,-,-,-,-,-,True,-,True,-
500,True,True,True,-,-,-,-,-,True,-,False,-
501,True,True,True,-,-,-,-,-,True,-,True,-
502,True,True,True,-,-,-,-,-,True,-,True,-
503,True,True,True,-,-,-,-,-,True,-,True,-
504,True,True,True,-,-,-,-,-,True,-,False,-
505,True,True,True,-,-,-,-,-,True,-,False,-
506,False,True,True,-,-,-,-,-,False,-,False,-
507,True,True,True,-,-,-,-,-,True,-,False,-
508,False,True,True,-,-,-,-,-,True,-,False,-
509,True,True,True,-,-,-,-,-,True,-,False,-
510,True,True,True,-,-,-,-,-,False,-,False,-
511,True,True,True,-,-,-,-,-,True,-,True,-
512,True,True,True,-,-,-,-,-,True,-,True,-
513,True,True,True,-,-,-,-,-,True,-,True,-
514,False,True,True,-,-,-,-,-,False,-,False,-
515,True,True,True,-,-,-,-,-,True,-,True,-
516,True,True,True,-,-,-,-,-,True,-,False,-
517,True,True,True,-,-,-,-,-,True,-,True,-
518,True,True,True,-,-,-,-,-,False,-,False,-
519,True,True,True,-,-,-,-,-,True,-,True,-
520,True,True,True,-,-,-,-,-,True,-,True,-
521,True,True,True,-,-,-,-,-,True,-,True,-
522,True,True,False,-,-,-,-,-,False,-,False,-
523,True,True,True,-,-,-,-,-,True,-,True,-
524,True,True,True,-,-,-,-,-,True,-,True,-
525,True,True,True,-,-,-,-,-,True,-,True,-
526,True,True,True,-,-,-,-,-,True,-,True,-
527,True,True,True,-,-,-,-,-,True,-,True,-
528,True,True,False,-,-,-,-,-,False,-,False,-
529,True,True,True,-,-,-,-,-,True,-,True,-
530,True,True,True,-,-,-,-,-,True,-,True,-
531,True,True,True,-,-,-,-,-,True,-,True,-
532,True,True,True,-,-,-,-,-,True,-,True,-
533,True,True,True,-,-,-,-,-,True,-,True,-
534,True,True,False,-,-,-,-,-,False,-,False,-
535,True,True,True,-,-,-,-,-,True,-,True,-
536,True,True,True,-,-,-,-,-,True,-,True,-
537,True,True,True,-,-,-,-,-,True,-,True,-
