113,-,-,False,True,False,False,-,-,-,-,-,False
114,-,-,False,True,True,False,-,-,-,-,-,False
115,-,-,False,False,True,False,-,-,-,-,-,False
116,-,-,False,False,True,False,-,-,-,-,-,False
117,-,-,False,False,True,False,-,-,-,-,-,False
118,-,-,False,True,False,False,-,-,-,-,-,False
119,-,-,False,True,False,False,-,-,-,-,-,False
120,-,-,False,True,True,False,-,-,-,-,-,False
121,-,-,False,False,True,False,-,-,-,-,-,False
122,-,-,False,False,True,False,-,-,-,-,-,False
123,-,-,False,False,True,False,-,-,-,-,-,False
124,-,-,False,False,True,False,-,-,-,-,-,False
125,-,-,False,False,True,False,-,-,-,-,-,False
126,-,-,False,True,False,False,-,-,-,-,-,False
127,-,-,False,True,False,False,-,-,-,-,-,False
128,-,-,False,False,True,False,-,-,-,-,-,False
129,-,-,False,True,False,False,-,-,-,-,-,False
130,-,-,False,False,True,False,-,-,-,-,-,False
131,-,-,False,True,False,False,-,-,-,-,-,False
132,-,-,False,True,False,False,-,-,-,-,-,False
133,-,-,False,True,False,False,-,-,-,-,-,False
134,-,-,False,True,False,False,-,-,-,-,-,False
135,-,-,False,True,False,False,-,-,-,-,-,False
136,-,-,False,True,False,False,-,-,-,-,-,False
137,-,-,False,True,False,False,-,-,-,-,-,False
138,-,-,False,True,False,False,-,-,-,-,-,False
139,-,-,False,True,False,False,-,-,-,-,-,False
140,-,-,False,True,False,False,-,-,-,-,-,False
141,-,-,False,True,False,False,-,-,-,-,-,False
142,-,-,False,True,False,False,-,-,-,-,-,False
143,-,-,False,True,False,False,-,-,-,-,-,False
144,-,-,False,True,False,False,-,-,-,-,-,False
145,-,-,False,True,False,False,-,-,-,-,-,False
146,-,-,False,True,False,False,-,-,-,-,-,False
147,-,-,False,True,False,False,-,-,-,-,-,False
148,-,-,False,True,False,False,-,-,-,-,-,False
149,-,-,False,True,False,False,-,-,-,-,-,False
150,-,-,False,True,False,False,-,-,-,-,-,False
151,-,-,False,True,False,False,-,-,-,-,-,False
152,-,-,False,False,True,False,-,-,-,-,-,False
153,-,-,False,True,False,False,-,-,-,-,-,False
154,-,-,False,False,True,False,-,-,-,-,-,False
155,-,-,False,True,False,False,-,-,-,-,-,False
156,-,-,False,True,False,False,-,-,-,-,-,False
157,-,-,False,True,False,False,-,-,-,-,-,False
158,-,-,False,True,False,False,-,-,-,-,-,False
159,-,-,False,False,False,False,-,-,-,-,-,False
160,-,-,False,True,False,False,-,-,-,-,-,False
161,-,-,False,True,False,False,-,-,-,-,-,False
162,-,-,False,True,False,False,-,-,-,-,-,False
163,-,-,False,True,False,False,-,-,-,-,-,False
164,-,-,False,True,False,False,-,-,-,-,-,False
165,-,-,False,True,False,False,-,-,-,-,-,False
166,-,-,False,False,True,False,-,-,-,-,-,False
167,-,-,False,True,False,False,-,-,-,-,-,False
168,-,-,False,False,False,False,-,-,-,-,-,False
169,-,-,False,True,False,False,-,-,-,-,-,False
170,-,-,False,True,False,False,-,-,-,-,-,False
171,-,-,False,True,False,False,-,-,-,-,-,False
172,-,-,False,False,False,False,-,-,-,-,-,False
173,-,-,False,True,False,False,-,-,-,-,-,False
174,-,-,False,False,False,False,-,-,-,-,-,False
175,-,-,False,True,False,False,-,-,-,-,-,False
176,-,-,False,False,False,False,-,-,-,-,-,False
177,-,-,False,True,False,False,-,-,-,-,-,False
178,-,-,False,False,False,False,-,-,-,-,-,False
179,-,-,False,True,False,False,-,-,-,-,-,False
180,-,-,False,False,False,False,-,-,-,-,-,False
181,-,-,False,True,False,False,-,-,-,-,-,False
182,-,-,False,False,False,False,-,-,-,-,-,False
183,-,-,False,True,False,False,-,-,-,-,-,False
184,-,-,False,False,False,False,-,-,-,-,-,False
185,-,-,False,True,False,False,-,-,-,-,-,False
186,-,-,False,False,False,False,-,-,-,-,-,False
187,-,-,False,True,False,False,-,-,-,-,-,False
188,-,-,False,False,False,False,-,-,-,-,-,False
189,-,-,False,True,False,False,-,-,-,-,-,False
190,-,-,False,False,False,False,-,-,-,-,-,False
191,-,-,False,True,False,False,-,-,-,-,-,False
192,-,-,False,True,False,False,-,-,-,-,-,False
193,-,-,False,True,False,False,-,-,-,-,-,False
194,-,-,False,False,False,False,-,-,-,-,-,False
195,-,-,False,True,False,False,-,-,-,-,-,False
196,-,-,False,True,False,False,-,-,-,-,-,False
197,-,-,False,True,False,False,-,-,-,-,-,False
198,-,-,False,True,False,False,-,-,-,-,-,True
199,-,-,False,True,False,False,-,-,-,-,-,True
200,-,-,False,True,False,False,-,-,-,-,-,True
201,-,-,False,True,False,False,-,-,-,-,-,True
202,-,-,False,True,False,False,-,-,-,-,-,False
203,-,-,False,False,False,False,-,-,-,-,-,True
204,-,-,False,False,False,False,-,-,-,-,-,False
205,-,-,False,False,False,False,-,-,-,-,-,True
206,-,-,False,False,False,False,-,-,-,-,-,True
207,-,-,False,True,False,False,-,-,-,-,-,False
208,-,-,False,False,False,False,-,-,-,-,-,True
209,-,-,False,False,False,False,-,-,-,-,-,True
210,-,-,False,False,False,False,-,-,-,-,-,False
211,-,-,False,False,False,False,-,-,-,-,-,True
212,-,-,False,False,False,False,-,-,-,-,-,False
213,-,-,False,False,False,False,-,-,-,-,-,True
214,-,-,False,False,False,False,-,-,-,-,-,True
215,-,-,False,False,False,False,-,-,-,-,-,True
216,-,-,False,False,False,False,-,-,-,-,-,True
217,-,-,False,False,False,False,-,-,-,-,-,True
218,-,-,False,False,False,False,-,-,-,-,-,False
219,-,-,False,False,False,False,-,-,-,-,-,True
220,-,-,False,True,False,False,-,-,-,-,-,False
221,-,-,False,True,False,False,-,-,-,-,-,True
222,-,-,False,False,False,False,-,-,-,-,-,False
223,-,-,False,True,False,False,-,-,-,-,-,True
224,-,-,False,False,False,False,-,-,-,-,-,True
225,-,-,False,True,False,False,-,-,-,-,-,True
226,-,-,False,False,False,False,-,-,-,-,-,False
227,-,-,False,True,False,False,-,-,-,-,-,True
228,-,-,False,True,False,False,-,-,-,-,-,True
229,-,-,False,True,False,False,-,-,-,-,-,True
230,-,-,False,True,False,False,-,-,-,-,-,False
231,-,-,False,True,False,False,-,-,-,-,-,False
232,-,-,False,False,False,False,-,-,-,-,-,False
233,-,-,False,True,False,False,-,-,-,-,-,False
234,-,-,False,False,False,False,-,-,-,-,-,True
235,-,-,False,True,False,False,-,-,-,-,-,True
236,-,-,False,True,False,False,-,-,-,-,-,False
237,-,-,False,True,False,False,-,-,-,-,-,False
238,-,-,False,True,False,False,-,-,-,-,-,False
239,-,-,False,True,False,False,-,-,-,-,-,False
240,-,-,False,False,False,False,-,-,-,-,-,False
241,-,-,False,True,False,False,-,-,-,-,-,True
242,-,-,False,False,False,False,-,-,-,-,-,False
243,-,-,False,True,False,False,-,-,-,-,-,True
244,-,-,False,False,False,False,-,-,-,-,-,False
245,-,-,False,True,False,False,-,-,-,-,-,True
246,-,-,False,False,False,False,-,-,-,-,-,False
247,-,-,False,True,False,False,-,-,-,-,-,True
248,-,-,False,False,False,False,-,-,-,-,-,False
249,-,-,False,True,False,False,-,-,-,-,-,True
250,-,-,False,False,False,False,-,-,-,-,-,False
251,-,-,False,True,False,False,-,-,-,-,-,False
252,-,-,False,False,False,False,-,-,-,-,-,False
253,-,-,False,True,False,False,-,-,-,-,-,False
254,-,-,False,True,False,False,-,-,-,-,-,False
255,-,-,False,False,False,False,-,-,-,-,-,False
256,-,-,False,True,False,False,-,-,-,-,-,False
257,-,-,False,True,False,False,-,-,-,-,-,False
258,-,-,False,False,False,False,-,-,-,-,-,True
259,-,-,False,True,False,False,-,-,-,-,-,True
260,-,-,False,False,False,False,-,-,-,-,-,False
261,-,-,False,True,False,False,-,-,-,-,-,True
262,-,-,False,False,False,False,-,-,-,-,-,False
263,-,-,False,True,False,False,-,-,-,-,-,False
264,-,-,False,False,False,False,-,-,-,-,-,True
265,-,-,False,True,False,False,-,-,-,-,-,True
266,-,-,False,False,False,False,-,-,-,-,-,True
267,-,-,False,True,False,False,-,-,-,-,-,True
268,-,-,False,False,False,False,-,-,-,-,-,True
269,-,-,False,True,False,False,-,-,-,-,-,True
270,-,-,False,True,False,False,-,-,-,-,-,False
271,-,-,False,True,False,False,-,-,-,-,-,True
272,-,-,False,True,False,False,-,-,-,-,-,False
273,-,-,False,True,False,False,-,-,-,-,-,True
274,-,-,False,False,False,False,-,-,-,-,-,True
275,-,-,False,True,False,False,-,-,-,-,-,True
276,-,-,False,False,False,False,-,-,-,-,-,False
277,-,-,False,True,False,False,-,-,-,-,-,True
278,-,-,False,False,False,False,-,-,-,-,-,False
279,-,-,False,True,False,False,-,-,-,-,-,False
280,-,-,False,True,False,False,-,-,-,-,-,False
281,-,-,False,True,False,False,-,-,-,-,-,True
282,-,-,False,True,False,False,-,-,-,-,-,False
283,-,-,False,True,False,False,-,-,-,-,-,True
284,-,-,False,False,False,False,-,-,-,-,-,False
285,-,-,False,True,False,False,-,-,-,-,-,True
286,-,-,False,False,False,False,-,-,-,-,-,False
287,-,-,False,True,False,False,-,-,-,-,-,True
288,-,-,True,True,False,False,-,-,-,-,-,False
289,-,-,True,True,False,False,-,-,-,-,-,True
290,-,-,False,False,False,False,-,-,-,-,-,False
291,-,-,True,True,False,False,-,-,-,-,-,True
292,-,-,True,False,False,False,-,-,-,-,-,False
293,-,-,True,True,False,False,-,-,-,-,-,True
294,-,-,False,True,False,False,-,-,-,-,-,True
295,-,-,True,True,False,False,-,-,-,-,-,True
296,-,-,True,True,False,False,-,-,-,-,-,False
297,-,-,True,True,False,False,-,-,-,-,-,True
298,-,-,False,True,False,False,-,-,-,-,-,True
299,-,-,True,True,False,False,-,-,-,-,-,True
300,-,-,True,True,False,False,-,-,-,-,-,False
301,-,-,True,True,False,False,-,-,-,-,-,False
302,-,-,True,True,False,False,-,-,-,-,-,False
303,-,-,True,True,False,False,-,-,-,-,-,False
304,-,-,True,True,False,False,-,-,-,-,-,True
305,-,-,True,True,False,False,-,-,-,-,-,True
306,-,-,True,True,False,False,-,-,-,-,-,False
307,-,-,True,True,False,False,-,-,-,-,-,True
308,-,-,True,False,False,False,-,-,-,-,-,False
309,-,-,True,True,False,False,-,-,-,-,-,True
310,-,-,True,False,False,False,-,-,-,-,-,False
311,-,-,True,True,False,False,-,-,-,-,-,False
312,-,-,True,True,False,False,-,-,-,-,-,False
313,-,-,True,True,False,False,-,-,-,-,-,False
314,-,-,True,False,False,False,-,-,-,-,-,False
315,-,-,True,True,False,False,-,-,-,-,-,False
316,-,-,False,False,False,False,-,-,-,-,-,True
317,-,-,True,True,False,False,-,-,-,-,-,False
318,-,-,True,False,False,False,-,-,-,-,-,True
319,-,-,True,True,False,False,-,-,-,-,-,False
320,-,-,True,False,False,False,-,-,-,-,-,True
321,-,-,True,True,False,False,-,-,-,-,-,True
322,-,-,True,False,False,False,-,-,-,-,-,False
323,-,-,False,True,False,False,-,-,-,-,-,True
324,-,-,False,False,False,False,-,-,-,-,-,False
325,-,-,True,True,False,False,-,-,-,-,-,True
326,-,-,True,False,False,False,-,-,-,-,-,False
327,-,-,True,True,False,False,-,-,-,-,-,True
328,-,-,False,False,False,False,-,-,-,-,-,True
329,-,-,True,True,False,False,-,-,-,-,-,True
330,-,-,False,False,False,False,-,-,-,-,-,False
331,-,-,True,True,False,False,-,-,-,-,-,True
332,-,-,True,False,False,False,-,-,-,-,-,False
333,-,-,True,True,False,False,-,-,-,-,-,True
334,-,-,False,False,False,False,-,-,-,-,-,True
335,-,-,True,True,False,False,-,-,-,-,-,False
336,-,-,False,False,False,False,-,-,-,-,-,True
337,-,-,True,True,False,False,-,-,-,-,-,False
338,-,-,False,True,False,False,-,-,-,-,-,False
339,-,-,True,True,False,False,-,-,-,-,-,False
340,-,-,False,False,False,False,-,-,-,-,-,False
341,-,-,True,True,False,False,-,-,-,-,-,False
342,-,-,False,False,False,False,-,-,-,-,-,True
343,-,-,True,True,False,False,-,-,-,-,-,False
344,-,-,False,False,False,False,-,-,-,-,-,True
345,-,-,True,True,False,False,-,-,-,-,-,False
346,-,-,False,False,False,False,-,-,-,-,-,True
347,-,-,True,True,False,False,-,-,-,-,-,False
348,-,-,True,False,False,False,-,-,-,-,-,True
349,-,-,True,True,False,False,-,-,-,-,-,True
350,-,-,False,False,False,False,-,-,-,-,-,True
351,-,-,True,True,False,False,-,-,-,-,-,True
352,-,-,False,True,False,False,-,-,-,-,-,True
353,-,-,True,True,False,False,-,-,-,-,-,True
354,-,-,False,False,False,False,-,-,-,-,-,True
355,-,-,True,True,False,False,-,-,-,-,-,True
356,-,-,False,True,False,False,-,-,-,-,-,True
357,-,-,False,True,False,False,-,-,-,-,-,True
358,-,-,False,False,False,False,-,-,-,-,-,True
359,-,-,False,True,False,False,-,-,-,-,-,True
360,-,-,False,False,False,False,-,-,-,-,-,False
361,-,-,False,True,False,False,-,-,-,-,-,True
362,-,-,True,False,False,False,-,-,-,-,-,False
363,-,-,True,True,False,False,-,-,-,-,-,True
364,-,-,True,False,False,False,-,-,-,-,-,True
365,-,-,True,True,False,False,-,-,-,-,-,True
366,-,-,True,False,False,False,-,-,-,-,-,True
367,-,-,True,True,False,False,-,-,-,-,-,False
368,-,-,False,False,False,False,-,-,-,-,-,True
369,-,-,True,True,False,False,-,-,-,-,-,True
370,-,-,True,False,False,False,-,-,-,-,-,False
371,-,-,True,True,False,False,-,-,-,-,-,False
372,-,-,True,False,False,False,-,-,-,-,-,True
373,-,-,True,True,False,False,-,-,-,-,-,True
374,-,-,False,False,False,False,-,-,-,-,-,False
375,-,-,True,True,False,False,-,-,-,-,-,True
376,-,-,True,True,False,False,-,-,-,-,-,True
377,-,-,True,True,False,False,-,-,-,-,-,True
378,-,-,True,True,False,False,-,-,-,-,-,False
379,-,-,True,True,False,False,-,-,-,-,-,True
380,-,-,False,False,False,False,-,-,-,-,-,False
381,-,-,True,True,False,False,-,-,-,-,-,True
382,-,-,True,True,False,False,-,-,-,-,-,False
383,-,-,True,True,False,False,-,-,-,-,-,True
384,-,-,True,True,False,False,-,-,-,-,-,False
385,-,-,True,True,False,False,-,-,-,-,-,True
386,-,-,True,True,False,False,-,-,-,-,-,False
387,-,-,True,True,False,False,-,-,-,-,-,True
388,-,-,True,True,False,False,-,-,-,-,-,True
389,-,-,True,True,False,False,-,-,-,-,-,True
390,-,-,True,False,False,False,-,-,-,-,-,True
391,-,-,True,True,False,False,-,-,-,-,-,True
392,-,-,True,False,False,False,-,-,-,-,-,False
393,-,-,True,True,False,False,-,-,-,-,-,True
394,-,-,True,True,False,False,-,-,-,-,-,False
395,-,-,True,True,False,False,-,-,-,-,-,True
396,-,-,True,False,False,False,-,-,-,-,-,True
397,-,-,True,True,False,False,-,-,-,-,-,False
398,-,-,True,True,False,False,-,-,-,-,-,False
399,-,-,True,True,False,False,-,-,-,-,-,False
400,-,-,True,False,False,False,-,-,-,-,-,True
401,-,-,True,True,False,False,-,-,-,-,-,True
402,-,-,True,False,False,False,-,-,-,-,-,True
403,-,-,True,True,False,False,-,-,-,-,-,True
404,-,-,True,True,False,False,-,-,-,-,-,False
405,-,-,True,True,False,False,-,-,-,-,-,True
406,-,-,False,False,False,False,-,-,-,-,-,False
407,-,-,True,True,False,False,-,-,-,-,-,True
408,-,-,True,True,False,False,-,-,-,-,-,False
409,-,-,True,True,False,False,-,-,-,-,-,True
410,-,-,False,False,False,False,-,-,-,-,-,False
411,-,-,True,True,False,False,-,-,-,-,-,True
412,-,-,True,True,False,False,-,-,-,-,-,False
413,-,-,True,True,False,False,-,-,-,-,-,True
414,-,-,True,True,False,False,-,-,-,-,-,False
415,-,-,True,True,False,False,-,-,-,-,-,True
416,-,-,True,True,False,False,-,-,-,-,-,True
417,-,-,True,True,False,False,-,-,-,-,-,True
418,-,-,False,True,False,False,-,-,-,-,-,True
419,-,-,True,True,False,False,-,-,-,-,-,False
420,-,-,True,True,False,False,-,-,-,-,-,False
421,-,-,True,True,False,False,-,-,-,-,-,False
422,-,-,True,False,False,False,-,-,-,-,-,True
423,-,-,True,True,False,False,-,-,-,-,-,True
424,-,-,True,False,False,False,-,-,-,-,-,True
425,-,-,True,True,False,False,-,-,-,-,-,True
426,-,-,True,False,False,False,-,-,-,-,-,False
427,-,-,True,True,False,False,-,-,-,-,-,True
428,-,-,True,True,False,False,-,-,-,-,-,False
429,-,-,True,True,False,False,-,-,-,-,-,False
430,-,-,True,True,False,False,-,-,-,-,-,False
431,-,-,True,True,False,False,-,-,-,-,-,False
432,-,-,False,False,False,False,-,-,-,-,-,False
433,-,-,True,True,False,False,-,-,-,-,-,True
434,-,-,False,True,False,False,-,-,-,-,-,False
435,-,-,True,True,False,False,-,-,-,-,-,True
436,-,-,True,False,False,False,-,-,-,-,-,False
437,-,-,True,True,False,False,-,-,-,-,-,True
438,-,-,False,False,False,False,-,-,-,-,-,True
439,-,-,True,True,False,False,-,-,-,-,-,True
440,-,-,False,True,False,False,-,-,-,-,-,False
441,-,-,True,True,False,False,-,-,-,-,-,False
442,-,-,False,True,False,False,-,-,-,-,-,True
443,-,-,True,True,False,False,-,-,-,-,-,True
444,-,-,True,True,False,False,-,-,-,-,-,False
445,-,-,True,True,False,False,-,-,-,-,-,True
446,-,-,True,True,False,False,-,-,-,-,-,False
447,-,-,True,True,False,False,-,-,-,-,-,True
448,-,-,True,True,False,False,-,-,-,-,-,False
449,-,-,True,True,False,False,-,-,-,-,-,False
450,-,-,False,True,False,False,-,-,-,-,-,False
451,-,-,True,True,False,False,-,-,-,-,-,False
452,-,-,True,True,False,False,-,-,-,-,-,False
453,-,-,True,True,False,False,-,-,-,-,-,False
454,-,-,True,True,False,False,-,-,-,-,-,False
455,-,-,True,True,False,False,-,-,-,-,-,False
456,-,-,True,True,False,False,-,-,-,-,-,False
457,-,-,True,True,False,False,-,-,-,-,-,False
458,-,-,True,True,False,False,-,-,-,-,-,False
459,-,-,True,True,False,False,-,-,-,-,-,True
460,-,-,False,False,False,False,-,-,-,-,-,True
461,-,-,True,True,False,False,-,-,-,-,-,True
462,-,-,False,False,False,False,-,-,-,-,-,False
463,-,-,True,True,False,False,-,-,-,-,-,True
464,-,-,False,False,False,False,-,-,-,-,-,True
465,-,-,True,True,False,False,-,-,-,-,-,True
466,-,-,False,True,False,False,-,-,-,-,-,False
467,-,-,True,True,False,False,-,-,-,-,-,True
468,-,-,False,False,False,False,-,-,-,-,-,False
469,-,-,True,True,False,False,-,-,-,-,-,True
470,-,-,False,False,False,False,-,-,-,-,-,True
471,-,-,True,True,False,False,-,-,-,-,-,True
472,-,-,True,False,False,False,-,-,-,-,-,False
473,-,-,True,True,False,False,-,-,-,-,-,True
474,-,-,False,False,False,False,-,-,-,-,-,False
475,-,-,True,True,False,False,-,-,-,-,-,True
476,-,-,False,False,False,False,-,-,-,-,-,False
477,-,-,True,True,False,False,-,-,-,-,-,True
478,-,-,False,True,False,False,-,-,-,-,-,False
479,-,-,True,True,False,False,-,-,-,-,-,True
480,-,-,False,False,False,False,-,-,-,-,-,False
481,-,-,True,True,False,False,-,-,-,-,-,True
482,-,-,False,True,False,False,-,-,-,-,-,True
483,-,-,True,True,False,False,-,-,-,-,-,True
484,-,-,False,True,False,False,-,-,-,-,-,False
485,-,-,True,True,False,False,-,-,-,-,-,True
486,-,-,False,False,False,False,-,-,-,-,-,True
487,-,-,True,True,False,False,-,-,-,-,-,True
488,-,-,False,True,False,False,-,-,-,-,-,True
489,-,-,True,True,False,False,-,-,-,-,-,True
490,-,-,False,True,False,False,-,-,-,-,-,True
491,-,-,False,True,False,False,-,-,-,-,-,True
492,-,-,True,False,False,False,-,-,-,-,-,True
493,-,-,True,True,False,False,-,-,-,-,-,True
494,-,-,False,False,False,False,-,-,-,-,-,False
495,-,-,True,True,False,False,-,-,-,-,-,True
496,-,-,True,True,False,False,-,-,-,-,-,True
497,-,-,True,True,False,False,-,-,-,-,-,True
498,-,-,False,True,False,False,-,-,-,-,-,True
499,-,-,True,True,False,False,-,-,-,-,-,True
500,-,-,True,True,False,False,-,-,-,-,-,True
501,-,-,True,True,False,False,-,-,-,-,-,True
502,-,-,False,False,False,False,-,-,-,-,-,False
503,-,-,True,True,False,False,-,-,-,-,-,True
504,-,-,False,True,False,False,-,-,-,-,-,False
505,-,-,True,True,False,False,-,-,-,-,-,True
506,-,-,False,False,False,False,-,-,-,-,-,True
507,-,-,True,True,False,False,-,-,-,-,-,True
508,-,-,False,True,False,False,-,-,-,-,-,False
509,-,-,True,True,False,False,-,-,-,-,-,True
510,-,-,True,False,False,False,-,-,-,-,-,False
511,-,-,True,True,False,False,-,-,-,-,-,True
512,-,-,False,False,False,False,-,-,-,-,-,False
513,-,-,True,True,False,False,-,-,-,-,-,True
514,-,-,True,True,False,False,-,-,-,-,-,False
515,-,-,True,True,False,False,-,-,-,-,-,True
516,-,-,False,False,False,False,-,-,-,-,-,False
517,-,-,True,True,False,False,-,-,-,-,-,False
518,-,-,False,False,False,False,-,-,-,-,-,False
519,-,-,True,True,False,False,-,-,-,-,-,False
520,-,-,False,False,False,False,-,-,-,-,-,False
521,-,-,True,True,False,False,-,-,-,-,-,False
522,-,-,False,True,False,False,-,-,-,-,-,False
523,-,-,True,True,False,False,-,-,-,-,-,False
524,-,-,True,True,False,False,-,-,-,-,-,False
525,-,-,True,True,False,False,-,-,-,-,-,False
526,-,-,True,True,False,False,-,-,-,-,-,False
527,-,-,True,True,False,False,-,-,-,-,-,False
528,-,-,True,True,False,False,-,-,-,-,-,False
529,-,-,True,True,False,False,-,-,-,-,-,False
530,-,-,True,True,False,False,-,-,-,-,-,False
531,-,-,True,True,False,False,-,-,-,-,-,True
532,-,-,False,False,False,False,-,-,-,-,-,False
533,-,-,True,True,False,False,-,-,-,-,-,True
534,-,-,True,True,False,False,-,-,-,-,-,False
535,-,-,True,True,False,False,-,-,-,-,-,True
536,-,-,False,False,False,False,-,-,-,-,-,False
537,-,-,True,True,False,False,-,-,-,-,-,True
