142,-,-,-,False,False,-,True,-,False,False,False,False
143,-,-,-,False,True,-,False,-,False,False,False,False
144,-,-,-,False,False,-,True,-,False,False,False,False
145,-,-,-,False,True,-,False,-,False,False,False,False
146,-,-,-,False,False,-,True,-,False,False,False,False
147,-,-,-,False,True,-,False,-,False,False,False,False
148,-,-,-,False,False,-,True,-,False,False,False,False
149,-,-,-,False,True,-,False,-,False,False,False,False
150,-,-,-,False,False,-,True,-,False,False,False,False
151,-,-,-,False,True,-,False,-,False,False,False,False
152,-,-,-,False,False,-,True,-,False,False,False,False
153,-,-,-,False,True,-,False,-,False,False,False,False
154,-,-,-,False,False,-,True,-,False,False,False,False
155,-,-,-,False,True,-,False,-,False,False,False,False
156,-,-,-,False,True,-,False,-,False,False,False,False
157,-,-,-,False,True,-,False,-,False,False,False,False
158,-,-,-,False,False,-,True,-,False,False,False,False
159,-,-,-,False,True,-,False,-,False,False,False,False
160,-,-,-,False,False,-,True,-,False,False,False,False
161,-,-,-,False,True,-,False,-,False,False,False,False
162,-,-,-,False,False,-,True,-,False,False,False,False
163,-,-,-,False,True,-,False,-,False,False,False,False
164,-,-,-,True,False,-,True,-,False,False,False,False
165,-,-,-,False,False,-,False,-,False,False,False,False
166,-,-,-,False,False,-,True,-,False,False,False,False
167,-,-,-,False,True,-,False,-,False,False,False,False
168,-,-,-,False,False,-,True,-,False,False,False,False
169,-,-,-,False,True,-,False,-,False,False,False,False
170,-,-,-,False,False,-,True,-,False,False,False,False
171,-,-,-,False,True,-,False,-,False,False,False,False
172,-,-,-,False,False,-,True,-,False,False,False,False
173,-,-,-,False,True,-,False,-,False,False,False,False
174,-,-,-,False,True,-,True,-,False,False,False,False
175,-,-,-,False,True,-,False,-,False,False,False,False
176,-,-,-,False,False,-,True,-,False,False,False,False
177,-,-,-,False,True,-,False,-,False,False,False,False
178,-,-,-,False,False,-,True,-,False,False,False,False
179,-,-,-,False,False,-,False,-,False,False,False,False
180,-,-,-,False,False,-,True,-,False,False,False,False
181,-,-,-,False,True,-,False,-,False,False,False,False
182,-,-,-,False,False,-,True,-,False,False,False,False
183,-,-,-,False,False,-,False,-,False,False,False,False
184,-,-,-,False,False,-,True,-,False,False,False,False
185,-,-,-,False,False,-,False,-,False,False,False,False
186,-,-,-,True,False,-,True,-,False,False,False,False
187,-,-,-,False,False,-,False,-,False,False,False,False
188,-,-,-,False,False,-,True,-,False,False,False,False
189,-,-,-,False,False,-,False,-,False,False,False,False
190,-,-,-,False,False,-,True,-,False,False,False,False
191,-,-,-,False,False,-,False,-,False,False,False,False
192,-,-,-,False,False,-,True,-,False,False,False,False
193,-,-,-,False,False,-,False,-,False,False,False,False
194,-,-,-,True,False,-,True,-,False,False,False,False
195,-,-,-,False,False,-,False,-,False,False,False,False
196,-,-,-,True,False,-,True,-,False,False,False,False
197,-,-,-,False,False,-,False,-,False,False,False,False
198,-,-,-,True,False,-,True,-,False,False,False,False
199,-,-,-,False,False,-,False,-,False,False,False,False
200,-,-,-,False,False,-,True,-,False,False,False,False
201,-,-,-,False,False,-,False,-,False,False,False,False
202,-,-,-,True,False,-,True,-,False,False,False,False
203,-,-,-,False,False,-,False,-,False,False,False,False
204,-,-,-,False,False,-,True,-,False,False,False,False
205,-,-,-,False,False,-,False,-,False,False,False,False
206,-,-,-,True,False,-,True,-,False,False,False,False
207,-,-,-,False,False,-,False,-,False,False,False,False
208,-,-,-,True,False,-,True,-,False,False,False,False
209,-,-,-,False,False,-,False,-,False,False,False,False
210,-,-,-,False,False,-,True,-,False,False,False,False
211,-,-,-,False,False,-,False,-,False,False,False,False
212,-,-,-,True,False,-,False,-,False,False,False,False
213,-,-,-,False,False,-,False,-,False,False,False,False
214,-,-,-,True,False,-,True,-,False,False,False,False
215,-,-,-,False,False,-,False,-,False,False,False,False
216,-,-,-,True,False,-,True,-,False,False,False,False
217,-,-,-,False,False,-,False,-,False,False,False,False
218,-,-,-,False,False,-,True,-,False,False,False,False
219,-,-,-,False,False,-,False,-,False,False,False,False
220,-,-,-,True,False,-,True,-,False,False,False,False
221,-,-,-,False,False,-,False,-,False,False,False,False
222,-,-,-,False,False,-,True,-,False,False,False,False
223,-,-,-,False,False,-,False,-,False,False,False,False
224,-,-,-,False,True,-,True,-,False,False,False,False
225,-,-,-,False,True,-,False,-,False,False,False,False
226,-,-,-,False,False,-,True,-,False,False,False,False
227,-,-,-,False,True,-,False,-,False,False,False,False
228,-,-,-,True,False,-,True,-,False,False,False,False
229,-,-,-,False,True,-,False,-,False,False,False,False
230,-,-,-,True,False,-,True,-,False,False,False,False
231,-,-,-,False,True,-,False,-,False,False,False,False
232,-,-,-,True,False,-,True,-,False,False,False,False
233,-,-,-,False,True,-,False,-,False,False,False,False
234,-,-,-,True,False,-,True,-,False,False,False,False
235,-,-,-,False,False,-,False,-,False,False,False,False
236,-,-,-,True,False,-,True,-,False,False,False,False
237,-,-,-,False,False,-,False,-,False,False,False,False
238,-,-,-,False,False,-,True,-,False,False,False,False
239,-,-,-,False,True,-,False,-,False,False,False,False
240,-,-,-,True,False,-,True,-,False,False,False,False
241,-,-,-,False,True,-,False,-,False,False,False,False
242,-,-,-,False,True,-,True,-,False,False,False,False
243,-,-,-,False,True,-,False,-,False,False,False,False
244,-,-,-,False,False,-,True,-,False,False,False,False
245,-,-,-,False,True,-,False,-,False,False,False,False
246,-,-,-,False,True,-,True,-,False,False,False,False
247,-,-,-,False,True,-,False,-,False,False,False,False
248,-,-,-,False,True,-,True,-,False,False,False,False
249,-,-,-,False,True,-,False,-,False,False,False,False
250,-,-,-,True,False,-,True,-,False,False,False,False
251,-,-,-,False,True,-,False,-,False,False,False,False
252,-,-,-,True,True,-,True,-,False,False,False,False
253,-,-,-,False,True,-,False,-,False,False,False,False
254,-,-,-,True,False,-,False,-,False,False,False,False
255,-,-,-,False,True,-,False,-,False,False,False,False
256,-,-,-,True,True,-,True,-,False,False,False,False
257,-,-,-,True,True,-,False,-,False,False,False,False
258,-,-,-,False,True,-,True,-,False,False,False,False
259,-,-,-,True,True,-,False,-,False,False,False,False
260,-,-,-,False,True,-,True,-,False,False,False,False
261,-,-,-,True,True,-,False,-,False,False,False,False
262,-,-,-,True,True,-,False,-,False,False,False,False
263,-,-,-,True,True,-,False,-,False,False,False,False
264,-,-,-,True,True,-,False,-,False,False,False,False
265,-,-,-,True,False,-,False,-,False,False,False,False
266,-,-,-,True,True,-,True,-,False,False,False,False
267,-,-,-,True,True,-,False,-,False,False,False,False
268,-,-,-,True,True,-,True,-,False,False,False,False
269,-,-,-,True,True,-,False,-,False,False,False,False
270,-,-,-,True,True,-,True,-,False,False,False,False
271,-,-,-,True,True,-,False,-,False,False,False,False
272,-,-,-,True,True,-,True,-,False,False,False,False
273,-,-,-,True,True,-,False,-,False,False,False,False
274,-,-,-,False,True,-,False,-,False,False,False,False
275,-,-,-,True,True,-,False,-,False,False,False,False
276,-,-,-,False,True,-,True,-,False,False,False,False
277,-,-,-,False,True,-,False,-,False,False,False,False
278,-,-,-,False,False,-,True,-,False,False,False,False
279,-,-,-,False,True,-,False,-,False,False,False,False
280,-,-,-,True,True,-,True,-,False,False,False,False
281,-,-,-,False,True,-,False,-,False,False,False,False
282,-,-,-,False,True,-,True,-,False,False,False,False
283,-,-,-,False,True,-,False,-,False,False,False,False
284,-,-,-,False,True,-,True,-,False,False,False,False
285,-,-,-,False,True,-,False,-,False,False,False,False
286,-,-,-,True,True,-,False,-,False,False,False,False
287,-,-,-,True,True,-,False,-,False,False,False,False
288,-,-,-,True,True,-,True,-,False,False,False,False
289,-,-,-,True,True,-,False,-,False,False,False,False
290,-,-,-,False,True,-,False,-,False,False,False,False
291,-,-,-,True,True,-,False,-,False,False,False,False
292,-,-,-,True,True,-,False,-,False,False,False,False
293,-,-,-,True,True,-,False,-,False,False,False,False
294,-,-,-,False,True,-,False,-,False,False,False,False
295,-,-,-,False,True,-,False,-,False,False,False,False
296,-,-,-,False,True,-,True,-,False,False,False,False
297,-,-,-,False,True,-,False,-,False,False,False,False
298,-,-,-,True,True,-,False,-,False,False,False,False
299,-,-,-,True,True,-,False,-,False,False,False,False
300,-,-,-,True,True,-,False,-,False,False,False,False
301,-,-,-,True,True,-,False,-,False,False,False,False
302,-,-,-,False,True,-,False,-,False,False,False,False
303,-,-,-,False,True,-,False,-,False,False,False,False
304,-,-,-,True,True,-,False,-,False,False,False,False
305,-,-,-,True,True,-,False,-,False,False,False,False
306,-,-,-,True,True,-,False,-,False,False,False,False
307,-,-,-,True,True,-,False,-,False,False,False,False
308,-,-,-,True,True,-,True,-,False,False,False,False
309,-,-,-,True,True,-,False,-,False,False,False,False
310,-,-,-,True,True,-,True,-,False,False,False,False
311,-,-,-,True,True,-,False,-,False,False,False,False
312,-,-,-,True,True,-,True,-,False,False,False,False
313,-,-,-,True,True,-,False,-,False,False,False,False
314,-,-,-,True,True,-,True,-,False,False,False,False
315,-,-,-,True,True,-,False,-,False,False,False,False
316,-,-,-,True,True,-,False,-,False,False,False,False
317,-,-,-,True,True,-,False,-,False,False,False,False
318,-,-,-,True,True,-,True,-,False,False,False,False
319,-,-,-,True,True,-,False,-,False,False,False,False
320,-,-,-,True,True,-,True,-,False,False,False,False
321,-,-,-,True,False,-,False,-,False,False,False,False
322,-,-,-,True,True,-,True,-,False,False,False,False
323,-,-,-,True,True,-,False,-,False,False,False,False
324,-,-,-,True,True,-,True,-,False,False,False,False
325,-,-,-,True,True,-,False,-,False,False,False,False
326,-,-,-,True,True,-,False,-,False,False,False,False
327,-,-,-,True,True,-,False,-,False,False,False,False
328,-,-,-,True,True,-,False,-,False,False,False,False
329,-,-,-,True,True,-,False,-,False,False,False,False
330,-,-,-,True,True,-,False,-,False,False,False,False
331,-,-,-,True,True,-,False,-,False,False,False,False
332,-,-,-,True,True,-,True,-,False,False,False,False
333,-,-,-,True,True,-,False,-,False,False,False,False
334,-,-,-,True,True,-,False,-,False,False,False,False
335,-,-,-,True,True,-,False,-,False,False,False,False
336,-,-,-,True,True,-,True,-,False,False,False,False
337,-,-,-,True,True,-,False,-,False,False,False,False
338,-,-,-,True,True,-,False,-,False,False,False,False
339,-,-,-,True,True,-,False,-,False,False,False,False
340,-,-,-,True,True,-,True,-,False,False,False,False
341,-,-,-,True,True,-,False,-,False,False,False,False
342,-,-,-,True,True,-,True,-,False,False,False,False
343,-,-,-,True,True,-,False,-,False,False,False,False
344,-,-,-,True,True,-,True,-,False,False,False,False
345,-,-,-,True,True,-,False,-,False,False,False,False
346,-,-,-,True,True,-,False,-,False,False,False,False
347,-,-,-,True,True,-,False,-,False,False,False,False
348,-,-,-,True,True,-,False,-,False,False,False,False
349,-,-,-,False,True,-,False,-,False,False,False,False
350,-,-,-,False,True,-,True,-,False,False,False,False
351,-,-,-,False,True,-,False,-,False,False,False,False
352,-,-,-,True,True,-,False,-,False,False,False,False
353,-,-,-,True,True,-,False,-,False,False,False,False
354,-,-,-,True,True,-,False,-,False,False,False,False
355,-,-,-,True,True,-,False,-,False,False,False,False
356,-,-,-,True,True,-,False,-,False,False,False,False
357,-,-,-,True,True,-,False,-,False,False,False,False
358,-,-,-,True,True,-,False,-,False,False,False,False
359,-,-,-,True,True,-,False,-,False,False,False,False
360,-,-,-,True,True,-,False,-,False,False,False,False
361,-,-,-,True,True,-,False,-,False,False,False,False
362,-,-,-,True,True,-,True,-,False,False,False,False
363,-,-,-,False,True,-,False,-,False,False,False,False
364,-,-,-,False,True,-,False,-,False,False,False,False
365,-,-,-,False,True,-,False,-,False,False,False,False
366,-,-,-,True,True,-,False,-,False,False,False,False
367,-,-,-,True,True,-,False,-,False,False,False,False
368,-,-,-,True,True,-,False,-,False,False,False,False
369,-,-,-,True,True,-,False,-,False,False,False,False
370,-,-,-,True,True,-,True,-,False,False,False,False
371,-,-,-,True,True,-,False,-,False,False,False,False
372,-,-,-,True,True,-,True,-,False,False,False,False
373,-,-,-,True,True,-,False,-,False,False,False,False
374,-,-,-,True,True,-,True,-,False,False,False,False
375,-,-,-,True,True,-,False,-,False,False,False,False
376,-,-,-,True,True,-,False,-,False,False,False,False
377,-,-,-,False,True,-,False,-,False,False,False,False
378,-,-,-,True,True,-,False,-,False,False,False,False
379,-,-,-,True,True,-,False,-,False,False,False,False
380,-,-,-,False,True,-,True,-,False,False,False,False
381,-,-,-,True,True,-,False,-,False,False,False,False
382,-,-,-,False,True,-,True,-,False,False,False,False
383,-,-,-,True,True,-,False,-,False,False,False,False
384,-,-,-,True,True,-,False,-,False,False,False,False
385,-,-,-,False,True,-,False,-,False,False,False,False
386,-,-,-,False,True,-,True,-,False,False,False,False
387,-,-,-,False,True,-,False,-,False,False,False,False
388,-,-,-,False,True,-,True,-,False,False,False,False
389,-,-,-,True,True,-,False,-,False,False,False,False
390,-,-,-,True,True,-,True,-,False,False,False,False
391,-,-,-,True,True,-,False,-,False,False,False,False
392,-,-,-,True,True,-,True,-,False,False,False,False
393,-,-,-,False,True,-,False,-,False,False,False,False
394,-,-,-,True,True,-,False,-,False,False,False,False
395,-,-,-,True,True,-,False,-,False,False,False,False
396,-,-,-,False,True,-,False,-,False,False,False,False
397,-,-,-,True,True,-,False,-,False,False,False,False
398,-,-,-,False,True,-,True,-,False,False,False,False
399,-,-,-,True,True,-,False,-,False,False,False,False
400,-,-,-,True,True,-,False,-,False,False,False,False
401,-,-,-,True,True,-,False,-,False,False,False,False
402,-,-,-,False,True,-,True,-,False,False,False,False
403,-,-,-,True,True,-,False,-,False,False,False,False
404,-,-,-,True,True,-,False,-,False,False,False,False
405,-,-,-,False,True,-,False,-,False,False,False,False
406,-,-,-,False,True,-,False,-,False,False,False,False
407,-,-,-,False,True,-,False,-,False,False,False,False
408,-,-,-,False,True,-,False,-,False,False,False,False
409,-,-,-,False,True,-,False,-,False,False,False,False
410,-,-,-,False,True,-,True,-,False,False,False,False
411,-,-,-,False,True,-,False,-,False,False,False,False
412,-,-,-,False,True,-,True,-,False,False,False,False
413,-,-,-,False,True,-,False,-,False,False,False,False
414,-,-,-,False,True,-,True,-,False,False,False,False
415,-,-,-,False,True,-,False,-,False,False,False,False
416,-,-,-,True,True,-,False,-,False,False,False,False
417,-,-,-,True,True,-,False,-,False,False,False,False
418,-,-,-,True,True,-,False,-,False,False,False,False
419,-,-,-,True,True,-,False,-,False,False,False,False
420,-,-,-,False,True,-,False,-,False,False,False,False
421,-,-,-,True,True,-,False,-,False,False,False,False
422,-,-,-,True,True,-,False,-,False,False,False,False
423,-,-,-,True,True,-,False,-,False,False,False,False
424,-,-,-,True,True,-,False,-,False,False,False,False
425,-,-,-,True,True,-,False,-,False,False,False,False
426,-,-,-,True,True,-,False,-,False,False,False,False
427,-,-,-,True,True,-,False,-,False,False,False,False
428,-,-,-,True,True,-,True,-,False,False,False,False
429,-,-,-,True,True,-,False,-,False,False,False,False
430,-,-,-,True,True,-,True,-,False,False,False,False
431,-,-,-,True,True,-,False,-,False,False,False,False
432,-,-,-,False,True,-,True,-,False,False,False,False
433,-,-,-,True,True,-,False,-,False,False,False,False
434,-,-,-,False,True,-,True,-,False,False,False,False
435,-,-,-,True,True,-,False,-,False,False,False,False
436,-,-,-,True,True,-,False,-,False,False,False,False
437,-,-,-,True,True,-,False,-,False,False,False,False
438,-,-,-,False,True,-,True,-,False,False,False,False
439,-,-,-,True,True,-,False,-,False,False,False,False
440,-,-,-,True,True,-,False,-,False,False,False,False
441,-,-,-,True,True,-,False,-,False,False,False,False
442,-,-,-,False,True,-,True,-,False,False,False,False
443,-,-,-,True,True,-,False,-,False,False,False,False
444,-,-,-,True,True,-,False,-,False,False,False,False
445,-,-,-,True,True,-,False,-,False,False,False,False
446,-,-,-,True,True,-,False,-,False,False,False,False
447,-,-,-,True,True,-,False,-,False,False,False,False
448,-,-,-,True,True,-,False,-,False,False,False,False
449,-,-,-,True,True,-,False,-,False,False,False,False
450,-,-,-,False,True,-,True,-,False,False,False,False
451,-,-,-,True,True,-,False,-,False,False,False,False
452,-,-,-,False,True,-,False,-,False,False,False,False
453,-,-,-,True,True,-,False,-,False,False,False,False
454,-,-,-,True,True,-,False,-,False,False,False,False
455,-,-,-,True,True,-,False,-,False,False,False,False
456,-,-,-,True,True,-,False,-,False,False,False,False
457,-,-,-,True,True,-,False,-,False,False,False,False
458,-,-,-,False,True,-,False,-,False,False,False,False
459,-,-,-,True,True,-,False,-,False,False,False,False
460,-,-,-,False,True,-,True,-,False,False,False,False
461,-,-,-,True,True,-,False,-,False,False,False,False
462,-,-,-,True,True,-,True,-,False,False,False,False
463,-,-,-,True,True,-,False,-,False,False,False,False
464,-,-,-,True,True,-,False,-,False,False,False,False
465,-,-,-,True,True,-,False,-,False,False,False,False
466,-,-,-,True,True,-,True,-,False,False,False,False
467,-,-,-,True,True,-,False,-,False,False,False,False
468,-,-,-,True,True,-,False,-,False,False,False,False
469,-,-,-,True,True,-,False,-,False,False,False,False
470,-,-,-,True,True,-,False,-,False,False,False,False
471,-,-,-,True,True,-,False,-,False,False,False,False
472,-,-,-,False,True,-,False,-,False,False,False,False
473,-,-,-,True,True,-,False,-,False,False,False,False
474,-,-,-,False,True,-,True,-,False,False,False,False
475,-,-,-,True,True,-,False,-,False,False,False,False
476,-,-,-,False,True,-,True,-,False,False,False,False
477,-,-,-,True,True,-,False,-,False,False,False,False
478,-,-,-,False,True,-,True,-,False,False,False,False
479,-,-,-,True,True,-,False,-,False,False,False,False
480,-,-,-,True,True,-,False,-,False,False,False,False
481,-,-,-,True,True,-,False,-,False,False,False,False
482,-,-,-,True,True,-,False,-,False,False,False,False
483,-,-,-,True,True,-,False,-,False,False,False,False
484,-,-,-,True,True,-,True,-,False,False,False,False
485,-,-,-,True,True,-,False,-,False,False,False,False
486,-,-,-,True,True,-,False,-,False,False,False,False
487,-,-,-,True,True,-,False,-,False,False,False,False
488,-,-,-,True,True,-,False,-,False,False,False,False
489,-,-,-,True,True,-,False,-,False,False,False,False
490,-,-,-,True,True,-,False,-,False,False,False,False
491,-,-,-,True,True,-,False,-,False,False,False,False
492,-,-,-,True,True,-,True,-,False,False,False,False
493,-,-,-,True,True,-,False,-,False,False,False,False
494,-,-,-,False,True,-,False,-,False,False,False,False
495,-,-,-,False,True,-,False,-,False,False,False,False
496,-,-,-,True,True,-,False,-,False,False,False,False
497,-,-,-,True,True,-,False,-,False,False,False,False
498,-,-,-,True,True,-,False,-,False,False,False,False
499,-,-,-,True,True,-,False,-,False,False,False,False
500,-,-,-,False,True,-,True,-,False,False,False,False
501,-,-,-,True,True,-,False,-,False,False,False,False
502,-,-,-,True,True,-,True,-,False,False,False,False
503,-,-,-,True,True,-,False,-,False,False,False,False
504,-,-,-,False,True,-,True,-,False,False,False,False
505,-,-,-,True,True,-,False,-,False,False,False,False
506,-,-,-,True,True,-,False,-,False,False,False,False
507,-,-,-,True,True,-,False,-,False,False,False,False
508,-,-,-,False,True,-,False,-,False,False,False,False
509,-,-,-,True,True,-,False,-,False,False,False,False
510,-,-,-,False,True,-,True,-,False,False,False,False
511,-,-,-,True,True,-,False,-,False,False,False,False
512,-,-,-,True,True,-,True,-,False,False,False,False
513,-,-,-,True,True,-,False,-,False,False,False,False
514,-,-,-,True,True,-,False,-,False,False,False,False
515,-,-,-,True,True,-,False,-,False,False,False,False
516,-,-,-,True,True,-,False,-,False,False,False,False
517,-,-,-,True,True,-,False,-,False,False,False,False
518,-,-,-,True,True,-,True,-,False,False,False,False
519,-,-,-,True,True,-,False,-,False,False,False,False
520,-,-,-,True,True,-,False,-,False,False,False,False
521,-,-,-,True,True,-,False,-,False,False,False,False
522,-,-,-,True,True,-,False,-,False,False,False,False
523,-,-,-,True,True,-,False,-,False,False,False,False
524,-,-,-,False,True,-,True,-,False,False,False,False
525,-,-,-,True,True,-,False,-,False,False,False,False
526,-,-,-,True,True,-,True,-,False,False,False,False
527,-,-,-,True,True,-,False,-,False,False,False,False
528,-,-,-,True,True,-,False,-,False,False,False,False
529,-,-,-,True,True,-,False,-,False,False,False,False
530,-,-,-,True,True,-,False,-,False,False,False,False
531,-,-,-,True,True,-,False,-,False,False,False,False
532,-,-,-,True,True,-,True,-,False,False,False,False
533,-,-,-,False,True,-,False,-,False,False,False,False
534,-,-,-,False,True,-,True,-,False,False,False,False
535,-,-,-,False,True,-,False,-,False,False,False,False
536,-,-,-,False,True,-,False,-,False,False,False,False
537,-,-,-,False,True,-,False,-,False,False,False,False
