101,-,True,-,-,-,-,-,False,-,-,-,-
102,-,False,-,-,-,-,-,False,-,-,-,-
103,-,True,-,-,-,-,-,False,-,-,-,-
104,-,True,-,-,-,-,-,False,-,-,-,-
105,-,True,-,-,-,-,-,False,-,-,-,-
106,-,True,-,-,-,-,-,False,-,-,-,-
107,-,True,-,-,-,-,-,False,-,-,-,-
108,-,True,-,-,-,-,-,False,-,-,-,-
109,-,True,-,-,-,-,-,False,-,-,-,-
110,-,True,-,-,-,-,-,False,-,-,-,-
111,-,True,-,-,-,-,-,False,-,-,-,-
112,-,True,-,-,-,-,-,False,-,-,-,-
113,-,True,-,-,-,-,-,False,-,-,-,-
114,-,True,-,-,-,-,-,False,-,-,-,-
115,-,True,-,-,-,-,-,False,-,-,-,-
116,-,True,-,-,-,-,-,False,-,-,-,-
117,-,False,-,-,-,-,-,False,-,-,-,-
118,-,False,-,-,-,-,-,False,-,-,-,-
119,-,False,-,-,-,-,-,False,-,-,-,-
120,-,False,-,-,-,-,-,False,-,-,-,-
121,-,False,-,-,-,-,-,False,-,-,-,-
122,-,True,-,-,-,-,-,False,-,-,-,-
123,-,True,-,-,-,-,-,False,-,-,-,-
124,-,True,-,-,-,-,-,False,-,-,-,-
125,-,True,-,-,-,-,-,False,-,-,-,-
126,-,True,-,-,-,-,-,False,-,-,-,-
127,-,True,-,-,-,-,-,False,-,-,-,-
128,-,True,-,-,-,-,-,False,-,-,-,-
129,-,True,-,-,-,-,-,False,-,-,-,-
130,-,True,-,-,-,-,-,False,-,-,-,-
131,-,True,-,-,-,-,-,False,-,-,-,-
132,-,True,-,-,-,-,-,False,-,-,-,-
133,-,True,-,-,-,-,-,False,-,-,-,-
134,-,True,-,-,-,-,-,False,-,-,-,-
135,-,True,-,-,-,-,-,False,-,-,-,-
136,-,True,-,-,-,-,-,False,-,-,-,-
137,-,True,-,-,-,-,-,False,-,-,-,-
138,-,True,-,-,-,-,-,False,-,-,-,-
139,-,True,-,-,-,-,-,False,-,-,-,-
140,-,True,-,-,-,-,-,False,-,-,-,-
141,-,True,-,-,-,-,-,False,-,-,-,-
142,-,True,-,-,-,-,-,False,-,-,-,-
143,-,True,-,-,-,-,-,False,-,-,-,-
144,-,True,-,-,-,-,-,False,-,-,-,-
145,-,True,-,-,-,-,-,False,-,-,-,-
146,-,True,-,-,-,-,-,False,-,-,-,-
147,-,True,-,-,-,-,-,False,-,-,-,-
148,-,True,-,-,-,-,-,False,-,-,-,-
149,-,True,-,-,-,-,-,False,-,-,-,-
150,-,True,-,-,-,-,-,False,-,-,-,-
151,-,True,-,-,-,-,-,False,-,-,-,-
152,-,True,-,-,-,-,-,False,-,-,-,-
153,-,True,-,-,-,-,-,False,-,-,-,-
154,-,True,-,-,-,-,-,False,-,-,-,-
155,-,True,-,-,-,-,-,False,-,-,-,-
156,-,True,-,-,-,-,-,False,-,-,-,-
157,-,True,-,-,-,-,-,False,-,-,-,-
158,-,True,-,-,-,-,-,False,-,-,-,-
159,-,True,-,-,-,-,-,False,-,-,-,-
160,-,True,-,-,-,-,-,False,-,-,-,-
161,-,True,-,-,-,-,-,False,-,-,-,-
162,-,True,-,-,-,-,-,False,-,-,-,-
163,-,True,-,-,-,-,-,False,-,-,-,-
164,-,True,-,-,-,-,-,False,-,-,-,-
165,-,True,-,-,-,-,-,False,-,-,-,-
166,-,True,-,-,-,-,-,False,-,-,-,-
167,-,True,-,-,-,-,-,False,-,-,-,-
168,-,True,-,-,-,-,-,False,-,-,-,-
169,-,True,-,-,-,-,-,False,-,-,-,-
170,-,True,-,-,-,-,-,False,-,-,-,-
171,-,True,-,-,-,-,-,False,-,-,-,-
172,-,True,-,-,-,-,-,False,-,-,-,-
173,-,True,-,-,-,-,-,False,-,-,-,-
174,-,True,-,-,-,-,-,False,-,-,-,-
175,-,True,-,-,-,-,-,False,-,-,-,-
176,-,True,-,-,-,-,-,False,-,-,-,-
177,-,True,-,-,-,-,-,False,-,-,-,-
178,-,True,-,-,-,-,-,False,-,-,-,-
179,-,True,-,-,-,-,-,False,-,-,-,-
180,-,True,-,-,-,-,-,False,-,-,-,-
181,-,True,-,-,-,-,-,False,-,-,-,-
182,-,True,-,-,-,-,-,False,-,-,-,-
183,-,True,-,-,-,-,-,False,-,-,-,-
184,-,True,-,-,-,-,-,True,-,-,-,-
185,-,True,-,-,-,-,-,True,-,-,-,-
186,-,True,-,-,-,-,-,False,-,-,-,-
187,-,True,-,-,-,-,-,True,-,-,-,-
188,-,True,-,-,-,-,-,False,-,-,-,-
189,-,True,-,-,-,-,-,True,-,-,-,-
190,-,True,-,-,-,-,-,False,-,-,-,-
191,-,True,-,-,-,-,-,True,-,-,-,-
192,-,True,-,-,-,-,-,False,-,-,-,-
193,-,True,-,-,-,-,-,True,-,-,-,-
194,-,True,-,-,-,-,-,False,-,-,-,-
195,-,True,-,-,-,-,-,False,-,-,-,-
196,-,True,-,-,-,-,-,False,-,-,-,-
197,-,True,-,-,-,-,-,False,-,-,-,-
198,-,True,-,-,-,-,-,False,-,-,-,-
199,-,True,-,-,-,-,-,False,-,-,-,-
200,-,True,-,-,-,-,-,False,-,-,-,-
201,-,True,-,-,-,-,-,True,-,-,-,-
202,-,True,-,-,-,-,-,False,-,-,-,-
203,-,True,-,-,-,-,-,False,-,-,-,-
204,-,True,-,-,-,-,-,False,-,-,-,-
205,-,True,-,-,-,-,-,False,-,-,-,-
206,-,True,-,-,-,-,-,False,-,-,-,-
207,-,True,-,-,-,-,-,False,-,-,-,-
208,-,True,-,-,-,-,-,False,-,-,-,-
209,-,True,-,-,-,-,-,True,-,-,-,-
210,-,True,-,-,-,-,-,False,-,-,-,-
211,-,True,-,-,-,-,-,False,-,-,-,-
212,-,True,-,-,-,-,-,True,-,-,-,-
213,-,True,-,-,-,-,-,False,-,-,-,-
214,-,True,-,-,-,-,-,True,-,-,-,-
215,-,True,-,-,-,-,-,False,-,-,-,-
216,-,True,-,-,-,-,-,False,-,-,-,-
217,-,True,-,-,-,-,-,False,-,-,-,-
218,-,True,-,-,-,-,-,False,-,-,-,-
219,-,True,-,-,-,-,-,True,-,-,-,-
220,-,True,-,-,-,-,-,True,-,-,-,-
221,-,True,-,-,-,-,-,True,-,-,-,-
222,-,True,-,-,-,-,-,False,-,-,-,-
223,-,True,-,-,-,-,-,True,-,-,-,-
224,-,True,-,-,-,-,-,False,-,-,-,-
225,-,True,-,-,-,-,-,True,-,-,-,-
226,-,True,-,-,-,-,-,False,-,-,-,-
227,-,True,-,-,-,-,-,True,-,-,-,-
228,-,True,-,-,-,-,-,False,-,-,-,-
229,-,True,-,-,-,-,-,True,-,-,-,-
230,-,True,-,-,-,-,-,False,-,-,-,-
231,-,True,-,-,-,-,-,True,-,-,-,-
232,-,True,-,-,-,-,-,False,-,-,-,-
233,-,True,-,-,-,-,-,True,-,-,-,-
234,-,True,-,-,-,-,-,False,-,-,-,-
235,-,True,-,-,-,-,-,True,-,-,-,-
236,-,True,-,-,-,-,-,False,-,-,-,-
237,-,True,-,-,-,-,-,False,-,-,-,-
238,-,True,-,-,-,-,-,False,-,-,-,-
239,-,True,-,-,-,-,-,False,-,-,-,-
240,-,True,-,-,-,-,-,False,-,-,-,-
241,-,True,-,-,-,-,-,False,-,-,-,-
242,-,True,-,-,-,-,-,False,-,-,-,-
243,-,True,-,-,-,-,-,False,-,-,-,-
244,-,True,-,-,-,-,-,True,-,-,-,-
245,-,True,-,-,-,-,-,False,-,-,-,-
246,-,True,-,-,-,-,-,False,-,-,-,-
247,-,True,-,-,-,-,-,False,-,-,-,-
248,-,True,-,-,-,-,-,False,-,-,-,-
249,-,True,-,-,-,-,-,False,-,-,-,-
250,-,True,-,-,-,-,-,True,-,-,-,-
251,-,True,-,-,-,-,-,False,-,-,-,-
252,-,True,-,-,-,-,-,False,-,-,-,-
253,-,True,-,-,-,-,-,False,-,-,-,-
254,-,True,-,-,-,-,-,False,-,-,-,-
255,-,True,-,-,-,-,-,False,-,-,-,-
256,-,True,-,-,-,-,-,True,-,-,-,-
257,-,True,-,-,-,-,-,False,-,-,-,-
258,-,True,-,-,-,-,-,True,-,-,-,-
259,-,True,-,-,-,-,-,False,-,-,-,-
260,-,True,-,-,-,-,-,False,-,-,-,-
261,-,True,-,-,-,-,-,False,-,-,-,-
262,-,True,-,-,-,-,-,False,-,-,-,-
263,-,True,-,-,-,-,-,False,-,-,-,-
264,-,True,-,-,-,-,-,False,-,-,-,-
265,-,True,-,-,-,-,-,False,-,-,-,-
266,-,True,-,-,-,-,-,True,-,-,-,-
267,-,True,-,-,-,-,-,False,-,-,-,-
268,-,True,-,-,-,-,-,True,-,-,-,-
269,-,True,-,-,-,-,-,False,-,-,-,-
270,-,True,-,-,-,-,-,False,-,-,-,-
271,-,True,-,-,-,-,-,False,-,-,-,-
272,-,True,-,-,-,-,-,False,-,-,-,-
273,-,True,-,-,-,-,-,False,-,-,-,-
274,-,True,-,-,-,-,-,False,-,-,-,-
275,-,True,-,-,-,-,-,False,-,-,-,-
276,-,True,-,-,-,-,-,True,-,-,-,-
277,-,True,-,-,-,-,-,True,-,-,-,-
278,-,True,-,-,-,-,-,False,-,-,-,-
279,-,True,-,-,-,-,-,True,-,-,-,-
280,-,True,-,-,-,-,-,False,-,-,-,-
281,-,True,-,-,-,-,-,True,-,-,-,-
282,-,True,-,-,-,-,-,False,-,-,-,-
283,-,True,-,-,-,-,-,True,-,-,-,-
284,-,True,-,-,-,-,-,False,-,-,-,-
285,-,True,-,-,-,-,-,True,-,-,-,-
286,-,True,-,-,-,-,-,False,-,-,-,-
287,-,True,-,-,-,-,-,True,-,-,-,-
288,-,True,-,-,-,-,-,False,-,-,-,-
289,-,True,-,-,-,-,-,True,-,-,-,-
290,-,True,-,-,-,-,-,False,-,-,-,-
291,-,True,-,-,-,-,-,True,-,-,-,-
292,-,True,-,-,-,-,-,False,-,-,-,-
293,-,True,-,-,-,-,-,False,-,-,-,-
294,-,True,-,-,-,-,-,True,-,-,-,-
295,-,True,-,-,-,-,-,False,-,-,-,-
296,-,True,-,-,-,-,-,True,-,-,-,-
297,-,True,-,-,-,-,-,False,-,-,-,-
298,-,True,-,-,-,-,-,True,-,-,-,-
299,-,True,-,-,-,-,-,True,-,-,-,-
300,-,True,-,-,-,-,-,False,-,-,-,-
301,-,True,-,-,-,-,-,False,-,-,-,-
302,-,True,-,-,-,-,-,True,-,-,-,-
303,-,True,-,-,-,-,-,False,-,-,-,-
304,-,True,-,-,-,-,-,False,-,-,-,-
305,-,True,-,-,-,-,-,False,-,-,-,-
306,-,True,-,-,-,-,-,True,-,-,-,-
307,-,True,-,-,-,-,-,True,-,-,-,-
308,-,True,-,-,-,-,-,True,-,-,-,-
309,-,True,-,-,-,-,-,True,-,-,-,-
310,-,False,-,-,-,-,-,False,-,-,-,-
311,-,True,-,-,-,-,-,True,-,-,-,-
312,-,True,-,-,-,-,-,False,-,-,-,-
313,-,True,-,-,-,-,-,True,-,-,-,-
314,-,True,-,-,-,-,-,False,-,-,-,-
315,-,True,-,-,-,-,-,True,-,-,-,-
316,-,True,-,-,-,-,-,True,-,-,-,-
317,-,True,-,-,-,-,-,True,-,-,-,-
318,-,True,-,-,-,-,-,False,-,-,-,-
319,-,True,-,-,-,-,-,True,-,-,-,-
320,-,True,-,-,-,-,-,False,-,-,-,-
321,-,True,-,-,-,-,-,True,-,-,-,-
322,-,True,-,-,-,-,-,False,-,-,-,-
323,-,True,-,-,-,-,-,True,-,-,-,-
324,-,True,-,-,-,-,-,False,-,-,-,-
325,-,True,-,-,-,-,-,True,-,-,-,-
326,-,True,-,-,-,-,-,False,-,-,-,-
327,-,True,-,-,-,-,-,True,-,-,-,-
328,-,True,-,-,-,-,-,False,-,-,-,-
329,-,True,-,-,-,-,-,True,-,-,-,-
330,-,True,-,-,-,-,-,False,-,-,-,-
331,-,True,-,-,-,-,-,True,-,-,-,-
332,-,True,-,-,-,-,-,True,-,-,-,-
333,-,True,-,-,-,-,-,True,-,-,-,-
334,-,True,-,-,-,-,-,False,-,-,-,-
335,-,True,-,-,-,-,-,True,-,-,-,-
336,-,True,-,-,-,-,-,False,-,-,-,-
337,-,True,-,-,-,-,-,True,-,-,-,-
338,-,True,-,-,-,-,-,True,-,-,-,-
339,-,True,-,-,-,-,-,True,-,-,-,-
340,-,True,-,-,-,-,-,False,-,-,-,-
341,-,True,-,-,-,-,-,True,-,-,-,-
342,-,False,-,-,-,-,-,False,-,-,-,-
343,-,True,-,-,-,-,-,True,-,-,-,-
344,-,True,-,-,-,-,-,False,-,-,-,-
345,-,True,-,-,-,-,-,True,-,-,-,-
346,-,True,-,-,-,-,-,True,-,-,-,-
347,-,True,-,-,-,-,-,True,-,-,-,-
348,-,True,-,-,-,-,-,True,-,-,-,-
349,-,True,-,-,-,-,-,True,-,-,-,-
350,-,False,-,-,-,-,-,False,-,-,-,-
351,-,False,-,-,-,-,-,True,-,-,-,-
352,-,False,-,-,-,-,-,True,-,-,-,-
353,-,False,-,-,-,-,-,True,-,-,-,-
354,-,True,-,-,-,-,-,True,-,-,-,-
355,-,False,-,-,-,-,-,False,-,-,-,-
356,-,True,-,-,-,-,-,True,-,-,-,-
357,-,False,-,-,-,-,-,False,-,-,-,-
358,-,False,-,-,-,-,-,False,-,-,-,-
359,-,False,-,-,-,-,-,False,-,-,-,-
360,-,True,-,-,-,-,-,False,-,-,-,-
361,-,False,-,-,-,-,-,False,-,-,-,-
362,-,True,-,-,-,-,-,True,-,-,-,-
363,-,False,-,-,-,-,-,False,-,-,-,-
364,-,True,-,-,-,-,-,False,-,-,-,-
365,-,False,-,-,-,-,-,True,-,-,-,-
366,-,False,-,-,-,-,-,False,-,-,-,-
367,-,False,-,-,-,-,-,True,-,-,-,-
368,-,False,-,-,-,-,-,False,-,-,-,-
369,-,False,-,-,-,-,-,True,-,-,-,-
370,-,False,-,-,-,-,-,False,-,-,-,-
371,-,False,-,-,-,-,-,False,-,-,-,-
372,-,True,-,-,-,-,-,False,-,-,-,-
373,-,True,-,-,-,-,-,True,-,-,-,-
374,-,False,-,-,-,-,-,False,-,-,-,-
375,-,True,-,-,-,-,-,True,-,-,-,-
376,-,False,-,-,-,-,-,True,-,-,-,-
377,-,True,-,-,-,-,-,True,-,-,-,-
378,-,True,-,-,-,-,-,True,-,-,-,-
379,-,True,-,-,-,-,-,True,-,-,-,-
380,-,False,-,-,-,-,-,True,-,-,-,-
381,-,True,-,-,-,-,-,True,-,-,-,-
382,-,False,-,-,-,-,-,False,-,-,-,-
383,-,True,-,-,-,-,-,True,-,-,-,-
384,-,False,-,-,-,-,-,False,-,-,-,-
385,-,True,-,-,-,-,-,True,-,-,-,-
386,-,False,-,-,-,-,-,False,-,-,-,-
387,-,True,-,-,-,-,-,True,-,-,-,-
388,-,False,-,-,-,-,-,False,-,-,-,-
389,-,True,-,-,-,-,-,True,-,-,-,-
390,-,True,-,-,-,-,-,False,-,-,-,-
391,-,False,-,-,-,-,-,True,-,-,-,-
392,-,True,-,-,-,-,-,True,-,-,-,-
393,-,False,-,-,-,-,-,True,-,-,-,-
394,-,True,-,-,-,-,-,False,-,-,-,-
395,-,True,-,-,-,-,-,True,-,-,-,-
396,-,False,-,-,-,-,-,False,-,-,-,-
397,-,True,-,-,-,-,-,True,-,-,-,-
398,-,False,-,-,-,-,-,False,-,-,-,-
399,-,True,-,-,-,-,-,True,-,-,-,-
400,-,True,-,-,-,-,-,False,-,-,-,-
401,-,True,-,-,-,-,-,False,-,-,-,-
402,-,True,-,-,-,-,-,True,-,-,-,-
403,-,True,-,-,-,-,-,False,-,-,-,-
404,-,True,-,-,-,-,-,True,-,-,-,-
405,-,True,-,-,-,-,-,False,-,-,-,-
406,-,True,-,-,-,-,-,False,-,-,-,-
407,-,True,-,-,-,-,-,False,-,-,-,-
408,-,True,-,-,-,-,-,False,-,-,-,-
409,-,True,-,-,-,-,-,False,-,-,-,-
410,-,True,-,-,-,-,-,True,-,-,-,-
411,-,True,-,-,-,-,-,False,-,-,-,-
412,-,True,-,-,-,-,-,False,-,-,-,-
413,-,True,-,-,-,-,-,True,-,-,-,-
414,-,True,-,-,-,-,-,False,-,-,-,-
415,-,True,-,-,-,-,-,True,-,-,-,-
416,-,True,-,-,-,-,-,True,-,-,-,-
417,-,True,-,-,-,-,-,True,-,-,-,-
418,-,False,-,-,-,-,-,False,-,-,-,-
419,-,True,-,-,-,-,-,True,-,-,-,-
420,-,True,-,-,-,-,-,False,-,-,-,-
421,-,True,-,-,-,-,-,True,-,-,-,-
422,-,True,-,-,-,-,-,False,-,-,-,-
423,-,True,-,-,-,-,-,True,-,-,-,-
424,-,True,-,-,-,-,-,True,-,-,-,-
425,-,True,-,-,-,-,-,True,-,-,-,-
426,-,True,-,-,-,-,-,False,-,-,-,-
427,-,True,-,-,-,-,-,True,-,-,-,-
428,-,True,-,-,-,-,-,False,-,-,-,-
429,-,True,-,-,-,-,-,True,-,-,-,-
430,-,True,-,-,-,-,-,True,-,-,-,-
431,-,True,-,-,-,-,-,True,-,-,-,-
432,-,True,-,-,-,-,-,False,-,-,-,-
433,-,True,-,-,-,-,-,True,-,-,-,-
434,-,True,-,-,-,-,-,False,-,-,-,-
435,-,True,-,-,-,-,-,True,-,-,-,-
436,-,True,-,-,-,-,-,False,-,-,-,-
437,-,True,-,-,-,-,-,True,-,-,-,-
438,-,True,-,-,-,-,-,False,-,-,-,-
439,-,True,-,-,-,-,-,True,-,-,-,-
440,-,True,-,-,-,-,-,False,-,-,-,-
441,-,True,-,-,-,-,-,True,-,-,-,-
442,-,True,-,-,-,-,-,True,-,-,-,-
443,-,True,-,-,-,-,-,True,-,-,-,-
444,-,False,-,-,-,-,-,False,-,-,-,-
445,-,True,-,-,-,-,-,True,-,-,-,-
446,-,True,-,-,-,-,-,False,-,-,-,-
447,-,True,-,-,-,-,-,True,-,-,-,-
448,-,False,-,-,-,-,-,False,-,-,-,-
449,-,True,-,-,-,-,-,True,-,-,-,-
450,-,True,-,-,-,-,-,False,-,-,-,-
451,-,True,-,-,-,-,-,True,-,-,-,-
452,-,True,-,-,-,-,-,False,-,-,-,-
453,-,True,-,-,-,-,-,True,-,-,-,-
454,-,True,-,-,-,-,-,True,-,-,-,-
455,-,True,-,-,-,-,-,True,-,-,-,-
456,-,False,-,-,-,-,-,True,-,-,-,-
457,-,True,-,-,-,-,-,True,-,-,-,-
458,-,True,-,-,-,-,-,False,-,-,-,-
459,-,True,-,-,-,-,-,True,-,-,-,-
460,-,True,-,-,-,-,-,False,-,-,-,-
461,-,True,-,-,-,-,-,True,-,-,-,-
462,-,True,-,-,-,-,-,False,-,-,-,-
463,-,True,-,-,-,-,-,True,-,-,-,-
464,-,False,-,-,-,-,-,False,-,-,-,-
465,-,True,-,-,-,-,-,True,-,-,-,-
466,-,True,-,-,-,-,-,True,-,-,-,-
467,-,True,-,-,-,-,-,True,-,-,-,-
468,-,True,-,-,-,-,-,False,-,-,-,-
469,-,True,-,-,-,-,-,True,-,-,-,-
470,-,True,-,-,-,-,-,False,-,-,-,-
471,-,True,-,-,-,-,-,True,-,-,-,-
472,-,False,-,-,-,-,-,False,-,-,-,-
473,-,True,-,-,-,-,-,True,-,-,-,-
474,-,True,-,-,-,-,-,False,-,-,-,-
475,-,True,-,-,-,-,-,True,-,-,-,-
476,-,True,-,-,-,-,-,False,-,-,-,-
477,-,True,-,-,-,-,-,True,-,-,-,-
478,-,True,-,-,-,-,-,False,-,-,-,-
479,-,True,-,-,-,-,-,True,-,-,-,-
480,-,True,-,-,-,-,-,False,-,-,-,-
481,-,True,-,-,-,-,-,False,-,-,-,-
482,-,True,-,-,-,-,-,False,-,-,-,-
483,-,True,-,-,-,-,-,False,-,-,-,-
484,-,True,-,-,-,-,-,False,-,-,-,-
485,-,True,-,-,-,-,-,False,-,-,-,-
486,-,True,-,-,-,-,-,True,-,-,-,-
487,-,True,-,-,-,-,-,True,-,-,-,-
488,-,True,-,-,-,-,-,True,-,-,-,-
489,-,True,-,-,-,-,-,True,-,-,-,-
490,-,True,-,-,-,-,-,True,-,-,-,-
491,-,True,-,-,-,-,-,True,-,-,-,-
492,-,False,-,-,-,-,-,False,-,-,-,-
493,-,True,-,-,-,-,-,True,-,-,-,-
494,-,False,-,-,-,-,-,False,-,-,-,-
495,-,True,-,-,-,-,-,True,-,-,-,-
496,-,True,-,-,-,-,-,False,-,-,-,-
497,-,True,-,-,-,-,-,True,-,-,-,-
498,-,False,-,-,-,-,-,False,-,-,-,-
499,-,True,-,-,-,-,-,True,-,-,-,-
500,-,True,-,-,-,-,-,False,-,-,-,-
501,-,True,-,-,-,-,-,True,-,-,-,-
502,-,True,-,-,-,-,-,False,-,-,-,-
503,-,True,-,-,-,-,-,True,-,-,-,-
504,-,True,-,-,-,-,-,False,-,-,-,-
505,-,True,-,-,-,-,-,True,-,-,-,-
506,-,True,-,-,-,-,-,False,-,-,-,-
507,-,True,-,-,-,-,-,True,-,-,-,-
508,-,True,-,-,-,-,-,False,-,-,-,-
509,-,True,-,-,-,-,-,True,-,-,-,-
510,-,True,-,-,-,-,-,False,-,-,-,-
511,-,True,-,-,-,-,-,True,-,-,-,-
512,-,True,-,-,-,-,-,False,-,-,-,-
513,-,True,-,-,-,-,-,True,-,-,-,-
514,-,True,-,-,-,-,-,True,-,-,-,-
515,-,True,-,-,-,-,-,True,-,-,-,-
516,-,True,-,-,-,-,-,True,-,-,-,-
517,-,True,-,-,-,-,-,True,-,-,-,-
518,-,True,-,-,-,-,-,True,-,-,-,-
519,-,True,-,-,-,-,-,True,-,-,-,-
520,-,True,-,-,-,-,-,False,-,-,-,-
521,-,True,-,-,-,-,-,True,-,-,-,-
522,-,True,-,-,-,-,-,False,-,-,-,-
523,-,True,-,-,-,-,-,True,-,-,-,-
524,-,True,-,-,-,-,-,True,-,-,-,-
525,-,True,-,-,-,-,-,True,-,-,-,-
526,-,True,-,-,-,-,-,False,-,-,-,-
527,-,True,-,-,-,-,-,True,-,-,-,-
528,-,True,-,-,-,-,-,False,-,-,-,-
529,-,True,-,-,-,-,-,True,-,-,-,-
530,-,True,-,-,-,-,-,True,-,-,-,-
531,-,True,-,-,-,-,-,True,-,-,-,-
532,-,True,-,-,-,-,-,False,-,-,-,-
533,-,True,-,-,-,-,-,True,-,-,-,-
534,-,True,-,-,-,-,-,True,-,-,-,-
535,-,True,-,-,-,-,-,True,-,-,-,-
536,-,True,-,-,-,-,-,False,-,-,-,-
537,-,True,-,-,-,-,-,True,-,-,-,-
