101,-,-,-,True,-,-,-,-,-,True,-,-
102,-,-,-,True,-,-,-,-,-,True,-,-
103,-,-,-,True,-,-,-,-,-,True,-,-
104,-,-,-,True,-,-,-,-,-,True,-,-
105,-,-,-,True,-,-,-,-,-,True,-,-
106,-,-,-,True,-,-,-,-,-,True,-,-
107,-,-,-,True,-,-,-,-,-,True,-,-
108,-,-,-,True,-,-,-,-,-,True,-,-
109,-,-,-,True,-,-,-,-,-,True,-,-
110,-,-,-,False,-,-,-,-,-,True,-,-
111,-,-,-,True,-,-,-,-,-,True,-,-
112,-,-,-,False,-,-,-,-,-,True,-,-
113,-,-,-,True,-,-,-,-,-,True,-,-
114,-,-,-,True,-,-,-,-,-,True,-,-
115,-,-,-,True,-,-,-,-,-,True,-,-
116,-,-,-,True,-,-,-,-,-,True,-,-
117,-,-,-,True,-,-,-,-,-,True,-,-
118,-,-,-,True,-,-,-,-,-,True,-,-
119,-,-,-,True,-,-,-,-,-,True,-,-
120,-,-,-,True,-,-,-,-,-,True,-,-
121,-,-,-,True,-,-,-,-,-,True,-,-
122,-,-,-,True,-,-,-,-,-,True,-,-
123,-,-,-,True,-,-,-,-,-,True,-,-
124,-,-,-,True,-,-,-,-,-,True,-,-
125,-,-,-,True,-,-,-,-,-,True,-,-
126,-,-,-,False,-,-,-,-,-,False,-,-
127,-,-,-,True,-,-,-,-,-,True,-,-
128,-,-,-,True,-,-,-,-,-,True,-,-
129,-,-,-,True,-,-,-,-,-,True,-,-
130,-,-,-,True,-,-,-,-,-,False,-,-
131,-,-,-,True,-,-,-,-,-,True,-,-
132,-,-,-,False,-,-,-,-,-,False,-,-
133,-,-,-,True,-,-,-,-,-,True,-,-
134,-,-,-,True,-,-,-,-,-,True,-,-
135,-,-,-,True,-,-,-,-,-,True,-,-
136,-,-,-,True,-,-,-,-,-,True,-,-
137,-,-,-,True,-,-,-,-,-,True,-,-
138,-,-,-,False,-,-,-,-,-,True,-,-
139,-,-,-,True,-,-,-,-,-,True,-,-
140,-,-,-,True,-,-,-,-,-,False,-,-
141,-,-,-,True,-,-,-,-,-,True,-,-
142,-,-,-,True,-,-,-,-,-,True,-,-
143,-,-,-,True,-,-,-,-,-,True,-,-
144,-,-,-,True,-,-,-,-,-,True,-,-
145,-,-,-,True,-,-,-,-,-,True,-,-
146,-,-,-,True,-,-,-,-,-,True,-,-
147,-,-,-,True,-,-,-,-,-,True,-,-
148,-,-,-,True,-,-,-,-,-,False,-,-
149,-,-,-,True,-,-,-,-,-,True,-,-
150,-,-,-,True,-,-,-,-,-,False,-,-
151,-,-,-,True,-,-,-,-,-,True,-,-
152,-,-,-,True,-,-,-,-,-,False,-,-
153,-,-,-,True,-,-,-,-,-,True,-,-
154,-,-,-,True,-,-,-,-,-,True,-,-
155,-,-,-,True,-,-,-,-,-,True,-,-
156,-,-,-,True,-,-,-,-,-,False,-,-
157,-,-,-,True,-,-,-,-,-,False,-,-
158,-,-,-,True,-,-,-,-,-,True,-,-
159,-,-,-,True,-,-,-,-,-,False,-,-
160,-,-,-,False,-,-,-,-,-,True,-,-
161,-,-,-,True,-,-,-,-,-,True,-,-
162,-,-,-,True,-,-,-,-,-,True,-,-
163,-,-,-,True,-,-,-,-,-,True,-,-
164,-,-,-,True,-,-,-,-,-,False,-,-
165,-,-,-,True,-,-,-,-,-,True,-,-
166,-,-,-,False,-,-,-,-,-,True,-,-
167,-,-,-,True,-,-,-,-,-,True,-,-
168,-,-,-,False,-,-,-,-,-,False,-,-
169,-,-,-,True,-,-,-,-,-,True,-,-
170,-,-,-,True,-,-,-,-,-,False,-,-
171,-,-,-,True,-,-,-,-,-,True,-,-
172,-,-,-,True,-,-,-,-,-,True,-,-
173,-,-,-,True,-,-,-,-,-,True,-,-
174,-,-,-,False,-,-,-,-,-,False,-,-
175,-,-,-,True,-,-,-,-,-,True,-,-
176,-,-,-,False,-,-,-,-,-,False,-,-
177,-,-,-,True,-,-,-,-,-,True,-,-
178,-,-,-,True,-,-,-,-,-,True,-,-
179,-,-,-,True,-,-,-,-,-,True,-,-
180,-,-,-,False,-,-,-,-,-,False,-,-
181,-,-,-,True,-,-,-,-,-,True,-,-
182,-,-,-,True,-,-,-,-,-,False,-,-
183,-,-,-,True,-,-,-,-,-,True,-,-
184,-,-,-,False,-,-,-,-,-,True,-,-
185,-,-,-,True,-,-,-,-,-,True,-,-
186,-,-,-,True,-,-,-,-,-,True,-,-
187,-,-,-,True,-,-,-,-,-,True,-,-
188,-,-,-,True,-,-,-,-,-,True,-,-
189,-,-,-,True,-,-,-,-,-,True,-,-
190,-,-,-,False,-,-,-,-,-,True,-,-
191,-,-,-,True,-,-,-,-,-,True,-,-
192,-,-,-,False,-,-,-,-,-,True,-,-
193,-,-,-,False,-,-,-,-,-,True,-,-
194,-,-,-,True,-,-,-,-,-,True,-,-
195,-,-,-,False,-,-,-,-,-,True,-,-
196,-,-,-,True,-,-,-,-,-,True,-,-
197,-,-,-,False,-,-,-,-,-,True,-,-
198,-,-,-,True,-,-,-,-,-,True,-,-
199,-,-,-,True,-,-,-,-,-,True,-,-
200,-,-,-,True,-,-,-,-,-,True,-,-
201,-,-,-,True,-,-,-,-,-,True,-,-
202,-,-,-,True,-,-,-,-,-,False,-,-
203,-,-,-,True,-,-,-,-,-,False,-,-
204,-,-,-,True,-,-,-,-,-,True,-,-
205,-,-,-,True,-,-,-,-,-,False,-,-
206,-,-,-,False,-,-,-,-,-,True,-,-
207,-,-,-,True,-,-,-,-,-,False,-,-
208,-,-,-,False,-,-,-,-,-,True,-,-
209,-,-,-,True,-,-,-,-,-,True,-,-
210,-,-,-,True,-,-,-,-,-,True,-,-
211,-,-,-,True,-,-,-,-,-,True,-,-
212,-,-,-,False,-,-,-,-,-,True,-,-
213,-,-,-,True,-,-,-,-,-,True,-,-
214,-,-,-,True,-,-,-,-,-,True,-,-
215,-,-,-,True,-,-,-,-,-,True,-,-
216,-,-,-,True,-,-,-,-,-,True,-,-
217,-,-,-,True,-,-,-,-,-,True,-,-
218,-,-,-,False,-,-,-,-,-,True,-,-
219,-,-,-,True,-,-,-,-,-,True,-,-
220,-,-,-,False,-,-,-,-,-,False,-,-
221,-,-,-,True,-,-,-,-,-,True,-,-
222,-,-,-,False,-,-,-,-,-,True,-,-
223,-,-,-,True,-,-,-,-,-,True,-,-
224,-,-,-,False,-,-,-,-,-,False,-,-
225,-,-,-,True,-,-,-,-,-,True,-,-
226,-,-,-,False,-,-,-,-,-,True,-,-
227,-,-,-,True,-,-,-,-,-,True,-,-
228,-,-,-,False,-,-,-,-,-,False,-,-
229,-,-,-,True,-,-,-,-,-,True,-,-
230,-,-,-,False,-,-,-,-,-,True,-,-
231,-,-,-,True,-,-,-,-,-,True,-,-
232,-,-,-,False,-,-,-,-,-,True,-,-
233,-,-,-,True,-,-,-,-,-,True,-,-
234,-,-,-,False,-,-,-,-,-,True,-,-
235,-,-,-,True,-,-,-,-,-,True,-,-
236,-,-,-,True,-,-,-,-,-,True,-,-
237,-,-,-,True,-,-,-,-,-,True,-,-
238,-,-,-,False,-,-,-,-,-,True,-,-
239,-,-,-,True,-,-,-,-,-,True,-,-
240,-,-,-,False,-,-,-,-,-,True,-,-
241,-,-,-,True,-,-,-,-,-,True,-,-
242,-,-,-,False,-,-,-,-,-,True,-,-
243,-,-,-,True,-,-,-,-,-,True,-,-
244,-,-,-,False,-,-,-,-,-,True,-,-
245,-,-,-,True,-,-,-,-,-,True,-,-
246,-,-,-,False,-,-,-,-,-,True,-,-
247,-,-,-,True,-,-,-,-,-,True,-,-
248,-,-,-,False,-,-,-,-,-,True,-,-
249,-,-,-,True,-,-,-,-,-,True,-,-
250,-,-,-,True,-,-,-,-,-,True,-,-
251,-,-,-,True,-,-,-,-,-,True,-,-
252,-,-,-,False,-,-,-,-,-,True,-,-
253,-,-,-,True,-,-,-,-,-,True,-,-
254,-,-,-,False,-,-,-,-,-,True,-,-
255,-,-,-,True,-,-,-,-,-,True,-,-
256,-,-,-,False,-,-,-,-,-,True,-,-
257,-,-,-,True,-,-,-,-,-,True,-,-
258,-,-,-,False,-,-,-,-,-,False,-,-
259,-,-,-,True,-,-,-,-,-,True,-,-
260,-,-,-,False,-,-,-,-,-,True,-,-
261,-,-,-,True,-,-,-,-,-,True,-,-
262,-,-,-,True,-,-,-,-,-,True,-,-
263,-,-,-,True,-,-,-,-,-,True,-,-
264,-,-,-,False,-,-,-,-,-,True,-,-
265,-,-,-,True,-,-,-,-,-,True,-,-
266,-,-,-,False,-,-,-,-,-,True,-,-
267,-,-,-,True,-,-,-,-,-,True,-,-
268,-,-,-,False,-,-,-,-,-,True,-,-
269,-,-,-,True,-,-,-,-,-,True,-,-
270,-,-,-,False,-,-,-,-,-,True,-,-
271,-,-,-,True,-,-,-,-,-,True,-,-
272,-,-,-,False,-,-,-,-,-,True,-,-
273,-,-,-,False,-,-,-,-,-,True,-,-
274,-,-,-,False,-,-,-,-,-,True,-,-
275,-,-,-,True,-,-,-,-,-,True,-,-
276,-,-,-,False,-,-,-,-,-,True,-,-
277,-,-,-,True,-,-,-,-,-,True,-,-
278,-,-,-,True,-,-,-,-,-,True,-,-
279,-,-,-,True,-,-,-,-,-,True,-,-
280,-,-,-,False,-,-,-,-,-,True,-,-
281,-,-,-,True,-,-,-,-,-,True,-,-
282,-,-,-,True,-,-,-,-,-,True,-,-
283,-,-,-,True,-,-,-,-,-,True,-,-
284,-,-,-,False,-,-,-,-,-,True,-,-
285,-,-,-,True,-,-,-,-,-,True,-,-
286,-,-,-,True,-,-,-,-,-,True,-,-
287,-,-,-,True,-,-,-,-,-,True,-,-
288,-,-,-,True,-,-,-,-,-,True,-,-
289,-,-,-,True,-,-,-,-,-,True,-,-
290,-,-,-,False,-,-,-,-,-,True,-,-
291,-,-,-,True,-,-,-,-,-,True,-,-
292,-,-,-,False,-,-,-,-,-,True,-,-
293,-,-,-,True,-,-,-,-,-,True,-,-
294,-,-,-,False,-,-,-,-,-,True,-,-
295,-,-,-,True,-,-,-,-,-,True,-,-
296,-,-,-,False,-,-,-,-,-,True,-,-
297,-,-,-,True,-,-,-,-,-,True,-,-
298,-,-,-,True,-,-,-,-,-,True,-,-
299,-,-,-,True,-,-,-,-,-,True,-,-
300,-,-,-,False,-,-,-,-,-,True,-,-
301,-,-,-,True,-,-,-,-,-,True,-,-
302,-,-,-,False,-,-,-,-,-,True,-,-
303,-,-,-,True,-,-,-,-,-,True,-,-
304,-,-,-,True,-,-,-,-,-,True,-,-
305,-,-,-,True,-,-,-,-,-,True,-,-
306,-,-,-,False,-,-,-,-,-,True,-,-
307,-,-,-,True,-,-,-,-,-,True,-,-
308,-,-,-,False,-,-,-,-,-,True,-,-
309,-,-,-,False,-,-,-,-,-,True,-,-
310,-,-,-,True,-,-,-,-,-,True,-,-
311,-,-,-,False,-,-,-,-,-,True,-,-
312,-,-,-,False,-,-,-,-,-,True,-,-
313,-,-,-,False,-,-,-,-,-,True,-,-
314,-,-,-,False,-,-,-,-,-,True,-,-
315,-,-,-,True,-,-,-,-,-,True,-,-
316,-,-,-,False,-,-,-,-,-,True,-,-
317,-,-,-,True,-,-,-,-,-,True,-,-
318,-,-,-,False,-,-,-,-,-,True,-,-
319,-,-,-,False,-,-,-,-,-,True,-,-
320,-,-,-,True,-,-,-,-,-,True,-,-
321,-,-,-,False,-,-,-,-,-,True,-,-
322,-,-,-,True,-,-,-,-,-,True,-,-
323,-,-,-,False,-,-,-,-,-,True,-,-
324,-,-,-,False,-,-,-,-,-,True,-,-
325,-,-,-,False,-,-,-,-,-,True,-,-
326,-,-,-,True,-,-,-,-,-,True,-,-
327,-,-,-,False,-,-,-,-,-,True,-,-
328,-,-,-,True,-,-,-,-,-,True,-,-
329,-,-,-,False,-,-,-,-,-,True,-,-
330,-,-,-,False,-,-,-,-,-,True,-,-
331,-,-,-,False,-,-,-,-,-,True,-,-
332,-,-,-,True,-,-,-,-,-,True,-,-
333,-,-,-,True,-,-,-,-,-,True,-,-
334,-,-,-,False,-,-,-,-,-,True,-,-
335,-,-,-,True,-,-,-,-,-,True,-,-
336,-,-,-,True,-,-,-,-,-,True,-,-
337,-,-,-,True,-,-,-,-,-,True,-,-
338,-,-,-,False,-,-,-,-,-,True,-,-
339,-,-,-,True,-,-,-,-,-,True,-,-
340,-,-,-,False,-,-,-,-,-,True,-,-
341,-,-,-,False,-,-,-,-,-,True,-,-
342,-,-,-,True,-,-,-,-,-,True,-,-
343,-,-,-,True,-,-,-,-,-,True,-,-
344,-,-,-,False,-,-,-,-,-,True,-,-
345,-,-,-,True,-,-,-,-,-,True,-,-
346,-,-,-,False,-,-,-,-,-,False,-,-
347,-,-,-,True,-,-,-,-,-,True,-,-
348,-,-,-,True,-,-,-,-,-,True,-,-
349,-,-,-,True,-,-,-,-,-,True,-,-
350,-,-,-,False,-,-,-,-,-,True,-,-
351,-,-,-,True,-,-,-,-,-,True,-,-
352,-,-,-,False,-,-,-,-,-,True,-,-
353,-,-,-,True,-,-,-,-,-,True,-,-
354,-,-,-,True,-,-,-,-,-,True,-,-
355,-,-,-,True,-,-,-,-,-,True,-,-
356,-,-,-,False,-,-,-,-,-,True,-,-
357,-,-,-,True,-,-,-,-,-,True,-,-
358,-,-,-,False,-,-,-,-,-,True,-,-
359,-,-,-,True,-,-,-,-,-,True,-,-
360,-,-,-,False,-,-,-,-,-,True,-,-
361,-,-,-,True,-,-,-,-,-,True,-,-
362,-,-,-,False,-,-,-,-,-,True,-,-
363,-,-,-,True,-,-,-,-,-,True,-,-
364,-,-,-,False,-,-,-,-,-,True,-,-
365,-,-,-,True,-,-,-,-,-,True,-,-
366,-,-,-,False,-,-,-,-,-,True,-,-
367,-,-,-,True,-,-,-,-,-,True,-,-
368,-,-,-,False,-,-,-,-,-,True,-,-
369,-,-,-,False,-,-,-,-,-,True,-,-
370,-,-,-,False,-,-,-,-,-,True,-,-
371,-,-,-,False,-,-,-,-,-,True,-,-
372,-,-,-,False,-,-,-,-,-,True,-,-
373,-,-,-,False,-,-,-,-,-,True,-,-
374,-,-,-,True,-,-,-,-,-,True,-,-
375,-,-,-,True,-,-,-,-,-,True,-,-
376,-,-,-,False,-,-,-,-,-,True,-,-
377,-,-,-,True,-,-,-,-,-,True,-,-
378,-,-,-,False,-,-,-,-,-,True,-,-
379,-,-,-,True,-,-,-,-,-,True,-,-
380,-,-,-,False,-,-,-,-,-,True,-,-
381,-,-,-,True,-,-,-,-,-,True,-,-
382,-,-,-,False,-,-,-,-,-,True,-,-
383,-,-,-,False,-,-,-,-,-,True,-,-
384,-,-,-,True,-,-,-,-,-,True,-,-
385,-,-,-,True,-,-,-,-,-,True,-,-
386,-,-,-,False,-,-,-,-,-,False,-,-
387,-,-,-,True,-,-,-,-,-,True,-,-
388,-,-,-,False,-,-,-,-,-,False,-,-
389,-,-,-,True,-,-,-,-,-,True,-,-
390,-,-,-,False,-,-,-,-,-,True,-,-
391,-,-,-,True,-,-,-,-,-,True,-,-
392,-,-,-,True,-,-,-,-,-,False,-,-
393,-,-,-,True,-,-,-,-,-,True,-,-
394,-,-,-,True,-,-,-,-,-,True,-,-
395,-,-,-,True,-,-,-,-,-,True,-,-
396,-,-,-,False,-,-,-,-,-,False,-,-
397,-,-,-,True,-,-,-,-,-,True,-,-
398,-,-,-,True,-,-,-,-,-,False,-,-
399,-,-,-,True,-,-,-,-,-,True,-,-
400,-,-,-,False,-,-,-,-,-,False,-,-
401,-,-,-,True,-,-,-,-,-,True,-,-
402,-,-,-,True,-,-,-,-,-,False,-,-
403,-,-,-,True,-,-,-,-,-,True,-,-
404,-,-,-,False,-,-,-,-,-,True,-,-
405,-,-,-,True,-,-,-,-,-,True,-,-
406,-,-,-,True,-,-,-,-,-,True,-,-
407,-,-,-,True,-,-,-,-,-,True,-,-
408,-,-,-,False,-,-,-,-,-,True,-,-
409,-,-,-,True,-,-,-,-,-,True,-,-
410,-,-,-,False,-,-,-,-,-,False,-,-
411,-,-,-,True,-,-,-,-,-,True,-,-
412,-,-,-,False,-,-,-,-,-,True,-,-
413,-,-,-,True,-,-,-,-,-,True,-,-
414,-,-,-,False,-,-,-,-,-,True,-,-
415,-,-,-,False,-,-,-,-,-,True,-,-
416,-,-,-,False,-,-,-,-,-,False,-,-
417,-,-,-,False,-,-,-,-,-,True,-,-
418,-,-,-,False,-,-,-,-,-,False,-,-
419,-,-,-,False,-,-,-,-,-,True,-,-
420,-,-,-,False,-,-,-,-,-,False,-,-
421,-,-,-,False,-,-,-,-,-,True,-,-
422,-,-,-,False,-,-,-,-,-,True,-,-
423,-,-,-,True,-,-,-,-,-,True,-,-
424,-,-,-,False,-,-,-,-,-,True,-,-
425,-,-,-,True,-,-,-,-,-,True,-,-
426,-,-,-,False,-,-,-,-,-,True,-,-
427,-,-,-,True,-,-,-,-,-,True,-,-
428,-,-,-,False,-,-,-,-,-,True,-,-
429,-,-,-,True,-,-,-,-,-,True,-,-
430,-,-,-,False,-,-,-,-,-,True,-,-
431,-,-,-,True,-,-,-,-,-,True,-,-
432,-,-,-,False,-,-,-,-,-,True,-,-
433,-,-,-,False,-,-,-,-,-,True,-,-
434,-,-,-,False,-,-,-,-,-,True,-,-
435,-,-,-,False,-,-,-,-,-,True,-,-
436,-,-,-,False,-,-,-,-,-,True,-,-
437,-,-,-,True,-,-,-,-,-,True,-,-
438,-,-,-,False,-,-,-,-,-,True,-,-
439,-,-,-,False,-,-,-,-,-,True,-,-
440,-,-,-,False,-,-,-,-,-,True,-,-
441,-,-,-,False,-,-,-,-,-,True,-,-
442,-,-,-,False,-,-,-,-,-,True,-,-
443,-,-,-,False,-,-,-,-,-,True,-,-
444,-,-,-,False,-,-,-,-,-,True,-,-
445,-,-,-,False,-,-,-,-,-,True,-,-
446,-,-,-,False,-,-,-,-,-,False,-,-
447,-,-,-,False,-,-,-,-,-,True,-,-
448,-,-,-,False,-,-,-,-,-,True,-,-
449,-,-,-,False,-,-,-,-,-,True,-,-
450,-,-,-,False,-,-,-,-,-,True,-,-
451,-,-,-,False,-,-,-,-,-,True,-,-
452,-,-,-,False,-,-,-,-,-,True,-,-
453,-,-,-,False,-,-,-,-,-,True,-,-
454,-,-,-,True,-,-,-,-,-,True,-,-
455,-,-,-,True,-,-,-,-,-,True,-,-
456,-,-,-,False,-,-,-,-,-,True,-,-
457,-,-,-,True,-,-,-,-,-,True,-,-
458,-,-,-,False,-,-,-,-,-,True,-,-
459,-,-,-,True,-,-,-,-,-,True,-,-
460,-,-,-,False,-,-,-,-,-,True,-,-
461,-,-,-,True,-,-,-,-,-,True,-,-
462,-,-,-,False,-,-,-,-,-,True,-,-
463,-,-,-,True,-,-,-,-,-,True,-,-
464,-,-,-,True,-,-,-,-,-,True,-,-
465,-,-,-,True,-,-,-,-,-,True,-,-
466,-,-,-,False,-,-,-,-,-,True,-,-
467,-,-,-,True,-,-,-,-,-,True,-,-
468,-,-,-,True,-,-,-,-,-,True,-,-
469,-,-,-,True,-,-,-,-,-,True,-,-
470,-,-,-,False,-,-,-,-,-,True,-,-
471,-,-,-,True,-,-,-,-,-,True,-,-
472,-,-,-,False,-,-,-,-,-,True,-,-
473,-,-,-,True,-,-,-,-,-,True,-,-
474,-,-,-,False,-,-,-,-,-,True,-,-
475,-,-,-,True,-,-,-,-,-,True,-,-
476,-,-,-,False,-,-,-,-,-,True,-,-
477,-,-,-,True,-,-,-,-,-,True,-,-
478,-,-,-,False,-,-,-,-,-,True,-,-
479,-,-,-,True,-,-,-,-,-,True,-,-
480,-,-,-,False,-,-,-,-,-,True,-,-
481,-,-,-,True,-,-,-,-,-,True,-,-
482,-,-,-,False,-,-,-,-,-,True,-,-
483,-,-,-,True,-,-,-,-,-,True,-,-
484,-,-,-,False,-,-,-,-,-,True,-,-
485,-,-,-,True,-,-,-,-,-,True,-,-
486,-,-,-,False,-,-,-,-,-,True,-,-
487,-,-,-,True,-,-,-,-,-,True,-,-
488,-,-,-,False,-,-,-,-,-,True,-,-
489,-,-,-,True,-,-,-,-,-,True,-,-
490,-,-,-,False,-,-,-,-,-,True,-,-
491,-,-,-,True,-,-,-,-,-,True,-,-
492,-,-,-,False,-,-,-,-,-,True,-,-
493,-,-,-,True,-,-,-,-,-,True,-,-
494,-,-,-,False,-,-,-,-,-,True,-,-
495,-,-,-,True,-,-,-,-,-,True,-,-
496,-,-,-,True,-,-,-,-,-,True,-,-
497,-,-,-,True,-,-,-,-,-,True,-,-
498,-,-,-,False,-,-,-,-,-,True,-,-
499,-,-,-,True,-,-,-,-,-,True,-,-
500,-,-,-,False,-,-,-,-,-,True,-,-
501,-,-,-,True,-,-,-,-,-,True,-,-
502,-,-,-,False,-,-,-,-,-,True,-,-
503,-,-,-,False,-,-,-,-,-,True,-,-
504,-,-,-,True,-,-,-,-,-,True,-,-
505,-,-,-,True,-,-,-,-,-,True,-,-
506,-,-,-,False,-,-,-,-,-,False,-,-
507,-,-,-,True,-,-,-,-,-,True,-,-
508,-,-,-,False,-,-,-,-,-,True,-,-
509,-,-,-,True,-,-,-,-,-,True,-,-
510,-,-,-,True,-,-,-,-,-,True,-,-
511,-,-,-,True,-,-,-,-,-,True,-,-
512,-,-,-,True,-,-,-,-,-,True,-,-
513,-,-,-,True,-,-,-,-,-,True,-,-
514,-,-,-,False,-,-,-,-,-,True,-,-
515,-,-,-,True,-,-,-,-,-,True,-,-
516,-,-,-,True,-,-,-,-,-,True,-,-
517,-,-,-,True,-,-,-,-,-,True,-,-
518,-,-,-,True,-,-,-,-,-,True,-,-
519,-,-,-,True,-,-,-,-,-,True,-,-
520,-,-,-,True,-,-,-,-,-,True,-,-
521,-,-,-,True,-,-,-,-,-,True,-,-
522,-,-,-,False,-,-,-,-,-,False,-,-
523,-,-,-,True,-,-,-,-,-,True,-,-
524,-,-,-,False,-,-,-,-,-,False,-,-
525,-,-,-,True,-,-,-,-,-,True,-,-
526,-,-,-,False,-,-,-,-,-,False,-,-
527,-,-,-,True,-,-,-,-,-,True,-,-
528,-,-,-,False,-,-,-,-,-,True,-,-
529,-,-,-,True,-,-,-,-,-,True,-,-
530,-,-,-,True,-,-,-,-,-,True,-,-
531,-,-,-,True,-,-,-,-,-,True,-,-
532,-,-,-,False,-,-,-,-,-,True,-,-
533,-,-,-,True,-,-,-,-,-,True,-,-
534,-,-,-,True,-,-,-,-,-,False,-,-
535,-,-,-,True,-,-,-,-,-,True,-,-
536,-,-,-,True,-,-,-,-,-,True,-,-
537,-,-,-,True,-,-,-,-,-,True,-,-
