81,-,-,-,-,-,False,True,False,-,False,False,False
82,-,-,-,-,-,False,True,False,-,False,False,False
83,-,-,-,-,-,False,True,False,-,False,False,False
84,-,-,-,-,-,False,False,False,-,False,False,False
85,-,-,-,-,-,False,True,False,-,False,False,False
86,-,-,-,-,-,False,True,False,-,False,False,False
87,-,-,-,-,-,False,True,False,-,False,False,False
88,-,-,-,-,-,False,True,False,-,False,False,False
89,-,-,-,-,-,False,True,False,-,False,False,False
90,-,-,-,-,-,False,True,False,-,False,False,False
91,-,-,-,-,-,False,True,False,-,False,False,False
92,-,-,-,-,-,False,False,False,-,False,False,False
93,-,-,-,-,-,False,True,False,-,False,False,False
94,-,-,-,-,-,False,True,False,-,False,False,False
95,-,-,-,-,-,False,True,False,-,False,False,False
96,-,-,-,-,-,False,True,False,-,False,False,False
97,-,-,-,-,-,False,True,False,-,False,False,False
98,-,-,-,-,-,False,True,False,-,False,False,False
99,-,-,-,-,-,False,True,False,-,False,False,False
100,-,-,-,-,-,False,True,False,-,False,False,False
101,-,-,-,-,-,False,True,False,-,False,False,False
102,-,-,-,-,-,False,True,False,-,False,False,False
103,-,-,-,-,-,False,True,False,-,False,False,False
104,-,-,-,-,-,False,True,False,-,False,False,False
105,-,-,-,-,-,False,True,False,-,False,False,False
106,-,-,-,-,-,False,True,False,-,False,False,False
107,-,-,-,-,-,False,True,False,-,False,False,False
108,-,-,-,-,-,False,True,False,-,False,False,False
109,-,-,-,-,-,False,True,False,-,False,False,False
110,-,-,-,-,-,False,True,False,-,False,False,False
111,-,-,-,-,-,False,True,False,-,False,False,False
112,-,-,-,-,-,False,True,False,-,False,False,False
113,-,-,-,-,-,False,True,False,-,False,False,False
114,-,-,-,-,-,False,True,False,-,False,False,False
115,-,-,-,-,-,False,True,False,-,False,False,False
116,-,-,-,-,-,False,True,False,-,False,False,False
117,-,-,-,-,-,False,True,False,-,False,False,False
118,-,-,-,-,-,False,True,False,-,False,False,False
119,-,-,-,-,-,False,True,False,-,False,False,False
120,-,-,-,-,-,False,True,False,-,False,False,False
121,-,-,-,-,-,False,True,False,-,False,False,False
122,-,-,-,-,-,False,True,False,-,False,False,False
123,-,-,-,-,-,False,True,False,-,False,False,False
124,-,-,-,-,-,False,True,False,-,False,False,False
125,-,-,-,-,-,False,True,False,-,False,False,False
126,-,-,-,-,-,False,True,False,-,False,False,False
127,-,-,-,-,-,False,True,False,-,False,False,False
128,-,-,-,-,-,False,True,False,-,False,False,False
129,-,-,-,-,-,False,True,False,-,False,False,False
130,-,-,-,-,-,False,True,False,-,False,False,False
131,-,-,-,-,-,False,True,False,-,False,False,False
132,-,-,-,-,-,False,True,False,-,False,False,False
133,-,-,-,-,-,False,True,False,-,False,False,False
134,-,-,-,-,-,False,True,False,-,False,False,False
135,-,-,-,-,-,False,True,False,-,False,False,False
136,-,-,-,-,-,False,True,False,-,False,False,False
137,-,-,-,-,-,False,True,False,-,False,False,False
138,-,-,-,-,-,False,True,False,-,False,False,False
139,-,-,-,-,-,False,True,False,-,False,False,False
140,-,-,-,-,-,False,True,False,-,False,False,True
141,-,-,-,-,-,False,True,False,-,False,False,False
142,-,-,-,-,-,False,True,False,-,False,False,True
143,-,-,-,-,-,False,True,False,-,False,False,False
144,-,-,-,-,-,False,True,False,-,False,False,True
145,-,-,-,-,-,False,True,False,-,False,False,False
146,-,-,-,-,-,False,True,False,-,False,False,True
147,-,-,-,-,-,False,True,False,-,False,False,False
148,-,-,-,-,-,False,False,True,-,False,False,True
149,-,-,-,-,-,False,True,False,-,False,False,False
150,-,-,-,-,-,False,True,False,-,False,False,True
151,-,-,-,-,-,False,True,False,-,False,False,False
152,-,-,-,-,-,False,True,False,-,False,False,True
153,-,-,-,-,-,False,True,False,-,False,False,False
154,-,-,-,-,-,False,False,False,-,False,False,True
155,-,-,-,-,-,False,True,False,-,False,False,False
156,-,-,-,-,-,False,False,True,-,False,False,False
157,-,-,-,-,-,False,True,False,-,False,False,False
158,-,-,-,-,-,False,True,False,-,False,False,True
159,-,-,-,-,-,False,True,False,-,False,False,True
160,-,-,-,-,-,False,True,False,-,False,False,True
161,-,-,-,-,-,False,True,False,-,False,False,True
162,-,-,-,-,-,False,True,False,-,False,False,True
163,-,-,-,-,-,False,True,False,-,False,False,True
164,-,-,-,-,-,False,True,False,-,False,False,False
165,-,-,-,-,-,False,True,False,-,False,False,False
166,-,-,-,-,-,False,True,False,-,False,False,True
167,-,-,-,-,-,False,True,False,-,False,False,False
168,-,-,-,-,-,False,True,False,-,False,False,True
169,-,-,-,-,-,False,True,False,-,False,False,True
170,-,-,-,-,-,False,True,False,-,False,False,False
171,-,-,-,-,-,False,True,False,-,False,False,False
172,-,-,-,-,-,False,True,False,-,False,False,True
173,-,-,-,-,-,False,True,False,-,False,False,False
174,-,-,-,-,-,False,False,False,-,False,False,True
175,-,-,-,-,-,False,True,False,-,False,False,True
176,-,-,-,-,-,False,True,False,-,False,False,False
177,-,-,-,-,-,False,True,False,-,False,False,False
178,-,-,-,-,-,False,False,False,-,False,False,True
179,-,-,-,-,-,False,True,False,-,False,False,False
180,-,-,-,-,-,False,True,False,-,False,False,True
181,-,-,-,-,-,False,True,False,-,False,False,True
182,-,-,-,-,-,False,True,False,-,False,False,True
183,-,-,-,-,-,False,True,False,-,False,False,True
184,-,-,-,-,-,False,True,False,-,False,False,True
185,-,-,-,-,-,False,True,False,-,False,False,True
186,-,-,-,-,-,False,True,False,-,False,False,True
187,-,-,-,-,-,False,True,False,-,False,False,True
188,-,-,-,-,-,False,True,False,-,False,False,True
189,-,-,-,-,-,False,True,False,-,False,False,True
190,-,-,-,-,-,False,True,False,-,False,False,True
191,-,-,-,-,-,False,True,False,-,False,False,True
192,-,-,-,-,-,False,True,False,-,False,False,True
193,-,-,-,-,-,False,True,False,-,False,False,True
194,-,-,-,-,-,False,True,False,-,False,False,True
195,-,-,-,-,-,False,True,False,-,False,False,True
196,-,-,-,-,-,False,True,False,-,False,False,True
197,-,-,-,-,-,False,True,False,-,False,False,True
198,-,-,-,-,-,False,True,False,-,False,False,True
199,-,-,-,-,-,False,True,False,-,False,False,True
200,-,-,-,-,-,False,True,False,-,False,False,True
201,-,-,-,-,-,False,True,False,-,False,False,True
202,-,-,-,-,-,False,True,False,-,False,False,True
203,-,-,-,-,-,False,True,False,-,False,False,True
204,-,-,-,-,-,False,True,False,-,False,False,True
205,-,-,-,-,-,False,True,False,-,False,False,True
206,-,-,-,-,-,False,True,False,-,False,False,True
207,-,-,-,-,-,False,True,False,-,False,False,True
208,-,-,-,-,-,False,False,False,-,False,False,True
209,-,-,-,-,-,False,True,False,-,False,False,True
210,-,-,-,-,-,False,True,False,-,False,False,False
211,-,-,-,-,-,False,True,False,-,False,False,True
212,-,-,-,-,-,False,True,False,-,False,False,True
213,-,-,-,-,-,False,True,False,-,False,False,True
214,-,-,-,-,-,False,True,False,-,False,False,True
215,-,-,-,-,-,False,True,False,-,False,False,True
216,-,-,-,-,-,False,True,False,-,False,False,True
217,-,-,-,-,-,False,True,False,-,False,False,True
218,-,-,-,-,-,False,True,False,-,False,False,True
219,-,-,-,-,-,False,True,False,-,False,False,True
220,-,-,-,-,-,False,True,False,-,False,False,True
221,-,-,-,-,-,False,True,False,-,False,False,True
222,-,-,-,-,-,False,True,False,-,False,False,True
223,-,-,-,-,-,False,True,False,-,False,False,True
224,-,-,-,-,-,False,True,False,-,False,False,True
225,-,-,-,-,-,False,True,False,-,False,False,True
226,-,-,-,-,-,False,True,False,-,False,False,True
227,-,-,-,-,-,False,True,False,-,False,False,True
228,-,-,-,-,-,False,True,False,-,False,False,True
229,-,-,-,-,-,False,True,False,-,False,False,True
230,-,-,-,-,-,False,True,False,-,False,False,True
231,-,-,-,-,-,False,True,False,-,False,False,True
232,-,-,-,-,-,False,True,False,-,False,False,True
233,-,-,-,-,-,False,True,False,-,False,False,True
234,-,-,-,-,-,False,True,False,-,False,False,True
235,-,-,-,-,-,False,True,False,-,False,False,True
236,-,-,-,-,-,False,True,False,-,False,False,True
237,-,-,-,-,-,False,True,False,-,False,False,True
238,-,-,-,-,-,False,True,False,-,False,False,True
239,-,-,-,-,-,False,True,False,-,False,False,False
240,-,-,-,-,-,False,True,False,-,False,False,True
241,-,-,-,-,-,False,True,False,-,False,False,True
242,-,-,-,-,-,False,True,False,-,False,False,True
243,-,-,-,-,-,False,True,False,-,False,False,True
244,-,-,-,-,-,False,True,False,-,False,False,True
245,-,-,-,-,-,False,True,False,-,False,False,True
246,-,-,-,-,-,False,True,False,-,False,False,False
247,-,-,-,-,-,False,True,False,-,False,False,True
248,-,-,-,-,-,False,False,True,-,False,False,True
249,-,-,-,-,-,False,True,False,-,False,False,True
250,-,-,-,-,-,False,False,False,-,False,False,True
251,-,-,-,-,-,False,True,False,-,False,False,True
252,-,-,-,-,-,False,True,False,-,False,False,True
253,-,-,-,-,-,False,True,False,-,False,False,True
254,-,-,-,-,-,False,True,False,-,False,False,True
255,-,-,-,-,-,False,True,False,-,False,False,True
256,-,-,-,-,-,False,True,False,-,False,False,True
257,-,-,-,-,-,False,True,False,-,False,False,True
258,-,-,-,-,-,False,True,False,-,False,False,True
259,-,-,-,-,-,False,True,False,-,False,False,True
260,-,-,-,-,-,False,True,False,-,False,False,True
261,-,-,-,-,-,False,True,False,-,False,False,True
262,-,-,-,-,-,False,True,False,-,False,False,True
263,-,-,-,-,-,False,True,False,-,False,False,True
264,-,-,-,-,-,False,True,False,-,False,False,True
265,-,-,-,-,-,False,True,False,-,False,False,True
266,-,-,-,-,-,False,True,False,-,False,False,True
267,-,-,-,-,-,False,True,False,-,False,False,True
268,-,-,-,-,-,False,True,False,-,False,False,True
269,-,-,-,-,-,False,True,False,-,False,False,True
270,-,-,-,-,-,False,True,False,-,False,False,True
271,-,-,-,-,-,False,True,False,-,False,False,True
272,-,-,-,-,-,False,True,False,-,False,False,True
273,-,-,-,-,-,False,True,False,-,False,False,True
274,-,-,-,-,-,False,True,False,-,False,False,True
275,-,-,-,-,-,False,True,False,-,False,False,True
276,-,-,-,-,-,False,True,False,-,False,False,True
277,-,-,-,-,-,False,True,False,-,False,False,False
278,-,-,-,-,-,False,True,True,-,False,False,True
279,-,-,-,-,-,False,True,False,-,False,False,False
280,-,-,-,-,-,False,True,False,-,False,False,True
281,-,-,-,-,-,False,True,False,-,False,False,False
282,-,-,-,-,-,False,True,False,-,False,False,True
283,-,-,-,-,-,False,True,False,-,False,False,True
284,-,-,-,-,-,False,True,False,-,False,False,True
285,-,-,-,-,-,False,True,False,-,False,False,True
286,-,-,-,-,-,False,True,False,-,False,False,False
287,-,-,-,-,-,False,True,False,-,False,False,False
288,-,-,-,-,-,False,True,False,-,False,False,True
289,-,-,-,-,-,False,True,False,-,False,False,False
290,-,-,-,-,-,False,True,False,-,False,False,True
291,-,-,-,-,-,False,True,False,-,False,False,False
292,-,-,-,-,-,False,True,False,-,False,False,True
293,-,-,-,-,-,False,True,False,-,False,False,False
294,-,-,-,-,-,False,True,False,-,False,False,True
295,-,-,-,-,-,False,True,False,-,False,False,False
296,-,-,-,-,-,False,False,True,-,False,False,True
297,-,-,-,-,-,False,True,False,-,False,False,False
298,-,-,-,-,-,False,False,False,-,False,False,True
299,-,-,-,-,-,False,True,False,-,False,False,False
300,-,-,-,-,-,False,True,False,-,False,False,True
301,-,-,-,-,-,False,True,False,-,False,False,False
302,-,-,-,-,-,False,False,True,-,False,False,True
303,-,-,-,-,-,False,True,False,-,False,False,False
304,-,-,-,-,-,False,True,False,-,False,False,False
305,-,-,-,-,-,False,True,False,-,False,False,False
306,-,-,-,-,-,False,False,False,-,False,False,True
307,-,-,-,-,-,False,True,False,-,False,False,False
308,-,-,-,-,-,False,True,True,-,False,False,True
309,-,-,-,-,-,False,True,False,-,False,False,False
310,-,-,-,-,-,False,True,False,-,False,False,True
311,-,-,-,-,-,False,True,False,-,False,False,False
312,-,-,-,-,-,False,True,False,-,False,False,True
313,-,-,-,-,-,False,True,False,-,False,False,False
314,-,-,-,-,-,False,True,False,-,False,False,True
315,-,-,-,-,-,False,True,False,-,False,False,False
316,-,-,-,-,-,False,True,True,-,False,False,True
317,-,-,-,-,-,False,True,False,-,False,False,False
318,-,-,-,-,-,False,True,True,-,False,False,True
319,-,-,-,-,-,False,True,False,-,False,False,False
320,-,-,-,-,-,False,True,False,-,False,False,True
321,-,-,-,-,-,False,True,False,-,False,False,False
322,-,-,-,-,-,False,False,True,-,False,False,True
323,-,-,-,-,-,False,True,False,-,False,False,False
324,-,-,-,-,-,False,True,False,-,False,False,True
325,-,-,-,-,-,False,True,False,-,False,False,False
326,-,-,-,-,-,False,True,False,-,False,False,True
327,-,-,-,-,-,False,True,False,-,False,False,False
328,-,-,-,-,-,False,False,True,-,False,False,True
329,-,-,-,-,-,False,True,False,-,False,False,False
330,-,-,-,-,-,False,False,True,-,False,False,True
331,-,-,-,-,-,False,True,False,-,False,False,False
332,-,-,-,-,-,False,False,True,-,False,False,True
333,-,-,-,-,-,False,True,False,-,False,False,False
334,-,-,-,-,-,False,True,True,-,False,False,True
335,-,-,-,-,-,False,True,False,-,False,False,False
336,-,-,-,-,-,False,True,True,-,False,False,True
337,-,-,-,-,-,False,True,False,-,False,False,False
338,-,-,-,-,-,False,True,False,-,False,False,True
339,-,-,-,-,-,False,True,False,-,False,False,False
340,-,-,-,-,-,False,True,False,-,False,False,False
341,-,-,-,-,-,False,True,False,-,False,False,False
342,-,-,-,-,-,False,True,True,-,False,False,True
343,-,-,-,-,-,False,True,False,-,False,False,False
344,-,-,-,-,-,False,False,True,-,False,False,True
345,-,-,-,-,-,False,True,False,-,False,False,False
346,-,-,-,-,-,False,True,False,-,False,False,True
347,-,-,-,-,-,False,True,False,-,False,False,True
348,-,-,-,-,-,False,True,False,-,False,False,True
349,-,-,-,-,-,False,True,False,-,False,False,False
350,-,-,-,-,-,False,True,True,-,False,False,True
351,-,-,-,-,-,False,True,False,-,False,False,False
352,-,-,-,-,-,False,True,False,-,False,False,True
353,-,-,-,-,-,False,True,False,-,False,False,False
354,-,-,-,-,-,False,True,False,-,False,False,True
355,-,-,-,-,-,False,True,False,-,False,False,False
356,-,-,-,-,-,False,True,True,-,False,False,True
357,-,-,-,-,-,False,True,False,-,False,False,False
358,-,-,-,-,-,False,True,False,-,False,False,True
359,-,-,-,-,-,False,True,False,-,False,False,True
360,-,-,-,-,-,False,True,False,-,False,False,True
361,-,-,-,-,-,False,True,False,-,False,False,False
362,-,-,-,-,-,False,True,True,-,False,False,True
363,-,-,-,-,-,False,True,False,-,False,False,False
364,-,-,-,-,-,False,True,True,-,False,False,True
365,-,-,-,-,-,False,True,False,-,False,False,False
366,-,-,-,-,-,False,True,False,-,False,False,True
367,-,-,-,-,-,False,True,False,-,False,False,False
368,-,-,-,-,-,False,True,True,-,False,False,True
369,-,-,-,-,-,False,True,False,-,False,False,False
370,-,-,-,-,-,False,True,False,-,False,False,True
371,-,-,-,-,-,False,True,False,-,False,False,False
372,-,-,-,-,-,False,True,False,-,False,False,True
373,-,-,-,-,-,False,True,False,-,False,False,False
374,-,-,-,-,-,False,False,True,-,False,False,True
375,-,-,-,-,-,False,True,False,-,False,False,False
376,-,-,-,-,-,False,True,True,-,False,False,True
377,-,-,-,-,-,False,True,False,-,False,False,False
378,-,-,-,-,-,False,True,True,-,False,False,True
379,-,-,-,-,-,False,True,False,-,False,False,False
380,-,-,-,-,-,False,True,False,-,False,False,True
381,-,-,-,-,-,False,True,False,-,False,False,False
382,-,-,-,-,-,False,True,True,-,False,False,True
383,-,-,-,-,-,False,True,False,-,False,False,False
384,-,-,-,-,-,False,False,True,-,False,False,True
385,-,-,-,-,-,False,True,False,-,False,False,True
386,-,-,-,-,-,False,True,False,-,False,False,False
387,-,-,-,-,-,False,True,False,-,False,False,False
388,-,-,-,-,-,False,True,False,-,False,False,False
389,-,-,-,-,-,False,True,False,-,False,False,False
390,-,-,-,-,-,False,True,False,-,False,False,True
391,-,-,-,-,-,False,True,False,-,False,False,False
392,-,-,-,-,-,False,True,False,-,False,False,True
393,-,-,-,-,-,False,True,False,-,False,False,False
394,-,-,-,-,-,False,True,False,-,False,False,True
395,-,-,-,-,-,False,True,False,-,False,False,False
396,-,-,-,-,-,False,False,True,-,False,False,True
397,-,-,-,-,-,False,True,False,-,False,False,False
398,-,-,-,-,-,False,True,False,-,False,False,True
399,-,-,-,-,-,False,True,False,-,False,False,False
400,-,-,-,-,-,False,True,False,-,False,False,True
401,-,-,-,-,-,False,True,False,-,False,False,False
402,-,-,-,-,-,False,True,True,-,False,False,True
403,-,-,-,-,-,False,True,False,-,False,False,False
404,-,-,-,-,-,False,True,False,-,False,False,True
405,-,-,-,-,-,False,True,False,-,False,False,False
406,-,-,-,-,-,False,True,False,-,False,False,True
407,-,-,-,-,-,False,True,False,-,False,False,False
408,-,-,-,-,-,False,True,False,-,False,False,True
409,-,-,-,-,-,False,True,False,-,False,False,False
410,-,-,-,-,-,False,True,False,-,False,False,True
411,-,-,-,-,-,False,True,False,-,False,False,False
412,-,-,-,-,-,False,True,True,-,False,False,True
413,-,-,-,-,-,False,True,False,-,False,False,False
414,-,-,-,-,-,False,True,True,-,False,False,True
415,-,-,-,-,-,False,True,False,-,False,False,False
416,-,-,-,-,-,False,True,False,-,False,False,True
417,-,-,-,-,-,False,True,False,-,False,False,False
418,-,-,-,-,-,False,False,False,-,False,False,True
419,-,-,-,-,-,False,True,False,-,False,False,False
420,-,-,-,-,-,False,True,False,-,False,False,True
421,-,-,-,-,-,False,True,False,-,False,False,False
422,-,-,-,-,-,False,False,True,-,False,False,True
423,-,-,-,-,-,False,True,False,-,False,False,False
424,-,-,-,-,-,False,True,False,-,False,False,False
425,-,-,-,-,-,False,True,False,-,False,False,False
426,-,-,-,-,-,False,True,False,-,False,False,True
427,-,-,-,-,-,False,True,False,-,False,False,False
428,-,-,-,-,-,True,True,False,-,False,False,False
429,-,-,-,-,-,True,True,False,-,False,False,False
430,-,-,-,-,-,False,True,False,-,False,False,True
431,-,-,-,-,-,True,True,False,-,False,False,False
432,-,-,-,-,-,False,True,False,-,False,False,True
433,-,-,-,-,-,True,True,False,-,False,False,False
434,-,-,-,-,-,True,True,False,-,False,False,True
435,-,-,-,-,-,True,True,False,-,False,False,False
436,-,-,-,-,-,False,True,False,-,False,False,True
437,-,-,-,-,-,True,True,False,-,False,False,False
438,-,-,-,-,-,False,True,False,-,False,False,True
439,-,-,-,-,-,True,True,False,-,False,False,False
440,-,-,-,-,-,False,False,True,-,False,False,True
441,-,-,-,-,-,True,True,False,-,False,False,False
442,-,-,-,-,-,False,True,False,-,False,False,True
443,-,-,-,-,-,True,True,False,-,False,False,False
444,-,-,-,-,-,False,True,False,-,False,False,True
445,-,-,-,-,-,True,True,False,-,False,False,False
446,-,-,-,-,-,False,True,False,-,False,False,True
447,-,-,-,-,-,True,True,False,-,False,False,False
448,-,-,-,-,-,True,True,False,-,False,False,True
449,-,-,-,-,-,True,True,False,-,False,False,False
450,-,-,-,-,-,True,True,False,-,False,False,True
451,-,-,-,-,-,True,True,False,-,False,False,False
452,-,-,-,-,-,True,True,False,-,False,False,True
453,-,-,-,-,-,True,True,False,-,False,False,False
454,-,-,-,-,-,False,True,True,-,False,False,True
455,-,-,-,-,-,True,True,False,-,False,False,False
456,-,-,-,-,-,False,True,True,-,False,False,True
457,-,-,-,-,-,True,True,False,-,False,False,False
458,-,-,-,-,-,True,True,False,-,False,False,True
459,-,-,-,-,-,True,True,False,-,False,False,False
460,-,-,-,-,-,True,True,False,-,False,False,True
461,-,-,-,-,-,True,True,False,-,False,False,False
462,-,-,-,-,-,False,True,True,-,False,False,True
463,-,-,-,-,-,True,True,False,-,False,False,False
464,-,-,-,-,-,True,True,False,-,False,False,True
465,-,-,-,-,-,True,True,False,-,False,False,False
466,-,-,-,-,-,False,True,True,-,False,False,True
467,-,-,-,-,-,True,True,False,-,False,False,False
468,-,-,-,-,-,False,True,True,-,False,False,True
469,-,-,-,-,-,True,True,False,-,False,False,False
470,-,-,-,-,-,False,True,False,-,False,False,True
471,-,-,-,-,-,True,True,False,-,False,False,False
472,-,-,-,-,-,True,True,False,-,False,False,True
473,-,-,-,-,-,True,True,False,-,False,False,False
474,-,-,-,-,-,False,True,False,-,False,False,True
475,-,-,-,-,-,True,True,False,-,False,False,False
476,-,-,-,-,-,False,True,False,-,False,False,True
477,-,-,-,-,-,True,True,False,-,False,False,False
478,-,-,-,-,-,False,True,False,-,False,False,True
479,-,-,-,-,-,True,True,False,-,False,False,False
480,-,-,-,-,-,False,True,False,-,False,False,True
481,-,-,-,-,-,True,True,False,-,False,False,False
482,-,-,-,-,-,False,True,False,-,False,False,True
483,-,-,-,-,-,True,True,False,-,False,False,False
484,-,-,-,-,-,False,True,False,-,False,False,True
485,-,-,-,-,-,True,True,False,-,False,False,False
486,-,-,-,-,-,False,True,False,-,False,False,True
487,-,-,-,-,-,True,True,False,-,False,False,False
488,-,-,-,-,-,False,True,False,-,False,False,True
489,-,-,-,-,-,True,True,False,-,False,False,False
490,-,-,-,-,-,True,True,False,-,False,False,True
491,-,-,-,-,-,True,True,False,-,False,False,False
492,-,-,-,-,-,False,True,False,-,False,False,True
493,-,-,-,-,-,True,True,False,-,False,False,False
494,-,-,-,-,-,True,True,False,-,False,False,True
495,-,-,-,-,-,True,True,False,-,False,False,False
496,-,-,-,-,-,False,True,False,-,False,False,True
497,-,-,-,-,-,True,True,False,-,False,False,False
498,-,-,-,-,-,False,True,True,-,False,False,True
499,-,-,-,-,-,True,True,False,-,False,False,False
500,-,-,-,-,-,False,True,False,-,False,False,True
501,-,-,-,-,-,True,True,False,-,False,False,False
502,-,-,-,-,-,False,True,False,-,False,False,True
503,-,-,-,-,-,True,True,False,-,False,False,False
504,-,-,-,-,-,True,True,False,-,False,False,True
505,-,-,-,-,-,True,True,False,-,False,False,False
506,-,-,-,-,-,False,True,True,-,False,False,True
507,-,-,-,-,-,True,True,False,-,False,False,False
508,-,-,-,-,-,False,True,True,-,False,False,True
509,-,-,-,-,-,True,True,False,-,False,False,False
510,-,-,-,-,-,False,False,True,-,False,False,True
511,-,-,-,-,-,True,True,False,-,False,False,False
512,-,-,-,-,-,False,True,False,-,False,False,True
513,-,-,-,-,-,True,True,False,-,False,False,False
514,-,-,-,-,-,False,False,True,-,False,False,True
515,-,-,-,-,-,True,True,False,-,False,False,False
516,-,-,-,-,-,True,True,False,-,False,False,True
517,-,-,-,-,-,True,True,False,-,False,False,False
518,-,-,-,-,-,True,True,False,-,False,False,True
519,-,-,-,-,-,True,True,False,-,False,False,False
520,-,-,-,-,-,False,True,True,-,False,False,True
521,-,-,-,-,-,True,True,False,-,False,False,False
522,-,-,-,-,-,False,True,False,-,False,False,True
523,-,-,-,-,-,True,True,False,-,False,False,False
524,-,-,-,-,-,True,True,False,-,False,False,True
525,-,-,-,-,-,True,True,False,-,False,False,False
526,-,-,-,-,-,True,True,False,-,False,False,True
527,-,-,-,-,-,True,True,False,-,False,False,False
528,-,-,-,-,-,False,True,False,-,False,False,True
529,-,-,-,-,-,True,True,False,-,False,False,False
530,-,-,-,-,-,True,True,False,-,False,False,False
531,-,-,-,-,-,True,True,False,-,False,False,False
532,-,-,-,-,-,False,True,False,-,False,False,True
533,-,-,-,-,-,True,True,False,-,False,False,False
534,-,-,-,-,-,False,True,False,-,False,False,True
535,-,-,-,-,-,True,True,False,-,False,False,False
536,-,-,-,-,-,False,True,False,-,False,False,True
537,-,-,-,-,-,True,True,False,-,False,False,False
