0,-,False,-,False,-,False,False,-,False,False,False,False
1,-,False,-,False,-,False,False,-,False,False,False,False
2,-,False,-,False,-,False,False,-,False,False,False,False
3,-,False,-,False,-,False,False,-,False,False,False,False
4,-,False,-,False,-,False,False,-,False,False,False,False
5,-,False,-,False,-,False,False,-,False,False,False,False
6,-,False,-,False,-,False,False,-,False,False,False,False
7,-,False,-,False,-,False,False,-,False,False,False,False
8,-,False,-,False,-,False,False,-,False,False,False,False
9,-,False,-,False,-,False,False,-,False,False,False,False
10,-,False,-,False,-,False,False,-,False,False,False,False
11,-,False,-,False,-,False,False,-,False,False,False,False
12,-,True,-,False,-,True,False,-,False,False,False,False
13,-,True,-,False,-,True,False,-,False,False,False,False
14,-,True,-,False,-,True,False,-,False,False,False,False
15,-,True,-,False,-,True,False,-,False,False,False,False
16,-,True,-,False,-,True,False,-,False,True,False,False
17,-,True,-,False,-,True,False,-,False,True,False,False
18,-,False,-,False,-,True,False,-,False,True,False,False
19,-,False,-,False,-,True,False,-,False,True,False,False
20,-,False,-,False,-,False,False,-,False,True,False,False
21,-,False,-,False,-,False,False,-,False,True,False,False
22,-,False,-,False,-,False,False,-,False,False,False,False
23,-,False,-,False,-,False,False,-,False,False,False,False
24,-,False,-,False,-,False,False,-,False,False,False,False
25,-,False,-,False,-,False,False,-,False,False,False,False
26,-,False,-,False,-,False,False,-,False,False,False,False
27,-,False,-,False,-,False,False,-,False,False,False,False
28,-,False,-,False,-,False,False,-,False,False,False,False
29,-,False,-,False,-,False,False,-,False,False,False,False
30,-,False,-,False,-,False,False,-,False,False,False,False
31,-,False,-,False,-,False,False,-,False,False,False,False
32,-,False,-,False,-,False,False,-,False,False,True,False
33,-,False,-,False,-,False,False,-,False,False,False,False
34,-,False,-,False,-,False,False,-,True,False,True,False
35,-,False,-,False,-,False,False,-,True,False,True,False
36,-,False,-,False,-,False,False,-,True,False,True,False
37,-,False,-,False,-,False,False,-,True,False,True,False
38,-,False,-,False,-,False,False,-,True,False,True,False
39,-,False,-,False,-,False,False,-,True,False,True,False
40,-,False,-,False,-,False,False,-,False,False,False,False
41,-,False,-,False,-,False,False,-,True,False,True,False
42,-,False,-,False,-,False,False,-,False,False,False,False
43,-,False,-,False,-,False,False,-,False,False,False,False
44,-,False,-,False,-,False,False,-,False,False,False,False
45,-,False,-,False,-,False,False,-,False,False,False,False
46,-,False,-,True,-,False,False,-,False,False,False,False
47,-,False,-,True,-,False,False,-,False,False,False,False
48,-,False,-,True,-,False,False,-,False,False,False,False
49,-,False,-,True,-,False,False,-,False,False,False,False
50,-,False,-,True,-,False,False,-,False,False,False,False
51,-,False,-,True,-,False,False,-,False,False,False,False
52,-,False,-,True,-,False,True,-,False,False,False,False
53,-,False,-,True,-,False,False,-,False,False,False,False
54,-,False,-,True,-,False,False,-,False,False,False,False
55,-,False,-,True,-,False,False,-,False,False,False,False
56,-,False,-,True,-,False,True,-,False,False,False,False
57,-,False,-,True,-,False,False,-,False,False,False,False
58,-,False,-,True,-,False,True,-,False,False,False,False
59,-,False,-,True,-,False,False,-,False,False,False,False
60,-,False,-,True,-,False,False,-,False,False,False,False
61,-,False,-,True,-,False,False,-,False,False,False,False
62,-,False,-,True,-,False,True,-,False,False,False,False
63,-,False,-,True,-,False,False,-,False,False,False,False
64,-,False,-,True,-,False,False,-,False,False,False,False
65,-,False,-,True,-,False,False,-,False,False,False,False
66,-,False,-,True,-,False,True,-,False,False,False,False
67,-,False,-,True,-,False,False,-,False,False,False,False
68,-,False,-,True,-,False,True,-,False,False,False,False
69,-,False,-,True,-,False,False,-,False,False,False,False
70,-,False,-,True,-,False,True,-,False,False,False,False
71,-,False,-,True,-,False,False,-,False,False,False,False
72,-,False,-,True,-,False,True,-,False,False,False,False
73,-,False,-,True,-,False,False,-,False,False,False,False
74,-,False,-,True,-,False,True,-,False,False,False,False
75,-,False,-,True,-,False,False,-,False,False,False,False
76,-,False,-,True,-,False,True,-,False,False,False,False
77,-,False,-,True,-,False,False,-,False,False,False,False
78,-,False,-,True,-,False,False,-,False,False,False,False
79,-,False,-,True,-,False,True,-,False,False,False,False
80,-,False,-,True,-,False,True,-,False,False,False,False
81,-,False,-,True,-,False,False,-,False,False,False,False
82,-,False,-,True,-,False,True,-,False,False,False,False
83,-,False,-,True,-,False,False,-,False,False,False,False
84,-,False,-,True,-,False,True,-,False,False,False,False
85,-,False,-,True,-,False,False,-,False,False,False,False
86,-,False,-,True,-,False,True,-,False,False,False,False
87,-,False,-,True,-,False,False,-,False,False,False,False
88,-,False,-,True,-,False,True,-,False,False,False,False
89,-,False,-,True,-,False,True,-,False,False,False,False
90,-,False,-,True,-,False,True,-,False,False,False,False
91,-,False,-,True,-,False,True,-,False,False,False,False
92,-,False,-,True,-,False,False,-,False,False,False,False
93,-,False,-,True,-,False,True,-,False,False,False,False
94,-,False,-,True,-,False,True,-,False,False,False,False
95,-,False,-,True,-,False,False,-,False,False,False,False
96,-,False,-,True,-,False,True,-,False,False,False,False
97,-,False,-,True,-,False,True,-,False,False,False,False
98,-,False,-,True,-,False,True,-,False,False,False,False
99,-,False,-,True,-,False,True,-,False,False,False,False
100,-,False,-,True,-,False,True,-,False,False,False,False
101,-,False,-,True,-,False,True,-,False,False,False,False
102,-,False,-,True,-,False,True,-,False,False,False,False
103,-,False,-,True,-,False,True,-,False,False,False,False
104,-,False,-,True,-,False,True,-,False,False,False,False
105,-,False,-,True,-,False,True,-,False,False,False,False
106,-,False,-,True,-,False,True,-,False,False,False,False
107,-,False,-,True,-,False,True,-,False,False,False,False
108,-,False,-,True,-,False,True,-,False,False,False,False
109,-,False,-,True,-,False,True,-,False,False,False,False
110,-,False,-,True,-,False,True,-,False,False,False,False
111,-,False,-,True,-,False,True,-,False,False,False,False
112,-,False,-,True,-,False,True,-,False,False,False,False
113,-,False,-,True,-,False,True,-,False,False,False,False
114,-,False,-,True,-,False,True,-,False,False,False,False
115,-,False,-,True,-,False,True,-,False,False,False,False
116,-,False,-,True,-,False,True,-,False,False,False,False
117,-,False,-,True,-,False,True,-,False,False,False,False
118,-,False,-,True,-,False,True,-,False,False,False,False
119,-,False,-,True,-,False,True,-,False,False,False,False
120,-,False,-,True,-,False,True,-,False,False,False,False
121,-,False,-,True,-,False,False,-,False,False,False,False
122,-,False,-,True,-,False,False,-,False,False,False,False
123,-,False,-,True,-,False,False,-,False,False,False,False
124,-,False,-,True,-,False,False,-,False,False,False,False
125,-,False,-,True,-,False,False,-,False,False,False,False
126,-,False,-,True,-,False,True,-,False,False,False,False
127,-,False,-,True,-,False,False,-,False,False,False,False
128,-,False,-,True,-,False,True,-,False,False,False,False
129,-,False,-,True,-,False,False,-,False,False,False,False
130,-,False,-,True,-,False,True,-,False,False,False,False
131,-,False,-,True,-,False,False,-,False,False,False,False
132,-,False,-,True,-,False,True,-,False,False,False,False
133,-,False,-,True,-,False,False,-,False,False,False,False
134,-,False,-,True,-,False,True,-,False,False,False,False
135,-,False,-,True,-,False,False,-,False,False,False,False
136,-,False,-,True,-,False,True,-,False,False,False,False
137,-,False,-,True,-,False,False,-,False,False,False,False
138,-,False,-,True,-,False,True,-,False,False,False,False
139,-,False,-,True,-,False,False,-,False,False,False,False
140,-,False,-,True,-,False,True,-,False,False,False,False
141,-,False,-,True,-,False,False,-,False,False,False,False
142,-,False,-,True,-,False,True,-,False,False,False,False
143,-,False,-,True,-,False,False,-,False,False,False,False
144,-,False,-,True,-,False,True,-,False,False,False,False
145,-,False,-,True,-,False,False,-,False,False,False,False
146,-,False,-,True,-,False,True,-,False,False,False,False
147,-,False,-,True,-,False,False,-,False,False,False,False
148,-,False,-,True,-,False,True,-,False,False,False,False
149,-,False,-,True,-,False,False,-,False,False,False,False
150,-,False,-,True,-,False,True,-,False,False,False,False
151,-,False,-,True,-,False,True,-,False,False,False,False
152,-,False,-,True,-,False,True,-,False,False,False,False
153,-,False,-,True,-,False,True,-,False,False,False,False
154,-,False,-,True,-,False,True,-,False,False,False,False
155,-,False,-,True,-,False,True,-,False,False,False,False
156,-,False,-,True,-,False,True,-,False,False,False,False
157,-,False,-,True,-,False,True,-,False,False,False,False
158,-,False,-,True,-,False,True,-,False,False,False,False
159,-,False,-,True,-,False,True,-,False,False,False,False
160,-,False,-,True,-,False,True,-,False,False,False,False
161,-,False,-,True,-,False,True,-,False,False,False,False
162,-,False,-,True,-,False,True,-,False,False,False,False
163,-,False,-,True,-,False,True,-,False,False,False,False
164,-,False,-,True,-,False,False,-,False,False,False,False
165,-,False,-,True,-,False,False,-,False,False,False,False
166,-,False,-,True,-,False,True,-,False,False,False,False
167,-,False,-,True,-,False,False,-,False,False,False,False
168,-,False,-,True,-,False,True,-,False,False,False,False
169,-,False,-,True,-,False,False,-,False,False,False,False
170,-,False,-,True,-,False,True,-,False,False,False,False
171,-,False,-,True,-,False,True,-,False,False,False,False
172,-,False,-,False,-,False,True,-,False,False,False,False
173,-,False,-,True,-,False,True,-,False,False,False,False
174,-,False,-,True,-,False,True,-,False,False,False,False
175,-,False,-,True,-,False,True,-,False,False,False,False
176,-,False,-,True,-,False,False,-,False,False,False,False
177,-,False,-,True,-,False,False,-,False,False,False,False
178,-,False,-,True,-,False,True,-,False,False,False,False
179,-,False,-,True,-,False,False,-,False,False,False,False
180,-,False,-,True,-,False,False,-,False,False,False,False
181,-,False,-,True,-,False,False,-,False,False,False,False
182,-,False,-,False,-,False,True,-,False,False,False,False
183,-,False,-,True,-,False,False,-,False,False,False,False
184,-,False,-,False,-,False,False,-,False,False,False,False
185,-,False,-,True,-,False,False,-,False,False,False,False
186,-,False,-,False,-,False,True,-,False,False,False,False
187,-,False,-,True,-,False,False,-,False,False,False,False
188,-,False,-,False,-,False,True,-,False,False,False,False
189,-,False,-,True,-,False,False,-,False,False,False,False
190,-,False,-,False,-,False,True,-,False,False,False,False
191,-,False,-,True,-,False,False,-,False,False,False,False
192,-,False,-,False,-,False,False,-,False,False,False,False
193,-,False,-,True,-,False,False,-,False,False,False,False
194,-,False,-,True,-,False,False,-,False,False,False,False
195,-,False,-,True,-,False,False,-,False,False,False,False
196,-,False,-,False,-,False,True,-,False,False,False,False
197,-,False,-,True,-,False,False,-,False,False,False,False
198,-,False,-,True,-,False,False,-,False,False,False,False
199,-,False,-,True,-,False,False,-,False,False,False,False
200,-,False,-,True,-,False,False,-,False,False,False,False
201,-,False,-,True,-,False,False,-,False,False,False,False
202,-,False,-,True,-,False,False,-,False,False,False,False
203,-,False,-,True,-,False,False,-,False,False,False,False
204,-,False,-,True,-,False,False,-,False,False,False,False
205,-,False,-,True,-,False,False,-,False,False,False,False
206,-,False,-,True,-,False,True,-,False,False,False,False
207,-,False,-,True,-,False,False,-,False,False,False,False
208,-,False,-,False,-,False,True,-,False,False,False,False
209,-,False,-,True,-,False,False,-,False,False,False,False
210,-,False,-,False,-,False,False,-,False,False,False,False
211,-,False,-,True,-,False,False,-,False,False,False,False
212,-,False,-,False,-,False,False,-,False,False,False,False
213,-,False,-,True,-,False,False,-,False,False,False,False
214,-,False,-,True,-,False,False,-,False,False,False,False
215,-,False,-,True,-,False,False,-,False,False,False,False
216,-,False,-,False,-,False,False,-,False,False,False,False
217,-,False,-,True,-,False,False,-,False,False,False,False
218,-,False,-,True,-,False,False,-,False,False,False,False
219,-,False,-,True,-,False,False,-,False,False,False,False
220,-,False,-,True,-,False,True,-,False,False,False,False
221,-,False,-,True,-,False,False,-,False,False,False,False
222,-,False,-,True,-,False,False,-,False,False,False,False
223,-,False,-,True,-,False,False,-,False,False,False,False
224,-,False,-,False,-,False,False,-,False,False,False,False
225,-,False,-,True,-,False,False,-,False,False,False,False
226,-,False,-,False,-,False,False,-,False,False,False,False
227,-,False,-,True,-,False,False,-,False,False,False,False
228,-,False,-,False,-,False,True,-,False,False,False,False
229,-,False,-,True,-,False,False,-,False,False,False,False
230,-,False,-,True,-,False,True,-,False,False,False,False
231,-,False,-,True,-,False,False,-,False,False,False,False
232,-,False,-,True,-,False,True,-,False,False,False,False
233,-,False,-,True,-,False,False,-,False,False,False,False
234,-,False,-,False,-,False,True,-,False,False,False,False
235,-,False,-,True,-,False,False,-,False,False,False,False
236,-,False,-,True,-,False,False,-,False,False,False,False
237,-,False,-,True,-,False,False,-,False,False,False,False
238,-,False,-,False,-,False,True,-,False,False,False,False
239,-,False,-,True,-,False,False,-,False,False,False,False
240,-,False,-,False,-,False,True,-,False,False,False,False
241,-,False,-,True,-,False,False,-,False,False,False,False
242,-,False,-,False,-,False,False,-,False,False,False,False
243,-,False,-,True,-,False,False,-,False,False,False,False
244,-,False,-,False,-,False,True,-,False,False,False,False
245,-,False,-,True,-,False,False,-,False,False,False,False
246,-,False,-,True,-,False,False,-,False,False,False,False
247,-,False,-,True,-,False,False,-,False,False,False,False
248,-,False,-,True,-,False,True,-,False,False,False,False
249,-,False,-,True,-,False,False,-,False,False,False,False
250,-,False,-,True,-,False,False,-,False,False,False,False
251,-,False,-,True,-,False,False,-,False,False,False,False
252,-,False,-,False,-,False,False,-,False,False,False,False
253,-,False,-,True,-,False,False,-,False,False,False,False
254,-,False,-,True,-,False,True,-,False,False,False,False
255,-,False,-,True,-,False,False,-,False,False,False,False
256,-,False,-,False,-,False,True,-,False,False,False,False
257,-,False,-,True,-,False,False,-,False,False,False,False
258,-,False,-,True,-,False,False,-,False,False,False,False
259,-,False,-,True,-,False,False,-,False,False,False,False
260,-,False,-,True,-,False,True,-,False,False,False,False
261,-,False,-,True,-,False,False,-,False,False,False,False
262,-,False,-,True,-,False,True,-,False,False,False,False
263,-,False,-,True,-,False,False,-,False,False,False,False
264,-,False,-,True,-,False,False,-,False,False,False,False
265,-,False,-,True,-,False,False,-,False,False,False,False
266,-,False,-,True,-,False,False,-,False,False,False,False
267,-,False,-,True,-,False,False,-,False,False,False,False
268,-,False,-,True,-,False,False,-,False,False,False,False
269,-,False,-,True,-,False,False,-,False,False,False,False
270,-,False,-,True,-,False,False,-,False,False,False,False
271,-,False,-,True,-,False,False,-,False,False,False,False
272,-,False,-,True,-,False,False,-,False,False,False,False
273,-,False,-,True,-,False,False,-,False,False,False,False
274,-,False,-,False,-,False,True,-,False,False,False,False
275,-,False,-,True,-,False,False,-,False,False,False,False
276,-,False,-,False,-,False,False,-,False,False,False,False
277,-,False,-,True,-,False,False,-,False,False,False,False
278,-,False,-,True,-,False,False,-,False,False,False,False
279,-,False,-,True,-,False,False,-,False,False,False,False
280,-,False,-,False,-,False,True,-,False,False,False,False
281,-,False,-,True,-,False,False,-,False,False,False,False
282,-,False,-,False,-,False,True,-,False,False,False,False
283,-,False,-,True,-,False,False,-,False,False,False,False
284,-,False,-,False,-,False,False,-,False,False,False,False
285,-,False,-,True,-,False,False,-,False,False,False,False
286,-,False,-,False,-,False,True,-,False,False,False,False
287,-,False,-,True,-,False,False,-,False,False,False,False
288,-,False,-,False,-,False,False,-,False,False,False,False
289,-,False,-,True,-,False,False,-,False,False,False,False
290,-,False,-,False,-,False,True,-,False,False,False,False
291,-,False,-,True,-,False,False,-,False,False,False,False
292,-,False,-,False,-,False,True,-,False,False,False,False
293,-,False,-,True,-,False,False,-,False,False,False,False
294,-,False,-,False,-,False,False,-,False,False,False,False
295,-,False,-,True,-,False,False,-,False,False,False,False
296,-,False,-,False,-,False,True,-,False,False,False,False
297,-,False,-,True,-,False,False,-,False,False,False,False
298,-,False,-,False,-,False,True,-,False,False,False,False
299,-,False,-,True,-,False,False,-,False,False,False,False
300,-,False,-,True,-,False,False,-,False,False,False,False
301,-,False,-,True,-,False,False,-,False,False,False,False
302,-,False,-,False,-,False,True,-,False,False,False,False
303,-,False,-,True,-,False,False,-,False,False,False,False
304,-,False,-,True,-,False,False,-,False,False,False,False
305,-,False,-,True,-,False,False,-,False,False,False,False
306,-,False,-,True,-,False,True,-,False,False,False,False
307,-,False,-,True,-,False,False,-,False,False,False,False
308,-,False,-,True,-,False,False,-,False,False,False,False
309,-,False,-,True,-,False,False,-,False,False,False,False
310,-,False,-,False,-,False,False,-,False,False,False,False
311,-,False,-,True,-,False,False,-,False,False,False,False
312,-,False,-,True,-,False,False,-,False,False,False,False
313,-,False,-,True,-,False,False,-,False,False,False,False
314,-,False,-,False,-,False,False,-,False,False,False,False
315,-,False,-,True,-,False,False,-,False,False,False,False
316,-,False,-,True,-,False,True,-,False,False,False,False
317,-,False,-,True,-,False,False,-,False,False,False,False
318,-,False,-,True,-,False,False,-,False,False,False,False
319,-,False,-,True,-,False,False,-,False,False,False,False
320,-,False,-,False,-,False,True,-,False,False,False,False
321,-,False,-,True,-,False,False,-,False,False,False,False
322,-,False,-,False,-,False,True,-,False,False,False,False
323,-,False,-,True,-,False,False,-,False,False,False,False
324,-,False,-,True,-,False,False,-,False,False,False,False
325,-,False,-,True,-,False,False,-,False,False,False,False
326,-,False,-,False,-,False,True,-,False,False,False,False
327,-,False,-,True,-,False,False,-,False,False,False,False
328,-,False,-,False,-,False,True,-,False,False,False,False
329,-,False,-,True,-,False,False,-,False,False,False,False
330,-,False,-,True,-,False,False,-,False,False,False,False
331,-,False,-,True,-,False,False,-,False,False,False,False
332,-,False,-,False,-,False,True,-,False,False,False,False
333,-,False,-,True,-,False,False,-,False,False,False,False
334,-,False,-,True,-,False,True,-,False,False,False,False
335,-,False,-,True,-,False,False,-,False,False,False,False
336,-,False,-,True,-,False,False,-,False,False,False,False
337,-,False,-,True,-,False,False,-,False,False,False,False
