77,-,-,-,False,-,True,-,-,-,True,-,-
78,-,-,-,True,-,True,-,-,-,True,-,-
79,-,-,-,True,-,True,-,-,-,True,-,-
80,-,-,-,True,-,False,-,-,-,True,-,-
81,-,-,-,True,-,True,-,-,-,True,-,-
82,-,-,-,True,-,True,-,-,-,True,-,-
83,-,-,-,True,-,True,-,-,-,True,-,-
84,-,-,-,True,-,True,-,-,-,True,-,-
85,-,-,-,True,-,True,-,-,-,True,-,-
86,-,-,-,True,-,True,-,-,-,True,-,-
87,-,-,-,True,-,True,-,-,-,True,-,-
88,-,-,-,True,-,False,-,-,-,True,-,-
89,-,-,-,True,-,True,-,-,-,True,-,-
90,-,-,-,True,-,False,-,-,-,True,-,-
91,-,-,-,True,-,True,-,-,-,True,-,-
92,-,-,-,True,-,False,-,-,-,False,-,-
93,-,-,-,True,-,True,-,-,-,True,-,-
94,-,-,-,True,-,True,-,-,-,True,-,-
95,-,-,-,True,-,True,-,-,-,True,-,-
96,-,-,-,True,-,False,-,-,-,True,-,-
97,-,-,-,True,-,True,-,-,-,True,-,-
98,-,-,-,False,-,False,-,-,-,False,-,-
99,-,-,-,True,-,True,-,-,-,True,-,-
100,-,-,-,True,-,True,-,-,-,True,-,-
101,-,-,-,True,-,True,-,-,-,True,-,-
102,-,-,-,False,-,False,-,-,-,True,-,-
103,-,-,-,True,-,True,-,-,-,True,-,-
104,-,-,-,False,-,False,-,-,-,True,-,-
105,-,-,-,True,-,False,-,-,-,True,-,-
106,-,-,-,True,-,False,-,-,-,True,-,-
107,-,-,-,True,-,False,-,-,-,True,-,-
108,-,-,-,True,-,False,-,-,-,True,-,-
109,-,-,-,True,-,False,-,-,-,True,-,-
110,-,-,-,True,-,False,-,-,-,True,-,-
111,-,-,-,True,-,False,-,-,-,True,-,-
112,-,-,-,True,-,False,-,-,-,True,-,-
113,-,-,-,True,-,False,-,-,-,True,-,-
114,-,-,-,False,-,False,-,-,-,True,-,-
115,-,-,-,False,-,False,-,-,-,False,-,-
116,-,-,-,True,-,True,-,-,-,True,-,-
117,-,-,-,True,-,True,-,-,-,False,-,-
118,-,-,-,True,-,True,-,-,-,True,-,-
119,-,-,-,True,-,True,-,-,-,True,-,-
120,-,-,-,False,-,False,-,-,-,False,-,-
121,-,-,-,True,-,True,-,-,-,True,-,-
122,-,-,-,False,-,False,-,-,-,False,-,-
123,-,-,-,True,-,True,-,-,-,True,-,-
124,-,-,-,True,-,False,-,-,-,True,-,-
125,-,-,-,True,-,True,-,-,-,True,-,-
126,-,-,-,True,-,True,-,-,-,True,-,-
127,-,-,-,True,-,True,-,-,-,True,-,-
128,-,-,-,True,-,True,-,-,-,True,-,-
129,-,-,-,True,-,True,-,-,-,True,-,-
130,-,-,-,True,-,True,-,-,-,True,-,-
131,-,-,-,True,-,True,-,-,-,True,-,-
132,-,-,-,False,-,False,-,-,-,False,-,-
133,-,-,-,True,-,True,-,-,-,True,-,-
134,-,-,-,True,-,False,-,-,-,True,-,-
135,-,-,-,True,-,True,-,-,-,True,-,-
136,-,-,-,False,-,False,-,-,-,True,-,-
137,-,-,-,False,-,True,-,-,-,True,-,-
138,-,-,-,True,-,True,-,-,-,True,-,-
139,-,-,-,False,-,True,-,-,-,True,-,-
140,-,-,-,True,-,True,-,-,-,True,-,-
141,-,-,-,False,-,True,-,-,-,True,-,-
142,-,-,-,True,-,True,-,-,-,True,-,-
143,-,-,-,False,-,True,-,-,-,True,-,-
144,-,-,-,True,-,True,-,-,-,True,-,-
145,-,-,-,False,-,True,-,-,-,True,-,-
146,-,-,-,True,-,True,-,-,-,True,-,-
147,-,-,-,False,-,True,-,-,-,True,-,-
148,-,-,-,False,-,True,-,-,-,False,-,-
149,-,-,-,False,-,True,-,-,-,True,-,-
150,-,-,-,True,-,True,-,-,-,True,-,-
151,-,-,-,False,-,True,-,-,-,True,-,-
152,-,-,-,True,-,False,-,-,-,True,-,-
153,-,-,-,True,-,True,-,-,-,True,-,-
154,-,-,-,False,-,False,-,-,-,False,-,-
155,-,-,-,True,-,True,-,-,-,True,-,-
156,-,-,-,True,-,False,-,-,-,True,-,-
157,-,-,-,True,-,True,-,-,-,True,-,-
158,-,-,-,True,-,True,-,-,-,False,-,-
159,-,-,-,True,-,True,-,-,-,True,-,-
160,-,-,-,False,-,False,-,-,-,True,-,-
161,-,-,-,True,-,True,-,-,-,True,-,-
162,-,-,-,True,-,True,-,-,-,True,-,-
163,-,-,-,True,-,True,-,-,-,True,-,-
164,-,-,-,True,-,True,-,-,-,True,-,-
165,-,-,-,True,-,True,-,-,-,True,-,-
166,-,-,-,True,-,True,-,-,-,True,-,-
167,-,-,-,True,-,True,-,-,-,True,-,-
168,-,-,-,False,-,False,-,-,-,False,-,-
169,-,-,-,True,-,True,-,-,-,True,-,-
170,-,-,-,False,-,False,-,-,-,False,-,-
171,-,-,-,True,-,True,-,-,-,True,-,-
172,-,-,-,False,-,False,-,-,-,False,-,-
173,-,-,-,True,-,False,-,-,-,True,-,-
174,-,-,-,True,-,True,-,-,-,True,-,-
175,-,-,-,True,-,False,-,-,-,True,-,-
176,-,-,-,True,-,False,-,-,-,True,-,-
177,-,-,-,True,-,False,-,-,-,True,-,-
178,-,-,-,False,-,True,-,-,-,False,-,-
179,-,-,-,True,-,True,-,-,-,True,-,-
180,-,-,-,False,-,False,-,-,-,True,-,-
181,-,-,-,True,-,True,-,-,-,True,-,-
182,-,-,-,False,-,False,-,-,-,True,-,-
183,-,-,-,True,-,True,-,-,-,True,-,-
184,-,-,-,True,-,False,-,-,-,True,-,-
185,-,-,-,True,-,True,-,-,-,True,-,-
186,-,-,-,False,-,True,-,-,-,False,-,-
187,-,-,-,True,-,True,-,-,-,True,-,-
188,-,-,-,False,-,False,-,-,-,False,-,-
189,-,-,-,True,-,True,-,-,-,True,-,-
190,-,-,-,True,-,False,-,-,-,False,-,-
191,-,-,-,True,-,False,-,-,-,True,-,-
192,-,-,-,True,-,True,-,-,-,True,-,-
193,-,-,-,True,-,False,-,-,-,True,-,-
194,-,-,-,True,-,True,-,-,-,True,-,-
195,-,-,-,True,-,False,-,-,-,True,-,-
196,-,-,-,False,-,False,-,-,-,False,-,-
197,-,-,-,True,-,True,-,-,-,True,-,-
198,-,-,-,False,-,False,-,-,-,True,-,-
199,-,-,-,True,-,True,-,-,-,True,-,-
200,-,-,-,True,-,True,-,-,-,True,-,-
201,-,-,-,True,-,True,-,-,-,True,-,-
202,-,-,-,True,-,True,-,-,-,True,-,-
203,-,-,-,True,-,True,-,-,-,True,-,-
204,-,-,-,True,-,True,-,-,-,True,-,-
205,-,-,-,True,-,True,-,-,-,True,-,-
206,-,-,-,True,-,True,-,-,-,True,-,-
207,-,-,-,True,-,True,-,-,-,True,-,-
208,-,-,-,True,-,False,-,-,-,False,-,-
209,-,-,-,True,-,True,-,-,-,True,-,-
210,-,-,-,False,-,False,-,-,-,False,-,-
211,-,-,-,True,-,True,-,-,-,True,-,-
212,-,-,-,True,-,False,-,-,-,False,-,-
213,-,-,-,True,-,True,-,-,-,True,-,-
214,-,-,-,True,-,False,-,-,-,False,-,-
215,-,-,-,True,-,True,-,-,-,True,-,-
216,-,-,-,True,-,True,-,-,-,False,-,-
217,-,-,-,True,-,True,-,-,-,True,-,-
218,-,-,-,True,-,False,-,-,-,False,-,-
219,-,-,-,True,-,True,-,-,-,False,-,-
220,-,-,-,False,-,False,-,-,-,True,-,-
221,-,-,-,True,-,True,-,-,-,True,-,-
222,-,-,-,True,-,False,-,-,-,False,-,-
223,-,-,-,True,-,True,-,-,-,False,-,-
224,-,-,-,True,-,False,-,-,-,True,-,-
225,-,-,-,True,-,True,-,-,-,False,-,-
226,-,-,-,False,-,False,-,-,-,True,-,-
227,-,-,-,True,-,True,-,-,-,True,-,-
228,-,-,-,False,-,False,-,-,-,False,-,-
229,-,-,-,True,-,True,-,-,-,True,-,-
230,-,-,-,True,-,False,-,-,-,True,-,-
231,-,-,-,True,-,True,-,-,-,True,-,-
232,-,-,-,False,-,False,-,-,-,False,-,-
233,-,-,-,True,-,False,-,-,-,True,-,-
234,-,-,-,False,-,False,-,-,-,True,-,-
235,-,-,-,True,-,False,-,-,-,True,-,-
236,-,-,-,False,-,False,-,-,-,True,-,-
237,-,-,-,True,-,False,-,-,-,True,-,-
238,-,-,-,False,-,False,-,-,-,True,-,-
239,-,-,-,True,-,False,-,-,-,True,-,-
240,-,-,-,False,-,True,-,-,-,True,-,-
241,-,-,-,True,-,True,-,-,-,True,-,-
242,-,-,-,True,-,True,-,-,-,True,-,-
243,-,-,-,True,-,True,-,-,-,True,-,-
244,-,-,-,False,-,False,-,-,-,True,-,-
245,-,-,-,True,-,True,-,-,-,True,-,-
246,-,-,-,True,-,True,-,-,-,True,-,-
247,-,-,-,True,-,True,-,-,-,True,-,-
248,-,-,-,False,-,False,-,-,-,True,-,-
249,-,-,-,True,-,True,-,-,-,True,-,-
250,-,-,-,True,-,True,-,-,-,True,-,-
251,-,-,-,True,-,True,-,-,-,True,-,-
252,-,-,-,True,-,True,-,-,-,True,-,-
253,-,-,-,True,-,True,-,-,-,True,-,-
254,-,-,-,True,-,True,-,-,-,True,-,-
255,-,-,-,True,-,True,-,-,-,True,-,-
256,-,-,-,True,-,True,-,-,-,True,-,-
257,-,-,-,True,-,True,-,-,-,True,-,-
258,-,-,-,False,-,True,-,-,-,False,-,-
259,-,-,-,True,-,True,-,-,-,True,-,-
260,-,-,-,True,-,False,-,-,-,True,-,-
261,-,-,-,True,-,True,-,-,-,True,-,-
262,-,-,-,True,-,True,-,-,-,True,-,-
263,-,-,-,True,-,True,-,-,-,True,-,-
264,-,-,-,True,-,False,-,-,-,False,-,-
265,-,-,-,True,-,True,-,-,-,False,-,-
266,-,-,-,True,-,True,-,-,-,False,-,-
267,-,-,-,True,-,True,-,-,-,False,-,-
268,-,-,-,True,-,False,-,-,-,True,-,-
269,-,-,-,True,-,True,-,-,-,True,-,-
270,-,-,-,True,-,True,-,-,-,False,-,-
271,-,-,-,True,-,True,-,-,-,True,-,-
272,-,-,-,True,-,True,-,-,-,True,-,-
273,-,-,-,True,-,True,-,-,-,True,-,-
274,-,-,-,True,-,True,-,-,-,True,-,-
275,-,-,-,True,-,True,-,-,-,True,-,-
276,-,-,-,True,-,False,-,-,-,True,-,-
277,-,-,-,True,-,True,-,-,-,True,-,-
278,-,-,-,True,-,False,-,-,-,False,-,-
279,-,-,-,True,-,False,-,-,-,True,-,-
280,-,-,-,True,-,False,-,-,-,True,-,-
281,-,-,-,True,-,False,-,-,-,True,-,-
282,-,-,-,True,-,True,-,-,-,True,-,-
283,-,-,-,True,-,False,-,-,-,True,-,-
284,-,-,-,True,-,False,-,-,-,False,-,-
285,-,-,-,True,-,False,-,-,-,False,-,-
286,-,-,-,True,-,False,-,-,-,True,-,-
287,-,-,-,True,-,True,-,-,-,True,-,-
288,-,-,-,True,-,True,-,-,-,True,-,-
289,-,-,-,True,-,True,-,-,-,True,-,-
290,-,-,-,True,-,False,-,-,-,True,-,-
291,-,-,-,True,-,True,-,-,-,True,-,-
292,-,-,-,True,-,False,-,-,-,True,-,-
293,-,-,-,True,-,True,-,-,-,True,-,-
294,-,-,-,True,-,False,-,-,-,True,-,-
295,-,-,-,True,-,True,-,-,-,True,-,-
296,-,-,-,True,-,True,-,-,-,True,-,-
297,-,-,-,True,-,True,-,-,-,True,-,-
298,-,-,-,False,-,False,-,-,-,True,-,-
299,-,-,-,True,-,True,-,-,-,True,-,-
300,-,-,-,False,-,False,-,-,-,True,-,-
301,-,-,-,True,-,True,-,-,-,True,-,-
302,-,-,-,False,-,False,-,-,-,True,-,-
303,-,-,-,True,-,True,-,-,-,True,-,-
304,-,-,-,False,-,False,-,-,-,False,-,-
305,-,-,-,True,-,True,-,-,-,True,-,-
306,-,-,-,True,-,True,-,-,-,True,-,-
307,-,-,-,True,-,True,-,-,-,True,-,-
308,-,-,-,True,-,False,-,-,-,False,-,-
309,-,-,-,True,-,True,-,-,-,True,-,-
310,-,-,-,False,-,True,-,-,-,False,-,-
311,-,-,-,True,-,True,-,-,-,True,-,-
312,-,-,-,True,-,True,-,-,-,True,-,-
313,-,-,-,True,-,True,-,-,-,True,-,-
314,-,-,-,True,-,False,-,-,-,False,-,-
315,-,-,-,True,-,True,-,-,-,True,-,-
316,-,-,-,True,-,False,-,-,-,False,-,-
317,-,-,-,True,-,True,-,-,-,False,-,-
318,-,-,-,False,-,False,-,-,-,True,-,-
319,-,-,-,True,-,True,-,-,-,True,-,-
320,-,-,-,False,-,False,-,-,-,True,-,-
321,-,-,-,True,-,True,-,-,-,True,-,-
322,-,-,-,True,-,False,-,-,-,True,-,-
323,-,-,-,True,-,True,-,-,-,True,-,-
324,-,-,-,True,-,False,-,-,-,True,-,-
325,-,-,-,True,-,True,-,-,-,True,-,-
326,-,-,-,True,-,True,-,-,-,True,-,-
327,-,-,-,True,-,True,-,-,-,True,-,-
328,-,-,-,True,-,True,-,-,-,True,-,-
329,-,-,-,True,-,True,-,-,-,True,-,-
330,-,-,-,True,-,False,-,-,-,False,-,-
331,-,-,-,True,-,True,-,-,-,True,-,-
332,-,-,-,True,-,True,-,-,-,True,-,-
333,-,-,-,True,-,True,-,-,-,True,-,-
334,-,-,-,False,-,True,-,-,-,False,-,-
335,-,-,-,True,-,True,-,-,-,True,-,-
336,-,-,-,True,-,True,-,-,-,False,-,-
337,-,-,-,True,-,True,-,-,-,True,-,-
338,-,-,-,True,-,True,-,-,-,False,-,-
339,-,-,-,True,-,True,-,-,-,True,-,-
340,-,-,-,True,-,True,-,-,-,True,-,-
341,-,-,-,True,-,True,-,-,-,True,-,-
342,-,-,-,True,-,True,-,-,-,True,-,-
343,-,-,-,True,-,True,-,-,-,True,-,-
344,-,-,-,True,-,True,-,-,-,False,-,-
345,-,-,-,True,-,True,-,-,-,True,-,-
346,-,-,-,False,-,False,-,-,-,True,-,-
347,-,-,-,True,-,True,-,-,-,True,-,-
348,-,-,-,False,-,False,-,-,-,True,-,-
349,-,-,-,True,-,True,-,-,-,True,-,-
350,-,-,-,True,-,False,-,-,-,True,-,-
351,-,-,-,True,-,True,-,-,-,True,-,-
352,-,-,-,True,-,False,-,-,-,True,-,-
353,-,-,-,True,-,True,-,-,-,True,-,-
354,-,-,-,True,-,True,-,-,-,True,-,-
355,-,-,-,True,-,True,-,-,-,True,-,-
356,-,-,-,False,-,False,-,-,-,True,-,-
357,-,-,-,True,-,True,-,-,-,True,-,-
358,-,-,-,True,-,True,-,-,-,True,-,-
359,-,-,-,True,-,True,-,-,-,True,-,-
360,-,-,-,True,-,False,-,-,-,True,-,-
361,-,-,-,True,-,True,-,-,-,True,-,-
362,-,-,-,False,-,True,-,-,-,True,-,-
363,-,-,-,True,-,True,-,-,-,True,-,-
364,-,-,-,True,-,True,-,-,-,True,-,-
365,-,-,-,True,-,True,-,-,-,True,-,-
366,-,-,-,True,-,True,-,-,-,True,-,-
367,-,-,-,True,-,True,-,-,-,True,-,-
368,-,-,-,True,-,True,-,-,-,True,-,-
369,-,-,-,True,-,True,-,-,-,True,-,-
370,-,-,-,True,-,True,-,-,-,False,-,-
371,-,-,-,True,-,True,-,-,-,True,-,-
372,-,-,-,False,-,True,-,-,-,True,-,-
373,-,-,-,True,-,True,-,-,-,True,-,-
374,-,-,-,True,-,False,-,-,-,True,-,-
375,-,-,-,True,-,True,-,-,-,True,-,-
376,-,-,-,True,-,True,-,-,-,True,-,-
377,-,-,-,True,-,True,-,-,-,True,-,-
378,-,-,-,False,-,True,-,-,-,True,-,-
379,-,-,-,True,-,True,-,-,-,True,-,-
380,-,-,-,False,-,True,-,-,-,False,-,-
381,-,-,-,True,-,True,-,-,-,True,-,-
382,-,-,-,True,-,True,-,-,-,False,-,-
383,-,-,-,True,-,True,-,-,-,False,-,-
384,-,-,-,True,-,True,-,-,-,False,-,-
385,-,-,-,True,-,True,-,-,-,True,-,-
386,-,-,-,True,-,True,-,-,-,False,-,-
387,-,-,-,True,-,True,-,-,-,False,-,-
388,-,-,-,True,-,True,-,-,-,False,-,-
389,-,-,-,True,-,True,-,-,-,False,-,-
390,-,-,-,True,-,True,-,-,-,True,-,-
391,-,-,-,True,-,True,-,-,-,False,-,-
392,-,-,-,False,-,True,-,-,-,False,-,-
393,-,-,-,True,-,True,-,-,-,False,-,-
394,-,-,-,True,-,True,-,-,-,False,-,-
395,-,-,-,True,-,True,-,-,-,False,-,-
396,-,-,-,True,-,True,-,-,-,True,-,-
397,-,-,-,True,-,True,-,-,-,True,-,-
398,-,-,-,True,-,True,-,-,-,True,-,-
399,-,-,-,True,-,True,-,-,-,True,-,-
400,-,-,-,True,-,True,-,-,-,True,-,-
401,-,-,-,True,-,True,-,-,-,True,-,-
402,-,-,-,False,-,True,-,-,-,False,-,-
403,-,-,-,True,-,True,-,-,-,True,-,-
404,-,-,-,False,-,False,-,-,-,False,-,-
405,-,-,-,True,-,False,-,-,-,True,-,-
406,-,-,-,False,-,True,-,-,-,True,-,-
407,-,-,-,True,-,False,-,-,-,True,-,-
408,-,-,-,False,-,True,-,-,-,True,-,-
409,-,-,-,True,-,False,-,-,-,True,-,-
410,-,-,-,False,-,True,-,-,-,True,-,-
411,-,-,-,True,-,False,-,-,-,True,-,-
412,-,-,-,False,-,True,-,-,-,True,-,-
413,-,-,-,True,-,True,-,-,-,True,-,-
414,-,-,-,True,-,True,-,-,-,True,-,-
415,-,-,-,True,-,True,-,-,-,True,-,-
416,-,-,-,True,-,True,-,-,-,True,-,-
417,-,-,-,True,-,True,-,-,-,True,-,-
418,-,-,-,False,-,False,-,-,-,True,-,-
419,-,-,-,True,-,True,-,-,-,True,-,-
420,-,-,-,False,-,False,-,-,-,True,-,-
421,-,-,-,True,-,True,-,-,-,True,-,-
422,-,-,-,False,-,False,-,-,-,True,-,-
423,-,-,-,True,-,True,-,-,-,True,-,-
424,-,-,-,True,-,True,-,-,-,True,-,-
425,-,-,-,True,-,True,-,-,-,True,-,-
426,-,-,-,False,-,True,-,-,-,True,-,-
427,-,-,-,True,-,True,-,-,-,True,-,-
428,-,-,-,True,-,True,-,-,-,True,-,-
429,-,-,-,True,-,True,-,-,-,True,-,-
430,-,-,-,True,-,True,-,-,-,True,-,-
431,-,-,-,True,-,True,-,-,-,True,-,-
432,-,-,-,True,-,True,-,-,-,True,-,-
433,-,-,-,True,-,True,-,-,-,True,-,-
434,-,-,-,False,-,True,-,-,-,True,-,-
435,-,-,-,True,-,False,-,-,-,True,-,-
436,-,-,-,False,-,False,-,-,-,True,-,-
437,-,-,-,True,-,False,-,-,-,True,-,-
438,-,-,-,False,-,True,-,-,-,True,-,-
439,-,-,-,True,-,True,-,-,-,True,-,-
440,-,-,-,True,-,False,-,-,-,True,-,-
441,-,-,-,True,-,False,-,-,-,True,-,-
442,-,-,-,False,-,False,-,-,-,False,-,-
443,-,-,-,True,-,True,-,-,-,True,-,-
444,-,-,-,False,-,False,-,-,-,False,-,-
445,-,-,-,True,-,False,-,-,-,True,-,-
446,-,-,-,True,-,True,-,-,-,True,-,-
447,-,-,-,True,-,False,-,-,-,True,-,-
448,-,-,-,True,-,True,-,-,-,True,-,-
449,-,-,-,True,-,False,-,-,-,True,-,-
450,-,-,-,False,-,False,-,-,-,True,-,-
451,-,-,-,True,-,True,-,-,-,True,-,-
452,-,-,-,True,-,False,-,-,-,True,-,-
453,-,-,-,True,-,True,-,-,-,True,-,-
454,-,-,-,True,-,True,-,-,-,True,-,-
455,-,-,-,True,-,True,-,-,-,True,-,-
456,-,-,-,False,-,False,-,-,-,True,-,-
457,-,-,-,True,-,True,-,-,-,True,-,-
458,-,-,-,True,-,True,-,-,-,True,-,-
459,-,-,-,True,-,True,-,-,-,True,-,-
460,-,-,-,False,-,False,-,-,-,True,-,-
461,-,-,-,True,-,True,-,-,-,True,-,-
462,-,-,-,False,-,False,-,-,-,True,-,-
463,-,-,-,True,-,True,-,-,-,True,-,-
464,-,-,-,False,-,False,-,-,-,True,-,-
465,-,-,-,True,-,True,-,-,-,True,-,-
466,-,-,-,True,-,False,-,-,-,True,-,-
467,-,-,-,True,-,True,-,-,-,True,-,-
468,-,-,-,False,-,False,-,-,-,True,-,-
469,-,-,-,True,-,True,-,-,-,True,-,-
470,-,-,-,False,-,True,-,-,-,True,-,-
471,-,-,-,True,-,True,-,-,-,True,-,-
472,-,-,-,False,-,True,-,-,-,True,-,-
473,-,-,-,True,-,False,-,-,-,True,-,-
474,-,-,-,False,-,False,-,-,-,False,-,-
475,-,-,-,True,-,False,-,-,-,True,-,-
476,-,-,-,True,-,True,-,-,-,True,-,-
477,-,-,-,True,-,False,-,-,-,True,-,-
478,-,-,-,False,-,False,-,-,-,False,-,-
479,-,-,-,True,-,False,-,-,-,True,-,-
480,-,-,-,True,-,True,-,-,-,True,-,-
481,-,-,-,True,-,False,-,-,-,True,-,-
482,-,-,-,False,-,True,-,-,-,False,-,-
483,-,-,-,True,-,True,-,-,-,True,-,-
484,-,-,-,False,-,False,-,-,-,True,-,-
485,-,-,-,True,-,True,-,-,-,True,-,-
486,-,-,-,True,-,True,-,-,-,True,-,-
487,-,-,-,True,-,True,-,-,-,True,-,-
488,-,-,-,False,-,False,-,-,-,True,-,-
489,-,-,-,True,-,True,-,-,-,True,-,-
490,-,-,-,False,-,False,-,-,-,True,-,-
491,-,-,-,True,-,True,-,-,-,True,-,-
492,-,-,-,False,-,False,-,-,-,True,-,-
493,-,-,-,True,-,False,-,-,-,True,-,-
494,-,-,-,True,-,True,-,-,-,True,-,-
495,-,-,-,True,-,False,-,-,-,True,-,-
496,-,-,-,False,-,False,-,-,-,True,-,-
497,-,-,-,True,-,False,-,-,-,True,-,-
498,-,-,-,False,-,True,-,-,-,True,-,-
499,-,-,-,True,-,True,-,-,-,True,-,-
500,-,-,-,True,-,True,-,-,-,True,-,-
501,-,-,-,True,-,True,-,-,-,True,-,-
502,-,-,-,False,-,True,-,-,-,True,-,-
503,-,-,-,True,-,True,-,-,-,True,-,-
504,-,-,-,False,-,True,-,-,-,True,-,-
505,-,-,-,True,-,True,-,-,-,True,-,-
506,-,-,-,False,-,False,-,-,-,True,-,-
507,-,-,-,True,-,True,-,-,-,True,-,-
508,-,-,-,False,-,False,-,-,-,True,-,-
509,-,-,-,True,-,True,-,-,-,True,-,-
510,-,-,-,False,-,False,-,-,-,True,-,-
511,-,-,-,True,-,True,-,-,-,True,-,-
512,-,-,-,False,-,False,-,-,-,True,-,-
513,-,-,-,True,-,True,-,-,-,True,-,-
514,-,-,-,False,-,False,-,-,-,True,-,-
515,-,-,-,True,-,True,-,-,-,True,-,-
516,-,-,-,False,-,False,-,-,-,True,-,-
517,-,-,-,True,-,True,-,-,-,True,-,-
518,-,-,-,False,-,False,-,-,-,True,-,-
519,-,-,-,True,-,True,-,-,-,True,-,-
520,-,-,-,False,-,False,-,-,-,False,-,-
521,-,-,-,False,-,True,-,-,-,False,-,-
522,-,-,-,False,-,False,-,-,-,False,-,-
523,-,-,-,False,-,True,-,-,-,False,-,-
524,-,-,-,True,-,True,-,-,-,False,-,-
525,-,-,-,False,-,True,-,-,-,False,-,-
526,-,-,-,True,-,True,-,-,-,True,-,-
527,-,-,-,True,-,True,-,-,-,True,-,-
528,-,-,-,False,-,False,-,-,-,True,-,-
529,-,-,-,True,-,True,-,-,-,True,-,-
530,-,-,-,False,-,True,-,-,-,True,-,-
531,-,-,-,True,-,False,-,-,-,True,-,-
532,-,-,-,False,-,False,-,-,-,True,-,-
533,-,-,-,True,-,False,-,-,-,True,-,-
534,-,-,-,False,-,True,-,-,-,True,-,-
535,-,-,-,True,-,True,-,-,-,True,-,-
536,-,-,-,False,-,True,-,-,-,True,-,-
537,-,-,-,True,-,False,-,-,-,True,-,-
