68,False,False,False,-,True,False,False,False,False,False,-,False
69,False,False,False,-,False,False,True,False,False,False,-,False
70,False,False,False,-,True,False,True,False,False,False,-,False
71,False,False,False,-,False,False,True,False,False,False,-,False
72,False,False,False,-,True,False,False,False,False,False,-,False
73,False,False,False,-,False,False,True,False,False,False,-,False
74,False,False,False,-,True,False,True,False,False,False,-,False
75,False,False,False,-,True,False,True,False,False,False,-,False
76,False,False,False,-,True,False,False,False,False,False,-,False
77,False,False,False,-,True,False,True,False,False,False,-,False
78,False,False,False,-,True,False,False,False,False,False,-,False
79,False,False,False,-,True,False,True,False,False,False,-,False
80,False,False,False,-,True,False,False,False,False,False,-,False
81,False,False,False,-,True,False,True,False,False,False,-,False
82,False,False,False,-,True,False,False,False,False,False,-,False
83,False,False,False,-,True,False,True,False,False,False,-,False
84,False,False,False,-,True,False,False,False,False,False,-,False
85,False,False,False,-,True,False,True,False,False,False,-,False
86,False,False,False,-,True,False,False,False,False,False,-,False
87,False,False,False,-,True,False,True,False,False,False,-,False
88,False,False,False,-,True,False,False,False,False,False,-,False
89,False,False,False,-,True,False,True,False,False,False,-,False
90,False,False,False,-,True,False,False,False,False,False,-,False
91,False,False,False,-,True,False,True,False,False,False,-,False
92,False,False,False,-,True,False,False,False,False,False,-,False
93,False,False,False,-,True,False,True,False,False,False,-,False
94,False,False,False,-,True,False,False,False,False,False,-,False
95,False,False,False,-,True,False,True,False,False,False,-,False
96,False,False,False,-,True,False,False,False,False,False,-,False
97,False,False,False,-,True,False,True,False,False,False,-,False
98,False,False,False,-,True,False,False,False,False,False,-,False
99,False,False,False,-,True,False,True,False,False,False,-,False
100,False,False,False,-,True,False,False,False,False,False,-,False
101,False,False,False,-,True,False,True,False,False,False,-,False
102,False,False,False,-,True,False,False,False,False,False,-,False
103,False,False,False,-,True,False,True,False,False,False,-,False
104,False,False,False,-,True,False,False,False,False,False,-,False
105,False,False,False,-,True,False,True,False,False,False,-,False
106,False,False,False,-,True,False,False,False,False,False,-,False
107,False,False,False,-,True,False,True,False,False,False,-,False
108,False,False,False,-,True,False,False,False,False,False,-,False
109,False,False,False,-,True,False,True,False,False,False,-,False
110,False,False,False,-,True,False,False,False,False,False,-,False
111,False,False,False,-,True,False,True,False,False,False,-,False
112,False,False,False,-,True,False,False,False,False,False,-,False
113,False,False,False,-,True,False,True,False,False,False,-,False
114,False,False,False,-,True,False,False,False,False,False,-,False
115,False,False,False,-,True,False,True,False,False,False,-,False
116,False,False,False,-,True,False,False,False,False,False,-,False
117,False,False,False,-,True,False,True,False,False,False,-,False
118,False,False,False,-,True,False,True,False,False,False,-,False
119,False,False,False,-,True,False,True,False,False,False,-,False
120,False,False,False,-,True,False,False,False,False,False,-,False
121,False,False,False,-,True,False,True,False,False,False,-,False
122,False,False,False,-,True,False,False,False,False,False,-,False
123,False,False,False,-,True,False,True,False,False,False,-,False
124,False,False,False,-,True,False,False,False,False,False,-,False
125,False,False,False,-,True,False,True,False,False,False,-,False
126,False,False,False,-,True,False,False,False,False,False,-,False
127,False,False,False,-,True,False,True,False,False,False,-,False
128,False,False,False,-,True,False,False,False,False,False,-,False
129,False,False,False,-,True,False,True,False,False,False,-,False
130,False,False,False,-,True,False,True,False,False,False,-,False
131,False,False,False,-,True,False,True,False,False,False,-,False
132,False,False,False,-,True,False,False,False,False,False,-,False
133,False,False,False,-,True,False,True,False,False,False,-,False
134,False,False,False,-,True,False,False,False,False,False,-,False
135,False,False,False,-,True,False,True,False,False,False,-,False
136,False,False,False,-,True,False,True,False,False,False,-,False
137,False,False,False,-,True,False,True,False,False,False,-,False
138,False,False,False,-,True,False,False,False,False,False,-,False
139,False,False,False,-,True,False,True,False,False,False,-,False
140,False,False,False,-,True,False,False,False,False,False,-,False
141,False,False,False,-,True,False,True,False,False,False,-,False
142,False,False,False,-,True,False,True,False,False,False,-,False
143,False,False,False,-,True,False,True,False,False,False,-,False
144,False,False,False,-,True,False,False,False,False,False,-,False
145,False,False,False,-,True,False,True,False,False,False,-,False
146,False,False,False,-,True,False,False,False,False,False,-,False
147,False,False,False,-,True,False,True,False,False,False,-,False
148,False,False,False,-,True,False,False,False,False,False,-,False
149,False,False,False,-,True,False,True,False,False,False,-,False
150,False,False,False,-,True,False,False,False,False,False,-,False
151,False,False,False,-,True,False,True,False,False,False,-,False
152,False,False,False,-,True,False,False,False,False,False,-,False
153,False,False,False,-,True,False,True,False,False,False,-,False
154,False,False,False,-,True,False,False,False,False,False,-,False
155,False,False,False,-,True,False,True,False,False,False,-,False
156,False,False,False,-,True,False,True,False,False,False,-,False
157,False,False,False,-,True,False,True,False,False,False,-,False
158,False,False,False,-,True,False,False,False,False,False,-,False
159,False,False,False,-,True,False,True,False,False,False,-,False
160,False,False,False,-,True,False,False,False,False,False,-,False
161,False,False,False,-,True,False,True,False,False,False,-,False
162,False,False,False,-,True,False,False,False,False,False,-,False
163,False,False,False,-,True,False,True,False,False,False,-,False
164,False,False,False,-,True,False,False,False,False,False,-,False
165,False,False,False,-,True,False,True,False,False,False,-,False
166,False,False,False,-,True,False,False,False,False,False,-,False
167,False,False,False,-,True,False,True,False,False,False,-,False
168,False,False,False,-,True,False,False,False,False,False,-,False
169,False,False,False,-,True,False,True,False,False,False,-,False
170,False,False,False,-,True,False,False,False,False,False,-,False
171,False,False,False,-,True,False,True,False,False,False,-,False
172,False,False,False,-,True,False,True,False,False,False,-,False
173,False,False,False,-,True,False,True,False,False,False,-,False
174,False,False,False,-,True,False,True,False,False,False,-,False
175,False,False,False,-,True,False,True,False,False,False,-,False
176,False,False,False,-,True,False,False,False,False,False,-,False
177,False,False,False,-,True,False,True,False,False,False,-,False
178,False,False,False,-,True,False,True,False,False,False,-,False
179,False,False,False,-,True,False,True,False,False,False,-,False
180,False,False,False,-,True,False,False,False,False,False,-,False
181,False,False,False,-,True,False,True,False,False,False,-,False
182,False,False,False,-,True,False,True,False,False,False,-,False
183,False,False,False,-,True,False,True,False,False,False,-,False
184,False,False,False,-,True,False,False,False,False,False,-,False
185,False,False,False,-,True,False,True,False,False,False,-,False
186,False,False,False,-,True,False,False,False,False,False,-,False
187,False,False,False,-,True,False,True,False,False,False,-,False
188,False,False,False,-,True,False,False,False,False,False,-,False
189,False,False,False,-,True,False,True,False,False,False,-,False
190,False,False,False,-,True,False,True,False,False,False,-,False
191,False,False,False,-,True,False,True,False,False,False,-,False
192,False,False,False,-,True,False,True,False,False,False,-,False
193,False,False,False,-,True,False,True,False,False,False,-,False
194,False,False,False,-,True,False,False,False,False,False,-,False
195,False,False,False,-,True,False,True,False,False,False,-,False
196,False,False,False,-,True,False,False,False,False,False,-,False
197,False,False,False,-,True,False,True,False,False,False,-,False
198,False,False,False,-,False,False,True,False,False,False,-,False
199,False,False,False,-,False,False,True,False,False,False,-,False
200,False,False,False,-,True,False,False,False,False,False,-,False
201,False,False,False,-,False,False,True,False,False,False,-,False
202,False,False,False,-,True,False,False,False,False,False,-,False
203,False,False,False,-,False,False,True,False,False,False,-,False
204,False,False,False,-,True,False,False,False,False,False,-,False
205,False,False,False,-,False,False,True,False,False,False,-,False
206,False,False,False,-,True,False,False,False,False,False,-,False
207,False,False,False,-,False,False,True,False,False,False,-,False
208,False,False,False,-,False,False,True,False,False,False,-,False
209,False,False,False,-,False,False,True,False,False,False,-,False
210,False,False,False,-,True,False,True,False,False,False,-,False
211,False,False,False,-,False,False,True,False,False,False,-,False
212,False,False,False,-,True,False,False,False,False,False,-,False
213,False,False,False,-,False,False,True,False,False,False,-,False
214,False,False,False,-,True,False,True,False,False,False,-,False
215,False,False,False,-,False,False,True,False,False,False,-,False
216,False,False,False,-,True,False,True,False,False,False,-,False
217,False,False,False,-,False,False,True,False,False,False,-,False
218,False,False,False,-,True,False,False,False,False,False,-,False
219,False,False,False,-,False,False,True,False,False,False,-,False
220,False,False,False,-,True,False,False,False,False,False,-,False
221,False,False,False,-,False,False,True,False,False,False,-,False
222,False,False,False,-,True,False,True,False,False,False,-,False
223,False,False,False,-,False,False,True,False,False,False,-,False
224,False,False,False,-,True,False,True,False,False,False,-,False
225,False,False,False,-,False,False,True,False,False,False,-,False
226,False,False,False,-,True,False,True,False,False,False,-,False
227,False,False,False,-,False,False,True,False,False,False,-,False
228,False,False,False,-,True,False,True,False,False,False,-,False
229,False,False,False,-,False,False,True,False,False,False,-,False
230,False,False,False,-,False,False,True,False,False,False,-,False
231,False,False,False,-,False,False,True,False,False,False,-,False
232,False,False,False,-,True,False,True,False,False,False,-,False
233,False,False,False,-,False,False,True,False,False,False,-,False
234,False,False,False,-,True,False,True,False,False,False,-,False
235,False,False,False,-,False,False,True,False,False,False,-,False
236,False,False,False,-,True,False,True,False,False,False,-,False
237,False,False,False,-,False,False,True,False,False,False,-,False
238,False,False,False,-,True,False,True,False,False,False,-,False
239,False,False,False,-,False,False,True,False,False,False,-,False
240,False,False,False,-,True,False,False,False,False,False,-,False
241,False,False,False,-,False,False,True,False,False,False,-,False
242,False,False,False,-,True,False,True,False,False,False,-,False
243,False,False,False,-,False,False,True,False,False,False,-,False
244,False,False,False,-,True,False,True,False,False,False,-,False
245,False,False,False,-,False,False,True,False,False,False,-,False
246,False,False,False,-,True,False,True,False,False,False,-,False
247,False,False,False,-,False,False,True,False,False,False,-,False
248,False,False,False,-,True,False,False,False,False,False,-,False
249,False,False,False,-,False,False,True,False,False,False,-,False
250,False,False,False,-,True,False,False,False,False,False,-,False
251,False,False,False,-,False,False,True,False,False,False,-,False
252,False,False,False,-,True,False,False,False,False,False,-,False
253,False,False,False,-,False,False,True,False,False,False,-,False
254,False,False,False,-,True,False,False,False,False,False,-,False
255,False,False,False,-,False,False,True,False,False,False,-,False
256,False,False,False,-,True,False,False,False,False,False,-,False
257,False,False,False,-,False,False,True,False,False,False,-,False
258,False,False,False,-,True,False,True,False,False,False,-,False
259,False,False,False,-,False,False,True,False,False,False,-,False
260,False,False,False,-,True,False,False,False,False,False,-,False
261,False,False,False,-,False,False,True,False,False,False,-,False
262,False,False,False,-,True,False,True,False,False,False,-,False
263,False,False,False,-,False,False,True,False,False,False,-,False
264,False,False,False,-,True,False,False,False,False,False,-,False
265,False,False,False,-,False,False,True,False,False,False,-,False
266,False,False,False,-,True,False,False,False,False,False,-,False
267,False,False,False,-,False,False,True,False,False,False,-,False
268,False,False,False,-,True,False,False,False,False,False,-,False
269,False,False,False,-,False,False,True,False,False,False,-,False
270,False,False,False,-,True,False,False,False,False,False,-,False
271,False,False,False,-,False,False,True,False,False,False,-,False
272,False,False,False,-,True,False,False,False,False,False,-,False
273,False,False,False,-,False,False,True,False,False,False,-,False
274,False,False,False,-,True,False,False,False,False,False,-,False
275,False,False,False,-,False,False,True,False,False,False,-,False
276,False,False,False,-,True,False,False,False,False,False,-,False
277,False,False,False,-,False,False,True,False,False,False,-,False
278,False,False,False,-,True,False,False,False,False,False,-,False
279,False,False,False,-,False,False,True,False,False,False,-,False
280,False,False,False,-,True,False,False,False,False,False,-,False
281,False,False,False,-,False,False,True,False,False,False,-,False
282,False,False,False,-,True,False,False,False,False,False,-,False
283,False,False,False,-,False,False,True,False,False,False,-,False
284,False,False,False,-,True,False,True,False,False,False,-,False
285,False,False,False,-,True,False,True,False,False,False,-,False
286,False,False,False,-,True,False,False,False,False,False,-,False
287,False,False,False,-,True,False,True,False,False,False,-,False
288,False,False,False,-,True,False,False,False,False,False,-,False
289,False,False,False,-,True,False,True,False,False,False,-,False
290,False,False,False,-,True,False,False,False,False,False,-,False
291,False,False,False,-,True,False,True,False,False,False,-,False
292,False,False,False,-,True,False,False,False,False,False,-,False
293,False,False,False,-,True,False,True,False,False,False,-,False
294,False,False,False,-,True,False,False,False,False,False,-,False
295,False,False,False,-,True,False,True,False,False,False,-,False
296,False,False,False,-,True,False,True,False,False,False,-,False
297,False,False,False,-,True,False,True,False,False,False,-,False
298,False,False,False,-,True,False,False,False,False,False,-,False
299,False,False,False,-,True,False,True,False,False,False,-,False
300,False,False,False,-,True,False,False,False,False,False,-,False
301,False,False,False,-,True,False,True,False,False,False,-,False
302,False,False,False,-,True,False,False,False,False,False,-,False
303,False,False,False,-,True,False,True,False,False,False,-,False
304,False,False,False,-,True,False,False,False,False,False,-,False
305,False,False,False,-,True,False,True,False,False,False,-,False
306,False,False,False,-,True,False,False,False,False,False,-,False
307,False,False,False,-,True,False,True,False,False,False,-,False
308,False,False,False,-,True,False,False,False,False,False,-,False
309,False,False,False,-,True,False,True,False,False,False,-,False
310,False,False,False,-,True,False,False,False,False,False,-,False
311,False,False,False,-,True,False,True,False,False,False,-,False
312,False,False,False,-,True,False,False,False,False,False,-,False
313,False,False,False,-,True,False,True,False,False,False,-,False
314,False,False,False,-,True,False,True,False,False,False,-,False
315,False,False,False,-,False,False,True,False,False,False,-,False
316,False,False,False,-,True,False,False,False,False,False,-,False
317,False,False,False,-,False,False,True,False,False,False,-,False
318,False,False,False,-,True,False,False,False,False,False,-,False
319,False,False,False,-,False,False,True,False,False,False,-,False
320,False,False,False,-,True,False,False,False,False,False,-,False
321,False,False,False,-,False,False,True,False,False,False,-,False
322,False,False,False,-,True,False,False,False,False,False,-,False
323,False,False,False,-,False,False,True,False,False,False,-,False
324,False,False,False,-,True,False,True,False,False,False,-,False
325,False,False,False,-,False,False,True,False,False,False,-,False
326,False,False,False,-,True,False,False,False,False,False,-,False
327,False,False,False,-,False,False,True,False,False,False,-,False
328,False,False,False,-,True,False,False,False,False,False,-,False
329,False,False,False,-,False,False,True,False,False,False,-,False
330,True,False,False,-,False,False,False,False,False,False,-,False
331,True,False,False,-,False,False,True,False,False,False,-,False
332,False,False,False,-,True,False,False,False,False,False,-,False
333,True,False,False,-,False,False,True,False,False,False,-,False
334,True,False,False,-,False,False,True,False,False,False,-,False
335,True,False,False,-,False,False,True,False,False,False,-,False
336,False,False,False,-,True,False,False,False,False,False,-,False
337,True,False,False,-,False,False,True,False,False,False,-,False
338,False,False,False,-,True,False,False,False,False,False,-,False
339,True,False,False,-,False,False,True,False,False,False,-,False
340,False,False,False,-,True,False,False,False,False,False,-,False
341,True,False,False,-,False,False,True,False,False,False,-,False
342,False,False,False,-,True,False,False,False,False,False,-,False
343,True,False,False,-,False,False,True,False,False,False,-,False
344,False,False,False,-,True,False,True,False,False,False,-,False
345,True,False,False,-,False,False,True,False,False,False,-,False
346,False,False,False,-,True,False,False,False,False,False,-,False
347,True,False,False,-,False,False,True,False,False,False,-,False
348,True,False,False,-,True,False,False,False,False,False,-,False
349,True,False,False,-,False,False,True,False,False,False,-,False
350,False,False,False,-,True,False,False,False,False,False,-,False
351,True,False,False,-,False,False,True,False,False,False,-,False
352,False,False,False,-,True,False,False,False,False,False,-,False
353,True,False,False,-,False,False,True,False,False,False,-,False
354,False,False,False,-,True,False,False,False,False,False,-,False
355,True,False,False,-,False,False,True,False,False,False,-,False
356,False,False,False,-,True,False,False,False,False,False,-,False
357,True,False,False,-,False,False,True,False,False,False,-,False
358,False,False,False,-,True,False,False,False,False,False,-,False
359,True,False,False,-,False,False,True,False,False,False,-,False
360,False,False,False,-,True,False,False,False,False,False,-,False
361,True,False,False,-,False,False,True,False,False,False,-,False
362,True,False,False,-,True,False,False,False,False,False,-,False
363,True,False,False,-,False,False,True,False,False,False,-,False
364,True,False,False,-,False,False,True,False,False,False,-,False
365,True,False,False,-,False,False,True,False,False,False,-,False
366,True,False,False,-,True,False,False,False,False,False,-,False
367,True,False,False,-,False,False,True,False,False,False,-,False
368,True,False,False,-,True,False,True,False,False,False,-,False
369,True,False,False,-,False,False,True,False,False,False,-,False
370,True,False,False,-,True,False,True,False,False,False,-,False
371,True,False,False,-,False,False,True,False,False,False,-,False
372,False,False,False,-,True,False,False,False,False,False,-,False
373,True,False,False,-,False,False,True,False,False,False,-,False
374,True,False,False,-,True,False,True,False,False,False,-,False
375,True,False,False,-,False,False,True,False,False,False,-,False
376,True,False,False,-,True,False,False,False,False,False,-,False
377,True,False,False,-,False,False,True,False,False,False,-,False
378,False,False,False,-,True,False,True,False,False,False,-,False
379,True,False,False,-,False,False,True,False,False,False,-,False
380,False,False,False,-,True,False,True,False,False,False,-,False
381,True,False,False,-,False,False,True,False,False,False,-,False
382,False,False,False,-,True,False,False,False,False,False,-,False
383,True,False,False,-,False,False,True,False,False,False,-,False
384,False,False,False,-,True,False,False,False,False,False,-,False
385,True,False,False,-,False,False,True,False,False,False,-,False
386,False,False,False,-,True,False,False,False,False,False,-,False
387,True,False,False,-,False,False,True,False,False,False,-,False
388,False,False,False,-,True,False,False,False,False,False,-,False
389,True,False,False,-,False,False,True,False,False,False,-,False
390,False,False,False,-,True,False,False,False,False,False,-,False
391,True,False,False,-,False,False,True,False,False,False,-,False
392,True,False,False,-,True,False,True,False,False,False,-,False
393,True,False,False,-,False,False,True,False,False,False,-,False
394,True,False,False,-,True,False,True,False,False,False,-,False
395,True,False,False,-,False,False,True,False,False,False,-,False
396,True,False,False,-,False,False,False,False,False,False,-,False
397,True,False,False,-,False,False,True,False,False,False,-,False
398,False,False,False,-,True,False,False,False,False,False,-,False
399,True,False,False,-,False,False,True,False,False,False,-,False
400,False,False,False,-,True,False,False,False,False,False,-,False
401,True,False,False,-,False,False,True,False,False,False,-,False
402,False,False,False,-,True,False,False,False,False,False,-,False
403,True,False,False,-,False,False,True,False,False,False,-,False
404,False,False,False,-,True,False,False,False,False,False,-,False
405,True,False,False,-,False,False,True,False,False,False,-,False
406,False,False,False,-,True,False,False,False,False,False,-,False
407,True,False,False,-,False,False,True,False,False,False,-,False
408,False,False,False,-,True,False,True,False,False,False,-,False
409,True,False,False,-,False,False,True,False,False,False,-,False
410,True,False,False,-,False,False,True,False,False,False,-,False
411,True,False,False,-,False,False,True,False,False,False,-,False
412,False,False,False,-,True,False,False,False,False,False,-,False
413,True,False,False,-,False,False,True,False,False,False,-,False
414,True,False,False,-,False,False,True,False,False,False,-,False
415,True,False,False,-,False,False,True,False,False,False,-,False
416,True,False,False,-,True,False,True,False,False,False,-,False
417,True,False,False,-,False,False,True,False,False,False,-,False
418,True,False,False,-,True,False,True,False,False,False,-,False
419,True,False,False,-,False,False,True,False,False,False,-,False
420,True,False,False,-,True,False,False,False,False,False,-,False
421,True,False,False,-,False,False,True,False,False,False,-,False
422,True,False,False,-,False,False,True,False,False,False,-,False
423,True,False,False,-,False,False,True,False,False,False,-,False
424,True,False,False,-,True,False,False,False,False,False,-,False
425,True,False,False,-,False,False,True,False,False,False,-,False
426,True,False,False,-,True,False,True,False,False,False,-,False
427,True,False,False,-,False,False,True,False,False,False,-,False
428,True,False,False,-,False,False,True,False,False,False,-,False
429,True,False,False,-,False,False,True,False,False,False,-,False
430,True,False,False,-,True,False,False,False,False,False,-,False
431,True,False,False,-,False,False,True,False,False,False,-,False
432,True,False,False,-,False,False,True,False,False,False,-,False
433,True,False,False,-,False,False,True,False,False,False,-,False
434,True,False,False,-,False,False,True,False,False,False,-,False
435,True,False,False,-,False,False,True,False,False,False,-,False
436,True,False,False,-,True,False,True,False,False,False,-,False
437,True,False,False,-,False,False,True,False,False,False,-,False
438,True,False,False,-,False,False,False,False,False,False,-,False
439,True,False,False,-,False,False,True,False,False,False,-,False
440,True,False,False,-,True,False,True,False,False,False,-,False
441,True,False,False,-,False,False,True,False,False,False,-,False
442,True,False,False,-,True,False,True,False,False,False,-,False
443,True,False,False,-,False,False,True,False,False,False,-,False
444,True,False,False,-,True,False,True,False,False,False,-,False
445,True,False,False,-,False,False,True,False,False,False,-,False
446,True,False,False,-,True,False,False,False,False,False,-,False
447,True,False,False,-,False,False,True,False,False,False,-,False
448,True,False,False,-,True,False,False,False,False,False,-,False
449,True,False,False,-,False,False,True,False,False,False,-,False
450,False,False,False,-,True,False,False,False,False,False,-,False
451,True,False,False,-,False,False,True,False,False,False,-,False
452,True,False,False,-,True,False,True,False,False,False,-,False
453,True,False,False,-,False,False,True,False,False,False,-,False
454,True,False,False,-,True,False,False,False,False,False,-,False
455,True,False,False,-,False,False,True,False,False,False,-,False
456,True,False,False,-,True,False,True,False,False,False,-,False
457,True,False,False,-,False,False,True,False,False,False,-,False
458,True,False,False,-,True,False,True,False,False,False,-,False
459,True,False,False,-,False,False,True,False,False,False,-,False
460,True,False,False,-,True,False,True,False,False,False,-,False
461,True,False,False,-,False,False,True,False,False,False,-,False
462,True,False,False,-,True,False,True,False,False,False,-,False
463,True,False,False,-,False,False,True,False,False,False,-,False
464,False,False,False,-,True,False,False,False,False,False,-,False
465,True,False,False,-,False,False,True,False,False,False,-,False
466,True,False,False,-,True,False,True,False,False,False,-,False
467,True,False,False,-,False,False,True,False,False,False,-,False
468,False,False,False,-,True,False,True,False,False,False,-,False
469,True,False,False,-,False,False,True,False,False,False,-,False
470,True,False,False,-,False,False,True,False,False,False,-,False
471,True,False,False,-,False,False,True,False,False,False,-,False
472,True,False,False,-,True,False,True,False,False,False,-,False
473,True,False,False,-,False,False,True,False,False,False,-,False
474,True,False,False,-,True,False,True,False,False,False,-,False
475,True,False,False,-,False,False,True,False,False,False,-,False
476,False,False,False,-,True,False,True,False,False,False,-,False
477,True,False,False,-,False,False,True,False,False,False,-,False
478,True,False,False,-,False,False,True,False,False,False,-,False
479,True,False,False,-,False,False,True,False,False,False,-,False
480,False,False,False,-,True,False,False,False,False,False,-,False
481,True,False,False,-,False,False,True,False,False,False,-,False
482,True,False,False,-,True,False,True,False,False,False,-,False
483,True,False,False,-,False,False,True,False,False,False,-,False
484,True,False,False,-,True,False,False,False,False,False,-,False
485,True,False,False,-,False,False,True,False,False,False,-,False
486,True,False,False,-,True,False,False,False,False,False,-,False
487,True,False,False,-,False,False,True,False,False,False,-,False
488,False,False,False,-,True,False,True,False,False,False,-,False
489,True,False,False,-,False,False,True,False,False,False,-,False
490,True,False,False,-,True,False,True,False,False,False,-,False
491,True,False,False,-,False,False,True,False,False,False,-,False
492,False,False,False,-,True,False,True,False,False,False,-,False
493,True,False,False,-,False,False,True,False,False,False,-,False
494,True,False,False,-,False,False,True,False,False,False,-,False
495,True,False,False,-,False,False,True,False,False,False,-,False
496,True,False,False,-,True,False,True,False,False,False,-,False
497,True,False,False,-,False,False,True,False,False,False,-,False
498,True,False,False,-,False,False,True,False,False,False,-,False
499,True,False,False,-,False,False,True,False,False,False,-,False
500,True,False,False,-,True,False,False,False,False,False,-,False
501,True,False,False,-,False,False,True,False,False,False,-,False
502,True,False,False,-,True,False,False,False,False,False,-,False
503,True,False,False,-,False,False,True,False,False,False,-,False
504,False,False,False,-,True,False,False,False,False,False,-,False
505,True,False,False,-,False,False,True,False,False,False,-,False
506,True,False,False,-,True,False,True,False,False,False,-,False
507,True,False,False,-,False,False,True,False,False,False,-,False
508,True,False,False,-,True,False,True,False,False,False,-,False
509,True,False,False,-,False,False,True,False,False,False,-,False
510,True,False,False,-,True,False,True,False,False,False,-,False
511,True,False,False,-,False,False,True,False,False,False,-,False
512,True,False,False,-,True,False,True,False,False,False,-,False
513,True,False,False,-,False,False,True,False,False,False,-,False
514,True,False,False,-,True,False,True,False,False,False,-,False
515,True,False,False,-,False,False,True,False,False,False,-,False
516,True,False,False,-,True,False,True,False,False,False,-,False
517,True,False,False,-,False,False,True,False,False,False,-,False
518,True,False,False,-,True,False,False,False,False,False,-,False
519,True,False,False,-,False,False,True,False,False,False,-,False
520,True,False,False,-,True,False,False,False,False,False,-,False
521,True,False,False,-,False,False,True,False,False,False,-,False
522,True,False,False,-,False,False,True,False,False,False,-,False
523,True,False,False,-,False,False,True,False,False,False,-,False
524,True,False,False,-,True,False,False,False,False,False,-,False
525,True,False,False,-,False,False,True,False,False,False,-,False
526,True,False,False,-,True,False,True,False,False,False,-,False
527,True,False,False,-,False,False,True,False,False,False,-,False
528,True,False,False,-,True,False,True,False,False,False,-,False
529,True,False,False,-,False,False,True,False,False,False,-,False
530,True,False,False,-,True,False,False,False,False,False,-,False
531,True,False,False,-,False,False,True,False,False,False,-,False
532,True,False,False,-,False,False,False,False,False,False,-,False
533,True,False,False,-,False,False,True,False,False,False,-,False
534,True,False,False,-,True,False,True,False,False,False,-,False
535,True,False,False,-,False,False,True,False,False,False,-,False
536,True,False,False,-,False,False,True,False,False,False,-,False
537,True,False,False,-,False,False,True,False,False,False,-,False
