0,False,-,False,-,-,-,-,False,-,-,-,False
1,False,-,False,-,-,-,-,False,-,-,-,False
2,False,-,False,-,-,-,-,False,-,-,-,False
3,False,-,False,-,-,-,-,False,-,-,-,False
4,False,-,False,-,-,-,-,False,-,-,-,False
5,False,-,False,-,-,-,-,False,-,-,-,False
6,False,-,False,-,-,-,-,False,-,-,-,False
7,False,-,False,-,-,-,-,False,-,-,-,False
8,False,-,False,-,-,-,-,False,-,-,-,False
9,False,-,False,-,-,-,-,False,-,-,-,False
10,False,-,False,-,-,-,-,False,-,-,-,False
11,False,-,False,-,-,-,-,False,-,-,-,False
12,False,-,False,-,-,-,-,False,-,-,-,False
13,False,-,False,-,-,-,-,False,-,-,-,False
14,False,-,False,-,-,-,-,False,-,-,-,False
15,False,-,False,-,-,-,-,False,-,-,-,False
16,False,-,False,-,-,-,-,False,-,-,-,False
17,False,-,False,-,-,-,-,False,-,-,-,False
18,False,-,False,-,-,-,-,False,-,-,-,False
19,False,-,False,-,-,-,-,False,-,-,-,False
20,False,-,True,-,-,-,-,False,-,-,-,False
21,False,-,True,-,-,-,-,False,-,-,-,False
22,False,-,True,-,-,-,-,False,-,-,-,False
23,False,-,True,-,-,-,-,False,-,-,-,False
24,False,-,True,-,-,-,-,False,-,-,-,False
25,False,-,True,-,-,-,-,False,-,-,-,False
26,False,-,True,-,-,-,-,False,-,-,-,False
27,True,-,True,-,-,-,-,False,-,-,-,False
28,True,-,True,-,-,-,-,False,-,-,-,False
29,True,-,True,-,-,-,-,False,-,-,-,False
30,True,-,True,-,-,-,-,False,-,-,-,False
31,True,-,True,-,-,-,-,False,-,-,-,False
32,True,-,True,-,-,-,-,False,-,-,-,False
33,True,-,True,-,-,-,-,False,-,-,-,False
34,True,-,True,-,-,-,-,False,-,-,-,False
35,True,-,True,-,-,-,-,False,-,-,-,False
36,True,-,True,-,-,-,-,False,-,-,-,False
37,True,-,True,-,-,-,-,False,-,-,-,False
38,True,-,True,-,-,-,-,False,-,-,-,False
39,True,-,True,-,-,-,-,False,-,-,-,False
40,True,-,True,-,-,-,-,False,-,-,-,False
41,True,-,True,-,-,-,-,False,-,-,-,False
42,True,-,True,-,-,-,-,False,-,-,-,False
43,True,-,True,-,-,-,-,False,-,-,-,False
44,True,-,True,-,-,-,-,False,-,-,-,False
45,True,-,False,-,-,-,-,False,-,-,-,False
46,True,-,False,-,-,-,-,False,-,-,-,False
47,True,-,False,-,-,-,-,False,-,-,-,False
48,True,-,False,-,-,-,-,False,-,-,-,False
49,True,-,False,-,-,-,-,False,-,-,-,False
50,True,-,False,-,-,-,-,False,-,-,-,False
51,True,-,False,-,-,-,-,False,-,-,-,False
52,True,-,False,-,-,-,-,False,-,-,-,False
53,True,-,False,-,-,-,-,False,-,-,-,False
54,True,-,False,-,-,-,-,False,-,-,-,False
55,True,-,False,-,-,-,-,False,-,-,-,False
56,True,-,False,-,-,-,-,False,-,-,-,False
57,True,-,False,-,-,-,-,False,-,-,-,False
58,True,-,False,-,-,-,-,False,-,-,-,False
59,True,-,False,-,-,-,-,False,-,-,-,False
60,True,-,False,-,-,-,-,False,-,-,-,False
61,True,-,False,-,-,-,-,False,-,-,-,False
62,True,-,False,-,-,-,-,True,-,-,-,False
63,True,-,False,-,-,-,-,False,-,-,-,False
64,True,-,False,-,-,-,-,False,-,-,-,False
65,True,-,False,-,-,-,-,False,-,-,-,False
66,True,-,True,-,-,-,-,True,-,-,-,False
67,True,-,True,-,-,-,-,True,-,-,-,False
68,True,-,True,-,-,-,-,True,-,-,-,False
69,True,-,True,-,-,-,-,True,-,-,-,False
70,True,-,True,-,-,-,-,True,-,-,-,False
71,True,-,True,-,-,-,-,True,-,-,-,False
72,True,-,True,-,-,-,-,False,-,-,-,False
73,True,-,True,-,-,-,-,True,-,-,-,False
74,True,-,True,-,-,-,-,True,-,-,-,False
75,True,-,True,-,-,-,-,True,-,-,-,False
76,True,-,True,-,-,-,-,False,-,-,-,False
77,True,-,True,-,-,-,-,True,-,-,-,False
78,True,-,True,-,-,-,-,True,-,-,-,False
79,True,-,True,-,-,-,-,True,-,-,-,False
80,True,-,True,-,-,-,-,False,-,-,-,False
81,True,-,True,-,-,-,-,False,-,-,-,False
82,True,-,True,-,-,-,-,False,-,-,-,False
83,True,-,True,-,-,-,-,False,-,-,-,False
84,True,-,True,-,-,-,-,False,-,-,-,False
85,True,-,True,-,-,-,-,False,-,-,-,False
86,True,-,True,-,-,-,-,False,-,-,-,False
87,True,-,True,-,-,-,-,False,-,-,-,False
88,True,-,True,-,-,-,-,False,-,-,-,False
89,True,-,True,-,-,-,-,False,-,-,-,False
90,True,-,True,-,-,-,-,False,-,-,-,False
91,True,-,True,-,-,-,-,False,-,-,-,False
92,True,-,True,-,-,-,-,False,-,-,-,False
93,True,-,True,-,-,-,-,False,-,-,-,False
94,True,-,True,-,-,-,-,False,-,-,-,False
95,True,-,True,-,-,-,-,False,-,-,-,False
96,True,-,True,-,-,-,-,False,-,-,-,False
97,True,-,True,-,-,-,-,False,-,-,-,False
98,True,-,True,-,-,-,-,False,-,-,-,False
99,True,-,True,-,-,-,-,False,-,-,-,False
100,True,-,True,-,-,-,-,False,-,-,-,False
101,True,-,True,-,-,-,-,False,-,-,-,False
102,True,-,True,-,-,-,-,False,-,-,-,False
103,True,-,True,-,-,-,-,False,-,-,-,False
104,True,-,True,-,-,-,-,False,-,-,-,False
105,True,-,True,-,-,-,-,False,-,-,-,False
106,True,-,True,-,-,-,-,False,-,-,-,False
107,True,-,True,-,-,-,-,False,-,-,-,False
108,True,-,True,-,-,-,-,False,-,-,-,False
109,True,-,True,-,-,-,-,False,-,-,-,False
110,True,-,True,-,-,-,-,False,-,-,-,False
111,True,-,True,-,-,-,-,False,-,-,-,False
112,True,-,True,-,-,-,-,False,-,-,-,False
113,True,-,True,-,-,-,-,False,-,-,-,False
114,False,-,True,-,-,-,-,False,-,-,-,False
115,True,-,True,-,-,-,-,False,-,-,-,False
116,True,-,True,-,-,-,-,False,-,-,-,False
117,True,-,True,-,-,-,-,False,-,-,-,False
118,True,-,True,-,-,-,-,False,-,-,-,False
119,True,-,True,-,-,-,-,True,-,-,-,False
120,True,-,True,-,-,-,-,False,-,-,-,False
121,True,-,True,-,-,-,-,False,-,-,-,False
122,True,-,True,-,-,-,-,True,-,-,-,True
123,True,-,True,-,-,-,-,True,-,-,-,True
124,False,-,True,-,-,-,-,False,-,-,-,False
125,True,-,True,-,-,-,-,True,-,-,-,True
126,False,-,True,-,-,-,-,False,-,-,-,False
127,True,-,True,-,-,-,-,True,-,-,-,True
128,True,-,True,-,-,-,-,False,-,-,-,False
129,True,-,True,-,-,-,-,True,-,-,-,True
130,True,-,True,-,-,-,-,False,-,-,-,False
131,True,-,True,-,-,-,-,True,-,-,-,True
132,True,-,True,-,-,-,-,True,-,-,-,True
133,True,-,True,-,-,-,-,True,-,-,-,True
134,True,-,True,-,-,-,-,False,-,-,-,True
135,True,-,True,-,-,-,-,False,-,-,-,True
136,True,-,False,-,-,-,-,False,-,-,-,False
137,True,-,True,-,-,-,-,True,-,-,-,True
138,True,-,False,-,-,-,-,False,-,-,-,True
139,True,-,True,-,-,-,-,True,-,-,-,True
140,True,-,False,-,-,-,-,False,-,-,-,False
141,True,-,True,-,-,-,-,True,-,-,-,True
142,False,-,False,-,-,-,-,False,-,-,-,False
143,True,-,True,-,-,-,-,True,-,-,-,True
144,False,-,False,-,-,-,-,False,-,-,-,False
145,True,-,True,-,-,-,-,False,-,-,-,True
146,False,-,False,-,-,-,-,False,-,-,-,False
147,False,-,False,-,-,-,-,False,-,-,-,True
148,False,-,False,-,-,-,-,False,-,-,-,False
149,False,-,False,-,-,-,-,False,-,-,-,True
150,True,-,True,-,-,-,-,False,-,-,-,False
151,True,-,False,-,-,-,-,False,-,-,-,True
152,True,-,False,-,-,-,-,False,-,-,-,False
153,True,-,True,-,-,-,-,False,-,-,-,True
154,True,-,True,-,-,-,-,False,-,-,-,True
155,True,-,True,-,-,-,-,False,-,-,-,True
156,True,-,True,-,-,-,-,False,-,-,-,False
157,True,-,True,-,-,-,-,False,-,-,-,True
158,True,-,True,-,-,-,-,False,-,-,-,True
159,True,-,True,-,-,-,-,False,-,-,-,True
160,True,-,False,-,-,-,-,False,-,-,-,False
161,True,-,True,-,-,-,-,False,-,-,-,True
162,True,-,False,-,-,-,-,False,-,-,-,True
163,True,-,True,-,-,-,-,True,-,-,-,True
164,False,-,False,-,-,-,-,False,-,-,-,False
165,True,-,True,-,-,-,-,True,-,-,-,True
166,False,-,False,-,-,-,-,False,-,-,-,False
167,True,-,True,-,-,-,-,True,-,-,-,True
168,False,-,False,-,-,-,-,False,-,-,-,False
169,True,-,True,-,-,-,-,True,-,-,-,True
170,False,-,False,-,-,-,-,False,-,-,-,False
171,True,-,True,-,-,-,-,True,-,-,-,True
172,True,-,True,-,-,-,-,True,-,-,-,True
173,True,-,True,-,-,-,-,True,-,-,-,True
174,True,-,True,-,-,-,-,False,-,-,-,False
175,True,-,True,-,-,-,-,True,-,-,-,True
176,True,-,False,-,-,-,-,False,-,-,-,True
177,True,-,True,-,-,-,-,True,-,-,-,True
178,True,-,False,-,-,-,-,False,-,-,-,False
179,True,-,True,-,-,-,-,True,-,-,-,True
180,False,-,False,-,-,-,-,False,-,-,-,False
181,True,-,True,-,-,-,-,True,-,-,-,True
182,True,-,False,-,-,-,-,False,-,-,-,False
183,True,-,True,-,-,-,-,True,-,-,-,True
184,True,-,True,-,-,-,-,True,-,-,-,True
185,True,-,True,-,-,-,-,True,-,-,-,True
186,True,-,False,-,-,-,-,False,-,-,-,False
187,True,-,False,-,-,-,-,True,-,-,-,True
188,True,-,True,-,-,-,-,False,-,-,-,False
189,True,-,True,-,-,-,-,True,-,-,-,True
190,True,-,True,-,-,-,-,False,-,-,-,True
191,True,-,True,-,-,-,-,True,-,-,-,True
192,True,-,True,-,-,-,-,False,-,-,-,False
193,True,-,True,-,-,-,-,True,-,-,-,True
194,False,-,False,-,-,-,-,False,-,-,-,False
195,True,-,True,-,-,-,-,True,-,-,-,True
196,False,-,False,-,-,-,-,False,-,-,-,False
197,True,-,True,-,-,-,-,True,-,-,-,True
198,True,-,True,-,-,-,-,False,-,-,-,False
199,True,-,True,-,-,-,-,True,-,-,-,True
200,True,-,True,-,-,-,-,True,-,-,-,True
201,True,-,True,-,-,-,-,True,-,-,-,True
202,True,-,True,-,-,-,-,False,-,-,-,False
203,True,-,True,-,-,-,-,True,-,-,-,True
204,False,-,True,-,-,-,-,False,-,-,-,False
205,True,-,True,-,-,-,-,True,-,-,-,True
206,False,-,True,-,-,-,-,False,-,-,-,False
207,True,-,True,-,-,-,-,True,-,-,-,True
208,False,-,False,-,-,-,-,False,-,-,-,False
209,True,-,True,-,-,-,-,True,-,-,-,True
210,False,-,False,-,-,-,-,False,-,-,-,False
211,True,-,True,-,-,-,-,True,-,-,-,True
212,False,-,True,-,-,-,-,False,-,-,-,False
213,False,-,True,-,-,-,-,True,-,-,-,True
214,False,-,True,-,-,-,-,False,-,-,-,False
215,False,-,True,-,-,-,-,True,-,-,-,True
216,True,-,True,-,-,-,-,True,-,-,-,True
217,True,-,True,-,-,-,-,True,-,-,-,True
218,True,-,True,-,-,-,-,True,-,-,-,True
219,True,-,True,-,-,-,-,True,-,-,-,True
220,False,-,True,-,-,-,-,True,-,-,-,True
221,True,-,True,-,-,-,-,True,-,-,-,True
222,False,-,False,-,-,-,-,False,-,-,-,False
223,True,-,True,-,-,-,-,True,-,-,-,True
224,True,-,True,-,-,-,-,True,-,-,-,True
225,True,-,True,-,-,-,-,True,-,-,-,True
226,False,-,False,-,-,-,-,False,-,-,-,False
227,True,-,True,-,-,-,-,True,-,-,-,True
228,False,-,False,-,-,-,-,False,-,-,-,True
229,True,-,True,-,-,-,-,True,-,-,-,True
230,False,-,True,-,-,-,-,False,-,-,-,True
231,False,-,True,-,-,-,-,True,-,-,-,True
232,False,-,True,-,-,-,-,False,-,-,-,False
233,False,-,True,-,-,-,-,True,-,-,-,True
234,False,-,False,-,-,-,-,False,-,-,-,False
235,True,-,True,-,-,-,-,True,-,-,-,True
236,True,-,True,-,-,-,-,False,-,-,-,True
237,True,-,True,-,-,-,-,True,-,-,-,True
238,True,-,False,-,-,-,-,True,-,-,-,True
239,True,-,False,-,-,-,-,True,-,-,-,True
240,True,-,True,-,-,-,-,False,-,-,-,False
241,True,-,False,-,-,-,-,True,-,-,-,True
242,False,-,False,-,-,-,-,False,-,-,-,True
243,True,-,False,-,-,-,-,True,-,-,-,True
244,False,-,False,-,-,-,-,False,-,-,-,False
245,True,-,False,-,-,-,-,True,-,-,-,True
246,False,-,False,-,-,-,-,False,-,-,-,False
247,True,-,True,-,-,-,-,True,-,-,-,True
248,True,-,False,-,-,-,-,False,-,-,-,True
249,True,-,True,-,-,-,-,True,-,-,-,True
250,True,-,False,-,-,-,-,False,-,-,-,False
251,True,-,True,-,-,-,-,True,-,-,-,True
252,True,-,False,-,-,-,-,True,-,-,-,True
253,True,-,True,-,-,-,-,True,-,-,-,True
254,True,-,True,-,-,-,-,True,-,-,-,True
