Step,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12
0,False,False,True,True,True,True,True,False,True,True,False,False
1,False,False,True,True,True,True,True,False,True,True,False,False
2,False,False,True,True,True,True,True,False,True,True,False,False
3,False,False,True,True,True,True,True,False,True,True,False,False
4,False,False,True,True,True,True,True,False,True,True,False,False
5,False,False,True,True,True,True,True,False,True,True,False,False
6,False,False,True,True,True,True,True,False,True,True,False,False
7,False,False,True,True,True,True,True,False,True,True,False,False
8,False,False,True,True,True,True,True,False,True,True,False,False
9,False,False,True,True,True,True,True,False,True,True,False,False
10,False,False,True,True,True,True,True,False,True,True,False,False
11,False,False,True,True,True,True,True,False,True,True,False,False
12,False,False,True,True,True,True,True,False,True,True,False,False
13,False,False,True,True,True,True,True,False,True,True,False,False
14,False,False,True,True,True,True,True,False,True,True,False,False
15,False,False,True,True,True,True,True,False,True,True,False,False
16,False,False,True,True,True,True,True,False,True,True,False,False
17,False,False,True,True,True,True,True,False,True,True,False,False
18,False,False,True,True,True,True,True,False,True,True,False,False
19,False,False,True,True,True,True,True,False,True,True,False,False
20,False,False,True,True,True,True,True,False,True,True,False,False
21,False,False,True,True,True,True,True,False,True,True,False,False
22,False,False,True,True,True,True,True,False,True,True,False,False
23,False,False,True,True,True,True,True,False,True,True,False,False
24,False,False,True,True,True,True,True,False,True,True,False,False
25,False,False,True,True,True,True,True,False,True,True,False,False
26,False,False,True,True,True,True,True,False,True,True,False,False
27,False,False,True,True,True,True,True,False,True,True,False,False
28,False,False,True,True,True,True,True,False,True,True,False,False
29,False,False,True,True,True,True,True,False,True,True,False,False
30,False,False,True,True,True,True,True,False,True,True,False,False
31,False,False,True,True,True,True,True,False,True,True,False,False
32,False,False,True,True,True,True,True,False,True,True,False,False
33,False,False,True,True,True,True,True,False,True,True,False,False
34,False,False,True,True,True,True,True,False,True,True,False,False
35,False,False,True,True,True,True,True,False,True,True,False,False
36,False,False,True,True,True,True,True,False,True,True,False,False
37,False,False,True,True,True,True,True,False,True,True,False,False
38,False,False,True,True,True,True,True,False,True,True,False,False
39,False,False,True,True,True,True,True,False,True,True,False,False
40,False,False,True,True,True,True,True,False,True,True,False,False
41,False,False,True,True,True,True,True,False,True,True,False,False
42,False,False,True,True,True,True,True,False,True,True,False,False
43,False,False,True,True,True,True,True,False,True,True,False,False
44,False,False,True,True,True,True,True,False,True,True,False,False
45,False,False,True,True,True,True,True,False,True,True,False,False
46,False,False,True,True,True,True,True,False,True,True,False,False
47,False,False,True,True,True,True,True,False,True,True,False,False
48,False,False,True,True,True,True,True,False,True,True,False,False
49,False,False,True,True,True,True,True,False,True,True,False,False
50,False,False,True,True,True,True,True,False,True,True,False,False
51,False,False,True,True,True,True,True,False,True,True,False,False
52,False,False,True,True,True,True,True,False,True,True,False,False
53,False,False,True,True,True,True,True,False,True,True,False,False
54,False,False,True,True,True,True,True,False,True,True,False,False
55,False,False,True,True,True,True,True,False,True,True,False,False
56,False,False,True,True,True,True,True,False,True,True,False,False
57,False,False,True,True,True,True,True,False,True,True,False,False
58,False,False,True,True,True,True,True,False,True,True,False,False
59,False,False,True,True,True,True,True,False,True,True,False,False
60,False,False,True,True,True,True,True,False,True,True,False,False
61,False,False,True,True,True,True,True,False,True,True,False,False
62,False,False,True,True,True,True,True,False,True,True,False,False
63,False,False,True,True,True,True,True,False,True,True,False,False
64,False,False,True,True,True,True,True,False,True,True,False,False
65,False,False,True,True,True,True,True,False,True,True,False,False
66,False,False,True,True,True,True,True,False,True,True,False,False
67,False,False,True,True,True,True,True,False,True,True,False,False
68,False,False,True,True,True,True,True,False,True,True,False,False
69,False,False,True,True,True,True,True,False,True,True,False,False
70,False,False,True,True,True,True,True,False,True,True,False,False
71,False,False,True,True,True,True,True,False,True,True,False,False
72,False,False,True,True,True,True,True,False,True,True,False,False
73,False,False,True,True,True,True,True,False,True,True,False,False
74,False,False,True,True,True,True,True,False,True,True,False,False
75,False,False,True,True,True,True,True,False,True,True,False,False
76,False,False,True,True,True,True,True,False,True,True,False,False
77,False,False,True,True,True,True,True,False,True,True,False,False
78,False,False,True,True,True,True,True,False,True,True,False,False
79,False,False,True,True,True,True,True,False,True,True,False,False
80,False,False,True,True,True,True,True,False,True,True,False,False
