113,-,-,False,False,-,-,-,-,False,-,False,False
114,-,-,False,False,-,-,-,-,False,-,False,False
115,-,-,False,False,-,-,-,-,False,-,False,False
116,-,-,False,True,-,-,-,-,False,-,False,False
117,-,-,False,False,-,-,-,-,False,-,False,False
118,-,-,False,True,-,-,-,-,False,-,False,False
119,-,-,False,False,-,-,-,-,False,-,False,False
120,-,-,False,True,-,-,-,-,False,-,False,False
121,-,-,False,False,-,-,-,-,False,-,False,False
122,-,-,False,False,-,-,-,-,False,-,False,False
123,-,-,False,False,-,-,-,-,False,-,False,False
124,-,-,False,True,-,-,-,-,False,-,False,False
125,-,-,False,False,-,-,-,-,False,-,False,False
126,-,-,False,True,-,-,-,-,False,-,False,False
127,-,-,False,False,-,-,-,-,False,-,False,False
128,-,-,False,False,-,-,-,-,False,-,False,False
129,-,-,False,False,-,-,-,-,False,-,False,False
130,-,-,False,True,-,-,-,-,False,-,False,False
131,-,-,False,False,-,-,-,-,False,-,False,False
132,-,-,False,False,-,-,-,-,False,-,False,False
133,-,-,False,False,-,-,-,-,False,-,False,False
134,-,-,False,True,-,-,-,-,False,-,False,False
135,-,-,False,False,-,-,-,-,False,-,False,False
136,-,-,False,True,-,-,-,-,False,-,False,False
137,-,-,False,False,-,-,-,-,False,-,False,False
138,-,-,False,True,-,-,-,-,False,-,False,False
139,-,-,False,False,-,-,-,-,False,-,False,False
140,-,-,False,False,-,-,-,-,False,-,False,False
141,-,-,False,False,-,-,-,-,False,-,False,False
142,-,-,False,True,-,-,-,-,False,-,False,False
143,-,-,False,False,-,-,-,-,False,-,False,False
144,-,-,False,True,-,-,-,-,False,-,False,False
145,-,-,False,False,-,-,-,-,False,-,False,False
146,-,-,False,False,-,-,-,-,False,-,False,False
147,-,-,False,False,-,-,-,-,False,-,False,False
148,-,-,False,True,-,-,-,-,False,-,False,False
149,-,-,False,False,-,-,-,-,False,-,False,False
150,-,-,False,True,-,-,-,-,False,-,False,False
151,-,-,False,False,-,-,-,-,False,-,False,False
152,-,-,False,True,-,-,-,-,False,-,False,False
153,-,-,False,False,-,-,-,-,False,-,False,False
154,-,-,False,True,-,-,-,-,False,-,False,False
155,-,-,False,False,-,-,-,-,False,-,False,False
156,-,-,False,True,-,-,-,-,False,-,False,False
157,-,-,False,False,-,-,-,-,False,-,False,False
158,-,-,False,False,-,-,-,-,False,-,False,False
159,-,-,False,False,-,-,-,-,False,-,False,False
160,-,-,False,False,-,-,-,-,False,-,False,False
161,-,-,False,False,-,-,-,-,False,-,False,False
162,-,-,False,True,-,-,-,-,False,-,False,False
163,-,-,False,False,-,-,-,-,False,-,False,False
164,-,-,False,False,-,-,-,-,False,-,False,False
165,-,-,False,False,-,-,-,-,False,-,False,False
166,-,-,False,False,-,-,-,-,False,-,False,False
167,-,-,False,True,-,-,-,-,False,-,False,False
168,-,-,False,True,-,-,-,-,False,-,False,False
169,-,-,False,True,-,-,-,-,False,-,False,False
170,-,-,False,True,-,-,-,-,False,-,False,False
171,-,-,False,False,-,-,-,-,False,-,False,False
172,-,-,False,True,-,-,-,-,False,-,False,False
173,-,-,False,False,-,-,-,-,False,-,False,False
174,-,-,False,False,-,-,-,-,False,-,False,False
175,-,-,False,False,-,-,-,-,False,-,False,False
176,-,-,False,False,-,-,-,-,False,-,False,False
177,-,-,False,False,-,-,-,-,False,-,False,False
178,-,-,False,True,-,-,-,-,False,-,False,False
179,-,-,False,False,-,-,-,-,False,-,False,False
180,-,-,False,False,-,-,-,-,False,-,False,False
181,-,-,False,False,-,-,-,-,False,-,False,False
182,-,-,False,True,-,-,-,-,False,-,False,False
183,-,-,False,False,-,-,-,-,False,-,False,False
184,-,-,False,False,-,-,-,-,False,-,False,False
185,-,-,False,False,-,-,-,-,False,-,False,False
186,-,-,False,False,-,-,-,-,False,-,False,False
187,-,-,False,False,-,-,-,-,False,-,False,False
188,-,-,False,False,-,-,-,-,False,-,False,False
189,-,-,False,False,-,-,-,-,False,-,False,False
190,-,-,False,True,-,-,-,-,False,-,False,False
191,-,-,False,True,-,-,-,-,False,-,False,False
192,-,-,False,True,-,-,-,-,False,-,False,False
193,-,-,False,True,-,-,-,-,False,-,False,False
194,-,-,False,True,-,-,-,-,False,-,False,False
195,-,-,False,True,-,-,-,-,False,-,False,False
196,-,-,False,False,-,-,-,-,False,-,False,False
197,-,-,False,True,-,-,-,-,False,-,False,False
198,-,-,False,True,-,-,-,-,False,-,False,False
199,-,-,False,True,-,-,-,-,False,-,False,False
200,-,-,False,True,-,-,-,-,False,-,False,False
201,-,-,True,True,-,-,-,-,False,-,False,False
202,-,-,True,False,-,-,-,-,False,-,False,False
203,-,-,True,True,-,-,-,-,False,-,False,False
204,-,-,False,False,-,-,-,-,False,-,False,False
205,-,-,True,True,-,-,-,-,False,-,False,False
206,-,-,True,True,-,-,-,-,False,-,False,False
207,-,-,True,True,-,-,-,-,False,-,False,False
208,-,-,True,False,-,-,-,-,False,-,False,False
209,-,-,True,True,-,-,-,-,False,-,False,False
210,-,-,True,True,-,-,-,-,False,-,False,False
211,-,-,True,True,-,-,-,-,False,-,False,False
212,-,-,True,False,-,-,-,-,False,-,False,False
213,-,-,True,True,-,-,-,-,False,-,False,False
214,-,-,False,True,-,-,-,-,False,-,False,False
215,-,-,True,True,-,-,-,-,False,-,False,False
216,-,-,False,True,-,-,-,-,False,-,False,False
217,-,-,True,True,-,-,-,-,False,-,False,False
218,-,-,True,False,-,-,-,-,False,-,False,False
219,-,-,True,True,-,-,-,-,False,-,False,False
220,-,-,True,True,-,-,-,-,False,-,False,False
221,-,-,True,True,-,-,-,-,False,-,False,False
222,-,-,True,False,-,-,-,-,False,-,False,False
223,-,-,True,True,-,-,-,-,False,-,False,False
224,-,-,True,True,-,-,-,-,False,-,False,False
225,-,-,True,True,-,-,-,-,False,-,False,False
226,-,-,False,True,-,-,-,-,False,-,False,False
227,-,-,True,True,-,-,-,-,False,-,False,False
228,-,-,False,True,-,-,-,-,False,-,False,False
229,-,-,True,True,-,-,-,-,False,-,False,False
230,-,-,False,True,-,-,-,-,False,-,False,False
231,-,-,True,True,-,-,-,-,False,-,False,False
232,-,-,True,True,-,-,-,-,False,-,False,False
233,-,-,True,True,-,-,-,-,False,-,False,False
234,-,-,True,False,-,-,-,-,False,-,False,False
235,-,-,True,True,-,-,-,-,False,-,False,False
236,-,-,False,True,-,-,-,-,False,-,False,False
237,-,-,True,True,-,-,-,-,False,-,False,False
238,-,-,True,True,-,-,-,-,False,-,False,False
239,-,-,True,True,-,-,-,-,False,-,False,False
240,-,-,True,False,-,-,-,-,False,-,False,False
241,-,-,True,True,-,-,-,-,False,-,False,False
242,-,-,False,True,-,-,-,-,False,-,False,False
243,-,-,True,True,-,-,-,-,False,-,False,False
244,-,-,False,True,-,-,-,-,False,-,False,False
245,-,-,True,True,-,-,-,-,False,-,False,False
246,-,-,True,False,-,-,-,-,False,-,False,False
247,-,-,True,True,-,-,-,-,False,-,False,False
248,-,-,True,False,-,-,-,-,False,-,False,False
249,-,-,True,True,-,-,-,-,False,-,False,False
250,-,-,True,False,-,-,-,-,False,-,False,False
251,-,-,True,True,-,-,-,-,False,-,False,False
252,-,-,False,True,-,-,-,-,False,-,False,False
253,-,-,True,True,-,-,-,-,False,-,False,False
254,-,-,True,True,-,-,-,-,False,-,False,False
255,-,-,True,True,-,-,-,-,False,-,False,False
256,-,-,True,False,-,-,-,-,False,-,False,False
257,-,-,True,True,-,-,-,-,False,-,False,False
258,-,-,True,True,-,-,-,-,False,-,False,False
259,-,-,True,True,-,-,-,-,False,-,False,False
260,-,-,True,True,-,-,-,-,False,-,False,False
261,-,-,True,True,-,-,-,-,False,-,False,False
262,-,-,True,True,-,-,-,-,False,-,False,False
263,-,-,True,True,-,-,-,-,False,-,False,False
264,-,-,True,True,-,-,-,-,False,-,False,False
265,-,-,True,True,-,-,-,-,False,-,False,False
266,-,-,False,True,-,-,-,-,False,-,False,False
267,-,-,True,True,-,-,-,-,False,-,False,False
268,-,-,False,False,-,-,-,-,False,-,False,False
269,-,-,True,True,-,-,-,-,False,-,False,False
270,-,-,True,False,-,-,-,-,False,-,False,False
271,-,-,True,True,-,-,-,-,False,-,False,False
272,-,-,True,False,-,-,-,-,False,-,False,False
273,-,-,True,True,-,-,-,-,False,-,False,False
274,-,-,True,False,-,-,-,-,False,-,False,False
275,-,-,True,True,-,-,-,-,False,-,False,False
276,-,-,True,False,-,-,-,-,False,-,False,False
277,-,-,True,True,-,-,-,-,False,-,False,False
278,-,-,True,True,-,-,-,-,False,-,False,False
279,-,-,True,True,-,-,-,-,False,-,False,False
280,-,-,True,False,-,-,-,-,False,-,False,False
281,-,-,True,True,-,-,-,-,False,-,False,False
282,-,-,True,True,-,-,-,-,False,-,False,False
283,-,-,True,True,-,-,-,-,False,-,False,False
284,-,-,True,True,-,-,-,-,False,-,False,False
285,-,-,True,True,-,-,-,-,False,-,False,False
286,-,-,True,True,-,-,-,-,False,-,False,False
287,-,-,True,True,-,-,-,-,False,-,False,False
288,-,-,True,False,-,-,-,-,False,-,False,False
289,-,-,True,True,-,-,-,-,False,-,False,False
290,-,-,False,True,-,-,-,-,False,-,False,False
291,-,-,True,True,-,-,-,-,False,-,False,False
292,-,-,False,True,-,-,-,-,False,-,False,False
293,-,-,True,True,-,-,-,-,False,-,False,False
294,-,-,True,True,-,-,-,-,False,-,False,False
295,-,-,True,True,-,-,-,-,False,-,False,False
296,-,-,True,True,-,-,-,-,False,-,False,False
297,-,-,True,True,-,-,-,-,False,-,False,False
298,-,-,True,True,-,-,-,-,False,-,False,False
299,-,-,True,True,-,-,-,-,False,-,False,False
300,-,-,True,True,-,-,-,-,False,-,False,False
301,-,-,True,True,-,-,-,-,False,-,False,False
302,-,-,True,True,-,-,-,-,False,-,False,False
303,-,-,True,True,-,-,-,-,False,-,False,False
304,-,-,True,True,-,-,-,-,False,-,False,False
305,-,-,True,True,-,-,-,-,False,-,False,False
306,-,-,True,True,-,-,-,-,False,-,False,False
307,-,-,True,True,-,-,-,-,False,-,False,False
308,-,-,True,False,-,-,-,-,False,-,False,False
309,-,-,True,True,-,-,-,-,False,-,False,False
310,-,-,True,True,-,-,-,-,False,-,False,False
311,-,-,True,True,-,-,-,-,False,-,False,False
312,-,-,False,True,-,-,-,-,False,-,False,False
313,-,-,True,True,-,-,-,-,False,-,False,False
314,-,-,True,False,-,-,-,-,False,-,False,False
315,-,-,True,True,-,-,-,-,False,-,False,False
316,-,-,False,True,-,-,-,-,False,-,False,False
317,-,-,True,True,-,-,-,-,False,-,False,False
318,-,-,True,False,-,-,-,-,False,-,False,False
319,-,-,True,True,-,-,-,-,False,-,False,False
320,-,-,True,False,-,-,-,-,False,-,False,False
321,-,-,True,True,-,-,-,-,False,-,False,False
322,-,-,True,True,-,-,-,-,False,-,False,False
323,-,-,True,False,-,-,-,-,False,-,False,False
324,-,-,True,False,-,-,-,-,False,-,False,False
325,-,-,True,False,-,-,-,-,False,-,False,False
326,-,-,True,True,-,-,-,-,False,-,False,False
327,-,-,True,False,-,-,-,-,False,-,False,False
328,-,-,False,True,-,-,-,-,False,-,False,False
329,-,-,True,False,-,-,-,-,False,-,False,False
330,-,-,False,True,-,-,-,-,False,-,False,False
331,-,-,True,False,-,-,-,-,False,-,False,False
332,-,-,True,False,-,-,-,-,False,-,False,False
333,-,-,True,False,-,-,-,-,False,-,False,False
334,-,-,True,True,-,-,-,-,False,-,False,False
335,-,-,True,False,-,-,-,-,False,-,False,False
336,-,-,True,False,-,-,-,-,False,-,False,False
337,-,-,True,False,-,-,-,-,False,-,False,False
338,-,-,True,False,-,-,-,-,False,-,False,False
339,-,-,True,False,-,-,-,-,False,-,False,False
340,-,-,False,True,-,-,-,-,False,-,False,False
341,-,-,True,False,-,-,-,-,False,-,False,False
342,-,-,True,False,-,-,-,-,False,-,False,False
343,-,-,True,False,-,-,-,-,False,-,False,False
344,-,-,True,True,-,-,-,-,False,-,False,False
345,-,-,True,False,-,-,-,-,False,-,False,False
346,-,-,True,True,-,-,-,-,False,-,False,False
347,-,-,True,False,-,-,-,-,False,-,False,False
348,-,-,True,False,-,-,-,-,False,-,False,False
349,-,-,True,False,-,-,-,-,False,-,False,False
350,-,-,True,True,-,-,-,-,False,-,False,False
351,-,-,True,False,-,-,-,-,False,-,False,False
352,-,-,True,False,-,-,-,-,False,-,False,False
353,-,-,True,False,-,-,-,-,False,-,False,False
354,-,-,False,True,-,-,-,-,False,-,False,False
355,-,-,True,False,-,-,-,-,False,-,False,False
356,-,-,True,True,-,-,-,-,False,-,False,False
357,-,-,True,False,-,-,-,-,False,-,False,False
358,-,-,False,True,-,-,-,-,False,-,False,False
359,-,-,True,False,-,-,-,-,False,-,False,False
360,-,-,True,False,-,-,-,-,False,-,False,False
361,-,-,True,False,-,-,-,-,False,-,False,False
362,-,-,True,True,-,-,-,-,False,-,False,False
363,-,-,True,False,-,-,-,-,False,-,False,False
364,-,-,False,True,-,-,-,-,False,-,False,False
365,-,-,True,False,-,-,-,-,False,-,False,False
366,-,-,True,False,-,-,-,-,False,-,False,False
367,-,-,True,False,-,-,-,-,False,-,False,False
368,-,-,False,True,-,-,-,-,False,-,False,False
369,-,-,True,False,-,-,-,-,False,-,False,False
370,-,-,True,True,-,-,-,-,False,-,False,False
371,-,-,True,False,-,-,-,-,False,-,False,False
372,-,-,True,True,-,-,-,-,False,-,False,False
373,-,-,True,False,-,-,-,-,False,-,False,False
374,-,-,True,True,-,-,-,-,False,-,False,False
375,-,-,True,False,-,-,-,-,False,-,False,False
376,-,-,True,True,-,-,-,-,False,-,False,False
377,-,-,True,False,-,-,-,-,False,-,False,False
378,-,-,False,False,-,-,-,-,False,-,False,False
379,-,-,True,False,-,-,-,-,False,-,False,False
380,-,-,False,True,-,-,-,-,False,-,False,False
381,-,-,True,False,-,-,-,-,False,-,False,False
382,-,-,True,True,-,-,-,-,False,-,False,False
383,-,-,True,False,-,-,-,-,False,-,False,False
384,-,-,False,True,-,-,-,-,False,-,False,False
385,-,-,True,False,-,-,-,-,False,-,False,False
386,-,-,False,True,-,-,-,-,False,-,False,False
387,-,-,True,False,-,-,-,-,False,-,False,False
388,-,-,True,True,-,-,-,-,False,-,False,False
389,-,-,True,False,-,-,-,-,False,-,False,False
390,-,-,True,True,-,-,-,-,False,-,False,False
391,-,-,True,False,-,-,-,-,False,-,False,False
392,-,-,True,False,-,-,-,-,False,-,False,False
393,-,-,True,False,-,-,-,-,False,-,False,False
394,-,-,True,True,-,-,-,-,False,-,False,False
395,-,-,True,False,-,-,-,-,False,-,False,False
396,-,-,True,False,-,-,-,-,False,-,False,False
397,-,-,True,False,-,-,-,-,False,-,False,False
398,-,-,True,False,-,-,-,-,False,-,False,False
399,-,-,True,False,-,-,-,-,False,-,False,False
400,-,-,True,True,-,-,-,-,False,-,False,False
401,-,-,True,False,-,-,-,-,False,-,False,False
402,-,-,True,True,-,-,-,-,False,-,False,False
403,-,-,True,False,-,-,-,-,False,-,False,False
404,-,-,True,True,-,-,-,-,False,-,False,False
405,-,-,True,False,-,-,-,-,False,-,False,False
406,-,-,True,False,-,-,-,-,False,-,False,False
407,-,-,True,False,-,-,-,-,False,-,False,False
408,-,-,False,True,-,-,-,-,False,-,False,False
409,-,-,True,False,-,-,-,-,False,-,False,False
410,-,-,False,True,-,-,-,-,False,-,False,False
411,-,-,True,False,-,-,-,-,False,-,False,False
412,-,-,False,True,-,-,-,-,False,-,False,False
413,-,-,True,False,-,-,-,-,False,-,False,False
414,-,-,True,True,-,-,-,-,False,-,False,False
415,-,-,True,False,-,-,-,-,False,-,False,False
416,-,-,True,True,-,-,-,-,False,-,False,False
417,-,-,True,False,-,-,-,-,False,-,False,False
418,-,-,True,True,-,-,-,-,False,-,False,False
419,-,-,True,False,-,-,-,-,False,-,False,False
420,-,-,True,True,-,-,-,-,False,-,False,False
421,-,-,True,False,-,-,-,-,False,-,False,False
422,-,-,True,False,-,-,-,-,False,-,False,False
423,-,-,True,False,-,-,-,-,False,-,False,False
424,-,-,True,True,-,-,-,-,False,-,False,False
425,-,-,True,False,-,-,-,-,False,-,False,False
426,-,-,False,True,-,-,-,-,False,-,False,False
427,-,-,True,False,-,-,-,-,False,-,False,False
428,-,-,True,True,-,-,-,-,False,-,False,False
429,-,-,True,False,-,-,-,-,False,-,False,False
430,-,-,False,True,-,-,-,-,False,-,False,False
431,-,-,True,False,-,-,-,-,False,-,False,False
432,-,-,True,False,-,-,-,-,False,-,False,False
433,-,-,True,False,-,-,-,-,False,-,False,False
434,-,-,True,True,-,-,-,-,False,-,False,False
435,-,-,True,False,-,-,-,-,False,-,False,False
436,-,-,True,True,-,-,-,-,False,-,False,False
437,-,-,True,False,-,-,-,-,False,-,False,False
438,-,-,True,True,-,-,-,-,False,-,False,False
439,-,-,True,False,-,-,-,-,False,-,False,False
440,-,-,False,True,-,-,-,-,False,-,False,False
441,-,-,True,False,-,-,-,-,False,-,False,False
442,-,-,False,True,-,-,-,-,False,-,False,False
443,-,-,True,False,-,-,-,-,False,-,False,False
444,-,-,True,True,-,-,-,-,False,-,False,False
445,-,-,True,False,-,-,-,-,False,-,False,False
446,-,-,True,True,-,-,-,-,False,-,False,False
447,-,-,True,False,-,-,-,-,False,-,False,False
448,-,-,True,False,-,-,-,-,False,-,False,False
449,-,-,True,False,-,-,-,-,False,-,False,False
450,-,-,True,False,-,-,-,-,False,-,False,False
451,-,-,True,False,-,-,-,-,False,-,False,False
452,-,-,True,False,-,-,-,-,False,-,False,False
453,-,-,True,False,-,-,-,-,False,-,False,False
454,-,-,True,False,-,-,-,-,False,-,False,False
455,-,-,True,False,-,-,-,-,False,-,False,False
456,-,-,True,True,-,-,-,-,False,-,False,False
457,-,-,True,False,-,-,-,-,False,-,False,False
458,-,-,False,True,-,-,-,-,False,-,False,False
459,-,-,True,False,-,-,-,-,False,-,False,False
460,-,-,True,True,-,-,-,-,False,-,False,False
461,-,-,True,False,-,-,-,-,False,-,False,False
462,-,-,False,True,-,-,-,-,False,-,False,False
463,-,-,True,False,-,-,-,-,False,-,False,False
464,-,-,False,True,-,-,-,-,False,-,False,False
465,-,-,True,False,-,-,-,-,False,-,False,False
466,-,-,False,True,-,-,-,-,False,-,False,False
467,-,-,True,False,-,-,-,-,False,-,False,False
468,-,-,False,True,-,-,-,-,False,-,False,False
469,-,-,True,False,-,-,-,-,False,-,False,False
470,-,-,True,False,-,-,-,-,False,-,False,False
471,-,-,True,False,-,-,-,-,False,-,False,False
472,-,-,True,False,-,-,-,-,False,-,False,False
473,-,-,True,False,-,-,-,-,False,-,False,False
474,-,-,True,True,-,-,-,-,False,-,False,False
475,-,-,True,True,-,-,-,-,False,-,False,False
476,-,-,True,True,-,-,-,-,False,-,False,False
477,-,-,True,True,-,-,-,-,False,-,False,False
478,-,-,False,True,-,-,-,-,False,-,False,False
479,-,-,True,True,-,-,-,-,False,-,False,False
480,-,-,True,False,-,-,-,-,False,-,False,False
481,-,-,True,True,-,-,-,-,False,-,False,False
482,-,-,True,True,-,-,-,-,False,-,False,False
483,-,-,True,True,-,-,-,-,False,-,False,False
484,-,-,True,True,-,-,-,-,False,-,False,False
485,-,-,True,True,-,-,-,-,False,-,False,False
486,-,-,False,True,-,-,-,-,False,-,False,False
487,-,-,True,True,-,-,-,-,False,-,False,False
488,-,-,True,False,-,-,-,-,False,-,False,False
489,-,-,True,True,-,-,-,-,False,-,False,False
490,-,-,True,True,-,-,-,-,False,-,False,False
491,-,-,True,True,-,-,-,-,False,-,False,False
492,-,-,True,True,-,-,-,-,False,-,False,False
493,-,-,True,True,-,-,-,-,False,-,False,False
494,-,-,True,True,-,-,-,-,False,-,False,False
495,-,-,True,True,-,-,-,-,False,-,False,False
496,-,-,True,False,-,-,-,-,False,-,False,False
497,-,-,True,True,-,-,-,-,False,-,False,False
498,-,-,True,True,-,-,-,-,False,-,False,False
499,-,-,True,True,-,-,-,-,False,-,False,False
500,-,-,True,False,-,-,-,-,False,-,False,False
501,-,-,True,True,-,-,-,-,False,-,False,False
502,-,-,True,True,-,-,-,-,False,-,False,False
503,-,-,True,True,-,-,-,-,False,-,False,False
504,-,-,True,True,-,-,-,-,False,-,False,False
505,-,-,True,True,-,-,-,-,False,-,False,False
506,-,-,True,True,-,-,-,-,False,-,False,False
507,-,-,True,True,-,-,-,-,False,-,False,False
508,-,-,False,True,-,-,-,-,False,-,False,False
509,-,-,True,True,-,-,-,-,False,-,False,False
510,-,-,True,True,-,-,-,-,False,-,False,False
511,-,-,True,True,-,-,-,-,False,-,False,False
512,-,-,False,True,-,-,-,-,False,-,False,False
513,-,-,True,True,-,-,-,-,False,-,False,False
514,-,-,True,True,-,-,-,-,False,-,False,False
515,-,-,True,True,-,-,-,-,False,-,False,False
516,-,-,False,True,-,-,-,-,False,-,False,False
517,-,-,True,True,-,-,-,-,False,-,False,False
518,-,-,True,True,-,-,-,-,False,-,False,False
519,-,-,True,True,-,-,-,-,False,-,False,False
520,-,-,True,True,-,-,-,-,False,-,False,False
521,-,-,True,True,-,-,-,-,False,-,False,False
522,-,-,True,True,-,-,-,-,False,-,False,False
523,-,-,True,True,-,-,-,-,False,-,False,False
524,-,-,True,True,-,-,-,-,False,-,False,False
525,-,-,True,True,-,-,-,-,False,-,False,False
526,-,-,True,True,-,-,-,-,False,-,False,False
527,-,-,True,True,-,-,-,-,False,-,False,False
528,-,-,True,True,-,-,-,-,False,-,False,False
529,-,-,True,True,-,-,-,-,False,-,False,False
530,-,-,True,False,-,-,-,-,False,-,False,False
531,-,-,True,False,-,-,-,-,False,-,False,False
532,-,-,True,True,-,-,-,-,False,-,False,False
533,-,-,True,False,-,-,-,-,False,-,False,False
534,-,-,True,True,-,-,-,-,False,-,False,False
535,-,-,True,False,-,-,-,-,False,-,False,False
536,-,-,True,True,-,-,-,-,False,-,False,False
537,-,-,True,False,-,-,-,-,False,-,False,False
