101,-,-,-,-,-,False,-,-,False,-,-,-
102,-,-,-,-,-,False,-,-,True,-,-,-
103,-,-,-,-,-,False,-,-,False,-,-,-
104,-,-,-,-,-,False,-,-,False,-,-,-
105,-,-,-,-,-,False,-,-,False,-,-,-
106,-,-,-,-,-,False,-,-,False,-,-,-
107,-,-,-,-,-,False,-,-,False,-,-,-
108,-,-,-,-,-,False,-,-,False,-,-,-
109,-,-,-,-,-,False,-,-,False,-,-,-
110,-,-,-,-,-,False,-,-,True,-,-,-
111,-,-,-,-,-,False,-,-,False,-,-,-
112,-,-,-,-,-,False,-,-,True,-,-,-
113,-,-,-,-,-,False,-,-,False,-,-,-
114,-,-,-,-,-,False,-,-,False,-,-,-
115,-,-,-,-,-,False,-,-,False,-,-,-
116,-,-,-,-,-,False,-,-,False,-,-,-
117,-,-,-,-,-,False,-,-,False,-,-,-
118,-,-,-,-,-,False,-,-,True,-,-,-
119,-,-,-,-,-,False,-,-,False,-,-,-
120,-,-,-,-,-,False,-,-,False,-,-,-
121,-,-,-,-,-,False,-,-,False,-,-,-
122,-,-,-,-,-,False,-,-,True,-,-,-
123,-,-,-,-,-,False,-,-,True,-,-,-
124,-,-,-,-,-,False,-,-,False,-,-,-
125,-,-,-,-,-,False,-,-,False,-,-,-
126,-,-,-,-,-,False,-,-,False,-,-,-
127,-,-,-,-,-,False,-,-,False,-,-,-
128,-,-,-,-,-,False,-,-,True,-,-,-
129,-,-,-,-,-,False,-,-,False,-,-,-
130,-,-,-,-,-,False,-,-,False,-,-,-
131,-,-,-,-,-,False,-,-,False,-,-,-
132,-,-,-,-,-,False,-,-,False,-,-,-
133,-,-,-,-,-,False,-,-,False,-,-,-
134,-,-,-,-,-,False,-,-,False,-,-,-
135,-,-,-,-,-,False,-,-,False,-,-,-
136,-,-,-,-,-,False,-,-,False,-,-,-
137,-,-,-,-,-,False,-,-,False,-,-,-
138,-,-,-,-,-,False,-,-,True,-,-,-
139,-,-,-,-,-,False,-,-,True,-,-,-
140,-,-,-,-,-,False,-,-,True,-,-,-
141,-,-,-,-,-,False,-,-,True,-,-,-
142,-,-,-,-,-,False,-,-,False,-,-,-
143,-,-,-,-,-,False,-,-,False,-,-,-
144,-,-,-,-,-,False,-,-,True,-,-,-
145,-,-,-,-,-,False,-,-,True,-,-,-
146,-,-,-,-,-,False,-,-,False,-,-,-
147,-,-,-,-,-,False,-,-,False,-,-,-
148,-,-,-,-,-,True,-,-,False,-,-,-
149,-,-,-,-,-,True,-,-,False,-,-,-
150,-,-,-,-,-,False,-,-,False,-,-,-
151,-,-,-,-,-,True,-,-,False,-,-,-
152,-,-,-,-,-,False,-,-,True,-,-,-
153,-,-,-,-,-,True,-,-,False,-,-,-
154,-,-,-,-,-,False,-,-,False,-,-,-
155,-,-,-,-,-,True,-,-,False,-,-,-
156,-,-,-,-,-,False,-,-,False,-,-,-
157,-,-,-,-,-,True,-,-,False,-,-,-
158,-,-,-,-,-,False,-,-,False,-,-,-
159,-,-,-,-,-,False,-,-,False,-,-,-
160,-,-,-,-,-,True,-,-,False,-,-,-
161,-,-,-,-,-,True,-,-,False,-,-,-
162,-,-,-,-,-,True,-,-,False,-,-,-
163,-,-,-,-,-,True,-,-,False,-,-,-
164,-,-,-,-,-,True,-,-,False,-,-,-
165,-,-,-,-,-,True,-,-,False,-,-,-
166,-,-,-,-,-,False,-,-,True,-,-,-
167,-,-,-,-,-,True,-,-,True,-,-,-
168,-,-,-,-,-,True,-,-,False,-,-,-
169,-,-,-,-,-,True,-,-,False,-,-,-
170,-,-,-,-,-,True,-,-,True,-,-,-
171,-,-,-,-,-,True,-,-,False,-,-,-
172,-,-,-,-,-,False,-,-,True,-,-,-
173,-,-,-,-,-,True,-,-,False,-,-,-
174,-,-,-,-,-,True,-,-,True,-,-,-
175,-,-,-,-,-,True,-,-,False,-,-,-
176,-,-,-,-,-,False,-,-,True,-,-,-
177,-,-,-,-,-,True,-,-,False,-,-,-
178,-,-,-,-,-,True,-,-,False,-,-,-
179,-,-,-,-,-,True,-,-,False,-,-,-
180,-,-,-,-,-,False,-,-,True,-,-,-
181,-,-,-,-,-,True,-,-,False,-,-,-
182,-,-,-,-,-,False,-,-,True,-,-,-
183,-,-,-,-,-,True,-,-,False,-,-,-
184,-,-,-,-,-,True,-,-,True,-,-,-
185,-,-,-,-,-,True,-,-,True,-,-,-
186,-,-,-,-,-,True,-,-,False,-,-,-
187,-,-,-,-,-,True,-,-,True,-,-,-
188,-,-,-,-,-,True,-,-,True,-,-,-
189,-,-,-,-,-,True,-,-,True,-,-,-
190,-,-,-,-,-,True,-,-,False,-,-,-
191,-,-,-,-,-,True,-,-,True,-,-,-
192,-,-,-,-,-,True,-,-,False,-,-,-
193,-,-,-,-,-,True,-,-,True,-,-,-
194,-,-,-,-,-,True,-,-,False,-,-,-
195,-,-,-,-,-,True,-,-,True,-,-,-
196,-,-,-,-,-,True,-,-,False,-,-,-
197,-,-,-,-,-,True,-,-,True,-,-,-
198,-,-,-,-,-,True,-,-,False,-,-,-
199,-,-,-,-,-,True,-,-,False,-,-,-
200,-,-,-,-,-,True,-,-,False,-,-,-
201,-,-,-,-,-,True,-,-,False,-,-,-
202,-,-,-,-,-,True,-,-,True,-,-,-
203,-,-,-,-,-,True,-,-,True,-,-,-
204,-,-,-,-,-,True,-,-,False,-,-,-
205,-,-,-,-,-,True,-,-,True,-,-,-
206,-,-,-,-,-,True,-,-,True,-,-,-
207,-,-,-,-,-,True,-,-,True,-,-,-
208,-,-,-,-,-,True,-,-,False,-,-,-
209,-,-,-,-,-,True,-,-,True,-,-,-
210,-,-,-,-,-,True,-,-,False,-,-,-
211,-,-,-,-,-,True,-,-,True,-,-,-
212,-,-,-,-,-,True,-,-,True,-,-,-
213,-,-,-,-,-,True,-,-,True,-,-,-
214,-,-,-,-,-,True,-,-,True,-,-,-
215,-,-,-,-,-,True,-,-,True,-,-,-
216,-,-,-,-,-,True,-,-,False,-,-,-
217,-,-,-,-,-,True,-,-,True,-,-,-
218,-,-,-,-,-,True,-,-,False,-,-,-
219,-,-,-,-,-,True,-,-,True,-,-,-
220,-,-,-,-,-,True,-,-,False,-,-,-
221,-,-,-,-,-,True,-,-,True,-,-,-
222,-,-,-,-,-,True,-,-,False,-,-,-
223,-,-,-,-,-,True,-,-,True,-,-,-
224,-,-,-,-,-,True,-,-,False,-,-,-
225,-,-,-,-,-,True,-,-,True,-,-,-
226,-,-,-,-,-,True,-,-,False,-,-,-
227,-,-,-,-,-,True,-,-,True,-,-,-
228,-,-,-,-,-,True,-,-,True,-,-,-
229,-,-,-,-,-,True,-,-,True,-,-,-
230,-,-,-,-,-,True,-,-,False,-,-,-
231,-,-,-,-,-,True,-,-,True,-,-,-
232,-,-,-,-,-,True,-,-,True,-,-,-
233,-,-,-,-,-,True,-,-,True,-,-,-
234,-,-,-,-,-,True,-,-,False,-,-,-
235,-,-,-,-,-,True,-,-,True,-,-,-
236,-,-,-,-,-,True,-,-,False,-,-,-
237,-,-,-,-,-,True,-,-,True,-,-,-
238,-,-,-,-,-,True,-,-,False,-,-,-
239,-,-,-,-,-,True,-,-,False,-,-,-
240,-,-,-,-,-,True,-,-,True,-,-,-
241,-,-,-,-,-,True,-,-,False,-,-,-
242,-,-,-,-,-,True,-,-,False,-,-,-
243,-,-,-,-,-,True,-,-,False,-,-,-
244,-,-,-,-,-,True,-,-,False,-,-,-
245,-,-,-,-,-,True,-,-,False,-,-,-
246,-,-,-,-,-,True,-,-,False,-,-,-
247,-,-,-,-,-,True,-,-,False,-,-,-
248,-,-,-,-,-,True,-,-,True,-,-,-
249,-,-,-,-,-,True,-,-,False,-,-,-
250,-,-,-,-,-,True,-,-,True,-,-,-
251,-,-,-,-,-,True,-,-,False,-,-,-
252,-,-,-,-,-,True,-,-,True,-,-,-
253,-,-,-,-,-,True,-,-,False,-,-,-
254,-,-,-,-,-,True,-,-,False,-,-,-
255,-,-,-,-,-,True,-,-,False,-,-,-
256,-,-,-,-,-,True,-,-,True,-,-,-
257,-,-,-,-,-,True,-,-,False,-,-,-
258,-,-,-,-,-,True,-,-,True,-,-,-
259,-,-,-,-,-,True,-,-,False,-,-,-
260,-,-,-,-,-,True,-,-,False,-,-,-
261,-,-,-,-,-,True,-,-,False,-,-,-
262,-,-,-,-,-,True,-,-,False,-,-,-
263,-,-,-,-,-,True,-,-,False,-,-,-
264,-,-,-,-,-,True,-,-,False,-,-,-
265,-,-,-,-,-,True,-,-,False,-,-,-
266,-,-,-,-,-,True,-,-,True,-,-,-
267,-,-,-,-,-,True,-,-,False,-,-,-
268,-,-,-,-,-,True,-,-,True,-,-,-
269,-,-,-,-,-,True,-,-,False,-,-,-
270,-,-,-,-,-,True,-,-,False,-,-,-
271,-,-,-,-,-,True,-,-,False,-,-,-
272,-,-,-,-,-,True,-,-,True,-,-,-
273,-,-,-,-,-,True,-,-,False,-,-,-
274,-,-,-,-,-,True,-,-,True,-,-,-
275,-,-,-,-,-,True,-,-,True,-,-,-
276,-,-,-,-,-,True,-,-,False,-,-,-
277,-,-,-,-,-,True,-,-,True,-,-,-
278,-,-,-,-,-,True,-,-,False,-,-,-
279,-,-,-,-,-,True,-,-,True,-,-,-
280,-,-,-,-,-,True,-,-,False,-,-,-
281,-,-,-,-,-,True,-,-,True,-,-,-
282,-,-,-,-,-,True,-,-,False,-,-,-
283,-,-,-,-,-,True,-,-,True,-,-,-
284,-,-,-,-,-,True,-,-,False,-,-,-
285,-,-,-,-,-,True,-,-,True,-,-,-
286,-,-,-,-,-,True,-,-,False,-,-,-
287,-,-,-,-,-,True,-,-,True,-,-,-
288,-,-,-,-,-,True,-,-,True,-,-,-
289,-,-,-,-,-,True,-,-,True,-,-,-
290,-,-,-,-,-,True,-,-,False,-,-,-
291,-,-,-,-,-,True,-,-,True,-,-,-
292,-,-,-,-,-,True,-,-,False,-,-,-
293,-,-,-,-,-,True,-,-,True,-,-,-
294,-,-,-,-,-,True,-,-,False,-,-,-
295,-,-,-,-,-,True,-,-,True,-,-,-
296,-,-,-,-,-,True,-,-,False,-,-,-
297,-,-,-,-,-,True,-,-,True,-,-,-
298,-,-,-,-,-,True,-,-,True,-,-,-
299,-,-,-,-,-,True,-,-,True,-,-,-
300,-,-,-,-,-,True,-,-,False,-,-,-
301,-,-,-,-,-,True,-,-,True,-,-,-
302,-,-,-,-,-,True,-,-,True,-,-,-
303,-,-,-,-,-,True,-,-,True,-,-,-
304,-,-,-,-,-,True,-,-,False,-,-,-
305,-,-,-,-,-,True,-,-,True,-,-,-
306,-,-,-,-,-,True,-,-,False,-,-,-
307,-,-,-,-,-,True,-,-,True,-,-,-
308,-,-,-,-,-,True,-,-,False,-,-,-
309,-,-,-,-,-,True,-,-,True,-,-,-
310,-,-,-,-,-,True,-,-,False,-,-,-
311,-,-,-,-,-,True,-,-,True,-,-,-
312,-,-,-,-,-,True,-,-,True,-,-,-
313,-,-,-,-,-,True,-,-,True,-,-,-
314,-,-,-,-,-,True,-,-,False,-,-,-
315,-,-,-,-,-,True,-,-,True,-,-,-
316,-,-,-,-,-,True,-,-,False,-,-,-
317,-,-,-,-,-,True,-,-,True,-,-,-
318,-,-,-,-,-,True,-,-,False,-,-,-
319,-,-,-,-,-,True,-,-,True,-,-,-
320,-,-,-,-,-,True,-,-,False,-,-,-
321,-,-,-,-,-,True,-,-,True,-,-,-
322,-,-,-,-,-,True,-,-,False,-,-,-
323,-,-,-,-,-,True,-,-,True,-,-,-
324,-,-,-,-,-,True,-,-,False,-,-,-
325,-,-,-,-,-,True,-,-,True,-,-,-
326,-,-,-,-,-,True,-,-,False,-,-,-
327,-,-,-,-,-,True,-,-,True,-,-,-
328,-,-,-,-,-,True,-,-,False,-,-,-
329,-,-,-,-,-,True,-,-,True,-,-,-
330,-,-,-,-,-,True,-,-,False,-,-,-
331,-,-,-,-,-,True,-,-,True,-,-,-
332,-,-,-,-,-,True,-,-,False,-,-,-
333,-,-,-,-,-,True,-,-,True,-,-,-
334,-,-,-,-,-,True,-,-,False,-,-,-
335,-,-,-,-,-,True,-,-,True,-,-,-
336,-,-,-,-,-,True,-,-,False,-,-,-
337,-,-,-,-,-,True,-,-,True,-,-,-
338,-,-,-,-,-,True,-,-,False,-,-,-
339,-,-,-,-,-,True,-,-,True,-,-,-
340,-,-,-,-,-,True,-,-,False,-,-,-
341,-,-,-,-,-,True,-,-,True,-,-,-
342,-,-,-,-,-,True,-,-,False,-,-,-
343,-,-,-,-,-,True,-,-,True,-,-,-
344,-,-,-,-,-,True,-,-,False,-,-,-
345,-,-,-,-,-,True,-,-,True,-,-,-
346,-,-,-,-,-,True,-,-,True,-,-,-
347,-,-,-,-,-,True,-,-,True,-,-,-
348,-,-,-,-,-,True,-,-,False,-,-,-
349,-,-,-,-,-,True,-,-,True,-,-,-
350,-,-,-,-,-,True,-,-,False,-,-,-
351,-,-,-,-,-,True,-,-,True,-,-,-
352,-,-,-,-,-,True,-,-,False,-,-,-
353,-,-,-,-,-,True,-,-,True,-,-,-
354,-,-,-,-,-,True,-,-,True,-,-,-
355,-,-,-,-,-,True,-,-,True,-,-,-
356,-,-,-,-,-,True,-,-,False,-,-,-
357,-,-,-,-,-,True,-,-,True,-,-,-
358,-,-,-,-,-,True,-,-,True,-,-,-
359,-,-,-,-,-,True,-,-,True,-,-,-
360,-,-,-,-,-,True,-,-,False,-,-,-
361,-,-,-,-,-,True,-,-,True,-,-,-
362,-,-,-,-,-,True,-,-,False,-,-,-
363,-,-,-,-,-,True,-,-,True,-,-,-
364,-,-,-,-,-,True,-,-,False,-,-,-
365,-,-,-,-,-,True,-,-,True,-,-,-
366,-,-,-,-,-,True,-,-,False,-,-,-
367,-,-,-,-,-,True,-,-,True,-,-,-
368,-,-,-,-,-,True,-,-,False,-,-,-
369,-,-,-,-,-,True,-,-,True,-,-,-
370,-,-,-,-,-,True,-,-,True,-,-,-
371,-,-,-,-,-,True,-,-,True,-,-,-
372,-,-,-,-,-,True,-,-,False,-,-,-
373,-,-,-,-,-,True,-,-,True,-,-,-
374,-,-,-,-,-,True,-,-,False,-,-,-
375,-,-,-,-,-,True,-,-,True,-,-,-
376,-,-,-,-,-,True,-,-,False,-,-,-
377,-,-,-,-,-,True,-,-,True,-,-,-
378,-,-,-,-,-,True,-,-,False,-,-,-
379,-,-,-,-,-,True,-,-,True,-,-,-
380,-,-,-,-,-,True,-,-,False,-,-,-
381,-,-,-,-,-,True,-,-,True,-,-,-
382,-,-,-,-,-,True,-,-,False,-,-,-
383,-,-,-,-,-,True,-,-,True,-,-,-
384,-,-,-,-,-,True,-,-,False,-,-,-
385,-,-,-,-,-,True,-,-,True,-,-,-
386,-,-,-,-,-,True,-,-,False,-,-,-
387,-,-,-,-,-,True,-,-,True,-,-,-
388,-,-,-,-,-,True,-,-,False,-,-,-
389,-,-,-,-,-,True,-,-,True,-,-,-
390,-,-,-,-,-,True,-,-,True,-,-,-
391,-,-,-,-,-,True,-,-,True,-,-,-
392,-,-,-,-,-,True,-,-,True,-,-,-
393,-,-,-,-,-,True,-,-,True,-,-,-
394,-,-,-,-,-,True,-,-,False,-,-,-
395,-,-,-,-,-,True,-,-,True,-,-,-
396,-,-,-,-,-,True,-,-,False,-,-,-
397,-,-,-,-,-,True,-,-,True,-,-,-
398,-,-,-,-,-,True,-,-,True,-,-,-
399,-,-,-,-,-,True,-,-,True,-,-,-
400,-,-,-,-,-,True,-,-,False,-,-,-
401,-,-,-,-,-,True,-,-,True,-,-,-
402,-,-,-,-,-,True,-,-,False,-,-,-
403,-,-,-,-,-,True,-,-,True,-,-,-
404,-,-,-,-,-,True,-,-,False,-,-,-
405,-,-,-,-,-,True,-,-,True,-,-,-
406,-,-,-,-,-,True,-,-,False,-,-,-
407,-,-,-,-,-,True,-,-,True,-,-,-
408,-,-,-,-,-,True,-,-,False,-,-,-
409,-,-,-,-,-,True,-,-,True,-,-,-
410,-,-,-,-,-,True,-,-,True,-,-,-
411,-,-,-,-,-,True,-,-,True,-,-,-
412,-,-,-,-,-,True,-,-,False,-,-,-
413,-,-,-,-,-,True,-,-,True,-,-,-
414,-,-,-,-,-,True,-,-,False,-,-,-
415,-,-,-,-,-,True,-,-,True,-,-,-
416,-,-,-,-,-,True,-,-,False,-,-,-
417,-,-,-,-,-,True,-,-,True,-,-,-
418,-,-,-,-,-,True,-,-,False,-,-,-
419,-,-,-,-,-,True,-,-,True,-,-,-
420,-,-,-,-,-,True,-,-,False,-,-,-
421,-,-,-,-,-,True,-,-,True,-,-,-
422,-,-,-,-,-,True,-,-,False,-,-,-
423,-,-,-,-,-,True,-,-,True,-,-,-
424,-,-,-,-,-,True,-,-,True,-,-,-
425,-,-,-,-,-,True,-,-,True,-,-,-
426,-,-,-,-,-,True,-,-,False,-,-,-
427,-,-,-,-,-,True,-,-,True,-,-,-
428,-,-,-,-,-,True,-,-,False,-,-,-
429,-,-,-,-,-,True,-,-,True,-,-,-
430,-,-,-,-,-,True,-,-,False,-,-,-
431,-,-,-,-,-,True,-,-,True,-,-,-
432,-,-,-,-,-,True,-,-,False,-,-,-
433,-,-,-,-,-,True,-,-,True,-,-,-
434,-,-,-,-,-,True,-,-,False,-,-,-
435,-,-,-,-,-,True,-,-,True,-,-,-
436,-,-,-,-,-,True,-,-,True,-,-,-
437,-,-,-,-,-,True,-,-,True,-,-,-
438,-,-,-,-,-,True,-,-,False,-,-,-
439,-,-,-,-,-,True,-,-,True,-,-,-
440,-,-,-,-,-,True,-,-,True,-,-,-
441,-,-,-,-,-,True,-,-,True,-,-,-
442,-,-,-,-,-,True,-,-,False,-,-,-
443,-,-,-,-,-,True,-,-,True,-,-,-
444,-,-,-,-,-,True,-,-,True,-,-,-
445,-,-,-,-,-,True,-,-,True,-,-,-
446,-,-,-,-,-,True,-,-,True,-,-,-
447,-,-,-,-,-,True,-,-,True,-,-,-
448,-,-,-,-,-,True,-,-,True,-,-,-
449,-,-,-,-,-,True,-,-,True,-,-,-
450,-,-,-,-,-,True,-,-,False,-,-,-
451,-,-,-,-,-,True,-,-,True,-,-,-
452,-,-,-,-,-,True,-,-,True,-,-,-
453,-,-,-,-,-,True,-,-,True,-,-,-
454,-,-,-,-,-,True,-,-,True,-,-,-
455,-,-,-,-,-,True,-,-,True,-,-,-
456,-,-,-,-,-,True,-,-,True,-,-,-
457,-,-,-,-,-,True,-,-,True,-,-,-
458,-,-,-,-,-,True,-,-,True,-,-,-
459,-,-,-,-,-,True,-,-,True,-,-,-
460,-,-,-,-,-,True,-,-,True,-,-,-
461,-,-,-,-,-,True,-,-,True,-,-,-
462,-,-,-,-,-,True,-,-,False,-,-,-
463,-,-,-,-,-,True,-,-,True,-,-,-
464,-,-,-,-,-,True,-,-,False,-,-,-
465,-,-,-,-,-,True,-,-,True,-,-,-
466,-,-,-,-,-,True,-,-,True,-,-,-
467,-,-,-,-,-,True,-,-,True,-,-,-
468,-,-,-,-,-,True,-,-,False,-,-,-
469,-,-,-,-,-,True,-,-,True,-,-,-
470,-,-,-,-,-,True,-,-,False,-,-,-
471,-,-,-,-,-,True,-,-,True,-,-,-
472,-,-,-,-,-,True,-,-,True,-,-,-
473,-,-,-,-,-,True,-,-,True,-,-,-
474,-,-,-,-,-,True,-,-,True,-,-,-
475,-,-,-,-,-,True,-,-,True,-,-,-
476,-,-,-,-,-,True,-,-,True,-,-,-
477,-,-,-,-,-,True,-,-,True,-,-,-
478,-,-,-,-,-,True,-,-,False,-,-,-
479,-,-,-,-,-,True,-,-,True,-,-,-
480,-,-,-,-,-,True,-,-,False,-,-,-
481,-,-,-,-,-,True,-,-,True,-,-,-
482,-,-,-,-,-,True,-,-,False,-,-,-
483,-,-,-,-,-,True,-,-,True,-,-,-
484,-,-,-,-,-,True,-,-,False,-,-,-
485,-,-,-,-,-,True,-,-,True,-,-,-
486,-,-,-,-,-,True,-,-,True,-,-,-
487,-,-,-,-,-,True,-,-,True,-,-,-
488,-,-,-,-,-,True,-,-,True,-,-,-
489,-,-,-,-,-,True,-,-,True,-,-,-
490,-,-,-,-,-,True,-,-,False,-,-,-
491,-,-,-,-,-,True,-,-,True,-,-,-
492,-,-,-,-,-,True,-,-,False,-,-,-
493,-,-,-,-,-,True,-,-,True,-,-,-
494,-,-,-,-,-,True,-,-,False,-,-,-
495,-,-,-,-,-,True,-,-,True,-,-,-
496,-,-,-,-,-,True,-,-,True,-,-,-
497,-,-,-,-,-,True,-,-,True,-,-,-
498,-,-,-,-,-,True,-,-,False,-,-,-
499,-,-,-,-,-,True,-,-,False,-,-,-
500,-,-,-,-,-,True,-,-,False,-,-,-
501,-,-,-,-,-,True,-,-,False,-,-,-
502,-,-,-,-,-,True,-,-,False,-,-,-
503,-,-,-,-,-,True,-,-,False,-,-,-
504,-,-,-,-,-,True,-,-,False,-,-,-
505,-,-,-,-,-,True,-,-,False,-,-,-
506,-,-,-,-,-,True,-,-,False,-,-,-
507,-,-,-,-,-,True,-,-,False,-,-,-
508,-,-,-,-,-,True,-,-,False,-,-,-
509,-,-,-,-,-,True,-,-,False,-,-,-
510,-,-,-,-,-,True,-,-,True,-,-,-
511,-,-,-,-,-,True,-,-,True,-,-,-
512,-,-,-,-,-,True,-,-,True,-,-,-
513,-,-,-,-,-,True,-,-,True,-,-,-
514,-,-,-,-,-,True,-,-,True,-,-,-
515,-,-,-,-,-,True,-,-,True,-,-,-
516,-,-,-,-,-,True,-,-,False,-,-,-
517,-,-,-,-,-,True,-,-,True,-,-,-
518,-,-,-,-,-,True,-,-,True,-,-,-
519,-,-,-,-,-,True,-,-,True,-,-,-
520,-,-,-,-,-,True,-,-,False,-,-,-
521,-,-,-,-,-,True,-,-,True,-,-,-
522,-,-,-,-,-,True,-,-,False,-,-,-
523,-,-,-,-,-,True,-,-,True,-,-,-
524,-,-,-,-,-,True,-,-,False,-,-,-
525,-,-,-,-,-,True,-,-,True,-,-,-
526,-,-,-,-,-,True,-,-,False,-,-,-
527,-,-,-,-,-,True,-,-,True,-,-,-
528,-,-,-,-,-,True,-,-,True,-,-,-
529,-,-,-,-,-,True,-,-,True,-,-,-
530,-,-,-,-,-,True,-,-,False,-,-,-
531,-,-,-,-,-,True,-,-,True,-,-,-
532,-,-,-,-,-,True,-,-,True,-,-,-
533,-,-,-,-,-,True,-,-,True,-,-,-
534,-,-,-,-,-,True,-,-,True,-,-,-
535,-,-,-,-,-,True,-,-,True,-,-,-
536,-,-,-,-,-,True,-,-,True,-,-,-
537,-,-,-,-,-,True,-,-,True,-,-,-
