101,-,False,-,False,-,-,-,-,-,-,-,-
102,-,False,-,False,-,-,-,-,-,-,-,-
103,-,False,-,False,-,-,-,-,-,-,-,-
104,-,False,-,True,-,-,-,-,-,-,-,-
105,-,False,-,True,-,-,-,-,-,-,-,-
106,-,False,-,False,-,-,-,-,-,-,-,-
107,-,False,-,False,-,-,-,-,-,-,-,-
108,-,False,-,True,-,-,-,-,-,-,-,-
109,-,False,-,False,-,-,-,-,-,-,-,-
110,-,False,-,True,-,-,-,-,-,-,-,-
111,-,False,-,False,-,-,-,-,-,-,-,-
112,-,False,-,True,-,-,-,-,-,-,-,-
113,-,False,-,False,-,-,-,-,-,-,-,-
114,-,False,-,True,-,-,-,-,-,-,-,-
115,-,False,-,False,-,-,-,-,-,-,-,-
116,-,False,-,True,-,-,-,-,-,-,-,-
117,-,False,-,False,-,-,-,-,-,-,-,-
118,-,False,-,True,-,-,-,-,-,-,-,-
119,-,False,-,False,-,-,-,-,-,-,-,-
120,-,False,-,False,-,-,-,-,-,-,-,-
121,-,False,-,False,-,-,-,-,-,-,-,-
122,-,False,-,True,-,-,-,-,-,-,-,-
123,-,False,-,False,-,-,-,-,-,-,-,-
124,-,False,-,True,-,-,-,-,-,-,-,-
125,-,False,-,False,-,-,-,-,-,-,-,-
126,-,False,-,True,-,-,-,-,-,-,-,-
127,-,False,-,False,-,-,-,-,-,-,-,-
128,-,False,-,False,-,-,-,-,-,-,-,-
129,-,False,-,False,-,-,-,-,-,-,-,-
130,-,False,-,True,-,-,-,-,-,-,-,-
131,-,False,-,True,-,-,-,-,-,-,-,-
132,-,False,-,True,-,-,-,-,-,-,-,-
133,-,False,-,True,-,-,-,-,-,-,-,-
134,-,False,-,True,-,-,-,-,-,-,-,-
135,-,False,-,True,-,-,-,-,-,-,-,-
136,-,False,-,False,-,-,-,-,-,-,-,-
137,-,False,-,False,-,-,-,-,-,-,-,-
138,-,False,-,True,-,-,-,-,-,-,-,-
139,-,False,-,True,-,-,-,-,-,-,-,-
140,-,False,-,True,-,-,-,-,-,-,-,-
141,-,False,-,True,-,-,-,-,-,-,-,-
142,-,False,-,True,-,-,-,-,-,-,-,-
143,-,False,-,True,-,-,-,-,-,-,-,-
144,-,False,-,True,-,-,-,-,-,-,-,-
145,-,False,-,True,-,-,-,-,-,-,-,-
146,-,False,-,True,-,-,-,-,-,-,-,-
147,-,False,-,True,-,-,-,-,-,-,-,-
148,-,False,-,True,-,-,-,-,-,-,-,-
149,-,False,-,True,-,-,-,-,-,-,-,-
150,-,False,-,False,-,-,-,-,-,-,-,-
151,-,False,-,False,-,-,-,-,-,-,-,-
152,-,False,-,True,-,-,-,-,-,-,-,-
153,-,False,-,False,-,-,-,-,-,-,-,-
154,-,False,-,False,-,-,-,-,-,-,-,-
155,-,False,-,False,-,-,-,-,-,-,-,-
156,-,False,-,True,-,-,-,-,-,-,-,-
157,-,False,-,False,-,-,-,-,-,-,-,-
158,-,False,-,False,-,-,-,-,-,-,-,-
159,-,False,-,False,-,-,-,-,-,-,-,-
160,-,False,-,True,-,-,-,-,-,-,-,-
161,-,False,-,True,-,-,-,-,-,-,-,-
162,-,False,-,True,-,-,-,-,-,-,-,-
163,-,False,-,True,-,-,-,-,-,-,-,-
164,-,False,-,True,-,-,-,-,-,-,-,-
165,-,False,-,True,-,-,-,-,-,-,-,-
166,-,False,-,False,-,-,-,-,-,-,-,-
167,-,False,-,True,-,-,-,-,-,-,-,-
168,-,False,-,True,-,-,-,-,-,-,-,-
169,-,False,-,True,-,-,-,-,-,-,-,-
170,-,False,-,False,-,-,-,-,-,-,-,-
171,-,False,-,True,-,-,-,-,-,-,-,-
172,-,False,-,True,-,-,-,-,-,-,-,-
173,-,False,-,True,-,-,-,-,-,-,-,-
174,-,False,-,True,-,-,-,-,-,-,-,-
175,-,False,-,True,-,-,-,-,-,-,-,-
176,-,False,-,True,-,-,-,-,-,-,-,-
177,-,False,-,True,-,-,-,-,-,-,-,-
178,-,False,-,False,-,-,-,-,-,-,-,-
179,-,False,-,True,-,-,-,-,-,-,-,-
180,-,False,-,False,-,-,-,-,-,-,-,-
181,-,False,-,False,-,-,-,-,-,-,-,-
182,-,False,-,True,-,-,-,-,-,-,-,-
183,-,False,-,True,-,-,-,-,-,-,-,-
184,-,False,-,True,-,-,-,-,-,-,-,-
185,-,False,-,True,-,-,-,-,-,-,-,-
186,-,False,-,True,-,-,-,-,-,-,-,-
187,-,False,-,True,-,-,-,-,-,-,-,-
188,-,False,-,True,-,-,-,-,-,-,-,-
189,-,False,-,True,-,-,-,-,-,-,-,-
190,-,False,-,True,-,-,-,-,-,-,-,-
191,-,False,-,True,-,-,-,-,-,-,-,-
192,-,False,-,False,-,-,-,-,-,-,-,-
193,-,False,-,False,-,-,-,-,-,-,-,-
194,-,False,-,False,-,-,-,-,-,-,-,-
195,-,False,-,False,-,-,-,-,-,-,-,-
196,-,False,-,False,-,-,-,-,-,-,-,-
197,-,False,-,False,-,-,-,-,-,-,-,-
198,-,False,-,False,-,-,-,-,-,-,-,-
199,-,False,-,False,-,-,-,-,-,-,-,-
200,-,False,-,False,-,-,-,-,-,-,-,-
201,-,False,-,False,-,-,-,-,-,-,-,-
202,-,False,-,False,-,-,-,-,-,-,-,-
203,-,False,-,False,-,-,-,-,-,-,-,-
204,-,False,-,True,-,-,-,-,-,-,-,-
205,-,False,-,True,-,-,-,-,-,-,-,-
206,-,False,-,True,-,-,-,-,-,-,-,-
207,-,False,-,True,-,-,-,-,-,-,-,-
208,-,False,-,True,-,-,-,-,-,-,-,-
209,-,False,-,True,-,-,-,-,-,-,-,-
210,-,False,-,False,-,-,-,-,-,-,-,-
211,-,False,-,False,-,-,-,-,-,-,-,-
212,-,False,-,False,-,-,-,-,-,-,-,-
213,-,False,-,False,-,-,-,-,-,-,-,-
214,-,False,-,False,-,-,-,-,-,-,-,-
215,-,False,-,False,-,-,-,-,-,-,-,-
216,-,False,-,False,-,-,-,-,-,-,-,-
217,-,False,-,False,-,-,-,-,-,-,-,-
218,-,False,-,False,-,-,-,-,-,-,-,-
219,-,False,-,False,-,-,-,-,-,-,-,-
220,-,False,-,False,-,-,-,-,-,-,-,-
221,-,False,-,False,-,-,-,-,-,-,-,-
222,-,False,-,False,-,-,-,-,-,-,-,-
223,-,False,-,False,-,-,-,-,-,-,-,-
224,-,False,-,False,-,-,-,-,-,-,-,-
225,-,False,-,False,-,-,-,-,-,-,-,-
226,-,True,-,False,-,-,-,-,-,-,-,-
227,-,True,-,False,-,-,-,-,-,-,-,-
228,-,False,-,False,-,-,-,-,-,-,-,-
229,-,True,-,False,-,-,-,-,-,-,-,-
230,-,True,-,False,-,-,-,-,-,-,-,-
231,-,True,-,False,-,-,-,-,-,-,-,-
232,-,True,-,False,-,-,-,-,-,-,-,-
233,-,True,-,False,-,-,-,-,-,-,-,-
234,-,True,-,False,-,-,-,-,-,-,-,-
235,-,True,-,False,-,-,-,-,-,-,-,-
236,-,False,-,False,-,-,-,-,-,-,-,-
237,-,True,-,False,-,-,-,-,-,-,-,-
238,-,True,-,False,-,-,-,-,-,-,-,-
239,-,True,-,False,-,-,-,-,-,-,-,-
240,-,True,-,False,-,-,-,-,-,-,-,-
241,-,True,-,False,-,-,-,-,-,-,-,-
242,-,True,-,False,-,-,-,-,-,-,-,-
243,-,True,-,False,-,-,-,-,-,-,-,-
244,-,True,-,False,-,-,-,-,-,-,-,-
245,-,True,-,False,-,-,-,-,-,-,-,-
246,-,False,-,False,-,-,-,-,-,-,-,-
247,-,True,-,False,-,-,-,-,-,-,-,-
248,-,False,-,False,-,-,-,-,-,-,-,-
249,-,True,-,False,-,-,-,-,-,-,-,-
250,-,False,-,False,-,-,-,-,-,-,-,-
251,-,True,-,False,-,-,-,-,-,-,-,-
252,-,True,-,False,-,-,-,-,-,-,-,-
253,-,True,-,False,-,-,-,-,-,-,-,-
254,-,True,-,False,-,-,-,-,-,-,-,-
255,-,True,-,False,-,-,-,-,-,-,-,-
256,-,False,-,False,-,-,-,-,-,-,-,-
257,-,True,-,False,-,-,-,-,-,-,-,-
258,-,True,-,False,-,-,-,-,-,-,-,-
259,-,True,-,False,-,-,-,-,-,-,-,-
260,-,False,-,False,-,-,-,-,-,-,-,-
261,-,True,-,False,-,-,-,-,-,-,-,-
262,-,True,-,False,-,-,-,-,-,-,-,-
263,-,True,-,False,-,-,-,-,-,-,-,-
264,-,True,-,False,-,-,-,-,-,-,-,-
265,-,True,-,False,-,-,-,-,-,-,-,-
266,-,True,-,False,-,-,-,-,-,-,-,-
267,-,True,-,False,-,-,-,-,-,-,-,-
268,-,True,-,False,-,-,-,-,-,-,-,-
269,-,True,-,False,-,-,-,-,-,-,-,-
270,-,True,-,False,-,-,-,-,-,-,-,-
271,-,True,-,False,-,-,-,-,-,-,-,-
272,-,False,-,False,-,-,-,-,-,-,-,-
273,-,True,-,False,-,-,-,-,-,-,-,-
274,-,False,-,False,-,-,-,-,-,-,-,-
275,-,True,-,False,-,-,-,-,-,-,-,-
276,-,True,-,False,-,-,-,-,-,-,-,-
277,-,True,-,False,-,-,-,-,-,-,-,-
278,-,True,-,False,-,-,-,-,-,-,-,-
279,-,True,-,False,-,-,-,-,-,-,-,-
280,-,False,-,False,-,-,-,-,-,-,-,-
281,-,True,-,False,-,-,-,-,-,-,-,-
282,-,True,-,False,-,-,-,-,-,-,-,-
283,-,True,-,False,-,-,-,-,-,-,-,-
284,-,True,-,False,-,-,-,-,-,-,-,-
285,-,True,-,False,-,-,-,-,-,-,-,-
286,-,True,-,False,-,-,-,-,-,-,-,-
287,-,True,-,False,-,-,-,-,-,-,-,-
288,-,False,-,False,-,-,-,-,-,-,-,-
289,-,True,-,False,-,-,-,-,-,-,-,-
290,-,False,-,False,-,-,-,-,-,-,-,-
291,-,True,-,False,-,-,-,-,-,-,-,-
292,-,True,-,False,-,-,-,-,-,-,-,-
293,-,True,-,False,-,-,-,-,-,-,-,-
294,-,True,-,False,-,-,-,-,-,-,-,-
295,-,True,-,False,-,-,-,-,-,-,-,-
296,-,True,-,False,-,-,-,-,-,-,-,-
297,-,True,-,False,-,-,-,-,-,-,-,-
298,-,False,-,False,-,-,-,-,-,-,-,-
299,-,True,-,False,-,-,-,-,-,-,-,-
300,-,False,-,False,-,-,-,-,-,-,-,-
301,-,True,-,False,-,-,-,-,-,-,-,-
302,-,False,-,False,-,-,-,-,-,-,-,-
303,-,True,-,False,-,-,-,-,-,-,-,-
304,-,True,-,False,-,-,-,-,-,-,-,-
305,-,True,-,False,-,-,-,-,-,-,-,-
306,-,False,-,False,-,-,-,-,-,-,-,-
307,-,True,-,False,-,-,-,-,-,-,-,-
308,-,True,-,False,-,-,-,-,-,-,-,-
309,-,True,-,False,-,-,-,-,-,-,-,-
310,-,True,-,False,-,-,-,-,-,-,-,-
311,-,True,-,False,-,-,-,-,-,-,-,-
312,-,False,-,False,-,-,-,-,-,-,-,-
313,-,True,-,False,-,-,-,-,-,-,-,-
314,-,True,-,False,-,-,-,-,-,-,-,-
315,-,True,-,False,-,-,-,-,-,-,-,-
316,-,True,-,False,-,-,-,-,-,-,-,-
317,-,True,-,False,-,-,-,-,-,-,-,-
318,-,False,-,False,-,-,-,-,-,-,-,-
319,-,True,-,False,-,-,-,-,-,-,-,-
320,-,False,-,False,-,-,-,-,-,-,-,-
321,-,True,-,False,-,-,-,-,-,-,-,-
322,-,True,-,False,-,-,-,-,-,-,-,-
323,-,True,-,False,-,-,-,-,-,-,-,-
324,-,True,-,False,-,-,-,-,-,-,-,-
325,-,True,-,False,-,-,-,-,-,-,-,-
326,-,True,-,False,-,-,-,-,-,-,-,-
327,-,True,-,False,-,-,-,-,-,-,-,-
328,-,True,-,False,-,-,-,-,-,-,-,-
329,-,True,-,False,-,-,-,-,-,-,-,-
330,-,False,-,False,-,-,-,-,-,-,-,-
331,-,True,-,False,-,-,-,-,-,-,-,-
332,-,False,-,False,-,-,-,-,-,-,-,-
333,-,True,-,False,-,-,-,-,-,-,-,-
334,-,True,-,False,-,-,-,-,-,-,-,-
335,-,True,-,False,-,-,-,-,-,-,-,-
336,-,True,-,False,-,-,-,-,-,-,-,-
337,-,True,-,False,-,-,-,-,-,-,-,-
338,-,True,-,False,-,-,-,-,-,-,-,-
339,-,True,-,False,-,-,-,-,-,-,-,-
340,-,True,-,False,-,-,-,-,-,-,-,-
341,-,True,-,False,-,-,-,-,-,-,-,-
342,-,True,-,False,-,-,-,-,-,-,-,-
343,-,True,-,False,-,-,-,-,-,-,-,-
344,-,True,-,False,-,-,-,-,-,-,-,-
345,-,True,-,False,-,-,-,-,-,-,-,-
346,-,False,-,False,-,-,-,-,-,-,-,-
347,-,True,-,False,-,-,-,-,-,-,-,-
348,-,False,-,False,-,-,-,-,-,-,-,-
349,-,True,-,False,-,-,-,-,-,-,-,-
350,-,True,-,False,-,-,-,-,-,-,-,-
351,-,True,-,False,-,-,-,-,-,-,-,-
352,-,True,-,False,-,-,-,-,-,-,-,-
353,-,True,-,False,-,-,-,-,-,-,-,-
354,-,False,-,False,-,-,-,-,-,-,-,-
355,-,True,-,False,-,-,-,-,-,-,-,-
356,-,True,-,False,-,-,-,-,-,-,-,-
357,-,True,-,False,-,-,-,-,-,-,-,-
358,-,True,-,False,-,-,-,-,-,-,-,-
359,-,True,-,False,-,-,-,-,-,-,-,-
360,-,True,-,False,-,-,-,-,-,-,-,-
361,-,True,-,False,-,-,-,-,-,-,-,-
362,-,True,-,False,-,-,-,-,-,-,-,-
363,-,True,-,False,-,-,-,-,-,-,-,-
364,-,True,-,False,-,-,-,-,-,-,-,-
365,-,True,-,False,-,-,-,-,-,-,-,-
366,-,True,-,False,-,-,-,-,-,-,-,-
367,-,True,-,False,-,-,-,-,-,-,-,-
368,-,True,-,False,-,-,-,-,-,-,-,-
369,-,True,-,False,-,-,-,-,-,-,-,-
370,-,True,-,False,-,-,-,-,-,-,-,-
371,-,True,-,False,-,-,-,-,-,-,-,-
372,-,True,-,False,-,-,-,-,-,-,-,-
373,-,True,-,False,-,-,-,-,-,-,-,-
374,-,True,-,False,-,-,-,-,-,-,-,-
375,-,True,-,False,-,-,-,-,-,-,-,-
376,-,False,-,False,-,-,-,-,-,-,-,-
377,-,True,-,False,-,-,-,-,-,-,-,-
378,-,True,-,False,-,-,-,-,-,-,-,-
379,-,True,-,False,-,-,-,-,-,-,-,-
380,-,True,-,False,-,-,-,-,-,-,-,-
381,-,True,-,False,-,-,-,-,-,-,-,-
382,-,False,-,False,-,-,-,-,-,-,-,-
383,-,True,-,False,-,-,-,-,-,-,-,-
384,-,True,-,False,-,-,-,-,-,-,-,-
385,-,True,-,False,-,-,-,-,-,-,-,-
386,-,True,-,False,-,-,-,-,-,-,-,-
387,-,True,-,False,-,-,-,-,-,-,-,-
388,-,False,-,True,-,-,-,-,-,-,-,-
389,-,True,-,False,-,-,-,-,-,-,-,-
390,-,True,-,False,-,-,-,-,-,-,-,-
391,-,True,-,False,-,-,-,-,-,-,-,-
392,-,True,-,False,-,-,-,-,-,-,-,-
393,-,True,-,False,-,-,-,-,-,-,-,-
394,-,False,-,True,-,-,-,-,-,-,-,-
395,-,True,-,False,-,-,-,-,-,-,-,-
396,-,False,-,True,-,-,-,-,-,-,-,-
397,-,True,-,False,-,-,-,-,-,-,-,-
398,-,False,-,False,-,-,-,-,-,-,-,-
399,-,True,-,False,-,-,-,-,-,-,-,-
400,-,False,-,True,-,-,-,-,-,-,-,-
401,-,True,-,False,-,-,-,-,-,-,-,-
402,-,True,-,False,-,-,-,-,-,-,-,-
403,-,True,-,False,-,-,-,-,-,-,-,-
404,-,False,-,False,-,-,-,-,-,-,-,-
405,-,True,-,False,-,-,-,-,-,-,-,-
406,-,True,-,False,-,-,-,-,-,-,-,-
407,-,True,-,False,-,-,-,-,-,-,-,-
408,-,True,-,False,-,-,-,-,-,-,-,-
409,-,True,-,False,-,-,-,-,-,-,-,-
410,-,True,-,False,-,-,-,-,-,-,-,-
411,-,True,-,False,-,-,-,-,-,-,-,-
412,-,True,-,False,-,-,-,-,-,-,-,-
413,-,True,-,False,-,-,-,-,-,-,-,-
414,-,True,-,False,-,-,-,-,-,-,-,-
415,-,True,-,False,-,-,-,-,-,-,-,-
416,-,True,-,False,-,-,-,-,-,-,-,-
417,-,True,-,False,-,-,-,-,-,-,-,-
418,-,True,-,False,-,-,-,-,-,-,-,-
419,-,True,-,False,-,-,-,-,-,-,-,-
420,-,True,-,False,-,-,-,-,-,-,-,-
421,-,True,-,False,-,-,-,-,-,-,-,-
422,-,True,-,True,-,-,-,-,-,-,-,-
423,-,True,-,False,-,-,-,-,-,-,-,-
424,-,False,-,True,-,-,-,-,-,-,-,-
425,-,True,-,False,-,-,-,-,-,-,-,-
426,-,True,-,False,-,-,-,-,-,-,-,-
427,-,True,-,False,-,-,-,-,-,-,-,-
428,-,True,-,False,-,-,-,-,-,-,-,-
429,-,True,-,False,-,-,-,-,-,-,-,-
430,-,True,-,False,-,-,-,-,-,-,-,-
431,-,True,-,False,-,-,-,-,-,-,-,-
432,-,False,-,False,-,-,-,-,-,-,-,-
433,-,True,-,False,-,-,-,-,-,-,-,-
434,-,True,-,False,-,-,-,-,-,-,-,-
435,-,True,-,False,-,-,-,-,-,-,-,-
436,-,False,-,False,-,-,-,-,-,-,-,-
437,-,True,-,False,-,-,-,-,-,-,-,-
438,-,False,-,False,-,-,-,-,-,-,-,-
439,-,True,-,False,-,-,-,-,-,-,-,-
440,-,False,-,True,-,-,-,-,-,-,-,-
441,-,True,-,False,-,-,-,-,-,-,-,-
442,-,True,-,False,-,-,-,-,-,-,-,-
443,-,True,-,False,-,-,-,-,-,-,-,-
444,-,True,-,False,-,-,-,-,-,-,-,-
445,-,True,-,False,-,-,-,-,-,-,-,-
446,-,True,-,False,-,-,-,-,-,-,-,-
447,-,True,-,False,-,-,-,-,-,-,-,-
448,-,True,-,False,-,-,-,-,-,-,-,-
449,-,True,-,False,-,-,-,-,-,-,-,-
450,-,True,-,False,-,-,-,-,-,-,-,-
451,-,True,-,False,-,-,-,-,-,-,-,-
452,-,False,-,True,-,-,-,-,-,-,-,-
453,-,True,-,False,-,-,-,-,-,-,-,-
454,-,False,-,True,-,-,-,-,-,-,-,-
455,-,True,-,False,-,-,-,-,-,-,-,-
456,-,True,-,False,-,-,-,-,-,-,-,-
457,-,True,-,False,-,-,-,-,-,-,-,-
458,-,False,-,True,-,-,-,-,-,-,-,-
459,-,True,-,False,-,-,-,-,-,-,-,-
460,-,False,-,False,-,-,-,-,-,-,-,-
461,-,True,-,False,-,-,-,-,-,-,-,-
462,-,True,-,False,-,-,-,-,-,-,-,-
463,-,True,-,False,-,-,-,-,-,-,-,-
464,-,False,-,True,-,-,-,-,-,-,-,-
465,-,True,-,False,-,-,-,-,-,-,-,-
466,-,False,-,True,-,-,-,-,-,-,-,-
467,-,True,-,False,-,-,-,-,-,-,-,-
468,-,False,-,True,-,-,-,-,-,-,-,-
469,-,True,-,False,-,-,-,-,-,-,-,-
470,-,True,-,True,-,-,-,-,-,-,-,-
471,-,True,-,False,-,-,-,-,-,-,-,-
472,-,False,-,True,-,-,-,-,-,-,-,-
473,-,True,-,False,-,-,-,-,-,-,-,-
474,-,True,-,False,-,-,-,-,-,-,-,-
475,-,True,-,False,-,-,-,-,-,-,-,-
476,-,True,-,False,-,-,-,-,-,-,-,-
477,-,True,-,False,-,-,-,-,-,-,-,-
478,-,True,-,False,-,-,-,-,-,-,-,-
479,-,True,-,False,-,-,-,-,-,-,-,-
480,-,True,-,False,-,-,-,-,-,-,-,-
481,-,True,-,False,-,-,-,-,-,-,-,-
482,-,True,-,False,-,-,-,-,-,-,-,-
483,-,True,-,False,-,-,-,-,-,-,-,-
484,-,True,-,True,-,-,-,-,-,-,-,-
485,-,True,-,True,-,-,-,-,-,-,-,-
486,-,True,-,False,-,-,-,-,-,-,-,-
487,-,True,-,True,-,-,-,-,-,-,-,-
488,-,True,-,False,-,-,-,-,-,-,-,-
489,-,True,-,True,-,-,-,-,-,-,-,-
490,-,True,-,False,-,-,-,-,-,-,-,-
491,-,True,-,True,-,-,-,-,-,-,-,-
492,-,True,-,False,-,-,-,-,-,-,-,-
493,-,True,-,True,-,-,-,-,-,-,-,-
494,-,True,-,False,-,-,-,-,-,-,-,-
495,-,True,-,True,-,-,-,-,-,-,-,-
496,-,True,-,False,-,-,-,-,-,-,-,-
497,-,True,-,True,-,-,-,-,-,-,-,-
498,-,True,-,False,-,-,-,-,-,-,-,-
499,-,True,-,True,-,-,-,-,-,-,-,-
500,-,True,-,False,-,-,-,-,-,-,-,-
501,-,True,-,True,-,-,-,-,-,-,-,-
502,-,True,-,False,-,-,-,-,-,-,-,-
503,-,True,-,True,-,-,-,-,-,-,-,-
504,-,True,-,False,-,-,-,-,-,-,-,-
505,-,True,-,True,-,-,-,-,-,-,-,-
506,-,True,-,False,-,-,-,-,-,-,-,-
507,-,True,-,True,-,-,-,-,-,-,-,-
508,-,True,-,False,-,-,-,-,-,-,-,-
509,-,True,-,True,-,-,-,-,-,-,-,-
510,-,True,-,False,-,-,-,-,-,-,-,-
511,-,True,-,True,-,-,-,-,-,-,-,-
512,-,True,-,False,-,-,-,-,-,-,-,-
513,-,True,-,True,-,-,-,-,-,-,-,-
514,-,True,-,False,-,-,-,-,-,-,-,-
515,-,True,-,True,-,-,-,-,-,-,-,-
516,-,True,-,True,-,-,-,-,-,-,-,-
517,-,True,-,True,-,-,-,-,-,-,-,-
518,-,True,-,False,-,-,-,-,-,-,-,-
519,-,True,-,True,-,-,-,-,-,-,-,-
520,-,True,-,False,-,-,-,-,-,-,-,-
521,-,True,-,True,-,-,-,-,-,-,-,-
522,-,True,-,False,-,-,-,-,-,-,-,-
523,-,True,-,True,-,-,-,-,-,-,-,-
524,-,True,-,False,-,-,-,-,-,-,-,-
525,-,True,-,True,-,-,-,-,-,-,-,-
526,-,True,-,False,-,-,-,-,-,-,-,-
527,-,True,-,True,-,-,-,-,-,-,-,-
528,-,True,-,False,-,-,-,-,-,-,-,-
529,-,True,-,True,-,-,-,-,-,-,-,-
530,-,True,-,False,-,-,-,-,-,-,-,-
531,-,True,-,True,-,-,-,-,-,-,-,-
532,-,True,-,False,-,-,-,-,-,-,-,-
533,-,True,-,True,-,-,-,-,-,-,-,-
534,-,True,-,False,-,-,-,-,-,-,-,-
535,-,True,-,True,-,-,-,-,-,-,-,-
536,-,True,-,True,-,-,-,-,-,-,-,-
537,-,True,-,True,-,-,-,-,-,-,-,-
