77,-,-,-,-,False,False,-,False,-,-,-,-
78,-,-,-,-,False,False,-,False,-,-,-,-
79,-,-,-,-,False,False,-,False,-,-,-,-
80,-,-,-,-,False,False,-,False,-,-,-,-
81,-,-,-,-,False,False,-,False,-,-,-,-
82,-,-,-,-,False,False,-,False,-,-,-,-
83,-,-,-,-,False,False,-,False,-,-,-,-
84,-,-,-,-,False,False,-,False,-,-,-,-
85,-,-,-,-,False,False,-,False,-,-,-,-
86,-,-,-,-,False,False,-,False,-,-,-,-
87,-,-,-,-,False,False,-,False,-,-,-,-
88,-,-,-,-,False,False,-,False,-,-,-,-
89,-,-,-,-,False,False,-,False,-,-,-,-
90,-,-,-,-,False,False,-,False,-,-,-,-
91,-,-,-,-,False,False,-,False,-,-,-,-
92,-,-,-,-,False,False,-,False,-,-,-,-
93,-,-,-,-,False,False,-,False,-,-,-,-
94,-,-,-,-,False,False,-,False,-,-,-,-
95,-,-,-,-,False,False,-,False,-,-,-,-
96,-,-,-,-,False,False,-,False,-,-,-,-
97,-,-,-,-,False,False,-,False,-,-,-,-
98,-,-,-,-,False,False,-,False,-,-,-,-
99,-,-,-,-,False,False,-,False,-,-,-,-
100,-,-,-,-,False,False,-,False,-,-,-,-
101,-,-,-,-,False,False,-,False,-,-,-,-
102,-,-,-,-,False,False,-,False,-,-,-,-
103,-,-,-,-,False,False,-,False,-,-,-,-
104,-,-,-,-,False,False,-,False,-,-,-,-
105,-,-,-,-,False,False,-,False,-,-,-,-
106,-,-,-,-,False,False,-,True,-,-,-,-
107,-,-,-,-,False,False,-,True,-,-,-,-
108,-,-,-,-,False,False,-,True,-,-,-,-
109,-,-,-,-,False,False,-,True,-,-,-,-
110,-,-,-,-,False,False,-,False,-,-,-,-
111,-,-,-,-,False,False,-,False,-,-,-,-
112,-,-,-,-,False,False,-,False,-,-,-,-
113,-,-,-,-,False,False,-,False,-,-,-,-
114,-,-,-,-,False,False,-,False,-,-,-,-
115,-,-,-,-,False,False,-,False,-,-,-,-
116,-,-,-,-,False,False,-,True,-,-,-,-
117,-,-,-,-,False,False,-,False,-,-,-,-
118,-,-,-,-,False,False,-,True,-,-,-,-
119,-,-,-,-,False,False,-,False,-,-,-,-
120,-,-,-,-,False,False,-,False,-,-,-,-
121,-,-,-,-,False,False,-,False,-,-,-,-
122,-,-,-,-,False,False,-,False,-,-,-,-
123,-,-,-,-,False,False,-,False,-,-,-,-
124,-,-,-,-,False,False,-,False,-,-,-,-
125,-,-,-,-,False,False,-,False,-,-,-,-
126,-,-,-,-,False,False,-,False,-,-,-,-
127,-,-,-,-,False,False,-,False,-,-,-,-
128,-,-,-,-,False,False,-,True,-,-,-,-
129,-,-,-,-,False,False,-,False,-,-,-,-
130,-,-,-,-,False,False,-,False,-,-,-,-
131,-,-,-,-,False,False,-,False,-,-,-,-
132,-,-,-,-,False,False,-,False,-,-,-,-
133,-,-,-,-,False,False,-,False,-,-,-,-
134,-,-,-,-,False,False,-,True,-,-,-,-
135,-,-,-,-,False,False,-,False,-,-,-,-
136,-,-,-,-,False,False,-,False,-,-,-,-
137,-,-,-,-,False,False,-,False,-,-,-,-
138,-,-,-,-,False,False,-,False,-,-,-,-
139,-,-,-,-,False,False,-,False,-,-,-,-
140,-,-,-,-,False,False,-,False,-,-,-,-
141,-,-,-,-,False,False,-,False,-,-,-,-
142,-,-,-,-,False,False,-,False,-,-,-,-
143,-,-,-,-,False,False,-,False,-,-,-,-
144,-,-,-,-,False,False,-,True,-,-,-,-
145,-,-,-,-,False,False,-,False,-,-,-,-
146,-,-,-,-,False,False,-,False,-,-,-,-
147,-,-,-,-,False,False,-,False,-,-,-,-
148,-,-,-,-,False,False,-,False,-,-,-,-
149,-,-,-,-,False,False,-,False,-,-,-,-
150,-,-,-,-,False,False,-,False,-,-,-,-
151,-,-,-,-,False,False,-,False,-,-,-,-
152,-,-,-,-,False,False,-,False,-,-,-,-
153,-,-,-,-,False,False,-,False,-,-,-,-
154,-,-,-,-,False,False,-,True,-,-,-,-
155,-,-,-,-,False,False,-,False,-,-,-,-
156,-,-,-,-,False,False,-,False,-,-,-,-
157,-,-,-,-,False,False,-,False,-,-,-,-
158,-,-,-,-,False,False,-,False,-,-,-,-
159,-,-,-,-,False,False,-,False,-,-,-,-
160,-,-,-,-,False,False,-,False,-,-,-,-
161,-,-,-,-,False,False,-,False,-,-,-,-
162,-,-,-,-,True,False,-,False,-,-,-,-
163,-,-,-,-,True,False,-,False,-,-,-,-
164,-,-,-,-,False,False,-,False,-,-,-,-
165,-,-,-,-,True,False,-,False,-,-,-,-
166,-,-,-,-,True,False,-,False,-,-,-,-
167,-,-,-,-,True,False,-,False,-,-,-,-
168,-,-,-,-,False,False,-,False,-,-,-,-
169,-,-,-,-,True,False,-,False,-,-,-,-
170,-,-,-,-,False,False,-,False,-,-,-,-
171,-,-,-,-,True,False,-,False,-,-,-,-
172,-,-,-,-,False,False,-,True,-,-,-,-
173,-,-,-,-,True,False,-,False,-,-,-,-
174,-,-,-,-,True,False,-,False,-,-,-,-
175,-,-,-,-,True,False,-,False,-,-,-,-
176,-,-,-,-,False,False,-,False,-,-,-,-
177,-,-,-,-,True,False,-,False,-,-,-,-
178,-,-,-,-,False,False,-,False,-,-,-,-
179,-,-,-,-,True,False,-,False,-,-,-,-
180,-,-,-,-,True,False,-,False,-,-,-,-
181,-,-,-,-,True,False,-,False,-,-,-,-
182,-,-,-,-,False,False,-,False,-,-,-,-
183,-,-,-,-,True,False,-,False,-,-,-,-
184,-,-,-,-,True,False,-,False,-,-,-,-
185,-,-,-,-,True,False,-,False,-,-,-,-
186,-,-,-,-,True,False,-,True,-,-,-,-
187,-,-,-,-,True,False,-,True,-,-,-,-
188,-,-,-,-,True,False,-,False,-,-,-,-
189,-,-,-,-,True,False,-,False,-,-,-,-
190,-,-,-,-,True,False,-,True,-,-,-,-
191,-,-,-,-,True,False,-,False,-,-,-,-
192,-,-,-,-,True,False,-,True,-,-,-,-
193,-,-,-,-,True,False,-,True,-,-,-,-
194,-,-,-,-,True,False,-,False,-,-,-,-
195,-,-,-,-,True,False,-,True,-,-,-,-
196,-,-,-,-,True,False,-,False,-,-,-,-
197,-,-,-,-,True,False,-,True,-,-,-,-
198,-,-,-,-,True,False,-,True,-,-,-,-
199,-,-,-,-,True,False,-,True,-,-,-,-
200,-,-,-,-,True,False,-,True,-,-,-,-
201,-,-,-,-,True,False,-,True,-,-,-,-
202,-,-,-,-,True,False,-,True,-,-,-,-
203,-,-,-,-,True,False,-,True,-,-,-,-
204,-,-,-,-,False,False,-,False,-,-,-,-
205,-,-,-,-,True,False,-,True,-,-,-,-
206,-,-,-,-,False,False,-,False,-,-,-,-
207,-,-,-,-,False,False,-,False,-,-,-,-
208,-,-,-,-,False,False,-,True,-,-,-,-
209,-,-,-,-,False,False,-,True,-,-,-,-
210,-,-,-,-,False,False,-,True,-,-,-,-
211,-,-,-,-,False,False,-,True,-,-,-,-
212,-,-,-,-,False,False,-,True,-,-,-,-
213,-,-,-,-,False,False,-,True,-,-,-,-
214,-,-,-,-,False,False,-,True,-,-,-,-
215,-,-,-,-,False,False,-,True,-,-,-,-
216,-,-,-,-,True,False,-,True,-,-,-,-
217,-,-,-,-,False,False,-,True,-,-,-,-
218,-,-,-,-,True,False,-,True,-,-,-,-
219,-,-,-,-,False,False,-,True,-,-,-,-
220,-,-,-,-,False,False,-,True,-,-,-,-
221,-,-,-,-,False,False,-,True,-,-,-,-
222,-,-,-,-,True,False,-,True,-,-,-,-
223,-,-,-,-,False,False,-,True,-,-,-,-
224,-,-,-,-,False,False,-,True,-,-,-,-
225,-,-,-,-,False,False,-,True,-,-,-,-
226,-,-,-,-,False,False,-,True,-,-,-,-
227,-,-,-,-,False,False,-,True,-,-,-,-
228,-,-,-,-,False,False,-,True,-,-,-,-
229,-,-,-,-,False,False,-,True,-,-,-,-
230,-,-,-,-,False,False,-,True,-,-,-,-
231,-,-,-,-,False,False,-,True,-,-,-,-
232,-,-,-,-,False,False,-,False,-,-,-,-
233,-,-,-,-,False,False,-,False,-,-,-,-
234,-,-,-,-,False,False,-,True,-,-,-,-
235,-,-,-,-,False,False,-,True,-,-,-,-
236,-,-,-,-,False,False,-,False,-,-,-,-
237,-,-,-,-,False,False,-,False,-,-,-,-
238,-,-,-,-,False,False,-,True,-,-,-,-
239,-,-,-,-,False,False,-,True,-,-,-,-
240,-,-,-,-,False,False,-,True,-,-,-,-
241,-,-,-,-,False,False,-,False,-,-,-,-
242,-,-,-,-,False,False,-,True,-,-,-,-
243,-,-,-,-,False,False,-,True,-,-,-,-
244,-,-,-,-,False,False,-,False,-,-,-,-
245,-,-,-,-,False,False,-,False,-,-,-,-
246,-,-,-,-,False,False,-,True,-,-,-,-
247,-,-,-,-,False,False,-,False,-,-,-,-
248,-,-,-,-,False,False,-,False,-,-,-,-
249,-,-,-,-,False,False,-,False,-,-,-,-
250,-,-,-,-,False,False,-,False,-,-,-,-
251,-,-,-,-,False,False,-,False,-,-,-,-
252,-,-,-,-,False,False,-,False,-,-,-,-
253,-,-,-,-,False,False,-,False,-,-,-,-
254,-,-,-,-,False,False,-,True,-,-,-,-
255,-,-,-,-,False,False,-,False,-,-,-,-
256,-,-,-,-,False,False,-,False,-,-,-,-
257,-,-,-,-,False,False,-,False,-,-,-,-
258,-,-,-,-,False,False,-,True,-,-,-,-
259,-,-,-,-,False,False,-,False,-,-,-,-
260,-,-,-,-,False,False,-,True,-,-,-,-
261,-,-,-,-,False,False,-,False,-,-,-,-
262,-,-,-,-,False,False,-,True,-,-,-,-
263,-,-,-,-,False,False,-,True,-,-,-,-
264,-,-,-,-,False,False,-,False,-,-,-,-
265,-,-,-,-,False,False,-,True,-,-,-,-
266,-,-,-,-,False,False,-,True,-,-,-,-
267,-,-,-,-,False,False,-,True,-,-,-,-
268,-,-,-,-,False,False,-,False,-,-,-,-
269,-,-,-,-,False,False,-,False,-,-,-,-
270,-,-,-,-,False,False,-,True,-,-,-,-
271,-,-,-,-,False,False,-,False,-,-,-,-
272,-,-,-,-,False,False,-,True,-,-,-,-
273,-,-,-,-,False,False,-,True,-,-,-,-
274,-,-,-,-,False,False,-,False,-,-,-,-
275,-,-,-,-,False,False,-,False,-,-,-,-
276,-,-,-,-,False,False,-,True,-,-,-,-
277,-,-,-,-,False,False,-,True,-,-,-,-
278,-,-,-,-,False,False,-,False,-,-,-,-
279,-,-,-,-,False,False,-,True,-,-,-,-
280,-,-,-,-,False,False,-,False,-,-,-,-
281,-,-,-,-,False,False,-,True,-,-,-,-
282,-,-,-,-,False,False,-,False,-,-,-,-
283,-,-,-,-,False,False,-,True,-,-,-,-
284,-,-,-,-,False,False,-,False,-,-,-,-
285,-,-,-,-,False,False,-,False,-,-,-,-
286,-,-,-,-,False,False,-,False,-,-,-,-
287,-,-,-,-,False,False,-,False,-,-,-,-
288,-,-,-,-,False,False,-,True,-,-,-,-
289,-,-,-,-,False,False,-,False,-,-,-,-
290,-,-,-,-,False,False,-,True,-,-,-,-
291,-,-,-,-,False,False,-,False,-,-,-,-
292,-,-,-,-,False,False,-,False,-,-,-,-
293,-,-,-,-,False,False,-,False,-,-,-,-
294,-,-,-,-,False,False,-,True,-,-,-,-
295,-,-,-,-,False,False,-,True,-,-,-,-
296,-,-,-,-,False,False,-,True,-,-,-,-
297,-,-,-,-,False,False,-,True,-,-,-,-
298,-,-,-,-,False,False,-,False,-,-,-,-
299,-,-,-,-,False,False,-,False,-,-,-,-
300,-,-,-,-,False,False,-,False,-,-,-,-
301,-,-,-,-,False,False,-,False,-,-,-,-
302,-,-,-,-,False,False,-,True,-,-,-,-
303,-,-,-,-,False,False,-,True,-,-,-,-
304,-,-,-,-,False,False,-,True,-,-,-,-
305,-,-,-,-,False,False,-,True,-,-,-,-
306,-,-,-,-,False,False,-,True,-,-,-,-
307,-,-,-,-,False,False,-,False,-,-,-,-
308,-,-,-,-,False,False,-,True,-,-,-,-
309,-,-,-,-,False,False,-,False,-,-,-,-
310,-,-,-,-,False,False,-,False,-,-,-,-
311,-,-,-,-,False,False,-,False,-,-,-,-
312,-,-,-,-,False,False,-,False,-,-,-,-
313,-,-,-,-,False,False,-,False,-,-,-,-
314,-,-,-,-,False,False,-,False,-,-,-,-
315,-,-,-,-,False,False,-,False,-,-,-,-
316,-,-,-,-,False,False,-,False,-,-,-,-
317,-,-,-,-,False,False,-,False,-,-,-,-
318,-,-,-,-,False,False,-,True,-,-,-,-
319,-,-,-,-,False,False,-,False,-,-,-,-
320,-,-,-,-,False,False,-,True,-,-,-,-
321,-,-,-,-,False,False,-,False,-,-,-,-
322,-,-,-,-,False,False,-,False,-,-,-,-
323,-,-,-,-,False,False,-,False,-,-,-,-
324,-,-,-,-,False,False,-,False,-,-,-,-
325,-,-,-,-,False,False,-,False,-,-,-,-
326,-,-,-,-,False,False,-,False,-,-,-,-
327,-,-,-,-,False,False,-,False,-,-,-,-
328,-,-,-,-,False,False,-,True,-,-,-,-
329,-,-,-,-,False,False,-,False,-,-,-,-
330,-,-,-,-,False,False,-,False,-,-,-,-
331,-,-,-,-,False,False,-,False,-,-,-,-
332,-,-,-,-,False,False,-,True,-,-,-,-
333,-,-,-,-,False,False,-,False,-,-,-,-
334,-,-,-,-,False,False,-,True,-,-,-,-
335,-,-,-,-,False,False,-,False,-,-,-,-
336,-,-,-,-,False,False,-,False,-,-,-,-
337,-,-,-,-,False,False,-,False,-,-,-,-
338,-,-,-,-,False,False,-,False,-,-,-,-
339,-,-,-,-,False,False,-,False,-,-,-,-
340,-,-,-,-,False,False,-,True,-,-,-,-
341,-,-,-,-,False,False,-,False,-,-,-,-
342,-,-,-,-,False,False,-,False,-,-,-,-
343,-,-,-,-,False,False,-,False,-,-,-,-
344,-,-,-,-,False,False,-,False,-,-,-,-
345,-,-,-,-,False,False,-,False,-,-,-,-
346,-,-,-,-,False,False,-,True,-,-,-,-
347,-,-,-,-,False,False,-,False,-,-,-,-
348,-,-,-,-,False,False,-,False,-,-,-,-
349,-,-,-,-,False,False,-,False,-,-,-,-
350,-,-,-,-,False,False,-,True,-,-,-,-
351,-,-,-,-,False,False,-,False,-,-,-,-
352,-,-,-,-,False,False,-,False,-,-,-,-
353,-,-,-,-,False,False,-,False,-,-,-,-
354,-,-,-,-,False,False,-,False,-,-,-,-
355,-,-,-,-,False,False,-,False,-,-,-,-
356,-,-,-,-,False,False,-,False,-,-,-,-
357,-,-,-,-,False,False,-,False,-,-,-,-
358,-,-,-,-,False,False,-,False,-,-,-,-
359,-,-,-,-,False,False,-,False,-,-,-,-
360,-,-,-,-,False,False,-,False,-,-,-,-
361,-,-,-,-,False,False,-,False,-,-,-,-
362,-,-,-,-,True,False,-,False,-,-,-,-
363,-,-,-,-,False,False,-,False,-,-,-,-
364,-,-,-,-,False,False,-,False,-,-,-,-
365,-,-,-,-,False,False,-,False,-,-,-,-
366,-,-,-,-,False,False,-,False,-,-,-,-
367,-,-,-,-,False,False,-,False,-,-,-,-
368,-,-,-,-,False,False,-,False,-,-,-,-
369,-,-,-,-,False,False,-,False,-,-,-,-
370,-,-,-,-,False,False,-,False,-,-,-,-
371,-,-,-,-,False,False,-,False,-,-,-,-
372,-,-,-,-,True,False,-,True,-,-,-,-
373,-,-,-,-,False,False,-,False,-,-,-,-
374,-,-,-,-,True,False,-,True,-,-,-,-
375,-,-,-,-,False,False,-,False,-,-,-,-
376,-,-,-,-,False,False,-,True,-,-,-,-
377,-,-,-,-,False,False,-,False,-,-,-,-
378,-,-,-,-,False,False,-,False,-,-,-,-
379,-,-,-,-,False,False,-,False,-,-,-,-
380,-,-,-,-,False,False,-,False,-,-,-,-
381,-,-,-,-,False,False,-,False,-,-,-,-
382,-,-,-,-,True,False,-,True,-,-,-,-
383,-,-,-,-,False,False,-,False,-,-,-,-
384,-,-,-,-,False,False,-,False,-,-,-,-
385,-,-,-,-,False,False,-,False,-,-,-,-
386,-,-,-,-,False,False,-,True,-,-,-,-
387,-,-,-,-,False,False,-,False,-,-,-,-
388,-,-,-,-,True,False,-,True,-,-,-,-
389,-,-,-,-,False,False,-,False,-,-,-,-
390,-,-,-,-,False,False,-,False,-,-,-,-
391,-,-,-,-,False,False,-,False,-,-,-,-
392,-,-,-,-,False,False,-,True,-,-,-,-
393,-,-,-,-,False,False,-,False,-,-,-,-
394,-,-,-,-,True,False,-,True,-,-,-,-
395,-,-,-,-,False,False,-,False,-,-,-,-
396,-,-,-,-,True,False,-,False,-,-,-,-
397,-,-,-,-,False,False,-,False,-,-,-,-
398,-,-,-,-,False,False,-,False,-,-,-,-
399,-,-,-,-,False,False,-,False,-,-,-,-
400,-,-,-,-,True,False,-,True,-,-,-,-
401,-,-,-,-,False,False,-,True,-,-,-,-
402,-,-,-,-,False,False,-,False,-,-,-,-
403,-,-,-,-,False,False,-,True,-,-,-,-
404,-,-,-,-,False,False,-,False,-,-,-,-
405,-,-,-,-,False,False,-,False,-,-,-,-
406,-,-,-,-,True,False,-,True,-,-,-,-
407,-,-,-,-,False,False,-,True,-,-,-,-
408,-,-,-,-,False,False,-,True,-,-,-,-
409,-,-,-,-,False,False,-,True,-,-,-,-
410,-,-,-,-,False,False,-,False,-,-,-,-
411,-,-,-,-,False,False,-,False,-,-,-,-
412,-,-,-,-,True,False,-,False,-,-,-,-
413,-,-,-,-,False,False,-,False,-,-,-,-
414,-,-,-,-,True,False,-,False,-,-,-,-
415,-,-,-,-,False,False,-,False,-,-,-,-
416,-,-,-,-,False,False,-,False,-,-,-,-
417,-,-,-,-,False,False,-,False,-,-,-,-
418,-,-,-,-,True,False,-,True,-,-,-,-
419,-,-,-,-,False,False,-,False,-,-,-,-
420,-,-,-,-,True,False,-,True,-,-,-,-
421,-,-,-,-,False,False,-,False,-,-,-,-
422,-,-,-,-,False,False,-,True,-,-,-,-
423,-,-,-,-,False,False,-,False,-,-,-,-
424,-,-,-,-,True,False,-,True,-,-,-,-
425,-,-,-,-,False,False,-,True,-,-,-,-
426,-,-,-,-,False,False,-,False,-,-,-,-
427,-,-,-,-,False,False,-,True,-,-,-,-
428,-,-,-,-,False,False,-,False,-,-,-,-
429,-,-,-,-,False,False,-,True,-,-,-,-
430,-,-,-,-,False,False,-,True,-,-,-,-
431,-,-,-,-,False,False,-,True,-,-,-,-
432,-,-,-,-,False,False,-,True,-,-,-,-
433,-,-,-,-,False,False,-,False,-,-,-,-
434,-,-,-,-,False,False,-,True,-,-,-,-
435,-,-,-,-,False,False,-,True,-,-,-,-
436,-,-,-,-,False,False,-,False,-,-,-,-
437,-,-,-,-,False,False,-,True,-,-,-,-
438,-,-,-,-,False,False,-,False,-,-,-,-
439,-,-,-,-,False,False,-,False,-,-,-,-
440,-,-,-,-,True,False,-,True,-,-,-,-
441,-,-,-,-,False,False,-,True,-,-,-,-
442,-,-,-,-,False,False,-,False,-,-,-,-
443,-,-,-,-,False,False,-,True,-,-,-,-
444,-,-,-,-,False,False,-,False,-,-,-,-
445,-,-,-,-,False,False,-,False,-,-,-,-
446,-,-,-,-,False,False,-,False,-,-,-,-
447,-,-,-,-,False,False,-,False,-,-,-,-
448,-,-,-,-,True,False,-,True,-,-,-,-
449,-,-,-,-,False,False,-,False,-,-,-,-
450,-,-,-,-,True,False,-,True,-,-,-,-
451,-,-,-,-,False,False,-,True,-,-,-,-
452,-,-,-,-,False,False,-,True,-,-,-,-
453,-,-,-,-,False,False,-,True,-,-,-,-
454,-,-,-,-,False,False,-,True,-,-,-,-
455,-,-,-,-,False,False,-,True,-,-,-,-
456,-,-,-,-,False,False,-,False,-,-,-,-
457,-,-,-,-,False,False,-,True,-,-,-,-
458,-,-,-,-,False,False,-,True,-,-,-,-
459,-,-,-,-,False,False,-,True,-,-,-,-
460,-,-,-,-,False,False,-,False,-,-,-,-
461,-,-,-,-,False,False,-,False,-,-,-,-
462,-,-,-,-,False,False,-,True,-,-,-,-
463,-,-,-,-,False,False,-,False,-,-,-,-
464,-,-,-,-,False,False,-,True,-,-,-,-
465,-,-,-,-,False,False,-,True,-,-,-,-
466,-,-,-,-,False,False,-,True,-,-,-,-
467,-,-,-,-,False,False,-,True,-,-,-,-
468,-,-,-,-,False,False,-,False,-,-,-,-
469,-,-,-,-,False,False,-,True,-,-,-,-
470,-,-,-,-,False,False,-,True,-,-,-,-
471,-,-,-,-,False,False,-,True,-,-,-,-
472,-,-,-,-,False,False,-,False,-,-,-,-
473,-,-,-,-,False,False,-,False,-,-,-,-
474,-,-,-,-,False,False,-,True,-,-,-,-
475,-,-,-,-,False,False,-,False,-,-,-,-
476,-,-,-,-,False,False,-,True,-,-,-,-
477,-,-,-,-,False,False,-,True,-,-,-,-
478,-,-,-,-,False,False,-,False,-,-,-,-
479,-,-,-,-,False,False,-,True,-,-,-,-
480,-,-,-,-,False,False,-,False,-,-,-,-
481,-,-,-,-,False,False,-,True,-,-,-,-
482,-,-,-,-,False,False,-,False,-,-,-,-
483,-,-,-,-,False,False,-,True,-,-,-,-
484,-,-,-,-,False,False,-,True,-,-,-,-
485,-,-,-,-,False,False,-,True,-,-,-,-
486,-,-,-,-,False,False,-,False,-,-,-,-
487,-,-,-,-,False,False,-,True,-,-,-,-
488,-,-,-,-,False,False,-,True,-,-,-,-
489,-,-,-,-,False,False,-,True,-,-,-,-
490,-,-,-,-,False,False,-,True,-,-,-,-
491,-,-,-,-,False,False,-,True,-,-,-,-
492,-,-,-,-,False,False,-,True,-,-,-,-
493,-,-,-,-,False,False,-,True,-,-,-,-
494,-,-,-,-,False,False,-,True,-,-,-,-
495,-,-,-,-,False,False,-,True,-,-,-,-
496,-,-,-,-,False,False,-,True,-,-,-,-
497,-,-,-,-,False,False,-,True,-,-,-,-
498,-,-,-,-,False,False,-,False,-,-,-,-
499,-,-,-,-,False,False,-,True,-,-,-,-
500,-,-,-,-,False,False,-,False,-,-,-,-
501,-,-,-,-,False,False,-,True,-,-,-,-
502,-,-,-,-,False,False,-,True,-,-,-,-
503,-,-,-,-,False,False,-,True,-,-,-,-
504,-,-,-,-,False,False,-,False,-,-,-,-
505,-,-,-,-,False,False,-,True,-,-,-,-
506,-,-,-,-,False,False,-,True,-,-,-,-
507,-,-,-,-,False,False,-,True,-,-,-,-
508,-,-,-,-,False,False,-,True,-,-,-,-
509,-,-,-,-,False,False,-,True,-,-,-,-
510,-,-,-,-,False,False,-,True,-,-,-,-
511,-,-,-,-,False,False,-,True,-,-,-,-
512,-,-,-,-,False,False,-,True,-,-,-,-
513,-,-,-,-,False,False,-,True,-,-,-,-
514,-,-,-,-,False,False,-,False,-,-,-,-
515,-,-,-,-,False,False,-,True,-,-,-,-
516,-,-,-,-,False,False,-,False,-,-,-,-
517,-,-,-,-,False,False,-,True,-,-,-,-
518,-,-,-,-,False,False,-,True,-,-,-,-
519,-,-,-,-,False,False,-,True,-,-,-,-
520,-,-,-,-,True,False,-,True,-,-,-,-
521,-,-,-,-,False,False,-,True,-,-,-,-
522,-,-,-,-,False,False,-,True,-,-,-,-
523,-,-,-,-,False,False,-,True,-,-,-,-
524,-,-,-,-,False,False,-,True,-,-,-,-
525,-,-,-,-,False,False,-,False,-,-,-,-
526,-,-,-,-,False,False,-,False,-,-,-,-
527,-,-,-,-,False,False,-,False,-,-,-,-
528,-,-,-,-,True,False,-,True,-,-,-,-
529,-,-,-,-,False,False,-,True,-,-,-,-
530,-,-,-,-,True,False,-,True,-,-,-,-
531,-,-,-,-,False,False,-,True,-,-,-,-
532,-,-,-,-,False,False,-,False,-,-,-,-
533,-,-,-,-,False,False,-,True,-,-,-,-
534,-,-,-,-,False,False,-,False,-,-,-,-
535,-,-,-,-,False,False,-,False,-,-,-,-
536,-,-,-,-,False,False,-,False,-,-,-,-
537,-,-,-,-,False,False,-,False,-,-,-,-
