77,True,True,-,-,-,-,-,-,-,-,True,-
78,True,True,-,-,-,-,-,-,-,-,True,-
79,True,True,-,-,-,-,-,-,-,-,True,-
80,False,True,-,-,-,-,-,-,-,-,True,-
81,True,True,-,-,-,-,-,-,-,-,True,-
82,True,True,-,-,-,-,-,-,-,-,True,-
83,True,True,-,-,-,-,-,-,-,-,True,-
84,False,True,-,-,-,-,-,-,-,-,True,-
85,True,True,-,-,-,-,-,-,-,-,True,-
86,False,True,-,-,-,-,-,-,-,-,False,-
87,True,True,-,-,-,-,-,-,-,-,True,-
88,False,True,-,-,-,-,-,-,-,-,True,-
89,True,True,-,-,-,-,-,-,-,-,True,-
90,True,True,-,-,-,-,-,-,-,-,True,-
91,True,True,-,-,-,-,-,-,-,-,True,-
92,False,True,-,-,-,-,-,-,-,-,True,-
93,True,True,-,-,-,-,-,-,-,-,True,-
94,True,True,-,-,-,-,-,-,-,-,True,-
95,True,True,-,-,-,-,-,-,-,-,True,-
96,True,True,-,-,-,-,-,-,-,-,False,-
97,True,True,-,-,-,-,-,-,-,-,True,-
98,True,True,-,-,-,-,-,-,-,-,True,-
99,True,True,-,-,-,-,-,-,-,-,True,-
100,False,True,-,-,-,-,-,-,-,-,False,-
101,True,True,-,-,-,-,-,-,-,-,True,-
102,True,True,-,-,-,-,-,-,-,-,True,-
103,True,True,-,-,-,-,-,-,-,-,True,-
104,True,True,-,-,-,-,-,-,-,-,True,-
105,True,True,-,-,-,-,-,-,-,-,True,-
106,True,True,-,-,-,-,-,-,-,-,False,-
107,True,True,-,-,-,-,-,-,-,-,True,-
108,True,True,-,-,-,-,-,-,-,-,False,-
109,True,True,-,-,-,-,-,-,-,-,True,-
110,True,True,-,-,-,-,-,-,-,-,False,-
111,True,True,-,-,-,-,-,-,-,-,False,-
112,True,True,-,-,-,-,-,-,-,-,False,-
113,True,True,-,-,-,-,-,-,-,-,False,-
114,True,True,-,-,-,-,-,-,-,-,True,-
115,True,True,-,-,-,-,-,-,-,-,False,-
116,True,True,-,-,-,-,-,-,-,-,False,-
117,True,True,-,-,-,-,-,-,-,-,False,-
118,True,True,-,-,-,-,-,-,-,-,True,-
119,True,True,-,-,-,-,-,-,-,-,False,-
120,True,True,-,-,-,-,-,-,-,-,False,-
121,True,True,-,-,-,-,-,-,-,-,True,-
122,True,True,-,-,-,-,-,-,-,-,False,-
123,True,True,-,-,-,-,-,-,-,-,True,-
124,True,True,-,-,-,-,-,-,-,-,False,-
125,True,True,-,-,-,-,-,-,-,-,True,-
126,True,True,-,-,-,-,-,-,-,-,True,-
127,True,True,-,-,-,-,-,-,-,-,True,-
128,True,True,-,-,-,-,-,-,-,-,True,-
129,True,True,-,-,-,-,-,-,-,-,True,-
130,True,True,-,-,-,-,-,-,-,-,True,-
131,True,True,-,-,-,-,-,-,-,-,True,-
132,False,True,-,-,-,-,-,-,-,-,False,-
133,True,True,-,-,-,-,-,-,-,-,True,-
134,True,True,-,-,-,-,-,-,-,-,True,-
135,True,True,-,-,-,-,-,-,-,-,True,-
136,False,True,-,-,-,-,-,-,-,-,False,-
137,True,True,-,-,-,-,-,-,-,-,True,-
138,True,True,-,-,-,-,-,-,-,-,True,-
139,True,True,-,-,-,-,-,-,-,-,True,-
140,False,True,-,-,-,-,-,-,-,-,False,-
141,False,True,-,-,-,-,-,-,-,-,True,-
142,True,True,-,-,-,-,-,-,-,-,False,-
143,True,True,-,-,-,-,-,-,-,-,True,-
144,True,True,-,-,-,-,-,-,-,-,True,-
145,True,True,-,-,-,-,-,-,-,-,True,-
146,True,True,-,-,-,-,-,-,-,-,False,-
147,True,True,-,-,-,-,-,-,-,-,True,-
148,True,True,-,-,-,-,-,-,-,-,False,-
149,True,True,-,-,-,-,-,-,-,-,True,-
150,True,True,-,-,-,-,-,-,-,-,False,-
151,True,True,-,-,-,-,-,-,-,-,True,-
152,True,True,-,-,-,-,-,-,-,-,True,-
153,True,True,-,-,-,-,-,-,-,-,True,-
154,True,True,-,-,-,-,-,-,-,-,True,-
155,True,True,-,-,-,-,-,-,-,-,True,-
156,False,True,-,-,-,-,-,-,-,-,True,-
157,True,True,-,-,-,-,-,-,-,-,True,-
158,True,True,-,-,-,-,-,-,-,-,False,-
159,True,True,-,-,-,-,-,-,-,-,True,-
160,False,False,-,-,-,-,-,-,-,-,False,-
161,True,True,-,-,-,-,-,-,-,-,True,-
162,True,True,-,-,-,-,-,-,-,-,False,-
163,True,True,-,-,-,-,-,-,-,-,True,-
164,True,True,-,-,-,-,-,-,-,-,True,-
165,True,True,-,-,-,-,-,-,-,-,True,-
166,True,True,-,-,-,-,-,-,-,-,False,-
167,True,True,-,-,-,-,-,-,-,-,True,-
168,True,True,-,-,-,-,-,-,-,-,True,-
169,True,True,-,-,-,-,-,-,-,-,True,-
170,False,True,-,-,-,-,-,-,-,-,False,-
171,True,True,-,-,-,-,-,-,-,-,True,-
172,True,False,-,-,-,-,-,-,-,-,True,-
173,True,True,-,-,-,-,-,-,-,-,True,-
174,False,False,-,-,-,-,-,-,-,-,True,-
175,True,True,-,-,-,-,-,-,-,-,True,-
176,True,True,-,-,-,-,-,-,-,-,True,-
177,True,True,-,-,-,-,-,-,-,-,True,-
178,False,False,-,-,-,-,-,-,-,-,True,-
179,True,True,-,-,-,-,-,-,-,-,True,-
180,False,False,-,-,-,-,-,-,-,-,True,-
181,False,True,-,-,-,-,-,-,-,-,True,-
182,True,True,-,-,-,-,-,-,-,-,False,-
183,False,True,-,-,-,-,-,-,-,-,True,-
184,True,True,-,-,-,-,-,-,-,-,True,-
185,False,True,-,-,-,-,-,-,-,-,True,-
186,False,True,-,-,-,-,-,-,-,-,True,-
187,False,True,-,-,-,-,-,-,-,-,True,-
188,True,False,-,-,-,-,-,-,-,-,False,-
189,True,True,-,-,-,-,-,-,-,-,True,-
190,True,True,-,-,-,-,-,-,-,-,True,-
191,True,True,-,-,-,-,-,-,-,-,True,-
192,True,False,-,-,-,-,-,-,-,-,False,-
193,True,True,-,-,-,-,-,-,-,-,True,-
194,True,False,-,-,-,-,-,-,-,-,False,-
195,True,True,-,-,-,-,-,-,-,-,True,-
196,False,False,-,-,-,-,-,-,-,-,False,-
197,True,True,-,-,-,-,-,-,-,-,True,-
198,True,True,-,-,-,-,-,-,-,-,False,-
199,True,True,-,-,-,-,-,-,-,-,True,-
200,True,True,-,-,-,-,-,-,-,-,False,-
201,True,True,-,-,-,-,-,-,-,-,True,-
202,True,True,-,-,-,-,-,-,-,-,False,-
203,True,True,-,-,-,-,-,-,-,-,True,-
204,True,True,-,-,-,-,-,-,-,-,True,-
205,True,True,-,-,-,-,-,-,-,-,True,-
206,False,False,-,-,-,-,-,-,-,-,False,-
207,True,True,-,-,-,-,-,-,-,-,True,-
208,False,False,-,-,-,-,-,-,-,-,False,-
209,True,True,-,-,-,-,-,-,-,-,True,-
210,True,False,-,-,-,-,-,-,-,-,True,-
211,True,True,-,-,-,-,-,-,-,-,True,-
212,True,True,-,-,-,-,-,-,-,-,False,-
213,True,True,-,-,-,-,-,-,-,-,True,-
214,True,True,-,-,-,-,-,-,-,-,False,-
215,True,True,-,-,-,-,-,-,-,-,True,-
216,True,True,-,-,-,-,-,-,-,-,False,-
217,True,True,-,-,-,-,-,-,-,-,True,-
218,True,True,-,-,-,-,-,-,-,-,False,-
219,True,True,-,-,-,-,-,-,-,-,True,-
220,True,True,-,-,-,-,-,-,-,-,False,-
221,True,True,-,-,-,-,-,-,-,-,True,-
222,True,True,-,-,-,-,-,-,-,-,False,-
223,True,True,-,-,-,-,-,-,-,-,True,-
224,True,True,-,-,-,-,-,-,-,-,False,-
225,True,True,-,-,-,-,-,-,-,-,False,-
226,False,True,-,-,-,-,-,-,-,-,False,-
227,True,True,-,-,-,-,-,-,-,-,False,-
228,False,True,-,-,-,-,-,-,-,-,False,-
229,False,True,-,-,-,-,-,-,-,-,False,-
230,True,True,-,-,-,-,-,-,-,-,True,-
231,False,True,-,-,-,-,-,-,-,-,False,-
232,False,True,-,-,-,-,-,-,-,-,False,-
233,False,True,-,-,-,-,-,-,-,-,False,-
234,False,True,-,-,-,-,-,-,-,-,False,-
235,False,True,-,-,-,-,-,-,-,-,False,-
236,True,True,-,-,-,-,-,-,-,-,False,-
237,False,True,-,-,-,-,-,-,-,-,False,-
238,True,True,-,-,-,-,-,-,-,-,False,-
239,True,True,-,-,-,-,-,-,-,-,False,-
240,True,False,-,-,-,-,-,-,-,-,False,-
241,True,True,-,-,-,-,-,-,-,-,True,-
242,True,True,-,-,-,-,-,-,-,-,False,-
243,True,True,-,-,-,-,-,-,-,-,True,-
244,True,True,-,-,-,-,-,-,-,-,False,-
245,True,True,-,-,-,-,-,-,-,-,True,-
246,True,True,-,-,-,-,-,-,-,-,False,-
247,True,True,-,-,-,-,-,-,-,-,True,-
248,True,True,-,-,-,-,-,-,-,-,True,-
249,True,True,-,-,-,-,-,-,-,-,True,-
250,True,True,-,-,-,-,-,-,-,-,True,-
251,True,True,-,-,-,-,-,-,-,-,True,-
252,True,True,-,-,-,-,-,-,-,-,True,-
253,True,True,-,-,-,-,-,-,-,-,True,-
254,True,True,-,-,-,-,-,-,-,-,False,-
255,True,True,-,-,-,-,-,-,-,-,True,-
256,True,True,-,-,-,-,-,-,-,-,False,-
257,True,True,-,-,-,-,-,-,-,-,True,-
258,True,True,-,-,-,-,-,-,-,-,False,-
259,True,True,-,-,-,-,-,-,-,-,True,-
260,True,True,-,-,-,-,-,-,-,-,False,-
261,True,True,-,-,-,-,-,-,-,-,True,-
262,True,True,-,-,-,-,-,-,-,-,False,-
263,True,True,-,-,-,-,-,-,-,-,False,-
264,True,True,-,-,-,-,-,-,-,-,False,-
265,True,True,-,-,-,-,-,-,-,-,False,-
266,True,True,-,-,-,-,-,-,-,-,False,-
267,True,True,-,-,-,-,-,-,-,-,False,-
268,False,False,-,-,-,-,-,-,-,-,True,-
269,True,True,-,-,-,-,-,-,-,-,True,-
270,True,True,-,-,-,-,-,-,-,-,False,-
271,True,True,-,-,-,-,-,-,-,-,True,-
272,True,True,-,-,-,-,-,-,-,-,False,-
273,True,True,-,-,-,-,-,-,-,-,True,-
274,False,False,-,-,-,-,-,-,-,-,True,-
275,True,True,-,-,-,-,-,-,-,-,True,-
276,True,True,-,-,-,-,-,-,-,-,True,-
277,True,True,-,-,-,-,-,-,-,-,True,-
278,False,False,-,-,-,-,-,-,-,-,False,-
279,True,True,-,-,-,-,-,-,-,-,True,-
280,False,False,-,-,-,-,-,-,-,-,False,-
281,True,True,-,-,-,-,-,-,-,-,True,-
282,False,False,-,-,-,-,-,-,-,-,False,-
283,True,True,-,-,-,-,-,-,-,-,True,-
284,True,True,-,-,-,-,-,-,-,-,True,-
285,True,True,-,-,-,-,-,-,-,-,True,-
286,False,False,-,-,-,-,-,-,-,-,False,-
287,True,True,-,-,-,-,-,-,-,-,True,-
288,False,False,-,-,-,-,-,-,-,-,False,-
289,True,True,-,-,-,-,-,-,-,-,True,-
290,False,True,-,-,-,-,-,-,-,-,False,-
291,True,True,-,-,-,-,-,-,-,-,True,-
292,True,True,-,-,-,-,-,-,-,-,True,-
293,True,True,-,-,-,-,-,-,-,-,True,-
294,True,True,-,-,-,-,-,-,-,-,False,-
295,True,True,-,-,-,-,-,-,-,-,True,-
296,True,True,-,-,-,-,-,-,-,-,False,-
297,True,True,-,-,-,-,-,-,-,-,True,-
298,True,True,-,-,-,-,-,-,-,-,False,-
299,True,True,-,-,-,-,-,-,-,-,False,-
300,False,True,-,-,-,-,-,-,-,-,False,-
301,False,True,-,-,-,-,-,-,-,-,False,-
302,False,True,-,-,-,-,-,-,-,-,False,-
303,False,True,-,-,-,-,-,-,-,-,False,-
304,False,True,-,-,-,-,-,-,-,-,False,-
305,True,True,-,-,-,-,-,-,-,-,False,-
306,False,True,-,-,-,-,-,-,-,-,True,-
307,True,True,-,-,-,-,-,-,-,-,True,-
308,False,True,-,-,-,-,-,-,-,-,False,-
309,True,True,-,-,-,-,-,-,-,-,True,-
310,True,True,-,-,-,-,-,-,-,-,False,-
311,True,True,-,-,-,-,-,-,-,-,True,-
312,False,True,-,-,-,-,-,-,-,-,False,-
313,True,True,-,-,-,-,-,-,-,-,True,-
314,False,True,-,-,-,-,-,-,-,-,False,-
315,True,True,-,-,-,-,-,-,-,-,True,-
316,True,True,-,-,-,-,-,-,-,-,False,-
317,True,True,-,-,-,-,-,-,-,-,True,-
318,True,True,-,-,-,-,-,-,-,-,False,-
319,True,True,-,-,-,-,-,-,-,-,True,-
320,True,True,-,-,-,-,-,-,-,-,True,-
321,True,True,-,-,-,-,-,-,-,-,True,-
322,True,True,-,-,-,-,-,-,-,-,True,-
323,True,True,-,-,-,-,-,-,-,-,True,-
324,True,True,-,-,-,-,-,-,-,-,False,-
325,True,True,-,-,-,-,-,-,-,-,True,-
326,True,True,-,-,-,-,-,-,-,-,True,-
327,True,True,-,-,-,-,-,-,-,-,True,-
328,True,True,-,-,-,-,-,-,-,-,False,-
329,True,True,-,-,-,-,-,-,-,-,True,-
330,True,True,-,-,-,-,-,-,-,-,False,-
331,True,True,-,-,-,-,-,-,-,-,True,-
332,True,True,-,-,-,-,-,-,-,-,True,-
333,True,True,-,-,-,-,-,-,-,-,True,-
334,True,True,-,-,-,-,-,-,-,-,False,-
335,True,True,-,-,-,-,-,-,-,-,True,-
336,True,True,-,-,-,-,-,-,-,-,False,-
337,True,True,-,-,-,-,-,-,-,-,True,-
338,True,True,-,-,-,-,-,-,-,-,True,-
339,True,True,-,-,-,-,-,-,-,-,True,-
340,False,False,-,-,-,-,-,-,-,-,False,-
341,True,True,-,-,-,-,-,-,-,-,True,-
342,True,True,-,-,-,-,-,-,-,-,False,-
343,True,True,-,-,-,-,-,-,-,-,True,-
344,True,True,-,-,-,-,-,-,-,-,True,-
345,True,True,-,-,-,-,-,-,-,-,True,-
346,True,True,-,-,-,-,-,-,-,-,False,-
347,True,True,-,-,-,-,-,-,-,-,True,-
348,True,True,-,-,-,-,-,-,-,-,False,-
349,True,True,-,-,-,-,-,-,-,-,False,-
350,True,True,-,-,-,-,-,-,-,-,False,-
351,True,True,-,-,-,-,-,-,-,-,True,-
352,True,True,-,-,-,-,-,-,-,-,False,-
353,True,True,-,-,-,-,-,-,-,-,False,-
354,True,False,-,-,-,-,-,-,-,-,False,-
355,True,False,-,-,-,-,-,-,-,-,False,-
356,True,True,-,-,-,-,-,-,-,-,False,-
357,True,False,-,-,-,-,-,-,-,-,False,-
358,True,True,-,-,-,-,-,-,-,-,False,-
359,True,False,-,-,-,-,-,-,-,-,False,-
360,True,True,-,-,-,-,-,-,-,-,False,-
361,True,False,-,-,-,-,-,-,-,-,False,-
362,True,False,-,-,-,-,-,-,-,-,False,-
363,True,False,-,-,-,-,-,-,-,-,False,-
364,False,False,-,-,-,-,-,-,-,-,True,-
365,True,False,-,-,-,-,-,-,-,-,True,-
366,True,False,-,-,-,-,-,-,-,-,True,-
367,True,True,-,-,-,-,-,-,-,-,True,-
368,True,False,-,-,-,-,-,-,-,-,False,-
369,True,True,-,-,-,-,-,-,-,-,True,-
370,True,False,-,-,-,-,-,-,-,-,True,-
371,True,True,-,-,-,-,-,-,-,-,True,-
372,True,False,-,-,-,-,-,-,-,-,True,-
373,True,True,-,-,-,-,-,-,-,-,True,-
374,True,True,-,-,-,-,-,-,-,-,True,-
375,True,True,-,-,-,-,-,-,-,-,True,-
376,True,True,-,-,-,-,-,-,-,-,False,-
377,True,True,-,-,-,-,-,-,-,-,True,-
378,False,False,-,-,-,-,-,-,-,-,False,-
379,True,True,-,-,-,-,-,-,-,-,True,-
380,True,True,-,-,-,-,-,-,-,-,False,-
381,True,True,-,-,-,-,-,-,-,-,True,-
382,True,True,-,-,-,-,-,-,-,-,False,-
383,True,True,-,-,-,-,-,-,-,-,True,-
384,True,False,-,-,-,-,-,-,-,-,False,-
385,True,True,-,-,-,-,-,-,-,-,True,-
386,True,True,-,-,-,-,-,-,-,-,True,-
387,True,True,-,-,-,-,-,-,-,-,True,-
388,True,False,-,-,-,-,-,-,-,-,True,-
389,True,True,-,-,-,-,-,-,-,-,True,-
390,True,True,-,-,-,-,-,-,-,-,True,-
391,True,True,-,-,-,-,-,-,-,-,True,-
392,True,False,-,-,-,-,-,-,-,-,True,-
393,True,True,-,-,-,-,-,-,-,-,True,-
394,True,False,-,-,-,-,-,-,-,-,True,-
395,True,False,-,-,-,-,-,-,-,-,True,-
396,True,False,-,-,-,-,-,-,-,-,True,-
397,True,True,-,-,-,-,-,-,-,-,True,-
398,True,False,-,-,-,-,-,-,-,-,True,-
399,True,False,-,-,-,-,-,-,-,-,True,-
400,True,True,-,-,-,-,-,-,-,-,True,-
401,True,False,-,-,-,-,-,-,-,-,True,-
402,True,False,-,-,-,-,-,-,-,-,False,-
403,True,False,-,-,-,-,-,-,-,-,True,-
404,True,False,-,-,-,-,-,-,-,-,False,-
405,True,True,-,-,-,-,-,-,-,-,True,-
406,True,True,-,-,-,-,-,-,-,-,False,-
407,True,True,-,-,-,-,-,-,-,-,True,-
408,True,False,-,-,-,-,-,-,-,-,False,-
409,True,True,-,-,-,-,-,-,-,-,True,-
410,True,False,-,-,-,-,-,-,-,-,True,-
411,True,True,-,-,-,-,-,-,-,-,True,-
412,True,False,-,-,-,-,-,-,-,-,True,-
413,True,True,-,-,-,-,-,-,-,-,True,-
414,True,True,-,-,-,-,-,-,-,-,False,-
415,True,True,-,-,-,-,-,-,-,-,True,-
416,True,True,-,-,-,-,-,-,-,-,False,-
417,True,True,-,-,-,-,-,-,-,-,False,-
418,True,True,-,-,-,-,-,-,-,-,False,-
419,True,True,-,-,-,-,-,-,-,-,False,-
420,True,True,-,-,-,-,-,-,-,-,False,-
421,True,True,-,-,-,-,-,-,-,-,False,-
422,True,True,-,-,-,-,-,-,-,-,False,-
423,True,True,-,-,-,-,-,-,-,-,False,-
424,True,True,-,-,-,-,-,-,-,-,False,-
425,True,True,-,-,-,-,-,-,-,-,False,-
426,True,False,-,-,-,-,-,-,-,-,False,-
427,True,True,-,-,-,-,-,-,-,-,False,-
428,True,False,-,-,-,-,-,-,-,-,False,-
429,True,True,-,-,-,-,-,-,-,-,False,-
430,True,True,-,-,-,-,-,-,-,-,False,-
431,True,True,-,-,-,-,-,-,-,-,False,-
432,True,False,-,-,-,-,-,-,-,-,False,-
433,True,True,-,-,-,-,-,-,-,-,False,-
434,True,True,-,-,-,-,-,-,-,-,False,-
435,True,True,-,-,-,-,-,-,-,-,False,-
436,True,True,-,-,-,-,-,-,-,-,False,-
437,True,True,-,-,-,-,-,-,-,-,True,-
438,True,True,-,-,-,-,-,-,-,-,True,-
439,True,True,-,-,-,-,-,-,-,-,True,-
440,True,True,-,-,-,-,-,-,-,-,False,-
441,True,True,-,-,-,-,-,-,-,-,True,-
442,True,True,-,-,-,-,-,-,-,-,True,-
443,True,True,-,-,-,-,-,-,-,-,True,-
444,True,False,-,-,-,-,-,-,-,-,False,-
445,True,True,-,-,-,-,-,-,-,-,True,-
446,True,False,-,-,-,-,-,-,-,-,False,-
447,True,True,-,-,-,-,-,-,-,-,True,-
448,True,False,-,-,-,-,-,-,-,-,False,-
449,True,True,-,-,-,-,-,-,-,-,True,-
450,True,True,-,-,-,-,-,-,-,-,False,-
451,True,True,-,-,-,-,-,-,-,-,False,-
452,True,True,-,-,-,-,-,-,-,-,True,-
453,True,True,-,-,-,-,-,-,-,-,False,-
454,True,False,-,-,-,-,-,-,-,-,False,-
455,True,False,-,-,-,-,-,-,-,-,False,-
456,True,True,-,-,-,-,-,-,-,-,False,-
457,True,False,-,-,-,-,-,-,-,-,False,-
458,True,True,-,-,-,-,-,-,-,-,False,-
459,True,False,-,-,-,-,-,-,-,-,False,-
460,True,False,-,-,-,-,-,-,-,-,False,-
461,True,True,-,-,-,-,-,-,-,-,False,-
462,True,False,-,-,-,-,-,-,-,-,False,-
463,True,True,-,-,-,-,-,-,-,-,False,-
464,True,False,-,-,-,-,-,-,-,-,True,-
465,True,True,-,-,-,-,-,-,-,-,False,-
466,True,True,-,-,-,-,-,-,-,-,False,-
467,True,True,-,-,-,-,-,-,-,-,False,-
468,True,False,-,-,-,-,-,-,-,-,False,-
469,True,False,-,-,-,-,-,-,-,-,False,-
470,True,True,-,-,-,-,-,-,-,-,False,-
471,True,False,-,-,-,-,-,-,-,-,False,-
472,True,True,-,-,-,-,-,-,-,-,False,-
473,True,False,-,-,-,-,-,-,-,-,False,-
474,True,True,-,-,-,-,-,-,-,-,False,-
475,True,True,-,-,-,-,-,-,-,-,False,-
476,False,False,-,-,-,-,-,-,-,-,False,-
477,True,True,-,-,-,-,-,-,-,-,False,-
478,True,True,-,-,-,-,-,-,-,-,False,-
479,True,True,-,-,-,-,-,-,-,-,False,-
480,True,True,-,-,-,-,-,-,-,-,False,-
481,True,True,-,-,-,-,-,-,-,-,False,-
482,True,True,-,-,-,-,-,-,-,-,True,-
483,True,True,-,-,-,-,-,-,-,-,True,-
484,True,True,-,-,-,-,-,-,-,-,True,-
485,True,True,-,-,-,-,-,-,-,-,True,-
486,True,True,-,-,-,-,-,-,-,-,True,-
487,True,True,-,-,-,-,-,-,-,-,True,-
488,False,False,-,-,-,-,-,-,-,-,False,-
489,True,True,-,-,-,-,-,-,-,-,True,-
490,True,True,-,-,-,-,-,-,-,-,True,-
491,True,True,-,-,-,-,-,-,-,-,True,-
492,True,True,-,-,-,-,-,-,-,-,False,-
493,True,True,-,-,-,-,-,-,-,-,True,-
494,True,True,-,-,-,-,-,-,-,-,False,-
495,True,True,-,-,-,-,-,-,-,-,True,-
496,True,True,-,-,-,-,-,-,-,-,False,-
497,True,True,-,-,-,-,-,-,-,-,True,-
498,True,True,-,-,-,-,-,-,-,-,True,-
499,True,True,-,-,-,-,-,-,-,-,True,-
500,False,True,-,-,-,-,-,-,-,-,False,-
501,True,True,-,-,-,-,-,-,-,-,False,-
502,True,True,-,-,-,-,-,-,-,-,False,-
503,True,True,-,-,-,-,-,-,-,-,True,-
504,False,False,-,-,-,-,-,-,-,-,False,-
505,True,True,-,-,-,-,-,-,-,-,False,-
506,True,True,-,-,-,-,-,-,-,-,False,-
507,True,True,-,-,-,-,-,-,-,-,True,-
508,True,True,-,-,-,-,-,-,-,-,True,-
509,True,True,-,-,-,-,-,-,-,-,True,-
510,True,True,-,-,-,-,-,-,-,-,False,-
511,True,True,-,-,-,-,-,-,-,-,True,-
512,True,True,-,-,-,-,-,-,-,-,False,-
513,True,True,-,-,-,-,-,-,-,-,True,-
514,True,True,-,-,-,-,-,-,-,-,False,-
515,True,True,-,-,-,-,-,-,-,-,False,-
516,True,True,-,-,-,-,-,-,-,-,False,-
517,True,True,-,-,-,-,-,-,-,-,True,-
518,True,True,-,-,-,-,-,-,-,-,False,-
519,True,True,-,-,-,-,-,-,-,-,False,-
520,True,True,-,-,-,-,-,-,-,-,False,-
521,True,True,-,-,-,-,-,-,-,-,False,-
522,True,True,-,-,-,-,-,-,-,-,False,-
523,True,True,-,-,-,-,-,-,-,-,False,-
524,True,True,-,-,-,-,-,-,-,-,True,-
525,True,True,-,-,-,-,-,-,-,-,False,-
526,True,False,-,-,-,-,-,-,-,-,False,-
527,True,True,-,-,-,-,-,-,-,-,False,-
528,True,False,-,-,-,-,-,-,-,-,True,-
529,True,True,-,-,-,-,-,-,-,-,True,-
530,True,False,-,-,-,-,-,-,-,-,True,-
531,True,True,-,-,-,-,-,-,-,-,True,-
532,True,False,-,-,-,-,-,-,-,-,False,-
533,True,True,-,-,-,-,-,-,-,-,True,-
534,True,True,-,-,-,-,-,-,-,-,True,-
535,True,True,-,-,-,-,-,-,-,-,True,-
536,True,False,-,-,-,-,-,-,-,-,True,-
537,True,True,-,-,-,-,-,-,-,-,True,-
