81,False,-,-,-,True,False,True,True,-,-,-,False
82,False,-,-,-,True,False,True,True,-,-,-,False
83,False,-,-,-,True,False,True,True,-,-,-,False
84,False,-,-,-,True,False,True,False,-,-,-,False
85,False,-,-,-,True,False,True,False,-,-,-,False
86,False,-,-,-,True,False,False,True,-,-,-,False
87,False,-,-,-,True,False,True,False,-,-,-,False
88,False,-,-,-,True,False,True,False,-,-,-,False
89,False,-,-,-,True,False,True,False,-,-,-,False
90,True,-,-,-,True,False,True,True,-,-,-,False
91,True,-,-,-,True,False,True,True,-,-,-,False
92,True,-,-,-,True,False,True,True,-,-,-,False
93,True,-,-,-,True,False,True,True,-,-,-,False
94,False,-,-,-,True,False,True,True,-,-,-,False
95,True,-,-,-,True,False,True,True,-,-,-,True
96,True,-,-,-,True,False,True,True,-,-,-,False
97,False,-,-,-,True,False,True,True,-,-,-,True
98,True,-,-,-,True,False,False,True,-,-,-,False
99,False,-,-,-,True,False,True,True,-,-,-,False
100,True,-,-,-,True,False,False,True,-,-,-,True
101,True,-,-,-,True,False,True,True,-,-,-,False
102,True,-,-,-,True,False,True,True,-,-,-,False
103,True,-,-,-,True,False,True,True,-,-,-,False
104,True,-,-,-,False,False,True,True,-,-,-,False
105,True,-,-,-,False,False,True,True,-,-,-,False
106,True,-,-,-,True,False,True,True,-,-,-,True
107,True,-,-,-,True,False,True,True,-,-,-,True
108,True,-,-,-,True,False,True,True,-,-,-,True
109,True,-,-,-,True,False,True,True,-,-,-,True
110,True,-,-,-,False,False,True,True,-,-,-,False
111,True,-,-,-,False,False,True,True,-,-,-,False
112,True,-,-,-,False,False,False,False,-,-,-,True
113,True,-,-,-,False,False,True,True,-,-,-,True
114,True,-,-,-,False,False,True,True,-,-,-,True
115,True,-,-,-,False,False,True,True,-,-,-,False
116,True,-,-,-,False,False,True,True,-,-,-,False
117,True,-,-,-,False,False,True,True,-,-,-,False
118,True,-,-,-,False,False,True,True,-,-,-,False
119,True,-,-,-,False,False,True,True,-,-,-,False
120,True,-,-,-,False,False,True,True,-,-,-,False
121,True,-,-,-,False,False,True,True,-,-,-,False
122,True,-,-,-,False,False,True,True,-,-,-,False
123,True,-,-,-,False,False,True,True,-,-,-,False
124,True,-,-,-,False,False,True,True,-,-,-,False
125,True,-,-,-,False,False,True,True,-,-,-,False
126,True,-,-,-,False,False,True,True,-,-,-,True
127,True,-,-,-,False,False,True,True,-,-,-,True
128,True,-,-,-,True,False,True,True,-,-,-,True
129,True,-,-,-,False,False,True,True,-,-,-,True
130,True,-,-,-,False,False,True,True,-,-,-,False
131,True,-,-,-,False,False,True,True,-,-,-,True
132,True,-,-,-,False,False,True,True,-,-,-,False
133,True,-,-,-,False,False,True,True,-,-,-,False
134,True,-,-,-,False,False,True,True,-,-,-,True
135,True,-,-,-,False,False,True,True,-,-,-,False
136,True,-,-,-,False,False,True,True,-,-,-,True
137,True,-,-,-,False,False,True,True,-,-,-,True
138,True,-,-,-,False,False,True,True,-,-,-,True
139,True,-,-,-,False,False,True,True,-,-,-,True
140,True,-,-,-,False,False,True,True,-,-,-,False
141,True,-,-,-,False,False,True,True,-,-,-,False
142,True,-,-,-,False,False,True,True,-,-,-,True
143,True,-,-,-,False,False,True,True,-,-,-,True
144,True,-,-,-,False,False,True,True,-,-,-,True
145,True,-,-,-,False,False,True,True,-,-,-,False
146,True,-,-,-,False,False,True,True,-,-,-,True
147,True,-,-,-,False,False,True,True,-,-,-,False
148,True,-,-,-,False,False,True,True,-,-,-,False
149,True,-,-,-,False,False,True,True,-,-,-,False
150,True,-,-,-,False,False,True,True,-,-,-,False
151,True,-,-,-,False,False,True,True,-,-,-,False
152,True,-,-,-,False,False,True,True,-,-,-,True
153,True,-,-,-,False,False,True,True,-,-,-,False
154,True,-,-,-,True,False,True,True,-,-,-,True
155,True,-,-,-,False,False,True,True,-,-,-,True
156,True,-,-,-,False,False,True,True,-,-,-,True
157,True,-,-,-,False,False,True,True,-,-,-,True
158,True,-,-,-,False,False,True,True,-,-,-,False
159,True,-,-,-,False,False,True,True,-,-,-,False
160,True,-,-,-,False,False,True,True,-,-,-,False
161,True,-,-,-,False,False,True,True,-,-,-,False
162,True,-,-,-,False,False,True,True,-,-,-,False
163,True,-,-,-,False,False,True,True,-,-,-,False
164,True,-,-,-,False,False,True,True,-,-,-,False
165,True,-,-,-,False,False,True,True,-,-,-,False
166,True,-,-,-,False,False,True,True,-,-,-,False
167,True,-,-,-,False,False,True,True,-,-,-,False
168,True,-,-,-,False,False,True,True,-,-,-,False
169,True,-,-,-,False,False,True,True,-,-,-,False
170,True,-,-,-,False,False,True,True,-,-,-,False
171,True,-,-,-,False,False,True,True,-,-,-,False
172,True,-,-,-,False,False,True,True,-,-,-,False
173,True,-,-,-,False,False,True,True,-,-,-,False
174,True,-,-,-,True,False,True,True,-,-,-,False
175,True,-,-,-,False,False,True,True,-,-,-,False
176,True,-,-,-,True,False,True,True,-,-,-,True
177,True,-,-,-,False,False,True,True,-,-,-,False
178,True,-,-,-,False,False,True,True,-,-,-,False
179,True,-,-,-,False,False,True,True,-,-,-,False
180,True,-,-,-,True,False,True,True,-,-,-,True
181,True,-,-,-,False,False,True,True,-,-,-,False
182,True,-,-,-,False,False,True,True,-,-,-,False
183,True,-,-,-,False,False,True,True,-,-,-,False
184,True,-,-,-,True,False,True,True,-,-,-,True
185,True,-,-,-,False,False,True,True,-,-,-,True
186,True,-,-,-,False,False,True,True,-,-,-,False
187,True,-,-,-,False,False,True,True,-,-,-,False
188,True,-,-,-,False,False,True,True,-,-,-,False
189,True,-,-,-,False,False,True,True,-,-,-,False
190,True,-,-,-,False,False,True,True,-,-,-,False
191,True,-,-,-,False,False,True,True,-,-,-,False
192,True,-,-,-,False,False,True,True,-,-,-,False
193,True,-,-,-,False,False,True,True,-,-,-,False
194,True,-,-,-,False,False,True,True,-,-,-,False
195,True,-,-,-,False,False,True,True,-,-,-,False
196,True,-,-,-,False,False,True,True,-,-,-,True
197,True,-,-,-,False,False,True,True,-,-,-,False
198,True,-,-,-,False,False,True,True,-,-,-,False
199,True,-,-,-,False,False,True,True,-,-,-,False
200,True,-,-,-,False,False,True,True,-,-,-,False
201,True,-,-,-,False,False,True,True,-,-,-,False
202,True,-,-,-,False,False,True,True,-,-,-,False
203,True,-,-,-,False,False,True,True,-,-,-,False
204,True,-,-,-,False,False,True,True,-,-,-,False
205,True,-,-,-,False,False,True,True,-,-,-,False
206,True,-,-,-,False,False,True,True,-,-,-,True
207,True,-,-,-,False,False,True,True,-,-,-,False
208,True,-,-,-,False,False,True,True,-,-,-,True
209,True,-,-,-,False,False,True,True,-,-,-,False
210,True,-,-,-,False,False,True,True,-,-,-,True
211,True,-,-,-,False,False,True,True,-,-,-,False
212,True,-,-,-,False,False,True,True,-,-,-,True
213,True,-,-,-,False,False,True,True,-,-,-,False
214,True,-,-,-,False,False,True,True,-,-,-,False
215,True,-,-,-,False,False,True,True,-,-,-,False
216,True,-,-,-,False,False,True,True,-,-,-,False
217,True,-,-,-,False,False,True,True,-,-,-,False
218,True,-,-,-,False,False,True,True,-,-,-,False
219,True,-,-,-,False,False,True,True,-,-,-,False
220,True,-,-,-,False,False,True,True,-,-,-,False
221,True,-,-,-,False,False,True,True,-,-,-,False
222,True,-,-,-,True,False,True,True,-,-,-,True
223,True,-,-,-,False,False,True,True,-,-,-,False
224,True,-,-,-,False,False,True,True,-,-,-,True
225,True,-,-,-,False,False,True,True,-,-,-,False
226,True,-,-,-,False,False,True,True,-,-,-,True
227,True,-,-,-,False,False,True,True,-,-,-,True
228,True,-,-,-,False,False,True,True,-,-,-,False
229,True,-,-,-,False,False,True,True,-,-,-,True
230,True,-,-,-,False,False,True,True,-,-,-,False
231,True,-,-,-,False,False,True,True,-,-,-,False
232,True,-,-,-,False,False,True,True,-,-,-,False
233,True,-,-,-,False,False,True,True,-,-,-,False
234,True,-,-,-,False,False,True,True,-,-,-,True
235,True,-,-,-,False,False,True,True,-,-,-,False
236,True,-,-,-,False,False,True,True,-,-,-,False
237,True,-,-,-,False,False,True,True,-,-,-,False
238,True,-,-,-,False,False,True,True,-,-,-,False
239,True,-,-,-,False,False,True,True,-,-,-,False
240,True,-,-,-,False,False,True,True,-,-,-,True
241,True,-,-,-,False,False,True,True,-,-,-,False
242,True,-,-,-,False,False,True,True,-,-,-,False
243,True,-,-,-,False,False,True,True,-,-,-,False
244,True,-,-,-,False,False,True,True,-,-,-,False
245,True,-,-,-,False,False,True,True,-,-,-,False
246,False,-,-,-,True,False,True,True,-,-,-,False
247,True,-,-,-,False,False,True,True,-,-,-,False
248,False,-,-,-,True,False,True,True,-,-,-,True
249,True,-,-,-,False,False,True,True,-,-,-,False
250,True,-,-,-,False,False,True,True,-,-,-,True
251,True,-,-,-,False,False,True,True,-,-,-,False
252,True,-,-,-,False,False,True,True,-,-,-,False
253,True,-,-,-,False,False,True,True,-,-,-,False
254,True,-,-,-,False,False,True,True,-,-,-,True
255,True,-,-,-,False,False,True,True,-,-,-,False
256,True,-,-,-,False,False,True,True,-,-,-,True
257,True,-,-,-,False,False,True,True,-,-,-,True
258,False,-,-,-,False,False,True,True,-,-,-,False
259,True,-,-,-,False,False,True,True,-,-,-,True
260,True,-,-,-,False,False,True,True,-,-,-,False
261,True,-,-,-,False,False,True,True,-,-,-,True
262,True,-,-,-,False,False,True,True,-,-,-,False
263,True,-,-,-,False,False,True,True,-,-,-,True
264,True,-,-,-,False,False,True,True,-,-,-,False
265,True,-,-,-,False,False,True,True,-,-,-,False
266,True,-,-,-,False,False,True,True,-,-,-,False
267,True,-,-,-,False,False,True,True,-,-,-,False
268,False,-,-,-,False,False,True,True,-,-,-,False
269,True,-,-,-,False,False,True,True,-,-,-,False
270,False,-,-,-,False,False,True,True,-,-,-,False
271,True,-,-,-,False,False,True,True,-,-,-,False
272,True,-,-,-,False,False,True,True,-,-,-,False
273,True,-,-,-,False,False,True,True,-,-,-,False
274,True,-,-,-,False,False,True,True,-,-,-,False
275,True,-,-,-,False,False,True,True,-,-,-,False
276,True,-,-,-,False,False,True,True,-,-,-,False
277,True,-,-,-,False,False,True,True,-,-,-,False
278,True,-,-,-,False,False,True,True,-,-,-,False
279,True,-,-,-,False,False,True,True,-,-,-,False
280,True,-,-,-,False,False,True,True,-,-,-,False
281,True,-,-,-,False,False,True,True,-,-,-,False
282,False,-,-,-,False,False,True,True,-,-,-,False
283,True,-,-,-,False,False,True,True,-,-,-,False
284,True,-,-,-,False,False,True,True,-,-,-,False
285,True,-,-,-,False,False,True,True,-,-,-,False
286,True,-,-,-,False,False,True,True,-,-,-,False
287,True,-,-,-,False,False,True,True,-,-,-,False
288,True,-,-,-,False,False,True,True,-,-,-,False
289,True,-,-,-,False,False,True,True,-,-,-,False
290,True,-,-,-,False,False,True,True,-,-,-,False
291,True,-,-,-,False,False,True,True,-,-,-,False
292,True,-,-,-,False,False,True,True,-,-,-,False
293,True,-,-,-,False,False,True,True,-,-,-,False
294,False,-,-,-,False,False,True,True,-,-,-,True
295,True,-,-,-,False,False,True,True,-,-,-,False
296,False,-,-,-,False,False,True,True,-,-,-,False
297,True,-,-,-,False,False,True,True,-,-,-,False
298,True,-,-,-,False,False,True,True,-,-,-,False
299,True,-,-,-,False,False,True,True,-,-,-,False
300,True,-,-,-,False,False,True,True,-,-,-,False
301,True,-,-,-,False,False,True,True,-,-,-,False
302,True,-,-,-,False,False,True,True,-,-,-,False
303,True,-,-,-,False,False,True,True,-,-,-,False
304,False,-,-,-,False,False,True,True,-,-,-,True
305,True,-,-,-,False,False,True,True,-,-,-,False
306,False,-,-,-,False,False,True,True,-,-,-,False
307,True,-,-,-,False,False,True,True,-,-,-,False
308,False,-,-,-,False,False,True,True,-,-,-,True
309,True,-,-,-,False,False,True,True,-,-,-,False
310,True,-,-,-,False,False,True,True,-,-,-,True
311,True,-,-,-,False,False,True,True,-,-,-,False
312,False,-,-,-,False,False,True,True,-,-,-,False
313,True,-,-,-,False,False,True,True,-,-,-,False
314,True,-,-,-,False,False,True,True,-,-,-,False
315,True,-,-,-,False,False,True,True,-,-,-,False
316,True,-,-,-,False,False,True,True,-,-,-,True
317,True,-,-,-,False,False,True,True,-,-,-,False
318,False,-,-,-,False,False,True,True,-,-,-,True
319,True,-,-,-,False,False,True,True,-,-,-,False
320,True,-,-,-,False,False,True,True,-,-,-,False
321,True,-,-,-,False,False,True,True,-,-,-,False
322,True,-,-,-,False,False,True,True,-,-,-,False
323,True,-,-,-,False,False,True,True,-,-,-,False
324,True,-,-,-,False,False,True,True,-,-,-,True
325,True,-,-,-,False,False,True,True,-,-,-,True
326,False,-,-,-,False,False,True,True,-,-,-,True
327,True,-,-,-,False,False,True,True,-,-,-,False
328,True,-,-,-,False,False,True,True,-,-,-,True
329,True,-,-,-,False,False,True,True,-,-,-,True
330,False,-,-,-,False,False,True,True,-,-,-,True
331,True,-,-,-,False,False,True,True,-,-,-,True
332,False,-,-,-,False,False,True,True,-,-,-,True
333,True,-,-,-,False,False,True,True,-,-,-,True
334,True,-,-,-,False,False,True,True,-,-,-,True
335,True,-,-,-,False,False,True,True,-,-,-,True
336,True,-,-,-,False,False,True,True,-,-,-,False
337,True,-,-,-,False,False,True,True,-,-,-,False
338,False,-,-,-,False,False,True,True,-,-,-,True
339,False,-,-,-,False,False,True,True,-,-,-,True
340,True,-,-,-,False,False,True,True,-,-,-,False
341,True,-,-,-,False,False,True,True,-,-,-,True
342,True,-,-,-,False,False,True,True,-,-,-,True
343,False,-,-,-,False,False,True,True,-,-,-,True
344,True,-,-,-,False,False,True,True,-,-,-,False
345,True,-,-,-,False,False,True,True,-,-,-,False
346,False,-,-,-,False,False,True,True,-,-,-,False
347,True,-,-,-,False,False,True,True,-,-,-,False
348,False,-,-,-,False,False,True,True,-,-,-,True
349,True,-,-,-,False,False,True,True,-,-,-,False
350,False,-,-,-,False,False,True,True,-,-,-,False
351,True,-,-,-,False,False,True,True,-,-,-,False
352,False,-,-,-,False,False,True,True,-,-,-,True
353,True,-,-,-,False,False,True,True,-,-,-,True
354,True,-,-,-,False,False,True,True,-,-,-,False
355,True,-,-,-,False,False,True,True,-,-,-,False
356,True,-,-,-,False,False,True,True,-,-,-,False
357,True,-,-,-,False,False,True,True,-,-,-,False
358,True,-,-,-,False,False,True,True,-,-,-,False
359,True,-,-,-,False,False,True,True,-,-,-,False
360,True,-,-,-,False,False,True,True,-,-,-,False
361,True,-,-,-,False,False,True,True,-,-,-,False
362,True,-,-,-,False,False,True,True,-,-,-,False
363,True,-,-,-,False,False,True,True,-,-,-,False
364,True,-,-,-,False,False,True,True,-,-,-,True
365,True,-,-,-,False,False,True,True,-,-,-,False
366,True,-,-,-,False,False,True,True,-,-,-,True
367,False,-,-,-,False,False,True,True,-,-,-,False
368,False,-,-,-,False,False,True,True,-,-,-,False
369,False,-,-,-,False,False,True,True,-,-,-,False
370,True,-,-,-,False,False,True,True,-,-,-,True
371,True,-,-,-,False,False,True,True,-,-,-,False
372,True,-,-,-,False,False,True,True,-,-,-,False
373,True,-,-,-,False,False,True,True,-,-,-,False
374,True,-,-,-,False,False,True,True,-,-,-,False
375,True,-,-,-,False,False,True,True,-,-,-,False
376,True,-,-,-,False,False,True,True,-,-,-,False
377,True,-,-,-,False,False,True,True,-,-,-,False
378,True,-,-,-,False,False,True,True,-,-,-,True
379,True,-,-,-,False,False,True,True,-,-,-,False
380,True,-,-,-,False,False,True,True,-,-,-,False
381,True,-,-,-,False,False,True,True,-,-,-,False
382,True,-,-,-,False,False,True,True,-,-,-,False
383,True,-,-,-,False,False,True,True,-,-,-,False
384,True,-,-,-,False,False,True,True,-,-,-,False
385,True,-,-,-,False,False,True,True,-,-,-,False
386,True,-,-,-,False,False,True,True,-,-,-,True
387,True,-,-,-,False,False,True,True,-,-,-,False
388,True,-,-,-,False,False,True,True,-,-,-,False
389,True,-,-,-,False,False,True,True,-,-,-,False
390,True,-,-,-,False,False,True,True,-,-,-,True
391,True,-,-,-,False,False,True,True,-,-,-,True
392,True,-,-,-,False,False,True,True,-,-,-,False
393,True,-,-,-,False,False,True,True,-,-,-,True
394,True,-,-,-,False,False,True,True,-,-,-,True
395,True,-,-,-,False,False,True,True,-,-,-,True
396,True,-,-,-,False,False,True,True,-,-,-,True
397,True,-,-,-,False,False,True,True,-,-,-,True
398,True,-,-,-,False,False,True,True,-,-,-,False
399,True,-,-,-,False,False,True,True,-,-,-,True
400,True,-,-,-,False,False,True,True,-,-,-,True
401,True,-,-,-,False,False,True,True,-,-,-,True
402,True,-,-,-,False,False,True,True,-,-,-,True
403,True,-,-,-,False,False,True,True,-,-,-,True
404,True,-,-,-,False,False,True,True,-,-,-,True
405,True,-,-,-,False,False,True,True,-,-,-,True
406,False,-,-,-,False,False,True,True,-,-,-,False
407,True,-,-,-,False,False,True,True,-,-,-,True
408,False,-,-,-,False,False,True,True,-,-,-,True
409,True,-,-,-,False,False,True,True,-,-,-,True
410,True,-,-,-,False,False,True,True,-,-,-,True
411,True,-,-,-,False,False,True,True,-,-,-,True
412,True,-,-,-,False,False,True,True,-,-,-,True
413,True,-,-,-,False,False,True,True,-,-,-,True
414,False,-,-,-,False,False,True,True,-,-,-,False
415,True,-,-,-,False,False,True,True,-,-,-,True
416,True,-,-,-,False,False,False,True,-,-,-,False
417,True,-,-,-,False,False,True,True,-,-,-,True
418,True,-,-,-,False,False,True,True,-,-,-,False
419,True,-,-,-,False,False,True,True,-,-,-,True
420,True,-,-,-,False,False,True,True,-,-,-,False
421,True,-,-,-,False,False,True,True,-,-,-,True
422,True,-,-,-,False,False,True,True,-,-,-,False
423,True,-,-,-,False,False,True,True,-,-,-,True
424,True,-,-,-,False,False,True,True,-,-,-,False
425,True,-,-,-,False,False,True,True,-,-,-,False
426,True,-,-,-,False,False,False,True,-,-,-,False
427,True,-,-,-,False,False,True,True,-,-,-,False
428,True,-,-,-,False,False,False,True,-,-,-,True
429,True,-,-,-,False,False,False,True,-,-,-,False
430,True,-,-,-,False,False,False,True,-,-,-,False
431,True,-,-,-,False,False,False,True,-,-,-,False
432,True,-,-,-,False,False,True,True,-,-,-,True
433,True,-,-,-,False,False,True,True,-,-,-,True
434,False,-,-,-,False,False,True,True,-,-,-,False
435,True,-,-,-,False,False,True,True,-,-,-,True
436,True,-,-,-,False,False,False,True,-,-,-,False
437,True,-,-,-,False,False,False,True,-,-,-,False
438,False,-,-,-,False,False,False,True,-,-,-,False
439,True,-,-,-,False,False,True,True,-,-,-,False
440,False,-,-,-,False,False,True,True,-,-,-,False
441,True,-,-,-,False,False,True,True,-,-,-,False
442,False,-,-,-,False,False,True,True,-,-,-,False
443,True,-,-,-,False,False,True,True,-,-,-,False
444,False,-,-,-,False,False,True,True,-,-,-,True
445,True,-,-,-,False,False,True,True,-,-,-,True
446,False,-,-,-,False,False,True,True,-,-,-,False
447,True,-,-,-,False,False,True,True,-,-,-,True
448,True,-,-,-,False,False,True,True,-,-,-,True
449,True,-,-,-,False,False,True,True,-,-,-,True
450,True,-,-,-,False,False,True,True,-,-,-,True
451,True,-,-,-,False,False,True,True,-,-,-,True
452,True,-,-,-,False,False,True,True,-,-,-,True
453,True,-,-,-,False,False,True,True,-,-,-,True
454,True,-,-,-,False,False,True,True,-,-,-,True
455,True,-,-,-,False,False,True,True,-,-,-,True
456,True,-,-,-,False,False,True,True,-,-,-,True
457,True,-,-,-,False,False,True,True,-,-,-,True
458,True,-,-,-,False,False,True,True,-,-,-,False
459,True,-,-,-,False,False,True,True,-,-,-,True
460,True,-,-,-,False,False,True,True,-,-,-,True
461,True,-,-,-,False,False,True,True,-,-,-,True
462,True,-,-,-,False,False,True,True,-,-,-,False
463,True,-,-,-,False,False,True,True,-,-,-,True
464,True,-,-,-,False,False,False,True,-,-,-,False
465,True,-,-,-,False,False,True,True,-,-,-,False
466,False,-,-,-,False,False,True,True,-,-,-,True
467,True,-,-,-,False,False,True,True,-,-,-,True
468,True,-,-,-,False,False,True,True,-,-,-,True
469,True,-,-,-,False,False,True,True,-,-,-,True
470,True,-,-,-,False,False,True,True,-,-,-,True
471,True,-,-,-,False,False,True,True,-,-,-,True
472,False,-,-,-,False,False,True,True,-,-,-,True
473,True,-,-,-,False,False,True,True,-,-,-,False
474,True,-,-,-,False,False,True,True,-,-,-,True
475,True,-,-,-,False,False,True,True,-,-,-,True
476,True,-,-,-,False,False,False,True,-,-,-,False
477,True,-,-,-,False,False,True,True,-,-,-,True
478,True,-,-,-,False,False,True,True,-,-,-,False
479,True,-,-,-,False,False,True,True,-,-,-,True
480,True,-,-,-,False,False,True,True,-,-,-,False
481,True,-,-,-,False,False,True,True,-,-,-,True
482,False,-,-,-,False,False,True,True,-,-,-,True
483,True,-,-,-,False,False,True,True,-,-,-,True
484,False,-,-,-,False,False,True,True,-,-,-,True
485,True,-,-,-,False,False,True,True,-,-,-,True
486,False,-,-,-,False,False,True,True,-,-,-,True
487,True,-,-,-,False,False,True,True,-,-,-,True
488,True,-,-,-,False,False,True,True,-,-,-,False
489,True,-,-,-,False,False,True,True,-,-,-,False
490,True,-,-,-,False,False,True,True,-,-,-,True
491,True,-,-,-,False,False,True,True,-,-,-,False
492,True,-,-,-,False,False,True,True,-,-,-,False
493,True,-,-,-,False,False,True,True,-,-,-,False
494,True,-,-,-,False,False,True,True,-,-,-,False
495,True,-,-,-,False,False,True,True,-,-,-,False
496,True,-,-,-,False,False,True,True,-,-,-,False
497,True,-,-,-,False,False,True,True,-,-,-,False
498,True,-,-,-,False,False,True,True,-,-,-,False
499,True,-,-,-,False,False,True,True,-,-,-,False
500,True,-,-,-,False,False,True,True,-,-,-,False
501,True,-,-,-,False,False,True,True,-,-,-,False
502,True,-,-,-,False,False,True,True,-,-,-,False
503,True,-,-,-,False,False,True,True,-,-,-,False
504,True,-,-,-,False,False,True,True,-,-,-,True
505,True,-,-,-,False,False,True,True,-,-,-,False
506,True,-,-,-,False,False,True,True,-,-,-,True
507,True,-,-,-,False,False,True,True,-,-,-,True
508,False,-,-,-,False,False,True,True,-,-,-,True
509,True,-,-,-,False,False,True,True,-,-,-,True
510,True,-,-,-,False,False,True,True,-,-,-,True
511,True,-,-,-,False,False,True,True,-,-,-,True
512,False,-,-,-,False,False,True,True,-,-,-,True
513,True,-,-,-,False,False,True,True,-,-,-,False
514,False,-,-,-,False,False,True,True,-,-,-,False
515,True,-,-,-,False,False,True,True,-,-,-,False
516,True,-,-,-,False,False,True,True,-,-,-,True
517,True,-,-,-,False,False,True,True,-,-,-,False
518,True,-,-,-,False,False,True,True,-,-,-,False
519,True,-,-,-,False,False,True,True,-,-,-,False
520,True,-,-,-,False,False,True,True,-,-,-,False
521,True,-,-,-,False,False,True,True,-,-,-,False
522,True,-,-,-,False,False,True,True,-,-,-,True
523,True,-,-,-,False,False,True,True,-,-,-,True
524,True,-,-,-,False,False,True,True,-,-,-,True
525,True,-,-,-,False,False,True,True,-,-,-,True
526,True,-,-,-,False,False,True,True,-,-,-,True
527,True,-,-,-,False,False,True,True,-,-,-,True
528,True,-,-,-,False,False,True,True,-,-,-,False
529,True,-,-,-,False,False,True,True,-,-,-,True
530,True,-,-,-,False,False,True,True,-,-,-,True
531,True,-,-,-,False,False,True,True,-,-,-,True
532,True,-,-,-,False,False,False,True,-,-,-,False
533,True,-,-,-,False,False,True,True,-,-,-,True
534,False,-,-,-,False,False,True,True,-,-,-,False
535,True,-,-,-,False,False,True,True,-,-,-,True
536,False,-,-,-,False,False,True,True,-,-,-,False
537,True,-,-,-,False,False,True,True,-,-,-,True
