0,False,-,-,-,-,False,-,-,-,False,-,False
1,False,-,-,-,-,False,-,-,-,False,-,False
2,False,-,-,-,-,False,-,-,-,False,-,False
3,False,-,-,-,-,False,-,-,-,False,-,False
4,False,-,-,-,-,False,-,-,-,False,-,False
5,False,-,-,-,-,False,-,-,-,False,-,False
6,False,-,-,-,-,False,-,-,-,False,-,False
7,False,-,-,-,-,False,-,-,-,False,-,False
8,False,-,-,-,-,False,-,-,-,False,-,False
9,False,-,-,-,-,False,-,-,-,False,-,False
10,False,-,-,-,-,False,-,-,-,False,-,False
11,False,-,-,-,-,False,-,-,-,False,-,False
12,False,-,-,-,-,False,-,-,-,False,-,False
13,False,-,-,-,-,False,-,-,-,False,-,False
14,False,-,-,-,-,False,-,-,-,False,-,False
15,False,-,-,-,-,False,-,-,-,False,-,False
16,False,-,-,-,-,False,-,-,-,False,-,False
17,False,-,-,-,-,False,-,-,-,False,-,False
18,False,-,-,-,-,False,-,-,-,False,-,False
19,False,-,-,-,-,False,-,-,-,False,-,False
20,False,-,-,-,-,False,-,-,-,False,-,False
21,False,-,-,-,-,False,-,-,-,False,-,False
22,False,-,-,-,-,True,-,-,-,False,-,False
23,False,-,-,-,-,True,-,-,-,False,-,False
24,False,-,-,-,-,True,-,-,-,False,-,False
25,False,-,-,-,-,True,-,-,-,False,-,False
26,True,-,-,-,-,True,-,-,-,False,-,False
27,True,-,-,-,-,True,-,-,-,False,-,False
28,True,-,-,-,-,True,-,-,-,False,-,False
29,True,-,-,-,-,True,-,-,-,False,-,False
30,False,-,-,-,-,True,-,-,-,True,-,False
31,True,-,-,-,-,True,-,-,-,True,-,False
32,True,-,-,-,-,True,-,-,-,True,-,False
33,True,-,-,-,-,True,-,-,-,True,-,False
34,True,-,-,-,-,True,-,-,-,True,-,False
35,True,-,-,-,-,True,-,-,-,True,-,False
36,True,-,-,-,-,True,-,-,-,True,-,False
37,True,-,-,-,-,True,-,-,-,True,-,False
38,True,-,-,-,-,True,-,-,-,True,-,False
39,True,-,-,-,-,True,-,-,-,True,-,False
40,True,-,-,-,-,True,-,-,-,True,-,False
41,True,-,-,-,-,True,-,-,-,True,-,False
42,True,-,-,-,-,True,-,-,-,True,-,False
43,True,-,-,-,-,True,-,-,-,True,-,False
44,False,-,-,-,-,True,-,-,-,True,-,False
45,True,-,-,-,-,True,-,-,-,True,-,False
46,True,-,-,-,-,True,-,-,-,True,-,False
47,True,-,-,-,-,True,-,-,-,True,-,False
48,True,-,-,-,-,True,-,-,-,True,-,False
49,True,-,-,-,-,True,-,-,-,True,-,False
50,True,-,-,-,-,True,-,-,-,True,-,False
51,True,-,-,-,-,True,-,-,-,True,-,False
52,True,-,-,-,-,True,-,-,-,True,-,False
53,True,-,-,-,-,True,-,-,-,True,-,False
54,False,-,-,-,-,True,-,-,-,True,-,False
55,True,-,-,-,-,True,-,-,-,True,-,False
56,False,-,-,-,-,True,-,-,-,True,-,False
57,True,-,-,-,-,True,-,-,-,True,-,False
58,False,-,-,-,-,True,-,-,-,True,-,False
59,True,-,-,-,-,True,-,-,-,True,-,False
60,False,-,-,-,-,True,-,-,-,True,-,False
61,True,-,-,-,-,True,-,-,-,True,-,False
62,True,-,-,-,-,True,-,-,-,True,-,False
63,True,-,-,-,-,True,-,-,-,True,-,False
64,True,-,-,-,-,True,-,-,-,True,-,False
65,True,-,-,-,-,True,-,-,-,True,-,False
66,True,-,-,-,-,True,-,-,-,True,-,False
67,True,-,-,-,-,True,-,-,-,True,-,False
68,True,-,-,-,-,True,-,-,-,True,-,False
69,True,-,-,-,-,True,-,-,-,True,-,False
70,True,-,-,-,-,True,-,-,-,True,-,False
71,True,-,-,-,-,True,-,-,-,False,-,False
72,True,-,-,-,-,True,-,-,-,False,-,False
73,True,-,-,-,-,True,-,-,-,False,-,False
74,True,-,-,-,-,True,-,-,-,False,-,False
75,True,-,-,-,-,True,-,-,-,False,-,False
76,True,-,-,-,-,True,-,-,-,False,-,False
77,True,-,-,-,-,True,-,-,-,False,-,False
78,True,-,-,-,-,True,-,-,-,False,-,False
79,True,-,-,-,-,True,-,-,-,False,-,False
80,True,-,-,-,-,True,-,-,-,False,-,False
81,True,-,-,-,-,True,-,-,-,False,-,False
82,True,-,-,-,-,True,-,-,-,False,-,False
83,True,-,-,-,-,True,-,-,-,False,-,False
84,True,-,-,-,-,True,-,-,-,False,-,False
85,True,-,-,-,-,True,-,-,-,False,-,False
86,False,-,-,-,-,True,-,-,-,False,-,False
87,True,-,-,-,-,True,-,-,-,False,-,False
88,False,-,-,-,-,True,-,-,-,False,-,False
89,True,-,-,-,-,True,-,-,-,False,-,False
90,True,-,-,-,-,True,-,-,-,False,-,False
91,True,-,-,-,-,True,-,-,-,False,-,False
92,False,-,-,-,-,True,-,-,-,False,-,False
93,True,-,-,-,-,True,-,-,-,False,-,False
94,True,-,-,-,-,True,-,-,-,False,-,False
95,True,-,-,-,-,True,-,-,-,False,-,False
96,False,-,-,-,-,True,-,-,-,False,-,False
97,True,-,-,-,-,True,-,-,-,False,-,False
98,True,-,-,-,-,True,-,-,-,False,-,False
99,True,-,-,-,-,True,-,-,-,False,-,False
100,False,-,-,-,-,True,-,-,-,False,-,False
101,True,-,-,-,-,True,-,-,-,False,-,False
102,False,-,-,-,-,True,-,-,-,False,-,False
103,True,-,-,-,-,True,-,-,-,False,-,False
104,True,-,-,-,-,True,-,-,-,False,-,False
105,True,-,-,-,-,True,-,-,-,False,-,False
106,True,-,-,-,-,True,-,-,-,False,-,False
107,True,-,-,-,-,True,-,-,-,False,-,False
108,True,-,-,-,-,True,-,-,-,True,-,False
109,True,-,-,-,-,True,-,-,-,True,-,False
110,True,-,-,-,-,True,-,-,-,False,-,False
111,True,-,-,-,-,True,-,-,-,True,-,False
112,False,-,-,-,-,True,-,-,-,True,-,False
113,False,-,-,-,-,True,-,-,-,True,-,False
114,False,-,-,-,-,True,-,-,-,False,-,False
115,False,-,-,-,-,True,-,-,-,True,-,False
116,True,-,-,-,-,True,-,-,-,False,-,False
117,False,-,-,-,-,True,-,-,-,True,-,False
118,True,-,-,-,-,True,-,-,-,True,-,False
119,True,-,-,-,-,True,-,-,-,False,-,False
120,False,-,-,-,-,True,-,-,-,False,-,False
121,True,-,-,-,-,True,-,-,-,False,-,False
122,False,-,-,-,-,True,-,-,-,False,-,False
123,True,-,-,-,-,True,-,-,-,False,-,False
124,False,-,-,-,-,True,-,-,-,True,-,False
125,False,-,-,-,-,True,-,-,-,True,-,False
126,False,-,-,-,-,True,-,-,-,True,-,False
127,True,-,-,-,-,True,-,-,-,True,-,False
128,False,-,-,-,-,True,-,-,-,True,-,False
129,False,-,-,-,-,True,-,-,-,True,-,False
130,True,-,-,-,-,True,-,-,-,True,-,False
131,True,-,-,-,-,True,-,-,-,True,-,False
132,False,-,-,-,-,True,-,-,-,True,-,False
133,False,-,-,-,-,True,-,-,-,True,-,False
134,True,-,-,-,-,True,-,-,-,True,-,False
135,False,-,-,-,-,True,-,-,-,True,-,False
136,True,-,-,-,-,True,-,-,-,True,-,False
137,True,-,-,-,-,True,-,-,-,True,-,False
138,True,-,-,-,-,True,-,-,-,True,-,True
139,True,-,-,-,-,True,-,-,-,True,-,True
140,True,-,-,-,-,True,-,-,-,True,-,True
141,True,-,-,-,-,True,-,-,-,True,-,True
142,True,-,-,-,-,True,-,-,-,True,-,False
143,True,-,-,-,-,True,-,-,-,True,-,True
144,True,-,-,-,-,True,-,-,-,True,-,False
145,True,-,-,-,-,True,-,-,-,True,-,True
146,True,-,-,-,-,True,-,-,-,True,-,True
147,True,-,-,-,-,True,-,-,-,True,-,True
148,False,-,-,-,-,True,-,-,-,True,-,False
149,True,-,-,-,-,True,-,-,-,True,-,True
150,False,-,-,-,-,True,-,-,-,True,-,False
151,True,-,-,-,-,True,-,-,-,True,-,True
152,True,-,-,-,-,True,-,-,-,True,-,False
153,True,-,-,-,-,True,-,-,-,True,-,True
154,False,-,-,-,-,True,-,-,-,True,-,True
155,True,-,-,-,-,True,-,-,-,True,-,True
156,False,-,-,-,-,True,-,-,-,True,-,True
157,True,-,-,-,-,True,-,-,-,True,-,True
158,False,-,-,-,-,True,-,-,-,True,-,False
159,False,-,-,-,-,True,-,-,-,True,-,True
160,False,-,-,-,-,True,-,-,-,True,-,False
161,True,-,-,-,-,True,-,-,-,True,-,True
162,True,-,-,-,-,True,-,-,-,True,-,True
163,True,-,-,-,-,True,-,-,-,True,-,True
164,False,-,-,-,-,True,-,-,-,True,-,True
165,True,-,-,-,-,True,-,-,-,True,-,True
166,False,-,-,-,-,True,-,-,-,True,-,False
167,True,-,-,-,-,True,-,-,-,True,-,True
168,False,-,-,-,-,True,-,-,-,True,-,False
169,False,-,-,-,-,True,-,-,-,True,-,False
170,True,-,-,-,-,True,-,-,-,True,-,False
171,True,-,-,-,-,True,-,-,-,True,-,False
172,True,-,-,-,-,True,-,-,-,True,-,False
173,True,-,-,-,-,True,-,-,-,True,-,False
174,False,-,-,-,-,True,-,-,-,True,-,True
175,True,-,-,-,-,True,-,-,-,True,-,True
176,True,-,-,-,-,True,-,-,-,True,-,False
177,True,-,-,-,-,True,-,-,-,True,-,True
178,False,-,-,-,-,True,-,-,-,True,-,False
179,True,-,-,-,-,True,-,-,-,True,-,True
180,True,-,-,-,-,True,-,-,-,True,-,True
181,True,-,-,-,-,True,-,-,-,True,-,True
182,False,-,-,-,-,True,-,-,-,True,-,False
183,True,-,-,-,-,True,-,-,-,True,-,True
184,False,-,-,-,-,True,-,-,-,True,-,False
185,True,-,-,-,-,True,-,-,-,True,-,True
186,False,-,-,-,-,True,-,-,-,True,-,False
187,True,-,-,-,-,True,-,-,-,True,-,True
188,False,-,-,-,-,True,-,-,-,True,-,False
189,True,-,-,-,-,True,-,-,-,True,-,True
190,False,-,-,-,-,True,-,-,-,True,-,False
191,True,-,-,-,-,True,-,-,-,True,-,True
192,False,-,-,-,-,True,-,-,-,True,-,False
193,True,-,-,-,-,True,-,-,-,True,-,True
194,True,-,-,-,-,True,-,-,-,True,-,False
195,True,-,-,-,-,True,-,-,-,True,-,True
196,True,-,-,-,-,True,-,-,-,True,-,False
197,True,-,-,-,-,True,-,-,-,True,-,True
198,True,-,-,-,-,True,-,-,-,True,-,False
199,True,-,-,-,-,True,-,-,-,True,-,True
200,False,-,-,-,-,True,-,-,-,True,-,False
201,True,-,-,-,-,True,-,-,-,True,-,True
202,False,-,-,-,-,True,-,-,-,True,-,False
203,True,-,-,-,-,True,-,-,-,True,-,True
204,False,-,-,-,-,True,-,-,-,True,-,False
205,True,-,-,-,-,True,-,-,-,True,-,True
206,False,-,-,-,-,True,-,-,-,True,-,False
207,True,-,-,-,-,True,-,-,-,True,-,True
208,False,-,-,-,-,True,-,-,-,True,-,False
209,False,-,-,-,-,True,-,-,-,True,-,True
210,False,-,-,-,-,False,-,-,-,True,-,False
211,False,-,-,-,-,True,-,-,-,True,-,True
212,False,-,-,-,-,True,-,-,-,True,-,False
213,False,-,-,-,-,True,-,-,-,True,-,True
214,True,-,-,-,-,True,-,-,-,True,-,True
215,False,-,-,-,-,True,-,-,-,True,-,True
216,False,-,-,-,-,True,-,-,-,True,-,False
217,False,-,-,-,-,True,-,-,-,True,-,True
218,False,-,-,-,-,True,-,-,-,True,-,False
219,False,-,-,-,-,True,-,-,-,True,-,True
220,False,-,-,-,-,True,-,-,-,True,-,False
221,False,-,-,-,-,True,-,-,-,True,-,True
222,True,-,-,-,-,True,-,-,-,True,-,False
223,True,-,-,-,-,True,-,-,-,True,-,True
224,False,-,-,-,-,True,-,-,-,True,-,False
225,True,-,-,-,-,True,-,-,-,True,-,False
226,False,-,-,-,-,True,-,-,-,True,-,False
227,True,-,-,-,-,True,-,-,-,True,-,False
228,True,-,-,-,-,True,-,-,-,True,-,False
229,True,-,-,-,-,True,-,-,-,True,-,False
230,True,-,-,-,-,True,-,-,-,True,-,False
231,True,-,-,-,-,True,-,-,-,True,-,False
232,True,-,-,-,-,False,-,-,-,True,-,False
233,True,-,-,-,-,True,-,-,-,True,-,False
234,True,-,-,-,-,True,-,-,-,True,-,True
235,True,-,-,-,-,True,-,-,-,True,-,False
236,False,-,-,-,-,False,-,-,-,True,-,False
237,True,-,-,-,-,True,-,-,-,True,-,False
238,True,-,-,-,-,True,-,-,-,True,-,True
239,True,-,-,-,-,True,-,-,-,True,-,True
240,True,-,-,-,-,True,-,-,-,True,-,False
241,True,-,-,-,-,True,-,-,-,True,-,True
242,True,-,-,-,-,True,-,-,-,True,-,False
243,True,-,-,-,-,True,-,-,-,True,-,True
244,True,-,-,-,-,True,-,-,-,True,-,False
245,True,-,-,-,-,True,-,-,-,True,-,True
246,True,-,-,-,-,True,-,-,-,True,-,False
247,True,-,-,-,-,True,-,-,-,True,-,True
248,True,-,-,-,-,True,-,-,-,True,-,False
249,True,-,-,-,-,True,-,-,-,True,-,True
250,True,-,-,-,-,False,-,-,-,True,-,False
251,True,-,-,-,-,True,-,-,-,True,-,True
252,True,-,-,-,-,True,-,-,-,True,-,False
253,True,-,-,-,-,True,-,-,-,True,-,True
254,True,-,-,-,-,True,-,-,-,True,-,False
