77,-,-,True,-,-,-,-,-,-,-,False,False
78,-,-,True,-,-,-,-,-,-,-,False,False
79,-,-,True,-,-,-,-,-,-,-,False,False
80,-,-,True,-,-,-,-,-,-,-,False,False
81,-,-,True,-,-,-,-,-,-,-,False,False
82,-,-,True,-,-,-,-,-,-,-,False,False
83,-,-,True,-,-,-,-,-,-,-,False,False
84,-,-,True,-,-,-,-,-,-,-,False,False
85,-,-,True,-,-,-,-,-,-,-,False,False
86,-,-,True,-,-,-,-,-,-,-,False,False
87,-,-,True,-,-,-,-,-,-,-,False,False
88,-,-,True,-,-,-,-,-,-,-,False,False
89,-,-,True,-,-,-,-,-,-,-,False,False
90,-,-,True,-,-,-,-,-,-,-,False,False
91,-,-,True,-,-,-,-,-,-,-,False,False
92,-,-,True,-,-,-,-,-,-,-,False,False
93,-,-,True,-,-,-,-,-,-,-,False,False
94,-,-,True,-,-,-,-,-,-,-,False,False
95,-,-,True,-,-,-,-,-,-,-,False,False
96,-,-,True,-,-,-,-,-,-,-,False,False
97,-,-,True,-,-,-,-,-,-,-,False,False
98,-,-,True,-,-,-,-,-,-,-,False,False
99,-,-,True,-,-,-,-,-,-,-,False,False
100,-,-,True,-,-,-,-,-,-,-,False,False
101,-,-,True,-,-,-,-,-,-,-,False,False
102,-,-,True,-,-,-,-,-,-,-,False,True
103,-,-,True,-,-,-,-,-,-,-,False,False
104,-,-,True,-,-,-,-,-,-,-,False,True
105,-,-,True,-,-,-,-,-,-,-,False,False
106,-,-,True,-,-,-,-,-,-,-,False,False
107,-,-,True,-,-,-,-,-,-,-,False,False
108,-,-,True,-,-,-,-,-,-,-,False,True
109,-,-,True,-,-,-,-,-,-,-,False,False
110,-,-,True,-,-,-,-,-,-,-,False,True
111,-,-,True,-,-,-,-,-,-,-,False,False
112,-,-,True,-,-,-,-,-,-,-,False,True
113,-,-,True,-,-,-,-,-,-,-,False,False
114,-,-,True,-,-,-,-,-,-,-,False,False
115,-,-,True,-,-,-,-,-,-,-,False,False
116,-,-,True,-,-,-,-,-,-,-,False,True
117,-,-,True,-,-,-,-,-,-,-,False,False
118,-,-,True,-,-,-,-,-,-,-,False,False
119,-,-,True,-,-,-,-,-,-,-,False,False
120,-,-,True,-,-,-,-,-,-,-,False,False
121,-,-,True,-,-,-,-,-,-,-,False,False
122,-,-,True,-,-,-,-,-,-,-,False,False
123,-,-,True,-,-,-,-,-,-,-,False,False
124,-,-,True,-,-,-,-,-,-,-,False,False
125,-,-,True,-,-,-,-,-,-,-,False,False
126,-,-,True,-,-,-,-,-,-,-,False,True
127,-,-,True,-,-,-,-,-,-,-,False,False
128,-,-,True,-,-,-,-,-,-,-,False,False
129,-,-,True,-,-,-,-,-,-,-,False,False
130,-,-,True,-,-,-,-,-,-,-,False,True
131,-,-,True,-,-,-,-,-,-,-,False,False
132,-,-,True,-,-,-,-,-,-,-,False,True
133,-,-,True,-,-,-,-,-,-,-,False,False
134,-,-,True,-,-,-,-,-,-,-,False,False
135,-,-,True,-,-,-,-,-,-,-,False,False
136,-,-,False,-,-,-,-,-,-,-,False,False
137,-,-,True,-,-,-,-,-,-,-,False,False
138,-,-,True,-,-,-,-,-,-,-,False,True
139,-,-,True,-,-,-,-,-,-,-,False,False
140,-,-,True,-,-,-,-,-,-,-,False,True
141,-,-,True,-,-,-,-,-,-,-,False,False
142,-,-,True,-,-,-,-,-,-,-,False,False
143,-,-,True,-,-,-,-,-,-,-,False,False
144,-,-,False,-,-,-,-,-,-,-,False,False
145,-,-,True,-,-,-,-,-,-,-,False,False
146,-,-,True,-,-,-,-,-,-,-,False,False
147,-,-,True,-,-,-,-,-,-,-,False,False
148,-,-,True,-,-,-,-,-,-,-,False,True
149,-,-,True,-,-,-,-,-,-,-,False,False
150,-,-,True,-,-,-,-,-,-,-,False,False
151,-,-,True,-,-,-,-,-,-,-,False,False
152,-,-,True,-,-,-,-,-,-,-,False,False
153,-,-,False,-,-,-,-,-,-,-,False,False
154,-,-,True,-,-,-,-,-,-,-,False,False
155,-,-,False,-,-,-,-,-,-,-,False,False
156,-,-,True,-,-,-,-,-,-,-,False,False
157,-,-,False,-,-,-,-,-,-,-,False,False
158,-,-,True,-,-,-,-,-,-,-,False,False
159,-,-,True,-,-,-,-,-,-,-,False,False
160,-,-,False,-,-,-,-,-,-,-,False,False
161,-,-,False,-,-,-,-,-,-,-,False,False
162,-,-,False,-,-,-,-,-,-,-,False,False
163,-,-,False,-,-,-,-,-,-,-,False,False
164,-,-,True,-,-,-,-,-,-,-,False,False
165,-,-,True,-,-,-,-,-,-,-,False,False
166,-,-,True,-,-,-,-,-,-,-,False,False
167,-,-,True,-,-,-,-,-,-,-,False,False
168,-,-,True,-,-,-,-,-,-,-,False,False
169,-,-,True,-,-,-,-,-,-,-,False,False
170,-,-,True,-,-,-,-,-,-,-,False,False
171,-,-,True,-,-,-,-,-,-,-,False,False
172,-,-,True,-,-,-,-,-,-,-,False,True
173,-,-,True,-,-,-,-,-,-,-,False,False
174,-,-,True,-,-,-,-,-,-,-,False,False
175,-,-,True,-,-,-,-,-,-,-,False,False
176,-,-,True,-,-,-,-,-,-,-,False,False
177,-,-,True,-,-,-,-,-,-,-,False,False
178,-,-,True,-,-,-,-,-,-,-,False,False
179,-,-,True,-,-,-,-,-,-,-,False,False
180,-,-,False,-,-,-,-,-,-,-,False,True
181,-,-,True,-,-,-,-,-,-,-,False,False
182,-,-,True,-,-,-,-,-,-,-,False,True
183,-,-,True,-,-,-,-,-,-,-,False,False
184,-,-,True,-,-,-,-,-,-,-,False,True
185,-,-,True,-,-,-,-,-,-,-,False,True
186,-,-,False,-,-,-,-,-,-,-,False,False
187,-,-,True,-,-,-,-,-,-,-,False,False
188,-,-,True,-,-,-,-,-,-,-,False,False
189,-,-,True,-,-,-,-,-,-,-,False,False
190,-,-,False,-,-,-,-,-,-,-,False,False
191,-,-,True,-,-,-,-,-,-,-,False,False
192,-,-,False,-,-,-,-,-,-,-,False,False
193,-,-,True,-,-,-,-,-,-,-,False,False
194,-,-,False,-,-,-,-,-,-,-,False,False
195,-,-,False,-,-,-,-,-,-,-,False,False
196,-,-,True,-,-,-,-,-,-,-,False,False
197,-,-,True,-,-,-,-,-,-,-,False,False
198,-,-,True,-,-,-,-,-,-,-,False,False
199,-,-,True,-,-,-,-,-,-,-,False,False
200,-,-,True,-,-,-,-,-,-,-,False,False
201,-,-,True,-,-,-,-,-,-,-,False,False
202,-,-,False,-,-,-,-,-,-,-,False,False
203,-,-,True,-,-,-,-,-,-,-,False,False
204,-,-,False,-,-,-,-,-,-,-,False,False
205,-,-,True,-,-,-,-,-,-,-,False,False
206,-,-,False,-,-,-,-,-,-,-,False,False
207,-,-,True,-,-,-,-,-,-,-,False,False
208,-,-,False,-,-,-,-,-,-,-,False,False
209,-,-,True,-,-,-,-,-,-,-,False,False
210,-,-,False,-,-,-,-,-,-,-,False,False
211,-,-,True,-,-,-,-,-,-,-,False,False
212,-,-,False,-,-,-,-,-,-,-,False,False
213,-,-,True,-,-,-,-,-,-,-,False,False
214,-,-,False,-,-,-,-,-,-,-,False,False
215,-,-,False,-,-,-,-,-,-,-,False,False
216,-,-,True,-,-,-,-,-,-,-,False,False
217,-,-,True,-,-,-,-,-,-,-,False,False
218,-,-,True,-,-,-,-,-,-,-,False,False
219,-,-,True,-,-,-,-,-,-,-,False,False
220,-,-,True,-,-,-,-,-,-,-,False,False
221,-,-,True,-,-,-,-,-,-,-,False,False
222,-,-,False,-,-,-,-,-,-,-,False,False
223,-,-,True,-,-,-,-,-,-,-,False,False
224,-,-,True,-,-,-,-,-,-,-,False,False
225,-,-,True,-,-,-,-,-,-,-,False,False
226,-,-,True,-,-,-,-,-,-,-,False,False
227,-,-,True,-,-,-,-,-,-,-,False,False
228,-,-,True,-,-,-,-,-,-,-,False,True
229,-,-,True,-,-,-,-,-,-,-,False,False
230,-,-,True,-,-,-,-,-,-,-,False,False
231,-,-,True,-,-,-,-,-,-,-,False,False
232,-,-,True,-,-,-,-,-,-,-,False,False
233,-,-,True,-,-,-,-,-,-,-,False,False
234,-,-,True,-,-,-,-,-,-,-,False,False
235,-,-,True,-,-,-,-,-,-,-,False,False
236,-,-,True,-,-,-,-,-,-,-,False,False
237,-,-,True,-,-,-,-,-,-,-,False,False
238,-,-,True,-,-,-,-,-,-,-,False,False
239,-,-,True,-,-,-,-,-,-,-,False,False
240,-,-,True,-,-,-,-,-,-,-,False,False
241,-,-,True,-,-,-,-,-,-,-,False,False
242,-,-,True,-,-,-,-,-,-,-,False,False
243,-,-,True,-,-,-,-,-,-,-,False,False
244,-,-,True,-,-,-,-,-,-,-,False,True
245,-,-,True,-,-,-,-,-,-,-,False,False
246,-,-,True,-,-,-,-,-,-,-,False,False
247,-,-,True,-,-,-,-,-,-,-,False,False
248,-,-,True,-,-,-,-,-,-,-,False,False
249,-,-,True,-,-,-,-,-,-,-,False,False
250,-,-,False,-,-,-,-,-,-,-,True,False
251,-,-,True,-,-,-,-,-,-,-,True,False
252,-,-,True,-,-,-,-,-,-,-,False,True
253,-,-,True,-,-,-,-,-,-,-,True,False
254,-,-,False,-,-,-,-,-,-,-,True,False
255,-,-,True,-,-,-,-,-,-,-,False,False
256,-,-,False,-,-,-,-,-,-,-,True,False
257,-,-,True,-,-,-,-,-,-,-,True,False
258,-,-,False,-,-,-,-,-,-,-,True,False
259,-,-,True,-,-,-,-,-,-,-,True,False
260,-,-,False,-,-,-,-,-,-,-,True,False
261,-,-,True,-,-,-,-,-,-,-,True,False
262,-,-,True,-,-,-,-,-,-,-,True,False
263,-,-,True,-,-,-,-,-,-,-,False,False
264,-,-,False,-,-,-,-,-,-,-,True,False
265,-,-,False,-,-,-,-,-,-,-,True,False
266,-,-,True,-,-,-,-,-,-,-,True,False
267,-,-,True,-,-,-,-,-,-,-,True,False
268,-,-,False,-,-,-,-,-,-,-,True,False
269,-,-,True,-,-,-,-,-,-,-,True,False
270,-,-,True,-,-,-,-,-,-,-,False,False
271,-,-,True,-,-,-,-,-,-,-,True,False
272,-,-,False,-,-,-,-,-,-,-,False,False
273,-,-,False,-,-,-,-,-,-,-,True,False
274,-,-,True,-,-,-,-,-,-,-,True,False
275,-,-,True,-,-,-,-,-,-,-,True,False
276,-,-,False,-,-,-,-,-,-,-,True,False
277,-,-,True,-,-,-,-,-,-,-,True,False
278,-,-,True,-,-,-,-,-,-,-,True,False
279,-,-,False,-,-,-,-,-,-,-,True,False
280,-,-,True,-,-,-,-,-,-,-,False,False
281,-,-,True,-,-,-,-,-,-,-,True,False
282,-,-,True,-,-,-,-,-,-,-,True,False
283,-,-,True,-,-,-,-,-,-,-,True,False
284,-,-,True,-,-,-,-,-,-,-,True,False
285,-,-,True,-,-,-,-,-,-,-,True,False
286,-,-,False,-,-,-,-,-,-,-,False,False
287,-,-,True,-,-,-,-,-,-,-,True,False
288,-,-,False,-,-,-,-,-,-,-,False,False
289,-,-,True,-,-,-,-,-,-,-,False,False
290,-,-,False,-,-,-,-,-,-,-,True,False
291,-,-,True,-,-,-,-,-,-,-,False,False
292,-,-,True,-,-,-,-,-,-,-,False,True
293,-,-,True,-,-,-,-,-,-,-,False,False
294,-,-,True,-,-,-,-,-,-,-,False,True
295,-,-,True,-,-,-,-,-,-,-,False,False
296,-,-,True,-,-,-,-,-,-,-,False,False
297,-,-,True,-,-,-,-,-,-,-,False,False
298,-,-,False,-,-,-,-,-,-,-,True,False
299,-,-,True,-,-,-,-,-,-,-,True,False
300,-,-,False,-,-,-,-,-,-,-,False,False
301,-,-,True,-,-,-,-,-,-,-,True,False
302,-,-,False,-,-,-,-,-,-,-,False,True
303,-,-,True,-,-,-,-,-,-,-,True,False
304,-,-,False,-,-,-,-,-,-,-,False,False
305,-,-,False,-,-,-,-,-,-,-,True,False
306,-,-,False,-,-,-,-,-,-,-,True,False
307,-,-,False,-,-,-,-,-,-,-,True,False
308,-,-,True,-,-,-,-,-,-,-,True,False
309,-,-,True,-,-,-,-,-,-,-,True,False
310,-,-,True,-,-,-,-,-,-,-,True,False
311,-,-,True,-,-,-,-,-,-,-,True,False
312,-,-,True,-,-,-,-,-,-,-,True,False
313,-,-,True,-,-,-,-,-,-,-,True,False
314,-,-,True,-,-,-,-,-,-,-,True,False
315,-,-,True,-,-,-,-,-,-,-,True,False
316,-,-,False,-,-,-,-,-,-,-,False,False
317,-,-,True,-,-,-,-,-,-,-,True,False
318,-,-,False,-,-,-,-,-,-,-,True,False
319,-,-,True,-,-,-,-,-,-,-,True,False
320,-,-,False,-,-,-,-,-,-,-,False,False
321,-,-,False,-,-,-,-,-,-,-,True,False
322,-,-,True,-,-,-,-,-,-,-,True,False
323,-,-,True,-,-,-,-,-,-,-,True,False
324,-,-,False,-,-,-,-,-,-,-,True,False
325,-,-,True,-,-,-,-,-,-,-,True,False
326,-,-,False,-,-,-,-,-,-,-,True,False
327,-,-,True,-,-,-,-,-,-,-,True,False
328,-,-,True,-,-,-,-,-,-,-,True,False
329,-,-,True,-,-,-,-,-,-,-,True,False
330,-,-,True,-,-,-,-,-,-,-,True,False
331,-,-,True,-,-,-,-,-,-,-,True,False
332,-,-,True,-,-,-,-,-,-,-,True,False
333,-,-,True,-,-,-,-,-,-,-,True,False
334,-,-,True,-,-,-,-,-,-,-,True,False
335,-,-,True,-,-,-,-,-,-,-,True,False
336,-,-,True,-,-,-,-,-,-,-,True,False
337,-,-,True,-,-,-,-,-,-,-,True,False
338,-,-,True,-,-,-,-,-,-,-,True,False
339,-,-,True,-,-,-,-,-,-,-,True,False
340,-,-,True,-,-,-,-,-,-,-,True,False
341,-,-,True,-,-,-,-,-,-,-,True,False
342,-,-,False,-,-,-,-,-,-,-,False,True
343,-,-,True,-,-,-,-,-,-,-,True,False
344,-,-,True,-,-,-,-,-,-,-,True,False
345,-,-,True,-,-,-,-,-,-,-,False,False
346,-,-,True,-,-,-,-,-,-,-,True,False
347,-,-,True,-,-,-,-,-,-,-,True,False
348,-,-,True,-,-,-,-,-,-,-,False,False
349,-,-,True,-,-,-,-,-,-,-,True,False
350,-,-,False,-,-,-,-,-,-,-,True,False
351,-,-,True,-,-,-,-,-,-,-,True,False
352,-,-,True,-,-,-,-,-,-,-,True,False
353,-,-,True,-,-,-,-,-,-,-,True,False
354,-,-,True,-,-,-,-,-,-,-,True,False
355,-,-,True,-,-,-,-,-,-,-,True,False
356,-,-,True,-,-,-,-,-,-,-,False,True
357,-,-,True,-,-,-,-,-,-,-,True,False
358,-,-,True,-,-,-,-,-,-,-,True,True
359,-,-,True,-,-,-,-,-,-,-,True,False
360,-,-,True,-,-,-,-,-,-,-,False,False
361,-,-,True,-,-,-,-,-,-,-,True,False
362,-,-,True,-,-,-,-,-,-,-,True,True
363,-,-,True,-,-,-,-,-,-,-,True,True
364,-,-,True,-,-,-,-,-,-,-,True,False
365,-,-,True,-,-,-,-,-,-,-,True,True
366,-,-,True,-,-,-,-,-,-,-,False,True
367,-,-,True,-,-,-,-,-,-,-,True,False
368,-,-,True,-,-,-,-,-,-,-,True,False
369,-,-,True,-,-,-,-,-,-,-,True,False
370,-,-,True,-,-,-,-,-,-,-,True,False
371,-,-,True,-,-,-,-,-,-,-,True,False
372,-,-,True,-,-,-,-,-,-,-,False,True
373,-,-,True,-,-,-,-,-,-,-,False,True
374,-,-,False,-,-,-,-,-,-,-,True,False
375,-,-,True,-,-,-,-,-,-,-,True,False
376,-,-,False,-,-,-,-,-,-,-,True,False
377,-,-,True,-,-,-,-,-,-,-,True,False
378,-,-,True,-,-,-,-,-,-,-,True,False
379,-,-,True,-,-,-,-,-,-,-,True,False
380,-,-,True,-,-,-,-,-,-,-,True,False
381,-,-,True,-,-,-,-,-,-,-,True,False
382,-,-,False,-,-,-,-,-,-,-,True,False
383,-,-,True,-,-,-,-,-,-,-,True,False
384,-,-,False,-,-,-,-,-,-,-,True,False
385,-,-,True,-,-,-,-,-,-,-,True,False
386,-,-,True,-,-,-,-,-,-,-,False,True
387,-,-,True,-,-,-,-,-,-,-,True,False
388,-,-,True,-,-,-,-,-,-,-,False,True
389,-,-,True,-,-,-,-,-,-,-,True,False
390,-,-,True,-,-,-,-,-,-,-,True,True
391,-,-,True,-,-,-,-,-,-,-,True,False
392,-,-,False,-,-,-,-,-,-,-,False,True
393,-,-,True,-,-,-,-,-,-,-,True,False
394,-,-,True,-,-,-,-,-,-,-,False,True
395,-,-,True,-,-,-,-,-,-,-,True,False
396,-,-,True,-,-,-,-,-,-,-,True,True
397,-,-,True,-,-,-,-,-,-,-,True,False
398,-,-,True,-,-,-,-,-,-,-,False,True
399,-,-,True,-,-,-,-,-,-,-,True,False
400,-,-,True,-,-,-,-,-,-,-,False,True
401,-,-,True,-,-,-,-,-,-,-,True,False
402,-,-,False,-,-,-,-,-,-,-,True,False
403,-,-,True,-,-,-,-,-,-,-,True,False
404,-,-,True,-,-,-,-,-,-,-,False,True
405,-,-,True,-,-,-,-,-,-,-,True,False
406,-,-,True,-,-,-,-,-,-,-,False,True
407,-,-,True,-,-,-,-,-,-,-,True,False
408,-,-,True,-,-,-,-,-,-,-,False,False
409,-,-,True,-,-,-,-,-,-,-,True,False
410,-,-,True,-,-,-,-,-,-,-,True,False
411,-,-,True,-,-,-,-,-,-,-,True,False
412,-,-,True,-,-,-,-,-,-,-,True,False
413,-,-,True,-,-,-,-,-,-,-,True,False
414,-,-,True,-,-,-,-,-,-,-,False,True
415,-,-,True,-,-,-,-,-,-,-,True,False
416,-,-,False,-,-,-,-,-,-,-,True,False
417,-,-,True,-,-,-,-,-,-,-,True,False
418,-,-,False,-,-,-,-,-,-,-,True,False
419,-,-,True,-,-,-,-,-,-,-,True,False
420,-,-,False,-,-,-,-,-,-,-,False,True
421,-,-,True,-,-,-,-,-,-,-,True,False
422,-,-,False,-,-,-,-,-,-,-,True,False
423,-,-,True,-,-,-,-,-,-,-,True,False
424,-,-,False,-,-,-,-,-,-,-,False,True
425,-,-,True,-,-,-,-,-,-,-,True,False
426,-,-,False,-,-,-,-,-,-,-,True,False
427,-,-,True,-,-,-,-,-,-,-,True,False
428,-,-,True,-,-,-,-,-,-,-,True,False
429,-,-,True,-,-,-,-,-,-,-,True,False
430,-,-,False,-,-,-,-,-,-,-,True,False
431,-,-,True,-,-,-,-,-,-,-,True,False
432,-,-,True,-,-,-,-,-,-,-,False,False
433,-,-,True,-,-,-,-,-,-,-,True,False
434,-,-,True,-,-,-,-,-,-,-,True,False
435,-,-,True,-,-,-,-,-,-,-,True,True
436,-,-,False,-,-,-,-,-,-,-,True,False
437,-,-,True,-,-,-,-,-,-,-,True,True
438,-,-,False,-,-,-,-,-,-,-,True,False
439,-,-,True,-,-,-,-,-,-,-,True,True
440,-,-,False,-,-,-,-,-,-,-,True,False
441,-,-,True,-,-,-,-,-,-,-,True,True
442,-,-,False,-,-,-,-,-,-,-,True,True
443,-,-,True,-,-,-,-,-,-,-,True,True
444,-,-,False,-,-,-,-,-,-,-,True,False
445,-,-,True,-,-,-,-,-,-,-,True,True
446,-,-,True,-,-,-,-,-,-,-,True,False
447,-,-,True,-,-,-,-,-,-,-,True,True
448,-,-,True,-,-,-,-,-,-,-,True,False
449,-,-,True,-,-,-,-,-,-,-,True,True
450,-,-,True,-,-,-,-,-,-,-,True,False
451,-,-,True,-,-,-,-,-,-,-,True,True
452,-,-,True,-,-,-,-,-,-,-,True,False
453,-,-,True,-,-,-,-,-,-,-,True,True
454,-,-,False,-,-,-,-,-,-,-,True,False
455,-,-,True,-,-,-,-,-,-,-,True,True
456,-,-,True,-,-,-,-,-,-,-,False,True
457,-,-,True,-,-,-,-,-,-,-,True,True
458,-,-,True,-,-,-,-,-,-,-,True,False
459,-,-,True,-,-,-,-,-,-,-,True,True
460,-,-,True,-,-,-,-,-,-,-,True,False
461,-,-,True,-,-,-,-,-,-,-,True,False
462,-,-,False,-,-,-,-,-,-,-,True,False
463,-,-,True,-,-,-,-,-,-,-,True,False
464,-,-,False,-,-,-,-,-,-,-,True,True
465,-,-,True,-,-,-,-,-,-,-,True,True
466,-,-,True,-,-,-,-,-,-,-,True,False
467,-,-,True,-,-,-,-,-,-,-,True,True
468,-,-,True,-,-,-,-,-,-,-,True,False
469,-,-,True,-,-,-,-,-,-,-,True,True
470,-,-,True,-,-,-,-,-,-,-,True,False
471,-,-,True,-,-,-,-,-,-,-,True,True
472,-,-,True,-,-,-,-,-,-,-,False,True
473,-,-,True,-,-,-,-,-,-,-,True,True
474,-,-,True,-,-,-,-,-,-,-,False,False
475,-,-,True,-,-,-,-,-,-,-,True,True
476,-,-,True,-,-,-,-,-,-,-,True,False
477,-,-,True,-,-,-,-,-,-,-,True,True
478,-,-,False,-,-,-,-,-,-,-,True,False
479,-,-,True,-,-,-,-,-,-,-,True,True
480,-,-,False,-,-,-,-,-,-,-,True,False
481,-,-,False,-,-,-,-,-,-,-,True,True
482,-,-,True,-,-,-,-,-,-,-,True,False
483,-,-,True,-,-,-,-,-,-,-,True,True
484,-,-,True,-,-,-,-,-,-,-,False,True
485,-,-,True,-,-,-,-,-,-,-,True,True
486,-,-,False,-,-,-,-,-,-,-,True,False
487,-,-,True,-,-,-,-,-,-,-,True,True
488,-,-,False,-,-,-,-,-,-,-,True,False
489,-,-,True,-,-,-,-,-,-,-,True,True
490,-,-,False,-,-,-,-,-,-,-,True,False
491,-,-,True,-,-,-,-,-,-,-,True,True
492,-,-,True,-,-,-,-,-,-,-,False,True
493,-,-,True,-,-,-,-,-,-,-,True,True
494,-,-,True,-,-,-,-,-,-,-,True,False
495,-,-,True,-,-,-,-,-,-,-,True,True
496,-,-,True,-,-,-,-,-,-,-,True,False
497,-,-,True,-,-,-,-,-,-,-,True,True
498,-,-,True,-,-,-,-,-,-,-,True,False
499,-,-,True,-,-,-,-,-,-,-,True,True
500,-,-,False,-,-,-,-,-,-,-,True,False
501,-,-,True,-,-,-,-,-,-,-,True,True
502,-,-,True,-,-,-,-,-,-,-,True,False
503,-,-,True,-,-,-,-,-,-,-,True,True
504,-,-,False,-,-,-,-,-,-,-,True,False
505,-,-,True,-,-,-,-,-,-,-,True,True
506,-,-,False,-,-,-,-,-,-,-,True,False
507,-,-,True,-,-,-,-,-,-,-,True,True
508,-,-,True,-,-,-,-,-,-,-,True,False
509,-,-,True,-,-,-,-,-,-,-,True,True
510,-,-,True,-,-,-,-,-,-,-,False,True
511,-,-,True,-,-,-,-,-,-,-,True,True
512,-,-,True,-,-,-,-,-,-,-,True,False
513,-,-,True,-,-,-,-,-,-,-,True,True
514,-,-,True,-,-,-,-,-,-,-,True,True
515,-,-,True,-,-,-,-,-,-,-,True,True
516,-,-,True,-,-,-,-,-,-,-,False,True
517,-,-,True,-,-,-,-,-,-,-,True,True
518,-,-,True,-,-,-,-,-,-,-,True,False
519,-,-,True,-,-,-,-,-,-,-,True,True
520,-,-,False,-,-,-,-,-,-,-,True,False
521,-,-,True,-,-,-,-,-,-,-,True,True
522,-,-,False,-,-,-,-,-,-,-,True,False
523,-,-,True,-,-,-,-,-,-,-,True,True
524,-,-,False,-,-,-,-,-,-,-,True,False
525,-,-,True,-,-,-,-,-,-,-,True,True
526,-,-,False,-,-,-,-,-,-,-,True,False
527,-,-,True,-,-,-,-,-,-,-,True,True
528,-,-,False,-,-,-,-,-,-,-,True,False
529,-,-,True,-,-,-,-,-,-,-,True,True
530,-,-,True,-,-,-,-,-,-,-,False,True
531,-,-,True,-,-,-,-,-,-,-,True,True
532,-,-,True,-,-,-,-,-,-,-,True,False
533,-,-,True,-,-,-,-,-,-,-,True,True
534,-,-,True,-,-,-,-,-,-,-,True,True
535,-,-,True,-,-,-,-,-,-,-,True,True
536,-,-,False,-,-,-,-,-,-,-,True,False
537,-,-,False,-,-,-,-,-,-,-,True,True
